DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-08-07T06:00:00Z,QAQ,41.90666666666665,2.913333333333336,1.2333333333333485,3.873333333333282,1325.1200000000001,22.026666666666667,62.2,0.7886666666666666,1.514,3.3026666666666666,1,O3
2025-08-07T06:15:00Z,QAQ,38.43333333333332,2.986666666666656,1.019999999999997,3.9266666666666725,1320.9666666666667,21.846666666666668,62.160000000000004,0.6993333333333334,1.2666666666666666,2.928,1,O3
2025-08-07T06:30:00Z,QAQ,38.83333333333336,3.020000000000012,1.0466666666666848,3.706666666666615,1320.7133333333334,21.74,61.95333333333333,0.67,1.252,2.7946666666666666,1,O3
2025-08-07T06:45:00Z,QAQ,37.37333333333333,2.94666666666667,0.9933333333333091,3.6333333333333786,1318.88,21.633333333333333,62,0.596,1.1233333333333333,2.7026666666666666,1,O3
2025-08-07T07:00:00Z,QAQ,42.6,2.873333333333335,1.2666666666666515,3.3066666666666604,1321.4933333333333,21.48,63.45333333333333,0.6066666666666667,1.2286666666666666,2.7953333333333332,1,O3
2025-08-07T07:15:00Z,QAQ,38.086666666666666,2.853333333333338,1.1333333333333788,3.2466666666666546,1318.2533333333333,21.326666666666668,63.43333333333334,0.5446666666666666,1.1866666666666668,2.616,1,O3
2025-08-07T07:30:00Z,QAQ,37.386666666666684,2.666666666666659,1.3000000000000151,3.2533333333333454,1316.3266666666666,21.12,64.56,0.58,1.4006666666666667,3.490666666666667,1,O3
2025-08-07T07:45:00Z,QAQ,39.14666666666668,1.940000000000009,1.7466666666667001,3.279999999999988,1315.18,20.82,67.81333333333333,0.6833333333333333,1.682,4.271333333333334,1,O3
2025-08-07T08:00:00Z,QAQ,41.566666666666656,1.593333333333347,1.9466666666666392,3.1066666666666305,1317.16,20.413333333333334,71.27333333333333,0.7233333333333333,1.67,4.018,1,O3
2025-08-07T08:15:00Z,QAQ,48.92666666666664,1.5066666666666682,1.9400000000000395,3.019999999999982,1321.3733333333334,20.06,72.94666666666667,0.7553333333333333,1.838,4.437333333333333,1,O3
2025-08-07T08:30:00Z,QAQ,54.98,1.6533333333333455,1.9866666666666484,2.9199999999999817,1324.2933333333333,19.85333333333333,73.48,0.8113333333333334,2.208,5.396,1,NO2
2025-08-07T08:45:00Z,QAQ,57.393333333333345,1.9533333333333152,1.8600000000000365,3.0599999999999605,1324.44,19.826666666666668,73.86666666666667,0.834,2.5873333333333335,6.890000000000001,1,NO2
2025-08-07T09:00:00Z,QAQ,42.91333333333331,1.946666666666662,1.3466666666666849,3.859999999999961,1317.6,19.946666666666665,73.18666666666667,0.808,3.246,9.748666666666667,1,O3
2025-08-07T09:15:00Z,QAQ,33.693333333333314,2.546666666666677,0.35333333333329997,4.2,1313.4333333333334,20.08666666666667,70.59333333333333,0.6313333333333333,2.6686666666666667,7.444,1,O3
2025-08-07T09:30:00Z,QAQ,26.386666666666677,2.9333333333333256,-0.3400000000000091,4.319999999999982,1307.4533333333334,20.1,68.11333333333333,0.6113333333333334,2.6546666666666665,7.581333333333333,1,O3
2025-08-07T09:45:00Z,QAQ,23.620000000000005,3.2466666666666772,-0.6733333333333272,4.160000000000006,1305.8133333333333,20,66.91333333333333,0.6326666666666667,2.763333333333333,7.772,1,O3
