DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-08-20 13:45:00,224.886,1.77,5.744,25.346,669.7620000000001,7.326,27.6,43.86,,,,,
2025-08-20 14:00:00,235.53466666666668,1.7613333333333334,5.736,26.575333333333333,670.2613333333334,7.811333333333334,27.64666666666667,43.60666666666667,,,,,
2025-08-20 14:15:00,235.77733333333333,1.816,5.741333333333333,27.858666666666668,670.252,7.972666666666667,27.726666666666667,43.346666666666664,,,,,
2025-08-20 14:30:00,235.26133333333334,1.866,6.036666666666667,29.188,671.628,8.104,27.86,42.233333333333334,,,,,
2025-08-20 14:45:00,236.002,1.892,6.18,30.241333333333333,668.4693333333333,8.220666666666666,28.14666666666667,41.513333333333335,,,,,
2025-08-20 15:00:00,231.91266666666667,1.896,6.252666666666666,30.57,666.8086666666667,8.309333333333333,28.37333333333333,41.346666666666664,,,,,
2025-08-20 15:15:00,221.63533333333334,1.952,6.344,30.399333333333335,669.5313333333334,7.978666666666666,28.36,40.74,,,,,
2025-08-20 15:30:00,223.20133333333334,2.025333333333333,6.22,30.473333333333333,668.414,7.527333333333333,28.3,40.4,,,,,
2025-08-20 15:45:00,224.08,2.048,5.91,28.888666666666666,668.4793333333333,7.5,28.186666666666667,41.153333333333336,,,,,
2025-08-20 16:00:00,221.41866666666667,2.1053333333333333,6.084,29.596666666666668,667.9013333333334,7.034,27.946666666666665,40.126666666666665,,,,,
2025-08-20 16:15:00,224.086,2.1813333333333333,5.65,29.310666666666666,661.894,7.3,27.493333333333332,41.06666666666667,,,,,
2025-08-20 16:30:00,228.28533333333334,2.271333333333333,5.458666666666667,30.496,657.2133333333334,6.932,26.813333333333333,41.56666666666667,2,0.21047394896673738,0.637883921306178,0.15164212972708466,O3
2025-08-20 16:45:00,231.83,2.35,5.41,31.78,656.85,6.13,26.4,41.2,2,0.20763969820560246,0.644012079922968,0.14834822187142943,O3
2025-08-20 17:00:00,250.33866666666665,2.4206666666666665,6.478,23.220666666666666,651.602,5.874666666666667,25.72,43.13333333333333,2,0.2113195322841166,0.6424600584533726,0.14622040926251076,O3
2025-08-20 17:15:00,264.268,2.4086666666666665,5.693333333333333,28.190666666666665,648.5093333333333,5.407333333333334,25.34,44.54,2,0.2119745477237628,0.645496918419991,0.14252853385624623,O3
2025-08-20 17:30:00,280.64,2.366,7.214,28.666666666666668,649.5053333333333,6.225333333333333,25.066666666666666,48.233333333333334,2,0.21558883964591413,0.6449089648470531,0.13950219550703283,O3
2025-08-20 17:45:00,287.766,2.216666666666667,7.0793333333333335,29.191333333333333,646.47,6.681333333333333,24.8,50.666666666666664,2,0.21865378896114743,0.6441416805722233,0.13720453046662928,O3
2025-08-20 18:00:00,298.1086666666667,1.9606666666666666,7.594,28.058,641.6446666666667,6.637333333333333,24.393333333333334,52.153333333333336,2,0.22340653048710749,0.6416973460161051,0.13489612349678742,O3
2025-08-20 18:15:00,299.0606666666667,1.7306666666666666,7.606,28.727999999999998,638.472,6.616,23.973333333333333,53.36666666666667,2,0.2275350633012216,0.6396219660022875,0.13284297069649093,O3
2025-08-20 18:30:00,299.56733333333335,1.4993333333333334,7.903333333333333,28.34133333333333,634.8666666666667,6.284666666666666,23.6,55.013333333333335,2,0.2327972918810457,0.6362981386928543,0.13090456942609996,O3
2025-08-20 18:45:00,302.49066666666664,1.2186666666666666,8.465333333333334,27.618,631.2293333333333,6.315333333333333,23.133333333333333,56.61333333333334,2,0.23964742797069002,0.6318476418102515,0.12850493021905837,O3
2025-08-20 19:00:00,312.202,1.0313333333333334,9.612666666666666,24.842666666666666,631.4293333333334,6.642,22.86,57.766666666666666,2,0.2499044755598168,0.6223760682358978,0.12771945620428546,O3
2025-08-20 19:15:00,314.17466666666667,0.918,12.222,17.395333333333333,629.6713333333333,6.706666666666667,22.580000000000002,58.68666666666667,2,0.27042339268888854,0.6023998086943886,0.12717679861672285,O3
2025-08-20 19:30:00,313.12733333333335,0.7186666666666667,11.737333333333334,18.202,628.3146666666667,6.728666666666666,22.28,59.626666666666665,2,0.2904801242136571,0.5821211626063114,0.12739871318003146,O3
2025-08-20 19:45:00,296.608,1.0746666666666667,13.680666666666667,13.538,623.496,6.552,21.86,60.526666666666664,2,0.3180269060128953,0.5527761004218925,0.12919699356521216,O3
2025-08-20 20:00:00,305.71933333333334,1.1753333333333333,15.056666666666667,11.454666666666666,619.4253333333334,7.049333333333333,21.3,61.306666666666665,2,0.34203261204479624,0.5275558666180431,0.13041152133716064,O3
2025-08-20 20:15:00,301.6673333333333,1.0506666666666666,12.858,16.778666666666666,613.6846666666667,7.092666666666666,20.726666666666667,62.28666666666667,2,0.3625132373198233,0.5046634251755354,0.1328233375046413,O3
2025-08-20 20:30:00,325.5126666666667,0.6093333333333333,13.058,14.508000000000001,623.49,7.302666666666667,20.233333333333334,66.20666666666666,2,0.3827606848631544,0.48167079373426347,0.13556852140258216,O3
2025-08-20 20:45:00,364.39866666666666,0.8206666666666667,11.256666666666666,13.62,628.5533333333333,7.45,19.78,67.42666666666666,2,0.4015254300711881,0.4594990653674055,0.1389755045614064,O3
2025-08-20 21:00:00,339.002,1.186,8.204666666666666,15.565333333333333,621.922,7.2026666666666666,19.36,64.97333333333333,2,0.41201220428968915,0.44505948748240665,0.14292830822790425,O3
2025-08-20 21:15:00,320.8226666666667,1.2473333333333334,7.757333333333333,14.99,622.5886666666667,7.196666666666666,19.013333333333332,65.32000000000001,2,0.4231314232407375,0.42921160618011606,0.14765697057914642,O3
2025-08-20 21:30:00,322.754,1.236,7.919333333333333,13.528,625.4733333333334,7.13,18.753333333333334,66.32666666666667,2,0.4353222279759978,0.4112266388080741,0.1534511332159281,NO2
2025-08-20 21:45:00,323.56533333333334,1.2106666666666666,7.462666666666666,12.814,626.6126666666667,7.200666666666667,18.46,67.28,2,0.4462543577257566,0.3935433113073327,0.16020233096691067,NO2
2025-08-20 22:00:00,311.92533333333336,1.2026666666666668,7.666666666666667,12.024666666666667,627.5833333333334,7.504666666666667,18.14666666666667,68.29333333333334,2,0.45415118803953514,0.37864054085482557,0.16720827110563935,NO2
2025-08-20 22:15:00,321.1666666666667,1.2046666666666666,7.729333333333333,10.806666666666667,630.898,7.764666666666667,17.846666666666668,69.68666666666667,2,0.4509551739309115,0.3748459701694793,0.1741988558996092,NO2
2025-08-20 22:30:00,307.1346666666667,1.1906666666666665,7.230666666666666,12.116,625.022,7.712666666666667,17.633333333333333,70.33333333333333,2,0.4470905242786546,0.3716314445714652,0.18127803114988023,NO2
2025-08-20 22:45:00,300.9,1.2766666666666666,6.792666666666666,12.075333333333333,626.2026666666667,7.6306666666666665,17.553333333333335,70.59333333333333,2,0.4329512448734751,0.3784461797136605,0.1886025754128644,NO2
2025-08-20 23:00:00,300.17533333333336,1.2766666666666666,6.588,11.302,628.194,7.662,17.473333333333333,70.87333333333333,2,0.4134531558106414,0.39043072676456425,0.19611611742479435,NO2
2025-08-20 23:15:00,294.022,1.3246666666666667,6.052666666666666,11.331333333333333,627.3746666666667,7.6593333333333335,17.4,71.15333333333334,2,0.4021586953706451,0.3924432338388725,0.20539807079048245,NO2
2025-08-20 23:30:00,294.55266666666665,1.3906666666666667,5.809333333333333,10.312,630.4086666666667,7.628666666666667,17.273333333333333,71.6,2,0.3876824020119024,0.3976108599520155,0.21470673803608212,O3
2025-08-20 23:45:00,283.54333333333335,1.4433333333333334,5.526,11.165333333333333,629.0526666666667,7.700666666666667,17.2,71.74,2,0.3744861899565458,0.4034238443409395,0.2220899657025147,O3
2025-08-21 00:00:00,290.30466666666666,1.4613333333333334,5.335333333333334,10.226666666666667,632.0386666666667,7.318,17.133333333333333,72.01333333333334,2,0.3718178854448078,0.39962951163777033,0.22855260291742185,O3
2025-08-21 00:15:00,291.49066666666664,1.492,5.196,9.002,634.352,7.2973333333333334,16.966666666666665,72.86666666666667,1,0.3706150334000858,0.3939292303659478,0.23545573623396643,O3
2025-08-21 00:30:00,278.58933333333334,1.4806666666666666,5.157333333333334,9.714666666666666,632.024,7.511333333333333,16.813333333333333,73.16666666666667,1,0.36607989851472456,0.3919089323816863,0.24201116910358916,O3
2025-08-21 00:45:00,272.45533333333333,1.5626666666666666,4.941333333333334,10.263333333333334,630.37,7.623333333333333,16.766666666666666,73.14,1,0.3606628624317798,0.39161094273286995,0.24772619483535024,O3
2025-08-21 01:00:00,286.26666666666665,1.6159999999999999,4.894,8.527333333333333,636.4893333333333,7.458,16.686666666666667,73.52,1,0.35573085177202857,0.39052743029080017,0.25374171793717126,O3
2025-08-21 01:15:00,316.006,1.4893333333333334,5.017333333333333,6.617333333333334,639.572,7.258666666666667,16.473333333333333,74.51333333333334,1,0.3519852462015125,0.3884394183648641,0.2595753354336234,O3
2025-08-21 01:30:00,286.13466666666665,1.536,4.954666666666666,7.483333333333333,633.9586666666667,7.174,16.16,75.44,1,0.350061934002099,0.3844851600294591,0.2654529059684419,O3
2025-08-21 01:45:00,299.0966666666667,1.588,4.770666666666667,8.522666666666666,637.7413333333333,7.084,16.166666666666668,75.10000000000001,1,0.347673977675135,0.3820222970456155,0.27030372527924945,O3
2025-08-21 02:00:00,358.31333333333333,1.5506666666666666,4.866666666666666,6.197333333333333,642.206,7.031333333333333,16.006666666666668,75.78666666666666,1,0.34820011021920017,0.3755829841229958,0.276216905657804,O3
2025-08-21 02:15:00,335.95866666666666,1.588,5.1819999999999995,5.1259999999999994,644.6306666666667,7.046666666666667,15.753333333333334,76.81333333333333,1,0.35327802805629527,0.3644757566773788,0.28224621526632593,O3
2025-08-21 02:30:00,359.57,1.5186666666666666,4.906,7.054666666666667,639.234,7.137333333333333,15.606666666666666,77.22,1,0.3545785134511506,0.3595199852060363,0.2859015013428131,O3
2025-08-21 02:45:00,364.7,1.6646666666666667,4.721333333333333,6.165333333333333,645.754,7.12,15.58,77.19333333333333,1,0.35870890979609593,0.35011352799363615,0.2911775622102679,NO2
2025-08-21 03:00:00,343.698,1.668,4.892666666666667,5.299333333333333,645.056,6.933333333333334,15.42,77.64666666666666,1,0.3641225467119328,0.3394196714128931,0.2964577818751741,NO2
2025-08-21 03:15:00,275.038,1.5386666666666666,4.537333333333334,7.415333333333333,637.2193333333333,6.986666666666666,15.366666666666667,78.11333333333333,1,0.36412537538612866,0.33716520413077383,0.2987094204830975,NO2
2025-08-21 03:30:00,298.8473333333333,1.7453333333333334,4.665333333333333,5.379333333333333,645.4893333333333,6.952,15.366666666666667,78.00666666666667,1,0.3690298308120933,0.3276599349337623,0.30331023425414444,NO2
2025-08-21 03:45:00,270.32800000000003,1.7493333333333334,4.190666666666667,6.352,641.0166666666667,6.782,15.3,78.33333333333333,1,0.37285227043282887,0.31974272097591466,0.3074050085912565,NO2
2025-08-21 04:00:00,262.84133333333335,1.7626666666666666,4.181333333333334,6.326666666666666,642.0533333333333,6.751333333333333,15.286666666666667,78.38666666666667,1,0.374209125174942,0.3159966459618536,0.3097942288632044,NO2
2025-08-21 04:15:00,270.05,1.9966666666666666,4.107333333333333,5.407333333333333,646.5666666666667,6.786,15.2,78.57333333333334,1,0.3729296100414001,0.31506911159119627,0.3120012783674037,NO2
2025-08-21 04:30:00,272.774,2.0073333333333334,4.057333333333333,5.887333333333333,644.9833333333333,6.752,15.2,78.58666666666666,1,0.3721981166152655,0.3129258511232614,0.31487603226147315,NO2
2025-08-21 04:45:00,387.3093333333333,2.0886666666666667,4.157333333333333,4.271333333333334,651.3586666666666,6.8613333333333335,15.093333333333334,78.45333333333333,1,0.37660550236788415,0.30205694778837,0.32133754984374585,NO2
2025-08-21 05:00:00,325.4746666666667,2.3533333333333335,4.175333333333334,3.7293333333333334,650.5726666666667,6.702,14.973333333333333,78.75333333333333,1,0.3780914025023902,0.2964440394796717,0.3254645580179381,NO2
2025-08-21 05:15:00,312.26533333333333,2.3233333333333333,4.230666666666667,3.434,649.5686666666667,6.691333333333334,14.82,79.56666666666666,1,0.3772150356346578,0.29363617822824134,0.32914878613710086,NO2
2025-08-21 05:30:00,339.40933333333334,2.704,4.25,3.248666666666667,650.612,6.705333333333333,14.74,79.72,1,0.38136706498167794,0.2834368931690973,0.33519604184922475,NO2
2025-08-21 05:45:00,350.94866666666667,3.268,4.308,3.042666666666667,651.3766666666667,6.5553333333333335,14.633333333333333,79.78666666666666,1,0.38583461023692883,0.274686274272052,0.3394791154910192,NO2
2025-08-21 06:00:00,393.25333333333333,3.6793333333333336,4.814,2.184,654.9953333333333,6.710666666666667,14.54,79.86,1,0.3914502828402073,0.2645487645458225,0.34400095261397023,NO2
2025-08-21 06:15:00,338.41333333333336,3.472,4.772,2.4586666666666668,653.9606666666666,6.502666666666666,14.473333333333333,80.40666666666667,1,0.40266752203992917,0.2471788289403643,0.3501536490197066,NO2
2025-08-21 06:30:00,388.89733333333334,4.074,4.682,2.6033333333333335,657.42,6.58,14.5,80.58666666666667,1,0.4088344449882674,0.2374034682722142,0.3537620867395184,NO2
2025-08-21 06:45:00,560.9266666666666,7.7059999999999995,4.841333333333333,2.64,660.3373333333333,6.8406666666666665,14.533333333333333,80.29333333333334,1,0.41926309981981486,0.2221871811499921,0.35854971903019306,NO2
