DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-08-15 04:30:00,265.126,1.38,3.544,13.286,633.678,4.232,17.6,83.7,,,,,
2025-08-15 04:45:00,265.19,1.5026666666666666,3.484,12.982666666666667,636.586,3.7666666666666666,17.6,83.64666666666666,,,,,
2025-08-15 05:00:00,261.2873333333333,1.6133333333333333,3.413333333333333,12.880666666666666,637.2353333333333,2.925333333333333,17.6,83.48,,,,,
2025-08-15 05:15:00,258.9146666666667,1.5773333333333333,3.5646666666666667,13,638.1433333333333,2.458,17.6,83.46666666666667,,,,,
2025-08-15 05:30:00,265.79133333333334,1.6233333333333333,3.814,12.067333333333334,640.904,2.75,17.6,84.06666666666666,,,,,
2025-08-15 05:45:00,271.9986666666667,1.7406666666666666,3.7373333333333334,11.706,642.4866666666667,2.4153333333333333,17.666666666666668,84.06,,,,,
2025-08-15 06:00:00,273.202,1.6993333333333334,3.4793333333333334,12.386000000000001,642.9193333333333,1.7853333333333334,17.7,83.64666666666666,,,,,
2025-08-15 06:15:00,278.90133333333335,1.8106666666666666,3.5473333333333334,12.122666666666667,642.3646666666666,1.59,17.7,83.62666666666667,,,,,
2025-08-15 06:30:00,278.1673333333333,1.8893333333333333,3.742,10.95,646.284,1.5253333333333334,17.7,83.93333333333334,,,,,
2025-08-15 06:45:00,276.30266666666665,1.7773333333333334,3.656,11.490666666666666,646.9993333333333,1.25,17.78,83.83333333333333,,,,,
2025-08-15 07:00:00,285.83133333333336,1.86,4.1066666666666665,11.034,648.4926666666667,1.0506666666666666,17.8,84.15333333333334,,,,,
2025-08-15 07:15:00,291.13933333333335,1.9653333333333334,4.124666666666667,10.581333333333333,650.074,0.9746666666666667,17.846666666666668,84.22,1,0.2980024518417242,0.6013955767134813,0.10060197144479445,O3
2025-08-15 07:30:00,277.93466666666666,1.7846666666666666,3.7333333333333334,11.521333333333333,650.202,0.6686666666666666,17.939999999999998,83.94,1,0.30523611488298896,0.6058478047442538,0.08891608037275718,O3
2025-08-15 07:45:00,287.73,1.9693333333333334,3.8026666666666666,10.486666666666666,652.1066666666667,0.702,18.02,83.97333333333333,1,0.3137700480539878,0.6074936869557389,0.07873626499027334,O3
2025-08-15 08:00:00,292.5726666666667,2.176,4.154,10.085333333333333,655.3493333333333,0.6286666666666667,18.12666666666667,83.86666666666667,1,0.32414337692629663,0.6049924023182547,0.07086422075544871,O3
2025-08-15 08:15:00,291.26,2.1593333333333335,3.92,10.624666666666666,655.6953333333333,0.7646666666666667,18.233333333333334,83.64666666666666,1,0.33155313729239366,0.6033704725105329,0.06507639019707345,O3
2025-08-15 08:30:00,290.0706666666667,2.1453333333333333,3.9233333333333333,10.644666666666668,655.23,0.934,18.326666666666668,83.5,1,0.33669655136365967,0.6048111910409883,0.05849225759535198,O3
2025-08-15 08:45:00,288.74066666666664,2.1033333333333335,3.928,10.638666666666667,658.4253333333334,0.9673333333333334,18.439999999999998,83.62666666666667,1,0.3412958927743799,0.6056432942130215,0.053060813012598594,O3
2025-08-15 09:00:00,286.3086666666667,2.0786666666666664,3.8173333333333335,10.867333333333333,658.8273333333333,0.9586666666666667,18.54,83.50666666666666,1,0.3465285542126533,0.6034335011905313,0.05003794459681546,O3
2025-08-15 09:15:00,277.52733333333333,2.292,3.6453333333333333,10.978666666666667,660.3686666666666,1.028,18.706666666666667,83.23333333333333,1,0.349670731371973,0.6023014446056981,0.04802782402232888,O3
2025-08-15 09:30:00,283.00466666666665,2.606666666666667,3.746,10.2,662.4806666666667,1.1793333333333333,18.8,82.82666666666667,1,0.3514258623027874,0.601767867150068,0.046806270547144535,O3
2025-08-15 09:45:00,279.1553333333333,2.5833333333333335,3.7746666666666666,9.566,664.5846666666666,1.3,18.8,82.85333333333334,1,0.35512332497621,0.5974859587595542,0.047390716264235744,O3
2025-08-15 10:00:00,286.4766666666667,2.4726666666666666,3.8106666666666666,9.590666666666667,670.4946666666666,1.3446666666666667,18.86,83.5,1,0.3556428972074778,0.5953346909068618,0.049022411885660484,O3
2025-08-15 10:15:00,270.99,2.3213333333333335,3.4273333333333333,10.244666666666667,665.5646666666667,1.0746666666666667,18.9,82.84,1,0.3525877482052811,0.5976368005101405,0.04977545128457841,O3
2025-08-15 10:30:00,269.85,2.278,3.502666666666667,9.946,665.0733333333334,1.066,18.9,82.90666666666667,1,0.35348970010507313,0.5946280854330954,0.051882214461831416,O3
2025-08-15 10:45:00,271.58733333333333,2.3106666666666666,3.6653333333333333,10.185333333333332,669.1946666666666,1.388,18.9,83.23333333333333,1,0.3522580850881501,0.5929052808876819,0.05483663402416798,O3
2025-08-15 11:00:00,278.97,2.55,3.804,9.774000000000001,670.5746666666666,1.55,18.973333333333333,83.31333333333333,1,0.3496108683460344,0.5915393136281842,0.05884981802578141,O3
2025-08-15 11:15:00,277.218,2.6006666666666667,3.866,10.070666666666666,671.7886666666667,1.746,19.073333333333334,83.24,1,0.3487804631515901,0.5881821275354485,0.06303740931296141,O3
2025-08-15 11:30:00,267.7033333333333,2.344,3.44,10.992666666666667,666.8653333333333,1.55,19.186666666666667,82.48666666666666,1,0.34481904123728413,0.5895099041533632,0.06567105460935269,O3
