DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-07-11T17:00:16,QAQ,60.61000000000003,5.670000000000061,-3.3600000000000474,12.719999999999889,1312.6,31.4,38.1,0.45,0.89,2.43,1,PM25
2025-07-11T17:01:16,QAQ,59.28999999999998,5.490000000000021,-3.1500000000000004,12.48000000000011,1313.7,31.4,37.8,0.43,1.1,2.07,1,PM25
2025-07-11T17:02:16,QAQ,58.300000000000004,5.490000000000021,-3.2550000000001433,12.48000000000011,1315.0,31.4,37.9,0.47,0.97,2.38,1,PM25
2025-07-11T17:03:16,QAQ,61.27000000000005,5.579999999999939,-3.1500000000000004,12.359999999999948,1316.1,31.4,37.8,0.45,1.01,2.63,1,PM25
2025-07-11T17:04:16,QAQ,57.42000000000005,5.30999999999998,-3.1500000000000004,12.48000000000011,1314.1,31.4,37.7,0.41,1.1,2.72,1,PM25
2025-07-11T17:05:16,QAQ,58.7400000000001,5.0400000000000205,-2.8350000000000475,12.359999999999948,1316.3,31.4,38.2,0.45,1.13,2.85,1,PM25
2025-07-11T17:06:16,QAQ,59.8400000000001,5.669999999999959,-3.4650000000001913,12.120000000000163,1315.9,31.4,37.8,0.5,1.1,2.11,1,PM25
2025-07-11T17:07:16,QAQ,59.95,6.030000000000041,-3.6750000000000003,12.0,1318.8,31.5,37.4,0.41,0.73,2.14,1,PM25
2025-07-11T17:08:16,QAQ,57.2,6.119999999999959,-3.6750000000000003,12.0,1316.4,31.5,37.0,0.39,0.91,2.14,1,PM25
2025-07-11T17:09:16,QAQ,54.88999999999998,5.8500000000000005,-3.6750000000000003,11.759999999999946,1319.6,31.5,36.9,0.41,0.85,4.07,1,PM25
2025-07-11T17:10:16,QAQ,53.02000000000005,5.940000000000021,-3.6750000000000003,11.880000000000111,1317.0,31.5,36.8,0.4,0.87,3.13,1,PM25
2025-07-11T17:11:16,QAQ,52.91000000000003,5.670000000000061,-3.990000000000191,11.760000000000218,1317.7,31.5,36.6,0.36,1.1,4.08,1,PM25
2025-07-11T17:12:16,QAQ,50.48999999999998,5.759999999999979,-3.4649999999999523,12.239999999999782,1313.4,31.5,36.9,0.38,0.82,1.48,1,PM25
2025-07-11T17:13:16,QAQ,52.91000000000003,5.759999999999979,-3.5699999999998573,11.639999999999782,1315.7,31.5,37.0,0.44,1.07,3.72,1,PM25
2025-07-11T17:14:16,QAQ,54.33999999999998,5.940000000000021,-3.6750000000000003,11.159999999999947,1316.6,31.5,36.8,0.42,1.08,1.49,1,PM25
2025-07-11T17:15:16,QAQ,55.00000000000001,5.760000000000082,-3.5700000000000958,11.040000000000052,1321.1,31.5,36.8,0.42,0.95,3.11,1,PM25
2025-07-11T17:16:16,QAQ,55.66000000000003,5.939999999999919,-3.6750000000000003,10.919999999999888,1316.7,31.5,36.7,0.43,0.84,1.4,1,PM25
2025-07-11T17:17:16,QAQ,55.10999999999991,6.390000000000021,-3.8849999999998093,10.679999999999836,1312.3,31.5,36.3,0.41,1.06,2.81,1,PM25
2025-07-11T17:18:16,QAQ,52.91000000000003,6.65999999999998,-4.2,10.440000000000055,1317.2,31.5,36.0,0.45,0.93,1.8,1,PM25
2025-07-11T17:19:16,QAQ,51.48000000000008,6.5699999999999585,-4.7250000000000005,10.559999999999945,1316.1,31.4,35.5,0.35,0.97,2.87,1,PM25
2025-07-11T17:20:16,QAQ,51.370000000000054,6.3,-3.8850000000000477,10.560000000000217,1314.4,31.4,35.6,0.4,0.84,2.71,1,PM25
2025-07-11T17:21:16,QAQ,51.47999999999996,6.3,-3.7799999999999048,10.440000000000055,1315.1,31.4,35.7,0.4,0.74,1.07,1,PM25
2025-07-11T17:22:16,QAQ,52.25000000000001,6.029999999999939,-3.5700000000000958,10.320000000000164,1313.9,31.4,36.0,0.43,0.96,1.53,1,PM25
