DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-07-23T20:13:27Z,QAQ,35.39999999999998,7.899999999999977,-2.099999999999909,5.400000000000091,1325.9,29.6,40.7,0.92,2.14,3.8,1,O3
2025-07-23T20:14:27Z,QAQ,36.39999999999998,7.900000000000091,-1.7000000000000457,5.599999999999909,1324.4,29.6,40.8,0.94,2.81,11.18,1,O3
2025-07-23T20:15:27Z,QAQ,37.5,8,-1.7000000000000457,5.5,1325.5,29.6,41,0.96,2.22,4.25,1,O3
2025-07-23T20:16:27Z,QAQ,36,7.399999999999977,-1.599999999999909,5.5,1323.6,29.6,41.1,0.91,2.02,5.11,1,O3
2025-07-23T20:17:27Z,QAQ,34.700000000000045,8.200000000000045,-2.1000000000001364,5.5,1321.8,29.5,40.9,1.04,3.18,10.33,1,O3
2025-07-23T20:18:27Z,QAQ,35.69999999999993,7.700000000000045,-1.7000000000000457,5.400000000000091,1322,29.5,40.9,0.97,2.11,6.71,1,O3
2025-07-23T20:19:27Z,QAQ,35.30000000000007,7.700000000000045,-1.7000000000000457,5.5,1321.6,29.5,41.1,0.94,2.33,5.42,1,O3
2025-07-23T20:20:27Z,QAQ,35.89999999999998,8.099999999999909,-2,5.5,1320,29.5,40.8,0.95,2.24,5.79,1,O3
2025-07-23T20:21:27Z,QAQ,36.5,7.700000000000045,-1.6000000000001364,5.7000000000000455,1322.8,29.4,41,1.02,2.51,5.88,1,O3
2025-07-23T20:22:27Z,QAQ,35.30000000000007,7.700000000000045,-1.5,5.599999999999909,1322.5,29.4,41.4,1.06,2.78,5.24,1,O3
2025-07-23T20:23:27Z,QAQ,36.69999999999993,7.300000000000068,-1.5,5.399999999999864,1318.8,29.3,41.6,1.01,2.43,6.26,1,O3
2025-07-23T20:24:27Z,QAQ,34.799999999999955,7.299999999999955,-1.5,5.600000000000136,1318.2,29.3,41.9,0.93,2.23,5.59,1,O3
2025-07-23T20:25:27Z,QAQ,34.09999999999991,7.2000000000000455,-1.099999999999909,5.5,1319,29.3,42,0.95,2.11,5.46,1,O3
2025-07-23T20:26:27Z,QAQ,35.799999999999955,7,-1.2000000000000457,5.5,1320,29.2,42.1,0.92,2.43,9.29,1,O3
2025-07-23T20:27:27Z,QAQ,36.5,7.100000000000023,-1.099999999999909,5.5,1317.7,29.2,42.2,0.88,2.12,3.97,1,O3
2025-07-23T20:28:27Z,QAQ,35.80000000000007,7.299999999999955,-1.199999999999818,5.5,1317.5,29.2,42.2,0.9,2.49,7.57,1,O3
2025-07-23T20:29:27Z,QAQ,35.799999999999955,7,-1.099999999999909,5.5,1317.6,29.1,42.4,0.94,2.17,3.31,1,O3
2025-07-23T20:30:27Z,QAQ,36.5,6.800000000000068,-1.1000000000001364,5.5,1317.1,29.1,42.6,0.93,2.45,6.85,1,O3
2025-07-23T20:31:27Z,QAQ,38.60000000000002,6.800000000000068,-1,5.600000000000136,1320.8,29.1,42.7,0.87,2.1,3.54,1,O3
2025-07-23T20:32:27Z,QAQ,39.700000000000045,7.5,-1.2999999999999543,5.7000000000000455,1313.2,29.1,42.3,0.95,2.41,4.81,1,O3
2025-07-23T20:33:27Z,QAQ,39.09999999999991,6.7999999999999545,-0.900000000000091,5.5,1319.8,29,42.4,0.94,2.62,5.04,1,O3
2025-07-23T20:34:27Z,QAQ,38.60000000000002,6.5,-0.7000000000000455,5.7999999999999545,1318.1,29,42.8,0.93,2.37,4.74,1,O3
2025-07-23T20:35:27Z,QAQ,39.700000000000045,6.600000000000023,-0.900000000000091,5.599999999999909,1316.6,29,43,0.88,2.17,5.76,1,O3
2025-07-23T20:36:27Z,QAQ,38,6.400000000000091,-0.7999999999999545,5.899999999999864,1317,29,43.2,0.92,2.1,3.64,1,O3
2025-07-23T20:37:27Z,QAQ,38.700000000000045,6.600000000000023,-0.7999999999999545,5.7999999999999545,1319.9,29,43.2,0.93,2.54,6.18,1,O3
2025-07-23T20:38:27Z,QAQ,39.60000000000002,6.2000000000000455,-0.7999999999999545,5.7999999999999545,1315.8,29,43.3,0.95,2.77,6.77,1,O3
2025-07-23T20:39:27Z,QAQ,39,6.600000000000023,-0.900000000000091,5.7999999999999545,1319.2,29,43.2,0.88,2.17,3.29,1,O3
2025-07-23T20:40:27Z,QAQ,38.60000000000002,6.399999999999977,-0.6000000000001364,5.800000000000182,1318.7,29,43.2,0.87,2.45,7.61,1,O3
2025-07-23T20:41:27Z,QAQ,41.60000000000002,6.100000000000023,-0.6000000000001364,5.900000000000091,1319,29,43.4,0.93,2.19,4.71,1,O3
2025-07-23T20:42:27Z,QAQ,43.30000000000007,6.5,-0.900000000000091,5.900000000000091,1321.8,29,43.3,0.89,2.6,5.45,1,O3
