DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-08-16 03:45:00,232.79,2.1935714285714285,2.8792857142857144,3.6992857142857143,679.1871428571428,2.5914285714285716,18.007142857142856,84.07142857142857,,,,,
2025-08-16 04:00:00,229.998,2.094,2.8666666666666667,3.952,679.31,2.7346666666666666,18.066666666666666,84.03333333333333,,,,,
2025-08-16 04:15:00,220.94266666666667,2.2013333333333334,2.8113333333333332,3.9066666666666667,680.764,2.434,18.1,83.58666666666666,,,,,
2025-08-16 04:30:00,218.73866666666666,2.0493333333333332,2.8713333333333333,3.898,680.62,2.5686666666666667,18.12,83.44666666666667,,,,,
2025-08-16 04:45:00,219.83933333333334,2.1273333333333335,2.894,3.3386666666666667,685.2206666666667,2.7239999999999998,18.18,83.64666666666666,,,,,
2025-08-16 05:00:00,223.26733333333334,2.11,2.897333333333333,3.3946666666666667,685.4546666666666,2.836666666666667,18.2,83.32000000000001,,,,,
2025-08-16 05:15:00,224.59066666666666,2.1766666666666667,2.8946666666666667,3.582,685.244,2.718,18.2,83.18666666666667,,,,,
2025-08-16 05:30:00,227.548,2.034666666666667,2.9313333333333333,3.4593333333333334,687.4533333333334,2.7,18.2,83.41333333333334,,,,,
2025-08-16 05:45:00,229.436,2.2213333333333334,3.004,4.934666666666667,683.2126666666667,2.908,18.2,83.02,,,,,
2025-08-16 06:00:00,228.95133333333334,2.164,3.006666666666667,5.756666666666667,681.1986666666667,3.128,18.28,82.39333333333333,,,,,
2025-08-16 06:15:00,231.45866666666666,2.1626666666666665,3.0593333333333335,4.61,681.7906666666667,3.05,18.3,82.51333333333334,,,,,
2025-08-16 06:30:00,229.41266666666667,2.1846666666666668,3.050666666666667,5.315333333333333,681.488,3.0700000000000003,18.3,81.88666666666667,1,0.41571399343247617,0.3632384025585129,0.2210476040090109,NO2
2025-08-16 06:45:00,226.17266666666666,2.214,3.056,6.324,678.25,3.2086666666666668,18.3,81.13333333333334,1,0.40748783756723844,0.37294406969820865,0.2195680927345529,NO2
2025-08-16 07:00:00,228.50866666666667,2.232666666666667,3.12,6.722,675.962,3.4086666666666665,18.3,80.80666666666667,1,0.3996295835550497,0.38233985333378745,0.21803056311116284,NO2
2025-08-16 07:15:00,228.13866666666667,1.9453333333333334,3.1513333333333335,6.584,677.0066666666667,3.3406666666666665,18.3,81.1,1,0.3924365526634799,0.3899489528872223,0.21761449444929779,NO2
2025-08-16 07:30:00,229.40533333333335,1.9666666666666668,3.152,6.784666666666666,676.2433333333333,3.3886666666666665,18.226666666666667,81.86,1,0.38490605471581674,0.3984381258692259,0.21665581941495732,O3
2025-08-16 07:45:00,236.97133333333332,2.03,3.36,6.306,675.4653333333333,3.6333333333333333,18.113333333333333,82.31333333333333,1,0.37857046198734334,0.4058025122238161,0.2156270257888406,O3
2025-08-16 08:00:00,241.84733333333332,1.8659999999999999,3.3586666666666667,6.519333333333333,679.0546666666667,3.6093333333333333,18.1,82.9,1,0.37248388980493025,0.4136613524077554,0.2138547577873143,O3
2025-08-16 08:15:00,253.72533333333334,1.8813333333333333,3.4133333333333336,6.366666666666666,681.8,3.6206666666666667,18.1,83.54666666666667,1,0.36757778391493445,0.4193676663880304,0.21305454969703516,O3
2025-08-16 08:30:00,256.5806666666667,1.934,3.433333333333333,6.542666666666666,681.4866666666667,3.7680000000000002,18.053333333333335,83.38,1,0.36187307122341267,0.42547833395756296,0.21264859481902437,O3
2025-08-16 08:45:00,283.5713333333333,2.698,4.1593333333333335,5.535333333333333,687.2833333333333,4.144,18.1,83.75333333333333,1,0.36515936303736996,0.4201551774744981,0.21468545948813192,O3
2025-08-16 09:00:00,279.986,3.2946666666666666,4.622,5.8053333333333335,685.3406666666667,4.620666666666667,18.19333333333333,83.01333333333334,1,0.3716150616852879,0.41095951802250524,0.21742542029220682,O3
2025-08-16 09:15:00,290.65,3.8606666666666665,4.6113333333333335,5.682,691.002,4.676,18.28666666666667,82.92666666666666,1,0.375082075357836,0.40546443094402923,0.21945349369813477,O3
2025-08-16 09:30:00,274.8933333333333,3.698,4.252,6.015333333333333,686.3273333333334,4.984666666666667,18.37333333333333,82.06666666666666,1,0.3767038224735908,0.39973066521470807,0.22356551231170113,O3
2025-08-16 09:45:00,275.558,3.2546666666666666,3.8473333333333333,8.055333333333333,683.8966666666666,4.476666666666667,18.526666666666667,81.36,1,0.3752195293248275,0.4000814572788316,0.2246990133963409,O3
2025-08-16 10:00:00,256.86266666666666,3.27,3.6326666666666667,8.742666666666667,680.7713333333334,4.442,18.693333333333335,80.02,1,0.3722054119711627,0.40266331119365395,0.2251312768351834,O3
2025-08-16 10:15:00,252.79,3.260666666666667,3.760666666666667,8.611333333333333,682.0493333333334,4.433333333333334,18.893333333333334,79.59333333333333,1,0.36968881085219424,0.40474036746431,0.22557082168349574,O3
2025-08-16 10:30:00,253.02666666666667,3.108,3.5973333333333333,11.008666666666667,679.2393333333333,4.069333333333334,19.30666666666667,78.08,1,0.36318734204663516,0.4143527176693322,0.2224599402840327,O3
2025-08-16 10:45:00,258.56066666666663,2.6013333333333333,3.610666666666667,10.288666666666666,684.1766666666666,3.904,19.706666666666667,77.72,1,0.357102855279211,0.4241826058662111,0.21871453885457798,O3
2025-08-16 11:00:00,266.1213333333333,3.2253333333333334,3.644,9.850666666666667,686.056,3.4846666666666666,19.986666666666668,76.16,1,0.3531116338634397,0.4324737995916301,0.21441456654493019,O3
2025-08-16 11:15:00,259.85066666666665,3.1406666666666667,3.6693333333333333,10.036666666666667,685.124,3.03,20.166666666666668,74.78666666666666,1,0.3492459749803882,0.44231103409544503,0.20844299092416682,O3
2025-08-16 11:30:00,268.95866666666666,3.280666666666667,3.7973333333333334,10.130666666666666,688.618,2.9546666666666668,20.366666666666667,74.58666666666667,1,0.3464679150946094,0.4516832460501287,0.2018488388552619,O3
2025-08-16 11:45:00,260.08933333333334,3.2226666666666666,3.9433333333333334,11.326666666666666,687.934,2.8153333333333332,20.986666666666668,73.44,1,0.3383694180589502,0.46894323753041217,0.19268734441063756,O3
2025-08-16 12:00:00,265.736,3.7013333333333334,4.048,11.302666666666667,687.6693333333334,3.239333333333333,21.533333333333335,71.09333333333333,1,0.32936092590249216,0.48624013831915586,0.18439893577835198,O3
2025-08-16 12:15:00,272.94466666666665,3.7306666666666666,4.164,10.326666666666666,689.6693333333334,3.5593333333333335,21.773333333333333,70.66666666666667,1,0.3220657781756598,0.5002373230021597,0.17769689882218048,O3
2025-08-16 12:30:00,267.968,3.5866666666666664,4.188,12.262,682.8353333333333,4.346666666666667,22.233333333333334,68.28,1,0.31403773356610143,0.5148936653417884,0.17106860109211022,O3
2025-08-16 12:45:00,259.58133333333336,3.522,4.152,11.228666666666667,683.9606666666667,4.5793333333333335,22.253333333333334,67.48666666666666,1,0.31117253774832554,0.52005252595588225,0.16877493629579218,O3
2025-08-16 13:00:00,247.536,4.091333333333333,4.222,12.759333333333334,683.566,5.819333333333334,22.466666666666665,65.16,1,0.30718986760099265,0.523241117067236,0.1695690153317714,O3
2025-08-16 13:15:00,248.53933333333333,4.096,4.198,15.497333333333334,683.7593333333333,5.745333333333333,23.306666666666665,61.67333333333333,1,0.2993838825000048,0.532238227710722,0.16837788978927318,O3
2025-08-16 13:30:00,240.22866666666667,4.298666666666667,4.065333333333333,15.623333333333333,683.158,5.895333333333333,24.086666666666666,58.93333333333333,1,0.29424642509984555,0.5355922027617621,0.17016137213839236,O3
2025-08-16 13:45:00,229.282,4.39,3.816,14.726666666666667,684.724,6.578666666666667,24.586666666666666,56.31333333333333,1,0.28761912025520625,0.537784969760174,0.1745959099846198,O3
2025-08-16 14:00:00,227.16533333333334,3.9566666666666666,3.7640000000000002,15.562666666666667,682.9413333333333,5.766666666666667,24.85333333333333,54.846666666666664,1,0.28004279189884107,0.5429430030781117,0.17701420502304716,O3
2025-08-16 14:15:00,226.948,3.4873333333333334,4.014,14.934,683.6393333333333,5.964,25.02,54.833333333333336,1,0.27403247643730655,0.5446905711326573,0.18127695243003614,O3
2025-08-16 14:30:00,238.71666666666667,3.6926666666666668,3.966,17.42866666666667,681.0053333333333,6.005333333333334,25.72,52.806666666666665,1,0.2653690994087795,0.5503651163699093,0.18426578422131124,O3
2025-08-16 14:45:00,220.09,2.682,4.198,20.261333333333333,680.9333333333334,4.857333333333333,26.44,50.06,1,0.2570155000225788,0.5594342170423915,0.18355028293502967,O3
2025-08-16 15:00:00,214.55866666666665,2.268666666666667,4.156666666666666,17.589333333333332,682.3773333333334,4.984666666666667,26.35333333333333,49.82,1,0.25099840070557367,0.5651349484206816,0.18386665087374468,O3
2025-08-16 15:15:00,215.19666666666666,1.9566666666666666,4.024666666666667,16.602666666666668,679.7213333333334,4.621333333333333,26.06,50.43333333333333,1,0.24481779945747126,0.5723461465870083,0.18283605395552047,O3
2025-08-16 15:30:00,221.14466666666667,1.834,4.192666666666667,18.844666666666665,679.3266666666667,4.338666666666667,26.346666666666668,49.42666666666667,1,0.23992015034408856,0.5809406824014367,0.1791391672544747,O3
2025-08-16 15:45:00,213.644,1.6360000000000001,4.128,17.85,677.1673333333333,4.085333333333334,26.033333333333335,49.839999999999996,1,0.23538972357074042,0.5901020755280614,0.17450820090119815,O3
2025-08-16 16:00:00,218.84533333333334,1.674,4.155333333333333,18.442666666666668,674.8066666666667,3.8053333333333335,25.753333333333334,50.24666666666666,1,0.23244567621779555,0.6003738476471293,0.16718047613507517,O3
2025-08-16 16:15:00,232.21266666666668,1.7173333333333334,4.198,19.588,674.5806666666666,4.576666666666666,25.786666666666665,49.99333333333333,1,0.23037000903003524,0.6070370598954812,0.16259293107448364,O3
2025-08-16 16:30:00,230.606,1.796,4.416,17.517333333333333,669.1046666666666,4.691333333333334,25.2,51.39333333333333,1,0.23109827211895326,0.6101386785490729,0.15876304933197383,O3
2025-08-16 16:45:00,248.31,1.8066666666666666,4.96,15.95,665.6033333333334,4.576666666666667,24.8,52.766666666666666,1,0.23562735494116502,0.6114555555524768,0.15291708950635818,O3
2025-08-16 17:00:00,253.19066666666666,1.7553333333333334,4.973333333333334,18.484666666666666,667.892,4.752666666666666,25.213333333333335,52.5,2,0.238561568906796,0.6129011304432179,0.1485373006499861,O3
2025-08-16 17:15:00,248.05933333333334,1.756,4.5873333333333335,18.807333333333332,669.0093333333333,4.3773333333333335,25.506666666666668,51.36,2,0.23890629686015086,0.6180672793032828,0.14302642383656636,O3
2025-08-16 17:30:00,238.922,1.8346666666666667,4.328666666666667,20.440666666666665,668.6226666666666,3.916666666666667,25.52,50.806666666666665,2,0.23940264057838048,0.6236146874407121,0.13698267198090733,O3
2025-08-16 17:45:00,240.15266666666668,1.8346666666666667,4.488666666666666,18.716666666666665,666.27,4.102,25.406666666666666,50.9,2,0.24194322057612985,0.6223294512463348,0.13572732817753536,O3
2025-08-16 18:00:00,245.02666666666667,1.8426666666666667,4.809333333333333,17.417333333333332,663.4126666666666,4.052,25.2,51.49333333333333,2,0.24492188065525403,0.6217651272201578,0.1333129921245882,O3
2025-08-16 18:15:00,257.066,1.832,4.974666666666667,16.944,662.3353333333333,5.400666666666667,25.026666666666667,51.75333333333333,2,0.2474783980926237,0.6181926821449939,0.13432891976238237,O3
2025-08-16 18:30:00,260.94866666666667,1.8733333333333333,5.268,16.859333333333332,656.7866666666666,5.497333333333334,24.626666666666665,52.6,2,0.2518317056237848,0.6111889662304936,0.1369793281457216,O3
2025-08-16 18:45:00,276.18533333333335,1.7173333333333334,5.506666666666667,17.511333333333333,652.548,5.523333333333333,24.26,54.07333333333333,2,0.25582267994609803,0.6047890534569994,0.1393882665969026,O3
