DATE,CO,NO,NO2,O3,CO2,PM2.5,T,RH,AQHI,NO2_contrib,O3_contrib,PM2_5_contrib,Top_AQHI_Contributor
2025-09-02 10:45:00,334.4081818181818,3.2136363636363634,5.593636363636364,13.721818181818183,685.6927272727273,14.946363636363637,21.990909090909092,65.84545454545454,,,,,
2025-09-02 11:00:00,347.2253333333333,5.91,6.3853333333333335,10.846,689.5326666666666,13.886,22,67.10666666666667,,,,,
2025-09-02 11:15:00,333.044,4.477333333333333,6.136,11.885333333333334,688.624,13.148666666666667,22.086666666666666,67.22666666666666,,,,,
2025-09-02 11:30:00,319.74333333333334,3.4273333333333333,5.728666666666666,13.642666666666667,688.2473333333334,12.899333333333333,22.173333333333332,66.84,,,,,
2025-09-02 11:45:00,314.6166666666667,2.936,5.688,14.275333333333334,686.9793333333333,12.292,22.133333333333333,67.03333333333333,,,,,
2025-09-02 12:00:00,308.33,2.6793333333333336,5.622,15.805333333333333,683.8866666666667,11.793333333333333,22.366666666666667,66.77333333333333,,,,,
2025-09-02 12:15:00,305.4313333333333,2.596,5.449333333333334,17.72,681.2786666666667,11.51,23.3,64.04,,,,,
2025-09-02 12:30:00,310.506,2.8393333333333333,5.096666666666667,18.900666666666666,683.1653333333334,11.472,24.8,59.49333333333333,,,,,
2025-09-02 12:45:00,291.1426666666667,2.366,4.264,19.532,685.9746666666666,11.586,26.06,55.22666666666667,,,,,
2025-09-02 13:00:00,264.122,2.4846666666666666,4.061333333333334,18.198,686.1446666666667,11.835333333333333,26.846666666666668,53.166666666666664,,,,,
2025-09-02 13:15:00,250.11866666666666,2.492,4.1466666666666665,17.82133333333333,686.248,11.912666666666667,27.306666666666665,52.14666666666667,,,,,
2025-09-02 13:30:00,241.22133333333332,2.764,4.4366666666666665,17.674666666666667,687.0026666666666,12.022666666666666,27.613333333333333,50.16,2,0.23756689450495588,0.44542778393043403,0.3170053215646101,O3
2025-09-02 13:45:00,236.56666666666666,2.71,4.676666666666667,17.6,686.6826666666667,11.825333333333333,27.84,49.28,2,0.23431474861497747,0.45501453054235524,0.3106707208426673,O3
2025-09-02 14:00:00,236.66133333333335,2.2613333333333334,4.7973333333333334,19.170666666666666,688.8346666666666,11.852,27.986666666666668,48.906666666666666,2,0.2261794024489829,0.4702908696482439,0.30352972790277316,O3
2025-09-02 14:15:00,240.71266666666668,1.7113333333333334,4.88,21.291333333333334,687.414,12.244,28.173333333333332,48.766666666666666,2,0.21809908501802652,0.48483594127353347,0.29706497370844,O3
2025-09-02 14:30:00,240.44,1.414,4.9079999999999995,22.378666666666668,686.4173333333333,12.087333333333333,28.366666666666667,48.833333333333336,2,0.21179463849371535,0.49730205604306515,0.2909033054632195,O3
2025-09-02 14:45:00,242.79333333333332,1.4173333333333333,4.782,22.895333333333333,687.3806666666667,12.828666666666667,28.366666666666667,49.413333333333334,2,0.20492787050496092,0.5080460312258752,0.28702609826916387,O3
2025-09-02 15:00:00,249.386,1.4693333333333334,4.7,24.049333333333333,684.8106666666666,13.108666666666666,28.273333333333333,49.806666666666665,2,0.19810260019710021,0.5172670380478191,0.28463036175508055,O3
2025-09-02 15:15:00,260.4,1.4866666666666666,4.658666666666667,24.07133333333333,687.4206666666666,14.899333333333333,28.2,50.166666666666664,2,0.19188703824029302,0.5218821034632084,0.2862308582964986,O3
2025-09-02 15:30:00,265.916,1.4993333333333334,4.66,24.449333333333332,686.2246666666666,14.129333333333333,28.22,50.44,2,0.1874465565399338,0.5256338000242748,0.28691964343579135,O3
2025-09-02 15:45:00,276.96999999999997,7.004666666666667,5.963333333333334,13.978,688.8426666666667,15.634,28.16,50.68666666666667,2,0.192910713154283,0.5129414414093983,0.29414784543631867,O3
2025-09-02 16:00:00,279.5113333333333,1.5873333333333333,5.054666666666667,21.034,687.3653333333333,16.578,28.006666666666668,50.72,2,0.19274128795147,0.5095408590018606,0.29771785304666937,O3
2025-09-02 16:15:00,282.11466666666666,1.518,5.392666666666667,24.235333333333333,686.8753333333333,15.432666666666666,27.673333333333332,52.67333333333333,2,0.1922772989406163,0.5105644760435382,0.2971582250158455,O3
2025-09-02 16:30:00,282.95,1.5206666666666666,5.948,23.8,684.618,16.148,27.26,53.78666666666667,2,0.1924205027676012,0.5102755730248526,0.29730392420754614,O3
