DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-06-04T21:45:48,QAQ,59.620000000000054,4.05,1.890000000000191,9.239999999999782,1468.4,20.0,57.4,1.37,3.96,8.95,1,PM25
2025-06-04T21:46:48,QAQ,60.939999999999976,4.230000000000041,1.8899999999999522,9.240000000000054,1467.3,20.0,57.3,1.44,4.19,6.56,1,PM25
2025-06-04T21:47:48,QAQ,59.510000000000026,4.229999999999939,2.5200000000000955,8.640000000000054,1470.1,20.0,57.3,1.45,4.33,13.45,1,PM25
2025-06-04T21:48:48,QAQ,61.60000000000001,4.589999999999918,2.7300000000001434,8.4,1470.4,20.0,57.4,1.33,3.44,13.69,1,PM25
2025-06-04T21:49:48,QAQ,62.03999999999998,4.770000000000062,2.7299999999999045,8.28000000000011,1472.4,20.0,57.3,1.36,3.47,8.03,1,PM25
2025-06-04T21:50:48,QAQ,60.06000000000003,4.410000000000082,2.4149999999999525,8.28000000000011,1471.9,20.0,57.3,1.26,3.95,10.78,1,PM25
2025-06-04T21:51:48,QAQ,57.970000000000056,4.140000000000021,2.5199999999998575,8.520000000000163,1471.6,19.9,57.2,1.33,4.09,10.22,1,PM25
2025-06-04T21:52:48,QAQ,58.41000000000003,4.59000000000002,2.7300000000001434,8.03999999999978,1471.4,20.0,57.2,1.29,3.77,6.56,1,PM25
2025-06-04T21:53:48,QAQ,58.300000000000004,5.219999999999959,2.625,8.160000000000219,1472.8,19.9,56.8,1.47,4.01,12.07,1,PM25
2025-06-04T21:54:48,QAQ,56.98000000000008,4.85999999999998,2.4149999999999525,8.28000000000011,1471.8,19.9,56.8,1.59,3.83,5.61,1,PM25
2025-06-04T21:55:48,QAQ,56.869999999999926,5.669999999999959,3.5700000000000958,7.199999999999999,1476.8,19.9,56.9,1.68,5.08,9.11,1,PM25
2025-06-04T21:56:48,QAQ,57.75000000000001,5.0400000000000205,2.4149999999999525,8.520000000000163,1473.3,19.9,56.9,1.8,4.15,10.28,1,PM25
2025-06-04T21:57:48,QAQ,55.439999999999976,4.40999999999998,2.2049999999999046,8.4,1469.9,19.9,57.0,1.86,4.52,12.86,1,PM25
2025-06-04T21:58:48,QAQ,55.659999999999904,4.320000000000062,2.2049999999999046,8.520000000000163,1467.4,19.9,57.0,1.6,3.98,7.46,1,PM25
2025-06-04T21:59:48,QAQ,57.2,4.319999999999959,2.5200000000000955,8.159999999999945,1469.5,19.9,57.0,1.6,4.29,8.42,1,PM25
2025-06-04T22:00:48,QAQ,55.32999999999996,4.410000000000082,2.5200000000000955,8.159999999999945,1470.3,19.9,57.0,1.66,4.7,10.71,1,PM25
2025-06-04T22:01:48,QAQ,55.11000000000003,4.770000000000062,2.2049999999999046,7.920000000000163,1469.0,19.9,57.1,1.66,4.07,5.76,1,PM25
2025-06-04T22:02:48,QAQ,54.67000000000005,4.40999999999998,2.5200000000000955,8.159999999999945,1468.6,19.9,57.1,1.69,4.2,7.89,1,PM25
2025-06-04T22:03:48,QAQ,54.120000000000054,4.6800000000000415,2.625,7.559999999999945,1470.8,19.9,57.1,1.59,4.15,9.46,1,PM25
2025-06-04T22:04:48,QAQ,55.87999999999996,4.229999999999939,2.3100000000000476,7.8,1468.4,19.9,57.2,1.65,4.46,11.1,1,PM25
2025-06-04T22:05:48,QAQ,56.870000000000054,4.319999999999959,1.9949999999998573,8.040000000000054,1466.8,19.9,57.2,1.6,4.31,7.82,1,PM25
2025-06-04T22:06:48,QAQ,55.32999999999996,4.05,1.6800000000001434,8.279999999999836,1465.7,19.9,57.2,1.59,4.2,7.89,1,PM25
2025-06-04T22:07:48,QAQ,55.439999999999976,4.140000000000021,1.6800000000001434,8.4,1464.6,19.9,57.1,1.53,4.0,7.94,1,PM25
2025-06-04T22:08:48,QAQ,57.96999999999993,4.229999999999939,1.5750000000000002,8.640000000000054,1467.5,19.8,57.1,1.48,3.77,6.73,1,PM25
2025-06-04T22:09:48,QAQ,57.41999999999993,4.229999999999939,1.6800000000001434,8.519999999999891,1466.8,19.8,57.1,1.4,3.84,7.22,1,PM25
2025-06-04T22:10:48,QAQ,56.650000000000006,4.230000000000041,1.4700000000000955,8.519999999999891,1465.3,19.8,57.1,1.29,4.03,9.85,1,PM25
2025-06-04T22:11:48,QAQ,58.62999999999996,4.59000000000002,2.2049999999999046,8.040000000000054,1468.2,19.8,57.1,1.33,3.65,7.92,1,PM25
2025-06-04T22:12:48,QAQ,57.08999999999998,4.85999999999998,2.7299999999999045,7.559999999999945,1471.2,19.8,57.0,1.32,3.55,7.71,1,PM25
2025-06-04T22:13:48,QAQ,57.75000000000001,4.59000000000002,2.3100000000000476,8.279999999999836,1470.1,19.8,56.8,1.21,3.81,10.42,1,PM25
2025-06-04T22:14:48,QAQ,56.650000000000006,4.230000000000041,1.9950000000000956,8.03999999999978,1467.6,19.8,56.8,1.29,3.62,6.48,1,PM25
2025-06-04T22:15:48,QAQ,58.85,4.410000000000082,2.625,7.679999999999836,1469.9,19.8,56.9,1.26,3.58,6.97,1,PM25
2025-06-04T22:16:48,QAQ,58.08000000000008,4.76999999999996,3.0450000000000954,7.31999999999989,1469.1,19.8,57.0,1.17,3.06,6.09,1,PM25
2025-06-04T22:17:48,QAQ,58.189999999999976,4.230000000000041,2.1,7.679999999999836,1471.6,19.8,56.8,1.16,3.37,8.18,1,PM25
2025-06-04T22:18:48,QAQ,58.96000000000003,4.230000000000041,2.1,7.8,1468.5,19.8,57.1,1.27,3.91,8.89,1,PM25
2025-06-04T22:19:48,QAQ,56.97999999999996,4.6800000000000415,2.4149999999999525,7.559999999999945,1469.2,19.8,56.8,1.15,3.81,10.09,1,PM25
2025-06-04T22:20:48,QAQ,57.31000000000003,4.319999999999959,2.9399999999999524,6.9600000000002185,1468.7,19.8,56.8,1.21,3.65,8.32,1,PM25
2025-06-04T22:21:48,QAQ,60.06000000000003,4.229999999999939,1.9950000000000956,7.559999999999945,1467.7,19.8,56.9,1.23,3.39,5.2,1,PM25
2025-06-04T22:22:48,QAQ,57.41999999999993,4.140000000000021,2.5199999999998575,7.199999999999999,1468.6,19.8,56.8,1.14,3.43,6.34,1,PM25
2025-06-04T22:23:48,QAQ,57.41999999999993,4.230000000000041,2.2050000000001435,7.079999999999836,1469.5,19.8,56.9,1.12,3.34,5.55,1,PM25
2025-06-04T22:24:48,QAQ,58.85,4.229999999999939,2.5200000000000955,6.959999999999945,1467.0,19.8,56.9,1.0,3.43,7.89,1,PM25
2025-06-04T22:25:48,QAQ,59.72999999999996,4.320000000000062,2.8350000000000475,6.479999999999836,1468.1,19.8,56.9,1.08,3.37,7.07,1,PM25
