DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-05-13T21:40:23,QAQ,762.08,599.94,1731.765,1986.7199999999998,1460.4,17.0,61.4,2.04,7.52,18.32,1,PM25
2025-05-13T21:41:23,QAQ,763.0700000000002,599.67,1732.3950000000002,1987.3199999999997,1462.2,17.0,62.5,2.1,7.43,16.47,1,PM25
2025-05-13T21:42:23,QAQ,764.7200000000001,599.85,1732.71,1986.36,1463.9,17.0,62.5,2.15,7.39,18.67,1,PM25
2025-05-13T21:43:23,QAQ,764.94,600.48,1733.025,1986.6,1464.0,17.0,62.9,2.22,7.66,19.23,1,PM25
2025-05-13T21:44:23,QAQ,764.94,599.94,1733.2350000000001,1986.7199999999998,1463.7,16.9,62.8,2.29,8.0,15.22,1,PM25
2025-05-13T21:45:23,QAQ,764.39,601.02,1733.1299999999999,1986.7199999999998,1464.9,16.9,62.8,2.3,8.12,19.48,1,PM25
2025-05-13T21:46:23,QAQ,765.38,600.3000000000001,1733.2350000000001,1986.84,1464.1,16.9,63.2,2.19,8.1,15.24,1,PM25
2025-05-13T21:47:23,QAQ,765.0500000000001,599.76,1733.2350000000001,1987.1999999999998,1463.4,16.9,64.0,2.29,7.42,17.43,1,PM25
2025-05-13T21:48:23,QAQ,765.8200000000002,600.12,1733.2350000000001,1986.7199999999998,1467.5,16.8,64.2,2.43,8.54,17.45,1,PM25
2025-05-13T21:49:23,QAQ,765.0500000000001,600.21,1733.025,1986.48,1464.4,16.8,64.2,2.56,7.98,13.85,1,PM25
2025-05-13T21:50:23,QAQ,764.94,599.58,1733.34,1986.9599999999998,1464.9,16.8,64.4,2.37,7.61,16.16,1,PM25
2025-05-13T21:51:23,QAQ,764.7200000000001,600.48,1733.025,1986.36,1464.4,16.8,64.4,2.48,8.64,21.71,1,PM25
2025-05-13T21:52:23,QAQ,764.5000000000001,600.0300000000001,1733.5500000000002,1987.3199999999997,1463.6,16.7,65.0,2.51,9.17,19.06,1,PM25
