DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,153,77,3,-4,6,0,0.00000,0.00000.1,0.1,2848035556,155,73,4,-3,91712127,AQI
2025-03-01 11:21:18-08:00,22.62,187.836,12.087,9.366,-0.048,417.0,21.7,31.8,0.3,0.76,0.85,0.0,0.0,1,13.87,0.03,30.24,1,-4,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5984
2025-03-01 11:22:18-08:00,22.61,187.02200000000002,10.754999999999999,8.693999999999999,0.024,417.0,21.7,31.9,0.49,0.83,0.86,0.0,0.0,1,13.87,0.01,30.49,1,-2,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6688000000000001
2025-03-01 11:23:18-08:00,22.6,187.82500000000002,10.566,10.9515,-2.316,417.0,21.7,31.9,0.32,0.91,0.93,0.0,0.0,1,13.84,0.0,26.4,1,-3,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.2648000000000001
2025-03-01 11:24:17-08:00,22.6,183.82100000000003,9.738000000000001,11.5395,-3.6119999999999997,417.0,21.7,31.9,0.19,0.61,0.74,0.0,0.0,1,14.16,289.52,36.93,1,-1,48.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.23439999999999994
2025-03-01 11:25:17-08:00,22.59,188.69400000000002,9.792000000000002,10.384500000000001,-1.9799999999999998,417.28,21.7,31.9,0.11,0.61,0.66,0.0,0.0,1,14.05,97.59,31.12,1,-3,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.09200000000000003
2025-03-01 11:26:17-08:00,22.59,187.484,10.458,10.4265,-1.884,417.1,21.7,31.9,0.2,0.81,0.83,0.0,0.0,1,13.98,27.56,29.11,1,-2,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.2712000000000001
2025-03-01 11:27:18-08:00,22.59,187.68200000000002,10.098,9.502500000000001,0.756,417.03,21.7,31.9,0.07,0.53,0.58,0.0,0.0,1,13.98,7.78,27.98,1,-2,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5752
2025-03-01 11:28:18-08:00,22.59,186.43900000000002,9.837,9.135,1.188,417.28,21.7,31.8,0.02,0.3,0.37,0.0,0.0,1,13.95,2.2,28.19,1,-1,49.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4776
2025-03-01 11:29:20-08:00,22.59,186.37300000000002,10.620000000000001,10.0905,0.324,417.71,21.7,31.9,0.01,0.3,0.33,0.0,0.0,1,13.91,0.62,39.86,1,-2,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.3048
2025-03-01 11:30:20-08:00,22.59,183.579,11.349,9.996,-0.144,417.67,21.7,31.8,0.24,0.55,0.56,0.0,0.0,1,13.91,0.18,30.65,1,0,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.41120000000000007
2025-03-01 11:31:20-08:00,22.59,188.012,11.700000000000001,9.2925,1.068,417.88,21.7,31.9,0.39,0.89,0.9,0.0,0.0,1,13.87,0.05,30.7,1,-3,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9256000000000001
2025-03-01 11:32:20-08:00,22.59,188.793,10.458,10.489500000000001,-2.328,417.96,21.7,31.8,0.24,0.76,0.76,0.0,0.0,1,13.87,0.01,29.38,1,-3,47.0,4.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.14240000000000008
2025-03-01 11:33:20-08:00,22.59,186.241,10.332,10.521,-1.38,417.99,21.7,31.9,0.19,0.51,0.78,0.0,0.0,1,13.87,0.0,27.22,1,-2,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.13200000000000006
2025-03-01 11:34:21-08:00,22.59,185.47100000000003,11.241,10.4475,-1.212,417.88,21.7,31.9,0.32,0.53,0.62,0.0,0.0,1,14.12,249.61,30.38,1,-1,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.18160000000000004
2025-03-01 11:35:22-08:00,22.59,187.75900000000001,11.529,8.211,2.832,417.96,21.7,31.9,0.41,0.52,0.55,0.0,0.0,1,14.09,145.49,29.01,1,-2,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9824
2025-03-01 11:36:22-08:00,22.59,187.077,11.367,9.6495,0.708,417.99,21.7,31.7,0.27,0.58,0.59,0.0,0.0,1,14.02,41.09,30.84,1,-1,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6055999999999999
2025-03-01 11:37:22-08:00,22.59,187.209,10.593,10.4685,-1.332,417.99,21.7,31.8,0.11,0.63,0.64,0.0,0.0,1,13.98,11.61,30.4,1,-2,48.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.23759999999999998
2025-03-01 11:38:22-08:00,22.59,186.241,10.998000000000001,9.639,0.624,418.0,21.7,31.8,0.16,0.39,0.39,0.0,0.0,1,13.95,3.28,29.81,1,-1,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4368000000000001
2025-03-01 11:39:22-08:00,22.59,184.61300000000003,11.268,9.870000000000001,1.452,418.0,21.7,31.8,0.08,0.34,0.34,0.0,0.0,1,13.91,0.93,28.85,1,0,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5624
2025-03-01 11:40:22-08:00,22.59,189.068,10.926,9.450000000000001,2.028,417.94,21.7,31.8,0.31,0.65,0.65,0.0,0.0,1,13.91,0.26,32.89,1,-2,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9256
2025-03-01 11:41:22-08:00,22.59,187.011,11.718,8.9355,2.4839999999999995,417.98,21.7,31.7,0.28,0.69,0.69,0.0,0.0,1,13.87,0.07,31.86,1,-1,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,1.0488
2025-03-01 11:42:23-08:00,22.59,189.431,12.141,10.3635,0.036,417.99,21.6,31.8,0.26,0.56,0.56,0.0,0.0,1,13.87,0.02,28.49,1,-2,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.45520000000000005
2025-03-01 11:43:23-08:00,22.59,187.00000000000003,11.142000000000001,10.9305,-1.452,418.0,21.7,31.7,0.08,0.2,0.2,0.0,0.0,1,13.87,0.01,28.63,1,-1,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.13039999999999996
2025-03-01 11:44:23-08:00,22.59,187.154,10.962,10.100999999999999,-2.208,418.0,21.7,31.7,0.05,0.56,0.56,0.0,0.0,1,13.84,0.0,31.13,1,0,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.006400000000000017
2025-03-01 11:45:24-08:00,22.59,185.16300000000004,10.989,10.4055,-1.488,418.0,21.6,31.8,0.64,0.97,1.01,0.0,0.0,1,14.12,250.52,34.76,1,0,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4784
2025-03-01 11:46:24-08:00,22.59,184.943,10.314000000000002,9.2925,-1.056,418.0,21.7,31.7,0.51,0.89,0.9,0.0,0.0,1,14.02,70.75,31.69,1,0,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5008
2025-03-01 11:47:24-08:00,22.59,186.13100000000003,10.089,9.8595,-0.336,418.0,21.6,31.8,0.28,0.53,0.69,0.0,0.0,1,13.98,19.98,27.93,1,0,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.3568
2025-03-01 11:48:25-08:00,22.59,187.77,10.368,11.193000000000001,-2.388,418.07,21.6,31.7,0.14,0.45,0.5,0.0,0.0,1,13.95,5.64,28.16,1,0,48.0,4.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.11759999999999998
2025-03-01 11:49:25-08:00,22.59,188.03400000000002,10.071,10.08,-0.324,418.25,21.6,31.7,0.13,0.4,0.41,0.0,0.0,1,13.95,1.59,28.65,1,0,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.25520000000000004
2025-03-01 11:50:21-08:00,22.59,187.495,10.376999999999999,9.8595,-1.188,418.71,21.6,31.7,0.13,0.43,0.43,0.0,0.0,1,13.91,0.5,34.96,1,0,48.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.10640000000000002
2025-03-01 11:51:21-08:00,22.59,187.693,11.277,9.145500000000002,0.564,418.9,21.6,31.7,0.19,0.68,0.68,0.0,0.0,1,13.91,0.14,30.12,1,0,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6568
2025-03-01 11:52:21-08:00,22.59,190.223,11.367,9.471,-0.324,418.96,21.6,31.7,0.1,0.6,0.6,0.0,0.0,1,13.87,0.04,29.93,1,-1,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.41519999999999996
2025-03-01 11:53:21-08:00,22.59,188.46300000000002,11.357999999999999,10.709999999999999,-1.668,418.72,21.6,31.7,0.19,0.43,0.43,0.0,0.0,1,13.87,0.01,26.59,1,0,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.01040000000000002
2025-03-01 11:54:21-08:00,22.59,188.716,9.747,9.6495,0.504,418.56,21.6,31.7,0.38,0.64,0.64,0.0,0.0,1,13.84,0.0,28.74,1,0,48.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6128
2025-03-01 11:55:21-08:00,22.59,186.967,10.926,11.098500000000001,-0.276,418.39,21.6,31.6,0.15,0.81,0.89,0.0,0.0,1,14.19,270.24,36.66,1,0,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5928000000000001
2025-03-01 11:56:22-08:00,22.59,189.068,11.43,10.6995,-0.768,418.59,21.6,31.7,0.24,0.76,0.79,0.0,0.0,1,14.05,84.22,27.92,1,-1,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4544000000000001
2025-03-01 11:57:22-08:00,22.59,187.58300000000003,11.115,11.4555,-3.9839999999999995,418.56,21.6,31.8,0.1,0.63,0.64,0.0,0.0,1,13.98,23.79,28.36,1,0,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.29279999999999995
2025-03-01 11:58:23-08:00,22.59,188.46300000000002,9.927,9.9015,0.372,418.28,21.6,31.6,0.03,0.52,0.52,0.0,0.0,1,13.95,6.72,28.3,1,0,48.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.49040000000000006
2025-03-01 11:59:23-08:00,22.59,183.20500000000004,10.44,10.584000000000001,1.188,418.16,21.6,31.6,0.1,0.34,0.58,0.0,0.0,1,13.95,1.9,27.71,1,3,48.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5096
2025-03-01 12:00:24-08:00,22.59,189.717,9.756,10.3635,0.336,418.4,21.6,31.6,0.12,0.36,0.49,0.0,0.0,1,13.91,0.54,40.58,1,0,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.35519999999999996
2025-03-01 12:01:24-08:00,22.59,187.341,10.917000000000002,10.2375,0.252,418.21,21.6,31.6,0.21,0.62,0.69,0.0,0.0,1,13.91,0.15,34.87,1,1,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5464
2025-03-01 12:02:24-08:00,22.59,187.429,11.088000000000001,10.143,-0.744,418.22,21.6,31.6,0.1,0.32,0.35,0.0,0.0,1,13.87,0.04,27.94,1,1,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.10719999999999999
2025-03-01 12:03:24-08:00,22.59,191.026,11.781,9.9435,-0.0,418.08,21.6,31.6,0.1,0.48,0.49,0.0,0.0,1,13.87,0.01,27.97,1,0,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.384
2025-03-01 12:04:25-08:00,22.59,188.067,11.97,9.4815,0.372,418.03,21.6,31.6,0.26,0.8,0.8,0.0,0.0,1,13.84,0.0,30.92,1,2,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.7144000000000001
2025-03-01 12:05:25-08:00,22.58,185.99900000000002,10.881,10.332,-1.584,418.01,21.6,31.5,0.16,0.61,0.72,0.0,0.0,1,14.16,264.35,33.36,1,3,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.17119999999999996
2025-03-01 12:06:25-08:00,22.58,183.72200000000004,11.817,10.489500000000001,-2.5799999999999996,418.0,21.6,31.6,0.05,0.55,0.58,0.0,0.0,1,14.05,122.7,34.91,1,3,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.07599999999999985
2025-03-01 12:07:25-08:00,22.58,184.723,12.096,10.122000000000002,-0.324,418.08,21.6,31.7,0.27,0.65,0.66,0.0,0.0,1,14.02,34.65,34.11,1,3,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4552
2025-03-01 12:08:25-08:00,22.58,185.977,11.223,9.502500000000001,0.8160000000000001,418.5,21.6,31.6,0.17,0.81,0.81,0.0,0.0,1,13.98,9.79,28.3,1,2,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.8112000000000001
2025-03-01 12:09:26-08:00,22.59,184.61300000000003,11.097,9.8595,0.804,418.18,21.6,31.6,0.05,0.67,0.7,0.0,0.0,1,13.95,2.76,29.59,1,3,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6968000000000001
2025-03-01 12:10:26-08:00,22.59,187.737,10.161,9.450000000000001,0.516,418.06,21.6,31.5,0.17,0.71,0.83,0.0,0.0,1,13.91,0.78,30.89,1,2,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6712
2025-03-01 12:11:26-08:00,22.58,186.626,9.549,9.408000000000001,1.8239999999999998,418.02,21.6,31.6,0.25,0.59,0.67,0.0,0.0,1,13.91,0.22,30.34,1,3,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.8368
2025-03-01 12:12:26-08:00,22.58,190.91600000000003,10.449,9.891,-0.012,418.01,21.6,31.6,0.11,0.3,0.33,0.0,0.0,1,13.87,0.06,29.5,1,0,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.23759999999999998
2025-03-01 12:13:26-08:00,22.58,183.568,10.035,8.9355,1.044,418.0,21.6,31.5,0.17,0.43,0.44,0.0,0.0,1,13.87,0.02,31.08,1,4,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5528000000000001
2025-03-01 12:14:26-08:00,22.58,187.858,10.512,10.08,-1.188,418.0,21.6,31.5,0.32,0.82,0.82,0.0,0.0,1,13.87,0.0,27.54,1,3,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4184
2025-03-01 12:15:26-08:00,22.58,185.735,10.107000000000001,10.552500000000002,-1.056,418.23,21.6,31.5,0.29,0.6,0.6,0.0,0.0,1,13.84,0.0,28.31,1,5,48.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.26879999999999993
2025-03-01 12:16:27-08:00,22.57,185.28400000000002,11.601,9.996,0.384,418.61,21.6,31.5,0.28,0.57,0.57,0.0,0.0,1,14.09,197.48,36.5,1,5,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5327999999999999
2025-03-01 12:17:27-08:00,22.57,186.73600000000002,11.34,11.0775,-2.856,418.44,21.6,31.5,0.54,0.67,0.69,0.0,0.0,1,14.02,55.77,29.21,1,4,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.03520000000000001
2025-03-01 12:18:27-08:00,22.57,185.55900000000003,11.412,9.964500000000001,-1.116,418.75,21.6,31.5,0.42,0.89,0.9,0.0,0.0,1,13.98,15.75,28.39,1,6,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4888
2025-03-01 12:19:27-08:00,22.57,183.84300000000002,10.314000000000002,9.849000000000002,-1.26,418.91,21.6,31.5,0.13,0.57,0.76,0.0,0.0,1,13.95,4.45,29.22,1,5,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.20399999999999996
2025-03-01 12:20:27-08:00,22.57,186.53800000000004,10.754999999999999,9.954,0.024,418.97,21.6,31.5,0.04,0.32,0.4,0.0,0.0,1,13.91,1.26,30.4,1,5,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.26080000000000003
2025-03-01 12:21:28-08:00,22.57,187.66,10.539000000000001,9.8175,0.72,418.99,21.6,31.5,0.03,0.31,0.55,0.0,0.0,1,13.91,0.35,31.3,1,4,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.392
2025-03-01 12:22:28-08:00,22.57,185.669,10.791,9.9015,0.168,419.0,21.6,31.5,0.02,0.42,0.5,0.0,0.0,1,13.87,0.1,29.72,1,6,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.36960000000000004
2025-03-01 12:23:29-08:00,22.55,185.603,10.314000000000002,10.9725,-0.948,419.0,21.6,31.6,0.05,0.19,0.28,0.0,0.0,1,13.87,0.03,30.64,1,6,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.03759999999999997
2025-03-01 12:24:29-08:00,22.54,187.00000000000003,10.647,11.046,-0.024,418.6,21.6,31.5,0.02,0.3,0.34,0.0,0.0,1,13.87,0.01,26.34,1,5,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.2352
2025-03-01 12:25:29-08:00,22.53,188.342,10.116,11.151,-1.716,418.21,21.6,31.5,0.1,0.5,0.51,0.0,0.0,1,13.84,0.0,28.61,1,5,48.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.05680000000000002
2025-03-01 12:26:28-08:00,22.52,185.603,11.511,9.7545,-0.312,418.07,21.6,31.5,0.03,0.56,0.56,0.0,0.0,1,14.16,256.35,40.26,1,7,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.38560000000000005
2025-03-01 12:27:28-08:00,22.51,182.40200000000002,12.132000000000001,9.691500000000001,-0.6,418.03,21.6,31.4,0.13,0.83,1.04,0.0,0.0,1,14.02,72.4,32.84,1,8,45.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.544
2025-03-01 12:28:28-08:00,22.5,186.692,11.961,10.111500000000001,-0.348,418.01,21.6,31.4,0.04,0.46,0.53,0.0,0.0,1,13.98,20.45,27.59,1,5,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.29840000000000005
2025-03-01 12:29:29-08:00,22.49,184.96500000000003,11.43,10.709999999999999,-0.22799999999999998,418.0,21.6,31.5,0.1,0.44,0.53,0.0,0.0,1,13.95,5.78,29.27,1,7,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.3064
2025-03-01 12:30:29-08:00,22.49,184.37100000000004,11.844000000000001,11.707500000000001,-0.36,418.0,21.6,31.5,0.03,0.28,0.39,0.0,0.0,1,13.95,1.63,29.89,1,8,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.15200000000000002
2025-03-01 12:31:29-08:00,22.49,187.82500000000002,10.872,10.4055,1.464,418.0,21.6,31.4,0.13,0.32,0.36,0.0,0.0,1,13.91,0.46,36.48,1,6,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5488
2025-03-01 12:32:29-08:00,22.49,185.372,10.188,10.185,0.744,418.0,21.6,31.4,0.17,0.67,0.68,0.0,0.0,1,13.91,0.13,29.16,1,7,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6848000000000001
2025-03-01 12:33:29-08:00,22.49,185.88900000000004,10.197000000000001,9.849000000000002,1.476,418.0,21.6,31.5,0.11,0.88,0.89,0.0,0.0,1,13.87,0.04,30.26,1,8,48.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9992000000000001
2025-03-01 12:34:29-08:00,22.49,184.55800000000002,11.16,10.08,1.6320000000000001,417.83,21.6,31.4,0.12,0.55,0.55,0.0,0.0,1,13.87,0.01,30.78,1,8,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.7664000000000001
2025-03-01 12:35:29-08:00,22.49,189.01300000000003,10.98,8.7045,0.444,417.94,21.6,31.4,0.04,0.42,0.73,0.0,0.0,1,13.84,0.0,27.23,1,6,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.4248
2025-03-01 12:36:27-08:00,22.49,188.056,11.16,9.8595,0.20400000000000001,417.98,21.6,31.4,0.06,0.57,0.67,0.0,0.0,1,14.16,256.6,34.86,1,7,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.49679999999999996
2025-03-01 12:37:27-08:00,22.49,186.692,11.097,9.6075,2.004,417.99,21.6,31.4,0.35,1.05,1.08,0.0,0.0,1,14.05,92.28,31.45,1,7,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,1.2408000000000001
2025-03-01 12:38:27-08:00,22.49,185.68000000000004,11.538,9.639,0.948,418.0,21.6,31.4,0.27,0.97,0.98,0.0,0.0,1,14.02,26.06,31.42,1,8,45.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9656
2025-03-01 12:39:27-08:00,22.49,188.10000000000002,11.511,10.825500000000002,-1.188,418.0,21.6,31.4,0.35,0.89,0.89,0.0,0.0,1,13.98,7.36,29.62,1,8,46.0,4.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.47440000000000004
2025-03-01 12:40:28-08:00,22.49,186.38400000000001,11.718,9.6495,0.3,418.0,21.6,31.5,0.26,0.74,0.74,0.0,0.0,1,13.95,2.08,27.68,1,9,45.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6519999999999999
2025-03-01 12:41:28-08:00,22.49,188.16600000000003,12.033,9.911999999999999,0.9839999999999999,418.0,21.6,31.4,0.11,0.69,0.69,0.0,0.0,1,13.91,0.59,29.35,1,8,45.0,3.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.7487999999999999
2025-03-01 12:42:28-08:00,22.49,186.38400000000001,11.268,10.825500000000002,-0.66,418.0,21.6,31.4,0.1,0.4,0.54,0.0,0.0,1,13.91,0.17,35.4,1,9,45.0,3.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.18800000000000006
2025-03-01 12:43:28-08:00,22.49,187.26400000000004,10.458,10.7415,-1.464,418.0,21.6,31.4,0.27,0.41,0.64,0.0,0.0,1,13.87,0.05,28.07,1,10,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.03520000000000001
2025-03-01 12:44:28-08:00,22.49,187.19800000000004,11.061,9.1035,2.4839999999999995,418.0,21.6,31.4,0.16,0.59,0.67,0.0,0.0,1,13.87,0.01,27.23,1,9,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9687999999999999
2025-03-01 12:45:28-08:00,22.49,185.108,10.845,11.0145,0.084,418.5,21.6,31.4,0.35,0.89,0.91,0.0,0.0,1,13.87,0.0,30.02,1,10,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.7288000000000001
2025-03-01 12:46:29-08:00,22.49,185.394,11.268,10.5945,-0.312,418.82,21.6,31.4,0.12,0.72,0.73,0.0,0.0,1,13.84,0.0,31.63,1,10,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5136
2025-03-01 12:47:29-08:00,22.49,187.00000000000003,10.656,11.0775,-1.908,418.94,21.6,31.4,0.17,0.75,0.76,0.0,0.0,1,14.09,147.05,30.1,1,9,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.2184000000000001
2025-03-01 12:48:29-08:00,22.49,187.792,9.927,10.353,-2.352,418.98,21.6,31.4,0.28,0.72,0.72,0.0,0.0,1,14.02,41.53,28.69,1,9,48.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.10559999999999997
2025-03-01 12:49:29-08:00,22.49,190.97100000000003,11.259,9.534,0.948,418.99,21.5,31.3,0.09,0.48,0.48,0.0,0.0,1,13.98,11.73,31.76,1,8,47.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5736
2025-03-01 12:50:29-08:00,22.49,190.98200000000003,11.628,10.899000000000001,-0.252,419.0,21.6,31.3,0.03,0.3,0.3,0.0,0.0,1,13.95,3.31,27.73,1,9,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.1896
2025-03-01 12:51:29-08:00,22.49,187.869,10.908,11.371500000000001,-2.184,419.0,21.5,31.4,0.15,0.37,0.37,0.0,0.0,1,13.95,0.94,26.79,1,11,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,-0.1408000000000001
2025-03-01 12:52:29-08:00,22.49,185.966,11.016,10.1745,0.40800000000000003,419.08,21.6,31.3,0.36,0.52,0.52,0.0,0.0,1,13.91,0.26,33.68,1,12,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.49760000000000004
2025-03-01 12:53:29-08:00,22.49,189.651,11.520000000000001,10.279499999999999,0.732,419.6,21.6,31.3,0.68,1.18,1.18,0.0,0.0,1,13.87,0.07,31.49,1,10,45.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,1.0904
2025-03-01 12:54:29-08:00,22.49,187.09900000000002,11.034,11.466000000000001,-2.136,419.61,21.6,31.4,0.51,1.04,1.04,0.0,0.0,1,13.87,0.02,27.82,1,11,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.40480000000000005
2025-03-01 12:55:29-08:00,22.49,190.223,10.395000000000001,10.8465,-1.392,419.29,21.6,31.3,0.19,0.58,0.58,0.0,0.0,1,13.87,0.01,28.25,1,10,47.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.1856
2025-03-01 12:56:29-08:00,22.49,188.16600000000003,11.718,10.5945,0.528,419.1,21.6,31.3,0.44,0.73,0.93,0.0,0.0,1,13.84,0.0,31.07,1,12,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.6896
2025-03-01 12:57:29-08:00,22.49,189.99200000000002,11.394,10.216500000000002,0.78,419.2,21.5,31.3,0.17,0.43,0.5,0.0,0.0,1,14.12,225.2,36.18,1,12,46.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.5
2025-03-01 12:58:29-08:00,22.49,189.98100000000002,10.764000000000001,10.8675,0.252,419.65,21.6,31.3,0.23,0.56,0.58,0.0,0.0,1,14.02,63.6,28.94,1,12,47.0,3.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.49840000000000007
2025-03-01 12:59:29-08:00,22.49,191.587,11.448,9.8175,1.6320000000000001,419.88,21.5,31.4,0.42,0.83,0.87,0.0,0.0,1,13.98,17.96,30.23,1,10,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.9904000000000001
2025-03-01 13:00:30-08:00,22.49,185.65800000000002,11.735999999999999,10.08,0.156,419.96,21.5,31.4,0.14,1.0,1.14,0.0,0.0,1,13.95,5.07,30.4,1,13,46.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,0.8312
