DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,123,42,3,-34,6,0,0.00000,0.00000.1,0.1,1299991271,134,21,-2,-32,3946283300,AQI
2025-03-09 19:27:55-07:00,9.76,183.65600000000003,3.906,9.3135,19.584,409.87,10.5,72.2,0.85,1.91,2.13,0.0,0.0,1,13.95,228.18,45.96,1.0,-2.0,26.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.444800000000001
2025-03-09 19:28:55-07:00,9.76,184.261,5.13,8.6625,19.979999999999997,409.95,10.4,71.8,0.8,1.64,1.84,0.0,0.0,1,13.87,64.44,36.3,1.0,-4.0,27.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.308
2025-03-09 19:29:55-07:00,9.76,180.66400000000002,4.464,9.219,18.936,409.98,10.4,72.3,0.97,2.14,2.4,0.0,0.0,1,13.8,18.2,33.39,1.0,-6.0,27.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.4992
2025-03-09 19:30:55-07:00,9.76,174.383,5.373,9.355500000000001,18.323999999999998,409.76,10.5,72.5,0.85,2.21,2.4,0.0,0.0,1,13.77,5.14,29.73,1.0,-6.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.432799999999999
2025-03-09 19:31:55-07:00,9.76,179.454,4.986,9.5655,17.556,409.27,10.5,72.4,0.86,2.22,2.71,0.0,0.0,1,13.73,1.45,30.76,1.0,-4.0,26.0,0.0,-6.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.2872
2025-03-09 19:32:54-07:00,9.77,212.179,5.571000000000001,10.416,17.76,409.09,10.5,72.4,0.76,2.07,2.59,0.0,0.0,1,14.02,192.69,36.46,1.0,1.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.208
2025-03-09 19:33:55-07:00,9.78,218.526,5.805000000000001,9.8385,18.564,409.18,10.5,72.8,0.81,2.32,2.74,0.0,0.0,1,13.87,54.42,31.73,1.0,-4.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5687999999999995
2025-03-09 19:34:55-07:00,9.79,206.393,6.345,9.282,19.836000000000002,409.06,10.5,72.7,0.56,2.08,2.22,0.0,0.0,1,13.8,15.37,30.86,1.0,-5.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.631200000000001
2025-03-09 19:35:55-07:00,9.8,194.96400000000003,4.572,9.1245,19.608,409.02,10.5,72.7,0.65,2.07,2.34,0.0,0.0,1,13.77,4.34,31.83,1.0,-4.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5776
2025-03-09 19:36:55-07:00,9.82,187.44000000000003,5.859,9.051,18.599999999999998,409.01,10.5,72.7,0.45,1.78,2.02,0.0,0.0,1,13.73,1.23,31.03,1.0,-2.0,25.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.144
2025-03-09 19:37:57-07:00,9.82,185.86700000000002,5.229,9.681000000000001,19.284,409.0,10.4,73.3,0.8,2.09,2.29,0.0,0.0,1,14.02,210.06,40.3,1.0,1.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5287999999999995
2025-03-09 19:38:57-07:00,9.82,186.50500000000002,5.202,9.156,19.487999999999996,409.0,10.4,72.7,0.72,2.32,2.39,0.0,0.0,1,13.87,59.33,31.76,1.0,-4.0,26.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.753599999999999
2025-03-09 19:39:57-07:00,9.83,206.162,3.555,9.2085,20.76,409.0,10.5,72.9,0.64,2.25,2.5,0.0,0.0,1,13.8,16.76,32.5,1.0,-5.0,27.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.952
2025-03-09 19:40:57-07:00,9.83,201.212,3.798,9.534,19.715999999999998,409.0,10.4,72.9,0.77,2.24,2.64,0.0,0.0,1,13.77,4.73,31.86,1.0,-4.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.7352
2025-03-09 19:41:57-07:00,9.83,189.519,3.942,10.0485,18.048,409.0,10.4,73.1,0.76,2.03,2.16,0.0,0.0,1,13.73,1.34,32.88,1.0,-2.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.2336
2025-03-09 19:42:57-07:00,9.82,181.58800000000002,6.183,9.6075,17.892,409.0,10.4,73.3,0.9,2.12,2.69,0.0,0.0,1,14.02,145.11,37.03,1.0,0.0,25.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.2744
2025-03-09 19:43:57-07:00,9.82,178.01300000000003,4.680000000000001,10.195500000000001,17.82,409.16,10.4,73.3,0.72,1.93,2.35,0.0,0.0,1,13.87,58.4,32.99,1.0,-6.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.1080000000000005
2025-03-09 19:44:57-07:00,9.82,179.729,4.563000000000001,10.185,17.46,409.7,10.4,73.4,1.07,2.55,2.79,0.0,0.0,1,13.8,16.49,32.65,1.0,-6.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.532
2025-03-09 19:45:58-07:00,9.82,177.012,3.8520000000000003,10.384500000000001,17.568,409.74,10.4,73.7,1.08,2.58,3.17,0.0,0.0,1,13.77,4.66,29.93,1.0,-5.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5776
2025-03-09 19:46:58-07:00,9.82,179.487,4.635000000000001,10.983,16.548,409.26,10.4,73.8,0.99,2.13,2.37,0.0,0.0,1,13.77,1.32,30.19,1.0,-4.0,27.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.013599999999999
2025-03-09 19:48:00-07:00,9.83,179.64100000000002,4.518,10.195500000000001,18.54,409.09,10.5,73.8,1.0,2.33,2.41,0.0,0.0,1,13.98,81.98,36.01,1.0,-2.0,28.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.572
2025-03-09 19:49:00-07:00,9.83,185.41600000000003,4.716,10.709999999999999,17.543999999999997,409.03,10.5,73.7,1.0,2.31,2.5,0.0,0.0,1,13.87,82.12,32.24,1.0,-6.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.3568
2025-03-09 19:50:00-07:00,9.83,202.80700000000002,5.625,10.773,17.052,409.01,10.5,73.5,0.88,2.03,2.38,0.0,0.0,1,13.84,23.19,33.52,1.0,-5.0,26.0,-2.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.0344
2025-03-09 19:51:00-07:00,9.83,200.15600000000003,6.3,11.214,16.919999999999998,409.23,10.5,73.3,0.7,2.0,2.28,0.0,0.0,1,13.8,6.55,32.89,1.0,-4.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.984
2025-03-09 19:52:00-07:00,9.84,188.056,5.292,10.563,16.631999999999998,409.56,10.5,73.4,0.77,2.37,3.01,0.0,0.0,1,13.77,1.85,32.27,1.0,-4.0,28.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.2223999999999995
2025-03-09 19:52:59-07:00,9.84,176.25300000000001,5.319,9.880500000000001,18.311999999999998,409.84,10.5,73.6,0.69,2.44,2.88,0.0,0.0,1,13.73,0.52,30.03,1.0,-3.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.6144
2025-03-09 19:54:00-07:00,9.84,182.567,4.068,10.489500000000001,17.472,409.95,10.5,73.6,0.9,2.62,2.8,0.0,0.0,1,13.91,115.74,34.04,1.0,-5.0,27.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.590400000000001
2025-03-09 19:55:00-07:00,9.84,182.71,3.762,10.269,19.26,409.98,10.4,73.3,1.14,2.88,3.04,0.0,0.0,1,13.84,32.69,31.93,1.0,-6.0,27.0,-2.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.156000000000001
2025-03-09 19:56:00-07:00,9.85,181.786,4.131,10.563,18.552,409.99,10.4,73.5,1.42,3.48,3.76,0.0,0.0,1,13.8,9.23,31.4,1.0,-3.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.494400000000001
2025-03-09 19:57:00-07:00,9.85,181.62100000000004,3.33,10.353,18.576,410.0,10.4,73.8,1.49,3.25,3.51,0.0,0.0,1,13.77,2.61,29.68,1.0,-4.0,27.0,-1.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.315200000000001
2025-03-09 19:58:00-07:00,9.85,184.63500000000002,4.212,10.0695,18.732,410.0,10.4,73.7,1.71,3.76,3.99,0.0,0.0,1,13.73,0.74,28.81,1.0,-4.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.7544
2025-03-09 19:59:00-07:00,9.85,193.853,4.905,9.765,19.02,410.0,10.4,73.8,1.31,3.42,3.69,0.0,0.0,1,13.91,109.52,36.13,1.0,-5.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.540000000000001
2025-03-09 20:00:00-07:00,9.85,191.93900000000002,4.527,9.6705,18.72,410.0,10.4,74.2,1.1,2.76,3.24,0.0,0.0,1,13.84,30.93,33.9,1.0,-6.0,26.0,-2.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.952
2025-03-09 20:01:01-07:00,9.85,186.351,4.553999999999999,10.006499999999999,18.516,410.0,10.4,74.1,1.0,2.35,2.57,0.0,0.0,1,13.8,8.74,32.01,1.0,-6.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5832
2025-03-09 20:02:01-07:00,9.85,182.17100000000002,4.1850000000000005,9.408000000000001,19.74,410.0,10.4,74.0,0.57,2.17,2.24,0.0,0.0,1,13.77,2.47,29.45,1.0,-6.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.684
2025-03-09 20:02:56-07:00,9.85,181.907,5.382000000000001,9.397499999999999,17.724,410.0,10.4,73.8,0.61,1.89,2.08,0.0,0.0,1,13.73,0.77,30.38,1.0,-7.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.056800000000001
2025-03-09 20:03:57-07:00,9.85,176.11,4.14,8.883000000000001,19.656,410.0,10.4,74.0,0.6,1.83,1.92,0.0,0.0,1,13.95,149.57,38.21,1.0,-4.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.3952
2025-03-09 20:04:57-07:00,9.86,172.436,5.265,9.765,19.404,410.0,10.3,73.9,0.54,2.14,2.35,0.0,0.0,1,13.87,42.24,32.6,1.0,-3.0,25.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.5928
2025-03-09 20:05:57-07:00,9.85,171.38000000000002,5.319,8.925,19.404,409.71,10.3,74.2,0.8,2.64,2.98,0.0,0.0,1,13.8,11.93,32.04,1.0,-5.0,25.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.992800000000001
2025-03-09 20:06:57-07:00,9.85,169.532,3.204,10.0485,16.86,409.25,10.3,74.2,0.54,1.96,2.1,0.0,0.0,1,13.77,3.37,31.74,1.0,-6.0,27.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.9399999999999995
2025-03-09 20:07:57-07:00,9.85,167.02400000000003,4.059,10.857000000000001,15.504,409.09,10.4,74.5,0.38,1.57,1.62,0.0,0.0,1,13.73,0.95,31.21,1.0,-3.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3568
2025-03-09 20:08:58-07:00,9.85,174.361,3.024,9.8595,18.276,409.03,10.3,74.7,0.73,1.92,1.97,0.0,0.0,1,14.02,190.72,33.05,1.0,0.0,27.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.1912
2025-03-09 20:09:58-07:00,9.85,181.87400000000002,2.7720000000000002,10.311,17.7,409.01,10.3,74.5,0.38,1.52,1.63,0.0,0.0,1,13.87,53.86,31.77,1.0,-4.0,27.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.756
2025-03-09 20:10:59-07:00,9.85,187.16500000000002,4.779,9.166500000000001,20.412000000000003,409.0,10.3,74.4,0.24,1.42,1.52,0.0,0.0,1,13.8,15.21,33.13,1.0,-5.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.218400000000001
2025-03-09 20:11:59-07:00,9.85,187.209,5.175,8.966999999999999,19.272,409.0,10.3,74.7,0.34,1.52,1.89,0.0,0.0,1,13.77,4.3,30.13,1.0,-6.0,27.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.0704
2025-03-09 20:12:59-07:00,9.85,183.44700000000003,6.489,7.6754999999999995,20.171999999999997,409.0,10.3,74.2,0.48,1.26,1.4,0.0,0.0,1,13.73,1.21,29.51,1.0,-4.0,26.0,-1.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.0424
2025-03-09 20:13:59-07:00,9.86,188.782,3.15,8.6625,19.679999999999996,409.0,10.3,74.2,0.78,1.66,1.78,0.0,0.0,1,14.02,205.29,39.9,1.0,-1.0,28.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.263999999999999
2025-03-09 20:14:59-07:00,9.86,187.31900000000002,3.9869999999999997,8.1165,20.208,409.11,10.2,74.2,0.57,1.55,1.69,0.0,0.0,1,13.87,66.89,35.41,1.0,-3.0,26.0,0.0,-5.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.2816
2025-03-09 20:15:59-07:00,9.85,183.82100000000003,5.445,9.450000000000001,18.072,409.04,10.2,74.2,0.32,1.35,1.57,0.0,0.0,1,13.8,18.89,29.74,1.0,-5.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.6944
2025-03-09 20:16:59-07:00,9.85,181.63200000000003,7.829999999999999,8.4105,19.224,409.01,10.1,73.4,0.11,0.6,0.94,0.0,0.0,1,13.77,5.34,30.36,1.0,-5.0,24.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3248
2025-03-09 20:18:00-07:00,9.85,183.865,5.391,9.639,19.787999999999997,409.16,10.1,73.4,0.03,0.45,1.0,0.0,0.0,1,13.77,1.51,31.67,1.0,-3.0,25.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3176
2025-03-09 20:19:01-07:00,9.84,192.53300000000002,5.364,9.0405,21.708,409.71,10.0,73.5,0.01,0.22,0.62,0.0,0.0,1,14.02,133.52,36.05,1.0,0.0,25.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.5176
2025-03-09 20:20:01-07:00,9.83,188.122,4.41,9.586500000000001,20.555999999999997,409.9,10.0,73.9,0.0,0.07,0.56,0.0,0.0,1,13.87,72.52,30.09,1.0,-5.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.167199999999999
2025-03-09 20:21:01-07:00,9.79,179.32200000000003,4.581,9.9015,20.855999999999998,409.96,9.9,74.1,0.0,0.22,0.38,0.0,0.0,1,13.84,20.48,28.65,1.0,-5.0,26.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3472
2025-03-09 20:22:01-07:00,9.77,175.89000000000001,6.12,10.5945,18.311999999999998,409.99,9.9,74.2,0.0,0.27,0.32,0.0,0.0,1,13.77,5.78,28.5,1.0,-5.0,25.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,3.8784
2025-03-09 20:23:01-07:00,9.76,174.61400000000003,3.195,10.2585,18.396,410.0,9.9,74.7,0.0,0.23,0.24,0.0,0.0,1,13.77,1.63,32.54,1.0,-5.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,3.8632000000000004
2025-03-09 20:24:00-07:00,9.74,176.39600000000004,5.049,9.555,18.96,409.84,9.9,74.3,0.0,0.08,0.09,0.0,0.0,1,13.7,0.46,36.72,1.0,-3.0,26.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,3.8560000000000003
2025-03-09 20:25:01-07:00,9.74,182.787,7.245000000000001,8.4105,20.7,409.95,9.8,73.8,0.0,0.03,0.03,0.0,0.0,1,13.91,89.94,31.63,1.0,-6.0,24.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.164
2025-03-09 20:26:01-07:00,9.69,182.358,5.175,8.316,22.5,409.98,9.8,73.9,0.0,0.01,0.24,0.0,0.0,1,13.84,25.4,30.52,1.0,-8.0,25.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.508
2025-03-09 20:27:01-07:00,9.67,179.157,4.284,8.526,22.992,409.99,9.7,73.9,0.0,0.0,0.08,0.0,0.0,1,13.77,7.17,30.83,1.0,-4.0,25.0,1.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.598400000000001
2025-03-09 20:28:01-07:00,9.65,177.88100000000003,6.102,8.946,21.084,410.0,9.6,74.4,0.0,0.0,0.03,0.0,0.0,1,13.77,2.03,34.47,1.0,-4.0,23.0,1.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.2168
2025-03-09 20:29:01-07:00,9.64,172.029,6.210000000000001,9.135,20.88,409.38,9.6,74.6,0.0,0.0,0.01,0.0,0.0,1,13.73,0.57,35.5,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.176
2025-03-09 20:30:02-07:00,9.59,171.82,7.092,9.702,20.016,409.13,9.6,74.7,0.0,0.0,0.0,0.0,0.0,1,13.91,96.6,37.56,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.0032
2025-03-09 20:31:02-07:00,9.56,178.33200000000002,5.859,9.66,21.036,409.21,9.6,74.8,0.0,0.0,0.05,0.0,0.0,1,13.84,27.28,34.19,1.0,-7.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.2072
2025-03-09 20:32:03-07:00,9.55,177.61700000000002,5.193,9.324000000000002,20.387999999999998,409.32,9.6,74.8,0.0,0.0,0.08,0.0,0.0,1,13.8,7.71,31.33,1.0,-6.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.0775999999999994
2025-03-09 20:33:03-07:00,9.53,176.077,5.436,8.505,21.852,409.62,9.6,74.8,0.0,0.0,0.02,0.0,0.0,1,13.77,2.18,28.8,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3704
2025-03-09 20:34:03-07:00,9.49,178.145,4.887,9.261000000000001,21.708,409.86,9.5,75.0,0.0,0.0,0.01,0.0,0.0,1,13.73,0.61,30.22,1.0,-5.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3416
2025-03-09 20:35:04-07:00,9.47,180.18000000000004,5.67,9.3345,20.604000000000003,409.95,9.5,75.3,0.0,0.0,0.0,0.0,0.0,1,13.95,151.23,37.37,1.0,-2.0,24.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.120800000000001
2025-03-09 20:36:04-07:00,9.45,177.37500000000003,5.319,9.4395,21.264,409.98,9.5,75.3,0.0,0.24,0.24,0.0,0.0,1,13.84,42.71,34.46,1.0,-5.0,24.0,0.0,-4.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.4448
2025-03-09 20:37:04-07:00,9.44,202.52100000000004,3.654,9.870000000000001,20.855999999999998,409.99,9.4,75.4,0.0,0.08,0.08,0.0,0.0,1,13.8,12.06,31.06,1.0,-5.0,25.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.2352
2025-03-09 20:38:05-07:00,9.39,210.24300000000002,6.237,8.9355,21.348,410.0,9.4,75.2,0.0,0.03,0.03,0.0,0.0,1,13.77,3.41,31.18,1.0,-4.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.2936
2025-03-09 20:39:05-07:00,9.37,194.997,5.418,8.6835,24.587999999999997,410.0,9.3,74.8,0.0,0.01,0.01,0.0,0.0,1,13.73,0.96,30.68,1.0,-3.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.9256
2025-03-09 20:40:04-07:00,9.35,183.48000000000002,6.633,8.6835,23.939999999999998,409.71,9.3,75.1,0.0,0.0,0.0,0.0,0.0,1,13.91,128.97,38.19,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.787999999999999
2025-03-09 20:41:00-07:00,9.34,169.587,5.913,8.6625,22.355999999999998,409.27,9.4,75.2,0.0,0.0,0.0,0.0,0.0,1,13.84,40.47,33.06,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.4712
2025-03-09 20:42:00-07:00,9.31,168.278,5.562,9.135,21.636,409.1,9.4,75.5,0.0,0.0,0.0,0.0,0.0,1,13.8,11.43,36.1,1.0,-5.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.3272
2025-03-09 20:43:00-07:00,9.27,169.125,4.392,9.6495,19.439999999999998,409.03,9.4,75.5,0.0,0.0,0.0,0.0,0.0,1,13.77,3.23,30.1,1.0,-4.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,3.888
2025-03-09 20:44:00-07:00,9.26,173.55800000000002,5.715,9.2295,20.568,409.17,9.4,75.8,0.0,0.0,0.0,0.0,0.0,1,13.73,0.91,31.93,1.0,-6.0,24.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.113600000000001
2025-03-09 20:45:02-07:00,9.25,182.76500000000001,8.307,10.353,22.631999999999998,409.71,9.4,75.4,0.0,0.0,0.0,0.0,0.0,1,13.95,167.68,37.61,1.0,-3.0,22.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.5264
2025-03-09 20:46:02-07:00,9.24,180.25700000000003,7.236,9.282,22.487999999999996,409.98,9.3,75.5,0.0,0.0,0.0,0.0,0.0,1,13.87,47.36,37.45,1.0,-5.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.497599999999999
2025-03-09 20:47:02-07:00,9.22,176.077,6.912,9.880500000000001,21.12,409.99,9.3,75.5,0.0,0.0,0.0,0.0,0.0,1,13.8,13.37,31.98,1.0,-5.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.224
2025-03-09 20:48:02-07:00,9.18,178.34300000000002,4.23,9.870000000000001,21.504,410.0,9.3,75.6,0.0,0.0,0.0,0.0,0.0,1,13.77,3.78,31.44,1.0,-4.0,23.0,0.0,-3.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.300800000000001
2025-03-09 20:49:02-07:00,9.16,174.16300000000004,6.291,10.0485,21.323999999999998,410.0,9.3,75.5,0.0,0.0,0.0,0.0,0.0,1,13.73,1.07,34.5,1.0,-6.0,22.0,0.0,-2.0,STAT,0.0,LAT,LON,W,CRC,,,,,,,4.2648
