DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,129,20,-37,3208576522,186,-8,-33,2540615604,AQI
2025-03-22 05:28:10-07:00,5.6,206.69000000000003,10.098,19.834500000000002,38.688,421.0,6.6,77.0,0.06,1.52,1.78,13.0,0.0,STAT,,,,,,8.953600000000002
2025-03-22 05:29:10-07:00,5.59,202.598,8.649,18.06,41.544,421.0,6.6,77.1,0.05,1.1,1.23,15.0,0.0,STAT,,,,,,9.1888
2025-03-22 05:30:10-07:00,5.59,199.08900000000003,9.846,18.417,41.748,421.0,6.6,77.2,0.45,1.05,1.1,14.0,0.0,STAT,,,,,,9.1896
2025-03-22 05:31:08-07:00,5.59,198.737,10.232999999999999,17.692500000000003,42.24,421.0,6.6,77.2,0.16,1.29,1.31,14.0,-1.0,STAT,,,,,,9.48
2025-03-22 05:32:08-07:00,5.59,196.636,10.467,19.467,38.52,421.0,6.6,77.3,0.14,1.16,1.17,13.0,0.0,STAT,,,,,,8.632000000000001
2025-03-22 05:33:08-07:00,5.59,196.41600000000003,9.333,19.026000000000003,39.768,421.0,6.6,77.3,0.38,1.27,1.87,13.0,0.0,STAT,,,,,,8.9696
2025-03-22 05:34:08-07:00,5.59,194.17200000000003,9.261,16.852500000000003,41.904,421.25,6.6,77.2,0.17,1.04,1.32,15.0,0.0,STAT,,,,,,9.212800000000001
2025-03-22 05:35:09-07:00,5.59,190.245,8.685,17.9655,39.647999999999996,421.09,6.6,77.1,0.4,1.14,1.23,14.0,0.0,STAT,,,,,,8.8416
2025-03-22 05:36:12-07:00,5.59,194.293,9.531,20.338500000000003,37.992,420.84,6.6,77.2,0.58,1.41,1.55,13.0,0.0,STAT,,,,,,8.7264
2025-03-22 05:37:12-07:00,5.59,187.89100000000002,8.649,18.983999999999998,39.791999999999994,420.94,6.6,77.4,0.76,1.67,1.72,13.0,0.0,STAT,,,,,,9.2944
2025-03-22 05:38:12-07:00,5.59,192.56600000000003,10.575000000000001,18.9525,36.504,421.14,6.6,77.6,0.62,1.48,1.5,13.0,0.0,STAT,,,,,,8.4848
2025-03-22 05:39:12-07:00,5.59,189.387,9.351,19.5405,37.824,421.7,6.6,77.3,0.8,1.8,2.11,14.0,0.0,STAT,,,,,,9.0048
2025-03-22 05:40:12-07:00,5.59,195.37100000000004,9.504000000000001,16.852500000000003,38.832,421.89,6.6,77.4,0.94,1.97,2.07,14.0,-1.0,STAT,,,,,,9.342400000000001
2025-03-22 05:41:13-07:00,5.59,199.133,7.038,16.9995,38.232,421.46,6.7,77.4,0.52,1.58,1.62,15.0,-1.0,STAT,,,,,,8.9104
2025-03-22 05:42:12-07:00,5.59,198.858,8.001000000000001,16.758000000000003,39.995999999999995,421.16,6.6,77.4,0.56,1.37,1.38,14.0,0.0,STAT,,,,,,9.095199999999998
2025-03-22 05:43:12-07:00,5.59,195.31600000000003,10.206,17.703,40.044,421.06,6.6,77.4,0.67,1.73,1.79,12.0,0.0,STAT,,,,,,9.3928
2025-03-22 05:44:12-07:00,5.59,195.28300000000002,10.827,17.724,41.016,421.02,6.6,77.3,0.42,1.72,1.81,12.0,0.0,STAT,,,,,,9.5792
2025-03-22 05:45:12-07:00,5.59,193.237,11.421,15.456000000000001,41.916,421.01,6.6,77.4,0.16,1.17,1.2,13.0,-1.0,STAT,,,,,,9.3192
2025-03-22 05:46:12-07:00,5.59,194.26000000000002,10.476,15.435,41.232,421.0,6.6,77.5,0.23,1.01,1.02,12.0,-1.0,STAT,,,,,,9.0544
2025-03-22 05:47:13-07:00,5.59,197.098,9.144,17.430000000000003,39.324000000000005,421.0,6.6,77.5,0.09,0.51,0.51,14.0,-1.0,STAT,,,,,,8.272800000000002
2025-03-22 05:48:13-07:00,5.58,201.64100000000002,8.1,18.375,39.791999999999994,421.0,6.6,77.6,0.13,0.72,0.72,15.0,0.0,STAT,,,,,,8.5344
2025-03-22 05:49:13-07:00,5.58,198.88000000000002,8.982000000000001,20.0655,36.779999999999994,421.58,6.6,77.5,0.19,0.96,0.96,14.0,0.0,STAT,,,,,,8.123999999999999
2025-03-22 05:50:13-07:00,5.58,192.22500000000002,7.659,18.018,40.09199999999999,421.85,6.6,77.5,0.07,0.78,0.89,16.0,-1.0,STAT,,,,,,8.642399999999999
2025-03-22 05:51:13-07:00,5.57,194.876,7.731,17.997,39.791999999999994,421.95,6.5,77.6,0.27,0.86,1.07,14.0,0.0,STAT,,,,,,8.6464
2025-03-22 05:52:14-07:00,5.57,187.803,8.811,18.312,38.087999999999994,421.94,6.5,77.8,0.26,1.3,1.71,13.0,-1.0,STAT,,,,,,8.657599999999999
2025-03-22 05:53:14-07:00,5.56,189.01300000000003,9.198,18.585,37.92,421.98,6.5,77.9,0.42,1.42,1.69,13.0,0.0,STAT,,,,,,8.72
2025-03-22 05:54:14-07:00,5.52,190.77300000000002,10.449,19.068,38.304,421.99,6.5,77.8,0.15,1.09,1.18,12.0,0.0,STAT,,,,,,8.532800000000002
2025-03-22 05:55:09-07:00,5.5,191.466,8.145000000000001,20.1705,38.04,422.0,6.5,77.9,0.61,1.3,1.49,14.0,0.0,STAT,,,,,,8.648
2025-03-22 05:56:10-07:00,5.49,190.443,11.331,20.748,34.212,421.93,6.5,77.8,2.58,3.85,3.91,13.0,0.0,STAT,,,,,,9.922400000000001
2025-03-22 05:57:10-07:00,5.49,190.311,10.791,18.910500000000003,34.332,421.98,6.5,78.0,1.99,2.97,3.21,12.0,0.0,STAT,,,,,,9.2424
2025-03-22 05:58:10-07:00,5.48,184.89900000000003,9.729000000000001,18.794999999999998,32.796,421.99,6.6,77.9,0.94,1.84,2.08,13.0,0.0,STAT,,,,,,8.0312
2025-03-22 05:59:10-07:00,5.48,188.419,9.036,19.120500000000003,32.484,422.0,6.6,77.9,0.62,1.61,1.69,14.0,0.0,STAT,,,,,,7.784800000000001
2025-03-22 06:00:10-07:00,5.47,192.335,9.135,20.3595,32.256,422.0,6.6,77.8,0.2,1.2,1.23,14.0,0.0,STAT,,,,,,7.4112
2025-03-22 06:01:10-07:00,5.45,195.25000000000003,11.088000000000001,21.672,30.995999999999995,422.0,6.6,77.7,0.37,1.51,1.52,13.0,0.0,STAT,,,,,,7.4072
