DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,148,29,-14,-23,4020905787,136,25,-9,2920111304,AQI
2025-03-15 12:50:02-07:00,5.26,199.859,13.302,23.0685,5.904,421.9,7.2,70.6,0.7,1.46,1.55,15.0,-1.0,-1.0,STAT,,,,,,2.3487999999999998
2025-03-15 12:51:02-07:00,5.26,198.29700000000003,12.6,21.756,7.788,421.96,7.2,70.6,0.85,1.67,1.7,16.0,-1.0,-1.0,STAT,,,,,,2.8936
2025-03-15 12:52:02-07:00,5.26,193.76500000000001,13.284,21.4725,6.684,421.99,7.2,70.8,0.86,1.23,1.24,15.0,-1.0,-1.0,STAT,,,,,,2.3208
2025-03-15 12:53:02-07:00,5.26,193.567,12.860999999999999,21.241500000000002,6.204,422.61,7.2,70.8,1.0,1.68,1.84,16.0,-1.0,-1.0,STAT,,,,,,2.5848000000000004
2025-03-15 12:54:02-07:00,5.25,195.437,12.132000000000001,21.241500000000002,7.596,422.86,7.2,70.9,0.69,1.54,1.92,17.0,-1.0,0.0,STAT,,,,,,2.7512000000000003
2025-03-15 12:55:02-07:00,5.25,195.162,13.257000000000001,22.428,6.167999999999999,422.95,7.2,71.0,0.51,1.16,1.3,16.0,-1.0,-1.0,STAT,,,,,,2.1616
2025-03-15 12:56:02-07:00,5.24,196.42700000000002,12.897,23.3835,5.892,422.98,7.2,71.1,0.63,1.05,1.1,16.0,0.0,-1.0,STAT,,,,,,2.0184
2025-03-15 12:57:02-07:00,5.23,193.49,13.428,23.0685,6.384,422.99,7.3,71.1,0.88,1.47,1.48,15.0,-1.0,-1.0,STAT,,,,,,2.4528
2025-03-15 12:58:03-07:00,5.23,191.136,13.895999999999999,21.9765,6.6,423.0,7.3,71.1,0.68,1.18,1.18,14.0,-1.0,-1.0,STAT,,,,,,2.2640000000000002
2025-03-15 12:59:03-07:00,5.23,192.95100000000002,13.437,22.323000000000004,6.9719999999999995,423.0,7.2,71.1,0.65,1.8,1.8,15.0,-1.0,-1.0,STAT,,,,,,2.8344000000000005
2025-03-15 13:00:03-07:00,5.23,192.75300000000001,13.482000000000001,22.554000000000002,5.351999999999999,423.0,7.2,71.1,0.89,1.92,1.97,15.0,-1.0,-1.0,STAT,,,,,,2.6064
2025-03-15 13:01:03-07:00,5.22,196.79000000000002,12.789000000000001,22.596,5.292,423.0,7.3,71.1,0.96,1.95,1.96,15.0,-1.0,-1.0,STAT,,,,,,2.6184000000000003
2025-03-15 13:02:03-07:00,5.22,194.601,13.221,22.092,8.148,423.0,7.2,71.1,0.95,1.68,1.92,16.0,-1.0,0.0,STAT,,,,,,2.9736000000000002
2025-03-15 13:03:03-07:00,5.21,194.39200000000002,13.419,23.026500000000002,5.796,423.0,7.2,70.9,0.85,1.5,1.58,15.0,-1.0,-1.0,STAT,,,,,,2.3592000000000004
2025-03-15 13:04:03-07:00,5.21,194.38100000000003,13.932,23.247,7.404,423.0,7.2,71.0,0.71,1.4,1.7,14.0,-1.0,-1.0,STAT,,,,,,2.6008
2025-03-15 13:05:03-07:00,5.21,195.05200000000002,12.951,23.131500000000003,6.984,422.96,7.2,71.2,0.86,1.64,1.83,16.0,-1.0,0.0,STAT,,,,,,2.7088
2025-03-15 13:06:03-07:00,5.21,197.67000000000002,12.699,21.535500000000003,8.484,422.34,7.3,71.0,0.95,1.89,1.95,16.0,-1.0,-1.0,STAT,,,,,,3.2088
2025-03-15 13:07:04-07:00,5.21,201.476,13.68,22.8795,7.056,422.12,7.2,70.7,0.92,1.68,1.7,15.0,-1.0,-1.0,STAT,,,,,,2.7552000000000003
2025-03-15 13:08:04-07:00,5.2,213.312,14.193,22.554000000000002,7.704,421.43,7.2,70.5,0.97,1.69,2.25,15.0,-1.0,-1.0,STAT,,,,,,2.8928000000000003
2025-03-15 13:09:04-07:00,5.19,225.53300000000002,14.112,21.903,9.059999999999999,420.99,7.2,70.8,1.01,1.68,1.86,14.0,-1.0,-1.0,STAT,,,,,,3.1559999999999997
2025-03-15 13:10:05-07:00,5.19,299.079,12.555,22.480500000000003,8.244,420.85,7.2,70.7,0.82,1.47,1.53,17.0,-2.0,-1.0,STAT,,,,,,2.8247999999999998
2025-03-15 13:11:05-07:00,5.19,299.12300000000005,13.122,22.585500000000003,8.4,420.01,7.2,70.6,0.42,1.18,1.2,16.0,-2.0,-1.0,STAT,,,,,,2.624
2025-03-15 13:12:05-07:00,5.18,278.44300000000004,12.906,23.142,8.988,419.36,7.2,70.7,0.64,1.27,1.28,16.0,-1.0,0.0,STAT,,,,,,2.8136
2025-03-15 13:13:05-07:00,5.2,270.435,13.788,22.291500000000003,8.424,419.13,7.2,70.9,0.86,1.72,1.73,16.0,-2.0,-1.0,STAT,,,,,,3.0608000000000004
2025-03-15 13:14:05-07:00,5.2,261.074,12.474,21.556500000000003,8.976,418.84,7.2,71.0,0.7,1.57,1.57,17.0,-2.0,-1.0,STAT,,,,,,3.0512000000000006
2025-03-15 13:15:05-07:00,5.2,266.81600000000003,12.96,22.281,7.859999999999999,418.14,7.2,70.7,0.76,1.61,1.8,17.0,-1.0,-2.0,STAT,,,,,,2.8600000000000003
2025-03-15 13:16:05-07:00,5.2,289.13500000000005,12.870000000000001,23.814,6.9239999999999995,417.4,7.2,70.7,0.75,1.48,1.55,16.0,0.0,-1.0,STAT,,,,,,2.5688
2025-03-15 13:17:05-07:00,5.2,266.959,12.447000000000001,22.113,9.347999999999999,417.14,7.2,70.7,0.85,1.19,1.21,18.0,-1.0,-1.0,STAT,,,,,,2.8216
2025-03-15 13:18:06-07:00,5.2,242.627,13.032,21.4725,8.676,417.05,7.2,70.9,0.31,0.89,0.9,16.0,0.0,-1.0,STAT,,,,,,2.4472
2025-03-15 13:19:06-07:00,5.19,228.50300000000001,12.654,21.294,9.504,417.02,7.2,70.8,0.51,0.96,0.97,16.0,0.0,-1.0,STAT,,,,,,2.6688
2025-03-15 13:20:07-07:00,5.18,218.79000000000002,13.536,21.808500000000002,7.596,416.5,7.2,70.9,0.54,0.77,0.92,15.0,1.0,-1.0,STAT,,,,,,2.1352
2025-03-15 13:21:07-07:00,5.18,218.13000000000002,13.275,22.6275,8.16,416.18,7.2,71.0,0.7,1.11,1.41,15.0,0.0,-1.0,STAT,,,,,,2.5200000000000005
