DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,170,72,4,-4,6,0,0.00000,0.00000.1,0.1,3583567089,143,66,220802233,AQI
2025-03-04 16:54:54-08:00,22.29,180.42200000000003,10.728,9.1875,-0.048,423.0,21.5,32.1,0.17,0.79,0.79,0.0,0.0,1,13.91,0.14,31.31,1,-6,44.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.6224000000000001
2025-03-04 16:55:55-08:00,22.29,182.54500000000002,11.592,8.4525,-0.6,422.77,21.4,32.1,0.06,0.65,0.65,0.0,0.0,1,13.87,0.04,31.05,1,-7,43.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4
2025-03-04 16:56:55-08:00,22.29,181.15900000000002,10.593,9.282,-1.032,422.85,21.4,32.1,0.02,0.5,0.54,0.0,0.0,1,13.87,0.01,30.88,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.1936
2025-03-04 16:57:55-08:00,22.29,180.466,10.305,9.491999999999999,-1.776,423.03,21.4,32.1,0.01,0.41,0.42,0.0,0.0,1,13.84,0.0,30.1,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.027200000000000002
2025-03-04 16:58:55-08:00,22.29,179.39900000000003,11.052,8.693999999999999,0.888,423.22,21.4,32.1,0.0,0.37,0.47,0.0,0.0,1,14.16,325.18,33.28,1,-5,44.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.4736
2025-03-04 16:59:55-08:00,22.29,182.303,9.629999999999999,9.114,-0.252,423.66,21.4,32.2,0.09,0.49,0.52,0.0,0.0,1,14.05,123.7,31.31,1,-8,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3416
2025-03-04 17:00:57-08:00,22.29,177.859,11.025,9.3765,-0.8160000000000001,423.88,21.4,32.1,0.13,0.64,0.65,0.0,0.0,1,13.98,34.94,25.95,1,-5,43.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3488
2025-03-04 17:01:57-08:00,22.29,181.137,10.908,9.586500000000001,0.672,423.55,21.4,32.2,0.1,0.63,0.64,0.0,0.0,1,13.98,9.87,28.71,1,-7,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.6384000000000001
2025-03-04 17:02:57-08:00,22.29,180.24600000000004,11.016,10.615499999999999,-1.8359999999999999,423.65,21.4,32.1,0.03,0.36,0.36,0.0,0.0,1,13.95,2.79,31.26,1,-5,44.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.07919999999999999
2025-03-04 17:03:53-08:00,22.29,183.32600000000002,10.494,10.4055,-1.188,423.87,21.4,32.2,0.21,0.45,0.45,0.0,0.0,1,13.91,0.87,26.47,1,-7,44.0,4.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.12240000000000004
2025-03-04 17:04:54-08:00,22.29,179.93800000000002,11.376000000000001,8.977500000000001,1.248,423.95,21.4,32.2,0.55,1.13,1.13,0.0,0.0,1,13.91,0.25,31.37,1,-6,43.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.1536
2025-03-04 17:05:56-08:00,22.29,179.278,11.043,8.9145,1.188,423.98,21.4,32.2,0.29,0.89,0.89,0.0,0.0,1,13.87,0.07,26.66,1,-5,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9496000000000001
2025-03-04 17:06:53-08:00,22.29,179.93800000000002,9.972,9.03,2.4599999999999995,423.99,21.4,32.2,0.16,0.47,0.47,0.0,0.0,1,13.87,0.02,27.29,1,-5,46.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8679999999999999
2025-03-04 17:07:53-08:00,22.29,183.029,10.232999999999999,9.2715,1.044,424.0,21.4,32.2,0.11,0.42,0.42,0.0,0.0,1,13.87,0.01,27.7,1,-7,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.5448000000000001
2025-03-04 17:08:54-08:00,22.29,179.11300000000003,10.404,10.0695,-1.284,424.0,21.4,32.2,0.08,0.27,0.27,0.0,0.0,1,14.16,283.88,28.11,1,-4,45.0,4.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.0408
2025-03-04 17:09:53-08:00,22.29,182.622,10.827,9.135,0.18,424.31,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,14.05,141.72,41.22,1,-6,43.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.764
2025-03-04 17:10:53-08:00,22.29,178.04600000000002,10.431000000000001,9.397499999999999,1.284,424.26,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.98,40.02,32.81,1,-3,43.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,-0.5432
2025-03-04 17:11:53-08:00,22.29,182.985,9.72,9.723,-1.272,424.46,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,11.3,28.62,1,-6,44.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,-1.0544
2025-03-04 17:12:53-08:00,22.29,184.17300000000003,10.188,9.555,-0.636,424.81,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,3.19,28.58,1,-6,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.9272
2025-03-04 17:13:53-08:00,22.29,185.449,10.305,8.673,0.78,424.93,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,0.9,32.06,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.644
2025-03-04 17:14:54-08:00,22.29,187.29700000000003,10.701,9.691500000000001,-0.396,424.98,21.4,32.2,0.05,0.31,0.31,0.0,0.0,1,13.91,0.25,32.46,1,-9,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.1688
2025-03-04 17:15:55-08:00,22.29,184.42600000000002,9.936,9.849000000000002,-0.49199999999999994,424.99,21.4,32.1,0.35,0.59,0.64,0.0,0.0,1,13.87,0.07,33.48,1,-7,46.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.3736
2025-03-04 17:16:55-08:00,22.29,184.34900000000002,9.882000000000001,9.2295,2.6039999999999996,425.0,21.4,32.2,0.18,0.63,0.74,0.0,0.0,1,13.87,0.02,27.49,1,-7,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0248
2025-03-04 17:17:55-08:00,22.29,183.26000000000002,9.855,10.416,-0.504,425.0,21.4,32.1,0.45,0.86,0.9,0.0,0.0,1,13.84,0.01,28.16,1,-5,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5872
2025-03-04 17:18:57-08:00,22.29,184.14000000000001,9.918,10.7835,-1.5,425.0,21.4,32.2,0.27,0.64,0.66,0.0,0.0,1,14.19,287.85,25.68,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.21199999999999997
2025-03-04 17:19:58-08:00,22.29,185.27300000000002,10.017000000000001,9.964500000000001,1.488,425.0,21.4,32.1,0.36,0.56,0.69,0.0,0.0,1,14.05,89.4,30.73,1,-6,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.7456
2025-03-04 17:20:57-08:00,22.29,183.84300000000002,10.683,9.2505,3.2880000000000003,425.0,21.4,32.2,0.32,0.82,0.87,0.0,0.0,1,13.98,25.25,32.0,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.3136
2025-03-04 17:21:57-08:00,22.29,183.18300000000002,10.647,9.450000000000001,2.388,425.0,21.4,32.2,0.26,0.68,0.7,0.0,0.0,1,13.95,7.13,28.89,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0216
2025-03-04 17:22:58-08:00,22.29,186.50500000000002,10.971,9.996,1.704,425.0,21.4,32.2,0.17,0.58,0.8,0.0,0.0,1,13.91,2.01,28.84,1,-7,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8048
2025-03-04 17:23:58-08:00,22.29,188.936,11.07,9.471,2.184,425.58,21.4,32.1,0.18,0.58,0.67,0.0,0.0,1,13.91,0.57,28.07,1,-7,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9008
2025-03-04 17:24:54-08:00,22.29,187.561,11.349,9.471,2.184,425.84,21.4,32.1,0.14,0.43,0.64,0.0,0.0,1,13.91,0.18,32.16,1,-6,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.7808000000000002
2025-03-04 17:25:54-08:00,22.29,190.542,10.737,10.185,0.8999999999999999,426.03,21.4,32.1,0.26,0.46,0.54,0.0,0.0,1,13.87,0.05,33.3,1,-7,43.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.548
2025-03-04 17:26:54-08:00,22.29,187.594,11.331,9.975,2.5799999999999996,426.66,21.4,32.2,0.22,0.6,0.63,0.0,0.0,1,13.87,0.01,30.07,1,-6,44.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9959999999999999
2025-03-04 17:27:55-08:00,22.29,190.90500000000003,10.827,10.353,1.068,427.29,21.4,32.2,0.35,0.59,0.6,0.0,0.0,1,13.84,0.0,32.22,1,-7,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.6856
2025-03-04 17:28:55-08:00,22.29,190.278,10.539000000000001,10.100999999999999,1.6320000000000001,427.45,21.4,32.1,0.13,0.26,0.27,0.0,0.0,1,14.12,252.63,27.11,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5344
2025-03-04 17:29:55-08:00,22.29,187.561,10.008,9.6495,2.64,427.45,21.4,32.2,0.62,0.85,1.08,0.0,0.0,1,14.02,71.35,27.53,1,-6,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.2080000000000002
2025-03-04 17:30:57-08:00,22.29,186.054,9.702,10.605,0.888,427.81,21.4,32.2,0.69,0.92,1.06,0.0,0.0,1,13.98,20.15,33.62,1,-6,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9136000000000001
2025-03-04 17:31:57-08:00,22.29,187.154,10.232999999999999,10.720500000000001,-0.324,428.76,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,5.69,28.95,1,-6,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.8648
2025-03-04 17:32:57-08:00,22.29,186.692,11.583,10.038,1.416,428.92,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,1.61,29.27,1,-5,43.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,-0.5168
2025-03-04 17:33:57-08:00,22.29,190.542,10.610999999999999,9.66,2.388,429.55,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,0.45,30.68,1,-7,44.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,-0.3224
2025-03-04 17:34:58-08:00,22.29,187.33000000000004,9.666,9.387,1.428,429.84,21.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,0.13,26.93,1,-5,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.5144
2025-03-04 17:35:58-08:00,22.29,189.244,10.143,10.4685,0.012,430.3,21.5,32.1,0.61,0.86,0.93,0.0,0.0,1,13.87,0.04,38.73,1,-6,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.6904
2025-03-04 17:36:58-08:00,22.29,189.12300000000002,11.007000000000001,9.911999999999999,0.528,430.75,21.5,32.1,0.78,0.99,1.2,0.0,0.0,1,13.87,0.01,32.23,1,-5,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8976000000000001
2025-03-04 17:37:58-08:00,22.3,188.46300000000002,10.602,9.491999999999999,1.068,431.07,21.5,32.1,0.64,1.01,1.08,0.0,0.0,1,13.98,173.55,30.36,1,-5,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0216
2025-03-04 17:38:59-08:00,22.31,190.278,10.89,10.4265,0.336,431.9,21.5,32.1,0.46,1.09,1.24,0.0,0.0,1,14.09,177.68,27.53,1,-7,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9392000000000001
2025-03-04 17:40:00-08:00,22.33,191.829,11.835,9.6705,1.308,432.61,21.5,32.1,0.52,0.87,0.99,0.0,0.0,1,14.02,50.18,28.15,1,-8,43.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9576
2025-03-04 17:41:01-08:00,22.35,190.476,9.567,10.5,0.0,433.09,21.5,32.1,0.65,0.91,0.95,0.0,0.0,1,13.95,14.17,27.87,1,-6,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.7280000000000001
2025-03-04 17:42:01-08:00,22.36,186.85700000000003,9.153,8.3265,3.0359999999999996,433.97,21.5,32.1,0.67,0.88,0.89,0.0,0.0,1,13.95,4.0,35.09,1,-3,47.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,1.3112
2025-03-04 17:43:01-08:00,22.37,191.21300000000002,9.792000000000002,9.502500000000001,1.188,434.41,21.5,32.2,0.61,0.81,0.82,0.0,0.0,1,13.91,1.13,27.71,1,-5,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8856000000000002
2025-03-04 17:44:01-08:00,22.38,193.094,9.594000000000001,9.9855,1.236,434.71,21.5,32.1,0.43,0.52,0.57,0.0,0.0,1,13.91,0.32,28.2,1,-6,46.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.6632
2025-03-04 17:45:01-08:00,22.38,192.258,9.801,10.395000000000001,0.036,434.36,21.5,32.1,0.32,0.63,0.65,0.0,0.0,1,13.87,0.09,30.62,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5112
2025-03-04 17:46:01-08:00,22.39,192.841,9.765,10.7415,-0.024,434.36,21.5,32.1,0.14,0.57,0.57,0.0,0.0,1,13.87,0.03,29.24,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.45119999999999993
2025-03-04 17:47:01-08:00,22.39,191.45500000000004,9.387,11.256000000000002,-1.308,434.77,21.5,32.1,0.08,0.73,0.73,0.0,0.0,1,13.84,0.01,32.71,1,-5,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.32239999999999996
2025-03-04 17:47:57-08:00,22.39,190.729,10.557,9.681000000000001,1.08,435.53,21.5,32.1,0.17,0.85,0.85,0.0,0.0,1,14.16,289.74,30.75,1,-4,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8960000000000001
2025-03-04 17:48:57-08:00,22.39,194.37,10.953,11.466000000000001,-0.12,435.83,21.5,32.1,0.21,0.59,0.79,0.0,0.0,1,14.05,129.34,26.86,1,-6,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.44799999999999995
2025-03-04 17:49:57-08:00,22.39,195.05200000000002,11.097,10.3425,2.832,437.06,21.5,32.1,0.43,0.9,1.01,0.0,0.0,1,14.02,36.53,29.43,1,-7,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.2864
2025-03-04 17:50:57-08:00,22.39,193.31400000000002,10.269,10.878,1.476,437.92,21.5,32.1,0.31,0.7,0.73,0.0,0.0,1,13.95,10.32,30.8,1,-5,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8552
2025-03-04 17:51:57-08:00,22.39,195.459,10.134,11.025,0.744,438.41,21.5,32.1,0.5,1.01,1.02,0.0,0.0,1,13.95,2.91,37.68,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9568000000000001
2025-03-04 17:52:57-08:00,22.39,190.96,10.503,10.731000000000002,1.332,439.33,21.5,32.0,0.38,0.97,0.97,0.0,0.0,1,13.91,0.82,32.46,1,-3,44.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0424
2025-03-04 17:53:58-08:00,22.39,194.403,11.079,10.857000000000001,-0.45599999999999996,439.76,21.6,32.1,0.48,0.77,0.77,0.0,0.0,1,13.91,0.23,30.57,1,-4,44.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5248000000000002
2025-03-04 17:54:58-08:00,22.39,196.394,10.674,10.605,-1.452,440.27,21.5,32.1,0.58,1.01,1.01,0.0,0.0,1,13.87,0.07,29.79,1,-3,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5176000000000001
2025-03-04 17:55:58-08:00,22.39,204.24800000000002,10.989,11.067,0.072,440.48,21.5,32.0,0.32,0.93,1.05,0.0,0.0,1,13.87,0.02,26.99,1,-6,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.7584000000000001
2025-03-04 17:57:00-08:00,22.39,204.03900000000002,10.908,11.1195,0.444,440.65,21.6,32.0,0.7,0.98,1.12,0.0,0.0,1,13.84,0.01,35.72,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8728
2025-03-04 17:58:00-08:00,22.39,199.485,11.169,9.4395,2.988,440.61,21.6,32.0,0.62,0.84,0.88,0.0,0.0,1,14.19,338.97,36.86,1,-3,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.2696
2025-03-04 17:59:01-08:00,22.39,205.04000000000002,10.422,9.7965,1.392,440.22,21.6,32.0,0.52,0.78,0.79,0.0,0.0,1,14.05,103.02,34.91,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9024000000000001
2025-03-04 18:00:01-08:00,22.39,203.87400000000002,10.638,10.332,1.428,440.08,21.6,32.0,0.49,0.75,0.92,0.0,0.0,1,13.98,29.1,28.3,1,-5,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8856000000000002
2025-03-04 18:01:01-08:00,22.39,205.32600000000002,10.143,11.434500000000002,-0.324,440.53,21.6,32.0,0.84,1.28,1.33,0.0,0.0,1,13.95,8.22,27.61,1,-5,46.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.9592
2025-03-04 18:02:02-08:00,22.4,201.751,10.791,10.8675,0.40800000000000003,440.83,21.6,32.0,0.74,1.31,1.43,0.0,0.0,1,13.91,2.32,29.99,1,-3,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.1296
2025-03-04 18:03:03-08:00,22.42,207.71300000000002,10.098,11.4975,0.192,440.94,21.6,32.0,0.81,1.21,1.39,0.0,0.0,1,13.91,0.66,29.37,1,-3,47.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0064
2025-03-04 18:04:03-08:00,22.45,211.25500000000002,10.8,10.290000000000001,2.664,440.98,21.6,32.0,0.69,1.01,1.44,0.0,0.0,1,13.87,0.19,30.78,1,-3,46.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.3408000000000002
2025-03-04 18:05:03-08:00,22.46,216.502,10.269,9.933000000000002,3.384,441.49,21.6,32.0,0.27,0.88,1.05,0.0,0.0,1,13.87,0.05,26.54,1,-4,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,1.3808000000000002
2025-03-04 18:06:04-08:00,22.47,216.59000000000003,10.845,10.395000000000001,2.184,441.82,21.6,31.9,0.23,0.86,0.91,0.0,0.0,1,13.87,0.01,27.16,1,-3,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.1248
2025-03-04 18:07:04-08:00,22.47,213.73000000000002,11.223,10.878,2.1,441.94,21.6,31.9,0.49,0.96,0.97,0.0,0.0,1,14.12,231.94,34.96,1,-1,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.1880000000000002
2025-03-04 18:08:04-08:00,22.48,221.87,10.827,11.770500000000002,0.792,442.19,21.6,31.9,0.52,1.12,1.24,0.0,0.0,1,14.05,123.26,31.95,1,-3,46.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.0544000000000002
2025-03-04 18:09:04-08:00,22.49,226.985,11.97,11.3505,1.572,442.64,21.6,31.9,0.82,1.36,1.61,0.0,0.0,1,14.02,34.81,27.4,1,-5,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.4024
2025-03-04 18:10:04-08:00,22.49,230.23000000000002,11.907,10.983,2.4359999999999995,442.23,21.6,31.9,0.67,1.13,1.45,0.0,0.0,1,13.98,9.83,30.43,1,-3,46.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,1.3911999999999998
