DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,338,31,-15,-21,6,0,0.00000,0.00000.1,0.1,3280696118,AQI
2025-03-07 04:57:17-08:00,3.91,421.0690000000001,20.07,27.163500000000003,1.884,463.0,5.6,72.1,3.2,5.99,6.19,0.0,0.0,1,13.91,49.47,44.27,1,-10,13,0,-1,STAT,0,LAT,LON,W,CRC,,5.168800000000001
2025-03-07 04:58:17-08:00,3.87,398.33200000000005,22.734,28.161,2.4359999999999995,462.38,5.6,72.3,3.2,6.24,6.54,0.0,0.0,1,13.87,13.97,35.23,1,-11,12,0,0,STAT,0,LAT,LON,W,CRC,,5.4792000000000005
2025-03-07 04:59:17-08:00,3.84,396.22,24.507,28.549500000000002,2.16,461.45,5.6,72.4,3.22,6.37,7.45,0.0,0.0,1,13.84,3.95,34.11,1,-11,12,-1,-1,STAT,0,LAT,LON,W,CRC,,5.5280000000000005
2025-03-07 05:00:17-08:00,3.82,376.35400000000004,22.302000000000003,27.678,2.4599999999999995,461.77,5.6,72.4,2.9,5.18,6.15,0.0,0.0,1,13.98,101.59,32.61,1,-10,13,-1,-1,STAT,0,LAT,LON,W,CRC,,4.636
2025-03-07 05:01:18-08:00,3.82,363.33000000000004,20.421000000000003,26.775000000000002,2.6519999999999997,461.38,5.6,72.5,2.55,4.99,5.37,0.0,0.0,1,13.91,28.69,32.63,1,-13,13,-1,-1,STAT,0,LAT,LON,W,CRC,,4.5224
2025-03-07 05:02:18-08:00,3.81,354.67300000000006,19.377000000000002,26.103,4.092,461.13,5.6,72.5,2.22,5.14,5.52,0.0,0.0,1,13.84,8.1,39.14,1,-12,14,-1,0,STAT,0,LAT,LON,W,CRC,,4.930400000000001
2025-03-07 05:03:18-08:00,3.79,351.23,19.017,24.633000000000003,1.596,460.47,5.6,72.4,2.75,5.7,6.04,0.0,0.0,1,13.8,2.29,36.45,1,-15,14,-1,-1,STAT,0,LAT,LON,W,CRC,,4.879200000000001
2025-03-07 05:04:18-08:00,3.75,349.88800000000003,19.206,24.8745,1.62,458.71,5.6,72.3,3.51,6.36,6.72,0.0,0.0,1,13.95,85.92,32.31,1,-15,13,0,0,STAT,0,LAT,LON,W,CRC,,5.412000000000001
2025-03-07 05:05:18-08:00,3.72,349.052,21.150000000000002,23.793000000000003,3.348,456.95,5.6,72.2,3.05,5.47,5.84,0.0,0.0,1,13.87,24.27,32.3,1,-16,12,-1,-1,STAT,0,LAT,LON,W,CRC,,5.0456
2025-03-07 05:06:18-08:00,3.72,350.97700000000003,20.529,24.822000000000003,1.908,456.34,5.5,72.1,3.16,6.04,6.23,0.0,0.0,1,13.84,6.85,33.71,1,-13,14,-1,-1,STAT,0,LAT,LON,W,CRC,,5.2136000000000005
