DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,113,22,-6,3382483343,21,-9,-31,1915514005,AQI
2025-03-17 06:13:19-07:00,6.81,161.403,5.913,14.595,26.544,408.16,8.1,66.5,0.0,0.01,0.14,19.0,0.0,0.0,,,,,,5.316800000000001
2025-03-17 06:14:19-07:00,6.81,158.52100000000002,8.208,15.550500000000001,24.36,408.56,8.1,66.3,0.0,0.0,0.04,18.0,0.0,0.0,,,,,,4.872
2025-03-17 06:15:19-07:00,6.8,160.25900000000001,6.8759999999999994,15.6765,25.595999999999997,408.84,8.1,66.0,0.0,0.0,0.01,19.0,0.0,0.0,,,,,,5.119199999999999
2025-03-17 06:16:18-07:00,6.79,157.091,6.381,15.771,24.804000000000002,409.45,8.1,65.8,0.0,0.0,0.0,19.0,0.0,-1.0,,,,,,4.960800000000001
2025-03-17 06:17:18-07:00,6.75,156.585,4.553999999999999,14.857500000000002,25.092,409.48,8.1,65.8,0.0,0.0,0.0,20.0,0.0,0.0,,,,,,5.0184
2025-03-17 06:18:19-07:00,6.73,154.726,6.03,14.584500000000002,24.287999999999997,409.82,8.1,65.7,0.0,0.0,0.13,19.0,0.0,0.0,,,,,,4.8576
2025-03-17 06:19:19-07:00,6.73,154.066,4.446000000000001,14.784,26.028000000000002,409.72,8.1,65.0,0.0,0.0,0.1,20.0,0.0,0.0,,,,,,5.2056000000000004
2025-03-17 06:20:19-07:00,6.72,156.904,5.904,14.3745,27.287999999999997,409.52,8.1,64.7,0.0,0.15,0.19,19.0,0.0,0.0,,,,,,5.5775999999999994
2025-03-17 06:21:21-07:00,6.71,153.901,6.984,13.797,26.16,409.18,8.1,64.7,0.0,0.14,0.15,18.0,0.0,0.0,,,,,,5.344
2025-03-17 06:22:21-07:00,6.71,151.42600000000002,6.7860000000000005,14.889000000000001,26.244,409.06,8.1,64.6,0.0,0.04,0.05,18.0,0.0,0.0,,,,,,5.2808
2025-03-17 06:23:21-07:00,6.7,153.71400000000003,7.685999999999999,14.5425,26.208,409.02,8.1,64.5,0.0,0.01,0.02,18.0,0.0,0.0,,,,,,5.2496
2025-03-17 06:24:21-07:00,6.65,155.77100000000002,5.814,14.668500000000002,27.42,409.01,8.1,63.9,0.0,0.23,0.23,19.0,0.0,0.0,,,,,,5.668000000000001
2025-03-17 06:25:21-07:00,6.63,155.529,6.759,15.1515,25.487999999999996,409.0,8.2,63.8,0.0,0.08,0.08,19.0,0.0,-1.0,,,,,,5.1616
2025-03-17 06:26:21-07:00,6.62,155.81500000000003,7.731,15.036000000000001,24.684,409.0,8.2,63.7,0.0,0.03,0.03,18.0,0.0,0.0,,,,,,4.960800000000001
2025-03-17 06:27:21-07:00,6.62,153.37300000000002,5.229,15.624000000000002,24.516,409.0,8.2,63.6,0.0,0.01,0.01,20.0,0.0,0.0,,,,,,4.9112
2025-03-17 06:28:21-07:00,6.62,158.653,5.517,14.5635,24.479999999999997,409.65,8.2,63.5,0.0,0.0,0.0,20.0,-1.0,-1.0,,,,,,4.896
2025-03-17 06:29:22-07:00,6.62,158.587,7.551000000000001,14.227500000000001,26.195999999999998,409.88,8.2,63.3,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,5.2392
2025-03-17 06:30:22-07:00,6.62,156.893,7.848000000000001,13.7655,27.204,409.96,8.3,63.2,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,5.4408
2025-03-17 06:31:23-07:00,6.62,161.612,5.859,16.4955,23.508,409.98,8.3,63.3,0.0,0.0,0.0,20.0,0.0,0.0,,,,,,4.7016
2025-03-17 06:32:17-07:00,6.62,158.42200000000003,7.920000000000001,15.9495,21.479999999999997,410.14,8.3,63.2,0.0,0.0,0.0,19.0,0.0,-1.0,,,,,,4.295999999999999
2025-03-17 06:33:18-07:00,6.62,155.46300000000002,7.182,14.658000000000001,24.444,410.63,8.3,63.0,0.0,0.0,0.0,19.0,0.0,-1.0,,,,,,4.8888
2025-03-17 06:34:18-07:00,6.62,157.212,6.813000000000001,14.1225,25.944,410.87,8.3,62.6,0.0,0.0,0.0,19.0,0.0,-1.0,,,,,,5.1888000000000005
2025-03-17 06:35:18-07:00,6.62,154.02200000000002,5.895,13.398,25.692,410.95,8.2,62.6,0.0,0.0,0.16,19.0,0.0,-1.0,,,,,,5.138400000000001
2025-03-17 06:36:18-07:00,6.62,156.816,7.236,13.566,27.755999999999997,410.4,8.2,62.5,0.0,0.0,0.05,19.0,0.0,0.0,,,,,,5.5512
2025-03-17 06:37:19-07:00,6.62,157.476,7.452,15.162,26.244,410.14,8.2,63.0,0.0,0.0,0.02,18.0,0.0,0.0,,,,,,5.2488
2025-03-17 06:38:19-07:00,6.62,155.33100000000002,7.551000000000001,15.519,23.736,410.05,8.2,63.3,0.0,0.0,0.01,18.0,0.0,0.0,,,,,,4.7472
2025-03-17 06:39:19-07:00,6.62,152.383,6.849,15.8655,23.568,410.02,8.2,63.3,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,4.7136000000000005
2025-03-17 06:40:19-07:00,6.62,154.78100000000003,5.202,15.729000000000001,24.072,410.01,8.2,63.5,0.0,0.0,0.0,20.0,0.0,0.0,,,,,,4.8144
2025-03-17 06:41:20-07:00,6.62,157.69600000000003,5.814,15.687,22.163999999999998,410.0,8.2,63.5,0.0,0.0,0.26,19.0,0.0,-1.0,,,,,,4.432799999999999
2025-03-17 06:42:21-07:00,6.62,159.10399999999998,5.4,16.3485,22.487999999999996,410.0,8.2,63.6,0.0,0.0,0.09,20.0,0.0,-1.0,,,,,,4.497599999999999
2025-03-17 06:43:21-07:00,6.61,157.05800000000002,7.704000000000001,15.0675,24.755999999999997,410.0,8.2,63.7,0.0,0.0,0.03,19.0,0.0,-1.0,,,,,,4.9512
2025-03-17 06:44:21-07:00,6.61,158.48800000000003,6.03,16.180500000000002,22.823999999999998,410.0,8.2,63.7,0.0,0.0,0.01,19.0,0.0,0.0,,,,,,4.5648
2025-03-17 06:45:21-07:00,6.6,154.81400000000002,8.109,15.981000000000002,24.036,410.0,8.1,64.0,0.0,0.0,0.0,18.0,0.0,0.0,,,,,,4.807200000000001
2025-03-17 06:46:21-07:00,6.6,152.911,8.712,15.3195,22.56,409.5,8.1,64.2,0.0,0.07,0.17,16.0,0.0,0.0,,,,,,4.568
2025-03-17 06:47:20-07:00,6.58,155.133,7.02,15.519,24.971999999999998,409.18,8.1,64.2,0.0,0.03,0.37,18.0,0.0,0.0,,,,,,5.0184
2025-03-17 06:48:20-07:00,6.54,152.812,5.6160000000000005,15.3405,23.04,409.06,8.1,64.5,0.0,0.01,0.25,19.0,0.0,0.0,,,,,,4.616
2025-03-17 06:49:21-07:00,6.53,154.50600000000003,5.211,15.214500000000001,23.195999999999998,409.02,8.1,64.5,0.15,0.19,0.34,20.0,0.0,0.0,,,,,,4.7912
2025-03-17 06:50:21-07:00,6.52,153.57100000000003,4.8149999999999995,15.036000000000001,23.831999999999997,409.08,8.1,64.7,0.46,0.67,0.72,21.0,0.0,0.0,,,,,,5.3024000000000004
2025-03-17 06:51:21-07:00,6.52,150.942,4.6530000000000005,15.970500000000001,23.255999999999997,409.6,8.1,64.7,0.83,0.89,1.1,21.0,0.0,0.0,,,,,,5.363199999999999
2025-03-17 06:52:21-07:00,6.51,157.806,6.759,15.9915,23.772,409.86,8.1,64.6,1.19,1.38,1.46,19.0,0.0,0.0,,,,,,5.8584
2025-03-17 06:53:21-07:00,6.5,158.741,7.8660000000000005,14.794500000000001,24.587999999999997,409.95,8.1,64.5,1.73,1.96,2.2,17.0,0.0,0.0,,,,,,6.4856
2025-03-17 06:54:22-07:00,6.48,157.751,6.5520000000000005,15.624000000000002,23.772,409.98,8.0,64.4,2.37,2.61,2.72,19.0,0.0,0.0,,,,,,6.8424
2025-03-17 06:55:22-07:00,6.44,160.97400000000002,6.183,16.0755,21.3,409.99,8.0,64.3,2.58,2.76,2.8,19.0,0.0,-2.0,,,,,,6.468
2025-03-17 06:56:22-07:00,6.42,158.191,5.463,16.023,22.212,410.0,8.0,64.6,2.79,2.99,3.0,20.0,0.0,-1.0,,,,,,6.8344000000000005
2025-03-17 06:57:24-07:00,6.42,158.345,5.4270000000000005,16.128,21.648,410.0,8.1,64.5,2.93,3.21,3.33,20.0,0.0,0.0,,,,,,6.897600000000001
2025-03-17 06:58:24-07:00,6.42,156.486,4.761,15.099000000000002,23.7,410.0,8.1,64.5,2.98,3.2,3.24,19.0,0.0,0.0,,,,,,7.300000000000001
2025-03-17 06:59:24-07:00,6.41,159.412,6.039,15.5715,24.887999999999998,410.0,8.0,64.4,2.8,3.1,3.11,18.0,0.0,0.0,,,,,,7.4576
2025-03-17 07:00:24-07:00,6.41,162.129,7.578,15.561000000000002,23.436,409.82,8.0,64.7,3.14,3.55,3.89,17.0,0.0,0.0,,,,,,7.5272
2025-03-17 07:01:24-07:00,6.41,157.74,7.3709999999999996,14.7315,24.323999999999998,409.38,8.0,64.6,3.12,3.58,3.69,19.0,0.0,0.0,,,,,,7.7288
2025-03-17 07:02:24-07:00,6.4,154.858,6.201,15.288000000000002,22.608,409.49,8.0,64.7,3.04,3.19,3.22,19.0,0.0,0.0,,,,,,7.073600000000001
2025-03-17 07:03:24-07:00,6.39,156.86,7.470000000000001,15.214500000000001,23.268,409.82,7.9,65.0,2.73,3.14,3.15,18.0,0.0,0.0,,,,,,7.1656
2025-03-17 07:04:24-07:00,6.34,154.71500000000003,7.272,14.931000000000001,22.163999999999998,409.94,7.9,65.0,2.86,3.42,3.43,18.0,0.0,0.0,,,,,,7.168799999999999
2025-03-17 07:05:25-07:00,6.32,151.217,6.048,14.2065,19.392,409.98,7.9,65.1,2.11,2.67,2.67,18.0,0.0,-1.0,,,,,,6.0144
2025-03-17 07:06:25-07:00,6.31,148.95100000000002,6.48,14.028,19.392,409.99,7.9,65.1,1.54,1.81,1.81,18.0,0.0,0.0,,,,,,5.3264000000000005
2025-03-17 07:07:21-07:00,6.28,149.237,6.885000000000001,15.9495,19.536,410.0,7.8,65.2,1.19,1.77,1.85,17.0,0.0,0.0,,,,,,5.323200000000001
2025-03-17 07:08:21-07:00,6.24,150.997,6.885000000000001,15.0465,19.02,410.41,7.8,65.5,0.41,0.82,0.93,18.0,0.0,0.0,,,,,,4.46
2025-03-17 07:09:22-07:00,6.21,144.67200000000003,6.525,14.175,20.255999999999997,411.37,7.8,65.6,0.13,0.46,0.49,18.0,0.0,0.0,,,,,,4.4192
