DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,145,48,1,-1,3648427217,241,40,-3,-3.1,2661975992,AQI
2025-03-23 09:31:16-07:00,22.49,579.3040000000001,14.256,10.3635,17.447999999999997,445.11,21.4,30.8,0.24,1.05,1.29,20.0,1.0,3.0,STAT,,,,,,,4.329599999999999
2025-03-23 09:32:16-07:00,22.49,583.3960000000001,12.770999999999999,10.017,17.195999999999998,445.04,21.4,30.8,0.38,1.01,1.1,21.0,1.0,3.0,STAT,,,,,,,4.247199999999999
2025-03-23 09:33:16-07:00,22.48,583.1320000000001,13.464,10.573500000000001,15.984,445.01,21.4,30.8,0.59,1.01,1.03,21.0,1.0,3.0,STAT,,,,,,,4.0048
2025-03-23 09:34:16-07:00,22.48,561.517,13.878,9.975,16.032,444.61,21.4,30.9,0.62,1.22,1.49,21.0,2.0,2.0,STAT,,,,,,,4.1824
2025-03-23 09:35:15-07:00,22.48,579.436,14.688,10.216500000000002,16.968,444.22,21.4,30.8,0.59,1.36,1.45,20.0,1.0,2.0,STAT,,,,,,,4.4816
2025-03-23 09:36:15-07:00,22.48,581.625,14.409000000000002,9.964500000000001,15.984,443.92,21.4,30.8,0.63,1.4,1.43,20.0,1.0,2.0,STAT,,,,,,,4.3168
2025-03-23 09:37:15-07:00,22.49,573.7490000000001,13.293,10.762500000000001,14.123999999999999,443.32,21.4,30.8,0.38,0.92,0.93,20.0,1.0,2.0,STAT,,,,,,,3.5608
2025-03-23 09:38:15-07:00,22.48,578.6,13.338000000000001,9.891,18.156,442.88,21.4,30.8,0.36,1.01,1.21,20.0,1.0,3.0,STAT,,,,,,,4.4392
2025-03-23 09:39:16-07:00,22.48,577.4560000000001,14.049,9.639,17.268,442.31,21.4,30.8,0.45,1.16,1.23,20.0,1.0,3.0,STAT,,,,,,,4.381600000000001
2025-03-23 09:40:17-07:00,22.48,579.436,15.209999999999999,9.2505,18.144,442.11,21.3,30.8,0.31,0.74,0.76,19.0,1.0,3.0,STAT,,,,,,,4.2208
2025-03-23 09:41:17-07:00,22.48,578.369,14.751000000000001,10.4475,17.208,441.42,21.4,30.9,0.16,0.68,1.1,20.0,1.0,3.0,STAT,,,,,,,3.9856
2025-03-23 09:42:17-07:00,22.48,575.9490000000001,14.958000000000002,10.825500000000002,15.156,441.15,21.4,30.8,0.21,0.7,0.88,19.0,1.0,2.0,STAT,,,,,,,3.5912
2025-03-23 09:43:17-07:00,22.47,563.9590000000001,14.4,10.479000000000001,14.964,441.05,21.3,30.9,0.42,0.97,1.35,19.0,1.0,2.0,STAT,,,,,,,3.7688000000000006
2025-03-23 09:44:17-07:00,22.47,579.557,14.697,11.1405,14.484,441.23,21.4,30.9,0.81,1.17,1.48,20.0,1.0,2.0,STAT,,,,,,,3.8328
2025-03-23 09:45:17-07:00,22.47,581.504,14.661,9.911999999999999,16.848,441.2,21.3,30.9,0.77,1.41,1.55,20.0,0.0,3.0,STAT,,,,,,,4.4976
2025-03-23 09:46:18-07:00,22.47,576.037,13.68,10.489500000000001,17.04,441.07,21.4,30.9,0.8,1.63,1.68,21.0,1.0,3.0,STAT,,,,,,,4.712
2025-03-23 09:47:18-07:00,22.47,577.962,14.373000000000001,10.437,17.088,440.79,21.4,30.8,0.93,1.44,1.89,19.0,1.0,3.0,STAT,,,,,,,4.5696
2025-03-23 09:48:18-07:00,22.47,578.908,13.743,10.216500000000002,17.424,439.88,21.4,30.8,0.67,1.54,1.82,21.0,1.0,3.0,STAT,,,,,,,4.7168
2025-03-23 09:49:18-07:00,22.46,577.83,13.842,9.880500000000001,16.992,439.96,21.3,30.8,0.75,1.27,1.73,20.0,1.0,3.0,STAT,,,,,,,4.4144000000000005
2025-03-23 09:50:19-07:00,22.44,574.4090000000001,14.31,10.279499999999999,17.244,440.44,21.3,30.9,0.86,1.24,1.39,20.0,1.0,3.0,STAT,,,,,,,4.4408
2025-03-23 09:51:18-07:00,22.43,583.2200000000001,14.886,10.374,14.796,440.8,21.4,30.8,0.54,1.23,1.28,18.0,1.0,2.0,STAT,,,,,,,3.9432
2025-03-23 09:52:18-07:00,22.42,574.475,13.985999999999999,9.7125,17.256,440.7,21.3,30.8,0.5,1.1,1.12,20.0,2.0,2.0,STAT,,,,,,,4.3312
2025-03-23 09:53:18-07:00,22.4,593.1310000000001,12.798,11.161500000000002,16.176,440.25,21.3,30.9,0.65,1.66,1.99,22.0,2.0,3.0,STAT,,,,,,,4.5632
2025-03-23 09:54:18-07:00,22.4,582.3840000000001,13.293,11.235,14.772,439.93,21.3,30.8,0.56,1.01,1.38,22.0,1.0,2.0,STAT,,,,,,,3.7624000000000004
2025-03-23 09:55:18-07:00,22.39,577.9950000000001,12.411,10.521,16.476,439.4,21.3,30.9,0.66,1.55,1.71,22.0,1.0,3.0,STAT,,,,,,,4.5352
2025-03-23 09:56:19-07:00,22.39,572.1210000000001,13.212,10.9725,15.732,439.63,21.3,30.9,0.66,1.48,1.53,21.0,1.0,3.0,STAT,,,,,,,4.3304
2025-03-23 09:57:19-07:00,22.39,573.133,13.266,11.161500000000002,16.247999999999998,439.87,21.3,30.9,0.75,1.6,1.74,21.0,1.0,3.0,STAT,,,,,,,4.5296
2025-03-23 09:58:19-07:00,22.39,569.569,13.995000000000001,10.5,16.235999999999997,439.95,21.3,30.9,0.54,1.42,1.67,20.0,1.0,2.0,STAT,,,,,,,4.3831999999999995
2025-03-23 09:59:19-07:00,22.39,576.037,14.499,9.534,17.436,439.98,21.3,30.9,0.96,1.73,2.05,19.0,1.0,2.0,STAT,,,,,,,4.8712
2025-03-23 10:00:19-07:00,22.39,571.945,13.113000000000001,10.0695,15.888,439.99,21.3,30.9,0.71,1.9,2.0,21.0,2.0,2.0,STAT,,,,,,,4.6975999999999996
2025-03-23 10:01:20-07:00,22.39,568.7880000000001,12.636,10.5,15.864,440.15,21.3,30.9,0.81,1.42,1.46,21.0,1.0,3.0,STAT,,,,,,,4.308800000000001
2025-03-23 10:02:21-07:00,22.39,593.1090000000002,13.869,9.8175,17.208,440.05,21.3,30.9,0.92,1.22,1.23,20.0,1.0,2.0,STAT,,,,,,,4.4176
2025-03-23 10:03:21-07:00,22.39,584.397,14.121,10.563,16.476,440.02,21.3,30.9,0.97,1.34,1.35,20.0,1.0,2.0,STAT,,,,,,,4.3672
2025-03-23 10:04:21-07:00,22.39,575.476,12.735000000000001,10.636500000000002,16.32,440.01,21.3,30.9,0.99,1.35,1.35,21.0,1.0,3.0,STAT,,,,,,,4.344
2025-03-23 10:05:21-07:00,22.39,570.658,13.923,9.156,17.952,440.0,21.3,30.8,0.92,1.4,1.4,20.0,1.0,3.0,STAT,,,,,,,4.710400000000001
2025-03-23 10:06:15-07:00,22.39,577.0270000000002,13.941,9.828,16.416,439.54,21.3,30.9,1.03,1.64,1.64,21.0,1.0,2.0,STAT,,,,,,,4.5952
2025-03-23 10:07:16-07:00,22.39,576.07,13.985999999999999,10.185,17.003999999999998,439.19,21.3,30.9,1.12,1.51,1.51,21.0,1.0,3.0,STAT,,,,,,,4.6088000000000005
2025-03-23 10:08:16-07:00,22.39,575.7950000000001,14.597999999999999,9.114,18.072,439.07,21.3,30.9,0.72,1.03,1.03,20.0,1.0,3.0,STAT,,,,,,,4.4384
2025-03-23 10:09:16-07:00,22.39,569.855,13.104000000000001,9.786000000000001,16.343999999999998,439.02,21.3,30.8,0.46,0.85,1.01,22.0,1.0,2.0,STAT,,,,,,,3.9488
2025-03-23 10:10:16-07:00,22.39,569.2610000000001,12.834,9.502500000000001,17.291999999999998,439.01,21.3,30.9,0.82,1.35,1.41,21.0,2.0,3.0,STAT,,,,,,,4.538399999999999
2025-03-23 10:11:17-07:00,22.39,586.7950000000001,15.192,10.0695,16.464,438.87,21.3,30.9,0.94,1.39,1.41,21.0,1.0,2.0,STAT,,,,,,,4.4048
2025-03-23 10:12:17-07:00,22.39,579.1610000000001,13.365,10.2585,15.66,438.31,21.3,30.9,0.64,1.39,1.4,22.0,1.0,2.0,STAT,,,,,,,4.244
2025-03-23 10:13:17-07:00,22.39,575.597,12.762,10.027500000000002,17.652,438.69,21.3,30.9,0.36,1.01,1.01,22.0,1.0,3.0,STAT,,,,,,,4.3384
2025-03-23 10:14:17-07:00,22.39,576.697,14.733,11.025,16.811999999999998,438.55,21.3,30.9,0.78,1.27,1.27,21.0,1.0,3.0,STAT,,,,,,,4.378399999999999
2025-03-23 10:15:17-07:00,22.39,576.5100000000001,15.444,10.552500000000002,16.596,438.19,21.3,30.9,0.92,1.26,1.26,19.0,1.0,3.0,STAT,,,,,,,4.3272
2025-03-23 10:16:23-07:00,22.39,577.0270000000002,13.689000000000002,11.13,16.776,438.06,21.3,30.9,1.03,1.66,1.66,21.0,1.0,3.0,STAT,,,,,,,4.6832
2025-03-23 10:17:18-07:00,22.39,574.6070000000001,13.797,10.416,16.848,438.02,21.3,30.9,1.22,1.72,1.72,20.0,1.0,3.0,STAT,,,,,,,4.7456000000000005
2025-03-23 10:18:19-07:00,22.39,569.5250000000001,13.689000000000002,10.720500000000001,15.6,438.01,21.3,30.9,0.93,1.78,1.78,20.0,1.0,2.0,STAT,,,,,,,4.5440000000000005
2025-03-23 10:19:19-07:00,22.39,564.333,13.905,10.5315,16.907999999999998,437.55,21.3,30.9,0.52,1.11,1.11,20.0,1.0,2.0,STAT,,,,,,,4.2696
2025-03-23 10:20:19-07:00,22.39,574.3100000000001,12.744,10.384500000000001,15.491999999999999,437.34,21.3,30.9,0.91,1.47,1.47,21.0,1.0,2.0,STAT,,,,,,,4.2744
2025-03-23 10:21:19-07:00,22.39,568.1610000000001,13.446,10.216500000000002,16.584,437.12,21.3,30.9,0.97,1.68,1.68,22.0,1.0,2.0,STAT,,,,,,,4.6608
2025-03-23 10:22:18-07:00,22.39,574.64,13.275,10.962,15.36,437.29,21.3,30.9,0.96,1.42,1.42,22.0,1.0,2.0,STAT,,,,,,,4.208
2025-03-23 10:23:18-07:00,22.39,567.061,13.536,11.046,15.384,437.1,21.3,30.9,0.97,1.52,1.52,22.0,1.0,2.0,STAT,,,,,,,4.292800000000001
2025-03-23 10:24:19-07:00,22.38,566.94,13.599,11.613000000000001,14.184,437.04,21.3,30.9,0.88,1.38,1.38,21.0,1.0,2.0,STAT,,,,,,,3.9408000000000003
2025-03-23 10:25:19-07:00,22.38,570.724,12.834,10.909500000000001,15.564,437.01,21.3,30.9,0.86,1.32,1.46,21.0,1.0,3.0,STAT,,,,,,,4.1688
2025-03-23 10:26:19-07:00,22.38,570.6360000000001,13.959,11.214,15.36,437.0,21.3,31.0,0.6,1.25,1.59,20.0,1.0,3.0,STAT,,,,,,,4.072
2025-03-23 10:27:19-07:00,22.38,567.897,13.032,11.382,14.639999999999999,437.0,21.3,30.9,0.29,0.8,0.92,21.0,1.0,2.0,STAT,,,,,,,3.568
2025-03-23 10:28:19-07:00,22.38,574.948,14.202,11.413499999999999,14.136,437.0,21.3,31.0,0.53,1.33,1.36,20.0,1.0,2.0,STAT,,,,,,,3.8912
2025-03-23 10:29:19-07:00,22.38,570.2840000000001,13.446,10.4265,17.244,437.0,21.2,31.0,0.9,1.75,1.77,21.0,1.0,4.0,STAT,,,,,,,4.848800000000001
2025-03-23 10:30:19-07:00,22.38,575.8280000000001,14.013,10.4475,16.104,437.0,21.3,30.9,0.93,1.82,2.24,22.0,2.0,3.0,STAT,,,,,,,4.6768
2025-03-23 10:31:19-07:00,22.37,575.773,13.347,10.983,15.143999999999998,436.95,21.3,30.9,1.13,2.11,2.26,23.0,1.0,2.0,STAT,,,,,,,4.7168
2025-03-23 10:32:19-07:00,22.37,576.0810000000001,12.447000000000001,10.017,15.924,436.98,21.3,30.9,1.02,1.84,2.0,22.0,1.0,2.0,STAT,,,,,,,4.6568000000000005
2025-03-23 10:33:20-07:00,22.37,566.9950000000001,14.139000000000001,10.153500000000001,16.356,436.99,21.2,31.0,0.86,1.52,1.85,21.0,1.0,2.0,STAT,,,,,,,4.4872000000000005
2025-03-23 10:34:20-07:00,22.37,571.186,12.924,9.66,16.631999999999998,436.72,21.3,31.0,0.89,1.44,1.55,22.0,1.0,2.0,STAT,,,,,,,4.4784
2025-03-23 10:35:20-07:00,22.37,567.633,12.852,9.723,16.212,436.55,21.3,30.9,0.81,1.12,1.16,22.0,1.0,2.0,STAT,,,,,,,4.1384
2025-03-23 10:36:20-07:00,22.36,554.7850000000001,12.915,10.3635,16.188,436.19,21.2,30.9,0.83,1.28,1.29,23.0,1.0,2.0,STAT,,,,,,,4.2616
2025-03-23 10:37:21-07:00,22.36,566.225,13.23,10.626,15.419999999999998,436.07,21.2,31.0,0.7,1.39,1.4,21.0,1.0,2.0,STAT,,,,,,,4.196
2025-03-23 10:38:21-07:00,22.35,562.749,12.969000000000001,10.8675,15.888,435.78,21.2,31.0,0.89,1.87,1.97,23.0,1.0,3.0,STAT,,,,,,,4.6736
2025-03-23 10:39:21-07:00,22.33,563.904,14.814000000000002,10.374,15.768,435.83,21.2,31.0,1.17,1.93,1.96,21.0,1.0,2.0,STAT,,,,,,,4.6976
2025-03-23 10:40:21-07:00,22.32,558.3380000000001,14.678999999999998,11.235,14.975999999999999,435.94,21.2,31.0,1.03,1.68,1.69,20.0,1.0,2.0,STAT,,,,,,,4.3392
2025-03-23 10:41:22-07:00,22.31,563.6510000000001,14.625,11.2035,15.456,435.94,21.2,31.0,0.87,1.64,1.65,20.0,1.0,3.0,STAT,,,,,,,4.4032
2025-03-23 10:42:22-07:00,22.3,559.306,14.733,10.9305,15.107999999999999,435.36,21.2,31.0,0.94,1.87,2.03,20.0,1.0,2.0,STAT,,,,,,,4.5176
2025-03-23 10:43:22-07:00,22.29,564.839,12.15,10.836,16.331999999999997,435.08,21.2,31.0,0.98,1.73,1.78,22.0,1.0,3.0,STAT,,,,,,,4.650399999999999
2025-03-23 10:44:22-07:00,22.29,565.1030000000001,11.448,10.573500000000001,16.2,434.38,21.2,31.0,1.19,1.84,1.88,22.0,1.0,2.0,STAT,,,,,,,4.712000000000001
2025-03-23 10:45:22-07:00,22.29,573.441,12.546,10.521,15.768,434.13,21.2,31.0,1.03,1.35,1.65,22.0,1.0,2.0,STAT,,,,,,,4.233600000000001
2025-03-23 10:46:22-07:00,22.29,563.5740000000001,13.23,10.1325,15.647999999999998,434.05,21.2,31.0,0.66,1.15,1.33,22.0,1.0,2.0,STAT,,,,,,,4.0496
2025-03-23 10:47:22-07:00,22.29,563.046,13.779,10.5315,14.939999999999998,434.02,21.2,31.0,0.82,1.59,1.65,21.0,0.0,2.0,STAT,,,,,,,4.26
2025-03-23 10:48:23-07:00,22.29,563.4530000000001,12.951,10.479000000000001,15.372,434.01,21.2,31.0,1.02,1.79,1.86,23.0,1.0,2.0,STAT,,,,,,,4.5064
2025-03-23 10:49:24-07:00,22.29,560.791,13.446,9.996,16.416,434.0,21.2,31.0,0.88,1.59,1.62,23.0,1.0,2.0,STAT,,,,,,,4.555200000000001
2025-03-23 10:50:24-07:00,22.29,558.822,13.68,10.300500000000001,16.452,434.0,21.2,31.0,0.56,1.06,1.07,22.0,2.0,2.0,STAT,,,,,,,4.138400000000001
2025-03-23 10:51:24-07:00,22.29,555.225,14.597999999999999,10.825500000000002,15.264,434.0,21.2,31.0,0.97,1.68,1.69,20.0,1.0,3.0,STAT,,,,,,,4.3968
2025-03-23 10:52:24-07:00,22.29,556.336,13.761,10.5315,14.46,434.0,21.2,31.0,0.86,1.64,1.84,21.0,1.0,2.0,STAT,,,,,,,4.204000000000001
2025-03-23 10:53:24-07:00,22.29,545.3140000000001,13.347,9.880500000000001,17.099999999999998,434.0,21.2,31.0,0.78,1.46,1.63,23.0,2.0,3.0,STAT,,,,,,,4.588
2025-03-23 10:54:24-07:00,22.29,557.6890000000001,13.923,10.227,15.743999999999998,434.0,21.2,31.1,0.76,1.35,1.4,22.0,1.0,2.0,STAT,,,,,,,4.2288
2025-03-23 10:55:24-07:00,22.29,555.951,13.446,9.723,17.172,434.0,21.2,31.0,0.66,1.01,1.1,22.0,1.0,2.0,STAT,,,,,,,4.2424
2025-03-23 10:56:19-07:00,22.29,561.022,14.931000000000001,9.9225,16.224,434.0,21.2,31.1,0.65,0.91,1.2,21.0,1.0,2.0,STAT,,,,,,,3.9728000000000003
2025-03-23 10:57:19-07:00,22.29,562.859,14.346,10.143,16.392,434.0,21.2,31.0,0.78,1.08,1.18,20.0,1.0,2.0,STAT,,,,,,,4.1424
2025-03-23 10:58:22-07:00,22.29,552.1560000000001,12.69,10.122000000000002,16.152,433.84,21.2,31.0,0.78,1.36,1.58,22.0,1.0,3.0,STAT,,,,,,,4.3184000000000005
2025-03-23 10:59:23-07:00,22.29,548.383,14.382000000000001,9.387,17.04,433.74,21.2,31.0,0.87,1.17,1.25,21.0,1.0,2.0,STAT,,,,,,,4.343999999999999
2025-03-23 11:00:23-07:00,22.29,544.995,13.68,9.880500000000001,16.932,433.26,21.2,31.0,0.9,1.41,1.43,22.0,1.0,2.0,STAT,,,,,,,4.5144
2025-03-23 11:01:23-07:00,22.29,557.1610000000001,11.529,10.100999999999999,16.139999999999997,433.09,21.2,31.1,0.77,1.16,1.17,24.0,1.0,2.0,STAT,,,,,,,4.156
2025-03-23 11:02:23-07:00,22.29,557.0730000000001,12.357000000000001,10.9515,14.747999999999998,433.03,21.2,31.0,0.76,1.0,1.0,22.0,0.0,2.0,STAT,,,,,,,3.7496
2025-03-23 11:03:22-07:00,22.29,563.3320000000001,14.643,11.151,14.639999999999999,433.01,21.2,31.0,0.49,0.96,1.17,22.0,1.0,2.0,STAT,,,,,,,3.6959999999999997
2025-03-23 11:04:22-07:00,22.29,558.481,12.906,9.66,16.572,432.6,21.2,31.0,0.75,1.37,1.44,22.0,1.0,2.0,STAT,,,,,,,4.4104
2025-03-23 11:05:23-07:00,22.29,555.423,12.816,10.6575,15.203999999999999,432.21,21.2,31.1,0.76,1.07,1.1,22.0,1.0,2.0,STAT,,,,,,,3.8968
2025-03-23 11:06:23-07:00,22.29,557.9530000000001,14.724,9.618,16.752,432.55,21.2,31.0,0.91,1.28,1.29,22.0,1.0,2.0,STAT,,,,,,,4.3744
2025-03-23 11:07:23-07:00,22.29,558.063,13.068,8.8305,17.904,432.84,21.2,31.0,0.92,1.57,1.64,22.0,1.0,2.0,STAT,,,,,,,4.8368
2025-03-23 11:08:22-07:00,22.29,555.995,12.015,9.0615,18.48,432.54,21.2,31.1,0.97,1.46,1.62,22.0,1.0,3.0,STAT,,,,,,,4.864
2025-03-23 11:09:22-07:00,22.29,559.427,12.123000000000001,9.891,16.884,432.19,21.2,31.1,0.94,1.26,1.31,22.0,1.0,2.0,STAT,,,,,,,4.3848
2025-03-23 11:10:23-07:00,22.28,540.1990000000001,13.356,8.946,19.212,432.07,21.2,31.0,1.01,1.69,1.7,22.0,1.0,3.0,STAT,,,,,,,5.1944
2025-03-23 11:11:23-07:00,22.28,559.845,12.123000000000001,10.636500000000002,16.644,432.02,21.2,31.0,0.94,1.39,1.39,23.0,1.0,2.0,STAT,,,,,,,4.440799999999999
2025-03-23 11:12:23-07:00,22.29,556.82,13.455,10.909500000000001,15.276,432.01,21.2,31.0,0.47,1.04,1.13,21.0,1.0,3.0,STAT,,,,,,,3.8872
2025-03-23 11:13:23-07:00,22.29,558.9540000000001,14.049,10.2585,16.584,431.65,21.2,31.0,0.58,1.05,1.16,21.0,1.0,3.0,STAT,,,,,,,4.1568000000000005
2025-03-23 11:14:25-07:00,22.28,555.83,13.311,9.114,17.268,431.23,21.2,31.1,0.79,1.23,1.27,23.0,2.0,2.0,STAT,,,,,,,4.4376
2025-03-23 11:15:25-07:00,22.28,559.658,12.024,9.219,17.052,431.08,21.2,31.0,0.87,1.45,1.7,23.0,1.0,2.0,STAT,,,,,,,4.5704
2025-03-23 11:16:25-07:00,22.28,549.3510000000001,13.257000000000001,10.143,16.788,431.03,21.2,31.1,0.67,1.1,1.22,22.0,1.0,2.0,STAT,,,,,,,4.2376000000000005
2025-03-23 11:17:26-07:00,22.28,555.566,13.635,9.7335,16.331999999999997,431.01,21.2,31.1,0.71,1.01,1.05,22.0,1.0,2.0,STAT,,,,,,,4.0744
2025-03-23 11:18:26-07:00,22.28,551.54,13.383,10.122000000000002,17.064,430.36,21.2,31.0,0.85,1.0,1.25,22.0,1.0,2.0,STAT,,,,,,,4.2128000000000005
2025-03-23 11:19:25-07:00,22.27,547.008,13.113000000000001,10.6785,16.368,430.13,21.2,31.1,1.05,1.25,1.47,22.0,1.0,3.0,STAT,,,,,,,4.2736
2025-03-23 11:20:25-07:00,22.28,552.8710000000001,13.356,10.878,16.584,430.04,21.2,31.0,0.91,1.3,1.37,22.0,2.0,2.0,STAT,,,,,,,4.3568
2025-03-23 11:21:25-07:00,22.27,554.4000000000001,11.124,9.891,16.944,430.02,21.2,31.1,0.92,1.14,1.39,24.0,1.0,2.0,STAT,,,,,,,4.3008
2025-03-23 11:22:25-07:00,22.27,553.696,13.995000000000001,10.615499999999999,15.995999999999999,429.81,21.1,31.1,0.69,1.06,1.33,21.0,1.0,3.0,STAT,,,,,,,4.0472
2025-03-23 11:23:25-07:00,22.27,550.2090000000001,12.528,10.4685,16.896,429.93,21.2,31.1,0.96,1.25,1.52,23.0,1.0,3.0,STAT,,,,,,,4.379200000000001
2025-03-23 11:24:23-07:00,22.27,555.379,12.888,10.038,16.656,429.85,21.2,31.0,0.99,1.19,1.29,23.0,1.0,2.0,STAT,,,,,,,4.2832
2025-03-23 11:25:23-07:00,22.27,557.4910000000001,14.292000000000002,10.08,16.272,429.41,21.2,31.1,0.95,1.22,1.35,22.0,2.0,2.0,STAT,,,,,,,4.2303999999999995
2025-03-23 11:26:23-07:00,22.27,551.782,13.275,10.038,16.848,429.15,21.2,31.1,0.88,1.07,1.53,22.0,1.0,2.0,STAT,,,,,,,4.2256
2025-03-23 11:27:23-07:00,22.25,552.6840000000001,12.438,9.691500000000001,18.035999999999998,429.05,21.2,31.0,0.96,1.4,1.62,23.0,1.0,3.0,STAT,,,,,,,4.7272
2025-03-23 11:28:23-07:00,22.23,550.022,12.348,10.08,16.836,429.02,21.1,31.1,0.89,1.27,1.34,23.0,1.0,2.0,STAT,,,,,,,4.3832
2025-03-23 11:29:22-07:00,22.22,564.223,12.96,10.153500000000001,16.74,429.01,21.2,31.2,0.93,1.24,1.26,23.0,1.0,3.0,STAT,,,,,,,4.34
2025-03-23 11:30:23-07:00,22.21,557.018,12.447000000000001,10.300500000000001,17.112,429.0,21.1,31.1,0.92,1.14,1.15,23.0,1.0,3.0,STAT,,,,,,,4.3344
2025-03-23 11:31:23-07:00,22.2,561.572,12.915,10.143,16.464,428.65,21.1,31.1,0.82,1.14,1.31,23.0,1.0,2.0,STAT,,,,,,,4.2048
2025-03-23 11:32:23-07:00,22.2,554.1690000000001,13.428,10.4265,15.696,428.3,21.1,31.0,0.83,1.26,1.49,22.0,1.0,2.0,STAT,,,,,,,4.1472
2025-03-23 11:33:23-07:00,22.19,551.826,13.779,9.964500000000001,15.672,428.11,21.1,31.0,0.73,0.97,1.04,22.0,1.0,2.0,STAT,,,,,,,3.9104
2025-03-23 11:34:23-07:00,22.19,552.123,14.013,9.7335,17.46,428.04,21.1,31.0,0.77,0.93,1.2,22.0,1.0,3.0,STAT,,,,,,,4.236000000000001
2025-03-23 11:35:23-07:00,22.19,548.702,14.634000000000002,9.282,17.58,428.01,21.1,31.1,0.75,0.84,0.93,22.0,1.0,2.0,STAT,,,,,,,4.188
2025-03-23 11:36:23-07:00,22.19,534.149,13.653,8.904000000000002,18.9,428.0,21.1,31.0,0.91,1.23,1.26,23.0,2.0,3.0,STAT,,,,,,,4.763999999999999
2025-03-23 11:37:23-07:00,22.19,552.3100000000001,12.159,9.6075,17.064,428.0,21.1,31.0,0.42,1.18,1.19,23.0,1.0,3.0,STAT,,,,,,,4.3568
2025-03-23 11:38:23-07:00,22.19,553.7620000000001,12.114,9.5235,17.424,428.0,21.1,31.1,0.41,0.85,0.86,22.0,1.0,3.0,STAT,,,,,,,4.1648
2025-03-23 11:39:25-07:00,22.19,553.674,11.781,9.491999999999999,17.628,428.0,21.1,31.1,0.51,1.07,1.07,23.0,1.0,3.0,STAT,,,,,,,4.381600000000001
2025-03-23 11:40:25-07:00,22.19,546.9200000000001,10.701,10.290000000000001,16.392,428.0,21.2,31.0,0.34,0.98,0.98,24.0,1.0,2.0,STAT,,,,,,,4.0624
2025-03-23 11:41:25-07:00,22.19,548.306,12.969000000000001,10.1325,16.56,428.0,21.1,31.0,0.63,1.17,1.17,24.0,1.0,2.0,STAT,,,,,,,4.247999999999999
2025-03-23 11:42:25-07:00,22.19,552.673,12.888,10.038,17.184,428.22,21.1,31.0,0.88,1.48,1.69,23.0,1.0,3.0,STAT,,,,,,,4.6208
2025-03-23 11:43:25-07:00,22.19,551.5730000000001,13.905,10.0695,16.439999999999998,428.62,21.1,31.0,0.75,1.1,1.16,22.0,1.0,2.0,STAT,,,,,,,4.168
2025-03-23 11:44:30-07:00,22.19,556.9300000000001,13.275,10.038,16.476,428.62,21.1,31.1,0.86,1.45,1.47,22.0,1.0,2.0,STAT,,,,,,,4.4552
2025-03-23 11:45:24-07:00,22.19,556.1270000000001,13.275,9.66,16.644,428.24,21.1,31.0,0.68,1.11,1.11,22.0,1.0,2.0,STAT,,,,,,,4.2168
2025-03-23 11:46:25-07:00,22.19,554.697,13.347,9.954,15.719999999999999,428.08,21.1,31.0,0.76,1.08,1.43,22.0,1.0,2.0,STAT,,,,,,,4.008
2025-03-23 11:47:25-07:00,22.19,549.9670000000001,14.031,10.2585,16.872,428.03,21.1,31.0,0.68,0.95,1.24,21.0,1.0,2.0,STAT,,,,,,,4.1344
2025-03-23 11:48:25-07:00,22.19,550.066,11.907,9.8385,16.968,428.01,21.1,31.0,0.59,1.15,1.44,23.0,1.0,2.0,STAT,,,,,,,4.3136
2025-03-23 11:49:25-07:00,22.19,552.409,11.196,11.151,16.38,427.71,21.1,31.0,0.5,0.79,0.88,24.0,1.0,3.0,STAT,,,,,,,3.908
2025-03-23 11:50:25-07:00,22.19,548.2620000000001,10.809,10.248,16.764,427.57,21.1,31.0,0.5,0.63,0.73,25.0,1.0,3.0,STAT,,,,,,,3.8568000000000002
2025-03-23 11:51:25-07:00,22.19,547.965,12.537,10.017,17.676,427.2,21.1,31.1,0.51,0.7,0.82,23.0,1.0,3.0,STAT,,,,,,,4.095199999999999
2025-03-23 11:52:26-07:00,22.19,548.8340000000001,12.636,10.479000000000001,16.992,427.15,21.1,31.1,0.5,0.7,0.74,22.0,1.0,3.0,STAT,,,,,,,3.9584000000000006
2025-03-23 11:53:26-07:00,22.19,529.243,12.735000000000001,9.03,17.916,427.32,21.1,31.0,0.49,0.59,0.61,23.0,2.0,3.0,STAT,,,,,,,4.0552
2025-03-23 11:54:26-07:00,22.19,549.7690000000001,13.599,9.765,16.392,427.11,21.1,31.1,0.64,0.69,0.71,22.0,1.0,2.0,STAT,,,,,,,3.8304
2025-03-23 11:55:28-07:00,22.19,552.695,12.285,10.6995,15.227999999999998,427.04,21.1,31.0,0.67,0.84,0.91,24.0,0.0,2.0,STAT,,,,,,,3.7176
2025-03-23 11:56:28-07:00,22.19,546.392,12.159,10.542,17.124,427.01,21.1,31.0,0.81,1.11,1.13,24.0,1.0,3.0,STAT,,,,,,,4.3128
2025-03-23 11:57:28-07:00,22.19,551.133,11.943,9.5655,17.616,427.0,21.1,31.0,0.87,1.14,1.15,24.0,1.0,2.0,STAT,,,,,,,4.4352
2025-03-23 11:58:28-07:00,22.19,550.8580000000001,12.744,9.418500000000002,17.112,427.0,21.1,31.1,0.73,0.89,0.89,23.0,1.0,2.0,STAT,,,,,,,4.134399999999999
