DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,160,25,-9,-24,1551772625,205,17,-6,-23,3825557173,AQI
2025-03-13 08:07:13-07:00,6.42,249.029,9.801,21.6615,7.332,435.46,7.9,75.5,7.05,11.75,12.23,18.0,-4.0,-3.0,STAT,,,,,,,10.8664
2025-03-13 08:08:09-07:00,6.42,244.70600000000002,7.272,21.419999999999998,9.0,434.11,7.9,75.5,7.15,11.8,12.7,19.0,-4.0,-3.0,STAT,,,,,,,11.240000000000002
2025-03-13 08:09:09-07:00,6.42,243.44100000000003,9.027,20.023500000000002,10.572000000000001,432.3,7.9,75.5,7.49,12.37,13.44,18.0,-4.0,-2.0,STAT,,,,,,,12.0104
2025-03-13 08:10:10-07:00,6.42,247.21400000000003,9.774,22.155,5.52,430.81,7.9,75.8,7.65,12.07,12.58,19.0,-3.0,-3.0,STAT,,,,,,,10.76
2025-03-13 08:11:10-07:00,6.42,247.11500000000004,10.548,20.391000000000002,9.312,430.28,7.9,75.6,7.43,12.06,12.4,18.0,-4.0,-3.0,STAT,,,,,,,11.5104
2025-03-13 08:12:10-07:00,6.42,240.592,8.019,20.748,8.616,429.94,7.9,75.5,7.84,12.48,13.38,19.0,-3.0,-3.0,STAT,,,,,,,11.707200000000002
2025-03-13 08:13:10-07:00,6.42,235.24600000000004,7.38,20.601000000000003,7.212,429.33,7.9,75.6,7.86,12.4,14.32,18.0,-4.0,-3.0,STAT,,,,,,,11.362400000000001
2025-03-13 08:14:10-07:00,6.42,230.758,6.129,20.149500000000003,9.719999999999999,428.58,7.8,75.4,6.89,10.98,12.34,19.0,-4.0,-3.0,STAT,,,,,,,10.728000000000002
2025-03-13 08:15:10-07:00,6.42,228.44800000000004,7.757999999999999,19.341,9.504,427.05,7.8,75.6,7.25,10.56,11.94,18.0,-4.0,-3.0,STAT,,,,,,,10.3488
2025-03-13 08:16:10-07:00,6.42,230.81300000000005,6.9479999999999995,19.9815,9.504,425.44,7.8,75.6,6.63,9.62,10.5,19.0,-4.0,-3.0,STAT,,,,,,,9.5968
2025-03-13 08:17:10-07:00,6.42,233.64000000000001,6.813000000000001,20.076,9.588,424.44,7.8,75.6,6.78,10.06,10.87,18.0,-4.0,-3.0,STAT,,,,,,,9.9656
2025-03-13 08:18:10-07:00,6.41,235.11400000000003,7.0649999999999995,20.6535,10.427999999999999,423.65,7.8,75.6,6.04,9.14,10.6,18.0,-4.0,-3.0,STAT,,,,,,,9.3976
2025-03-13 08:19:11-07:00,6.42,236.654,7.722,20.7375,10.092,422.61,7.8,75.8,6.22,10.7,12.02,19.0,-4.0,-3.0,STAT,,,,,,,10.5784
2025-03-13 08:20:11-07:00,6.42,233.28800000000004,8.415,19.845,10.272,421.71,7.7,76.0,5.54,9.34,9.76,19.0,-4.0,-3.0,STAT,,,,,,,9.5264
2025-03-13 08:21:11-07:00,6.42,229.251,9.603,19.666500000000003,11.123999999999999,421.03,7.7,76.1,4.62,8.56,8.79,18.0,-4.0,-3.0,STAT,,,,,,,9.0728
2025-03-13 08:22:11-07:00,6.41,230.13100000000003,10.026000000000002,20.223000000000003,10.235999999999999,420.6,7.7,76.3,4.55,8.21,8.66,17.0,-3.0,-3.0,STAT,,,,,,,8.615200000000002
