DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,126,16,-4,-36,1736904785,169,23,-7,3714015663,AQI
2025-03-22 06:50:23-07:00,5.85,209.17600000000002,9.485999999999999,16.233,19.787999999999997,428.82,7.2,76.6,1.33,2.7,2.78,15.0,0.0,-1.0,STAT,,,,,,6.1175999999999995
2025-03-22 06:51:24-07:00,5.82,204.556,9.693,15.792,19.32,428.29,7.2,76.7,1.43,2.61,2.79,15.0,0.0,-2.0,STAT,,,,,,5.952
2025-03-22 06:52:24-07:00,5.81,196.372,9.666,14.658000000000001,17.46,428.51,7.2,76.6,1.85,2.56,2.84,15.0,0.0,-2.0,STAT,,,,,,5.540000000000001
2025-03-22 06:53:24-07:00,5.8,218.251,10.53,17.4195,15.072,428.83,7.2,76.5,1.95,3.12,3.43,15.0,0.0,-1.0,STAT,,,,,,5.510400000000001
2025-03-22 06:54:25-07:00,5.8,226.501,10.620000000000001,16.968,16.68,428.94,7.1,76.5,1.72,3.01,3.41,14.0,0.0,0.0,STAT,,,,,,5.744
2025-03-22 06:55:26-07:00,5.79,227.13900000000004,10.8,19.215,15.899999999999999,429.27,7.1,76.5,-1.0,-1.0,-1.0,14.0,0.0,0.0,STAT,,,,,,2.38
2025-03-22 06:56:27-07:00,5.78,215.644,10.782,18.8265,16.32,429.67,7.1,76.5,-1.0,-1.0,-1.0,14.0,0.0,0.0,STAT,,,,,,2.4640000000000004
2025-03-22 06:57:27-07:00,5.75,210.63900000000004,10.520999999999999,17.2305,18.156,429.88,7.1,76.5,1.33,2.77,3.36,15.0,0.0,-1.0,STAT,,,,,,5.8472
2025-03-22 06:58:28-07:00,5.72,214.01600000000002,10.206,19.7085,16.715999999999998,429.96,7.1,76.5,-1.0,-1.0,-1.0,14.0,0.0,-1.0,STAT,,,,,,2.5431999999999997
2025-03-22 06:59:28-07:00,5.7,214.786,11.187,19.666500000000003,17.22,430.57,7.1,76.5,-1.0,-1.0,-1.0,13.0,0.0,-1.0,STAT,,,,,,2.644
2025-03-22 07:00:28-07:00,5.7,219.692,10.944,19.5195,18.396,430.85,7.1,76.5,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,STAT,,,,,,2.8792
2025-03-22 07:01:28-07:00,5.69,224.64200000000002,9.783,19.803,18.66,431.18,7.1,76.5,-1.0,-1.0,-1.0,14.0,0.0,-1.0,STAT,,,,,,2.9320000000000004
2025-03-22 07:02:27-07:00,5.7,227.40300000000002,10.683,17.7345,20.952,431.12,7.0,76.6,1.65,3.35,3.74,14.0,-1.0,-1.0,STAT,,,,,,6.8704
2025-03-22 07:03:27-07:00,5.69,239.811,9.837,16.978500000000004,20.976,431.04,7.0,76.7,1.76,3.15,3.44,14.0,-1.0,-1.0,STAT,,,,,,6.715199999999999
2025-03-22 07:04:27-07:00,5.69,265.32,9.963000000000001,17.020500000000002,20.328,430.47,7.0,76.8,1.87,3.12,3.3,15.0,-1.0,-2.0,STAT,,,,,,6.5616
2025-03-22 07:05:27-07:00,5.69,277.92600000000004,9.756,17.514,19.032,430.12,7.1,76.7,1.46,2.4,2.46,14.0,-1.0,-2.0,STAT,,,,,,5.7264
2025-03-22 07:06:23-07:00,5.69,290.411,9.918,17.682000000000002,20.171999999999997,429.97,7.1,76.6,1.33,2.09,2.32,13.0,-1.0,-1.0,STAT,,,,,,5.7063999999999995
2025-03-22 07:07:25-07:00,5.7,316.514,10.062,18.774,18.096,429.99,7.1,76.7,1.49,2.78,3.46,15.0,0.0,-1.0,STAT,,,,,,5.8431999999999995
2025-03-22 07:08:27-07:00,5.7,323.389,11.169,18.0075,17.808,430.29,7.1,76.7,1.89,3.09,3.48,13.0,-1.0,-1.0,STAT,,,,,,6.0336
2025-03-22 07:09:27-07:00,5.7,337.821,9.522,18.312,17.82,431.1,7.1,76.7,-1.0,-1.0,-1.0,15.0,-2.0,-1.0,STAT,,,,,,2.7640000000000002
2025-03-22 07:10:27-07:00,5.73,347.27000000000004,9.693,18.1335,17.003999999999998,431.65,7.1,76.7,-1.0,-1.0,-1.0,14.0,-1.0,-2.0,STAT,,,,,,2.6007999999999996
2025-03-22 07:11:28-07:00,5.76,313.533,9.027,17.031,17.927999999999997,431.88,7.1,76.7,-1.0,-1.0,-1.0,15.0,-2.0,-2.0,STAT,,,,,,2.7855999999999996
2025-03-22 07:12:24-07:00,5.78,293.447,9.378,17.692500000000003,18.048,432.41,7.2,76.3,1.91,3.06,3.45,15.0,-2.0,-2.0,STAT,,,,,,6.057600000000001
2025-03-22 07:13:25-07:00,5.79,276.617,11.565,17.4405,17.328,433.42,7.2,76.3,1.83,3.03,3.44,14.0,-2.0,-2.0,STAT,,,,,,5.8896
2025-03-22 07:14:25-07:00,5.79,275.02200000000005,12.249,17.514,18.599999999999998,434.44,7.2,76.1,2.12,3.91,4.27,13.0,-2.0,-2.0,STAT,,,,,,6.848
2025-03-22 07:15:25-07:00,5.8,282.931,10.503,18.1965,19.86,435.16,7.2,76.1,2.1,4.55,4.88,14.0,-2.0,-1.0,STAT,,,,,,7.612
2025-03-22 07:16:25-07:00,5.8,297.781,9.639000000000001,18.7845,18.828,436.19,7.1,76.2,2.55,4.73,4.99,14.0,-1.0,-1.0,STAT,,,,,,7.549600000000001
2025-03-22 07:17:27-07:00,5.8,331.254,10.818,19.341,18.168,436.72,7.1,76.3,2.9,5.15,5.29,14.0,-1.0,-2.0,STAT,,,,,,7.7536000000000005
2025-03-22 07:18:28-07:00,5.82,341.50600000000003,11.898000000000001,18.1545,20.232,436.9,7.2,76.2,2.94,5.12,5.18,13.0,-1.0,-1.0,STAT,,,,,,8.1424
2025-03-22 07:19:29-07:00,5.85,305.78900000000004,12.177,17.8185,18.96,436.78,7.2,76.2,3.08,5.23,5.26,12.0,-2.0,-2.0,STAT,,,,,,7.976000000000001
