DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-28T14:36:27,24.9,499.31200000000007,16.497,7.119000000000001,3.7199999999999998,478.03,24.2,29.5,0.0,0.0,0.0,0.7903412914958551
2025-04-28T14:37:27,24.9,497.51900000000006,17.244,6.772500000000001,3.6359999999999997,478.01,24.2,29.5,0.0,0.0,0.0,0.7735694906586927
2025-04-28T14:38:29,24.9,499.004,15.849,6.3525,3.6599999999999997,478.0,24.2,29.5,0.0,0.0,0.0,0.7565984463533104
2025-04-28T14:39:29,24.9,499.63100000000003,16.137,6.7095,4.08,478.0,24.2,29.5,0.0,0.0,0.0,0.7610648750482596
2025-04-28T14:40:29,24.9,498.333,16.821,6.489,3.552,478.0,24.1,29.5,0.0,0.0,0.0,0.7545661469863112
2025-04-28T14:41:29,24.9,496.595,16.83,7.5285,2.592,478.46,24.1,29.5,0.0,0.0,0.0,0.7565513209845963
2025-04-28T14:42:30,24.89,492.63500000000005,16.623,6.783,2.292,478.81,24.1,29.5,0.0,0.0,0.0,0.7467809108405805
2025-04-28T14:43:31,24.88,494.802,17.244,7.9695,2.364,478.93,24.2,29.5,0.0,0.0,0.0,0.7524151553714655
2025-04-28T14:44:31,24.88,497.552,17.433,7.612500000000001,2.544,478.98,24.1,29.5,0.0,0.0,0.0,0.7544905624104694
2025-04-28T14:45:31,24.87,496.26500000000004,16.992,7.119000000000001,2.796,478.99,24.2,29.6,0.0,0.0,0.0,0.7532960547320366
2025-04-28T14:46:31,24.85,489.54400000000004,17.19,7.581,1.74,479.0,24.1,29.5,0.0,0.0,0.0,0.7508929613022971
2025-04-28T14:47:27,24.83,491.2710000000001,17.703000000000003,7.1505,3.6959999999999997,479.0,24.1,29.5,0.0,0.0,0.0,0.7542975352458966
2025-04-28T14:48:27,24.81,492.01900000000006,16.371000000000002,7.2975,2.172,479.0,24.1,29.6,0.0,0.0,0.0,0.7520682272087507
2025-04-28T14:49:27,24.8,490.01700000000005,16.308,6.7935,2.976,479.0,24.1,29.6,0.0,0.0,0.0,0.7500937971702899
2025-04-28T14:50:27,24.8,491.4800000000001,17.019000000000002,6.5835,2.808,479.0,24.1,29.6,0.0,0.0,0.0,0.7466236847651523
2025-04-28T14:51:27,24.8,492.50300000000004,17.666999999999998,6.7410000000000005,2.784,479.32,24.1,29.6,0.0,0.0,0.0,0.7443393128447883
2025-04-28T14:52:28,24.8,498.22300000000007,17.532,7.7490000000000006,1.452,480.06,24.1,29.7,0.0,0.0,0.0,0.7432681276035537
2025-04-28T14:53:27,24.8,495.099,15.714,7.938,0.828,482.43,24.1,29.7,0.0,0.0,0.0,0.7414084296747391
