DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,188,23,-12,-34,1131030131,122,33,-10,-26,1443415030,AQI
2025-03-23 19:18:14-07:00,6.31,219.85700000000003,13.374,23.4255,8.76,432.62,7.8,76.5,2.09,3.39,3.39,16.0,-2.0,-3.0,STAT,,,,,,,4.464
2025-03-23 19:19:14-07:00,6.31,220.52800000000002,9.702,22.743000000000002,7.74,432.86,7.9,76.6,2.23,4.55,4.76,19.0,-2.0,-3.0,STAT,,,,,,,5.188000000000001
2025-03-23 19:20:14-07:00,6.33,221.17700000000002,10.161,23.509500000000003,5.723999999999999,432.95,7.9,76.7,2.12,3.92,4.0,17.0,-2.0,-4.0,STAT,,,,,,,4.2808
2025-03-23 19:21:14-07:00,6.36,219.978,10.53,23.5305,5.819999999999999,433.53,7.9,76.6,2.37,4.59,4.62,16.0,-2.0,-4.0,STAT,,,,,,,4.836
2025-03-23 19:22:14-07:00,6.38,220.24200000000002,8.811,23.9715,6.108,433.83,7.9,76.5,2.28,4.14,4.37,18.0,-2.0,-3.0,STAT,,,,,,,4.5336
2025-03-23 19:23:14-07:00,6.39,222.376,7.829999999999999,23.488500000000002,6.288,433.94,7.9,76.2,2.14,3.79,3.89,19.0,-1.0,-4.0,STAT,,,,,,,4.2896
2025-03-23 19:24:14-07:00,6.4,224.97200000000004,9.747,23.058000000000003,7.164,433.75,7.9,76.2,1.53,2.74,2.77,18.0,-1.0,-4.0,STAT,,,,,,,3.6248000000000005
2025-03-23 19:25:14-07:00,6.4,224.25700000000003,11.268,22.081500000000002,8.963999999999999,433.1,7.9,76.3,1.17,2.61,2.81,16.0,-2.0,-3.0,STAT,,,,,,,3.8808
2025-03-23 19:26:15-07:00,6.41,226.99600000000004,11.124,21.608999999999998,9.132,432.09,7.9,76.2,1.32,2.36,2.47,15.0,-1.0,-4.0,STAT,,,,,,,3.7144
2025-03-23 19:27:15-07:00,6.41,227.37,10.764000000000001,21.546,8.496,431.39,7.8,76.3,0.95,1.72,2.06,16.0,-1.0,-3.0,STAT,,,,,,,3.0752000000000006
2025-03-23 19:28:15-07:00,6.41,226.82,11.916,20.9685,9.636,430.89,7.8,76.4,0.52,1.35,1.47,15.0,-1.0,-4.0,STAT,,,,,,,3.0072
2025-03-23 19:29:15-07:00,6.41,226.52300000000002,13.004999999999999,20.7585,10.164,430.67,7.9,76.3,0.84,1.66,1.7,14.0,-1.0,-3.0,STAT,,,,,,,3.3608000000000002
2025-03-23 19:30:15-07:00,6.41,220.286,11.700000000000001,20.097,10.92,430.47,7.9,76.5,0.95,1.48,1.55,15.0,-2.0,-2.0,STAT,,,,,,,3.3680000000000003
2025-03-23 19:31:15-07:00,6.41,219.703,11.700000000000001,21.042,9.059999999999999,430.81,7.9,76.5,1.02,1.57,1.6,16.0,-1.0,-3.0,STAT,,,,,,,3.068
2025-03-23 19:32:16-07:00,6.42,220.29700000000003,8.649,21.1155,7.188,430.93,7.9,76.6,1.12,1.8,1.81,17.0,-1.0,-4.0,STAT,,,,,,,2.8776
2025-03-23 19:33:16-07:00,6.42,225.841,8.91,21.8295,7.4399999999999995,430.98,7.9,76.4,1.01,1.69,1.69,18.0,-1.0,-4.0,STAT,,,,,,,2.84
2025-03-23 19:34:16-07:00,6.42,228.44800000000004,9.909,22.071,6.384,430.99,7.9,76.4,1.16,2.27,2.58,19.0,-1.0,-4.0,STAT,,,,,,,3.0928000000000004
2025-03-23 19:35:16-07:00,6.42,228.294,10.368,20.863500000000002,7.452,431.05,7.9,76.5,1.05,1.95,2.05,17.0,-2.0,-4.0,STAT,,,,,,,3.0504000000000002
2025-03-23 19:36:16-07:00,6.43,225.137,10.98,20.307000000000002,9.144,431.02,8.0,76.3,1.02,1.96,2.03,17.0,-2.0,-3.0,STAT,,,,,,,3.3968000000000003
2025-03-23 19:37:17-07:00,6.46,217.03000000000003,9.243,20.674500000000002,8.736,431.01,8.0,76.3,0.66,1.55,1.57,19.0,-2.0,-3.0,STAT,,,,,,,2.9872000000000005
2025-03-23 19:38:17-07:00,6.48,219.53800000000004,9.251999999999999,20.3805,8.58,430.42,7.9,76.3,0.32,1.01,1.02,18.0,-1.0,-4.0,STAT,,,,,,,2.524
2025-03-23 19:39:17-07:00,6.49,226.886,8.316,19.8975,9.576,430.15,8.0,76.3,0.26,1.2,1.2,18.0,-2.0,-4.0,STAT,,,,,,,2.8752000000000004
2025-03-23 19:40:17-07:00,6.5,231.154,10.368,20.496,8.363999999999999,430.05,8.0,76.4,0.6,1.49,1.49,17.0,-2.0,-3.0,STAT,,,,,,,2.8648
2025-03-23 19:41:18-07:00,6.5,228.437,11.997,21.4515,8.328,430.67,8.0,76.4,1.06,2.42,2.53,16.0,-1.0,-4.0,STAT,,,,,,,3.6016
2025-03-23 19:42:18-07:00,6.51,231.26400000000004,13.203,22.869000000000003,7.38,430.88,8.0,76.4,1.43,2.38,2.41,15.0,-1.0,-4.0,STAT,,,,,,,3.38
2025-03-23 19:43:19-07:00,6.51,228.085,9.954,21.9765,7.308,430.96,7.9,76.3,1.38,2.36,2.38,17.0,-1.0,-4.0,STAT,,,,,,,3.3495999999999997
2025-03-23 19:44:19-07:00,6.51,228.47,9.288,21.808500000000002,7.919999999999999,430.99,7.9,76.5,1.75,2.78,2.9,17.0,-2.0,-3.0,STAT,,,,,,,3.808
2025-03-23 19:45:19-07:00,6.51,222.651,9.342,21.924,7.428,430.99,7.9,76.4,1.26,2.12,2.21,17.0,-2.0,-3.0,STAT,,,,,,,3.1816000000000004
2025-03-23 19:46:19-07:00,6.51,220.03300000000002,8.379000000000001,21.178500000000003,8.076,431.0,7.9,76.4,1.15,2.02,2.05,17.0,-2.0,-4.0,STAT,,,,,,,3.2312000000000003
2025-03-23 19:47:19-07:00,6.52,214.61,9.378,20.475,9.935999999999998,431.0,8.0,76.5,1.1,2.29,2.3,17.0,-2.0,-3.0,STAT,,,,,,,3.8191999999999995
2025-03-23 19:48:14-07:00,6.52,218.383,9.342,20.580000000000002,11.543999999999999,431.0,7.9,76.5,1.54,2.6,2.61,16.0,-2.0,-3.0,STAT,,,,,,,4.3888
2025-03-23 19:49:14-07:00,6.52,220.36300000000003,12.06,20.6325,10.284,431.0,7.9,76.4,1.87,2.89,2.89,15.0,-2.0,-3.0,STAT,,,,,,,4.3688
2025-03-23 19:50:14-07:00,6.52,223.69600000000003,12.258,21.2625,8.508,430.92,7.9,76.6,1.6,2.71,2.71,15.0,-2.0,-4.0,STAT,,,,,,,3.8696
2025-03-23 19:51:15-07:00,6.52,225.335,11.277,21.619500000000002,7.404,430.47,7.9,76.6,1.54,2.67,2.67,16.0,-1.0,-3.0,STAT,,,,,,,3.6168000000000005
2025-03-23 19:52:15-07:00,6.52,222.27700000000002,11.979000000000001,22.386000000000003,5.52,430.17,7.9,76.7,1.46,2.73,2.73,15.0,-1.0,-4.0,STAT,,,,,,,3.2880000000000003
2025-03-23 19:53:16-07:00,6.52,221.03400000000002,10.809,24.171,5.604,430.29,8.0,76.7,1.46,2.88,3.04,15.0,0.0,-3.0,STAT,,,,,,,3.4248
2025-03-23 19:54:16-07:00,6.52,223.50900000000001,11.394,22.6065,7.452,430.75,7.9,76.5,1.46,2.94,2.99,15.0,-1.0,-3.0,STAT,,,,,,,3.8424
2025-03-23 19:55:16-07:00,6.52,225.48900000000003,10.881,23.0475,7.164,430.91,7.9,76.6,1.65,2.84,3.36,16.0,-2.0,-3.0,STAT,,,,,,,3.7047999999999996
2025-03-23 19:56:16-07:00,6.52,221.29800000000003,10.35,22.8165,7.152,430.97,7.9,76.7,1.74,3.1,3.46,17.0,-1.0,-3.0,STAT,,,,,,,3.9104000000000005
2025-03-23 19:57:16-07:00,6.53,218.966,12.006,22.092,6.9239999999999995,430.99,8.0,76.7,1.92,3.42,3.67,15.0,-2.0,-3.0,STAT,,,,,,,4.1208
2025-03-23 19:58:16-07:00,6.55,220.341,10.98,22.512000000000004,7.884,431.4,8.0,76.6,1.89,3.35,3.44,18.0,-1.0,-3.0,STAT,,,,,,,4.2568
2025-03-23 19:59:16-07:00,6.58,221.342,11.376000000000001,22.963500000000003,7.4639999999999995,431.79,8.0,76.6,1.71,2.87,2.9,16.0,-2.0,-3.0,STAT,,,,,,,3.7888
2025-03-23 20:00:16-07:00,6.59,224.63100000000003,11.592,22.4385,7.619999999999999,431.93,8.0,76.6,1.74,3.27,3.28,16.0,-1.0,-4.0,STAT,,,,,,,4.140000000000001
2025-03-23 20:01:16-07:00,6.59,225.23600000000002,11.466000000000001,21.7875,8.411999999999999,431.97,8.0,76.6,1.97,3.36,3.56,16.0,-1.0,-3.0,STAT,,,,,,,4.3704
2025-03-23 20:02:16-07:00,6.6,223.87200000000004,13.770000000000001,23.0475,6.888,431.99,8.0,76.4,1.99,3.36,3.59,14.0,-1.0,-3.0,STAT,,,,,,,4.0656
2025-03-23 20:03:16-07:00,6.6,219.80200000000002,12.213000000000001,22.648500000000002,6.492,432.0,8.0,76.5,2.0,3.68,3.76,15.0,-1.0,-4.0,STAT,,,,,,,4.2424
2025-03-23 20:04:16-07:00,6.6,221.21,12.177,23.698500000000003,6.96,432.0,8.0,76.5,2.02,3.43,3.55,15.0,-1.0,-3.0,STAT,,,,,,,4.136
2025-03-23 20:05:16-07:00,6.61,222.354,11.610000000000001,23.0895,6.648,432.12,8.0,76.5,2.16,3.36,3.6,16.0,-1.0,-3.0,STAT,,,,,,,4.0176
2025-03-23 20:06:16-07:00,6.61,223.13500000000002,11.457,23.110500000000002,4.823999999999999,432.34,8.0,76.6,2.05,3.11,3.32,17.0,-1.0,-4.0,STAT,,,,,,,3.4528
2025-03-23 20:07:17-07:00,6.61,225.18100000000004,6.4350000000000005,22.5015,7.188,432.77,8.0,76.7,2.39,3.54,3.61,20.0,-1.0,-3.0,STAT,,,,,,,4.2696000000000005
2025-03-23 20:08:18-07:00,6.62,232.782,7.920000000000001,21.756,8.028,432.92,8.0,76.6,1.9,3.02,3.24,19.0,-1.0,-3.0,STAT,,,,,,,4.0216
