DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,142,21,-3,-36,1054547194,184,22,-8,-32,324768766,AQI
2025-03-22 20:23:00-07:00,12.65,179.90500000000003,4.41,7.0875,37.044,427.36,12.2,49.1,0.0,0.06,0.07,36.0,0.0,0.0,STAT,,,,,,,7.456799999999999
2025-03-22 20:24:00-07:00,12.63,191.15800000000002,5.9399999999999995,5.7855,38.16,427.13,12.1,48.3,0.0,0.13,0.13,36.0,0.0,0.0,STAT,,,,,,,7.736
2025-03-22 20:25:00-07:00,12.58,198.803,4.446000000000001,7.3395,37.391999999999996,427.37,12.0,48.3,0.0,0.55,0.55,37.0,0.0,0.0,STAT,,,,,,,7.9184
2025-03-22 20:26:00-07:00,12.55,196.383,2.421,7.6545000000000005,37.464,427.13,12.0,48.8,0.0,0.19,0.19,37.0,1.0,0.0,STAT,,,,,,,7.6448
2025-03-22 20:27:01-07:00,12.53,189.695,0.558,9.302999999999999,35.507999999999996,427.05,12.0,50.5,0.0,0.33,0.33,37.0,0.0,0.0,STAT,,,,,,,7.3656
2025-03-22 20:28:01-07:00,12.47,187.407,2.2769999999999997,7.707,35.868,426.56,12.1,50.2,0.0,0.53,0.8,37.0,0.0,0.0,STAT,,,,,,,7.597600000000001
2025-03-22 20:29:01-07:00,12.45,190.32200000000003,3.9330000000000003,6.489,35.244,425.92,12.2,49.5,0.0,0.22,0.33,37.0,-1.0,-1.0,STAT,,,,,,,7.2248
2025-03-22 20:30:02-07:00,12.44,196.977,5.238,5.0295000000000005,37.836,425.7,12.2,48.7,0.0,0.07,0.11,38.0,-2.0,-1.0,STAT,,,,,,,7.6232
2025-03-22 20:31:02-07:00,12.44,201.70700000000002,5.085000000000001,7.119000000000001,36.3,425.95,12.2,49.4,0.0,0.38,0.39,37.0,0.0,-1.0,STAT,,,,,,,7.564
2025-03-22 20:32:04-07:00,12.43,202.037,6.066000000000001,6.111000000000001,38.784,426.17,12.2,48.9,0.0,0.16,0.44,36.0,0.0,-1.0,STAT,,,,,,,7.8848
2025-03-22 20:33:04-07:00,12.43,204.44600000000003,2.2769999999999997,5.8695,39.024,426.06,12.2,49.1,0.0,0.34,0.48,39.0,-1.0,-1.0,STAT,,,,,,,8.0768
2025-03-22 20:34:04-07:00,12.43,199.32,4.833,5.7015,36.324,426.02,12.2,48.8,0.0,0.28,0.32,37.0,-1.0,-1.0,STAT,,,,,,,7.4888
2025-03-22 20:35:04-07:00,12.44,201.92700000000002,0.675,5.407500000000001,40.332,426.01,12.2,49.8,0.0,0.37,0.39,39.0,-2.0,-1.0,STAT,,,,,,,8.3624
2025-03-22 20:36:04-07:00,12.44,200.47500000000002,3.645,5.187,37.739999999999995,425.65,12.3,49.4,0.0,0.12,0.36,37.0,-1.0,-1.0,STAT,,,,,,,7.643999999999999
2025-03-22 20:37:03-07:00,12.45,196.61400000000003,4.563000000000001,4.6725,36.156,425.23,12.4,48.6,0.0,0.34,0.43,38.0,-1.0,-1.0,STAT,,,,,,,7.5032000000000005
2025-03-22 20:38:04-07:00,12.49,203.687,6.039,4.0425,37.668,425.08,12.3,47.8,0.0,0.11,0.14,39.0,-1.0,-1.0,STAT,,,,,,,7.6216
2025-03-22 20:39:04-07:00,12.51,204.53400000000002,5.094,3.9899999999999998,38.711999999999996,425.03,12.3,47.5,0.0,0.04,0.04,41.0,0.0,0.0,STAT,,,,,,,7.7744
2025-03-22 20:40:04-07:00,12.52,197.43900000000002,5.967,4.41,38.940000000000005,425.01,12.3,46.9,0.0,0.01,0.01,39.0,0.0,0.0,STAT,,,,,,,7.796000000000001
2025-03-22 20:41:04-07:00,12.53,200.20000000000002,3.114,5.292000000000001,40.8,425.0,12.4,48.2,0.0,0.0,0.0,38.0,-1.0,0.0,STAT,,,,,,,8.16
2025-03-22 20:42:05-07:00,12.53,197.14200000000002,6.579,2.079,41.064,425.21,12.3,46.3,0.0,0.0,0.0,38.0,-1.0,-1.0,STAT,,,,,,,8.2128
2025-03-22 20:43:05-07:00,12.54,199.24300000000002,4.077,3.7485,41.412,425.28,12.3,46.5,0.0,0.08,0.27,39.0,0.0,0.0,STAT,,,,,,,8.346400000000001
2025-03-22 20:44:05-07:00,12.54,192.23600000000002,3.6270000000000002,5.2815,39.888,425.1,12.4,46.4,0.0,0.03,0.09,38.0,0.0,0.0,STAT,,,,,,,8.0016
2025-03-22 20:45:05-07:00,12.57,195.83300000000003,7.569,3.9165,39.57599999999999,425.19,12.4,45.5,0.92,1.3,1.32,38.0,-2.0,-1.0,STAT,,,,,,,8.955199999999998
2025-03-22 20:46:05-07:00,12.6,197.494,4.95,4.000500000000001,39.912,425.14,12.4,45.8,0.3,0.42,0.43,38.0,-1.0,-1.0,STAT,,,,,,,8.3184
2025-03-22 20:47:05-07:00,12.61,193.65500000000003,5.409,4.1265,38.97599999999999,425.05,12.4,45.4,0.1,0.14,0.14,37.0,0.0,-1.0,STAT,,,,,,,7.907199999999999
2025-03-22 20:48:01-07:00,12.62,193.86400000000003,3.006,6.909000000000001,39.42,424.93,12.3,47.2,0.03,0.05,0.05,37.0,0.0,-1.0,STAT,,,,,,,7.924
2025-03-22 20:49:01-07:00,12.62,191.57600000000002,5.832000000000001,5.4495000000000005,37.739999999999995,424.33,12.4,45.6,0.01,0.02,0.02,37.0,0.0,-1.0,STAT,,,,,,,7.563999999999999
2025-03-22 20:50:01-07:00,12.62,187.473,4.6530000000000005,4.5045,40.572,424.12,12.4,45.7,0.0,0.0,0.0,38.0,-1.0,-1.0,STAT,,,,,,,8.114400000000002
2025-03-22 20:51:01-07:00,12.62,189.28800000000004,7.002000000000001,4.1370000000000005,38.97599999999999,424.04,12.5,45.3,0.0,0.0,0.0,37.0,-2.0,-1.0,STAT,,,,,,,7.795199999999999
2025-03-22 20:52:01-07:00,12.62,188.76000000000002,3.024,5.0085,38.748,424.01,12.5,45.8,0.0,0.0,0.0,38.0,0.0,-1.0,STAT,,,,,,,7.7496
2025-03-22 20:53:03-07:00,12.63,184.074,3.8160000000000003,5.565,35.592,424.36,12.7,46.2,0.0,0.0,0.0,39.0,-1.0,-1.0,STAT,,,,,,,7.1184
2025-03-22 20:54:03-07:00,12.63,184.92100000000002,2.7,2.9295,38.652,424.16,12.7,45.8,0.0,0.12,0.12,41.0,-1.0,-1.0,STAT,,,,,,,7.8264000000000005
2025-03-22 20:55:03-07:00,12.66,201.50900000000001,3.06,4.6514999999999995,39.959999999999994,424.33,12.7,46.9,0.0,0.04,0.04,40.0,-1.0,-1.0,STAT,,,,,,,8.024
2025-03-22 20:56:03-07:00,12.7,199.122,4.4910000000000005,4.3469999999999995,39.096,424.47,12.7,46.3,0.0,0.05,0.05,39.0,-1.0,-1.0,STAT,,,,,,,7.8591999999999995
2025-03-22 20:57:03-07:00,12.72,200.64000000000001,4.572,6.3420000000000005,37.596,424.53,12.6,47.2,0.0,0.02,0.21,38.0,0.0,-1.0,STAT,,,,,,,7.5352
2025-03-22 20:58:03-07:00,12.73,201.25600000000003,5.589,4.515,39.74399999999999,424.51,12.7,46.9,0.0,0.05,0.11,38.0,-1.0,-1.0,STAT,,,,,,,7.988799999999999
2025-03-22 20:59:03-07:00,12.73,206.37100000000004,5.085000000000001,4.1370000000000005,39.779999999999994,424.79,12.7,46.6,0.0,0.02,0.04,39.0,-2.0,-1.0,STAT,,,,,,,7.9719999999999995
2025-03-22 21:00:04-07:00,12.74,204.424,5.697,4.011,39.168,424.93,12.7,46.2,0.0,0.01,0.01,39.0,-1.0,-1.0,STAT,,,,,,,7.841600000000001
2025-03-22 21:01:04-07:00,12.77,203.35700000000003,6.732,4.683,38.616,424.97,12.7,45.7,0.0,0.0,0.0,38.0,-1.0,-1.0,STAT,,,,,,,7.7232
2025-03-22 21:02:04-07:00,12.8,202.103,3.8880000000000003,5.8275,39.6,424.99,12.6,46.2,0.0,0.0,0.0,39.0,0.0,-1.0,STAT,,,,,,,7.920000000000001
2025-03-22 21:03:05-07:00,12.81,200.80500000000004,5.571000000000001,5.3549999999999995,38.315999999999995,425.0,12.6,45.4,0.0,0.0,0.0,39.0,0.0,0.0,STAT,,,,,,,7.6632
