DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,162,29,-24,1147535367,204,17,-3,-23,2222218132,AQI
2025-03-13 13:50:01-07:00,5.26,174.46,9.063,8.2215,34.044,398.0,6.7,71.9,0.0,0.2,0.24,17.0,-1.0,STAT,,,,,,,6.9688
2025-03-13 13:51:01-07:00,5.26,173.48100000000002,6.5520000000000005,6.4785,36.6,398.0,6.7,72.0,0.0,0.07,0.08,20.0,-1.0,STAT,,,,,,,7.376
2025-03-13 13:52:01-07:00,5.26,171.787,6.8759999999999994,7.5285,36.036,398.0,6.7,72.0,0.0,0.15,0.37,18.0,-1.0,STAT,,,,,,,7.3272
2025-03-13 13:53:02-07:00,5.26,171.16,9.54,8.2005,36.336,398.0,6.7,72.0,0.0,0.05,0.32,16.0,-1.0,STAT,,,,,,,7.3072
2025-03-13 13:54:02-07:00,5.26,168.41,9.279,8.809500000000002,35.699999999999996,398.16,6.6,72.2,0.0,0.02,0.11,17.0,-1.0,STAT,,,,,,,7.156
2025-03-13 13:55:02-07:00,5.26,173.41500000000002,9.450000000000001,10.279499999999999,33.083999999999996,398.33,6.7,72.3,0.0,0.01,0.61,17.0,-1.0,STAT,,,,,,,6.6248
2025-03-13 13:56:02-07:00,5.26,168.50900000000001,9.504000000000001,9.1035,33.408,398.15,6.7,72.4,0.0,0.05,0.57,17.0,-1.0,STAT,,,,,,,6.7216000000000005
2025-03-13 13:57:02-07:00,5.26,166.199,9.153,8.673,34.836,398.05,6.6,72.5,0.23,0.39,0.56,16.0,-1.0,STAT,,,,,,,7.2792
2025-03-13 13:58:03-07:00,5.26,165.78100000000003,7.226999999999999,7.686000000000001,36.408,398.02,6.7,72.5,0.08,0.2,0.51,17.0,-1.0,STAT,,,,,,,7.441600000000001
2025-03-13 13:59:03-07:00,5.25,165.12100000000004,8.379000000000001,10.100999999999999,33.348,398.01,6.7,72.6,0.03,0.07,0.21,17.0,0.0,STAT,,,,,,,6.7256
2025-03-13 14:00:03-07:00,5.25,166.55100000000002,8.406,9.2505,32.964,398.0,6.7,72.7,0.01,0.29,0.34,17.0,-1.0,STAT,,,,,,,6.824800000000001
2025-03-13 14:01:03-07:00,5.25,165.407,7.3709999999999996,9.261000000000001,33.0,398.0,6.7,72.8,0.0,0.09,0.11,18.0,-1.0,STAT,,,,,,,6.672000000000001
2025-03-13 14:02:03-07:00,5.24,161.76600000000002,9.270000000000001,10.552500000000002,29.183999999999997,398.0,6.7,72.8,0.0,0.03,0.04,17.0,-1.0,STAT,,,,,,,5.8608
2025-03-13 14:03:03-07:00,5.21,161.007,10.944,10.857000000000001,30.695999999999998,398.0,6.7,72.7,0.0,0.12,0.36,15.0,0.0,STAT,,,,,,,6.2352
2025-03-13 14:04:03-07:00,5.19,163.603,7.901999999999999,10.164,30.095999999999997,398.65,6.7,72.8,0.0,0.14,0.25,17.0,0.0,STAT,,,,,,,6.1312
2025-03-13 14:05:03-07:00,5.18,166.02300000000002,7.542000000000001,9.586500000000001,30.924,398.88,6.7,72.8,0.0,0.3,0.37,17.0,0.0,STAT,,,,,,,6.4248
2025-03-13 14:06:03-07:00,5.18,167.211,6.803999999999999,9.8385,31.128,398.96,6.7,72.8,0.0,0.1,0.48,18.0,-1.0,STAT,,,,,,,6.3056
2025-03-13 14:07:04-07:00,5.18,166.991,6.291,9.964500000000001,30.875999999999998,398.98,6.7,73.0,0.0,0.15,0.27,18.0,-1.0,STAT,,,,,,,6.2952
2025-03-13 14:08:04-07:00,5.17,168.828,6.939,8.9145,31.644,398.99,6.7,73.0,0.0,0.06,0.1,18.0,-1.0,STAT,,,,,,,6.3768
2025-03-13 14:09:04-07:00,5.17,171.699,8.82,8.977500000000001,30.323999999999998,399.0,6.7,73.0,0.0,0.33,0.58,16.0,0.0,STAT,,,,,,,6.3288
2025-03-13 14:10:04-07:00,5.17,181.852,8.514000000000001,11.4765,29.964,399.0,6.7,73.1,0.0,0.29,0.37,16.0,0.0,STAT,,,,,,,6.2248
2025-03-13 14:11:05-07:00,5.17,180.07,8.604000000000001,10.1745,29.375999999999998,399.0,6.7,73.1,0.0,0.61,0.64,17.0,0.0,STAT,,,,,,,6.363199999999999
2025-03-13 14:12:05-07:00,5.16,175.703,9.144,10.636500000000002,28.955999999999996,399.23,6.7,73.2,0.0,0.48,0.49,16.0,0.0,STAT,,,,,,,6.1752
2025-03-13 14:13:05-07:00,5.14,170.88500000000002,7.551000000000001,8.925,29.7,399.73,6.7,73.1,0.0,0.16,0.47,17.0,0.0,STAT,,,,,,,6.0680000000000005
2025-03-13 14:14:00-07:00,5.11,166.925,7.416,9.0405,31.787999999999997,400.44,6.7,73.2,0.0,0.06,0.52,16.0,0.0,STAT,,,,,,,6.4056
2025-03-13 14:15:00-07:00,5.09,167.13400000000001,9.918,9.765,30.084,400.77,6.7,73.2,0.0,0.02,0.17,15.0,-1.0,STAT,,,,,,,6.0328
2025-03-13 14:16:00-07:00,5.08,165.94600000000003,8.397,10.521,28.944,400.92,6.7,73.3,0.0,0.2,0.25,16.0,0.0,STAT,,,,,,,5.9488
2025-03-13 14:17:00-07:00,5.07,174.74600000000004,10.188,12.725999999999999,25.956,400.97,6.7,73.3,0.0,0.17,0.19,16.0,0.0,STAT,,,,,,,5.3272
2025-03-13 14:18:00-07:00,5.06,189.09000000000003,11.610000000000001,13.3035,28.188,401.15,6.7,73.4,0.0,0.52,0.52,15.0,0.0,STAT,,,,,,,6.0536
2025-03-13 14:19:05-07:00,5.05,185.54800000000003,8.613000000000001,11.6235,29.387999999999998,401.73,6.6,73.4,0.0,0.26,0.26,16.0,0.0,STAT,,,,,,,6.0856
2025-03-13 14:20:02-07:00,5.03,183.018,9.251999999999999,11.5395,29.58,401.89,6.6,73.4,0.0,0.15,0.16,16.0,0.0,STAT,,,,,,,6.0360000000000005
2025-03-13 14:21:02-07:00,4.99,184.41500000000002,8.775,10.7415,29.063999999999997,401.96,6.6,73.5,0.0,0.28,0.28,17.0,0.0,STAT,,,,,,,6.0367999999999995
2025-03-13 14:22:02-07:00,4.98,179.66300000000004,6.021000000000001,11.445,29.723999999999997,401.99,6.6,73.6,0.0,0.12,0.12,17.0,-1.0,STAT,,,,,,,6.0408
2025-03-13 14:23:02-07:00,4.97,177.46300000000002,8.388,11.298,29.784,402.0,6.6,73.6,0.0,0.09,0.09,17.0,0.0,STAT,,,,,,,6.0288
2025-03-13 14:24:02-07:00,4.97,181.269,9.018,11.2035,29.964,402.0,6.6,73.6,0.0,0.03,0.03,16.0,0.0,STAT,,,,,,,6.0168
2025-03-13 14:25:03-07:00,4.96,186.769,9.927,12.232500000000002,28.991999999999997,402.0,6.6,73.8,0.0,0.01,0.01,15.0,0.0,STAT,,,,,,,5.8064
2025-03-13 14:26:03-07:00,4.95,186.45000000000002,9.666,11.277000000000001,30.671999999999997,401.65,6.5,73.9,0.0,0.3,0.49,15.0,0.0,STAT,,,,,,,6.3744
2025-03-13 14:27:03-07:00,4.95,182.65500000000003,8.019,10.899000000000001,30.744,401.23,6.6,73.8,0.0,0.27,0.38,17.0,0.0,STAT,,,,,,,6.364800000000001
2025-03-13 14:28:03-07:00,4.95,183.084,10.008,11.7495,28.152,400.78,6.6,73.8,0.0,0.08,0.12,17.0,0.0,STAT,,,,,,,5.694400000000001
2025-03-13 14:29:03-07:00,4.94,183.59000000000003,9.756,12.9885,28.452,400.89,6.6,73.8,0.0,0.03,0.04,16.0,0.0,STAT,,,,,,,5.7144
2025-03-13 14:30:03-07:00,4.92,189.13400000000001,9.054,12.39,30.012,400.96,6.6,73.7,0.0,0.01,0.01,16.0,-1.0,STAT,,,,,,,6.010400000000001
2025-03-13 14:31:03-07:00,4.9,192.511,9.801,13.2195,29.759999999999998,401.76,6.6,73.8,0.03,0.63,0.64,16.0,0.0,STAT,,,,,,,6.4559999999999995
2025-03-13 14:32:04-07:00,4.9,187.275,9.909,12.915000000000001,27.192,402.56,6.6,73.7,0.05,0.66,0.8,16.0,0.0,STAT,,,,,,,5.9664
2025-03-13 14:33:04-07:00,4.9,179.377,7.893,11.8335,27.479999999999997,402.48,6.6,73.7,0.02,0.56,0.83,17.0,0.0,STAT,,,,,,,5.944
2025-03-13 14:34:04-07:00,4.91,179.762,7.587,11.4975,29.58,402.2,6.6,73.7,0.01,0.57,0.66,17.0,0.0,STAT,,,,,,,6.372
2025-03-13 14:35:05-07:00,4.92,177.859,6.471,9.807,31.787999999999997,401.57,6.7,73.6,0.0,0.77,0.92,17.0,-1.0,STAT,,,,,,,6.973599999999999
