DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,241,40,-3,-3.1,2661975992,698,-4,654241801,AQI
2025-03-24 03:55:45-07:00,22.59,522.3240000000001,9.243,13.146,11.868,485.55,21.5,34.3,0.02,0.83,0.83,27.0,1.0,2.0,STAT,,,,,3.0376000000000003
2025-03-24 03:56:46-07:00,22.58,526.471,12.645000000000001,12.820500000000001,12.516,485.29,21.5,34.2,0.04,0.83,0.83,24.0,1.0,2.0,STAT,,,,,3.1672000000000002
2025-03-24 03:57:46-07:00,22.59,525.0300000000001,13.257000000000001,11.739,13.116,485.34,21.5,34.2,0.01,0.54,0.56,24.0,1.0,1.0,STAT,,,,,3.0552
2025-03-24 03:58:46-07:00,22.58,510.02600000000007,11.943,10.962,15.239999999999998,485.73,21.5,34.2,0.0,0.45,0.46,25.0,2.0,2.0,STAT,,,,,3.408
2025-03-24 03:59:46-07:00,22.58,528.5500000000001,12.096,11.613000000000001,14.639999999999999,485.91,21.5,34.3,0.05,0.72,0.72,24.0,0.0,2.0,STAT,,,,,3.504
2025-03-24 04:00:46-07:00,22.58,533.8520000000001,11.718,12.075000000000001,13.488,485.97,21.5,34.2,0.03,0.73,0.73,25.0,0.0,2.0,STAT,,,,,3.2816
2025-03-24 04:01:46-07:00,22.58,530.8380000000001,12.717,12.222000000000001,12.443999999999999,485.99,21.5,34.3,0.01,0.88,0.88,24.0,0.0,1.0,STAT,,,,,3.1928
2025-03-24 04:02:46-07:00,22.58,536.173,13.734,11.340000000000002,13.884,486.0,21.5,34.3,0.0,0.66,0.66,23.0,1.0,1.0,STAT,,,,,3.3048
2025-03-24 04:03:46-07:00,22.58,539.572,12.789000000000001,12.043500000000002,12.360000000000001,486.0,21.4,34.3,0.29,1.02,1.06,24.0,1.0,1.0,STAT,,,,,3.2880000000000003
2025-03-24 04:04:46-07:00,22.57,533.7750000000001,13.248000000000001,11.8335,14.196,486.29,21.5,34.4,0.45,1.21,1.28,25.0,0.0,2.0,STAT,,,,,3.8072
2025-03-24 04:05:48-07:00,22.58,534.677,11.871,11.602500000000001,14.123999999999999,486.34,21.4,34.4,0.14,0.68,0.7,25.0,0.0,2.0,STAT,,,,,3.3688
2025-03-24 04:06:48-07:00,22.57,529.1550000000001,12.177,12.159,13.943999999999999,486.62,21.5,34.4,0.31,1.02,1.03,24.0,0.0,2.0,STAT,,,,,3.6048
2025-03-24 04:07:48-07:00,22.57,522.8850000000001,12.222,12.2745,13.008,486.87,21.4,34.4,0.46,0.72,0.79,24.0,1.0,2.0,STAT,,,,,3.1776
2025-03-24 04:08:48-07:00,22.57,547.9870000000001,12.195,12.096,12.66,487.05,21.4,34.4,0.15,0.26,0.28,24.0,0.0,1.0,STAT,,,,,2.74
2025-03-24 04:09:48-07:00,22.57,546.788,13.212,12.222000000000001,12.395999999999999,487.02,21.4,34.4,0.62,0.91,0.92,24.0,1.0,2.0,STAT,,,,,3.2072000000000003
2025-03-24 04:10:48-07:00,22.57,542.2120000000001,13.158,12.495000000000001,12.107999999999999,486.65,21.4,34.4,0.22,0.64,0.64,24.0,1.0,1.0,STAT,,,,,2.9335999999999998
2025-03-24 04:11:48-07:00,22.57,536.5360000000001,13.743,12.936000000000002,11.796,485.88,21.4,34.4,0.49,0.68,0.69,24.0,1.0,1.0,STAT,,,,,2.9032
2025-03-24 04:12:48-07:00,22.57,544.258,13.455,12.075000000000001,13.547999999999998,484.85,21.4,34.3,0.43,0.77,0.77,24.0,1.0,2.0,STAT,,,,,3.3256
2025-03-24 04:13:49-07:00,22.55,543.565,13.41,12.18,14.604,484.0,21.4,34.4,0.3,0.92,0.92,24.0,1.0,2.0,STAT,,,,,3.6568
2025-03-24 04:14:49-07:00,22.53,542.674,11.700000000000001,11.434500000000002,13.908,483.92,21.4,34.3,0.69,1.32,1.48,26.0,1.0,1.0,STAT,,,,,3.8376
2025-03-24 04:15:49-07:00,22.52,545.49,11.871,11.676,14.856,483.94,21.4,34.3,0.33,1.25,1.4,24.0,0.0,1.0,STAT,,,,,3.9712
2025-03-24 04:16:43-07:00,22.51,543.9060000000001,10.431000000000001,12.432,12.047999999999998,484.52,21.4,34.3,0.67,1.58,1.63,26.0,0.0,1.0,STAT,,,,,3.6736
2025-03-24 04:17:43-07:00,22.5,552.97,11.700000000000001,11.8755,13.404,484.37,21.4,34.4,0.78,1.6,1.62,25.0,0.0,2.0,STAT,,,,,3.9608000000000003
2025-03-24 04:18:43-07:00,22.49,552.057,12.860999999999999,12.033000000000001,13.368,484.13,21.4,34.4,0.41,1.45,1.6,25.0,0.0,1.0,STAT,,,,,3.8336000000000006
2025-03-24 04:19:43-07:00,22.49,545.7320000000001,13.059,12.999,12.024,483.64,21.4,34.4,0.64,1.38,1.43,23.0,0.0,1.0,STAT,,,,,3.5088
2025-03-24 04:20:44-07:00,22.49,546.1170000000001,12.699,13.4925,11.748,483.23,21.4,34.5,0.85,1.85,2.11,25.0,0.0,2.0,STAT,,,,,3.8296
2025-03-24 04:21:45-07:00,22.49,536.921,12.375,13.293000000000001,11.556000000000001,483.0,21.4,34.5,0.58,1.19,1.28,25.0,0.0,2.0,STAT,,,,,3.2632000000000003
2025-03-24 04:22:45-07:00,22.49,545.875,12.267000000000001,13.167,11.1,482.35,21.4,34.5,0.37,1.28,1.65,24.0,1.0,1.0,STAT,,,,,3.244
2025-03-24 04:23:45-07:00,22.49,548.504,12.51,12.306000000000001,12.443999999999999,482.12,21.4,34.5,0.25,1.25,1.44,25.0,1.0,1.0,STAT,,,,,3.4888
2025-03-24 04:24:45-07:00,22.49,546.5790000000001,12.636,12.4845,13.043999999999999,482.04,21.4,34.5,0.34,1.9,2.18,24.0,0.0,2.0,STAT,,,,,4.1288
2025-03-24 04:25:45-07:00,22.49,548.7570000000001,11.349,11.844,13.116,482.37,21.4,34.5,0.42,1.35,1.67,26.0,1.0,1.0,STAT,,,,,3.7032000000000003
2025-03-24 04:26:45-07:00,22.49,556.8530000000001,12.213000000000001,11.707500000000001,12.360000000000001,482.65,21.4,34.6,0.4,1.12,1.22,25.0,0.0,1.0,STAT,,,,,3.3680000000000003
2025-03-24 04:27:46-07:00,22.49,552.563,11.772,11.676,12.947999999999999,482.26,21.4,34.6,0.59,1.37,1.4,25.0,0.0,1.0,STAT,,,,,3.6856
2025-03-24 04:28:46-07:00,22.49,550.6600000000001,12.033,12.127500000000001,12.9,482.09,21.4,34.6,0.44,1.34,1.39,24.0,0.0,1.0,STAT,,,,,3.652
2025-03-24 04:29:46-07:00,22.49,560.065,12.636,11.676,14.28,481.66,21.4,34.6,0.38,1.42,1.65,24.0,0.0,1.0,STAT,,,,,3.992
2025-03-24 04:30:46-07:00,22.49,555.665,12.141,12.631499999999999,13.031999999999998,481.6,21.4,34.5,0.24,1.05,1.12,25.0,1.0,1.0,STAT,,,,,3.4463999999999997
2025-03-24 04:31:45-07:00,22.49,558.3380000000001,11.691,13.4085,11.76,481.4,21.4,34.6,0.34,1.21,1.23,25.0,0.0,1.0,STAT,,,,,3.32
2025-03-24 04:32:45-07:00,22.49,561.8140000000001,12.978,12.736500000000001,11.988,480.98,21.4,34.6,0.48,1.05,1.23,25.0,1.0,1.0,STAT,,,,,3.2376000000000005
2025-03-24 04:33:46-07:00,22.49,543.499,12.33,12.5475,13.248,480.35,21.4,34.6,0.7,1.45,1.51,25.0,1.0,1.0,STAT,,,,,3.8095999999999997
2025-03-24 04:34:46-07:00,22.49,564.432,11.808,12.3795,13.62,480.82,21.4,34.6,0.67,1.78,1.91,25.0,0.0,2.0,STAT,,,,,4.148000000000001
2025-03-24 04:35:46-07:00,22.49,555.3570000000001,12.681000000000001,13.114500000000001,11.352,481.02,21.4,34.6,0.63,1.6,1.64,25.0,0.0,1.0,STAT,,,,,3.5504000000000002
2025-03-24 04:36:46-07:00,22.49,568.183,13.032,12.327,12.18,481.15,21.4,34.7,0.67,1.23,1.42,25.0,1.0,1.0,STAT,,,,,3.42
2025-03-24 04:37:46-07:00,22.49,566.522,11.106,12.852,11.208,481.05,21.4,34.6,0.7,1.35,1.41,26.0,0.0,1.0,STAT,,,,,3.3216
2025-03-24 04:38:46-07:00,22.49,560.417,11.178,12.4425,12.143999999999998,481.02,21.4,34.6,0.75,1.1,1.12,25.0,0.0,1.0,STAT,,,,,3.3087999999999997
2025-03-24 04:39:46-07:00,22.49,562.562,11.898000000000001,12.012,13.235999999999999,481.01,21.4,34.6,0.69,1.34,1.34,24.0,0.0,1.0,STAT,,,,,3.7192
2025-03-24 04:40:46-07:00,22.49,559.009,12.411,11.76,14.495999999999999,481.23,21.4,34.6,0.51,1.27,1.32,24.0,0.0,2.0,STAT,,,,,3.9152
2025-03-24 04:41:49-07:00,22.49,564.3880000000001,12.096,12.264,13.223999999999998,481.19,21.4,34.6,0.55,1.4,1.46,24.0,0.0,2.0,STAT,,,,,3.7648
2025-03-24 04:42:45-07:00,22.48,568.139,10.629000000000001,12.2955,11.964,481.07,21.3,34.6,0.78,1.13,1.57,24.0,0.0,1.0,STAT,,,,,3.2968
2025-03-24 04:43:46-07:00,22.48,569.5360000000001,12.078,12.2535,13.44,481.02,21.3,34.7,0.76,1.34,1.73,24.0,0.0,2.0,STAT,,,,,3.7600000000000002
2025-03-24 04:44:46-07:00,22.48,570.812,12.825000000000001,12.6735,13.092,480.39,21.4,34.8,0.92,1.41,1.54,24.0,0.0,1.0,STAT,,,,,3.7464000000000004
2025-03-24 04:45:46-07:00,22.48,565.873,12.69,12.873000000000001,12.431999999999999,479.29,21.4,34.7,0.81,1.43,1.47,24.0,0.0,2.0,STAT,,,,,3.6304
2025-03-24 04:46:46-07:00,22.47,568.139,12.042000000000002,12.348,13.127999999999998,477.84,21.3,34.8,0.69,1.14,1.16,25.0,1.0,2.0,STAT,,,,,3.5376
2025-03-24 04:47:48-07:00,22.48,567.226,11.565,12.2535,14.879999999999999,476.84,21.3,34.8,0.56,1.26,1.44,26.0,1.0,2.0,STAT,,,,,3.984
2025-03-24 04:48:48-07:00,22.47,565.6750000000001,11.691,11.707500000000001,13.116,476.64,21.3,34.7,0.48,1.16,1.31,25.0,1.0,1.0,STAT,,,,,3.5512
2025-03-24 04:49:48-07:00,22.47,565.807,11.052,11.823,12.647999999999998,476.52,21.3,34.8,0.53,1.11,1.48,26.0,0.0,1.0,STAT,,,,,3.4176
2025-03-24 04:50:48-07:00,22.47,579.8100000000001,12.114,13.198500000000001,11.94,476.18,21.3,34.8,0.58,1.16,1.3,25.0,1.0,1.0,STAT,,,,,3.316
2025-03-24 04:51:48-07:00,22.47,575.806,12.501000000000001,12.600000000000001,13.739999999999998,475.83,21.3,34.8,0.81,1.38,1.63,23.0,0.0,1.0,STAT,,,,,3.8519999999999994
2025-03-24 04:52:50-07:00,22.47,573.6170000000001,12.24,12.642,13.235999999999999,474.84,21.3,34.8,0.64,1.41,1.49,23.0,0.0,2.0,STAT,,,,,3.7752
2025-03-24 04:53:50-07:00,22.45,571.725,11.979000000000001,13.461,10.860000000000001,473.84,21.3,34.8,0.8,1.13,1.28,24.0,0.0,1.0,STAT,,,,,3.076
2025-03-24 04:54:50-07:00,22.43,566.0820000000001,13.347,12.9675,12.804,472.84,21.3,34.8,0.49,0.78,0.83,23.0,1.0,1.0,STAT,,,,,3.1848000000000005
2025-03-24 04:55:50-07:00,22.41,564.2890000000001,12.519,13.461,12.072000000000001,472.3,21.3,34.9,0.5,0.79,1.03,23.0,1.0,1.0,STAT,,,,,3.0464000000000007
2025-03-24 04:56:50-07:00,22.4,568.3040000000001,11.484,12.7575,12.815999999999999,471.75,21.3,34.9,0.58,1.1,1.53,24.0,1.0,1.0,STAT,,,,,3.4432
2025-03-24 04:57:49-07:00,22.39,565.4000000000001,12.582,12.39,13.056000000000001,470.68,21.3,34.9,0.64,0.87,1.01,24.0,1.0,1.0,STAT,,,,,3.3072000000000004
2025-03-24 04:58:49-07:00,22.39,564.5530000000001,12.195,12.2535,13.847999999999999,469.58,21.3,34.9,0.73,1.03,1.07,23.0,0.0,2.0,STAT,,,,,3.5936000000000003
2025-03-24 04:59:49-07:00,22.39,540.221,12.420000000000002,11.781,15.227999999999998,468.56,21.3,34.9,0.72,1.4,1.42,24.0,1.0,2.0,STAT,,,,,4.1655999999999995
2025-03-24 05:00:49-07:00,22.39,566.3020000000001,13.113000000000001,12.411000000000001,13.847999999999999,467.79,21.3,34.9,0.88,1.43,1.62,24.0,1.0,1.0,STAT,,,,,3.9135999999999997
2025-03-24 05:01:50-07:00,22.39,571.5270000000002,11.655,13.041,12.491999999999999,467.05,21.3,34.9,0.85,1.33,1.5,25.0,0.0,1.0,STAT,,,,,3.5624000000000002
2025-03-24 05:02:50-07:00,22.39,562.4300000000001,11.745000000000001,12.432,12.384,466.46,21.3,34.9,0.36,0.99,1.07,24.0,0.0,1.0,STAT,,,,,3.2688000000000006
2025-03-24 05:03:50-07:00,22.39,559.5920000000001,12.672,13.146,13.031999999999998,466.74,21.3,34.9,0.2,0.58,0.61,24.0,0.0,1.0,STAT,,,,,3.0704
2025-03-24 05:04:50-07:00,22.39,559.691,12.717,13.429499999999999,11.927999999999999,466.5,21.3,34.9,0.64,0.86,0.87,23.0,0.0,1.0,STAT,,,,,3.0736
2025-03-24 05:05:50-07:00,22.39,556.27,12.564000000000002,12.096,13.392,465.72,21.3,34.9,0.66,1.07,1.07,23.0,1.0,0.0,STAT,,,,,3.5343999999999998
2025-03-24 05:06:50-07:00,22.39,554.895,12.987,13.1565,12.036,465.34,21.3,35.0,0.73,1.27,1.73,24.0,0.0,1.0,STAT,,,,,3.4232
2025-03-24 05:07:49-07:00,22.39,553.3770000000001,14.85,13.3245,12.456000000000001,465.12,21.3,35.0,0.91,1.47,1.89,22.0,1.0,2.0,STAT,,,,,3.6672000000000002
2025-03-24 05:08:49-07:00,22.39,552.739,12.834,12.8835,12.504,464.38,21.3,35.1,0.94,1.21,1.34,23.0,1.0,1.0,STAT,,,,,3.4688
2025-03-24 05:09:49-07:00,22.39,553.6850000000001,12.429,12.138000000000002,14.543999999999999,462.94,21.3,35.0,0.78,1.1,1.47,24.0,0.0,2.0,STAT,,,,,3.7888
2025-03-24 05:10:50-07:00,22.39,548.3280000000001,12.663,12.516,13.632,462.33,21.2,35.1,0.6,1.0,1.13,24.0,0.0,1.0,STAT,,,,,3.5263999999999998
2025-03-24 05:11:50-07:00,22.39,535.634,11.501999999999999,12.873000000000001,12.491999999999999,462.03,21.2,35.1,0.7,1.02,1.06,25.0,1.0,1.0,STAT,,,,,3.3144
2025-03-24 05:12:50-07:00,22.38,538.571,11.718,12.1065,14.147999999999998,460.87,21.2,35.2,0.49,0.63,0.65,25.0,1.0,1.0,STAT,,,,,3.3335999999999997
2025-03-24 05:13:52-07:00,22.39,541.673,11.574,12.222000000000001,14.447999999999999,460.31,21.2,35.3,0.44,0.96,1.13,25.0,0.0,1.0,STAT,,,,,3.6575999999999995
2025-03-24 05:14:52-07:00,22.39,537.768,11.412,13.009500000000001,12.815999999999999,460.11,21.2,35.2,0.67,1.08,1.44,26.0,0.0,1.0,STAT,,,,,3.4272
2025-03-24 05:15:52-07:00,22.38,535.1940000000001,11.907,13.062,11.964,460.04,21.2,35.2,0.77,1.08,1.2,25.0,1.0,1.0,STAT,,,,,3.2568
2025-03-24 05:16:52-07:00,22.38,538.7690000000001,12.267000000000001,13.6395,11.735999999999999,459.51,21.2,35.2,0.87,1.53,1.74,24.0,0.0,1.0,STAT,,,,,3.5712
2025-03-24 05:17:52-07:00,22.37,548.658,12.915,13.797,11.688,459.18,21.2,35.3,0.96,1.71,1.78,23.0,0.0,1.0,STAT,,,,,3.7056000000000004
2025-03-24 05:18:52-07:00,22.37,537.8670000000001,11.735999999999999,13.534500000000001,12.504,459.06,21.2,35.2,0.63,1.29,1.32,25.0,0.0,1.0,STAT,,,,,3.5328
2025-03-24 05:19:53-07:00,22.37,537.8230000000001,12.501000000000001,12.495000000000001,12.347999999999999,459.64,21.2,35.1,0.74,1.42,1.67,24.0,0.0,1.0,STAT,,,,,3.6056
2025-03-24 05:20:53-07:00,22.37,541.86,11.583,12.4425,13.176,459.87,21.2,35.1,0.72,1.26,1.44,25.0,0.0,1.0,STAT,,,,,3.6432
2025-03-24 05:21:53-07:00,22.35,534.3030000000001,11.682,12.9465,12.48,459.96,21.2,35.1,0.74,1.45,1.54,25.0,1.0,2.0,STAT,,,,,3.6560000000000006
2025-03-24 05:22:53-07:00,22.32,535.5790000000001,12.591000000000001,12.558000000000002,13.152000000000001,460.21,21.2,35.3,0.7,1.37,1.81,26.0,1.0,1.0,STAT,,,,,3.7264000000000004
2025-03-24 05:23:52-07:00,22.3,538.065,11.16,12.7575,12.312,460.19,21.2,35.2,0.43,1.29,1.59,26.0,1.0,1.0,STAT,,,,,3.4944
2025-03-24 05:24:52-07:00,22.3,528.3190000000001,9.648000000000001,12.789,13.068,460.07,21.2,35.2,0.61,1.49,1.59,26.0,1.0,1.0,STAT,,,,,3.8056
2025-03-24 05:25:52-07:00,22.29,504.80100000000004,11.295000000000002,11.6655,16.488,460.02,21.2,35.3,0.51,1.2,1.23,25.0,1.0,3.0,STAT,,,,,4.2576
2025-03-24 05:26:52-07:00,22.29,534.325,10.53,13.356000000000002,12.468,460.01,21.2,35.3,0.82,1.47,1.48,26.0,0.0,1.0,STAT,,,,,3.6696
2025-03-24 05:27:52-07:00,22.29,539.0550000000001,10.647,12.096,13.536,460.0,21.2,35.4,1.03,1.87,1.88,26.0,0.0,1.0,STAT,,,,,4.203200000000001
2025-03-24 05:28:53-07:00,22.29,531.113,13.113000000000001,14.154000000000002,11.988,459.35,21.2,35.4,1.11,1.88,1.89,23.0,1.0,1.0,STAT,,,,,3.9016
2025-03-24 05:29:53-07:00,22.29,528.44,12.933,12.768,14.591999999999999,459.12,21.2,35.4,1.4,2.08,2.08,23.0,1.0,1.0,STAT,,,,,4.5824
2025-03-24 05:30:53-07:00,22.29,533.8520000000001,12.132000000000001,13.534500000000001,13.008,459.04,21.2,35.4,1.01,1.83,2.04,24.0,0.0,1.0,STAT,,,,,4.0656
2025-03-24 05:31:53-07:00,22.29,529.639,11.619,13.2825,13.188,458.51,21.2,35.5,1.24,2.19,2.32,24.0,0.0,1.0,STAT,,,,,4.389600000000001
2025-03-24 05:32:53-07:00,22.29,527.472,11.619,13.020000000000001,12.743999999999998,458.18,21.2,35.5,1.07,1.83,1.87,24.0,1.0,1.0,STAT,,,,,4.0128
2025-03-24 05:33:53-07:00,22.29,531.388,11.547,12.768,12.443999999999999,458.0,21.2,35.5,1.12,1.82,2.0,24.0,0.0,1.0,STAT,,,,,3.9448
2025-03-24 05:34:53-07:00,22.29,521.961,10.593,13.912500000000001,11.315999999999999,457.35,21.2,35.5,1.26,2.07,2.17,25.0,1.0,1.0,STAT,,,,,3.9192
2025-03-24 05:35:54-07:00,22.29,550.5390000000001,12.456,13.146,13.331999999999999,457.12,21.2,35.5,1.44,1.9,2.13,24.0,0.0,2.0,STAT,,,,,4.1864
2025-03-24 05:36:54-07:00,22.29,544.753,12.474,13.7025,12.527999999999999,457.04,21.2,35.5,1.4,1.96,2.13,24.0,0.0,2.0,STAT,,,,,4.0736
2025-03-24 05:37:54-07:00,22.29,552.024,13.338000000000001,12.6735,12.864,457.02,21.2,35.6,1.71,2.16,2.64,23.0,0.0,1.0,STAT,,,,,4.300800000000001
2025-03-24 05:38:54-07:00,22.29,540.606,11.682,13.65,11.627999999999998,457.01,21.2,35.6,2.01,2.65,2.82,24.0,0.0,1.0,STAT,,,,,4.4456
2025-03-24 05:39:54-07:00,22.29,543.7850000000001,11.961,13.334999999999999,12.947999999999999,457.0,21.2,35.6,2.11,2.9,2.96,24.0,0.0,1.0,STAT,,,,,4.909599999999999
2025-03-24 05:40:54-07:00,22.29,551.1220000000001,10.602,13.429499999999999,12.672,457.0,21.2,35.5,1.94,2.69,2.71,25.0,1.0,1.0,STAT,,,,,4.686400000000001
2025-03-24 05:41:54-07:00,22.29,551.188,11.331,13.125,12.864,457.0,21.2,35.6,1.84,2.64,2.64,24.0,0.0,1.0,STAT,,,,,4.684800000000001
2025-03-24 05:42:54-07:00,22.29,550.0110000000001,11.979000000000001,13.2825,12.839999999999998,457.0,21.2,35.6,2.28,3.36,3.51,24.0,0.0,1.0,STAT,,,,,5.256
2025-03-24 05:43:54-07:00,22.28,530.046,12.087,12.925500000000001,13.692,456.26,21.1,35.6,2.34,2.95,3.08,24.0,1.0,2.0,STAT,,,,,5.098400000000001
2025-03-24 05:44:54-07:00,22.28,562.1990000000001,11.025,12.8835,14.052000000000001,455.44,21.2,35.6,2.6,2.98,3.2,26.0,0.0,2.0,STAT,,,,,5.1944
2025-03-24 05:45:55-07:00,22.27,567.8860000000001,12.114,12.558000000000002,14.7,455.35,21.1,35.6,2.79,3.16,3.47,24.0,0.0,2.0,STAT,,,,,5.468
2025-03-24 05:46:55-07:00,22.27,565.95,10.494,12.894,14.196,455.28,21.1,35.6,2.93,3.8,3.91,25.0,0.0,1.0,STAT,,,,,5.8792
2025-03-24 05:47:55-07:00,22.27,564.2560000000001,12.222,13.2195,13.344,455.1,21.2,35.6,2.95,3.61,3.65,24.0,0.0,1.0,STAT,,,,,5.5568
2025-03-24 05:48:55-07:00,22.27,565.4770000000001,12.078,12.9045,13.452,455.03,21.1,35.6,3.5,4.09,4.28,25.0,0.0,1.0,STAT,,,,,5.962400000000001
2025-03-24 05:49:55-07:00,22.24,565.3340000000001,13.014000000000001,12.999,13.248,454.93,21.1,35.7,3.32,3.87,4.07,23.0,0.0,1.0,STAT,,,,,5.7456
2025-03-24 05:50:55-07:00,22.22,564.96,12.555,13.7655,12.612,454.33,21.1,35.7,3.3,3.96,4.08,24.0,0.0,1.0,STAT,,,,,5.6904
2025-03-24 05:51:55-07:00,22.2,562.485,12.213000000000001,13.608000000000002,12.54,453.75,21.1,35.6,3.46,3.68,4.03,23.0,0.0,1.0,STAT,,,,,5.452
2025-03-24 05:52:55-07:00,22.2,557.3480000000001,11.988000000000001,13.314,13.956000000000001,453.84,21.1,35.6,3.25,3.67,3.78,23.0,0.0,1.0,STAT,,,,,5.7272
2025-03-24 05:53:55-07:00,22.19,570.658,12.186,12.9465,14.147999999999998,453.51,21.1,35.7,3.38,3.98,4.02,24.0,0.0,2.0,STAT,,,,,6.0136
2025-03-24 05:54:56-07:00,22.19,574.5740000000001,12.069,14.406,11.088,453.18,21.1,35.7,3.64,4.34,4.35,25.0,0.0,1.0,STAT,,,,,5.6896
2025-03-24 05:55:56-07:00,22.19,558.0300000000001,11.898000000000001,14.028,11.388,452.83,21.1,35.7,3.82,4.32,4.48,24.0,0.0,1.0,STAT,,,,,5.733600000000001
2025-03-24 05:56:56-07:00,22.19,547.888,12.105,13.2405,11.592,452.29,21.1,35.7,4.1,4.82,4.87,24.0,0.0,1.0,STAT,,,,,6.1744
2025-03-24 05:57:56-07:00,22.19,556.523,12.474,13.1565,13.572000000000001,452.1,21.1,35.7,3.99,4.4,4.41,24.0,0.0,1.0,STAT,,,,,6.234400000000001
2025-03-24 05:58:56-07:00,22.19,554.818,12.015,13.912500000000001,12.216,452.04,21.1,35.7,4.37,4.85,4.86,24.0,1.0,1.0,STAT,,,,,6.3232
2025-03-24 05:59:52-07:00,22.19,555.423,12.357000000000001,13.293000000000001,12.66,452.01,21.1,35.7,4.56,5.07,5.07,23.0,1.0,1.0,STAT,,,,,6.588
2025-03-24 06:00:52-07:00,22.19,551.705,12.969000000000001,12.8835,13.62,451.65,21.1,35.8,4.65,5.13,5.14,22.0,0.0,1.0,STAT,,,,,6.828
2025-03-24 06:01:52-07:00,22.19,548.8340000000001,13.095,13.4925,12.852,451.23,21.1,35.7,4.72,5.25,5.25,22.0,0.0,1.0,STAT,,,,,6.7704
2025-03-24 06:02:52-07:00,22.19,545.248,13.275,13.7025,13.392,451.08,21.1,35.8,4.57,5.16,5.16,23.0,0.0,2.0,STAT,,,,,6.8064
2025-03-24 06:03:52-07:00,22.19,542.784,13.968,13.419,12.876,451.03,21.1,35.8,4.93,5.53,5.53,23.0,0.0,1.0,STAT,,,,,6.9992
2025-03-24 06:04:53-07:00,22.19,545.875,13.293,12.621,14.339999999999998,450.72,21.1,35.8,4.64,5.36,5.36,23.0,0.0,2.0,STAT,,,,,7.156000000000001
2025-03-24 06:05:53-07:00,22.19,543.356,14.04,13.629000000000001,12.036,450.18,21.1,35.8,4.99,5.54,5.54,22.0,0.0,1.0,STAT,,,,,6.8392
2025-03-24 06:06:53-07:00,22.19,536.0190000000001,11.735999999999999,13.870500000000002,12.456000000000001,450.0,21.1,35.8,4.88,5.3,5.55,24.0,0.0,1.0,STAT,,,,,6.731200000000001
2025-03-24 06:07:53-07:00,22.19,533.72,11.133,13.6605,14.292,450.0,21.1,35.8,5.02,5.3,5.39,24.0,1.0,2.0,STAT,,,,,7.0984
2025-03-24 06:08:53-07:00,22.18,532.807,12.438,12.127500000000001,15.18,449.71,21.1,35.8,4.94,5.48,5.84,23.0,1.0,2.0,STAT,,,,,7.42
2025-03-24 06:09:58-07:00,22.18,508.17800000000005,10.782,11.8755,13.739999999999998,448.78,21.1,35.8,5.36,5.84,6.32,25.0,1.0,1.0,STAT,,,,,7.42
2025-03-24 06:10:53-07:00,22.18,526.702,11.565,13.0935,12.719999999999999,448.3,21.1,35.9,5.16,5.78,5.98,24.0,0.0,1.0,STAT,,,,,7.168000000000001
2025-03-24 06:11:53-07:00,22.18,519.662,12.348,12.9045,12.911999999999999,448.11,21.1,35.8,5.52,5.81,5.88,23.0,0.0,1.0,STAT,,,,,7.2303999999999995
2025-03-24 06:12:54-07:00,22.17,519.409,12.456,13.083000000000002,12.564,448.04,21.1,35.9,5.54,6.27,6.45,23.0,0.0,1.0,STAT,,,,,7.5288
2025-03-24 06:13:54-07:00,22.18,516.813,12.582,13.4715,11.496,448.01,21.1,35.8,5.74,6.46,6.58,24.0,0.0,1.0,STAT,,,,,7.4672
2025-03-24 06:14:54-07:00,22.17,522.2800000000001,12.456,12.8625,11.904,448.0,21.1,35.9,5.95,6.61,6.65,24.0,0.0,1.0,STAT,,,,,7.668800000000001
2025-03-24 06:15:54-07:00,22.17,520.597,12.474,12.81,12.924,447.48,21.1,35.9,5.3,5.86,5.87,24.0,0.0,1.0,STAT,,,,,7.2728
2025-03-24 06:16:54-07:00,22.17,520.267,12.069,12.306000000000001,12.431999999999999,447.17,21.1,35.9,5.54,6.16,6.37,23.0,0.0,0.0,STAT,,,,,7.4144000000000005
2025-03-24 06:17:54-07:00,22.17,514.69,11.664000000000001,12.841500000000002,12.203999999999999,446.48,21.1,35.9,6.32,6.89,7.27,24.0,0.0,0.0,STAT,,,,,7.9528
2025-03-24 06:18:54-07:00,22.15,489.88500000000005,12.321,13.9545,11.556000000000001,446.17,21.1,35.9,6.53,7.2,7.56,23.0,0.0,1.0,STAT,,,,,8.071200000000001
2025-03-24 06:19:55-07:00,22.12,509.86100000000005,11.412,14.385,10.632,446.06,21.1,35.9,6.0,6.7,6.86,25.0,0.0,0.0,STAT,,,,,7.4864
2025-03-24 06:20:56-07:00,22.1,507.87,11.853,13.8285,12.516,446.02,21.0,35.9,6.32,7.0,7.16,25.0,0.0,1.0,STAT,,,,,8.103200000000001
2025-03-24 06:21:56-07:00,22.1,501.6,10.548,13.345500000000001,13.668000000000001,446.01,21.0,35.9,6.32,6.87,6.92,25.0,1.0,1.0,STAT,,,,,8.229600000000001
2025-03-24 06:22:56-07:00,22.1,508.87100000000004,11.547,13.923,12.42,446.0,21.1,35.9,6.62,7.26,7.28,24.0,0.0,1.0,STAT,,,,,8.292
