DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,144,26,-6,-22,657325163,170,18,-4,-23,2276563710,AQI
2025-03-13 13:50:28-07:00,5.28,152.449,9.315,9.366,30.983999999999998,393.0,6.7,75.0,9.92,10.4,10.45,16.0,-1.0,0.0,STAT,,,,,,,14.5168
2025-03-13 13:51:28-07:00,5.28,153.329,9.531,10.563,29.831999999999997,393.0,6.7,75.0,10.56,11.11,11.13,16.0,0.0,0.0,STAT,,,,,,,14.8544
2025-03-13 13:52:28-07:00,5.28,151.404,7.659,10.164,29.628,393.58,6.7,75.1,10.33,10.8,10.81,17.0,0.0,0.0,STAT,,,,,,,14.5656
2025-03-13 13:53:28-07:00,5.28,151.954,8.172,9.933000000000002,30.744,393.85,6.7,75.2,10.0,10.34,10.34,17.0,0.0,0.0,STAT,,,,,,,14.4208
2025-03-13 13:54:28-07:00,5.28,149.90800000000002,10.35,10.227,30.708,393.95,6.7,75.3,10.39,11.13,11.13,15.0,0.0,-1.0,STAT,,,,,,,15.045600000000002
2025-03-13 13:55:28-07:00,5.28,151.27200000000002,10.458,9.8595,30.276,393.98,6.7,75.4,10.28,10.8,10.92,16.0,0.0,0.0,STAT,,,,,,,14.6952
2025-03-13 13:56:28-07:00,5.28,145.54100000000003,9.297,9.775500000000001,30.023999999999997,393.99,6.7,75.5,10.06,10.65,10.69,17.0,-1.0,-1.0,STAT,,,,,,,14.5248
2025-03-13 13:57:29-07:00,5.28,145.46400000000003,9.522,9.744,31.152,394.0,6.7,75.6,11.05,12.02,12.36,16.0,-1.0,0.0,STAT,,,,,,,15.8464
2025-03-13 13:58:29-07:00,5.28,148.35700000000003,9.189000000000002,10.185,29.987999999999996,394.0,6.7,75.7,10.27,10.99,11.16,16.0,-1.0,0.0,STAT,,,,,,,14.7896
2025-03-13 13:59:29-07:00,5.28,145.87100000000004,10.008,11.0145,28.308,394.0,6.7,75.8,9.97,10.63,10.79,16.0,0.0,0.0,STAT,,,,,,,14.165600000000001
2025-03-13 14:00:29-07:00,5.28,145.05700000000002,9.594000000000001,10.626,28.247999999999998,394.0,6.7,75.9,9.86,10.33,10.39,16.0,-1.0,0.0,STAT,,,,,,,13.9136
2025-03-13 14:01:29-07:00,5.28,144.02300000000002,8.649,9.093,30.204,394.0,6.7,75.9,9.0,9.45,9.51,18.0,-1.0,0.0,STAT,,,,,,,13.6008
2025-03-13 14:02:29-07:00,5.28,141.57,10.449,10.290000000000001,28.823999999999998,394.0,6.7,75.9,8.21,8.91,8.95,15.0,0.0,0.0,STAT,,,,,,,12.892800000000001
2025-03-13 14:03:31-07:00,5.27,141.383,9.72,10.836,28.512,394.0,6.7,75.9,8.18,8.61,8.62,16.0,0.0,0.0,STAT,,,,,,,12.5904
2025-03-13 14:04:30-07:00,5.27,141.93300000000002,9.099,10.1745,28.631999999999998,394.0,6.8,75.9,7.46,7.92,8.21,17.0,-1.0,-1.0,STAT,,,,,,,12.0624
2025-03-13 14:05:30-07:00,5.27,141.14100000000002,9.459,11.602500000000001,27.552,394.21,6.7,76.0,8.12,8.92,9.02,17.0,0.0,0.0,STAT,,,,,,,12.6464
2025-03-13 14:06:30-07:00,5.26,144.81500000000003,10.692,10.815000000000001,28.692,394.69,6.7,76.0,8.29,8.76,8.93,15.0,0.0,0.0,STAT,,,,,,,12.746400000000001
2025-03-13 14:07:30-07:00,5.26,143.286,10.296,11.256000000000002,27.552,394.89,6.7,76.1,9.99,10.52,11.02,16.0,0.0,0.0,STAT,,,,,,,13.926400000000001
2025-03-13 14:08:30-07:00,5.26,142.84600000000003,7.695000000000001,10.636500000000002,28.247999999999998,394.96,6.7,76.2,10.59,11.38,11.71,16.0,0.0,0.0,STAT,,,,,,,14.7536
2025-03-13 14:09:31-07:00,5.25,154.154,8.469000000000001,10.5105,27.947999999999997,394.99,6.7,76.2,10.85,11.58,12.33,16.0,0.0,0.0,STAT,,,,,,,14.8536
2025-03-13 14:10:31-07:00,5.21,160.82,8.82,10.521,28.704,395.0,6.7,76.3,11.19,12.1,12.49,17.0,0.0,0.0,STAT,,,,,,,15.4208
2025-03-13 14:11:31-07:00,5.19,155.859,9.405,9.765,28.044,395.0,6.7,76.3,11.74,12.26,12.39,17.0,0.0,0.0,STAT,,,,,,,15.4168
2025-03-13 14:12:31-07:00,5.18,151.8,8.388,11.256000000000002,26.304000000000002,395.0,6.7,76.3,11.98,12.5,12.54,17.0,0.0,0.0,STAT,,,,,,,15.2608
2025-03-13 14:13:31-07:00,5.18,147.84000000000003,9.702,11.634,26.316,395.54,6.7,76.3,12.31,12.86,12.87,15.0,0.0,0.0,STAT,,,,,,,15.551200000000001
2025-03-13 14:14:32-07:00,5.17,145.827,10.548,11.991,25.476,395.84,6.7,76.4,11.75,12.7,12.71,15.0,0.0,0.0,STAT,,,,,,,15.2552
2025-03-13 14:15:32-07:00,5.16,143.94600000000003,10.872,10.909500000000001,27.371999999999996,395.94,6.7,76.4,10.81,11.86,11.86,14.0,-1.0,0.0,STAT,,,,,,,14.962399999999999
2025-03-13 14:16:32-07:00,5.16,145.01300000000003,10.143,11.980500000000001,26.4,396.06,6.7,76.5,9.16,9.97,9.97,15.0,0.0,0.0,STAT,,,,,,,13.256
2025-03-13 14:17:32-07:00,5.14,163.669,9.648000000000001,11.886000000000001,25.679999999999996,396.67,6.7,76.5,7.59,8.5,8.5,16.0,0.0,0.0,STAT,,,,,,,11.936
2025-03-13 14:18:32-07:00,5.1,171.01700000000002,10.026000000000002,12.264,26.016,397.29,6.6,76.6,5.16,5.73,6.02,16.0,0.0,0.0,STAT,,,,,,,9.7872
2025-03-13 14:19:29-07:00,5.08,166.804,10.610999999999999,12.211500000000001,25.728,397.73,6.7,76.6,3.5,4.18,4.74,16.0,0.0,0.0,STAT,,,,,,,8.489600000000001
2025-03-13 14:20:29-07:00,5.08,164.351,9.594000000000001,11.2875,27.3,397.9,6.6,76.7,1.67,2.25,2.45,17.0,0.0,0.0,STAT,,,,,,,7.260000000000001
