DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,120,26,-9,-32,2666596339,22,-7,4020660837,AQI
2025-03-16 09:36:35-07:00,6.42,192.21400000000003,7.488,14.364,22.823999999999998,419.59,7.6,75.6,2.31,3.75,4.04,16.0,-1.0,-2.0,STAT,,,,,7.5648
2025-03-16 09:37:35-07:00,6.42,184.525,7.137,13.65,22.272,419.29,7.6,75.7,2.17,4.17,4.73,17.0,-1.0,-2.0,STAT,,,,,7.7904
2025-03-16 09:38:34-07:00,6.42,188.36400000000003,7.317000000000001,14.007,21.636,419.71,7.6,76.1,1.6,3.84,4.16,16.0,-1.0,-2.0,STAT,,,,,7.3992
2025-03-16 09:39:35-07:00,6.42,184.129,7.5600000000000005,14.700000000000001,20.496,419.9,7.7,76.0,1.86,3.59,3.74,17.0,-1.0,-2.0,STAT,,,,,6.9712
2025-03-16 09:40:35-07:00,6.42,188.32,7.685999999999999,15.2565,17.988,419.96,7.6,76.1,1.71,3.61,3.81,18.0,-1.0,-2.0,STAT,,,,,6.4856
2025-03-16 09:41:35-07:00,6.42,185.09700000000004,6.687,14.868,18.684,419.99,7.7,76.3,1.82,3.7,4.23,18.0,0.0,-1.0,STAT,,,,,6.696800000000001
2025-03-16 09:42:35-07:00,6.42,186.186,6.273,15.6975,19.584,420.0,7.6,75.9,1.98,3.99,4.49,18.0,-1.0,-2.0,STAT,,,,,7.1088000000000005
2025-03-16 09:43:35-07:00,6.42,184.93200000000002,6.354,14.3745,20.148,420.0,7.7,76.2,2.1,3.86,4.15,19.0,-1.0,-1.0,STAT,,,,,7.1176
2025-03-16 09:44:35-07:00,6.42,182.79800000000003,5.994000000000001,14.448,19.439999999999998,420.0,7.7,76.1,1.46,2.94,3.05,19.0,-1.0,-1.0,STAT,,,,,6.24
2025-03-16 09:45:35-07:00,6.42,183.678,5.958,14.679,18.78,420.0,7.7,76.2,1.85,3.22,3.26,19.0,-1.0,-2.0,STAT,,,,,6.332000000000001
2025-03-16 09:46:35-07:00,6.42,184.712,6.138000000000001,15.120000000000001,17.784,420.57,7.7,76.4,1.67,2.78,3.04,19.0,-1.0,-1.0,STAT,,,,,5.780799999999999
2025-03-16 09:47:36-07:00,6.42,195.20600000000002,5.508,16.044,20.232,420.85,7.7,75.8,1.98,4.19,4.4,20.0,0.0,0.0,STAT,,,,,7.3984000000000005
2025-03-16 09:48:36-07:00,6.42,212.47600000000003,6.912,15.162,22.595999999999997,420.95,7.7,76.0,2.0,3.52,3.59,19.0,-1.0,0.0,STAT,,,,,7.3352
2025-03-16 09:49:36-07:00,6.42,207.62500000000003,6.957000000000001,15.057,20.412000000000003,420.98,7.7,76.0,1.79,3.36,3.7,19.0,0.0,-1.0,STAT,,,,,6.7704
2025-03-16 09:50:36-07:00,6.42,221.12200000000004,6.399,14.9835,19.968,421.08,7.7,75.9,1.82,3.15,3.68,19.0,-1.0,-1.0,STAT,,,,,6.5136
2025-03-16 09:51:36-07:00,6.42,233.88200000000003,7.757999999999999,14.7315,20.928,421.32,7.7,75.9,1.97,4.29,5.38,18.0,-1.0,-1.0,STAT,,,,,7.6176
2025-03-16 09:52:36-07:00,6.42,239.78900000000002,8.504999999999999,16.5795,18.791999999999998,421.76,7.7,76.0,1.86,4.14,4.53,16.0,0.0,-1.0,STAT,,,,,7.070399999999999
2025-03-16 09:53:37-07:00,6.42,239.591,7.704000000000001,15.267,18.407999999999998,421.92,7.7,75.9,1.83,3.91,4.04,17.0,-1.0,-2.0,STAT,,,,,6.8096
2025-03-16 09:54:37-07:00,6.42,236.02700000000002,7.434,15.036000000000001,18.599999999999998,421.97,7.7,76.1,1.75,3.94,4.05,18.0,-1.0,-2.0,STAT,,,,,6.872
2025-03-16 09:55:37-07:00,6.42,247.08200000000002,8.415,16.4955,18.684,422.28,7.7,76.0,2.02,3.99,4.2,18.0,0.0,-2.0,STAT,,,,,6.928800000000001
2025-03-16 09:56:37-07:00,6.42,243.44100000000003,6.714,16.6215,18.852,422.75,7.7,76.1,1.97,3.86,4.13,19.0,0.0,-2.0,STAT,,,,,6.8584000000000005
2025-03-16 09:57:38-07:00,6.42,234.99300000000002,5.931,16.464,20.616,422.91,7.7,76.1,1.77,3.96,4.06,20.0,0.0,-1.0,STAT,,,,,7.2912
2025-03-16 09:58:38-07:00,6.42,231.561,6.498,15.855,18.552,422.97,7.7,75.9,1.99,3.99,4.02,19.0,0.0,-2.0,STAT,,,,,6.9024
2025-03-16 09:59:35-07:00,6.42,218.669,7.047000000000001,15.939,20.987999999999996,422.99,7.7,75.6,2.0,4.16,4.55,18.0,0.0,-2.0,STAT,,,,,7.5256
2025-03-16 10:00:35-07:00,6.42,216.18300000000002,5.760000000000001,15.939,21.587999999999997,422.34,7.7,75.6,1.59,3.09,3.49,19.0,-1.0,-1.0,STAT,,,,,6.7896
2025-03-16 10:01:35-07:00,6.42,211.761,6.399,15.078,22.439999999999998,421.88,7.7,76.0,1.87,3.48,3.61,18.0,-1.0,-1.0,STAT,,,,,7.272
2025-03-16 10:02:35-07:00,6.42,212.311,8.307,14.4375,21.504,421.96,7.7,75.9,2.23,4.13,4.19,17.0,-1.0,-1.0,STAT,,,,,7.604800000000001
2025-03-16 10:03:35-07:00,6.42,207.86700000000002,6.48,15.078,22.308,421.98,7.7,75.6,2.02,4.02,4.36,19.0,0.0,-1.0,STAT,,,,,7.6776
2025-03-16 10:04:34-07:00,6.42,202.35600000000002,7.226999999999999,16.275000000000002,21.204,421.99,7.7,75.7,1.88,4.15,4.75,19.0,0.0,-1.0,STAT,,,,,7.5608
2025-03-16 10:05:35-07:00,6.41,197.219,8.559,15.886500000000002,22.679999999999996,421.59,7.7,75.4,1.83,3.86,4.59,18.0,0.0,-2.0,STAT,,,,,7.624
2025-03-16 10:06:35-07:00,6.42,195.778,6.803999999999999,14.868,23.952,421.21,7.7,75.7,1.68,4.0,4.22,18.0,-1.0,-1.0,STAT,,,,,7.990400000000001
2025-03-16 10:07:35-07:00,6.41,193.842,4.527,15.918000000000001,20.844,420.97,7.7,75.5,1.31,3.51,3.83,20.0,0.0,-2.0,STAT,,,,,6.9768
2025-03-16 10:08:35-07:00,6.41,191.95000000000002,5.598,14.1225,23.028000000000002,420.6,7.7,75.6,1.32,2.98,3.33,18.0,-1.0,-1.0,STAT,,,,,6.989600000000001
2025-03-16 10:09:36-07:00,6.42,186.29600000000002,5.7330000000000005,14.154000000000002,23.688,420.21,7.7,75.6,1.11,3.4,3.76,19.0,-1.0,-1.0,STAT,,,,,7.457599999999999
2025-03-16 10:10:36-07:00,6.42,186.01000000000002,7.704000000000001,15.3825,22.044,419.53,7.8,75.6,1.39,3.01,3.13,17.0,0.0,0.0,STAT,,,,,6.816800000000001
2025-03-16 10:11:36-07:00,6.42,182.853,7.731,13.881000000000002,21.156,419.43,7.7,75.6,1.63,3.17,3.29,17.0,0.0,-2.0,STAT,,,,,6.767200000000001
2025-03-16 10:12:37-07:00,6.42,185.16300000000004,6.147,13.986,21.456,419.6,7.8,75.5,1.37,2.84,3.11,19.0,-1.0,-2.0,STAT,,,,,6.5632
2025-03-16 10:13:37-07:00,6.42,184.78900000000002,5.796,14.448,22.464,419.4,7.8,75.4,1.59,2.9,3.12,19.0,0.0,-2.0,STAT,,,,,6.812799999999999
2025-03-16 10:14:37-07:00,6.42,182.53400000000002,5.517,13.734,21.887999999999998,419.14,7.8,75.1,1.85,3.36,3.55,18.0,-1.0,-1.0,STAT,,,,,7.0656
2025-03-16 10:15:37-07:00,6.42,181.269,6.894,13.2825,24.636,418.76,7.8,74.9,2.03,4.29,4.61,18.0,-1.0,-2.0,STAT,,,,,8.359200000000001
2025-03-16 10:16:37-07:00,6.42,181.52200000000002,4.671,14.175,24.492,418.27,7.7,75.1,1.96,4.0,4.25,20.0,-1.0,-2.0,STAT,,,,,8.098400000000002
2025-03-16 10:17:37-07:00,6.42,178.84900000000002,6.579,13.7445,23.447999999999997,417.8,7.8,75.4,1.62,3.39,4.37,18.0,-1.0,-2.0,STAT,,,,,7.4016
2025-03-16 10:18:37-07:00,6.42,176.979,7.929,13.272000000000002,23.76,417.28,7.8,75.1,1.53,3.35,3.97,17.0,-1.0,-2.0,STAT,,,,,7.432
2025-03-16 10:19:37-07:00,6.44,182.10500000000002,5.472,14.238000000000001,22.439999999999998,417.1,7.8,74.9,1.42,2.93,3.44,20.0,0.0,-2.0,STAT,,,,,6.832
2025-03-16 10:20:38-07:00,6.46,173.69000000000003,6.606,12.894,24.96,417.03,7.8,74.5,1.33,2.9,3.6,20.0,-1.0,-2.0,STAT,,,,,7.312000000000001
2025-03-16 10:21:38-07:00,6.48,173.99800000000002,6.048,14.6265,23.387999999999998,417.01,7.8,74.7,1.4,3.19,3.56,20.0,0.0,-1.0,STAT,,,,,7.2296
2025-03-16 10:22:38-07:00,6.49,171.93000000000004,6.318,14.0175,24.336000000000002,417.0,7.8,74.8,1.21,2.81,2.98,19.0,-1.0,-2.0,STAT,,,,,7.115200000000001
2025-03-16 10:23:38-07:00,6.49,172.062,5.4270000000000005,12.568500000000002,24.528000000000002,417.0,7.8,74.8,1.15,2.85,2.98,19.0,-1.0,-2.0,STAT,,,,,7.185600000000001
2025-03-16 10:24:39-07:00,6.49,173.217,5.328,13.188,24.048,417.0,7.8,74.8,1.35,3.43,3.47,20.0,-1.0,-2.0,STAT,,,,,7.553599999999999
2025-03-16 10:25:39-07:00,6.5,171.45700000000002,6.534,13.6395,25.968,417.0,7.8,75.0,1.39,2.97,2.99,18.0,-1.0,-1.0,STAT,,,,,7.5696
2025-03-16 10:26:39-07:00,6.5,169.18000000000004,6.453,13.009500000000001,26.604000000000003,416.59,7.8,74.6,1.71,3.58,3.59,18.0,0.0,-2.0,STAT,,,,,8.184800000000001
2025-03-16 10:27:39-07:00,6.5,175.318,7.398000000000001,14.364,23.508,416.71,7.8,74.6,1.65,3.15,3.16,18.0,0.0,-2.0,STAT,,,,,7.2216000000000005
2025-03-16 10:28:39-07:00,6.51,173.679,6.930000000000001,14.4795,23.76,416.28,7.8,74.5,1.67,3.02,3.02,18.0,0.0,-2.0,STAT,,,,,7.168000000000001
2025-03-16 10:29:39-07:00,6.5,172.799,8.28,12.7155,25.62,416.1,7.8,74.6,1.54,3.04,3.04,17.0,-1.0,-2.0,STAT,,,,,7.556000000000001
2025-03-16 10:30:40-07:00,6.51,172.073,9.009,13.356000000000002,25.968,416.03,7.8,74.3,1.69,3.09,3.09,17.0,-1.0,-2.0,STAT,,,,,7.6655999999999995
2025-03-16 10:31:40-07:00,6.51,175.81300000000002,7.38,14.8995,26.016,416.01,7.8,74.3,1.42,3.06,3.27,18.0,0.0,-1.0,STAT,,,,,7.6512
2025-03-16 10:32:40-07:00,6.52,177.056,7.272,14.553,24.971999999999998,416.0,7.8,74.6,1.52,3.09,3.41,17.0,-1.0,-1.0,STAT,,,,,7.4664
2025-03-16 10:33:40-07:00,6.52,177.29800000000003,6.336,15.582,22.932,416.0,7.8,74.7,1.58,3.09,3.38,19.0,0.0,0.0,STAT,,,,,7.058400000000001
2025-03-16 10:34:40-07:00,6.52,172.19400000000002,5.229,15.0885,24.168,416.29,7.8,74.4,1.77,3.07,3.46,19.0,-1.0,-1.0,STAT,,,,,7.2896
2025-03-16 10:35:40-07:00,6.52,179.28900000000002,5.913,15.267,24.336000000000002,416.75,7.8,74.7,1.61,3.09,3.31,19.0,-1.0,-2.0,STAT,,,,,7.3392
2025-03-16 10:36:41-07:00,6.52,181.15900000000002,5.373,14.112,25.032,416.91,7.8,74.3,1.69,3.62,3.77,19.0,-1.0,-2.0,STAT,,,,,7.9024
2025-03-16 10:37:41-07:00,6.52,181.53300000000002,6.651,13.797,26.46,416.97,7.8,74.3,1.53,3.29,3.34,18.0,0.0,-1.0,STAT,,,,,7.924000000000001
2025-03-16 10:38:41-07:00,6.52,182.27,8.037,14.4375,24.66,416.99,7.8,74.6,1.72,3.96,3.97,17.0,-1.0,-2.0,STAT,,,,,8.100000000000001
2025-03-16 10:39:41-07:00,6.52,181.80800000000002,6.516,14.532,23.16,417.0,7.8,74.8,1.73,3.64,3.65,18.0,-1.0,-2.0,STAT,,,,,7.5440000000000005
2025-03-16 10:40:37-07:00,6.52,183.81,6.219,13.9545,23.555999999999997,417.0,7.8,74.6,1.25,2.68,2.68,19.0,-1.0,-2.0,STAT,,,,,6.8552
2025-03-16 10:41:37-07:00,6.52,179.97100000000003,6.282000000000001,14.91,23.279999999999998,417.07,7.8,74.5,1.15,2.83,2.96,18.0,-1.0,-2.0,STAT,,,,,6.92
2025-03-16 10:42:37-07:00,6.52,178.794,5.643,14.469,25.163999999999998,417.25,7.8,74.3,1.45,3.76,3.99,18.0,-1.0,-1.0,STAT,,,,,8.0408
2025-03-16 10:43:37-07:00,6.52,173.778,6.462,14.1645,25.008,417.09,7.8,74.3,1.74,3.47,3.54,18.0,-1.0,-2.0,STAT,,,,,7.7776
2025-03-16 10:44:37-07:00,6.53,173.316,6.831,13.818000000000001,24.947999999999997,417.03,7.8,74.4,1.5,3.36,3.58,18.0,-1.0,-2.0,STAT,,,,,7.6776
2025-03-16 10:45:38-07:00,6.54,174.328,7.74,14.553,24.599999999999998,417.01,7.8,74.2,1.76,4.07,4.78,18.0,0.0,-1.0,STAT,,,,,8.176
2025-03-16 10:46:38-07:00,6.54,176.55,7.164,14.5005,24.407999999999998,417.0,7.8,73.9,1.3,3.66,4.64,18.0,-1.0,-2.0,STAT,,,,,7.8096
2025-03-16 10:47:38-07:00,6.55,176.74800000000002,8.055,14.1225,25.331999999999997,417.0,7.8,73.5,1.46,3.58,3.89,17.0,-1.0,-2.0,STAT,,,,,7.930400000000001
2025-03-16 10:48:38-07:00,6.56,177.47400000000002,5.49,14.658000000000001,25.116,416.5,7.8,73.4,1.3,3.03,3.46,19.0,0.0,-2.0,STAT,,,,,7.4472000000000005
2025-03-16 10:49:38-07:00,6.57,176.75900000000001,7.236,14.8155,25.2,416.18,7.8,73.5,1.52,2.92,3.31,19.0,0.0,-2.0,STAT,,,,,7.3759999999999994
2025-03-16 10:50:39-07:00,6.57,176.63800000000003,7.398000000000001,14.406,24.852,416.06,7.8,73.9,1.44,3.06,3.19,18.0,-1.0,-2.0,STAT,,,,,7.418400000000001
2025-03-16 10:51:39-07:00,6.58,173.17300000000003,5.832000000000001,15.015,24.023999999999997,416.02,7.8,73.9,1.23,2.88,2.93,20.0,-1.0,-1.0,STAT,,,,,7.1088000000000005
2025-03-16 10:52:39-07:00,6.59,171.226,6.354,15.372000000000002,23.220000000000002,416.01,7.8,73.9,1.17,2.77,2.92,19.0,-1.0,-2.0,STAT,,,,,6.860000000000001
2025-03-16 10:53:40-07:00,6.59,168.93800000000002,5.706,14.5635,24.36,416.0,7.8,73.6,1.06,2.7,3.09,21.0,0.0,-2.0,STAT,,,,,7.032
2025-03-16 10:54:40-07:00,6.59,171.47899999999998,5.229,14.721,23.628,416.0,7.8,73.8,1.02,2.64,2.77,21.0,0.0,-2.0,STAT,,,,,6.8376
2025-03-16 10:55:39-07:00,6.6,174.19600000000003,6.363,15.1725,24.816,416.0,7.8,73.6,1.21,2.31,2.35,19.0,0.0,-1.0,STAT,,,,,6.8112
2025-03-16 10:56:39-07:00,6.59,172.667,6.9030000000000005,14.385,25.464,415.92,7.7,73.6,1.51,2.84,3.31,18.0,-1.0,-2.0,STAT,,,,,7.364800000000001
2025-03-16 10:57:39-07:00,6.6,174.27300000000002,7.119000000000001,14.553,24.816,415.7,7.8,73.6,1.16,2.75,3.04,17.0,-1.0,-2.0,STAT,,,,,7.163200000000001
2025-03-16 10:58:39-07:00,6.6,172.436,6.7410000000000005,14.133000000000001,24.276,415.28,7.8,73.9,1.41,2.65,2.79,19.0,0.0,-2.0,STAT,,,,,6.9752
2025-03-16 10:59:39-07:00,6.6,163.87800000000001,5.742,13.566,26.639999999999997,415.1,7.8,73.8,1.16,1.96,2.06,20.0,0.0,-1.0,STAT,,,,,6.895999999999999
2025-03-16 11:00:42-07:00,6.59,173.47,5.472,14.332500000000001,26.04,415.21,7.8,73.5,1.39,2.49,2.55,20.0,-1.0,-1.0,STAT,,,,,7.2
2025-03-16 11:01:39-07:00,6.59,174.317,6.525,15.1095,24.887999999999998,415.07,7.8,73.5,1.73,3.22,3.54,18.0,-1.0,-2.0,STAT,,,,,7.5536
2025-03-16 11:02:40-07:00,6.59,169.95000000000002,6.66,13.776,24.395999999999997,415.57,7.8,73.9,1.74,2.9,3.01,19.0,-2.0,-2.0,STAT,,,,,7.199199999999999
2025-03-16 11:03:40-07:00,6.58,165.286,5.985,14.196,23.04,415.85,7.8,74.2,1.24,2.33,2.37,20.0,-1.0,-2.0,STAT,,,,,6.4719999999999995
2025-03-16 11:04:40-07:00,6.57,169.609,5.49,14.931000000000001,23.952,415.95,7.7,73.4,1.19,2.85,2.9,20.0,-1.0,-2.0,STAT,,,,,7.070400000000001
2025-03-16 11:05:40-07:00,6.56,170.236,6.057,14.3115,25.512,415.98,7.8,73.5,1.58,3.09,3.2,19.0,0.0,-1.0,STAT,,,,,7.574400000000001
2025-03-16 11:06:41-07:00,6.55,174.16300000000004,6.984,15.183000000000002,25.38,415.99,7.7,73.7,1.62,2.64,2.68,18.0,-1.0,-2.0,STAT,,,,,7.188000000000001
2025-03-16 11:07:41-07:00,6.55,177.82600000000002,6.219,14.2065,26.76,416.0,7.7,73.7,1.35,2.54,2.55,18.0,-1.0,-1.0,STAT,,,,,7.384
2025-03-16 11:08:41-07:00,6.54,179.223,7.965,14.8155,25.631999999999998,416.5,7.7,74.0,1.15,2.22,2.23,18.0,0.0,-1.0,STAT,,,,,6.9024
2025-03-16 11:09:41-07:00,6.53,176.836,5.4,13.450500000000002,25.608,416.82,7.7,73.7,1.05,2.89,2.89,23.0,0.0,-1.0,STAT,,,,,7.433600000000001
2025-03-16 11:10:42-07:00,6.52,179.71800000000002,7.578,14.091000000000001,24.384,416.94,7.7,73.9,0.96,2.35,3.04,19.0,0.0,-2.0,STAT,,,,,6.7568
2025-03-16 11:11:42-07:00,6.52,175.16400000000002,7.011,15.771,23.604000000000003,416.98,7.7,73.5,1.0,2.28,2.51,19.0,0.0,-2.0,STAT,,,,,6.5448
2025-03-16 11:12:42-07:00,6.52,176.68200000000002,5.301,15.267,24.048,416.92,7.7,73.9,1.32,2.43,2.5,20.0,-1.0,-2.0,STAT,,,,,6.7536
2025-03-16 11:13:42-07:00,6.52,176.11,4.581,15.403500000000001,25.116,416.68,7.7,73.7,1.69,3.17,3.32,21.0,-1.0,-1.0,STAT,,,,,7.559200000000001
2025-03-16 11:14:42-07:00,6.52,178.02400000000003,5.49,15.876,23.904,416.3,7.7,73.8,1.5,3.16,3.63,20.0,0.0,-1.0,STAT,,,,,7.308800000000001
2025-03-16 11:15:42-07:00,6.52,175.71400000000003,5.517,15.5715,24.479999999999997,416.24,7.7,73.8,1.25,2.57,2.97,20.0,-1.0,-1.0,STAT,,,,,6.952
2025-03-16 11:16:42-07:00,6.52,174.702,6.633,15.708000000000002,23.604000000000003,416.67,7.7,74.0,1.12,2.16,2.3,18.0,0.0,-1.0,STAT,,,,,6.4488
2025-03-16 11:17:42-07:00,6.52,173.56900000000002,6.093,15.592500000000001,25.512,416.88,7.7,74.0,1.35,2.38,2.43,19.0,0.0,-1.0,STAT,,,,,7.0064
2025-03-16 11:18:42-07:00,6.52,177.925,5.9399999999999995,15.550500000000001,24.156,416.96,7.7,73.9,1.25,3.0,3.25,19.0,0.0,-1.0,STAT,,,,,7.2312
2025-03-16 11:19:43-07:00,6.52,174.98800000000003,7.848000000000001,14.700000000000001,23.82,416.99,7.7,74.1,0.98,2.47,2.56,17.0,0.0,-1.0,STAT,,,,,6.74
2025-03-16 11:20:43-07:00,6.52,168.795,6.282000000000001,14.7315,23.424,416.99,7.7,74.1,0.97,2.36,2.39,19.0,0.0,-2.0,STAT,,,,,6.5728
2025-03-16 11:21:44-07:00,6.52,169.554,5.6160000000000005,15.120000000000001,23.424,417.0,7.7,74.0,1.38,2.77,3.06,20.0,0.0,-2.0,STAT,,,,,6.9008
2025-03-16 11:22:44-07:00,6.52,167.178,6.768,15.823500000000001,24.276,417.0,7.7,73.9,1.32,2.81,3.01,18.0,0.0,-1.0,STAT,,,,,7.1032
2025-03-16 11:23:44-07:00,6.52,170.643,6.831,15.120000000000001,24.576,417.0,7.7,73.6,1.1,2.54,2.6,17.0,0.0,0.0,STAT,,,,,6.9472000000000005
2025-03-16 11:24:44-07:00,6.51,172.52400000000003,6.705,14.605500000000001,24.912000000000003,417.0,7.7,74.1,0.94,2.2,2.22,18.0,-1.0,-1.0,STAT,,,,,6.742400000000002
2025-03-16 11:25:44-07:00,6.51,167.662,4.869000000000001,15.277500000000002,23.316,416.87,7.7,74.0,0.98,2.38,2.83,20.0,0.0,-2.0,STAT,,,,,6.5672
2025-03-16 11:26:44-07:00,6.51,169.136,7.092,13.692,24.384,416.96,7.7,74.1,0.99,2.22,2.5,20.0,0.0,-2.0,STAT,,,,,6.652800000000001
2025-03-16 11:27:45-07:00,6.51,168.83900000000003,6.8580000000000005,14.2695,23.555999999999997,416.98,7.7,74.1,1.32,3.22,3.55,18.0,0.0,-1.0,STAT,,,,,7.2872
2025-03-16 11:28:45-07:00,6.51,165.11,7.002000000000001,13.923,25.163999999999998,416.7,7.7,73.9,1.51,3.47,3.6,20.0,0.0,-1.0,STAT,,,,,7.8088
2025-03-16 11:29:45-07:00,6.51,173.184,7.506,15.8655,22.631999999999998,416.65,7.7,74.1,1.04,2.74,3.06,17.0,0.0,-1.0,STAT,,,,,6.7184
2025-03-16 11:30:45-07:00,6.51,173.64600000000002,5.346,14.469,23.376,416.88,7.7,73.8,1.1,2.46,2.56,20.0,-1.0,-2.0,STAT,,,,,6.6432
2025-03-16 11:31:45-07:00,6.5,174.57,6.768,14.007,25.487999999999996,416.96,7.7,74.0,1.61,3.49,3.76,18.0,-1.0,-2.0,STAT,,,,,7.8896
2025-03-16 11:32:45-07:00,6.5,168.42100000000002,7.757999999999999,13.9755,22.692,416.98,7.7,74.3,1.24,2.78,2.88,18.0,0.0,-2.0,STAT,,,,,6.7623999999999995
2025-03-16 11:33:45-07:00,6.5,167.22200000000004,7.956,13.881000000000002,22.644000000000002,416.99,7.7,74.2,1.08,2.25,2.28,17.0,0.0,-2.0,STAT,,,,,6.3288
