DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,136,26,-2,2047887869,113,23,1438089330,AQI
2025-03-16 13:04:09-07:00,6.23,177.46300000000002,6.525,13.566,35.436,417.1,7.5,75.4,1.01,2.09,2.48,19.0,0.0,0,,,,,8.7592
2025-03-16 13:05:09-07:00,6.23,184.129,9.135,15.8445,31.884,417.65,7.5,75.3,0.98,2.27,2.66,16.0,0.0,-1,,,,,8.1928
2025-03-16 13:06:09-07:00,6.23,189.035,8.577,15.540000000000001,31.044,418.17,7.5,75.5,0.78,2.25,2.69,18.0,0.0,-1,,,,,8.0088
2025-03-16 13:07:09-07:00,6.23,183.084,8.568,14.952000000000002,26.268,418.71,7.5,75.4,1.2,2.27,2.95,17.0,0.0,-1,,,,,7.0696
2025-03-16 13:08:09-07:00,6.24,176.71500000000003,8.199,12.957,27.516,418.9,7.6,75.3,0.63,1.84,2.27,18.0,0.0,-1,,,,,6.9752
2025-03-16 13:09:10-07:00,6.25,178.67300000000003,9.432,15.771,24.732,418.96,7.6,75.3,0.85,1.98,2.27,17.0,0.0,0,,,,,6.5304
2025-03-16 13:10:10-07:00,6.26,175.29600000000002,11.034,14.9625,24.720000000000002,418.99,7.6,75.1,0.76,1.81,1.99,15.0,0.0,-1,,,,,6.392000000000001
2025-03-16 13:11:10-07:00,6.26,174.119,9.225,13.3245,25.308,419.0,7.6,75.0,0.92,2.05,2.4,17.0,0.0,-1,,,,,6.7016
2025-03-16 13:12:11-07:00,6.27,178.112,8.982000000000001,15.729000000000001,23.784,419.0,7.7,74.9,0.97,2.0,2.35,17.0,0.0,-1,,,,,6.3568
2025-03-16 13:13:11-07:00,6.28,186.23000000000002,11.088000000000001,18.5955,24.12,419.29,7.7,75.0,0.98,1.98,2.35,16.0,0.0,-1,,,,,6.408000000000001
2025-03-16 13:14:06-07:00,6.28,181.962,10.08,17.178,24.312,419.78,7.7,74.9,0.72,1.98,2.42,16.0,0.0,-1,,,,,6.446400000000001
2025-03-16 13:15:06-07:00,6.28,177.518,9.738000000000001,16.968,21.215999999999998,419.92,7.7,74.9,0.68,1.84,2.06,17.0,0.0,-1,,,,,5.7152
2025-03-16 13:16:06-07:00,6.29,175.53800000000004,8.55,16.821,22.439999999999998,420.5,7.7,74.8,0.83,2.88,2.96,17.0,-1.0,-1,,,,,6.792
2025-03-16 13:17:06-07:00,6.29,172.084,9.117,16.842,19.884,420.82,7.8,74.9,0.86,2.54,2.88,17.0,0.0,-1,,,,,6.008800000000001
2025-03-16 13:18:06-07:00,6.29,173.844,10.476,15.939,21.66,420.94,7.8,74.7,0.92,2.19,2.3,16.0,-1.0,-1,,,,,6.084
2025-03-16 13:19:08-07:00,6.29,170.28000000000003,10.404,14.91,23.831999999999997,420.98,7.8,74.7,0.97,2.1,2.3,16.0,-1.0,-1,,,,,6.446400000000001
2025-03-16 13:20:08-07:00,6.29,175.087,8.433,15.592500000000001,23.52,420.99,7.8,74.6,0.99,2.65,2.98,17.0,0.0,0,,,,,6.824
2025-03-16 13:21:08-07:00,6.29,175.703,9.414000000000001,16.044,22.871999999999996,421.66,7.8,74.6,1.0,2.35,2.45,18.0,0.0,-1,,,,,6.4544
2025-03-16 13:22:08-07:00,6.29,174.702,11.484,17.535,18.599999999999998,422.69,7.8,74.6,0.98,2.7,2.96,17.0,0.0,-1,,,,,5.88
2025-03-16 13:23:08-07:00,6.29,172.78800000000004,9.243,16.17,21.563999999999997,423.54,7.8,74.6,0.83,2.06,2.63,18.0,0.0,0,,,,,5.960799999999999
2025-03-16 13:24:08-07:00,6.29,170.29100000000003,10.098,14.941500000000001,21.732,423.84,7.8,74.6,0.94,2.09,2.53,17.0,-1.0,-1,,,,,6.0184
2025-03-16 13:25:08-07:00,6.29,171.05,9.756,13.65,23.244,423.29,7.8,74.5,0.61,1.97,2.32,16.0,0.0,-2,,,,,6.2248
2025-03-16 13:26:08-07:00,6.29,175.12,7.920000000000001,12.978,23.483999999999998,422.54,7.8,74.5,0.82,2.36,3.21,17.0,0.0,-1,,,,,6.5847999999999995
2025-03-16 13:27:08-07:00,6.29,170.89600000000002,10.305,14.8155,21.168,422.29,7.8,74.5,0.94,2.4,2.7,17.0,-1.0,-1,,,,,6.1536
2025-03-16 13:28:08-07:00,6.29,168.59700000000004,8.442,13.5135,19.968,422.1,7.8,74.6,0.98,2.24,2.4,17.0,-1.0,0,,,,,5.7856000000000005
2025-03-16 13:29:10-07:00,6.29,171.25900000000001,9.459,13.6605,18.648,422.04,7.8,74.8,0.88,2.3,2.42,16.0,0.0,-1,,,,,5.569599999999999
2025-03-16 13:30:09-07:00,6.29,173.129,8.433,15.813,18.54,422.01,7.8,74.8,0.82,1.92,2.17,17.0,0.0,-1,,,,,5.244
2025-03-16 13:31:09-07:00,6.29,176.36300000000003,10.296,15.9075,20.136,422.85,7.8,74.9,0.94,2.23,2.43,16.0,0.0,-1,,,,,5.8111999999999995
2025-03-16 13:32:09-07:00,6.27,184.679,9.954,17.6505,18.96,424.97,7.8,74.9,1.03,2.39,2.84,16.0,0.0,-1,,,,,5.704000000000001
2025-03-16 13:33:09-07:00,6.25,185.119,9.693,16.758000000000003,16.98,427.34,7.8,74.9,0.98,2.32,2.55,17.0,0.0,-1,,,,,5.252000000000001
2025-03-16 13:34:09-07:00,6.22,182.41300000000004,7.983,15.350999999999999,15.924,429.47,7.8,74.9,0.99,2.42,2.5,18.0,0.0,-1,,,,,5.1208
2025-03-16 13:35:09-07:00,6.22,180.07,8.577,15.2985,17.639999999999997,431.04,7.8,75.0,1.21,3.01,3.04,17.0,0.0,-1,,,,,5.936
2025-03-16 13:36:09-07:00,6.21,181.181,9.297,15.550500000000001,16.584,432.02,7.8,74.9,1.52,3.51,3.9,17.0,0.0,0,,,,,6.1248000000000005
2025-03-16 13:37:09-07:00,6.21,185.03100000000003,8.667000000000002,15.33,17.856,432.33,7.8,74.9,1.18,3.08,4.21,17.0,0.0,-1,,,,,6.0352000000000015
2025-03-16 13:38:10-07:00,6.21,181.962,8.955,15.9915,15.096,432.12,7.7,74.9,1.15,3.09,3.76,17.0,0.0,-1,,,,,5.4912
2025-03-16 13:39:10-07:00,6.21,178.88200000000003,10.332,14.416500000000001,16.416,432.04,7.8,75.0,1.05,3.52,3.93,17.0,0.0,0,,,,,6.099200000000001
2025-03-16 13:40:11-07:00,6.2,179.828,10.26,15.288000000000002,14.531999999999998,432.01,7.7,75.1,1.08,2.85,2.99,16.0,0.0,-1,,,,,5.1864
2025-03-16 13:41:11-07:00,6.2,183.76600000000002,9.297,16.7895,14.052000000000001,432.01,7.7,75.2,1.03,3.0,3.76,17.0,0.0,0,,,,,5.210400000000001
2025-03-16 13:42:11-07:00,6.2,181.775,8.982000000000001,13.23,16.008,432.0,7.7,75.3,0.78,2.41,2.91,17.0,-1.0,-1,,,,,5.1296
2025-03-16 13:43:11-07:00,6.2,180.56500000000003,8.55,16.4325,12.743999999999998,432.0,7.7,75.2,0.97,2.5,3.27,17.0,0.0,-1,,,,,4.5488
2025-03-16 13:44:11-07:00,6.19,177.903,9.981,16.632,11.616,432.0,7.7,75.3,1.09,2.91,3.65,16.0,0.0,-1,,,,,4.6512
2025-03-16 13:45:12-07:00,6.19,180.11400000000003,9.450000000000001,16.3905,11.964,432.0,7.7,75.4,1.08,2.84,3.1,17.0,0.0,-1,,,,,4.6648
2025-03-16 13:46:12-07:00,6.19,181.36800000000002,9.432,17.682000000000002,11.964,432.62,7.7,75.3,1.07,2.62,3.08,17.0,0.0,-1,,,,,4.4888
2025-03-16 13:47:13-07:00,6.17,187.55,8.172,17.22,14.939999999999998,432.86,7.7,75.3,1.55,3.5,3.64,17.0,0.0,-2,,,,,5.788
2025-03-16 13:48:13-07:00,6.14,185.95500000000004,9.126000000000001,17.178,14.112,433.85,7.7,75.5,1.52,3.15,3.19,17.0,0.0,-1,,,,,5.3424
2025-03-16 13:49:13-07:00,6.12,183.97500000000002,9.495000000000001,14.857500000000002,14.399999999999999,435.21,7.7,75.4,1.5,2.74,3.02,16.0,0.0,-1,,,,,5.072
2025-03-16 13:50:10-07:00,6.12,189.211,11.178,14.668500000000002,15.636,435.7,7.7,75.6,1.23,2.67,2.77,15.0,0.0,0,,,,,5.2632
2025-03-16 13:51:10-07:00,6.11,193.28100000000003,10.017000000000001,17.933999999999997,14.243999999999998,435.89,7.7,75.7,1.11,2.72,3.32,16.0,0.0,0,,,,,5.0248
2025-03-16 13:52:10-07:00,6.11,197.50500000000002,10.134,16.7265,13.895999999999999,435.96,7.7,75.6,1.54,3.58,3.83,16.0,0.0,-1,,,,,5.6432
2025-03-16 13:53:10-07:00,6.11,202.554,8.504999999999999,17.1255,16.2,436.28,7.7,75.5,1.91,4.34,4.51,17.0,0.0,-2,,,,,6.712
2025-03-16 13:54:10-07:00,6.11,203.81900000000002,9.54,16.758000000000003,17.16,436.75,7.7,75.5,1.49,3.45,3.53,16.0,0.0,-1,,,,,6.192
2025-03-16 13:55:09-07:00,6.11,201.90500000000003,10.610999999999999,16.5375,15.647999999999998,436.91,7.7,75.6,1.69,3.5,4.09,15.0,0.0,-2,,,,,5.929600000000001
2025-03-16 13:56:09-07:00,6.11,233.827,11.16,18.4695,13.788,436.97,7.7,75.6,1.37,3.13,3.84,15.0,0.0,-1,,,,,5.2616
2025-03-16 13:57:10-07:00,6.11,269.753,10.323,22.575,15.06,436.99,7.8,75.7,1.26,3.73,4.41,16.0,-1.0,-1,,,,,5.996
2025-03-16 13:58:10-07:00,6.11,280.456,10.881,20.401500000000002,14.76,437.29,7.8,75.7,1.3,3.38,3.95,17.0,-1.0,-1,,,,,5.656000000000001
2025-03-16 13:59:10-07:00,6.14,290.565,12.375,20.212500000000002,15.719999999999999,437.1,7.8,75.5,1.21,2.97,3.3,16.0,-1.0,-1,,,,,5.5200000000000005
2025-03-16 14:00:10-07:00,6.17,283.547,10.926,17.976000000000003,17.064,437.04,7.9,75.0,1.34,2.71,2.83,17.0,-2.0,-2,,,,,5.5808
2025-03-16 14:01:10-07:00,6.19,285.604,11.097,18.312,15.072,436.78,7.9,74.8,1.14,2.86,3.0,16.0,-2.0,-2,,,,,5.3024000000000004
2025-03-16 14:02:11-07:00,6.2,273.427,11.357999999999999,17.241000000000003,13.38,436.4,7.9,74.6,1.09,2.54,2.88,16.0,-2.0,-2,,,,,4.708
2025-03-16 14:03:11-07:00,6.21,255.10100000000003,11.574,17.6505,12.372,436.25,7.9,74.4,1.0,2.11,2.22,17.0,-2.0,-3,,,,,4.1624
2025-03-16 14:04:11-07:00,6.21,249.18300000000002,11.376000000000001,16.1175,14.016,436.09,7.9,74.4,1.1,2.56,2.59,16.0,-1.0,-2,,,,,4.8512
2025-03-16 14:05:11-07:00,6.23,241.92300000000003,9.107999999999999,17.503500000000003,11.772,436.03,7.9,74.4,1.16,2.84,3.07,18.0,-1.0,-1,,,,,4.6264
2025-03-16 14:06:11-07:00,6.27,227.82100000000003,9.072000000000001,18.816000000000003,15.168,436.01,7.9,74.3,1.25,2.89,3.09,17.0,-1.0,-1,,,,,5.3456
2025-03-16 14:07:11-07:00,6.28,221.595,8.55,17.335500000000003,17.232,436.0,7.9,74.4,2.03,5.46,5.86,17.0,-1.0,-1,,,,,7.814400000000001
2025-03-16 14:08:11-07:00,6.29,218.10800000000003,9.666,18.805500000000002,13.991999999999999,436.7,7.9,74.6,2.07,5.46,5.91,17.0,-1.0,-1,,,,,7.1664
2025-03-16 14:09:11-07:00,6.29,216.00700000000003,10.224,17.6505,13.98,437.95,7.9,74.8,2.56,5.83,6.26,16.0,-1.0,-1,,,,,7.460000000000001
2025-03-16 14:10:12-07:00,6.3,218.33900000000003,9.891,19.078500000000002,9.78,439.69,7.8,74.9,2.77,6.53,7.0,16.0,0.0,-2,,,,,7.18
2025-03-16 14:11:13-07:00,6.29,218.28400000000002,10.053,20.391000000000002,9.048,441.15,7.8,74.9,2.87,7.16,7.82,17.0,0.0,0,,,,,7.537600000000001
2025-03-16 14:12:13-07:00,6.29,217.679,8.270999999999999,20.7585,7.823999999999999,441.7,7.8,75.0,2.85,7.26,7.9,17.0,0.0,-1,,,,,7.3728
2025-03-16 14:13:13-07:00,6.29,214.654,10.476,19.3095,10.284,441.9,7.8,75.0,2.92,7.24,7.78,16.0,0.0,-1,,,,,7.848800000000001
2025-03-16 14:14:13-07:00,6.28,217.657,7.956,19.299,9.347999999999999,442.55,7.8,75.1,2.73,7.41,8.06,19.0,-1.0,-1,,,,,7.797600000000001
2025-03-16 14:15:13-07:00,6.24,217.82200000000003,8.451,17.955000000000002,11.219999999999999,443.46,7.8,75.2,3.32,8.58,9.16,18.0,-1.0,-1,,,,,9.108
2025-03-16 14:16:13-07:00,6.22,219.93400000000003,9.162,22.218,9.491999999999999,444.42,7.8,75.4,3.4,8.61,8.91,17.0,0.0,-1,,,,,8.7864
2025-03-16 14:17:14-07:00,6.22,221.793,11.169,21.546,8.267999999999999,444.8,7.8,75.2,3.44,8.56,9.22,17.0,0.0,-1,,,,,8.5016
2025-03-16 14:18:14-07:00,6.21,218.00900000000001,11.664000000000001,20.149500000000003,7.367999999999999,444.93,7.7,75.3,4.01,9.42,10.18,16.0,-1.0,-1,,,,,9.0096
2025-03-16 14:19:14-07:00,6.21,216.19400000000002,10.944,19.456500000000002,8.616,444.82,7.7,75.3,4.67,9.28,9.97,16.0,0.0,-1,,,,,9.1472
2025-03-16 14:20:14-07:00,6.21,219.84600000000003,10.701,21.378,7.871999999999999,444.88,7.7,75.3,4.47,9.92,10.36,16.0,0.0,-2,,,,,9.5104
2025-03-16 14:21:15-07:00,6.21,226.193,12.528,22.3125,9.408,444.96,7.7,75.3,4.75,10.03,11.15,16.0,0.0,-1,,,,,9.9056
2025-03-16 14:22:16-07:00,6.21,225.24700000000004,10.116,22.155,9.408,444.99,7.7,75.3,4.84,11.06,12.51,17.0,0.0,-1,,,,,10.729600000000001
2025-03-16 14:23:16-07:00,6.2,225.478,8.883,19.761000000000003,11.868,444.99,7.7,75.4,4.76,10.29,11.01,18.0,-1.0,-2,,,,,10.605599999999999
2025-03-16 14:24:16-07:00,6.2,230.461,9.441,21.703500000000002,10.931999999999999,445.0,7.7,75.4,5.5,11.6,12.51,17.0,-1.0,-1,,,,,11.4664
2025-03-16 14:25:16-07:00,6.19,234.70700000000002,9.909,24.507,8.928,445.0,7.7,75.4,5.53,11.99,13.09,17.0,0.0,-1,,,,,11.377600000000001
2025-03-16 14:26:16-07:00,6.19,235.95000000000002,10.827,25.451999999999998,7.319999999999999,445.0,7.7,75.4,5.79,11.72,12.47,15.0,0.0,-1,,,,,10.840000000000002
2025-03-16 14:27:16-07:00,6.18,237.86400000000003,9.855,24.6645,7.596,445.0,7.6,75.5,6.12,13.33,14.22,17.0,0.0,-2,,,,,12.183200000000001
2025-03-16 14:28:16-07:00,6.15,237.35800000000003,11.25,25.011000000000003,5.004,445.54,7.6,75.6,5.15,10.99,11.88,16.0,0.0,-1,,,,,9.7928
2025-03-16 14:29:16-07:00,6.12,232.49600000000004,11.763,24.108,5.892,445.84,7.6,75.8,5.48,13.2,13.88,15.0,0.0,-1,,,,,11.7384
2025-03-16 14:30:16-07:00,6.11,231.85800000000003,10.376999999999999,22.113,9.48,445.78,7.6,75.6,5.27,12.61,13.09,16.0,0.0,-1,,,,,11.984000000000002
2025-03-16 14:31:16-07:00,6.11,241.461,10.557,20.9265,8.628,444.87,7.6,75.6,5.12,11.31,12.33,15.0,0.0,-1,,,,,10.7736
2025-03-16 14:32:16-07:00,6.11,248.73200000000003,9.639000000000001,20.023500000000002,6.515999999999999,443.66,7.6,75.8,5.2,12.07,12.62,16.0,0.0,-2,,,,,10.959200000000001
2025-03-16 14:33:16-07:00,6.1,244.05700000000002,10.971,22.826999999999998,6.276000000000001,443.85,7.6,75.8,5.38,11.45,12.84,15.0,0.0,-1,,,,,10.4152
2025-03-16 14:34:16-07:00,6.1,241.637,11.691,23.299500000000002,9.78,444.26,7.6,75.7,5.12,11.54,12.02,15.0,0.0,-1,,,,,11.187999999999999
2025-03-16 14:35:17-07:00,6.09,242.46200000000002,11.331,24.654,10.812,444.74,7.6,75.9,5.2,11.71,12.86,17.0,0.0,0,,,,,11.5304
2025-03-16 14:36:17-07:00,6.09,254.16600000000003,8.793,23.152500000000003,8.076,445.36,7.6,75.9,4.87,10.17,11.36,18.0,0.0,-2,,,,,9.7512
2025-03-16 14:37:17-07:00,6.08,253.99000000000004,9.18,21.8505,11.339999999999998,444.97,7.6,75.6,3.92,9.07,10.6,17.0,0.0,-1,,,,,9.524000000000001
2025-03-16 14:38:18-07:00,6.08,236.02700000000002,9.558,15.959999999999999,19.487999999999996,441.68,7.6,74.2,2.14,5.71,6.66,17.0,-1.0,-1,,,,,8.4656
2025-03-16 14:39:18-07:00,6.08,217.75600000000003,8.919,17.8185,20.868,436.87,7.6,74.4,1.7,4.67,5.61,17.0,0.0,-1,,,,,7.909599999999999
2025-03-16 14:40:18-07:00,6.08,216.62300000000002,7.848000000000001,20.023500000000002,19.224,434.93,7.6,74.6,2.12,6.08,6.55,18.0,-1.0,-1,,,,,8.7088
2025-03-16 14:41:18-07:00,6.09,213.29000000000002,10.278,19.908,19.776,434.33,7.6,74.4,2.16,5.86,6.03,17.0,-1.0,-1,,,,,8.6432
2025-03-16 14:42:18-07:00,6.09,212.19000000000003,12.285,22.407,17.424,433.0,7.6,74.4,1.97,5.73,6.24,18.0,-1.0,-1,,,,,8.0688
2025-03-16 14:43:18-07:00,6.09,206.92100000000002,10.764000000000001,22.6065,17.136,432.27,7.6,74.4,1.52,4.39,4.88,17.0,0.0,-1,,,,,6.9392
2025-03-16 14:44:18-07:00,6.09,210.04500000000002,10.620000000000001,23.0685,15.323999999999998,432.06,7.6,74.6,2.62,6.88,7.04,16.0,0.0,-1,,,,,8.5688
2025-03-16 14:45:13-07:00,6.09,234.487,8.676,23.709,14.376,434.5,7.5,75.0,4.67,12.1,13.48,18.0,0.0,-1,,,,,12.5552
2025-03-16 14:46:14-07:00,6.1,245.168,9.954,24.843,12.996,438.66,7.5,75.2,5.45,12.39,14.72,17.0,0.0,-1,,,,,12.5112
2025-03-16 14:47:14-07:00,6.1,256.663,10.602,24.192,13.068,441.47,7.5,75.2,5.75,14.35,15.66,17.0,0.0,-1,,,,,14.0936
2025-03-16 14:48:14-07:00,6.09,268.983,11.169,23.793000000000003,10.643999999999998,442.46,7.5,75.2,5.7,14.06,14.88,15.0,0.0,-1,,,,,13.376800000000001
2025-03-16 14:49:14-07:00,6.09,271.83200000000005,13.491,21.735,13.643999999999998,443.1,7.5,75.2,5.8,12.87,14.7,14.0,-1.0,0,,,,,13.024799999999999
2025-03-16 14:50:14-07:00,6.09,270.798,11.34,22.585500000000003,13.44,443.68,7.5,75.2,5.8,12.39,13.32,17.0,0.0,0,,,,,12.600000000000001
2025-03-16 14:51:14-07:00,6.09,270.567,12.339,23.7195,14.988,443.89,7.5,75.3,5.92,12.73,13.25,16.0,0.0,0,,,,,13.181600000000001
2025-03-16 14:52:15-07:00,6.08,268.103,12.996,25.168499999999998,11.4,443.96,7.5,75.3,5.72,12.44,13.32,15.0,0.0,-1,,,,,12.232
2025-03-16 14:53:15-07:00,6.06,271.062,10.737,24.4755,13.943999999999999,443.63,7.5,75.1,6.02,11.93,12.33,16.0,0.0,0,,,,,12.3328
2025-03-16 14:54:15-07:00,6.03,269.28000000000003,9.135,24.57,12.708,443.22,7.4,75.2,5.75,11.15,11.73,18.0,0.0,0,,,,,11.4616
2025-03-16 14:55:15-07:00,6.01,265.166,9.513,22.953,13.668000000000001,443.08,7.4,75.2,5.86,10.83,11.67,17.0,0.0,0,,,,,11.3976
2025-03-16 14:56:15-07:00,6.01,270.82,10.035,25.210500000000003,11.28,442.45,7.4,75.2,5.94,11.16,11.66,16.0,0.0,0,,,,,11.184000000000001
2025-03-16 14:57:16-07:00,6.0,273.51500000000004,11.952,22.617,12.335999999999999,442.16,7.4,75.3,5.74,11.36,11.68,15.0,0.0,0,,,,,11.5552
2025-03-16 14:58:16-07:00,6.0,272.206,10.376999999999999,22.637999999999998,12.132,442.06,7.4,75.4,6.13,12.69,13.67,15.0,0.0,0,,,,,12.578400000000002
