DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,168,-10,-32,3198865388,107,32,-24,3877643760,AQI
2025-03-23 04:13:17-07:00,7.64,,,,,414.01,8.8,71.1,0.95,1.93,2.1,18.0,0.0,STAT,,,,,,
2025-03-23 04:14:18-07:00,7.63,,,,,414.0,8.7,71.3,0.98,1.81,2.04,16.0,0.0,STAT,,,,,,
2025-03-23 04:15:18-07:00,7.62,,,,,414.58,8.7,71.6,0.97,1.65,1.91,17.0,0.0,STAT,,,,,,
2025-03-23 04:16:18-07:00,7.61,,,,,414.85,8.7,71.4,0.99,1.96,2.05,17.0,0.0,STAT,,,,,,
2025-03-23 04:17:18-07:00,7.58,,,,,415.07,8.7,71.7,0.98,1.77,1.8,16.0,0.0,STAT,,,,,,
2025-03-23 04:18:18-07:00,7.55,,,,,415.07,8.7,71.6,0.92,1.73,1.85,16.0,0.0,STAT,,,,,,
2025-03-23 04:19:18-07:00,7.54,,,,,415.03,8.7,71.5,0.97,1.81,2.19,18.0,0.0,STAT,,,,,,
2025-03-23 04:20:18-07:00,7.54,,,,,414.51,8.6,71.7,1.17,1.95,2.14,18.0,0.0,STAT,,,,,,
2025-03-23 04:21:18-07:00,7.54,,,,,414.18,8.6,71.9,1.39,2.55,2.88,18.0,0.0,STAT,,,,,,
2025-03-23 04:22:19-07:00,7.54,,,,,414.22,8.7,72.0,1.13,1.8,2.07,17.0,0.0,STAT,,,,,,
2025-03-23 04:23:19-07:00,7.54,,,,,414.73,8.6,71.8,1.13,2.02,2.11,17.0,0.0,STAT,,,,,,
2025-03-23 04:24:19-07:00,7.53,,,,,414.59,8.6,71.9,0.87,2.11,2.13,18.0,0.0,STAT,,,,,,
2025-03-23 04:25:19-07:00,7.53,,,,,414.21,8.6,72.0,0.9,1.96,1.97,19.0,0.0,STAT,,,,,,
2025-03-23 04:26:19-07:00,7.52,,,,,414.07,8.6,72.2,0.95,2.18,2.18,18.0,0.0,STAT,,,,,,
2025-03-23 04:27:19-07:00,7.51,,,,,414.53,8.6,72.1,0.98,1.99,2.11,19.0,0.0,STAT,,,,,,
2025-03-23 04:28:19-07:00,7.48,,,,,414.83,8.6,72.1,1.42,2.64,2.68,19.0,0.0,STAT,,,,,,
2025-03-23 04:29:19-07:00,7.45,,,,,414.36,8.6,72.4,1.82,3.06,3.15,19.0,-1.0,STAT,,,,,,
2025-03-23 04:30:19-07:00,7.44,,,,,414.58,8.6,72.8,1.53,2.44,2.52,17.0,0.0,STAT,,,,,,
2025-03-23 04:31:20-07:00,7.44,,,,,414.85,8.6,72.7,1.38,2.57,2.81,19.0,0.0,STAT,,,,,,
2025-03-23 04:32:20-07:00,7.44,,,,,414.95,8.6,72.6,1.43,2.49,3.04,17.0,0.0,STAT,,,,,,
2025-03-23 04:33:20-07:00,7.44,,,,,414.86,8.6,72.7,1.5,2.61,3.37,16.0,0.0,STAT,,,,,,
2025-03-23 04:34:20-07:00,7.43,,,,,414.37,8.6,72.5,1.17,2.01,2.38,17.0,0.0,STAT,,,,,,
2025-03-23 04:35:20-07:00,7.42,,,,,413.97,8.6,72.8,1.06,2.18,2.3,17.0,0.0,STAT,,,,,,
2025-03-23 04:36:21-07:00,7.43,,,,,413.84,8.6,73.0,1.09,2.11,2.35,17.0,0.0,STAT,,,,,,
2025-03-23 04:37:21-07:00,7.42,,,,,413.94,8.6,72.9,1.03,1.76,1.99,16.0,0.0,STAT,,,,,,
2025-03-23 04:38:21-07:00,7.41,,,,,413.98,8.6,73.0,1.01,2.06,2.13,16.0,-1.0,STAT,,,,,,
2025-03-23 04:39:21-07:00,7.38,,,,,413.99,8.6,73.3,1.0,1.97,2.0,17.0,-1.0,STAT,,,,,,
2025-03-23 04:40:21-07:00,7.35,,,,,414.0,8.6,73.3,1.0,2.08,2.08,15.0,0.0,STAT,,,,,,
2025-03-23 04:41:21-07:00,7.34,,,,,413.95,8.6,73.3,1.0,1.84,1.84,17.0,0.0,STAT,,,,,,
2025-03-23 04:42:17-07:00,7.34,,,,,413.98,8.6,73.3,1.0,1.91,2.02,19.0,0.0,STAT,,,,,,
2025-03-23 04:43:17-07:00,7.34,,,,,413.99,8.6,73.4,1.0,1.97,2.01,23.0,0.0,STAT,,,,,,
2025-03-23 04:44:17-07:00,7.33,,,,,414.0,8.6,73.2,1.0,1.84,2.12,19.0,0.0,STAT,,,,,,
2025-03-23 04:45:17-07:00,7.33,,,,,414.0,8.6,73.2,0.89,1.58,1.67,17.0,0.0,STAT,,,,,,
2025-03-23 04:46:17-07:00,7.33,,,,,414.19,8.6,73.3,0.96,1.68,1.71,17.0,0.0,STAT,,,,,,
2025-03-23 04:47:19-07:00,7.33,,,,,414.56,8.6,73.2,0.76,1.45,1.46,17.0,0.0,STAT,,,,,,
2025-03-23 04:48:19-07:00,7.32,,,,,414.84,8.6,73.4,0.86,1.66,1.66,17.0,0.0,STAT,,,,,,
2025-03-23 04:49:19-07:00,7.32,,,,,414.9,8.5,73.5,0.72,1.68,1.68,17.0,0.0,STAT,,,,,,
2025-03-23 04:50:19-07:00,7.31,,,,,414.96,8.5,73.8,1.06,1.86,2.12,17.0,0.0,STAT,,,,,,
2025-03-23 04:51:19-07:00,7.29,,,,,414.99,8.5,74.1,1.0,1.67,1.92,16.0,0.0,STAT,,,,,,
2025-03-23 04:52:19-07:00,7.25,,,,,415.0,8.5,74.1,1.0,1.62,1.73,17.0,0.0,STAT,,,,,,
2025-03-23 04:53:19-07:00,7.24,,,,,415.0,8.5,74.1,0.61,1.43,1.75,17.0,0.0,STAT,,,,,,
2025-03-23 04:54:19-07:00,7.24,,,,,415.0,8.5,74.1,0.59,1.29,1.41,17.0,-1.0,STAT,,,,,,
2025-03-23 04:55:20-07:00,7.24,,,,,415.0,8.5,74.1,0.86,1.72,2.01,17.0,0.0,STAT,,,,,,
2025-03-23 04:56:20-07:00,7.23,,,,,414.35,8.5,74.1,0.95,1.57,1.78,17.0,0.0,STAT,,,,,,
2025-03-23 04:57:21-07:00,7.23,,,,,414.12,8.5,74.1,0.98,1.72,1.78,16.0,0.0,STAT,,,,,,
2025-03-23 04:58:21-07:00,7.23,,,,,414.04,8.5,74.0,0.81,1.56,1.59,16.0,-1.0,STAT,,,,,,
2025-03-23 04:59:22-07:00,7.23,,,,,414.66,8.5,74.0,0.9,1.72,1.8,15.0,-1.0,STAT,,,,,,
2025-03-23 05:00:22-07:00,7.23,,,,,414.88,8.5,74.0,0.97,1.92,2.11,16.0,0.0,STAT,,,,,,
2025-03-23 05:01:22-07:00,7.22,,,,,414.96,8.5,74.0,0.99,2.0,2.15,17.0,-1.0,STAT,,,,,,
2025-03-23 05:02:23-07:00,7.22,,,,,414.99,8.5,74.3,1.0,2.0,2.05,17.0,-1.0,STAT,,,,,,
2025-03-23 05:03:23-07:00,7.21,,,,,416.17,8.5,74.3,1.13,2.43,2.9,17.0,-1.0,STAT,,,,,,
2025-03-23 05:04:23-07:00,7.21,,,,,417.35,8.5,74.3,0.99,1.77,1.96,17.0,0.0,STAT,,,,,,
2025-03-23 05:05:23-07:00,7.2,,,,,417.77,8.5,74.4,0.95,2.08,2.56,17.0,0.0,STAT,,,,,,
2025-03-23 05:06:23-07:00,7.17,,,,,417.57,8.5,74.4,1.49,2.42,2.59,17.0,-1.0,STAT,,,,,,
2025-03-23 05:07:22-07:00,7.14,,,,,417.2,8.5,74.6,3.07,4.69,5.04,16.0,-1.0,STAT,,,,,,
2025-03-23 05:08:23-07:00,7.14,,,,,417.07,8.5,74.8,2.75,4.31,4.71,15.0,-1.0,STAT,,,,,,
2025-03-23 05:09:23-07:00,7.13,,,,,416.94,8.5,74.8,2.23,3.76,3.96,15.0,0.0,STAT,,,,,,
2025-03-23 05:10:23-07:00,7.13,,,,,416.1,8.4,74.9,1.69,3.03,3.12,16.0,0.0,STAT,,,,,,
2025-03-23 05:11:23-07:00,7.13,,,,,414.36,8.5,74.8,1.59,2.62,2.65,15.0,-1.0,STAT,,,,,,
2025-03-23 05:12:24-07:00,7.13,,,,,413.48,8.5,74.7,1.39,2.75,2.76,16.0,0.0,STAT,,,,,,
2025-03-23 05:13:24-07:00,7.13,,,,,412.67,8.5,74.8,1.13,2.39,2.54,17.0,0.0,STAT,,,,,,
2025-03-23 05:14:24-07:00,7.13,,,,,412.24,8.5,75.0,1.29,2.84,3.43,18.0,0.0,STAT,,,,,,
2025-03-23 05:15:24-07:00,7.13,,,,,412.08,8.5,75.1,2.45,3.71,4.14,16.0,0.0,STAT,,,,,,
2025-03-23 05:16:24-07:00,7.13,,,,,412.03,8.4,75.0,3.06,4.6,4.8,17.0,0.0,STAT,,,,,,
2025-03-23 05:17:24-07:00,7.12,,,,,412.01,8.5,75.0,3.17,4.91,4.98,16.0,0.0,STAT,,,,,,
2025-03-23 05:18:25-07:00,7.12,,,,,412.0,8.4,75.0,3.07,4.61,4.9,18.0,0.0,STAT,,,,,,
2025-03-23 05:19:25-07:00,7.11,,,,,412.0,8.5,75.0,2.94,4.25,4.69,18.0,0.0,STAT,,,,,,
2025-03-23 05:20:25-07:00,7.11,,,,,412.0,8.4,75.1,2.85,4.13,4.55,18.0,0.0,STAT,,,,,,
2025-03-23 05:21:25-07:00,7.09,,,,,412.0,8.4,75.1,2.77,4.01,4.25,16.0,-1.0,STAT,,,,,,
2025-03-23 05:22:25-07:00,7.05,,,,,412.0,8.4,75.2,3.55,5.59,5.94,17.0,0.0,STAT,,,,,,
2025-03-23 05:23:26-07:00,7.04,,,,,412.0,8.4,75.4,3.84,6.75,6.87,18.0,0.0,STAT,,,,,,
2025-03-23 05:24:26-07:00,7.03,,,,,412.0,8.4,75.5,4.26,7.32,8.07,17.0,0.0,STAT,,,,,,
2025-03-23 05:25:26-07:00,7.03,,,,,411.46,8.4,75.5,4.12,6.11,6.77,17.0,0.0,STAT,,,,,,
2025-03-23 05:26:26-07:00,7.03,,,,,411.16,8.4,75.4,3.48,5.2,5.63,17.0,0.0,STAT,,,,,,
2025-03-23 05:27:26-07:00,7.03,,,,,411.06,8.4,75.3,3.15,5.01,5.37,16.0,0.0,STAT,,,,,,
2025-03-23 05:28:23-07:00,7.03,,,,,410.86,8.4,75.2,3.07,4.79,4.99,18.0,0.0,STAT,,,,,,
2025-03-23 05:29:23-07:00,7.02,,,,,410.23,8.4,74.9,2.36,3.77,3.88,16.0,-1.0,STAT,,,,,,
2025-03-23 05:30:23-07:00,7.02,,,,,409.43,8.3,75.0,2.11,3.53,3.57,16.0,-1.0,STAT,,,,,,
2025-03-23 05:31:23-07:00,7.02,,,,,408.61,8.3,75.0,2.04,3.94,4.01,17.0,0.0,STAT,,,,,,
2025-03-23 05:32:24-07:00,7.01,,,,,407.76,8.3,75.1,2.01,3.43,3.56,16.0,-1.0,STAT,,,,,,
2025-03-23 05:33:25-07:00,7.01,,,,,408.86,8.3,75.2,1.84,3.03,3.24,15.0,-1.0,STAT,,,,,,
2025-03-23 05:34:25-07:00,6.99,,,,,413.92,8.3,75.5,1.3,2.64,2.84,16.0,0.0,STAT,,,,,,
2025-03-23 05:35:25-07:00,6.96,,,,,417.05,8.3,75.5,1.2,2.44,2.5,18.0,0.0,STAT,,,,,,
2025-03-23 05:36:25-07:00,6.94,,,,,415.41,8.3,75.4,2.4,3.74,3.76,17.0,-1.0,STAT,,,,,,
2025-03-23 05:37:25-07:00,6.93,,,,,412.25,8.3,75.3,2.78,4.61,4.62,16.0,-1.0,STAT,,,,,,
2025-03-23 05:38:25-07:00,6.93,,,,,410.79,8.3,75.4,2.81,4.27,4.71,15.0,-1.0,STAT,,,,,,
2025-03-23 05:39:25-07:00,6.93,,,,,409.55,8.3,75.5,2.69,4.26,4.72,16.0,-1.0,STAT,,,,,,
2025-03-23 05:40:25-07:00,6.92,,,,,408.54,8.3,75.5,2.86,4.26,4.6,16.0,-1.0,STAT,,,,,,
2025-03-23 05:41:26-07:00,6.92,,,,,408.19,8.3,75.5,2.76,4.37,4.66,16.0,-1.0,STAT,,,,,,
2025-03-23 05:42:26-07:00,6.92,,,,,408.07,8.3,75.5,2.05,3.85,3.95,16.0,-1.0,STAT,,,,,,
2025-03-23 05:43:27-07:00,6.92,,,,,408.02,8.3,75.6,2.05,3.87,3.9,15.0,-1.0,STAT,,,,,,
2025-03-23 05:44:28-07:00,6.92,,,,,408.01,8.3,75.8,2.24,3.79,3.89,16.0,-1.0,STAT,,,,,,
2025-03-23 05:45:28-07:00,6.91,,,,,408.0,8.3,75.8,2.46,4.12,4.52,18.0,-1.0,STAT,,,,,,
2025-03-23 05:46:28-07:00,6.91,,,,,408.08,8.3,75.9,2.59,5.09,5.62,16.0,-1.0,STAT,,,,,,
2025-03-23 05:47:28-07:00,6.9,,,,,408.03,8.3,75.9,2.81,4.95,5.75,15.0,-1.0,STAT,,,,,,
2025-03-23 05:48:29-07:00,6.89,,,,,408.01,8.3,75.9,2.64,4.48,4.97,16.0,-1.0,STAT,,,,,,
2025-03-23 05:49:24-07:00,6.86,,,,,408.0,8.3,75.9,1.91,3.99,4.14,16.0,-1.0,STAT,,,,,,
2025-03-23 05:50:24-07:00,6.84,,,,,407.59,8.3,75.6,2.02,3.64,3.95,16.0,0.0,STAT,,,,,,
2025-03-23 05:51:24-07:00,6.83,,,,,407.21,8.2,75.9,1.98,3.54,3.85,16.0,0.0,STAT,,,,,,
2025-03-23 05:52:25-07:00,6.83,,,,,407.07,8.2,75.8,1.95,3.02,3.27,15.0,0.0,STAT,,,,,,
2025-03-23 05:53:25-07:00,6.83,,,,,407.03,8.2,76.0,1.98,3.18,3.41,16.0,-1.0,STAT,,,,,,
2025-03-23 05:54:24-07:00,6.83,,,,,407.01,8.2,75.9,2.13,3.84,3.92,16.0,-1.0,STAT,,,,,,
2025-03-23 05:55:24-07:00,6.83,,,,,406.65,8.2,75.9,2.49,3.86,4.12,17.0,-1.0,STAT,,,,,,
2025-03-23 05:56:24-07:00,6.83,,,,,406.23,8.2,76.2,2.68,3.98,4.27,17.0,0.0,STAT,,,,,,
2025-03-23 05:57:24-07:00,6.83,,,,,406.08,8.2,76.2,2.87,4.54,4.89,16.0,0.0,STAT,,,,,,
2025-03-23 05:58:24-07:00,6.83,,,,,406.11,8.2,76.2,2.6,4.42,4.52,15.0,-1.0,STAT,,,,,,
2025-03-23 05:59:24-07:00,6.82,,,,,406.53,8.2,76.3,2.94,5.2,5.56,17.0,-1.0,STAT,,,,,,
2025-03-23 06:00:25-07:00,6.82,,,,,406.83,8.2,76.4,2.98,5.31,5.62,15.0,0.0,STAT,,,,,,
2025-03-23 06:01:25-07:00,6.82,,,,,406.94,8.2,76.5,3.05,5.35,5.47,16.0,-1.0,STAT,,,,,,
2025-03-23 06:02:25-07:00,6.82,,,,,407.14,8.2,76.5,2.86,5.21,5.24,14.0,-1.0,STAT,,,,,,
2025-03-23 06:03:25-07:00,6.82,,,,,407.7,8.2,76.7,3.09,5.45,6.05,15.0,0.0,STAT,,,,,,
2025-03-23 06:04:25-07:00,6.82,,,,,408.05,8.2,76.8,3.28,5.41,5.89,17.0,-1.0,STAT,,,,,,
2025-03-23 06:05:25-07:00,6.82,,,,,408.09,8.2,76.8,3.09,5.34,5.62,16.0,-1.0,STAT,,,,,,
2025-03-23 06:06:25-07:00,6.82,,,,,408.06,8.2,76.8,2.93,5.37,5.77,16.0,-1.0,STAT,,,,,,
2025-03-23 06:07:26-07:00,6.81,,,,,408.02,8.2,76.8,2.84,4.81,5.13,15.0,-1.0,STAT,,,,,,
2025-03-23 06:08:26-07:00,6.81,,,,,408.01,8.2,76.9,3.11,5.01,5.11,14.0,-1.0,STAT,,,,,,
2025-03-23 06:09:26-07:00,6.81,,,,,407.92,8.2,76.9,3.39,5.48,5.51,15.0,-1.0,STAT,,,,,,
2025-03-23 06:10:26-07:00,6.81,,,,,407.32,8.1,77.0,3.47,5.76,5.77,16.0,-1.0,STAT,,,,,,
2025-03-23 06:11:26-07:00,6.8,,,,,407.11,8.1,77.0,3.17,5.49,5.49,16.0,-1.0,STAT,,,,,,
2025-03-23 06:12:26-07:00,6.8,,,,,407.04,8.1,77.0,3.27,5.57,5.81,15.0,-1.0,STAT,,,,,,
2025-03-23 06:13:26-07:00,6.8,,,,,406.66,8.1,77.1,3.56,5.48,5.59,16.0,-1.0,STAT,,,,,,
2025-03-23 06:14:27-07:00,6.8,,,,,406.23,8.1,77.2,3.79,5.6,6.29,15.0,-1.0,STAT,,,,,,
2025-03-23 06:15:27-07:00,6.8,,,,,406.08,8.1,77.2,4.02,5.75,5.98,15.0,0.0,STAT,,,,,,
2025-03-23 06:16:27-07:00,6.8,,,,,406.03,8.1,77.3,4.16,6.27,7.26,15.0,0.0,STAT,,,,,,
2025-03-23 06:17:27-07:00,6.8,,,,,406.01,8.2,77.2,4.09,5.91,7.28,14.0,-1.0,STAT,,,,,,
2025-03-23 06:18:27-07:00,6.8,,,,,406.0,8.1,77.2,4.69,7.35,8.52,15.0,-1.0,STAT,,,,,,
2025-03-23 06:19:28-07:00,6.8,,,,,406.0,8.1,77.2,6.84,10.93,11.61,16.0,-1.0,STAT,,,,,,
2025-03-23 06:20:28-07:00,6.79,,,,,406.0,8.1,77.3,5.42,9.51,9.91,16.0,-1.0,STAT,,,,,,
2025-03-23 06:21:29-07:00,6.78,,,,,406.0,8.1,77.3,5.56,9.05,9.19,16.0,-1.0,STAT,,,,,,
2025-03-23 06:22:29-07:00,6.77,,,,,406.0,8.1,77.3,4.66,8.27,8.47,15.0,0.0,STAT,,,,,,
2025-03-23 06:23:29-07:00,6.76,,,,,406.0,8.1,77.2,4.57,8.91,9.49,18.0,-1.0,STAT,,,,,,
2025-03-23 06:24:29-07:00,6.74,,,,,405.65,8.2,77.1,4.57,8.1,8.54,16.0,-1.0,STAT,,,,,,
2025-03-23 06:25:29-07:00,6.73,,,,,405.23,8.2,77.0,4.9,8.17,8.32,16.0,-1.0,STAT,,,,,,
2025-03-23 06:26:29-07:00,6.73,,,,,405.08,8.2,77.0,5.12,8.38,8.53,15.0,-1.0,STAT,,,,,,
2025-03-23 06:27:29-07:00,6.73,,,,,404.74,8.1,77.1,4.98,8.75,8.84,15.0,-1.0,STAT,,,,,,
2025-03-23 06:28:29-07:00,6.72,,,,,404.45,8.1,77.2,4.75,8.26,8.37,15.0,0.0,STAT,,,,,,
2025-03-23 06:29:29-07:00,6.72,,,,,403.91,8.1,77.3,5.28,9.23,9.26,14.0,0.0,STAT,,,,,,
2025-03-23 06:30:31-07:00,6.72,,,,,403.97,8.1,77.3,5.55,9.05,9.17,15.0,-1.0,STAT,,,,,,
2025-03-23 06:31:31-07:00,6.72,,,,,403.99,8.1,77.3,5.4,9.2,9.61,15.0,-1.0,STAT,,,,,,
2025-03-23 06:32:31-07:00,6.72,,,,,404.0,8.1,77.3,5.52,9.61,10.07,16.0,-1.0,STAT,,,,,,
2025-03-23 06:33:31-07:00,6.72,,,,,404.0,8.1,77.5,5.79,9.61,10.49,18.0,-1.0,STAT,,,,,,
2025-03-23 06:34:31-07:00,6.72,,,,,404.0,8.1,77.5,5.54,9.33,10.21,16.0,-1.0,STAT,,,,,,
2025-03-23 06:35:32-07:00,6.72,,,,,403.77,8.1,77.4,4.82,8.49,8.81,14.0,-1.0,STAT,,,,,,
2025-03-23 06:36:32-07:00,6.72,,,,,403.27,8.1,77.3,4.94,8.61,8.71,15.0,-1.0,STAT,,,,,,
2025-03-23 06:37:32-07:00,6.72,,,,,403.1,8.0,77.2,5.15,8.56,8.73,15.0,-1.0,STAT,,,,,,
2025-03-23 06:38:33-07:00,6.72,,,,,402.39,8.0,77.1,4.92,8.25,8.56,16.0,-1.0,STAT,,,,,,
2025-03-23 06:39:33-07:00,6.72,,,,,401.49,8.0,77.4,5.14,8.43,8.91,15.0,-1.0,STAT,,,,,,
2025-03-23 06:40:30-07:00,6.72,,,,,401.19,8.0,77.5,5.25,8.97,9.5,16.0,-1.0,STAT,,,,,,
2025-03-23 06:41:30-07:00,6.72,,,,,401.07,8.0,77.5,5.62,9.82,10.12,17.0,0.0,STAT,,,,,,
2025-03-23 06:42:30-07:00,6.72,,,,,400.62,8.0,77.5,5.54,9.69,10.07,17.0,-1.0,STAT,,,,,,
2025-03-23 06:43:30-07:00,6.72,,,,,400.22,8.0,77.4,5.9,9.95,10.08,15.0,-1.0,STAT,,,,,,
2025-03-23 06:44:30-07:00,6.72,,,,,400.08,7.9,77.6,6.14,9.77,9.81,16.0,-1.0,STAT,,,,,,
2025-03-23 06:45:30-07:00,6.72,,,,,400.03,8.0,77.8,5.91,9.62,10.25,15.0,-1.0,STAT,,,,,,
2025-03-23 06:46:30-07:00,6.72,,,,,400.01,7.9,77.7,6.94,11.08,11.96,17.0,-1.0,STAT,,,,,,
2025-03-23 06:47:31-07:00,6.72,,,,,399.71,7.9,77.7,6.84,11.43,11.99,18.0,-1.0,STAT,,,,,,
2025-03-23 06:48:31-07:00,6.72,,,,,399.75,7.9,77.8,6.58,11.02,11.43,18.0,-1.0,STAT,,,,,,
2025-03-23 06:49:31-07:00,6.72,,,,,399.62,7.9,77.9,7.22,10.67,11.38,16.0,-1.0,STAT,,,,,,
2025-03-23 06:50:32-07:00,6.71,,,,,399.28,7.9,77.9,7.36,11.64,12.58,16.0,-1.0,STAT,,,,,,
2025-03-23 06:51:32-07:00,6.72,,,,,399.1,7.9,77.8,7.16,11.69,12.0,15.0,-1.0,STAT,,,,,,
2025-03-23 06:52:33-07:00,6.72,,,,,399.03,7.9,77.9,7.35,11.18,11.39,15.0,0.0,STAT,,,,,,
2025-03-23 06:53:33-07:00,6.71,,,,,399.01,7.9,77.8,7.16,10.97,11.17,15.0,0.0,STAT,,,,,,
2025-03-23 06:54:33-07:00,6.72,,,,,398.65,7.8,77.8,6.47,10.31,10.81,15.0,-1.0,STAT,,,,,,
2025-03-23 06:55:33-07:00,6.71,,,,,398.23,7.8,77.9,6.12,10.24,10.41,13.0,-1.0,STAT,,,,,,
2025-03-23 06:56:33-07:00,6.71,,,,,398.08,7.8,78.2,5.9,10.09,10.46,14.0,-1.0,STAT,,,,,,
2025-03-23 06:57:33-07:00,6.71,,,,,398.03,7.8,78.2,6.4,10.66,11.62,15.0,-1.0,STAT,,,,,,
2025-03-23 06:58:33-07:00,6.7,,,,,398.01,7.8,78.1,6.01,9.47,9.82,14.0,-1.0,STAT,,,,,,
2025-03-23 06:59:34-07:00,6.7,,,,,398.0,7.8,78.2,5.82,9.22,9.51,14.0,-1.0,STAT,,,,,,
2025-03-23 07:00:34-07:00,6.7,,,,,398.0,7.8,78.2,5.15,8.28,9.08,15.0,-1.0,STAT,,,,,,
2025-03-23 07:01:34-07:00,6.7,,,,,398.0,7.8,78.1,5.51,8.72,9.2,16.0,-1.0,STAT,,,,,,
2025-03-23 07:02:35-07:00,6.69,,,,,398.0,7.8,78.3,5.68,8.97,9.52,15.0,-1.0,STAT,,,,,,
2025-03-23 07:03:35-07:00,6.67,,,,,397.59,7.8,78.1,6.02,9.9,10.28,14.0,-1.0,STAT,,,,,,
2025-03-23 07:04:35-07:00,6.64,,,,,397.21,7.8,78.2,6.24,9.87,10.33,14.0,-1.0,STAT,,,,,,
2025-03-23 07:05:35-07:00,6.63,,,,,397.07,7.8,78.3,7.76,11.92,12.53,15.0,-1.0,STAT,,,,,,
2025-03-23 07:06:31-07:00,6.62,,,,,397.03,7.8,78.2,9.32,14.61,15.45,15.0,-1.0,STAT,,,,,,
2025-03-23 07:07:31-07:00,6.62,,,,,397.01,7.8,78.3,10.54,16.46,17.93,15.0,-1.0,STAT,,,,,,
2025-03-23 07:08:31-07:00,6.62,,,,,396.39,7.8,78.2,10.15,16.1,17.46,16.0,-1.0,STAT,,,,,,
2025-03-23 07:09:31-07:00,6.62,,,,,396.14,7.7,78.1,10.33,16.45,17.07,15.0,-1.0,STAT,,,,,,
2025-03-23 07:10:32-07:00,6.62,,,,,396.05,7.7,78.2,10.09,15.66,16.59,15.0,-1.0,STAT,,,,,,
2025-03-23 07:11:32-07:00,6.62,,,,,396.02,7.8,78.2,9.45,14.52,15.16,14.0,0.0,STAT,,,,,,
2025-03-23 07:12:32-07:00,6.62,,,,,396.01,7.7,78.1,8.89,13.52,14.17,15.0,-1.0,STAT,,,,,,
2025-03-23 07:13:32-07:00,6.62,,,,,396.0,7.7,78.0,8.44,12.8,13.37,16.0,-1.0,STAT,,,,,,
2025-03-23 07:14:32-07:00,6.62,,,,,395.38,7.7,77.7,6.77,11.23,11.9,15.0,-1.0,STAT,,,,,,
2025-03-23 07:15:32-07:00,6.62,,,,,394.55,7.7,77.8,6.13,10.42,10.8,16.0,-1.0,STAT,,,,,,
2025-03-23 07:16:32-07:00,6.61,,,,,393.55,7.7,77.8,6.78,9.96,10.1,13.0,-1.0,STAT,,,,,,
2025-03-23 07:17:32-07:00,6.61,,,,,392.54,7.7,77.8,6.73,10.08,10.23,14.0,-1.0,STAT,,,,,,
2025-03-23 07:18:33-07:00,6.61,,,,,392.19,7.7,77.7,7.07,10.21,10.61,15.0,-1.0,STAT,,,,,,
2025-03-23 07:19:33-07:00,6.6,,,,,392.07,7.6,77.7,7.43,11.33,11.94,14.0,-1.0,STAT,,,,,,
