DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,123,33,-4,-24,1708904827,127,31,4020996411,AQI
2025-03-24 08:50:33-07:00,11.16,157.157,3.8070000000000004,10.4685,10.319999999999999,431.95,11.5,73.1,0.0,0.0,0.04,28.0,0.0,-4,STAT,,,,,2.0639999999999996
2025-03-24 08:51:33-07:00,11.16,155.441,4.932,10.962,9.564,431.98,11.5,73.1,0.0,0.0,0.01,28.0,-1.0,-5,STAT,,,,,1.9128
2025-03-24 08:52:33-07:00,11.15,159.73100000000002,3.942,9.7965,10.692,431.99,11.5,73.1,0.0,0.0,0.0,28.0,0.0,-4,STAT,,,,,2.1384000000000003
2025-03-24 08:53:33-07:00,11.15,159.02700000000002,4.104,9.9015,11.184,432.0,11.5,73.0,0.0,0.0,0.0,28.0,-2.0,-5,STAT,,,,,2.2368
2025-03-24 08:54:33-07:00,11.15,159.5,4.77,9.1245,13.116,432.0,11.5,73.0,0.0,0.0,0.0,27.0,-1.0,-5,STAT,,,,,2.6232
2025-03-24 08:55:34-07:00,11.15,158.93900000000002,4.275,8.673,11.819999999999999,431.82,11.5,73.1,0.0,0.0,0.0,27.0,-1.0,-5,STAT,,,,,2.364
2025-03-24 08:56:34-07:00,11.15,158.125,3.618,9.744,10.092,431.4,11.5,73.1,0.0,0.0,0.0,28.0,-1.0,-5,STAT,,,,,2.0184
2025-03-24 08:57:34-07:00,11.15,157.69600000000003,4.329,9.2085,11.172,431.14,11.5,73.2,0.0,0.0,0.0,27.0,-1.0,-4,STAT,,,,,2.2344000000000004
2025-03-24 08:58:35-07:00,11.15,157.685,5.265,9.502500000000001,10.788,431.05,11.5,73.1,0.0,0.0,0.0,26.0,-1.0,-4,STAT,,,,,2.1576
2025-03-24 08:59:35-07:00,11.15,156.662,3.222,9.786000000000001,10.799999999999999,431.02,11.5,73.1,0.0,0.0,0.0,28.0,-1.0,-5,STAT,,,,,2.1599999999999997
2025-03-24 09:00:35-07:00,11.15,156.53000000000003,3.8520000000000003,10.479000000000001,9.96,431.01,11.5,73.1,0.0,0.0,0.0,27.0,0.0,-5,STAT,,,,,1.9920000000000002
2025-03-24 09:01:35-07:00,11.15,158.35600000000002,4.95,9.8385,11.088,431.0,11.5,73.1,0.0,0.0,0.0,26.0,-1.0,-5,STAT,,,,,2.2176
2025-03-24 09:02:35-07:00,11.15,157.454,4.527,9.166500000000001,11.472,431.0,11.4,73.2,0.0,0.0,0.0,27.0,-1.0,-5,STAT,,,,,2.2944
2025-03-24 09:03:35-07:00,11.15,155.29800000000003,4.77,8.3895,14.04,431.0,11.5,73.2,0.0,0.0,0.0,27.0,-1.0,-4,STAT,,,,,2.808
2025-03-24 09:04:35-07:00,11.15,155.88100000000003,4.131,8.736,11.328,431.0,11.5,73.2,0.0,0.0,0.26,28.0,-1.0,-5,STAT,,,,,2.2656
2025-03-24 09:05:35-07:00,11.15,154.495,5.463,8.6835,11.723999999999998,431.0,11.5,73.1,0.0,0.0,0.08,27.0,-2.0,-4,STAT,,,,,2.3447999999999998
2025-03-24 09:06:36-07:00,11.15,152.966,5.148,9.219,10.607999999999999,431.0,11.5,73.1,0.0,0.0,0.03,27.0,-2.0,-4,STAT,,,,,2.1216
2025-03-24 09:07:36-07:00,11.15,155.309,5.481,9.544500000000001,10.511999999999999,431.0,11.5,73.1,0.0,0.0,0.15,28.0,-2.0,-4,STAT,,,,,2.1024
2025-03-24 09:08:37-07:00,11.14,151.28300000000002,3.6,9.156,10.776,431.0,11.5,73.0,0.0,0.0,0.09,29.0,-1.0,-4,STAT,,,,,2.1552000000000002
2025-03-24 09:09:37-07:00,11.14,155.177,4.86,9.261000000000001,11.484,431.0,11.5,72.9,0.0,0.0,0.03,27.0,-2.0,-4,STAT,,,,,2.2968
2025-03-24 09:10:37-07:00,11.14,157.102,5.013000000000001,9.03,10.524,431.0,11.5,72.9,0.0,0.02,0.03,27.0,-1.0,-5,STAT,,,,,2.1208
2025-03-24 09:11:37-07:00,11.14,156.53000000000003,5.013000000000001,8.589,11.424,431.0,11.5,72.9,0.0,0.01,0.01,27.0,-1.0,-4,STAT,,,,,2.2928
2025-03-24 09:12:37-07:00,11.14,155.62800000000001,4.239,8.988000000000001,10.404,431.0,11.5,72.9,0.0,0.0,0.0,28.0,-1.0,-5,STAT,,,,,2.0808
