DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,154,27,-8,-27,3016326818,155,23,-32,2646258870,AQI
2025-03-15 09:50:27-07:00,6.92,211.01300000000003,5.418,15.834000000000001,8.171999999999999,395.4,8.3,60.7,0.65,1.29,1.29,17.0,0.0,-2.0,STAT,,,,,,2.6664
2025-03-15 09:51:27-07:00,6.91,210.925,6.273,15.645000000000001,6.06,395.44,8.3,60.7,1.03,1.94,1.95,16.0,0.0,-3.0,STAT,,,,,,2.7640000000000002
2025-03-15 09:52:27-07:00,6.91,215.567,5.022,15.9915,6.732,395.15,8.4,60.4,0.75,1.54,1.54,17.0,0.0,-3.0,STAT,,,,,,2.5784000000000002
2025-03-15 09:53:28-07:00,6.91,212.41000000000003,5.256,16.3485,5.111999999999999,395.05,8.3,60.8,0.7,1.36,1.36,16.0,0.0,-3.0,STAT,,,,,,2.1104000000000003
2025-03-15 09:54:28-07:00,6.91,208.219,5.678999999999999,16.527,5.952,395.02,8.3,61.1,0.8,1.52,1.52,16.0,0.0,-3.0,STAT,,,,,,2.4064000000000005
2025-03-15 09:55:28-07:00,6.91,207.845,4.986,16.317,5.808,395.01,8.3,61.4,0.9,1.41,1.41,16.0,0.0,-3.0,STAT,,,,,,2.2896
2025-03-15 09:56:28-07:00,6.9,207.086,4.509,15.687,7.871999999999999,395.3,8.3,61.3,0.81,1.41,1.41,17.0,0.0,-2.0,STAT,,,,,,2.7024
2025-03-15 09:57:29-07:00,6.89,217.38200000000003,4.968,15.3405,7.247999999999999,395.75,8.3,61.7,0.41,1.15,1.15,16.0,0.0,-2.0,STAT,,,,,,2.3696
2025-03-15 09:58:30-07:00,6.87,235.05900000000003,5.814,16.4115,6.6,395.91,8.3,61.7,0.46,0.97,0.97,16.0,0.0,-2.0,STAT,,,,,,2.096
2025-03-15 09:59:30-07:00,6.84,243.63900000000004,6.336,15.162,7.308,395.97,8.3,62.0,0.5,1.13,1.13,16.0,0.0,-2.0,STAT,,,,,,2.3655999999999997
2025-03-15 10:00:30-07:00,6.83,247.52200000000002,5.4270000000000005,16.17,4.452,395.99,8.3,62.4,0.84,1.32,1.32,17.0,0.0,-2.0,STAT,,,,,,1.9464000000000001
2025-03-15 10:01:25-07:00,6.83,242.59400000000002,5.6610000000000005,16.0125,5.46,396.0,8.4,62.6,0.86,1.46,1.46,17.0,0.0,-2.0,STAT,,,,,,2.26
2025-03-15 10:02:25-07:00,6.83,244.09000000000003,6.957000000000001,16.8945,3.2640000000000002,396.23,8.4,62.8,0.51,1.37,1.37,16.0,0.0,-2.0,STAT,,,,,,1.7488000000000001
2025-03-15 10:03:25-07:00,6.82,287.34200000000004,5.859,16.401,5.819999999999999,396.73,8.3,62.8,0.51,1.24,1.75,16.0,0.0,-2.0,STAT,,,,,,2.1559999999999997
2025-03-15 10:04:25-07:00,6.82,309.903,5.121,16.3275,7.356,396.9,8.3,62.7,0.41,1.14,1.32,16.0,0.0,-2.0,STAT,,,,,,2.3832
2025-03-15 10:05:25-07:00,6.82,298.595,5.058,15.7185,6.4559999999999995,396.42,8.3,62.8,0.58,1.13,1.19,16.0,0.0,-3.0,STAT,,,,,,2.1952
2025-03-15 10:06:25-07:00,6.82,282.70000000000005,5.508,14.91,8.376,396.05,8.3,63.1,0.59,1.34,1.36,17.0,0.0,-2.0,STAT,,,,,,2.7472000000000003
2025-03-15 10:07:25-07:00,6.81,267.564,4.995,16.4745,5.7,395.96,8.3,63.2,0.71,1.22,1.23,17.0,0.0,-3.0,STAT,,,,,,2.116
2025-03-15 10:08:25-07:00,6.82,253.352,4.59,15.33,5.856,395.99,8.3,63.3,0.58,1.28,1.29,16.0,0.0,-3.0,STAT,,,,,,2.1952
2025-03-15 10:09:28-07:00,6.81,235.14700000000002,6.678,15.267,6.9959999999999996,396.0,8.3,63.6,0.47,1.13,1.13,15.0,0.0,-2.0,STAT,,,,,,2.3032
2025-03-15 10:10:28-07:00,6.81,225.42300000000003,4.887,15.267,6.228000000000001,396.0,8.3,63.9,0.37,1.04,1.04,17.0,0.0,-2.0,STAT,,,,,,2.0776000000000003
2025-03-15 10:11:28-07:00,6.81,219.72500000000002,3.8789999999999996,15.75,6.0840000000000005,396.0,8.3,64.1,0.25,0.79,1.03,17.0,0.0,-2.0,STAT,,,,,,1.8488000000000002
2025-03-15 10:12:28-07:00,6.8,210.925,3.834,15.3405,5.088,396.0,8.3,64.3,0.61,1.21,1.46,16.0,0.0,-2.0,STAT,,,,,,1.9856
2025-03-15 10:13:28-07:00,6.8,205.84300000000002,5.58,15.0675,6.06,396.0,8.3,64.6,0.55,1.07,1.22,15.0,0.0,-2.0,STAT,,,,,,2.068
2025-03-15 10:14:27-07:00,6.8,205.953,4.563000000000001,15.414,6.215999999999999,396.08,8.3,64.5,0.27,1.02,1.07,16.0,0.0,-2.0,STAT,,,,,,2.0591999999999997
2025-03-15 10:15:27-07:00,6.77,204.27,5.346,15.309000000000001,5.736,396.68,8.3,64.6,0.09,1.0,1.02,16.0,0.0,-3.0,STAT,,,,,,1.9472
2025-03-15 10:16:28-07:00,6.74,201.63000000000002,6.318,15.141,6.359999999999999,396.7,8.3,64.6,0.03,0.58,0.84,15.0,0.0,-2.0,STAT,,,,,,1.736
2025-03-15 10:17:28-07:00,6.73,196.15200000000002,5.049,15.2985,5.148,396.66,8.2,65.0,0.19,0.96,1.05,15.0,0.0,-2.0,STAT,,,,,,1.7976
2025-03-15 10:18:28-07:00,6.72,195.327,7.245000000000001,15.414,6.912,396.23,8.2,65.0,0.06,0.86,0.88,15.0,1.0,-1.0,STAT,,,,,,2.0704000000000002
