DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,112,18,-7,3678007508,135,27,-9,2824432408,AQI
2025-03-18 06:50:39-07:00,4.37,159.324,6.803999999999999,17.556,15.768,400.16,6.2,65.1,0.0,0.06,0.08,14.0,0.0,-1.0,,,,,,3.2016000000000004
2025-03-18 06:51:40-07:00,4.35,162.63500000000002,6.849,19.120500000000003,19.584,400.14,6.2,65.8,0.0,0.02,0.03,13.0,-1.0,0.0,,,,,,3.9328000000000003
2025-03-18 06:52:41-07:00,4.35,159.62100000000004,6.417,18.837000000000003,18.936,400.05,6.2,66.1,0.0,0.03,0.31,13.0,-1.0,-1.0,,,,,,3.8112000000000004
2025-03-18 06:53:41-07:00,4.35,160.39100000000002,6.282000000000001,18.837000000000003,19.38,400.02,6.2,66.3,0.0,0.01,0.14,14.0,-1.0,0.0,,,,,,3.884
2025-03-18 06:54:41-07:00,4.35,163.43800000000002,6.498,18.165000000000003,17.508,400.01,6.1,66.6,0.0,0.0,0.26,14.0,0.0,0.0,,,,,,3.5016
2025-03-18 06:55:41-07:00,4.35,160.743,7.884,18.0075,16.884,400.0,6.2,66.7,0.0,0.0,0.08,14.0,0.0,-1.0,,,,,,3.3768000000000002
2025-03-18 06:56:41-07:00,4.34,159.643,6.498,18.186,17.939999999999998,400.0,6.2,66.8,0.0,0.0,0.3,14.0,0.0,-1.0,,,,,,3.5879999999999996
2025-03-18 06:57:41-07:00,4.34,163.559,6.992999999999999,19.5825,19.092,400.0,6.2,67.0,0.0,0.11,0.27,13.0,0.0,-1.0,,,,,,3.9064
2025-03-18 06:58:41-07:00,4.34,164.58200000000002,6.768,19.341,20.7,400.0,6.2,67.1,0.0,0.18,0.23,14.0,0.0,-1.0,,,,,,4.284
2025-03-18 06:59:41-07:00,4.34,164.27400000000003,6.327,18.983999999999998,20.171999999999997,400.0,6.2,67.2,0.0,0.2,0.36,14.0,-1.0,0.0,,,,,,4.1944
2025-03-18 07:00:41-07:00,4.34,165.737,5.958,17.933999999999997,18.816,400.0,6.2,67.3,0.0,0.07,0.12,15.0,-1.0,-1.0,,,,,,3.8192
2025-03-18 07:01:41-07:00,4.34,167.552,6.462,17.881500000000003,19.5,400.0,6.2,67.3,0.0,0.02,0.04,14.0,0.0,0.0,,,,,,3.9160000000000004
2025-03-18 07:02:42-07:00,4.34,163.22899999999998,7.029,18.070500000000003,17.892,400.0,6.2,67.4,0.0,0.11,0.4,13.0,-1.0,-1.0,,,,,,3.6664000000000003
2025-03-18 07:03:42-07:00,4.33,168.41,7.092,19.593,16.464,400.0,6.2,67.5,0.0,0.37,0.58,14.0,-1.0,-1.0,,,,,,3.5887999999999995
2025-03-18 07:04:42-07:00,4.33,168.11300000000003,7.704000000000001,18.6585,18.54,400.0,6.2,67.5,0.0,0.12,0.49,13.0,-1.0,-1.0,,,,,,3.8040000000000003
2025-03-18 07:05:42-07:00,4.33,167.28800000000004,9.117,19.0155,16.932,400.0,6.2,67.5,0.0,0.04,0.29,12.0,0.0,-1.0,,,,,,3.4184
2025-03-18 07:06:42-07:00,4.33,163.35000000000002,10.323,17.5455,15.299999999999999,400.0,6.2,67.5,0.0,0.01,0.11,12.0,0.0,-1.0,,,,,,3.068
2025-03-18 07:07:42-07:00,4.33,162.217,9.107999999999999,17.4195,14.964,400.0,6.2,67.5,0.0,0.0,0.32,12.0,0.0,0.0,,,,,,2.9928000000000003
2025-03-18 07:08:42-07:00,4.32,163.61400000000003,8.334,18.081,15.972,400.0,6.2,67.5,0.0,0.03,0.26,14.0,-1.0,0.0,,,,,,3.2184
2025-03-18 07:09:42-07:00,4.31,165.407,8.496,18.480000000000004,13.308,401.02,6.2,67.5,0.0,0.01,0.09,13.0,-1.0,-1.0,,,,,,2.6696
2025-03-18 07:10:43-07:00,4.27,165.616,8.487,18.8685,15.564,401.01,6.2,67.7,0.0,0.31,0.33,13.0,-1.0,0.0,,,,,,3.3608000000000002
2025-03-18 07:11:43-07:00,4.25,165.77,7.209,20.212500000000002,13.872,401.0,6.2,67.8,0.0,0.11,0.45,13.0,0.0,0.0,,,,,,2.8624
2025-03-18 07:12:43-07:00,4.24,167.651,7.236,18.3435,15.216,401.0,6.2,67.9,0.0,0.57,1.18,13.0,0.0,0.0,,,,,,3.4992
2025-03-18 07:13:43-07:00,4.24,172.073,7.236,18.4695,12.096,401.23,6.2,67.7,0.0,0.32,1.24,14.0,0.0,0.0,,,,,,2.6752000000000002
2025-03-18 07:14:43-07:00,4.24,176.077,6.921,18.753,12.576,402.35,6.2,67.7,0.0,0.34,0.72,13.0,0.0,-1.0,,,,,,2.7872000000000003
2025-03-18 07:15:43-07:00,4.23,181.577,4.797000000000001,19.0575,16.404,403.54,6.1,67.9,0.0,0.21,0.33,14.0,0.0,0.0,,,,,,3.4488000000000003
2025-03-18 07:16:43-07:00,4.24,175.95600000000002,8.199,18.1755,17.256,404.26,6.1,67.8,0.0,0.07,0.11,13.0,-1.0,-1.0,,,,,,3.5072
2025-03-18 07:17:43-07:00,4.23,177.33100000000002,6.642,19.299,15.984,404.12,6.1,67.9,0.0,0.02,0.04,13.0,-1.0,-1.0,,,,,,3.2128
2025-03-18 07:18:43-07:00,4.23,175.06500000000003,8.126999999999999,18.942,16.811999999999998,403.4,6.1,68.0,0.0,0.01,0.62,13.0,-1.0,-1.0,,,,,,3.3703999999999996
2025-03-18 07:19:44-07:00,4.24,173.404,6.03,19.078500000000002,15.756,404.24,6.1,68.1,0.0,0.0,0.53,14.0,-1.0,-1.0,,,,,,3.1512000000000002
2025-03-18 07:20:44-07:00,4.23,175.087,6.768,17.4405,16.416,404.73,6.1,68.1,0.0,0.08,0.25,14.0,-1.0,-1.0,,,,,,3.3472000000000004
2025-03-18 07:21:44-07:00,4.22,174.086,7.335000000000001,18.081,14.543999999999999,404.36,6.1,68.2,0.0,0.35,0.41,13.0,-1.0,-1.0,,,,,,3.1887999999999996
2025-03-18 07:22:44-07:00,4.22,172.062,7.731,17.3145,15.792,404.13,6.1,68.2,0.0,0.16,0.18,13.0,-1.0,-1.0,,,,,,3.2864000000000004
2025-03-18 07:23:45-07:00,4.22,171.99600000000004,8.028,16.8,14.676,404.04,6.0,68.2,0.0,0.05,0.06,13.0,-1.0,-1.0,,,,,,2.9752
2025-03-18 07:24:45-07:00,4.19,167.67300000000003,8.235000000000001,18.291000000000004,15.815999999999999,404.02,6.0,68.3,0.0,0.07,0.07,13.0,-1.0,-1.0,,,,,,3.2192
2025-03-18 07:25:45-07:00,4.16,168.06900000000002,7.614000000000001,17.787000000000003,14.687999999999999,404.01,6.0,68.3,0.0,0.02,0.02,13.0,-1.0,-1.0,,,,,,2.9536
2025-03-18 07:26:45-07:00,4.14,164.85700000000003,6.7860000000000005,18.942,16.98,404.0,6.0,68.4,0.0,0.01,0.01,12.0,-1.0,-1.0,,,,,,3.4040000000000004
2025-03-18 07:27:45-07:00,4.14,164.57100000000003,5.688000000000001,18.259500000000003,17.352,404.0,5.9,68.6,0.0,0.24,0.24,14.0,0.0,0.0,,,,,,3.6624000000000003
2025-03-18 07:28:46-07:00,4.14,165.869,6.534,17.576999999999998,18.503999999999998,404.0,5.9,68.7,0.0,0.2,0.36,14.0,-1.0,-1.0,,,,,,3.8608
2025-03-18 07:29:46-07:00,4.13,165.84700000000004,8.118,18.627,15.395999999999999,404.0,5.9,68.7,0.0,0.07,0.12,13.0,0.0,-1.0,,,,,,3.1352
2025-03-18 07:30:46-07:00,4.13,160.38000000000002,5.805000000000001,17.262,17.244,404.0,5.9,68.7,0.0,0.02,0.04,14.0,0.0,0.0,,,,,,3.4648000000000003
2025-03-18 07:31:46-07:00,4.12,160.41300000000004,4.5360000000000005,18.207,16.116,403.84,6.0,68.8,0.0,0.01,0.01,15.0,0.0,0.0,,,,,,3.2312000000000003
2025-03-18 07:32:46-07:00,4.12,160.237,4.3740000000000006,17.787000000000003,16.464,403.3,6.0,68.8,0.0,0.0,0.0,14.0,-1.0,-1.0,,,,,,3.2927999999999997
2025-03-18 07:33:46-07:00,4.1,159.775,5.391,16.6635,16.104,402.81,5.9,68.8,0.0,0.0,0.32,14.0,0.0,-1.0,,,,,,3.2208
2025-03-18 07:34:46-07:00,4.08,155.969,7.155,17.576999999999998,14.304,402.75,5.9,68.7,0.0,0.0,0.1,12.0,0.0,-1.0,,,,,,2.8608000000000002
2025-03-18 07:35:46-07:00,4.05,152.94400000000002,7.848000000000001,17.398500000000002,13.656,401.96,5.9,68.7,0.0,0.0,0.03,12.0,0.0,-1.0,,,,,,2.7312000000000003
2025-03-18 07:36:46-07:00,4.04,154.66,5.553,18.774,12.527999999999999,401.34,5.9,68.8,0.0,0.0,0.37,14.0,0.0,0.0,,,,,,2.5056
2025-03-18 07:37:47-07:00,4.03,153.153,7.524,18.144000000000002,13.235999999999999,401.12,5.9,68.7,0.0,0.0,0.28,13.0,0.0,-1.0,,,,,,2.6471999999999998
2025-03-18 07:38:47-07:00,4.02,154.82500000000002,6.228,18.1335,13.752,401.04,5.9,68.8,0.0,0.0,0.2,13.0,0.0,-1.0,,,,,,2.7504000000000004
2025-03-18 07:39:47-07:00,4.02,153.45000000000002,7.353,17.5455,14.927999999999999,401.01,5.9,68.9,0.0,0.2,0.4,12.0,-1.0,0.0,,,,,,3.1456
2025-03-18 07:40:47-07:00,4.01,153.38400000000001,7.992000000000001,17.3145,14.831999999999999,401.01,5.8,68.9,0.0,0.2,0.26,13.0,-1.0,0.0,,,,,,3.1264000000000003
2025-03-18 07:41:47-07:00,3.99,154.30800000000002,7.893,17.4615,14.952,401.24,5.8,68.9,0.0,0.07,0.62,13.0,-1.0,0.0,,,,,,3.0464
2025-03-18 07:42:47-07:00,3.95,154.935,7.929,17.2515,16.139999999999997,401.59,5.8,68.9,0.0,0.26,0.43,13.0,0.0,0.0,,,,,,3.436
2025-03-18 07:43:47-07:00,3.93,154.143,6.174,17.6085,15.227999999999998,402.15,5.8,69.0,0.02,0.25,0.31,14.0,0.0,-1.0,,,,,,3.2456
2025-03-18 07:44:47-07:00,3.93,154.45100000000002,8.478,17.892,16.631999999999998,402.05,5.8,69.0,0.01,0.38,0.5,12.0,-1.0,-1.0,,,,,,3.6304
2025-03-18 07:45:48-07:00,3.93,156.26600000000002,6.7410000000000005,17.745,17.772,402.02,5.8,69.1,0.0,0.37,0.48,13.0,-1.0,0.0,,,,,,3.8503999999999996
2025-03-18 07:46:48-07:00,3.93,157.212,6.687,17.387999999999998,17.964,402.01,5.8,69.1,0.0,0.42,0.46,13.0,-1.0,-1.0,,,,,,3.9288
2025-03-18 07:47:48-07:00,3.92,156.77200000000002,5.877000000000001,16.191,22.104000000000003,401.71,5.8,69.2,0.0,0.22,0.29,13.0,-2.0,0.0,,,,,,4.596800000000001
2025-03-18 07:48:48-07:00,3.92,156.079,6.354,15.9495,22.02,401.18,5.8,69.2,0.0,0.07,0.2,13.0,-2.0,0.0,,,,,,4.46
2025-03-18 07:49:49-07:00,3.92,157.861,7.875,15.466500000000002,21.192,400.19,5.8,69.3,0.0,0.02,0.07,13.0,-2.0,-1.0,,,,,,4.2544
2025-03-18 07:50:49-07:00,3.92,156.18900000000002,9.153,16.737000000000002,20.964,399.96,5.8,69.2,0.0,0.01,0.02,12.0,-1.0,-1.0,,,,,,4.2008
2025-03-18 07:51:49-07:00,3.92,156.145,8.928,16.023,21.3,399.63,5.8,69.2,0.0,0.0,0.01,11.0,-1.0,-1.0,,,,,,4.260000000000001
2025-03-18 07:52:49-07:00,3.93,156.904,6.588,15.8445,20.544,399.22,5.8,69.1,0.0,0.0,0.29,13.0,-1.0,-1.0,,,,,,4.1088000000000005
2025-03-18 07:53:50-07:00,3.97,155.837,6.822,15.729000000000001,21.276,399.08,5.9,69.0,0.0,0.0,0.09,14.0,-1.0,-1.0,,,,,,4.2552
2025-03-18 07:54:49-07:00,4.0,154.616,7.623000000000001,15.918000000000001,21.095999999999997,399.03,5.9,68.9,0.0,0.0,0.03,13.0,-1.0,-1.0,,,,,,4.2192
2025-03-18 07:55:49-07:00,4.01,160.743,6.714,14.91,21.072,399.01,5.9,68.9,0.0,0.0,0.01,14.0,-2.0,-2.0,,,,,,4.2144
2025-03-18 07:56:49-07:00,4.02,160.44600000000003,7.460999999999999,14.6895,20.04,399.0,5.9,68.7,0.0,0.0,0.0,13.0,-2.0,-2.0,,,,,,4.008
2025-03-18 07:57:44-07:00,4.03,159.67600000000002,8.136,14.826,18.444,399.0,6.0,68.6,0.0,0.14,0.28,13.0,-2.0,-2.0,,,,,,3.8008
