DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-13T18:36:39,QAQ,753.0600000000001,603.5400000000001,1727.25,1985.7599999999998,1233.0,17.3,33.4,0.37,0.95,2.11,0.29185056685858946
2025-04-13T18:37:39,QAQ,752.95,603.5400000000001,1727.355,1985.88,1235.1,17.3,33.6,0.35,0.93,2.63,0.29138958695094597
2025-04-13T18:38:39,QAQ,752.4000000000001,604.26,1726.9350000000002,1984.9199999999998,1236.2,17.3,32.9,0.36,0.99,3.13,0.2921446144612666
2025-04-13T18:39:39,QAQ,752.1800000000001,604.44,1726.83,1985.04,1232.3,17.2,32.1,0.36,0.9,2.16,0.29146738428037927
2025-04-13T18:40:39,QAQ,753.1700000000001,603.45,1727.1450000000002,1985.6399999999999,1233.3,17.2,32.5,0.37,1.12,2.91,0.2931338794226468
2025-04-13T18:41:39,QAQ,753.94,603.99,1727.46,1985.5199999999998,1234.1,17.1,32.9,0.31,0.89,2.2,0.2924523707193726
2025-04-13T18:42:39,QAQ,753.28,603.6300000000001,1727.46,1985.5199999999998,1235.2,17.1,33.1,0.33,0.88,1.11,0.2918986551627828
2025-04-13T18:43:39,QAQ,752.95,603.6300000000001,1727.67,1985.7599999999998,1232.0,17.1,33.4,0.37,0.89,1.52,0.29154568360035565
2025-04-13T18:44:39,QAQ,752.73,603.81,1727.46,1985.28,1233.1,17.0,33.3,0.39,0.93,1.99,0.29147465215328533
2025-04-13T18:45:39,QAQ,753.28,604.17,1727.67,1986.12,1231.6,17.0,33.7,0.34,0.77,1.51,0.29067435909133715
2025-04-13T18:46:39,QAQ,754.2700000000001,603.5400000000001,1727.9850000000001,1985.7599999999998,1236.4,17.0,34.0,0.36,0.83,1.21,0.2902758223882751
2025-04-13T18:47:39,QAQ,754.0500000000001,603.81,1728.09,1986.12,1237.4,17.0,34.8,0.38,1.0,1.44,0.2906096718623023
2025-04-13T18:48:39,QAQ,753.94,603.6300000000001,1727.775,1985.3999999999999,1235.0,17.0,34.5,0.36,1.02,2.53,0.29095933960360254
2025-04-13T18:49:39,QAQ,755.48,603.36,1727.775,1985.6399999999999,1236.0,17.0,34.2,0.37,0.99,1.78,0.2911595527634357
2025-04-13T18:50:39,QAQ,757.6800000000001,603.72,1727.8799999999999,1985.7599999999998,1236.7,17.0,34.3,0.33,0.78,3.76,0.29067819737598455
