DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,112,-4,-35,1505642079,110,18,-6,-38,2035391611,AQI
2025-03-21 15:45:00-07:00,6.62,209.68200000000002,8.19,18.501,23.784,426.01,8.0,76.5,0.66,1.92,2.26,17.0,-1.0,STAT,,,,,,,6.2928
2025-03-21 15:46:01-07:00,6.62,199.68300000000002,9.251999999999999,19.3935,22.608,426.13,8.1,76.6,0.26,1.43,1.56,16.0,-2.0,STAT,,,,,,,5.6656
2025-03-21 15:47:01-07:00,6.62,194.876,8.847,18.879,27.624,426.69,8.1,76.4,0.39,1.8,2.02,16.0,-2.0,STAT,,,,,,,6.9648
2025-03-21 15:48:01-07:00,6.62,195.217,6.75,21.619500000000002,24.791999999999998,426.89,8.1,76.5,0.48,1.61,1.69,17.0,-3.0,STAT,,,,,,,6.2464
2025-03-21 15:49:01-07:00,6.65,195.34900000000002,7.515,22.732499999999998,23.112000000000002,427.26,8.1,76.5,0.73,2.12,2.15,18.0,-2.0,STAT,,,,,,,6.3184000000000005
2025-03-21 15:50:01-07:00,6.68,225.69800000000004,6.984,21.756,26.4,427.74,8.1,76.4,0.72,1.96,2.11,19.0,-2.0,STAT,,,,,,,6.848000000000001
2025-03-21 15:51:01-07:00,6.69,319.649,11.538,21.063,25.631999999999998,427.91,8.1,76.5,0.85,1.87,2.27,15.0,-2.0,STAT,,,,,,,6.622400000000001
2025-03-21 15:51:56-07:00,6.7,308.17600000000004,9.485999999999999,21.6405,23.928,427.96,8.1,76.6,0.48,2.4,2.65,16.0,-2.0,STAT,,,,,,,6.7056000000000004
2025-03-21 15:52:56-07:00,6.71,263.67,12.06,21.6405,23.616,428.49,8.2,76.6,0.58,1.91,2.28,15.0,-2.0,STAT,,,,,,,6.251200000000001
2025-03-21 15:53:56-07:00,6.71,243.33100000000002,10.161,23.016000000000002,22.548,429.11,8.2,76.6,0.67,1.91,2.23,16.0,-2.0,STAT,,,,,,,6.037599999999999
2025-03-21 15:54:56-07:00,6.72,225.39000000000001,7.551000000000001,21.4095,24.983999999999998,429.69,8.2,76.7,0.79,2.44,2.8,19.0,-2.0,STAT,,,,,,,6.9488
2025-03-21 15:56:02-07:00,6.75,204.03900000000002,8.838000000000001,19.698000000000004,26.124,429.55,8.2,76.4,0.26,1.71,1.85,16.0,-2.0,STAT,,,,,,,6.5928
2025-03-21 15:56:58-07:00,6.78,201.102,9.315,20.895,25.787999999999997,428.71,8.3,76.3,0.64,1.97,2.17,16.0,-2.0,STAT,,,,,,,6.733599999999999
2025-03-21 15:57:58-07:00,6.8,196.317,10.044,20.349,22.416,428.25,8.3,76.5,0.29,1.43,1.52,16.0,-2.0,STAT,,,,,,,5.6272
2025-03-21 15:58:58-07:00,6.82,195.668,8.226,21.567,21.048,428.09,8.3,76.5,0.19,1.63,1.73,19.0,-2.0,STAT,,,,,,,5.5136
2025-03-21 15:59:58-07:00,6.82,218.317,7.632000000000001,20.517,28.163999999999998,428.03,8.4,75.9,0.69,2.13,2.56,19.0,-2.0,STAT,,,,,,,7.336799999999999
2025-03-21 16:00:58-07:00,6.86,236.50000000000003,10.232999999999999,19.8765,26.831999999999997,428.01,8.4,75.6,0.9,2.3,2.51,17.0,-2.0,STAT,,,,,,,7.2063999999999995
2025-03-21 16:01:57-07:00,6.89,237.578,10.386,22.113,26.46,428.0,8.5,75.7,0.92,1.98,2.11,17.0,-2.0,STAT,,,,,,,6.876000000000001
2025-03-21 16:02:57-07:00,6.91,225.48900000000003,11.133,23.4255,24.36,428.58,8.5,75.5,0.73,1.83,2.21,17.0,-3.0,STAT,,,,,,,6.336
2025-03-21 16:03:58-07:00,6.92,216.084,8.469000000000001,24.738,23.928,428.85,8.5,75.7,0.91,2.16,2.38,19.0,-3.0,STAT,,,,,,,6.5136
2025-03-21 16:04:58-07:00,6.97,214.478,8.469000000000001,23.5305,26.447999999999997,428.95,8.5,75.7,0.63,1.75,1.83,19.0,-3.0,STAT,,,,,,,6.6896
2025-03-21 16:05:58-07:00,7.0,221.82600000000002,7.884,22.8165,26.124,429.48,8.5,75.5,0.87,2.26,2.84,21.0,-3.0,STAT,,,,,,,7.0328
2025-03-21 16:06:59-07:00,7.02,220.154,8.829,22.963500000000003,25.56,429.66,8.6,75.2,0.63,2.21,2.87,18.0,-3.0,STAT,,,,,,,6.88
2025-03-21 16:07:59-07:00,7.07,258.885,9.395999999999999,23.037000000000003,25.992,429.29,8.6,75.4,0.94,2.1,2.5,20.0,-3.0,STAT,,,,,,,6.878400000000001
2025-03-21 16:08:59-07:00,7.11,237.479,10.071,22.113,27.168,429.1,8.6,75.1,0.89,2.1,2.23,18.0,-3.0,STAT,,,,,,,7.1136
2025-03-21 16:09:59-07:00,7.16,233.508,11.025,20.517,27.552,428.49,8.7,74.8,0.94,1.59,1.63,16.0,-3.0,STAT,,,,,,,6.782400000000001
2025-03-21 16:10:59-07:00,7.21,216.10600000000002,9.747,18.7215,28.86,426.72,8.8,74.3,0.49,1.44,1.63,18.0,-3.0,STAT,,,,,,,6.924
2025-03-21 16:12:00-07:00,7.25,208.417,11.520000000000001,18.627,27.552,425.6,8.9,74.4,0.42,1.73,1.84,16.0,-3.0,STAT,,,,,,,6.894400000000001
2025-03-21 16:13:00-07:00,7.3,202.752,9.045000000000002,17.955000000000002,27.983999999999998,425.21,8.9,74.4,0.42,1.91,2.03,18.0,-4.0,STAT,,,,,,,7.1248000000000005
2025-03-21 16:14:01-07:00,7.34,202.675,8.667000000000002,18.900000000000002,27.072,425.07,9.0,73.8,0.14,1.47,1.54,18.0,-3.0,STAT,,,,,,,6.590400000000001
2025-03-21 16:15:01-07:00,7.39,201.00300000000001,9.423,19.120500000000003,26.628,425.03,9.0,73.3,0.29,1.24,1.27,17.0,-3.0,STAT,,,,,,,6.3176000000000005
2025-03-21 16:16:01-07:00,7.42,189.376,8.360999999999999,17.976000000000003,27.432,423.69,8.9,71.9,0.12,1.08,1.08,18.0,-3.0,STAT,,,,,,,6.3504
2025-03-21 16:17:01-07:00,7.44,185.86700000000002,9.018,15.6975,29.652,422.6,9.0,71.8,0.37,1.97,2.13,18.0,-4.0,STAT,,,,,,,7.506400000000001
2025-03-21 16:18:01-07:00,7.49,188.936,8.595,14.8995,29.951999999999998,421.86,8.9,71.4,0.22,1.25,1.3,20.0,-4.0,STAT,,,,,,,6.9904
2025-03-21 16:19:01-07:00,7.51,176.88000000000002,7.901999999999999,15.9915,32.364,421.3,9.0,71.1,0.08,1.4,1.6,18.0,-3.0,STAT,,,,,,,7.5927999999999995
2025-03-21 16:20:02-07:00,7.52,175.34000000000003,7.3709999999999996,16.17,32.76,420.75,8.9,71.2,0.11,1.06,1.28,18.0,-3.0,STAT,,,,,,,7.3999999999999995
2025-03-21 16:21:02-07:00,7.53,175.329,6.345,15.3825,35.339999999999996,420.27,8.9,71.3,0.04,0.86,1.1,20.0,-2.0,STAT,,,,,,,7.755999999999999
2025-03-21 16:22:02-07:00,7.54,233.97,9.18,12.652500000000002,36.612,419.55,8.9,70.9,0.05,0.77,0.86,18.0,-3.0,STAT,,,,,,,7.9384000000000015
2025-03-21 16:23:02-07:00,7.54,257.598,7.164,14.227500000000001,34.488,419.19,8.9,71.2,0.15,1.31,1.34,20.0,-3.0,STAT,,,,,,,7.945600000000001
2025-03-21 16:24:02-07:00,7.54,219.27400000000003,6.183,15.435,31.392,419.3,8.9,71.6,0.05,0.94,0.95,22.0,-3.0,STAT,,,,,,,7.0304
2025-03-21 16:25:02-07:00,7.55,222.56300000000005,9.414000000000001,17.4405,29.892,420.21,8.8,71.9,0.54,1.7,1.71,19.0,-3.0,STAT,,,,,,,7.338400000000001
2025-03-21 16:26:03-07:00,7.57,207.88900000000004,10.458,16.926000000000002,29.639999999999997,420.72,8.8,71.4,0.23,1.42,1.42,17.0,-3.0,STAT,,,,,,,7.064
2025-03-21 16:27:03-07:00,7.58,207.82300000000004,9.567,17.020500000000002,31.836,421.18,8.8,71.7,0.42,1.33,1.33,18.0,-3.0,STAT,,,,,,,7.4312000000000005
2025-03-21 16:28:03-07:00,7.59,198.693,8.343,16.821,31.62,421.69,8.8,71.7,0.15,1.19,1.5,18.0,-2.0,STAT,,,,,,,7.276000000000001
2025-03-21 16:29:03-07:00,7.58,196.92200000000003,8.073,18.585,30.048,422.54,8.8,72.0,0.27,1.62,2.0,19.0,-3.0,STAT,,,,,,,7.3056
2025-03-21 16:30:03-07:00,7.57,195.228,6.957000000000001,17.881500000000003,29.028,422.71,8.7,71.8,0.09,1.21,1.41,19.0,-3.0,STAT,,,,,,,6.7736
2025-03-21 16:31:03-07:00,7.56,195.93200000000002,7.757999999999999,20.0655,29.112000000000002,422.78,8.7,72.2,0.03,0.79,0.86,19.0,-2.0,STAT,,,,,,,6.4544000000000015
2025-03-21 16:32:02-07:00,7.55,191.88400000000001,7.722,20.884500000000003,28.836,422.47,8.7,72.1,0.08,0.9,1.21,19.0,-2.0,STAT,,,,,,,6.4872
2025-03-21 16:33:02-07:00,7.55,191.235,8.244,21.4095,28.884,422.16,8.7,72.2,0.17,0.93,1.54,19.0,-2.0,STAT,,,,,,,6.5208
2025-03-21 16:34:03-07:00,7.54,201.685,7.911,20.265,30.0,422.06,8.7,72.0,0.73,1.41,2.37,19.0,-2.0,STAT,,,,,,,7.128
2025-03-21 16:35:03-07:00,7.54,190.66300000000004,8.982000000000001,20.317500000000003,30.299999999999997,422.02,8.6,72.0,0.87,1.7,2.21,17.0,-2.0,STAT,,,,,,,7.42
2025-03-21 16:36:03-07:00,7.54,185.51500000000001,8.001000000000001,20.433000000000003,28.668,422.01,8.6,71.9,0.3,1.1,1.45,19.0,-2.0,STAT,,,,,,,6.6136
2025-03-21 16:37:04-07:00,7.54,178.68400000000003,10.332,19.9395,28.715999999999998,422.0,8.6,71.9,0.18,1.03,1.39,17.0,-2.0,STAT,,,,,,,6.5672
2025-03-21 16:38:04-07:00,7.54,172.12800000000001,9.747,19.099500000000003,30.228,422.0,8.5,72.2,0.22,0.91,1.26,18.0,-2.0,STAT,,,,,,,6.7736
2025-03-21 16:39:04-07:00,7.53,170.53300000000002,10.98,19.645500000000002,31.344,422.0,8.5,72.0,0.21,0.97,1.44,16.0,-1.0,STAT,,,,,,,7.0448
2025-03-21 16:40:04-07:00,7.52,171.292,9.207,19.215,28.871999999999996,422.0,8.5,72.0,0.07,0.99,1.58,19.0,-1.0,STAT,,,,,,,6.5664
2025-03-21 16:41:04-07:00,7.52,180.18000000000004,8.937,20.37,28.991999999999997,422.0,8.5,72.1,0.12,0.98,1.36,20.0,-2.0,STAT,,,,,,,6.5824
2025-03-21 16:42:05-07:00,7.52,179.66300000000004,9.225,22.9845,27.636,422.29,8.4,72.6,0.06,1.31,1.43,18.0,-2.0,STAT,,,,,,,6.575200000000001
2025-03-21 16:43:05-07:00,7.48,186.45000000000002,9.936,22.701,28.823999999999998,422.75,8.4,72.4,0.18,1.47,1.62,18.0,-2.0,STAT,,,,,,,6.9408
2025-03-21 16:44:05-07:00,7.45,192.07100000000003,11.223,24.927,27.3,422.91,8.4,72.7,0.19,1.01,1.41,15.0,-1.0,STAT,,,,,,,6.268000000000001
2025-03-21 16:45:05-07:00,7.44,197.604,9.54,29.3475,21.252,423.26,8.4,73.2,0.11,1.15,1.28,16.0,-1.0,STAT,,,,,,,5.1704
2025-03-21 16:46:05-07:00,7.44,193.61100000000002,8.685,27.048000000000002,26.291999999999998,424.09,8.4,73.5,0.35,1.51,1.55,18.0,-1.0,STAT,,,,,,,6.4664
2025-03-21 16:47:05-07:00,7.43,191.69700000000003,9.234,27.069000000000003,23.424,424.68,8.4,73.8,0.42,1.68,1.69,17.0,-2.0,STAT,,,,,,,6.0288
2025-03-21 16:48:05-07:00,7.43,196.03100000000003,9.216000000000001,27.478500000000004,19.043999999999997,425.24,8.4,73.9,0.6,1.48,1.49,17.0,-2.0,STAT,,,,,,,4.9928
2025-03-21 16:49:06-07:00,7.42,215.35800000000003,8.370000000000001,26.754,17.892,426.31,8.4,74.1,0.79,1.56,1.78,18.0,-2.0,STAT,,,,,,,4.8264000000000005
2025-03-21 16:50:06-07:00,7.41,224.57600000000002,8.991,27.2895,20.628,427.37,8.4,74.1,0.56,2.02,2.09,17.0,-3.0,STAT,,,,,,,5.7416
2025-03-21 16:51:06-07:00,7.38,217.129,9.216000000000001,29.0115,19.823999999999998,427.78,8.4,74.0,0.66,2.02,2.27,17.0,-2.0,STAT,,,,,,,5.5808
2025-03-21 16:52:06-07:00,7.35,212.751,9.387,29.872500000000002,21.228,427.92,8.4,74.2,0.4,1.77,1.91,18.0,-2.0,STAT,,,,,,,5.661600000000001
2025-03-21 16:53:07-07:00,7.34,214.87400000000002,8.766,30.786,20.628,427.97,8.4,74.4,0.51,1.88,2.02,17.0,-1.0,STAT,,,,,,,5.6296
2025-03-21 16:54:07-07:00,7.34,215.38000000000002,8.874,31.552500000000002,18.96,427.99,8.4,74.6,0.81,1.79,2.2,18.0,-2.0,STAT,,,,,,,5.224
2025-03-21 16:55:07-07:00,7.33,217.162,8.928,30.1245,20.772,428.64,8.3,74.6,0.87,1.67,2.3,18.0,-2.0,STAT,,,,,,,5.4904
2025-03-21 16:56:07-07:00,7.32,223.59700000000004,9.954,29.904000000000003,17.939999999999998,429.23,8.3,74.9,0.94,1.59,1.82,17.0,-2.0,STAT,,,,,,,4.859999999999999
2025-03-21 16:57:07-07:00,7.32,223.54200000000003,10.107000000000001,27.898500000000002,20.676,430.23,8.3,74.4,0.72,1.97,2.17,16.0,-2.0,STAT,,,,,,,5.7112
2025-03-21 16:58:03-07:00,7.31,215.644,7.929,27.006,24.192,430.09,8.3,74.1,0.71,1.54,1.6,19.0,-1.0,STAT,,,,,,,6.0704
2025-03-21 16:59:03-07:00,7.3,214.852,9.09,29.505000000000003,21.983999999999998,429.95,8.3,73.7,0.48,1.4,1.55,18.0,-2.0,STAT,,,,,,,5.5168
2025-03-21 17:00:03-07:00,7.26,211.794,10.836,28.581,22.979999999999997,428.93,8.2,74.0,0.56,1.47,1.72,17.0,-1.0,STAT,,,,,,,5.771999999999999
2025-03-21 17:01:04-07:00,7.24,212.26700000000002,9.72,29.5575,23.568,428.56,8.2,74.5,0.68,1.63,1.71,17.0,-1.0,STAT,,,,,,,6.017600000000001
2025-03-21 17:02:04-07:00,7.24,213.268,10.746,30.198000000000004,22.38,428.23,8.2,74.2,0.75,1.77,2.15,17.0,-1.0,STAT,,,,,,,5.892
2025-03-21 17:03:04-07:00,7.23,214.08200000000002,9.216000000000001,29.673000000000002,22.247999999999998,428.08,8.2,74.6,0.59,1.57,1.77,19.0,-1.0,STAT,,,,,,,5.7056
2025-03-21 17:04:04-07:00,7.22,213.675,11.538,30.166500000000003,21.084,428.03,8.2,74.7,0.87,1.83,2.24,16.0,-2.0,STAT,,,,,,,5.6808000000000005
2025-03-21 17:05:04-07:00,7.22,220.59400000000002,8.504999999999999,31.9515,19.631999999999998,428.24,8.2,75.1,0.96,2.6,3.12,19.0,-2.0,STAT,,,,,,,6.006399999999999
2025-03-21 17:06:04-07:00,7.21,224.45500000000004,8.523000000000001,34.293,16.704,429.22,8.2,75.5,0.99,2.53,2.72,19.0,-2.0,STAT,,,,,,,5.364800000000001
2025-03-21 17:07:04-07:00,7.21,228.64600000000004,9.360000000000001,35.584500000000006,14.687999999999999,430.6,8.2,75.6,1.0,2.37,2.48,20.0,-2.0,STAT,,,,,,,4.8336
2025-03-21 17:08:03-07:00,7.21,227.018,11.835,35.805,15.011999999999999,431.63,8.2,75.6,1.08,2.2,2.23,16.0,-2.0,STAT,,,,,,,4.7623999999999995
2025-03-21 17:09:04-07:00,7.21,225.11500000000004,14.31,37.29600000000001,14.652000000000001,431.87,8.2,75.4,1.03,2.06,2.47,16.0,-2.0,STAT,,,,,,,4.5784
2025-03-21 17:10:04-07:00,7.2,232.353,10.836,36.844500000000004,14.76,431.95,8.2,75.5,0.98,2.02,2.39,20.0,-2.0,STAT,,,,,,,4.568
2025-03-21 17:11:04-07:00,7.17,241.945,10.953,35.952000000000005,17.316,431.98,8.2,75.2,0.89,1.97,2.09,17.0,-2.0,STAT,,,,,,,5.0392
2025-03-21 17:12:04-07:00,7.15,240.37200000000004,10.754999999999999,35.49,17.604,431.99,8.2,75.0,1.06,3.31,3.57,18.0,-2.0,STAT,,,,,,,6.1688
2025-03-21 17:13:06-07:00,7.14,236.36800000000002,13.041,36.309,15.276,432.0,8.2,74.9,1.02,2.67,2.92,15.0,-2.0,STAT,,,,,,,5.1912
2025-03-21 17:14:05-07:00,7.13,234.245,12.816,36.477000000000004,14.904,432.0,8.2,74.6,1.21,2.41,2.5,16.0,-2.0,STAT,,,,,,,4.9088
2025-03-21 17:15:05-07:00,7.13,228.954,13.941,35.1855,16.992,432.0,8.2,74.6,1.46,2.54,2.57,15.0,-1.0,STAT,,,,,,,5.430400000000001
2025-03-21 17:16:05-07:00,7.13,224.818,11.682,34.9545,15.227999999999998,431.42,8.2,74.6,1.28,2.62,2.83,16.0,-2.0,STAT,,,,,,,5.1416
2025-03-21 17:17:05-07:00,7.13,223.78400000000002,9.468,36.267,14.052000000000001,431.15,8.2,74.5,1.72,3.28,3.37,19.0,-2.0,STAT,,,,,,,5.4344
2025-03-21 17:18:06-07:00,7.13,222.64000000000001,8.991,35.385000000000005,15.984,431.05,8.2,74.5,1.9,3.69,3.72,18.0,-2.0,STAT,,,,,,,6.1488
