DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,177,17,-8,-24,164051782,161,27,-12,-27,1570878764,AQI
2025-03-14 03:59:41-07:00,4.17,274.84600000000006,6.075,20.6535,9.072,412.47,6.1,66.0,0.0,0.42,0.42,17.0,0.0,0.0,STAT,,,,,,,2.1504
2025-03-14 04:00:41-07:00,4.15,264.385,6.462,21.021,6.636,412.81,6.0,65.8,0.0,0.23,0.23,16.0,1.0,0.0,STAT,,,,,,,1.5112
2025-03-14 04:01:41-07:00,4.13,257.785,6.705,20.149500000000003,7.056,412.93,6.0,66.0,0.0,0.57,0.57,15.0,0.0,0.0,STAT,,,,,,,1.8672
2025-03-14 04:02:41-07:00,4.12,254.98000000000005,6.5520000000000005,19.782,8.952,412.98,6.0,65.9,0.0,0.4,0.4,15.0,1.0,0.0,STAT,,,,,,,2.1104000000000003
2025-03-14 04:03:42-07:00,4.1,250.074,6.363,20.2545,8.16,412.99,6.0,65.8,0.0,0.67,0.67,14.0,1.0,0.0,STAT,,,,,,,2.168
2025-03-14 04:04:42-07:00,4.06,242.286,8.028,19.6245,8.208,413.0,6.0,66.0,0.0,0.26,0.26,14.0,0.0,0.0,STAT,,,,,,,1.8496000000000001
2025-03-14 04:05:42-07:00,4.04,240.64700000000002,6.7860000000000005,20.433000000000003,7.5,413.58,6.0,66.3,0.0,0.09,0.09,16.0,0.0,0.0,STAT,,,,,,,1.572
2025-03-14 04:06:42-07:00,4.03,237.87500000000003,7.182,20.9475,6.323999999999999,415.04,5.9,66.7,0.0,0.07,0.07,15.0,1.0,0.0,STAT,,,,,,,1.3208
2025-03-14 04:07:42-07:00,4.01,232.925,6.336,20.9475,6.624,416.05,5.9,66.6,0.25,0.67,0.67,15.0,0.0,0.0,STAT,,,,,,,1.8608
2025-03-14 04:08:42-07:00,3.97,217.129,9.279,19.960500000000003,14.147999999999998,415.79,5.9,66.3,0.08,0.36,0.38,13.0,0.0,0.0,STAT,,,,,,,3.1175999999999995
2025-03-14 04:09:43-07:00,3.94,213.97200000000004,6.930000000000001,18.931500000000003,15.299999999999999,414.65,5.9,66.4,0.03,0.49,0.67,17.0,0.0,0.0,STAT,,,,,,,3.452
2025-03-14 04:10:43-07:00,3.93,219.54900000000004,7.398000000000001,20.118000000000002,14.352,413.58,6.0,66.5,0.01,0.55,0.71,16.0,0.0,0.0,STAT,,,,,,,3.3104
