DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,246,68,2,-8,6,0,0.00000,0.00000.1,0.1,2046495404,253,75,0.2,2713737487,AQI
2025-02-25 17:35:28-08:00,21.79,198.209,10.026000000000002,10.143,1.608,411.0,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.87,0.01,29.72,1,-5,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.32160000000000005
2025-02-25 17:36:28-08:00,21.8,200.39800000000002,9.891,11.382,1.524,411.04,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.84,0.0,29.04,1,-4,46.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3048
2025-02-25 17:37:28-08:00,21.79,201.025,10.152,10.290000000000001,3.072,411.05,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,14.09,154.84,29.0,1,-4,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6144000000000001
2025-02-25 17:38:24-08:00,21.8,198.803,9.207,9.849000000000002,2.4359999999999995,411.43,21.0,33.2,0.0,0.0,0.42,0.0,0.0,1,14.02,48.59,35.59,1,-4,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4871999999999999
2025-02-25 17:39:24-08:00,21.79,199.67200000000003,9.9,9.5655,3.12,411.48,21.0,33.2,0.0,0.0,0.46,0.0,0.0,1,13.98,13.72,31.82,1,-5,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6240000000000001
2025-02-25 17:40:24-08:00,21.79,200.87100000000004,8.793,9.575999999999999,3.048,411.17,21.0,33.2,0.0,0.0,0.21,0.0,0.0,1,13.95,3.88,28.15,1,-6,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6096
2025-02-25 17:41:25-08:00,21.79,198.30800000000002,11.501999999999999,9.786000000000001,3.096,411.06,21.0,33.2,0.0,0.0,0.22,0.0,0.0,1,13.91,1.09,28.53,1,-5,44.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6192000000000001
2025-02-25 17:42:25-08:00,21.8,199.122,10.917000000000002,9.2925,2.388,411.02,21.0,33.2,0.0,0.0,0.07,0.0,0.0,1,13.91,0.31,30.17,1,-6,44.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4776
2025-02-25 17:43:25-08:00,21.8,197.50500000000002,10.494,9.282,3.0119999999999996,411.01,21.0,33.2,0.0,0.0,0.02,0.0,0.0,1,13.87,0.09,33.66,1,-5,45.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6023999999999999
2025-02-25 17:44:26-08:00,21.8,197.824,10.305,9.156,4.74,411.0,21.0,33.3,0.0,0.02,0.03,0.0,0.0,1,13.87,0.02,30.94,1,-5,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9640000000000001
2025-02-25 17:45:26-08:00,21.8,194.32600000000002,9.558,10.311,2.952,411.22,21.0,33.2,0.0,0.01,0.01,0.0,0.0,1,13.84,0.01,31.52,1,-4,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5984
2025-02-25 17:46:26-08:00,21.8,192.76400000000004,9.531,9.2925,3.564,411.73,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,14.16,306.18,27.83,1,-3,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7128000000000001
2025-02-25 17:47:26-08:00,21.8,193.96300000000002,9.675,9.4395,5.1,411.9,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,14.05,136.47,29.39,1,-4,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.02
2025-02-25 17:48:27-08:00,21.8,194.55700000000002,9.099,10.552500000000002,2.232,411.97,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.98,38.54,37.92,1,-5,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4464000000000001
2025-02-25 17:49:27-08:00,21.8,194.997,9.099,9.744,3.444,411.99,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.95,10.89,32.17,1,-5,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6888000000000001
2025-02-25 17:50:27-08:00,21.8,191.928,10.638,10.563,3.1799999999999997,412.0,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.95,3.07,28.42,1,-3,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.636
2025-02-25 17:51:27-08:00,21.8,190.894,10.206,10.4475,2.952,412.35,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.91,0.87,31.19,1,-4,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5904
2025-02-25 17:52:27-08:00,21.8,192.104,10.323,10.626,2.112,412.67,21.0,33.2,0.0,0.0,0.0,0.0,0.0,1,13.91,0.25,30.57,1,-4,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42240000000000005
2025-02-25 17:53:28-08:00,21.8,195.437,10.566,9.6285,4.608,412.88,21.0,33.3,0.0,0.13,0.23,0.0,0.0,1,13.87,0.07,37.4,1,-6,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0256
2025-02-25 17:54:28-08:00,21.8,193.556,10.701,11.256000000000002,1.524,412.96,21.0,33.3,0.0,0.04,0.08,0.0,0.0,1,13.87,0.02,31.95,1,-6,45.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3368
2025-02-25 17:55:29-08:00,21.8,194.018,10.485000000000001,11.991,-0.156,413.27,21.0,33.2,0.0,0.22,0.23,0.0,0.0,1,13.84,0.01,27.99,1,-6,45.0,3.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.1448
2025-02-25 17:56:29-08:00,21.8,195.745,11.241,10.416,1.236,413.09,21.0,33.3,0.0,0.31,0.31,0.0,0.0,1,14.16,220.92,28.84,1,-6,45.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4952
2025-02-25 17:57:29-08:00,21.8,194.678,11.501999999999999,9.6285,3.0,413.49,21.0,33.2,0.0,0.1,0.1,0.0,0.0,1,14.02,62.39,29.6,1,-6,44.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6800000000000002
2025-02-25 17:58:30-08:00,21.8,190.751,11.205,9.397499999999999,3.0119999999999996,413.82,21.0,33.3,0.0,0.03,0.03,0.0,0.0,1,13.98,17.62,31.38,1,-4,45.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6264
2025-02-25 17:59:30-08:00,21.8,190.366,11.259,10.573500000000001,1.08,413.94,21.0,33.3,0.0,0.14,0.14,0.0,0.0,1,13.95,4.98,35.02,1,-4,44.0,3.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.32800000000000007
2025-02-25 18:00:31-08:00,21.8,189.34300000000002,10.998000000000001,10.5945,2.964,413.98,21.0,33.3,0.0,0.05,0.05,0.0,0.0,1,13.91,1.41,27.33,1,-4,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6328
2025-02-25 18:01:31-08:00,21.8,195.019,9.9,10.0695,1.08,413.99,21.0,33.2,0.0,0.02,0.02,0.0,0.0,1,13.91,0.4,30.09,1,-7,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.23200000000000004
2025-02-25 18:02:31-08:00,21.8,190.99300000000002,11.097,10.122000000000002,2.592,413.86,21.1,33.3,0.0,0.08,0.29,0.0,0.0,1,13.91,0.11,31.02,1,-4,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5824
2025-02-25 18:03:31-08:00,21.8,191.57600000000002,10.539000000000001,10.374,3.552,413.3,21.0,33.3,0.0,0.03,0.1,0.0,0.0,1,13.87,0.03,27.57,1,-5,45.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7344
2025-02-25 18:04:27-08:00,21.8,192.22500000000002,9.54,10.416,1.9559999999999997,413.12,21.0,33.3,0.0,0.01,0.03,0.0,0.0,1,13.87,0.01,35.48,1,-5,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3992
2025-02-25 18:05:27-08:00,21.8,189.75000000000003,9.432,9.618,4.26,413.04,21.0,33.3,0.0,0.0,0.01,0.0,0.0,1,13.84,0.0,31.92,1,-4,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.852
2025-02-25 18:06:27-08:00,21.8,192.80800000000002,9.378,9.786000000000001,2.976,413.01,21.0,33.3,0.0,0.02,0.1,0.0,0.0,1,14.09,149.56,29.63,1,-5,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6112000000000001
2025-02-25 18:07:27-08:00,21.8,190.69600000000003,10.287,10.216500000000002,2.616,413.0,21.0,33.3,0.0,0.01,0.03,0.0,0.0,1,14.02,42.24,28.09,1,-5,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5312
2025-02-25 18:08:27-08:00,21.8,189.86,10.836,10.542,2.196,413.0,21.0,33.3,0.0,0.0,0.01,0.0,0.0,1,13.98,11.93,30.61,1,-4,44.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.43920000000000003
2025-02-25 18:09:28-08:00,21.8,190.86100000000002,10.323,10.752,1.332,413.54,21.1,33.3,0.0,0.0,0.0,0.0,0.0,1,13.95,3.37,32.49,1,-5,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.2664
2025-02-25 18:10:28-08:00,21.8,192.15900000000002,10.719000000000001,12.3585,0.49199999999999994,413.72,21.1,33.3,0.0,0.18,0.18,0.0,0.0,1,13.91,0.95,29.56,1,-6,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24239999999999998
2025-02-25 18:11:29-08:00,21.8,189.431,10.206,10.5945,2.976,413.85,21.1,33.3,0.0,0.11,0.11,0.0,0.0,1,13.91,0.27,32.3,1,-6,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6832
2025-02-25 18:12:29-08:00,21.8,190.46500000000003,10.35,11.6235,1.6440000000000001,413.17,21.0,33.3,0.0,0.03,0.15,0.0,0.0,1,13.87,0.08,27.88,1,-6,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.35280000000000006
2025-02-25 18:13:29-08:00,21.8,188.46300000000002,10.071,10.395000000000001,2.448,412.96,21.0,33.3,0.0,0.15,0.23,0.0,0.0,1,13.87,0.02,27.72,1,-5,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6096
2025-02-25 18:14:29-08:00,21.8,189.695,10.017000000000001,10.2585,2.076,412.98,21.1,33.3,0.0,0.05,0.08,0.0,0.0,1,13.84,0.01,38.67,1,-6,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.45520000000000005
2025-02-25 18:15:29-08:00,21.8,189.22200000000004,9.9,10.4685,1.32,412.99,21.1,33.3,0.0,0.2,0.2,0.0,0.0,1,14.19,281.85,33.92,1,-6,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42400000000000004
2025-02-25 18:16:29-08:00,21.8,190.487,10.35,8.9565,3.48,413.0,21.1,33.3,0.0,0.07,0.07,0.0,0.0,1,14.05,87.8,28.13,1,-7,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7520000000000001
2025-02-25 18:17:30-08:00,21.8,189.15600000000003,9.423,9.2085,5.88,413.0,21.1,33.3,0.0,0.02,0.02,0.0,0.0,1,13.98,24.8,28.29,1,-7,48.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,1.192
2025-02-25 18:18:30-08:00,21.8,187.77,9.999,9.7125,3.348,413.0,21.0,33.4,0.0,0.01,0.01,0.0,0.0,1,13.95,7.0,30.05,1,-5,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6776
2025-02-25 18:19:31-08:00,21.8,189.04600000000002,9.918,10.8465,2.148,413.0,21.1,33.3,0.0,0.0,0.0,0.0,0.0,1,13.91,1.98,37.48,1,-6,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42960000000000004
2025-02-25 18:20:31-08:00,21.8,188.353,9.828,10.416,2.376,412.79,21.1,33.4,0.0,0.09,0.09,0.0,0.0,1,13.91,0.56,33.12,1,-5,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5472
2025-02-25 18:21:31-08:00,21.8,189.112,10.368,11.172,1.728,412.75,21.0,33.4,0.0,0.03,0.24,0.0,0.0,1,13.91,0.16,28.76,1,-6,47.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.36960000000000004
2025-02-25 18:22:31-08:00,21.8,189.893,9.747,9.5235,4.859999999999999,412.71,21.1,33.4,0.0,0.01,0.08,0.0,0.0,1,13.87,0.04,27.97,1,-6,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.98
2025-02-25 18:23:31-08:00,21.8,187.66,9.063,9.702,3.336,412.9,21.1,33.3,0.0,0.04,0.19,0.0,0.0,1,13.87,0.01,30.03,1,-5,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6992
2025-02-25 18:24:32-08:00,21.8,184.943,9.837,10.311,2.916,412.96,21.1,33.4,0.0,0.06,0.13,0.0,0.0,1,14.16,290.65,35.35,1,-3,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6312000000000001
2025-02-25 18:25:33-08:00,21.8,186.14200000000002,9.450000000000001,10.6575,3.0599999999999996,412.99,21.1,33.4,0.0,0.02,0.09,0.0,0.0,1,14.05,120.22,33.16,1,-4,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.628
2025-02-25 18:26:33-08:00,21.8,189.92600000000002,10.701,10.489500000000001,2.004,413.0,21.1,33.4,0.0,0.28,0.59,0.0,0.0,1,14.02,33.95,32.04,1,-6,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6248
2025-02-25 18:27:33-08:00,21.8,188.47400000000002,10.089,11.445,2.7479999999999998,413.0,21.1,33.4,0.0,0.09,0.19,0.0,0.0,1,13.95,9.59,27.97,1,-5,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6215999999999999
2025-02-25 18:28:33-08:00,21.8,190.74,10.098,10.143,4.14,413.0,21.1,33.4,0.0,0.23,0.3,0.0,0.0,1,13.95,2.71,26.86,1,-7,45.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.012
2025-02-25 18:29:33-08:00,21.8,191.42200000000003,9.612,10.269,3.9,413.0,21.1,33.4,0.0,0.07,0.17,0.0,0.0,1,13.91,0.76,36.34,1,-8,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8360000000000001
2025-02-25 18:30:33-08:00,21.8,189.299,10.26,9.8175,4.596,413.0,21.1,33.4,0.0,0.02,0.14,0.0,0.0,1,13.91,0.22,35.88,1,-6,46.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9352
2025-02-25 18:31:33-08:00,21.8,188.65,9.432,10.479000000000001,4.212,413.0,21.1,33.4,0.0,0.01,0.05,0.0,0.0,1,13.87,0.06,28.15,1,-5,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8504
2025-02-25 18:32:34-08:00,21.81,189.04600000000002,9.531,10.4685,4.008,413.0,21.1,33.4,0.0,0.04,0.05,0.0,0.0,1,13.87,0.02,28.01,1,-5,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8336000000000001
2025-02-25 18:33:34-08:00,21.82,191.29000000000002,10.215,10.08,4.224,413.0,21.1,33.5,0.0,0.42,0.48,0.0,0.0,1,13.87,0.0,31.06,1,-6,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1808
2025-02-25 18:34:34-08:00,21.83,190.53100000000003,9.225,9.6075,5.22,413.0,21.1,33.4,0.0,0.13,0.38,0.0,0.0,1,14.05,164.52,29.87,1,-5,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1480000000000001
2025-02-25 18:35:35-08:00,21.85,188.21,10.035,11.371500000000001,3.516,413.0,21.1,33.5,0.0,0.12,0.2,0.0,0.0,1,14.09,156.98,32.61,1,-4,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7992
2025-02-25 18:36:35-08:00,21.86,188.63900000000004,9.261,10.668000000000001,2.928,413.0,21.1,33.5,0.0,0.04,0.07,0.0,0.0,1,14.02,44.34,29.64,1,-4,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6176
2025-02-25 18:37:30-08:00,21.87,189.112,10.179,11.886000000000001,0.576,413.0,21.1,33.5,0.0,0.09,0.1,0.0,0.0,1,13.98,13.91,28.14,1,-6,45.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.18719999999999998
2025-02-25 18:38:30-08:00,21.87,191.24600000000004,9.063,11.13,3.9599999999999995,413.0,21.1,33.5,0.0,0.08,0.1,0.0,0.0,1,13.95,3.93,29.11,1,-7,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8559999999999999
2025-02-25 18:39:31-08:00,21.88,188.65,10.503,11.371500000000001,3.828,413.0,21.1,33.5,0.0,0.16,0.22,0.0,0.0,1,13.91,1.11,29.77,1,-5,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8936000000000001
2025-02-25 18:40:31-08:00,21.88,190.751,10.341000000000001,12.894,0.096,413.23,21.1,33.6,0.0,0.05,0.07,0.0,0.0,1,13.91,0.31,31.74,1,-6,47.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.05920000000000001
2025-02-25 18:41:32-08:00,21.89,192.67600000000002,9.189000000000002,12.075000000000001,1.248,413.73,21.1,33.6,0.0,0.02,0.33,0.0,0.0,1,13.87,0.09,34.12,1,-7,47.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.2656
2025-02-25 18:42:32-08:00,21.89,191.477,9.485999999999999,11.739,1.308,413.9,21.1,33.6,0.0,0.08,0.31,0.0,0.0,1,13.87,0.03,29.95,1,-6,48.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3256
2025-02-25 18:43:32-08:00,21.89,188.21,9.873000000000001,13.083000000000002,-0.22799999999999998,413.97,21.1,33.5,0.0,0.09,0.19,0.0,0.0,1,13.87,0.01,28.19,1,-5,47.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.026399999999999993
2025-02-25 18:44:32-08:00,21.89,187.011,10.278,13.440000000000001,-0.18,413.99,21.1,33.6,0.0,0.05,0.39,0.0,0.0,1,13.84,0.0,29.07,1,-6,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.0040000000000000105
2025-02-25 18:45:33-08:00,21.89,184.8,9.477,11.318999999999999,3.588,414.0,21.1,33.5,0.0,0.13,0.24,0.0,0.0,1,14.09,172.59,31.73,1,-4,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8216
2025-02-25 18:46:34-08:00,21.89,186.06500000000003,9.72,11.865000000000002,2.976,414.0,21.1,33.5,0.0,0.09,0.13,0.0,0.0,1,14.02,48.74,31.42,1,-6,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6672
2025-02-25 18:47:34-08:00,21.89,187.57200000000003,10.845,13.503,-1.704,414.0,21.1,33.6,0.0,0.03,0.04,0.0,0.0,1,13.98,13.77,30.5,1,-7,46.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.31679999999999997
2025-02-25 18:48:34-08:00,21.89,186.84600000000003,9.945,12.841500000000002,-0.372,414.0,21.2,33.5,0.0,0.05,0.06,0.0,0.0,1,13.95,3.89,28.6,1,-6,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.0344
2025-02-25 18:49:34-08:00,21.9,185.80100000000002,11.501999999999999,12.327,-0.06,414.26,21.2,33.6,0.0,0.21,0.21,0.0,0.0,1,13.91,1.1,28.21,1,-6,45.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.156
2025-02-25 18:50:34-08:00,21.9,187.484,10.125,12.316500000000001,1.332,414.6,21.1,33.5,0.0,0.26,0.33,0.0,0.0,1,13.91,0.31,45.78,1,-6,47.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.47440000000000004
2025-02-25 18:51:35-08:00,21.9,186.64800000000002,9.99,12.2955,1.9559999999999997,414.86,21.2,33.5,0.0,0.09,0.11,0.0,0.0,1,13.87,0.09,31.12,1,-5,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4632
2025-02-25 18:52:35-08:00,21.9,188.82600000000002,10.215,11.560500000000001,3.564,415.03,21.2,33.5,0.0,0.37,0.38,0.0,0.0,1,13.87,0.02,29.72,1,-6,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0088000000000001
2025-02-25 18:53:35-08:00,21.9,187.77,9.819,12.3795,1.5,415.51,21.2,33.5,0.0,0.2,0.2,0.0,0.0,1,13.84,0.01,30.57,1,-6,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4600000000000001
2025-02-25 18:54:35-08:00,21.9,188.18800000000002,9.657,12.579,3.6599999999999997,415.83,21.2,33.5,0.0,0.07,0.14,0.0,0.0,1,13.84,0.0,28.44,1,-6,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.788
2025-02-25 18:55:36-08:00,21.9,188.57300000000004,9.963000000000001,12.432,2.616,416.47,21.2,33.6,0.0,0.23,0.29,0.0,0.0,1,14.09,147.89,38.26,1,-6,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7072
2025-02-25 18:56:36-08:00,21.9,189.81600000000003,10.35,12.232500000000002,1.296,416.27,21.2,33.5,0.0,0.11,0.13,0.0,0.0,1,13.98,41.77,33.1,1,-7,46.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.34720000000000006
2025-02-25 18:57:36-08:00,21.9,191.24600000000004,9.702,12.096,1.896,416.18,21.2,33.6,0.0,0.04,0.04,0.0,0.0,1,13.98,11.8,30.91,1,-8,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4112
2025-02-25 18:58:37-08:00,21.92,189.068,9.837,13.23,0.40800000000000003,416.41,21.2,33.6,0.0,0.01,0.22,0.0,0.0,1,13.95,3.33,31.67,1,-7,48.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.08960000000000001
2025-02-25 18:59:37-08:00,21.95,188.10000000000002,10.791,12.1065,1.188,416.47,21.2,33.6,0.0,0.19,0.26,0.0,0.0,1,13.91,0.94,31.79,1,-6,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.38960000000000006
2025-02-25 19:00:33-08:00,21.96,187.31900000000002,10.161,12.138000000000002,1.6320000000000001,416.32,21.2,33.6,0.0,0.23,0.25,0.0,0.0,1,13.87,0.3,36.99,1,-5,47.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5104000000000001
2025-02-25 19:01:33-08:00,21.97,188.81500000000003,10.188,12.327,3.864,416.11,21.2,33.6,0.0,0.07,0.08,0.0,0.0,1,13.87,0.08,35.97,1,-7,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8288000000000001
2025-02-25 19:02:33-08:00,21.98,185.75700000000003,10.26,11.707500000000001,4.512,416.66,21.2,33.7,0.0,0.02,0.03,0.0,0.0,1,13.87,0.02,28.41,1,-5,45.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9184
2025-02-25 19:03:33-08:00,21.99,187.96800000000002,10.359,12.316500000000001,3.2640000000000002,416.88,21.2,33.6,0.0,0.01,0.01,0.0,0.0,1,13.87,0.01,28.1,1,-7,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6608
2025-02-25 19:04:33-08:00,21.99,189.497,8.973,12.116999999999999,1.5,416.96,21.2,33.6,0.0,0.0,0.0,0.0,0.0,1,14.16,229.84,30.3,1,-7,47.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.30000000000000004
2025-02-25 19:05:35-08:00,21.99,190.12400000000002,9.450000000000001,11.8125,2.136,416.98,21.2,33.6,0.0,0.23,0.23,0.0,0.0,1,14.05,97.6,29.74,1,-8,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6112000000000001
2025-02-25 19:06:35-08:00,21.99,184.06300000000002,9.504000000000001,12.054,0.624,416.99,21.2,33.6,0.0,0.07,0.09,0.0,0.0,1,13.98,27.57,33.05,1,-5,48.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.18080000000000002
2025-02-25 19:07:35-08:00,21.99,187.154,9.18,10.993500000000001,3.972,417.0,21.2,33.6,0.0,0.03,0.24,0.0,0.0,1,13.95,7.79,29.82,1,-5,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8184
2025-02-25 19:08:35-08:00,21.99,186.52700000000002,9.594000000000001,11.9175,2.916,417.0,21.2,33.6,0.0,0.01,0.08,0.0,0.0,1,13.95,2.2,27.29,1,-5,48.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5912000000000001
2025-02-25 19:09:35-08:00,21.99,187.462,9.477,11.739,3.468,417.0,21.2,33.6,0.0,0.18,0.21,0.0,0.0,1,13.91,0.62,28.61,1,-6,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8376
2025-02-25 19:10:35-08:00,21.99,187.05500000000004,9.963000000000001,12.043500000000002,3.1079999999999997,417.23,21.2,33.6,0.0,0.09,0.1,0.0,0.0,1,13.91,0.18,30.75,1,-6,48.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6935999999999999
2025-02-25 19:11:36-08:00,21.99,189.39800000000002,10.422,11.529000000000002,2.232,417.73,21.3,33.7,0.0,0.03,0.03,0.0,0.0,1,13.87,0.05,32.49,1,-7,47.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4704000000000001
2025-02-25 19:12:36-08:00,21.99,184.62400000000002,9.072000000000001,11.571,1.128,417.9,21.3,33.6,0.0,0.01,0.01,0.0,0.0,1,13.87,0.01,29.97,1,-5,48.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.2336
2025-02-25 19:13:36-08:00,21.99,187.935,10.278,11.487,3.588,417.97,21.3,33.6,0.0,0.02,0.02,0.0,0.0,1,13.84,0.0,31.08,1,-7,46.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7336
2025-02-25 19:14:36-08:00,21.99,186.26300000000003,10.134,11.109,4.68,418.02,21.3,33.6,0.0,0.01,0.22,0.0,0.0,1,14.12,224.11,30.07,1,-7,46.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.944
2025-02-25 19:15:36-08:00,21.99,188.859,9.684,11.3295,2.376,418.01,21.3,33.7,0.0,0.41,0.55,0.0,0.0,1,14.02,63.3,26.13,1,-8,47.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8032
