DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,161,29,-8,-25,3870833228,147,27,-31,2305028482,AQI
2025-03-15 05:47:16-07:00,6.99,236.39000000000001,5.913,16.737000000000002,19.895999999999997,399.4,8.4,53.3,0.08,0.62,0.65,21.0,0.0,0.0,STAT,,,,,,4.475199999999999
2025-03-15 05:48:16-07:00,6.97,237.41300000000004,5.678999999999999,17.031,19.74,399.14,8.4,53.6,0.03,0.53,0.54,20.0,0.0,0.0,STAT,,,,,,4.372
2025-03-15 05:49:16-07:00,6.96,238.27100000000004,6.129,16.642500000000002,19.284,399.05,8.4,53.7,0.01,0.64,0.64,19.0,0.0,0.0,STAT,,,,,,4.3688
2025-03-15 05:50:16-07:00,6.94,238.79900000000004,5.085000000000001,17.367,17.16,399.02,8.4,53.9,0.24,0.88,0.98,20.0,0.0,0.0,STAT,,,,,,4.136
2025-03-15 05:51:16-07:00,6.93,241.67000000000002,6.003,17.5455,17.904,399.45,8.4,53.8,0.38,0.75,0.99,20.0,0.0,0.0,STAT,,,,,,4.1808
2025-03-15 05:52:16-07:00,6.93,237.29200000000003,6.147,18.8265,16.056,399.26,8.4,53.5,0.12,0.48,0.68,21.0,0.0,0.0,STAT,,,,,,3.5952
2025-03-15 05:53:17-07:00,6.93,234.98200000000003,4.941000000000001,18.291000000000004,16.956,399.39,8.4,53.6,0.26,0.93,0.99,21.0,0.0,0.0,STAT,,,,,,4.1352
2025-03-15 05:54:17-07:00,6.93,237.09400000000002,6.642,19.4145,14.232,399.49,8.4,53.6,0.3,1.27,1.45,20.0,0.0,0.0,STAT,,,,,,3.8624
2025-03-15 05:55:17-07:00,6.93,233.178,4.761,17.6085,15.96,399.21,8.4,53.5,0.37,1.05,1.11,21.0,0.0,-1.0,STAT,,,,,,4.032
2025-03-15 05:56:17-07:00,6.93,239.195,5.697,17.7975,18.456,399.07,8.4,53.3,0.77,1.29,1.59,21.0,0.0,0.0,STAT,,,,,,4.7232
2025-03-15 05:57:16-07:00,6.93,239.23900000000003,3.9690000000000003,16.968,18.695999999999998,399.03,8.4,53.2,0.27,0.87,1.17,22.0,0.0,0.0,STAT,,,,,,4.4352
2025-03-15 05:58:16-07:00,6.92,260.293,4.473,17.482499999999998,19.331999999999997,399.01,8.4,53.0,0.09,0.7,0.8,22.0,0.0,0.0,STAT,,,,,,4.426399999999999
2025-03-15 05:59:17-07:00,6.92,264.77,5.625,17.178,19.979999999999997,398.92,8.4,53.0,0.03,1.02,1.06,21.0,0.0,0.0,STAT,,,,,,4.811999999999999
2025-03-15 06:00:17-07:00,6.92,295.05300000000005,6.4350000000000005,16.968,17.099999999999998,398.32,8.4,53.1,0.01,0.73,0.74,20.0,0.0,-1.0,STAT,,,,,,4.004
2025-03-15 06:01:17-07:00,6.92,284.53700000000003,7.047000000000001,16.7475,16.74,398.11,8.4,53.2,0.0,0.44,0.45,20.0,0.0,-1.0,STAT,,,,,,3.6999999999999997
2025-03-15 06:02:17-07:00,6.92,262.33900000000006,4.617,17.955000000000002,14.388,398.04,8.4,53.1,0.0,0.15,0.44,22.0,0.0,-1.0,STAT,,,,,,2.9976000000000003
2025-03-15 06:03:19-07:00,6.92,240.19600000000003,6.39,16.8,16.38,397.59,8.4,53.0,0.0,0.36,0.52,20.0,0.0,-1.0,STAT,,,,,,3.5639999999999996
2025-03-15 06:04:19-07:00,6.92,225.03800000000004,6.651,14.847000000000001,17.652,397.21,8.5,53.1,0.0,0.57,0.82,20.0,0.0,0.0,STAT,,,,,,3.9864
2025-03-15 06:05:19-07:00,6.91,217.47,4.239,15.015,16.968,397.07,8.5,53.1,0.0,0.26,0.36,22.0,0.0,0.0,STAT,,,,,,3.6016000000000004
2025-03-15 06:06:19-07:00,6.91,238.018,4.194,15.802500000000002,15.408,397.03,8.5,53.1,0.0,0.11,0.14,21.0,0.0,0.0,STAT,,,,,,3.1696
2025-03-15 06:07:20-07:00,6.91,293.01800000000003,5.085000000000001,16.0125,14.16,396.66,8.4,53.2,0.0,0.04,0.28,21.0,0.0,0.0,STAT,,,,,,2.8640000000000003
2025-03-15 06:08:20-07:00,6.91,285.10900000000004,5.859,16.38,13.931999999999999,396.57,8.4,53.3,0.0,0.53,0.75,21.0,0.0,-1.0,STAT,,,,,,3.2104
2025-03-15 06:09:20-07:00,6.9,271.75500000000005,6.992999999999999,16.4955,11.556000000000001,396.85,8.5,53.3,0.0,0.54,0.62,20.0,0.0,-1.0,STAT,,,,,,2.7432000000000003
2025-03-15 06:10:20-07:00,6.87,267.564,5.67,17.094,11.52,396.95,8.4,53.2,0.0,0.51,0.61,20.0,0.0,0.0,STAT,,,,,,2.7119999999999997
