DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,92,26,-4,-25,2768190566,106,30,-32,1427347467,AQI
2025-03-19 20:54:05-07:00,9.81,204.094,8.091000000000001,16.212,18.311999999999998,415.09,10.4,58.1,0.24,0.93,1.08,24.0,-1.0,0.0,STAT,,,,,,4.4064
2025-03-19 20:55:05-07:00,9.83,208.252,8.982000000000001,17.1255,16.932,415.12,10.4,57.9,0.09,1.02,1.16,24.0,0.0,-2.0,STAT,,,,,,4.2024
2025-03-19 20:56:05-07:00,9.83,204.578,9.837,17.9655,16.619999999999997,415.69,10.4,58.2,0.16,0.65,0.86,23.0,-1.0,-1.0,STAT,,,,,,3.844
2025-03-19 20:57:05-07:00,9.84,217.745,9.261,19.719,15.12,415.89,10.4,58.7,0.08,0.69,1.03,24.0,-1.0,-1.0,STAT,,,,,,3.576
2025-03-19 20:58:05-07:00,9.85,214.17000000000002,9.639000000000001,18.0285,16.212,415.96,10.3,58.1,0.02,0.74,0.86,23.0,-1.0,-1.0,STAT,,,,,,3.8344
2025-03-19 20:59:05-07:00,9.85,204.14900000000003,8.757000000000001,18.375,15.12,415.99,10.3,58.6,0.01,0.31,0.61,24.0,0.0,-2.0,STAT,,,,,,3.2720000000000002
2025-03-19 21:00:05-07:00,9.86,205.05100000000002,9.126000000000001,18.669,14.915999999999999,416.0,10.3,58.6,0.25,1.0,1.1,24.0,-1.0,-1.0,STAT,,,,,,3.7832
2025-03-19 21:01:05-07:00,9.86,211.33200000000002,9.621,20.3595,13.943999999999999,416.0,10.3,58.7,0.32,1.09,1.4,24.0,-1.0,-1.0,STAT,,,,,,3.6608
2025-03-19 21:02:06-07:00,9.86,211.47500000000002,7.2989999999999995,21.336000000000002,12.047999999999998,416.0,10.3,58.7,0.63,1.24,1.44,27.0,0.0,-1.0,STAT,,,,,,3.4015999999999997
2025-03-19 21:03:06-07:00,9.86,214.841,7.038,19.8135,15.084,416.08,10.3,58.0,0.56,1.59,1.75,26.0,0.0,-1.0,STAT,,,,,,4.2888
2025-03-19 21:04:06-07:00,9.86,211.54100000000003,6.462,20.16,15.035999999999998,416.03,10.2,58.5,0.56,1.52,1.57,27.0,0.0,-1.0,STAT,,,,,,4.2232
2025-03-19 21:05:06-07:00,9.86,209.792,7.659,20.506500000000003,13.739999999999998,416.01,10.3,59.0,0.67,1.47,1.49,25.0,0.0,-2.0,STAT,,,,,,3.9239999999999995
2025-03-19 21:06:06-07:00,9.86,207.504,8.316,21.5985,12.876,416.08,10.3,59.7,0.67,1.15,1.43,24.0,-1.0,-1.0,STAT,,,,,,3.4952
2025-03-19 21:07:07-07:00,9.86,208.67000000000002,8.55,21.430500000000002,13.547999999999998,416.22,10.3,59.4,0.65,1.26,1.46,24.0,0.0,-1.0,STAT,,,,,,3.7176
2025-03-19 21:08:08-07:00,9.86,209.077,8.496,21.0,12.996,416.72,10.3,59.2,0.64,1.39,1.82,25.0,0.0,-2.0,STAT,,,,,,3.7112
2025-03-19 21:09:08-07:00,9.87,208.79100000000003,9.801,20.107499999999998,14.16,416.9,10.2,59.2,0.7,1.24,1.61,24.0,0.0,-2.0,STAT,,,,,,3.8240000000000003
2025-03-19 21:10:08-07:00,9.89,206.459,8.397,21.1155,13.98,416.97,10.3,59.7,0.45,1.03,1.21,25.0,0.0,-1.0,STAT,,,,,,3.62
2025-03-19 21:11:08-07:00,9.91,204.633,8.694,20.832,14.604,416.99,10.3,59.5,0.32,1.01,1.07,25.0,-1.0,-1.0,STAT,,,,,,3.7287999999999997
2025-03-19 21:12:08-07:00,9.92,204.83100000000002,9.09,20.212500000000002,15.552,417.0,10.3,59.2,0.14,0.81,0.83,24.0,-1.0,-1.0,STAT,,,,,,3.7584000000000004
2025-03-19 21:13:09-07:00,9.93,199.903,9.333,20.244000000000003,15.011999999999999,417.0,10.3,59.7,0.14,0.36,0.42,24.0,0.0,-1.0,STAT,,,,,,3.2903999999999995
2025-03-19 21:14:09-07:00,9.93,201.04700000000003,9.792000000000002,19.257,16.272,417.0,10.2,59.6,0.59,0.84,1.02,24.0,0.0,-1.0,STAT,,,,,,3.9264
2025-03-19 21:15:09-07:00,9.93,200.453,7.875,21.168000000000003,13.752,417.0,10.2,59.9,0.91,1.34,1.4,26.0,0.0,-1.0,STAT,,,,,,3.8224000000000005
2025-03-19 21:16:09-07:00,9.93,204.952,8.001000000000001,20.076,14.196,416.71,10.2,59.8,0.3,0.85,1.21,26.0,0.0,-2.0,STAT,,,,,,3.5192
2025-03-19 21:17:09-07:00,9.92,201.79500000000002,8.901000000000002,20.265,14.136,416.32,10.2,59.8,0.1,0.36,0.77,25.0,0.0,-1.0,STAT,,,,,,3.1151999999999997
2025-03-19 21:18:09-07:00,9.91,199.04500000000002,8.757000000000001,19.740000000000002,15.216,416.11,10.2,60.0,0.03,0.5,0.64,25.0,0.0,-1.0,STAT,,,,,,3.4432
2025-03-19 21:19:09-07:00,9.91,198.25300000000001,8.343,17.6505,17.172,415.46,10.2,59.6,0.31,0.6,0.65,25.0,0.0,-1.0,STAT,,,,,,3.9144
2025-03-19 21:20:09-07:00,9.9,195.92100000000002,8.163,17.524500000000003,17.4,415.16,10.2,59.2,0.14,0.45,0.58,24.0,-1.0,-1.0,STAT,,,,,,3.84
2025-03-19 21:21:10-07:00,9.89,193.00600000000003,7.506,18.4905,15.456,414.56,10.2,60.0,0.09,0.6,0.86,25.0,0.0,-1.0,STAT,,,,,,3.5712
2025-03-19 21:22:10-07:00,9.88,193.53400000000002,9.351,18.228,15.899999999999999,414.39,10.2,59.8,0.03,0.8,0.88,23.0,0.0,-1.0,STAT,,,,,,3.82
2025-03-19 21:23:12-07:00,9.87,196.383,9.729000000000001,19.278,15.192,414.14,10.2,59.9,0.32,1.0,1.03,23.0,0.0,-1.0,STAT,,,,,,3.8384
2025-03-19 21:24:12-07:00,9.86,202.36700000000002,8.307,20.128500000000003,14.352,414.05,10.2,60.4,0.18,1.22,1.25,24.0,0.0,-2.0,STAT,,,,,,3.8464
2025-03-19 21:25:12-07:00,9.86,204.99600000000004,8.343,19.288500000000003,15.54,414.42,10.2,60.9,0.26,1.08,1.09,24.0,0.0,-1.0,STAT,,,,,,3.9720000000000004
2025-03-19 21:26:12-07:00,9.86,206.62400000000002,8.658,18.9735,15.384,414.8,10.2,61.0,0.56,1.11,1.34,24.0,0.0,-2.0,STAT,,,,,,3.9648000000000003
2025-03-19 21:27:12-07:00,9.86,202.14700000000002,7.218,19.5405,15.552,414.93,10.2,61.7,0.4,0.96,1.03,24.0,0.0,-1.0,STAT,,,,,,3.8784
2025-03-19 21:28:12-07:00,9.86,204.68800000000002,7.506,19.215,16.152,414.97,10.2,61.8,0.58,1.41,1.44,25.0,-1.0,-1.0,STAT,,,,,,4.3584000000000005
2025-03-19 21:29:12-07:00,9.86,202.037,8.64,19.236,15.096,415.1,10.2,61.7,0.32,1.12,1.13,25.0,-1.0,-1.0,STAT,,,,,,3.9152000000000005
2025-03-19 21:30:13-07:00,9.86,202.928,7.2989999999999995,20.223000000000003,13.26,415.61,10.2,61.9,0.65,1.4,1.63,26.0,-1.0,-1.0,STAT,,,,,,3.7720000000000002
2025-03-19 21:31:13-07:00,9.86,202.87300000000002,7.344,20.1705,14.939999999999998,415.86,10.2,62.1,0.88,1.49,1.88,25.0,0.0,-1.0,STAT,,,,,,4.18
2025-03-19 21:32:13-07:00,9.86,203.335,9.855,19.677,14.843999999999998,415.95,10.2,62.5,0.7,1.29,1.6,22.0,0.0,-1.0,STAT,,,,,,4.0008
2025-03-19 21:33:13-07:00,9.86,206.723,7.973999999999999,19.7505,15.143999999999998,415.71,10.1,62.3,0.86,1.13,1.23,24.0,0.0,-1.0,STAT,,,,,,3.9328
