timestamp_local,co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,url,AQHI
2025-04-04 16:59:32-07:00,922.0420000000001,603.86,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.511,3.1185000000000005,46.5,14.76,21.95,16.05,354934422,37.2,MOD-00627,20.1,2025-04-04T23:59:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934324,3.4472843590829587
2025-04-04 16:58:32-07:00,917.6640000000001,605.06,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.2680000000000002,2.8875,44.364,12.29,25.0,13.44,354934420,37.6,MOD-00627,20.1,2025-04-04T23:58:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934322,3.319492409242636
2025-04-04 16:57:32-07:00,916.4320000000001,602.05,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.3129999999999997,4.5045,45.047999999999995,12.04,14.67,13.25,354934419,37.6,MOD-00627,20.2,2025-04-04T23:57:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354934321,3.331255266242488
2025-04-04 16:56:32-07:00,919.9630000000001,602.77,"{'lat': None, 'lon': None}","{'rh': 37.7, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.2680000000000002,4.011,44.34,10.38,15.14,11.4,354932049,37.7,MOD-00627,20.2,2025-04-04T23:56:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931952,3.2956131779185647
2025-04-04 16:55:32-07:00,916.1680000000001,599.52,"{'lat': None, 'lon': None}","{'rh': 37.5, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.529,3.948,44.064,12.1,16.35,13.28,354932050,37.5,MOD-00627,20.3,2025-04-04T23:55:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931951,3.2879777329465085
2025-04-04 16:54:32-07:00,909.6120000000001,600.6,"{'lat': None, 'lon': None}","{'rh': 37.8, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.466,5.376,45.01199999999999,11.51,14.3,12.36,354932047,37.8,MOD-00627,20.3,2025-04-04T23:54:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931949,3.304017722077907
2025-04-04 16:53:32-07:00,909.755,600.97,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.565,3.2655,45.492,11.94,18.12,13.09,354932048,37.2,MOD-00627,20.4,2025-04-04T23:53:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354931950,3.2986816605775537
2025-04-04 16:52:32-07:00,906.0590000000001,600.97,"{'lat': None, 'lon': None}","{'rh': 37.3, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.565,2.8770000000000002,44.459999999999994,12.24,26.11,13.33,354929765,37.3,MOD-00627,20.4,2025-04-04T23:52:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929667,3.285189978973159
2025-04-04 16:51:32-07:00,901.7470000000001,602.17,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.565,3.213,44.147999999999996,11.66,16.47,12.63,354929764,37.2,MOD-00627,20.5,2025-04-04T23:51:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929666,3.2723347084859453
2025-04-04 16:50:32-07:00,913.9460000000001,601.33,"{'lat': None, 'lon': None}","{'rh': 36.6, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.511,3.2550000000000003,45.647999999999996,12.02,15.25,13.03,354929761,36.6,MOD-00627,20.5,2025-04-04T23:50:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/354929664,3.272222824894366
