DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,122,32,-35,3250705317,147,22,-2,-37,1247682025,AQI
2025-03-20 20:27:25-07:00,10.63,180.279,4.86,11.844,23.532,420.38,10.5,58.4,0.0,0.23,0.45,26.0,2.0,STAT,,,,,,,4.8904000000000005
2025-03-20 20:28:25-07:00,10.63,179.66300000000004,5.391,12.138000000000002,23.255999999999997,420.13,10.5,58.4,0.0,0.46,0.53,25.0,2.0,STAT,,,,,,,5.0192
2025-03-20 20:29:25-07:00,10.62,180.532,4.941000000000001,12.505500000000001,22.776,420.05,10.5,59.0,0.0,0.28,0.3,26.0,2.0,STAT,,,,,,,4.7792
2025-03-20 20:30:25-07:00,10.6,178.56300000000002,4.437,12.138000000000002,24.204,420.02,10.5,58.9,0.0,0.72,0.72,26.0,1.0,STAT,,,,,,,5.4168
2025-03-20 20:31:25-07:00,10.59,180.37800000000001,5.328,11.886000000000001,23.892,420.01,10.5,59.6,0.0,0.64,0.97,25.0,1.0,STAT,,,,,,,5.2904
2025-03-20 20:32:25-07:00,10.6,180.63100000000003,5.301,11.8335,22.308,420.0,10.6,59.6,0.0,0.51,0.75,26.0,1.0,STAT,,,,,,,4.8696
2025-03-20 20:33:26-07:00,10.62,187.858,6.318,11.3925,23.148,419.91,10.6,59.8,0.11,0.33,0.66,25.0,1.0,STAT,,,,,,,4.8936
2025-03-20 20:34:21-07:00,10.63,192.45600000000002,7.002000000000001,10.006499999999999,25.656,419.96,10.6,59.2,0.14,0.59,1.0,25.0,1.0,STAT,,,,,,,5.603199999999999
2025-03-20 20:35:21-07:00,10.63,190.46500000000003,4.923,11.6235,22.595999999999997,419.99,10.6,58.9,0.05,0.68,0.81,27.0,2.0,STAT,,,,,,,5.0632
2025-03-20 20:36:22-07:00,10.63,189.04600000000002,5.301,11.697000000000001,22.979999999999997,420.0,10.6,58.7,0.01,0.67,0.71,26.0,1.0,STAT,,,,,,,5.132
2025-03-20 20:37:22-07:00,10.63,182.87500000000003,5.715,11.9175,22.944,420.0,10.5,59.0,0.0,0.32,0.33,25.0,1.0,STAT,,,,,,,4.8448
2025-03-20 20:38:22-07:00,10.63,177.782,6.345,13.0305,22.2,420.0,10.6,59.1,0.0,0.38,0.39,26.0,1.0,STAT,,,,,,,4.744000000000001
2025-03-20 20:39:24-07:00,10.63,182.74300000000002,6.6690000000000005,12.9045,21.816,420.0,10.6,58.8,0.0,0.26,0.26,26.0,2.0,STAT,,,,,,,4.5712
2025-03-20 20:40:24-07:00,10.63,182.336,5.391,11.2665,22.992,420.0,10.6,58.4,0.0,0.25,0.53,26.0,1.0,STAT,,,,,,,4.798400000000001
2025-03-20 20:41:24-07:00,10.63,183.48000000000002,6.345,11.382,22.679999999999996,420.08,10.7,58.3,0.04,0.4,0.6,25.0,1.0,STAT,,,,,,,4.856
2025-03-20 20:42:24-07:00,10.63,187.616,4.851,11.182500000000001,22.992,420.03,10.7,58.4,0.01,0.64,0.79,27.0,1.0,STAT,,,,,,,5.1104
2025-03-20 20:43:24-07:00,10.64,191.675,4.437,11.4765,23.496,420.01,10.7,58.3,0.0,0.34,0.38,26.0,0.0,STAT,,,,,,,4.9712000000000005
2025-03-20 20:44:23-07:00,10.64,187.341,5.049,10.636500000000002,24.42,420.0,10.7,58.0,0.0,0.16,0.17,26.0,1.0,STAT,,,,,,,5.0120000000000005
2025-03-20 20:45:23-07:00,10.65,185.779,4.464,10.615499999999999,25.668,420.0,10.7,58.0,0.0,0.43,0.51,26.0,1.0,STAT,,,,,,,5.477600000000001
2025-03-20 20:46:23-07:00,10.65,185.768,4.7250000000000005,11.2665,23.855999999999998,420.0,10.7,58.0,0.0,0.38,0.4,27.0,1.0,STAT,,,,,,,5.0752
2025-03-20 20:47:24-07:00,10.65,180.42200000000003,7.083,11.2665,24.36,420.0,10.7,58.1,0.0,0.54,0.54,25.0,1.0,STAT,,,,,,,5.304
2025-03-20 20:48:24-07:00,10.65,180.4,6.12,9.933000000000002,24.395999999999997,420.0,10.7,57.1,0.0,0.25,0.56,27.0,1.0,STAT,,,,,,,5.0792
2025-03-20 20:49:25-07:00,10.66,181.335,5.895,10.111500000000001,24.264,420.0,10.7,56.8,0.0,0.19,0.5,26.0,1.0,STAT,,,,,,,5.0048
2025-03-20 20:50:25-07:00,10.66,181.63200000000003,5.994000000000001,10.300500000000001,24.54,420.0,10.7,56.9,0.0,0.06,0.33,27.0,1.0,STAT,,,,,,,4.956
2025-03-20 20:51:25-07:00,10.66,179.46500000000003,7.047000000000001,10.626,25.092,420.0,10.6,56.9,0.0,0.02,0.11,24.0,2.0,STAT,,,,,,,5.0344
2025-03-20 20:52:25-07:00,10.65,194.51300000000003,5.697,11.1195,24.876,420.0,10.6,57.6,0.0,0.09,0.41,26.0,2.0,STAT,,,,,,,5.047200000000001
2025-03-20 20:53:25-07:00,10.65,189.365,5.013000000000001,12.096,22.595999999999997,420.0,10.6,57.4,0.0,0.03,0.16,27.0,2.0,STAT,,,,,,,4.5432
2025-03-20 20:54:26-07:00,10.65,180.64200000000002,4.788,10.878,24.779999999999998,420.0,10.6,57.7,0.0,0.36,0.4,26.0,2.0,STAT,,,,,,,5.244
2025-03-20 20:55:27-07:00,10.64,179.59700000000004,4.446000000000001,11.277000000000001,25.032,420.0,10.6,57.8,0.0,0.34,0.36,26.0,1.0,STAT,,,,,,,5.2784
2025-03-20 20:56:27-07:00,10.64,179.025,4.311,11.8125,24.215999999999998,419.71,10.6,58.1,0.0,0.71,0.71,28.0,1.0,STAT,,,,,,,5.411199999999999
2025-03-20 20:57:27-07:00,10.64,179.65200000000002,6.336,11.6655,24.228,419.48,10.5,58.9,0.0,0.63,0.63,25.0,1.0,STAT,,,,,,,5.349600000000001
2025-03-20 20:58:27-07:00,10.64,179.69600000000003,4.742999999999999,12.0855,23.676,419.82,10.6,59.0,0.0,0.61,1.22,26.0,2.0,STAT,,,,,,,5.2232
2025-03-20 20:59:27-07:00,10.63,185.042,7.272,12.348,23.424,419.94,10.6,59.2,0.0,0.63,1.26,24.0,1.0,STAT,,,,,,,5.1888000000000005
2025-03-20 21:00:25-07:00,10.63,186.153,6.03,11.193000000000001,24.42,419.98,10.6,58.7,0.0,0.64,0.94,26.0,1.0,STAT,,,,,,,5.396000000000001
2025-03-20 21:01:25-07:00,10.62,192.55500000000004,6.7410000000000005,12.600000000000001,22.932,419.99,10.6,59.1,1.37,1.72,1.82,26.0,1.0,STAT,,,,,,,5.962400000000001
