DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,114,26,-2,-26,3741402160,132,16,-4,1868932173,AQI
2025-03-10 06:41:00-07:00,4.76,175.13100000000003,11.745000000000001,14.416500000000001,9.372,428.72,6.1,77.4,1.39,3.12,3.12,13.0,0.0,0.0,STAT,,,,,,4.3704
2025-03-10 06:42:00-07:00,4.71,175.351,11.565,14.952000000000002,8.436,429.55,6.0,77.4,2.18,5.83,6.18,13.0,0.0,0.0,STAT,,,,,,6.3512
2025-03-10 06:43:00-07:00,4.68,173.437,10.35,15.802500000000002,8.436,429.84,6.0,77.4,2.97,9.5,9.88,14.0,0.0,0.0,STAT,,,,,,9.2872
2025-03-10 06:44:01-07:00,4.65,175.47200000000004,10.647,14.616,8.52,429.94,5.9,77.4,2.82,7.33,7.54,14.0,1.0,0.0,STAT,,,,,,7.5680000000000005
2025-03-10 06:45:01-07:00,4.59,177.08900000000003,12.33,14.3115,10.38,430.6,5.9,77.4,3.2,8.02,8.24,12.0,1.0,0.0,STAT,,,,,,8.492
2025-03-10 06:46:02-07:00,4.56,175.79100000000003,11.781,15.1515,8.988,430.86,5.9,77.3,4.46,12.23,13.32,12.0,1.0,0.0,STAT,,,,,,11.581600000000002
2025-03-10 06:47:02-07:00,4.51,182.127,11.367,15.540000000000001,7.967999999999999,430.95,5.8,77.4,6.06,13.02,14.25,13.0,1.0,0.0,STAT,,,,,,12.0096
2025-03-10 06:48:02-07:00,4.47,186.86800000000002,11.115,15.9915,8.424,430.98,5.8,77.5,6.42,12.66,13.52,12.0,0.0,0.0,STAT,,,,,,11.8128
2025-03-10 06:49:02-07:00,4.44,188.39700000000002,10.520999999999999,15.634500000000001,9.299999999999999,430.99,5.7,77.6,7.59,17.48,19.36,13.0,1.0,0.0,STAT,,,,,,15.844000000000001
2025-03-10 06:50:02-07:00,4.38,188.68300000000002,12.015,14.7315,9.216,430.7,5.7,77.5,6.7,14.05,14.77,13.0,2.0,1.0,STAT,,,,,,13.083200000000001
2025-03-10 06:51:03-07:00,4.35,186.703,11.178,13.7445,9.491999999999999,430.79,5.7,77.4,4.67,10.92,12.15,12.0,1.0,0.0,STAT,,,,,,10.634400000000001
2025-03-10 06:52:03-07:00,4.3,191.994,10.476,15.403500000000001,6.755999999999999,431.22,5.6,77.4,5.82,13.36,14.67,13.0,1.0,0.0,STAT,,,,,,12.039200000000001
2025-03-10 06:53:03-07:00,4.26,200.02400000000003,10.044,17.1465,7.919999999999999,432.46,5.6,77.5,3.05,6.96,7.54,14.0,0.0,1.0,STAT,,,,,,7.152
2025-03-10 06:54:04-07:00,4.24,212.05800000000002,10.116,17.304000000000002,7.356,434.31,5.6,77.7,1.62,3.72,4.07,14.0,0.0,0.0,STAT,,,,,,4.4472000000000005
2025-03-10 06:55:04-07:00,4.18,223.43200000000002,12.482999999999999,17.367,6.252,436.35,5.5,77.7,0.89,2.3,2.45,12.0,1.0,0.0,STAT,,,,,,3.0904
