DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-05 23:11:19,,1024.199,2.025,31.857000000000003,23.087999999999997,580.15,16.8,47.3,10.47,11.13,18.05,4.4275434862945255
2025-04-05 23:12:19,,1016.2460000000001,1.9620000000000002,29.400000000000002,24.828,578.47,16.8,46.5,9.95,10.38,24.85,4.349657601897452
2025-04-05 23:13:19,,1016.301,1.9620000000000002,29.925,24.684,578.59,16.7,45.7,7.5,8.13,12.05,4.300967554030963
2025-04-05 23:14:19,,1021.548,1.9620000000000002,31.1325,24.072,578.83,16.7,46.5,7.93,8.42,11.16,4.297999335154016
2025-04-05 23:15:19,,1026.729,2.025,32.1195,24.720000000000002,581.0,16.7,46.8,7.3,7.78,10.91,4.313961263663111
2025-04-05 23:16:19,,1024.045,2.034,32.046,22.32,581.84,16.7,48.5,7.24,7.72,9.1,4.302160356290919
2025-04-05 23:17:19,,1017.5990000000002,2.025,30.345,24.131999999999998,579.43,16.7,47.5,7.52,7.91,18.97,4.287640217825034
2025-04-05 23:18:19,,1016.6200000000001,2.034,33.0225,22.284,583.4,16.6,48.6,7.65,8.19,27.74,4.295114157224926
2025-04-05 23:19:19,,1016.3670000000001,2.052,33.484500000000004,21.996,580.75,16.6,49.5,7.34,7.8,8.98,4.301639076768786
2025-04-05 23:20:19,,1015.1130000000002,2.043,30.7755,23.34,579.67,16.6,48.8,7.38,7.82,20.01,4.290665227036809
2025-04-05 23:21:19,,1013.166,2.034,31.542,23.471999999999998,576.18,16.6,48.4,6.61,6.96,12.77,4.284636045760267
2025-04-05 23:22:19,,1012.99,2.025,30.5655,23.232,575.21,16.5,47.9,6.36,6.97,9.14,4.2716013822876935
2025-04-05 23:23:19,,1012.99,2.025,31.552500000000002,23.232,576.54,16.5,47.9,6.68,7.28,15.15,4.268228167563397
2025-04-05 23:24:19,,1006.6540000000001,2.007,34.6605,21.576,580.87,16.5,50.8,7.37,7.92,17.36,4.280410750809166
2025-04-05 23:25:19,,1009.2500000000001,1.953,32.3715,20.016,582.32,16.5,52.1,7.02,7.4,30.07,4.270767346821704
2025-04-05 23:26:19,,1010.966,1.9980000000000002,32.088,20.171999999999997,587.02,16.5,52.8,6.36,6.94,16.8,4.259963355342511
2025-04-05 23:27:19,,1014.0350000000001,2.007,31.689,23.16,578.47,16.5,50.6,7.09,7.48,12.87,4.259091639446697
2025-04-05 23:28:19,,1010.4490000000001,1.953,32.8545,20.712,583.52,16.5,52.3,7.11,7.46,30.39,4.256730057656575
2025-04-05 23:29:19,,1017.7200000000001,1.953,32.109,21.924,582.56,16.4,52.1,7.5,7.86,21.22,4.2555632947167
2025-04-05 23:30:19,,1011.2850000000001,1.935,33.5475,19.968,586.29,16.4,53.4,6.93,7.38,25.36,4.254466284441431
2025-04-05 23:31:19,,1018.9520000000001,1.935,32.298,19.968,589.67,16.4,53.4,6.47,6.91,13.31,4.2472991419041755
2025-04-05 23:32:19,,1029.4240000000002,1.935,32.3085,20.004,588.34,16.4,53.3,6.94,7.36,22.74,4.241872142644043
2025-04-05 23:33:19,,1021.1960000000001,1.935,33.2745,19.787999999999997,589.79,16.4,54.0,7.82,8.23,9.48,4.241821448770542
2025-04-05 23:34:19,,1031.3380000000002,1.935,32.739000000000004,18.323999999999998,592.68,16.4,54.9,7.49,7.92,9.12,4.236059465841059
2025-04-05 23:35:19,,1066.615,1.935,32.9595,17.387999999999998,593.4,16.4,55.4,7.33,7.87,23.37,4.229468615844437
2025-04-05 23:36:19,,1059.113,1.935,32.193000000000005,16.139999999999997,595.81,16.3,55.6,6.8,7.36,11.66,4.217417223941328
2025-04-05 23:37:19,,1051.16,1.935,31.983,16.8,593.4,16.3,54.8,7.13,7.79,16.23,4.207615432387278
2025-04-05 23:38:19,,1049.9060000000002,1.935,32.508,17.028,589.19,16.3,54.1,6.97,7.56,27.48,4.20016853196308
2025-04-05 23:39:19,,1040.1270000000002,1.935,33.0225,16.704,591.71,16.3,53.9,7.65,8.01,18.81,4.194909734181462
2025-04-05 23:40:19,,1038.191,1.9980000000000002,33.306,17.424,590.51,16.3,52.9,7.61,8.07,13.84,4.192163491231107
2025-04-05 23:41:19,,1041.5900000000001,1.953,32.823,17.148,587.86,16.3,52.6,7.42,7.82,11.53,4.187408999579614
2025-04-05 23:42:19,,1040.391,1.953,33.0855,17.592,585.09,16.3,52.4,7.7,8.09,19.15,4.184779756874714
2025-04-05 23:43:19,,1042.943,1.953,33.5685,17.532,585.33,16.3,52.6,7.14,7.56,10.54,4.182720985767957
2025-04-05 23:44:19,,1036.541,1.953,33.075,17.112,587.02,16.3,52.7,7.27,7.6,12.21,4.178943815965576
2025-04-05 23:45:19,,1041.6560000000002,1.9980000000000002,33.5475,17.364,586.9,16.3,53.1,7.61,8.06,18.72,4.1775393727569865
2025-04-05 23:46:19,,1042.536,1.935,33.726,15.264,589.19,16.2,54.7,8.01,8.54,16.95,4.174221900311495
2025-04-05 23:47:19,,1043.8120000000001,1.935,32.97,17.172,591.84,16.2,54.8,7.17,7.65,12.16,4.170885441689527
2025-04-05 23:48:19,,1038.169,1.935,32.9595,16.68,593.4,16.2,55.1,8.54,9.02,11.72,4.168719899214207
2025-04-05 23:49:19,,1042.4260000000002,1.9800000000000002,33.411,16.392,590.15,16.2,56.0,7.77,8.33,18.41,4.166445857545369
2025-04-05 23:50:19,,1042.701,1.971,33.3795,15.732,595.93,16.2,56.8,7.93,8.5,13.93,4.163556584673711
2025-04-05 23:51:19,,1041.9640000000002,1.971,33.39,16.584,594.97,16.2,56.6,8.91,9.26,16.35,4.162786586198901
2025-04-05 23:52:19,,1052.194,1.971,33.3795,15.732,595.69,16.2,56.8,7.99,8.34,17.38,4.159943570217632
2025-04-05 23:53:19,,1053.261,1.971,33.1695,15.995999999999999,591.11,16.2,56.0,7.98,8.45,12.2,4.157252987422673
