DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,144,23,-9,-31,1053119601,120,21,-6,2657857377,AQI
2025-03-16 09:51:43-07:00,6.21,249.82100000000003,10.278,17.787000000000003,12.839999999999998,415.99,7.9,73.8,1.99,3.49,3.58,17.0,-1.0,-2.0,STAT,,,,,,5.359999999999999
2025-03-16 09:52:43-07:00,6.21,256.014,11.295000000000002,16.7265,12.612,416.0,7.8,73.7,1.94,3.25,3.3,15.0,-1.0,-2.0,STAT,,,,,,5.122400000000001
2025-03-16 09:53:43-07:00,6.21,260.524,9.072000000000001,17.262,11.592,416.54,7.9,73.7,1.98,3.91,3.92,16.0,-1.0,-3.0,STAT,,,,,,5.446400000000001
2025-03-16 09:54:44-07:00,6.21,250.71200000000002,8.388,17.283,10.02,416.84,7.8,73.6,2.02,4.16,4.34,17.0,-1.0,-3.0,STAT,,,,,,5.332000000000001
2025-03-16 09:55:44-07:00,6.21,259.06100000000004,7.173,18.354000000000003,11.592,417.44,7.9,73.6,1.98,3.87,4.11,18.0,-1.0,-3.0,STAT,,,,,,5.4144000000000005
2025-03-16 09:56:44-07:00,6.21,260.898,7.38,18.648000000000003,11.604,417.67,7.9,73.5,2.42,4.11,4.19,18.0,0.0,-3.0,STAT,,,,,,5.6088000000000005
2025-03-16 09:57:44-07:00,6.21,252.87900000000002,7.119000000000001,17.9865,13.991999999999999,417.47,7.9,73.6,2.05,4.52,4.99,20.0,-1.0,-2.0,STAT,,,,,,6.4144
2025-03-16 09:58:44-07:00,6.21,240.87800000000001,7.677,17.913,10.692,417.46,7.8,73.5,1.94,4.28,4.44,19.0,0.0,-3.0,STAT,,,,,,5.5624
2025-03-16 09:59:44-07:00,6.21,234.05800000000002,6.696000000000001,17.713500000000003,14.208,417.16,7.8,73.2,1.47,4.09,4.27,20.0,0.0,-3.0,STAT,,,,,,6.1136
2025-03-16 10:00:44-07:00,6.21,223.762,6.8580000000000005,16.7475,14.328,417.06,7.8,73.3,1.63,4.3,4.65,20.0,0.0,-3.0,STAT,,,,,,6.3056
2025-03-16 10:01:45-07:00,6.21,228.06300000000005,7.515,17.871,15.323999999999998,417.02,7.8,73.4,1.87,4.4,5.85,19.0,-1.0,-2.0,STAT,,,,,,6.5848
2025-03-16 10:02:45-07:00,6.21,230.08700000000002,9.045000000000002,18.186,12.924,417.01,7.8,73.4,1.66,3.89,4.63,18.0,0.0,-2.0,STAT,,,,,,5.6968
2025-03-16 10:03:45-07:00,6.21,223.949,7.5600000000000005,17.482499999999998,13.943999999999999,416.92,7.8,73.3,1.71,3.86,4.1,19.0,-1.0,-2.0,STAT,,,,,,5.8768
2025-03-16 10:04:45-07:00,6.21,221.11100000000002,7.668,16.905,14.796,416.48,7.8,73.3,1.67,3.57,3.65,19.0,-1.0,-2.0,STAT,,,,,,5.8152
