DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,170,21,-13,-32,2782599961,102,34,-10,-25,1629476034,AQI
2025-03-23 10:07:54-07:00,6.11,187.09900000000002,9.063,18.732,18.36,423.54,7.1,80.1,-1.0,-1.0,-1.0,14.0,-1.0,-2.0,STAT,,,,,,,2.872
2025-03-23 10:08:54-07:00,6.11,183.92000000000002,8.604000000000001,18.648000000000003,16.968,423.84,7.1,80.1,-1.0,-1.0,-1.0,14.0,-1.0,-2.0,STAT,,,,,,,2.5936000000000003
2025-03-23 10:09:52-07:00,6.11,184.37100000000004,8.172,18.039,19.38,423.94,7.1,79.8,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,STAT,,,,,,,3.0759999999999996
2025-03-23 10:10:52-07:00,6.11,183.48000000000002,7.812,18.627,18.648,423.98,7.1,79.8,-1.0,-1.0,-1.0,14.0,-1.0,-2.0,STAT,,,,,,,2.9295999999999998
2025-03-23 10:11:52-07:00,6.11,183.39200000000002,7.092,18.805500000000002,17.747999999999998,423.99,7.1,79.8,-1.0,-1.0,-1.0,15.0,0.0,-2.0,STAT,,,,,,,2.7496
2025-03-23 10:12:52-07:00,6.11,186.241,4.896000000000001,19.099500000000003,18.612,424.44,7.1,79.8,-1.0,-1.0,-1.0,17.0,0.0,-2.0,STAT,,,,,,,2.9223999999999997
2025-03-23 10:13:52-07:00,6.11,187.55,6.048,18.9735,18.108,424.8,7.1,79.8,-1.0,-1.0,-1.0,16.0,-1.0,-2.0,STAT,,,,,,,2.8216
2025-03-23 10:14:52-07:00,6.11,184.50300000000001,5.814,18.385500000000004,19.476,424.64,7.1,80.0,-1.0,-1.0,-1.0,17.0,-1.0,-2.0,STAT,,,,,,,3.0952
2025-03-23 10:15:52-07:00,6.11,183.65600000000003,5.796,18.3225,18.695999999999998,424.38,7.1,80.0,-1.0,-1.0,-1.0,17.0,-1.0,-2.0,STAT,,,,,,,2.9391999999999996
2025-03-23 10:16:52-07:00,6.11,185.92200000000003,5.643,18.385500000000004,18.756,424.78,7.1,80.0,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,STAT,,,,,,,2.9512
2025-03-23 10:17:53-07:00,6.11,184.679,5.256,18.69,18.276,424.92,7.1,80.0,-1.0,-1.0,-1.0,17.0,0.0,-1.0,STAT,,,,,,,2.8552
2025-03-23 10:18:53-07:00,6.13,188.16600000000003,6.084,18.1125,18.599999999999998,424.97,7.1,80.0,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,STAT,,,,,,,2.92
2025-03-23 10:19:54-07:00,6.13,188.15500000000003,7.047000000000001,17.9655,18.9,425.03,7.1,80.1,1.49,3.07,3.26,16.0,-1.0,-1.0,STAT,,,,,,,6.236
2025-03-23 10:20:55-07:00,6.13,184.778,8.298,18.4695,19.176,425.01,7.1,79.9,1.67,3.39,3.77,15.0,-1.0,-1.0,STAT,,,,,,,6.5472
2025-03-23 10:21:56-07:00,6.14,188.87,7.460999999999999,18.616500000000002,18.648,425.0,7.1,80.2,1.74,3.09,3.6,16.0,0.0,-1.0,STAT,,,,,,,6.2016
2025-03-23 10:22:56-07:00,6.14,188.30900000000003,9.081,18.081,19.668,425.0,7.0,80.2,1.72,3.13,3.32,15.0,0.0,-1.0,STAT,,,,,,,6.4376
2025-03-23 10:23:57-07:00,6.14,189.87100000000004,7.209,19.194000000000003,18.023999999999997,425.0,7.0,80.1,1.47,2.74,2.82,15.0,0.0,-1.0,STAT,,,,,,,5.796799999999999
2025-03-23 10:24:57-07:00,6.14,185.95500000000004,5.634,19.341,18.636,425.0,7.1,80.2,1.74,3.16,3.19,17.0,0.0,-1.0,STAT,,,,,,,6.2552
2025-03-23 10:25:57-07:00,6.15,186.417,6.768,18.2175,18.996,424.6,7.1,80.2,1.93,3.73,3.74,18.0,0.0,-1.0,STAT,,,,,,,6.7832
2025-03-23 10:26:57-07:00,6.15,188.782,7.344,18.605999999999998,19.752,424.54,7.1,80.0,1.98,3.41,3.63,17.0,-1.0,-1.0,STAT,,,,,,,6.6784
2025-03-23 10:27:57-07:00,6.15,193.776,7.65,17.64,19.476,424.19,7.0,80.1,1.95,3.13,3.58,16.0,0.0,-2.0,STAT,,,,,,,6.3992
2025-03-23 10:28:57-07:00,6.16,188.33100000000002,7.623000000000001,17.335500000000003,19.548,424.27,7.0,80.3,1.82,3.34,3.5,15.0,0.0,-2.0,STAT,,,,,,,6.5816
2025-03-23 10:29:57-07:00,6.16,186.67000000000002,7.722,17.493000000000002,19.728,424.25,7.0,80.2,2.01,3.43,3.6,15.0,-1.0,-1.0,STAT,,,,,,,6.6896
2025-03-23 10:30:53-07:00,6.16,186.92300000000003,7.191000000000001,17.387999999999998,19.487999999999996,424.71,7.0,80.3,1.84,4.22,4.62,15.0,-1.0,-2.0,STAT,,,,,,,7.273599999999999
2025-03-23 10:31:53-07:00,6.16,186.73600000000002,5.184,18.186,18.36,424.9,7.1,80.4,1.88,4.46,4.6,17.0,-1.0,-2.0,STAT,,,,,,,7.24
2025-03-23 10:32:54-07:00,6.16,184.811,6.147,19.11,17.916,424.96,7.1,80.4,1.47,3.19,3.6,16.0,0.0,-2.0,STAT,,,,,,,6.1352
2025-03-23 10:33:54-07:00,6.16,186.57100000000003,6.642,18.228,18.732,424.99,7.0,80.2,1.77,3.32,3.5,16.0,-1.0,-2.0,STAT,,,,,,,6.4024
