DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,123,23,1139840710,148,-32,3319970658,AQI
2025-03-10 06:10:29-07:00,4.16,171.68800000000002,10.458,15.1095,12.324,416.89,6.2,77.6,0.0,0.0,0.09,12.0,1.0,,,,,2.4648000000000003
2025-03-10 06:11:29-07:00,4.14,168.74,9.945,14.143500000000001,12.708,416.99,6.1,77.6,0.0,0.0,0.09,11.0,1.0,,,,,2.5416000000000003
2025-03-10 06:12:30-07:00,4.14,166.837,8.604000000000001,14.406,11.927999999999999,417.0,6.1,77.6,0.0,0.0,0.03,14.0,1.0,,,,,2.3855999999999997
2025-03-10 06:13:30-07:00,4.14,164.868,8.901000000000002,14.238000000000001,12.504,417.0,6.1,77.7,0.0,0.0,0.01,12.0,1.0,,,,,2.5008
2025-03-10 06:14:31-07:00,4.13,161.11700000000002,7.685999999999999,14.521500000000001,13.668000000000001,416.54,6.1,77.9,0.0,0.0,0.0,13.0,1.0,,,,,2.7336000000000005
2025-03-10 06:15:31-07:00,4.13,162.437,8.622,14.175,13.235999999999999,416.19,6.1,78.0,0.0,0.0,0.0,13.0,1.0,,,,,2.6471999999999998
2025-03-10 06:16:31-07:00,4.12,160.40200000000002,9.495000000000001,14.406,12.576,416.07,6.1,78.0,0.0,0.0,0.0,13.0,1.0,,,,,2.5152
2025-03-10 06:17:31-07:00,4.09,158.268,9.567,13.8915,11.339999999999998,416.18,6.1,77.9,0.0,0.0,0.0,12.0,1.0,,,,,2.268
2025-03-10 06:18:32-07:00,4.05,157.33300000000003,8.289000000000001,13.576500000000001,11.112,416.06,6.1,77.8,0.0,0.0,0.0,14.0,1.0,,,,,2.2224
2025-03-10 06:19:32-07:00,4.04,161.81,7.470000000000001,13.020000000000001,13.968,416.02,6.0,78.0,0.0,0.0,0.0,14.0,0.0,,,,,2.7936
2025-03-10 06:20:32-07:00,4.02,168.20100000000002,8.244,13.629000000000001,14.435999999999998,416.01,6.0,78.2,0.0,0.0,0.14,13.0,1.0,,,,,2.8872
2025-03-10 06:21:32-07:00,4.02,167.002,7.65,13.440000000000001,15.335999999999999,416.0,6.0,78.3,0.0,0.0,0.05,13.0,1.0,,,,,3.0671999999999997
2025-03-10 06:22:33-07:00,4.02,165.935,7.542000000000001,14.941500000000001,14.1,416.0,6.0,78.5,0.0,0.0,0.01,13.0,1.0,,,,,2.8200000000000003
2025-03-10 06:23:33-07:00,4.01,166.518,8.919,13.912500000000001,13.68,415.77,6.0,78.3,0.0,0.0,0.01,12.0,1.0,,,,,2.736
2025-03-10 06:24:33-07:00,4.0,169.08100000000002,8.451,13.104000000000001,15.192,415.27,6.0,78.4,0.0,0.0,0.0,12.0,1.0,,,,,3.0384
2025-03-10 06:25:33-07:00,3.96,165.67100000000002,7.623000000000001,13.2405,14.604,415.1,6.0,78.4,0.0,0.0,0.0,13.0,0.0,,,,,2.9208
2025-03-10 06:26:33-07:00,3.94,165.68200000000002,6.9479999999999995,13.986,13.607999999999999,415.26,6.0,78.4,0.0,0.0,0.35,14.0,1.0,,,,,2.7216
2025-03-10 06:27:28-07:00,3.93,162.76700000000002,8.1,13.1355,13.776,415.72,6.0,78.4,0.0,0.0,0.14,13.0,1.0,,,,,2.7552000000000003
2025-03-10 06:28:29-07:00,3.92,162.811,9.395999999999999,14.6265,14.376,415.55,6.0,78.5,0.0,0.0,0.04,12.0,1.0,,,,,2.8752
2025-03-10 06:29:29-07:00,3.92,162.184,9.477,13.996500000000001,14.712,415.19,5.9,78.5,0.0,0.0,0.01,12.0,1.0,,,,,2.9424
2025-03-10 06:30:29-07:00,3.92,171.14900000000003,8.046,14.857500000000002,12.468,414.98,5.9,78.5,0.0,0.0,0.0,13.0,1.0,,,,,2.4936000000000003
2025-03-10 06:31:29-07:00,3.91,182.985,9.693,15.267,12.516,414.58,5.9,78.5,0.0,0.03,0.03,12.0,1.0,,,,,2.5272
2025-03-10 06:32:29-07:00,3.9,184.10700000000003,10.071,15.561000000000002,10.26,414.81,5.9,78.5,0.0,0.01,0.01,10.0,1.0,,,,,2.06
2025-03-10 06:33:29-07:00,3.87,181.00500000000002,9.450000000000001,15.036000000000001,9.78,414.58,5.9,78.4,0.0,0.0,0.22,11.0,1.0,,,,,1.956
2025-03-10 06:34:29-07:00,3.84,177.254,8.298,15.361500000000001,8.688,414.2,5.8,78.2,0.0,0.0,0.08,12.0,1.0,,,,,1.7376000000000003
2025-03-10 06:35:29-07:00,3.83,176.36300000000003,7.119000000000001,14.07,10.572000000000001,414.07,5.9,78.1,0.0,0.0,0.02,13.0,1.0,,,,,2.1144000000000003
2025-03-10 06:36:29-07:00,3.81,175.71400000000003,7.3709999999999996,13.776,10.656,414.03,5.8,78.0,0.0,0.11,0.12,12.0,1.0,,,,,2.2192000000000003
2025-03-10 06:37:29-07:00,3.81,168.344,7.353,15.099000000000002,9.216,414.01,5.8,77.9,0.0,0.11,0.11,13.0,1.0,,,,,1.9312
2025-03-10 06:38:31-07:00,3.8,167.80500000000004,7.893,15.193500000000002,8.076,414.0,5.8,77.9,0.0,0.04,0.04,13.0,1.0,,,,,1.6472000000000002
2025-03-10 06:39:31-07:00,3.75,168.77300000000002,9.684,14.406,9.54,414.08,5.8,78.0,0.4,0.99,0.99,11.0,1.0,,,,,2.7
2025-03-10 06:40:31-07:00,3.73,168.685,8.487,13.7655,7.236,414.84,5.7,77.9,0.79,1.97,2.27,12.0,1.0,,,,,3.0232
2025-03-10 06:41:31-07:00,3.71,167.77200000000002,9.351,13.870500000000002,6.5760000000000005,415.82,5.7,77.8,1.38,4.73,5.18,11.0,1.0,,,,,5.099200000000001
2025-03-10 06:42:31-07:00,3.7,172.63400000000001,8.955,13.8285,6.9719999999999995,416.58,5.7,77.8,3.12,8.27,10.23,12.0,1.0,,,,,8.0104
2025-03-10 06:43:33-07:00,3.67,175.428,9.333,13.429499999999999,7.859999999999999,416.85,5.6,77.8,2.64,6.41,7.57,11.0,1.0,,,,,6.7
2025-03-10 06:44:33-07:00,3.63,171.061,9.063,14.343,7.08,417.0,5.7,77.8,2.96,6.78,8.33,12.0,1.0,,,,,6.840000000000001
2025-03-10 06:45:33-07:00,3.61,170.28000000000003,9.522,15.0885,6.588,417.51,5.6,77.6,5.03,10.53,12.38,11.0,1.0,,,,,9.7416
2025-03-10 06:46:33-07:00,3.6,178.05700000000002,9.144,14.469,8.052,417.71,5.6,77.6,5.41,11.88,14.01,11.0,1.0,,,,,11.114400000000002
2025-03-10 06:47:33-07:00,3.57,178.453,8.577,14.2065,7.404,417.9,5.6,77.6,4.19,9.23,10.83,12.0,1.0,,,,,8.8648
2025-03-10 06:48:33-07:00,3.53,179.553,9.243,14.741999999999999,8.016,417.96,5.5,77.6,5.84,12.37,13.8,10.0,1.0,,,,,11.499200000000002
2025-03-10 06:49:34-07:00,3.51,186.67000000000002,7.488,15.225000000000001,6.888,417.99,5.5,77.6,6.96,14.75,16.63,12.0,1.0,,,,,13.177600000000002
2025-03-10 06:50:34-07:00,3.5,181.379,9.126000000000001,14.3745,7.4159999999999995,418.08,5.5,77.6,4.15,8.48,9.32,11.0,1.0,,,,,8.2672
2025-03-10 06:51:34-07:00,3.48,185.94400000000002,7.757999999999999,14.857500000000002,5.292,419.29,5.5,77.6,3.07,7.02,7.94,12.0,1.0,,,,,6.6743999999999994
2025-03-10 06:52:34-07:00,3.43,190.57500000000002,6.831,15.057,5.76,421.24,5.4,77.6,3.56,8.55,9.15,13.0,1.0,,,,,7.992000000000001
2025-03-10 06:53:34-07:00,3.41,210.46300000000002,8.109,15.582,5.7,423.48,5.4,77.7,1.29,3.41,3.72,11.0,1.0,,,,,3.8680000000000003
2025-03-10 06:54:33-07:00,3.39,212.20100000000002,8.865,15.477,6.648,425.04,5.3,77.9,0.89,1.94,2.2,10.0,1.0,,,,,2.8816
2025-03-10 06:55:33-07:00,3.38,218.735,8.145000000000001,17.1255,7.476,427.06,5.3,78.0,0.36,1.26,1.34,11.0,1.0,,,,,2.5032
2025-03-10 06:56:33-07:00,3.33,226.01700000000002,8.577,17.304000000000002,4.572,429.2,5.3,78.0,0.12,0.45,0.48,11.0,1.0,,,,,1.2744000000000002
2025-03-10 06:57:33-07:00,3.31,223.685,9.234,16.8945,5.136,431.4,5.2,78.1,0.04,0.14,0.15,10.0,1.0,,,,,1.1392000000000002
2025-03-10 06:58:34-07:00,3.29,253.88000000000002,9.018,16.5585,4.788,432.63,5.2,78.1,0.01,0.06,0.07,11.0,2.0,,,,,1.0056
2025-03-10 06:59:34-07:00,3.28,472.758,9.531,16.296,6.9719999999999995,432.87,5.2,78.2,0.27,0.73,0.73,10.0,1.0,,,,,1.9784000000000002
2025-03-10 07:00:34-07:00,3.27,666.3030000000001,9.135,16.674000000000003,6.803999999999999,432.95,5.2,78.2,0.2,0.91,1.43,11.0,1.0,,,,,2.0888
2025-03-10 07:01:34-07:00,3.23,687.368,8.955,16.6215,7.044,433.38,5.1,78.2,0.41,1.23,1.51,11.0,1.0,,,,,2.3928000000000003
2025-03-10 07:02:34-07:00,3.2,666.9630000000001,8.262,17.787000000000003,6.144,433.78,5.1,78.4,0.44,1.05,1.15,11.0,2.0,,,,,2.0688000000000004
2025-03-10 07:03:34-07:00,3.19,597.9490000000001,8.433,16.737000000000002,7.4879999999999995,434.57,5.1,78.3,0.16,0.95,1.11,11.0,1.0,,,,,2.2576
2025-03-10 07:04:34-07:00,3.18,543.9830000000001,9.585,18.039,7.571999999999999,435.5,5.1,78.5,0.51,1.34,1.63,10.0,1.0,,,,,2.5864000000000003
2025-03-10 07:05:35-07:00,3.16,505.648,8.451,16.968,6.336,436.18,5.1,78.4,0.3,1.1,1.47,12.0,2.0,,,,,2.1472
2025-03-10 07:06:35-07:00,3.12,410.96000000000004,8.667000000000002,17.9865,5.0760000000000005,437.17,5.1,78.5,0.14,0.58,0.84,10.0,1.0,,,,,1.4792
2025-03-10 07:07:35-07:00,3.1,332.79400000000004,7.65,18.5325,6.563999999999999,438.32,5.0,78.6,0.05,0.73,0.82,11.0,1.0,,,,,1.8967999999999998
2025-03-10 07:08:35-07:00,3.09,286.418,8.613000000000001,18.669,5.412,438.76,5.0,78.7,0.01,0.65,0.68,11.0,1.0,,,,,1.6024
2025-03-10 07:09:31-07:00,3.07,257.642,6.579,17.871,6.0360000000000005,439.07,5.0,78.8,0.07,0.81,0.82,12.0,1.0,,,,,1.8552000000000004
2025-03-10 07:10:31-07:00,3.07,231.19800000000004,7.146000000000001,18.0075,7.632,439.44,5.0,78.9,0.02,0.58,0.59,12.0,0.0,,,,,1.9904
2025-03-10 07:11:31-07:00,3.06,217.10700000000003,8.046,17.293499999999998,6.563999999999999,439.16,5.0,78.9,0.01,0.2,0.28,11.0,0.0,,,,,1.4727999999999999
2025-03-10 07:12:31-07:00,3.04,208.57100000000003,7.677,17.4195,5.628,439.05,4.9,78.9,0.0,0.15,0.33,11.0,0.0,,,,,1.2456
2025-03-10 07:13:31-07:00,3.0,200.86,7.965,18.669,2.988,439.02,4.9,78.9,0.0,0.07,0.13,11.0,1.0,,,,,0.6536000000000001
2025-03-10 07:14:32-07:00,2.98,200.88200000000003,9.045000000000002,17.493000000000002,4.404,439.01,4.9,79.0,0.0,0.19,0.21,10.0,0.0,,,,,1.0328
2025-03-10 07:15:33-07:00,2.98,199.936,8.595,18.585,2.16,439.43,4.9,78.9,0.62,0.79,0.79,10.0,1.0,,,,,1.064
2025-03-10 07:16:33-07:00,2.97,212.47600000000003,7.119000000000001,18.774,1.404,440.34,4.9,78.9,0.74,1.28,1.33,12.0,2.0,,,,,1.3048
2025-03-10 07:17:33-07:00,2.97,246.87300000000002,9.306000000000001,18.207,3.516,441.87,4.9,78.9,1.21,1.68,2.07,11.0,1.0,,,,,2.0472
2025-03-10 07:18:33-07:00,2.97,266.101,9.693,18.1545,4.308,443.01,4.9,79.0,0.89,1.35,1.48,10.0,0.0,,,,,1.9416000000000002
2025-03-10 07:19:34-07:00,2.96,264.341,8.316,18.06,5.664,443.95,4.9,79.0,0.88,1.51,1.55,11.0,1.0,,,,,2.3408
2025-03-10 07:20:34-07:00,2.96,271.18300000000005,9.999,18.732,3.2039999999999997,444.63,4.9,78.8,0.78,1.28,1.54,10.0,1.0,,,,,1.6648
2025-03-10 07:21:34-07:00,2.95,288.16700000000003,10.854000000000001,19.5405,1.38,445.53,4.9,78.7,0.93,1.48,1.56,9.0,1.0,,,,,1.46
2025-03-10 07:22:34-07:00,2.93,283.44800000000004,10.728,18.238500000000002,2.964,446.78,4.9,78.5,0.76,1.38,1.4,9.0,1.0,,,,,1.6967999999999999
2025-03-10 07:23:34-07:00,2.89,283.349,9.567,18.5325,2.7119999999999997,447.8,4.8,78.5,0.65,1.29,1.3,12.0,2.0,,,,,1.5744
2025-03-10 07:24:35-07:00,2.87,282.37,10.08,19.929000000000002,1.764,449.43,4.8,78.5,0.75,1.32,1.33,11.0,1.0,,,,,1.4088
2025-03-10 07:25:37-07:00,2.87,273.713,9.144,19.047,2.292,451.06,4.8,78.4,0.29,1.11,1.13,12.0,1.0,,,,,1.3464
2025-03-10 07:26:37-07:00,2.87,264.22,10.845,19.5405,2.6759999999999997,452.17,4.8,78.4,0.37,0.86,1.1,11.0,1.0,,,,,1.2232
2025-03-10 07:27:37-07:00,2.85,263.96700000000004,9.081,19.8975,6.048,453.12,4.8,78.5,0.25,0.98,1.25,11.0,1.0,,,,,1.9936
2025-03-10 07:28:37-07:00,2.84,262.09700000000004,9.774,19.173000000000002,4.752,454.13,4.8,78.7,0.19,0.91,1.09,11.0,1.0,,,,,1.6784000000000001
2025-03-10 07:29:37-07:00,2.79,266.53000000000003,11.007000000000001,19.005000000000003,3.2039999999999997,454.69,4.8,78.8,0.69,1.15,1.31,10.0,0.0,,,,,1.5608
2025-03-10 07:30:36-07:00,2.77,279.03700000000003,10.737,17.6085,4.2,454.45,4.8,78.8,0.84,1.35,1.67,10.0,0.0,,,,,1.9200000000000002
2025-03-10 07:31:36-07:00,2.76,282.656,10.161,17.703,3.9359999999999995,454.0,4.8,78.6,0.47,1.07,1.17,10.0,0.0,,,,,1.6432
2025-03-10 07:32:37-07:00,2.75,300.322,9.153,18.627,2.4359999999999995,453.35,4.8,78.5,0.69,1.02,1.06,11.0,1.0,,,,,1.3032
2025-03-10 07:33:37-07:00,2.74,307.34,8.685,18.931500000000003,2.052,453.42,4.7,78.4,0.66,1.38,1.92,12.0,0.0,,,,,1.5144
2025-03-10 07:34:37-07:00,2.71,291.08200000000005,9.351,20.2545,0.792,454.41,4.7,78.3,0.58,1.39,2.37,11.0,1.0,,,,,1.2704
2025-03-10 07:35:34-07:00,2.67,300.586,9.342,19.992,1.8239999999999998,455.39,4.7,78.3,0.48,1.21,1.63,11.0,1.0,,,,,1.3328
2025-03-10 07:36:34-07:00,2.66,302.00500000000005,9.621,21.1575,-0.096,456.24,4.7,78.5,0.7,1.63,1.77,11.0,1.0,,,,,1.2848
2025-03-10 07:37:34-07:00,2.64,288.75,10.989,21.252,-0.48,458.96,4.7,78.5,0.78,1.58,1.91,11.0,1.0,,,,,1.1680000000000001
2025-03-10 07:38:34-07:00,2.63,279.334,10.754999999999999,19.215,1.608,461.68,4.7,78.4,0.43,1.63,1.92,11.0,0.0,,,,,1.6256000000000002
2025-03-10 07:39:34-07:00,2.62,286.55,10.692,19.4145,1.884,463.18,4.6,78.4,0.58,1.36,1.46,10.0,1.0,,,,,1.4648
2025-03-10 07:40:34-07:00,2.58,282.56800000000004,10.863000000000001,20.201999999999998,1.332,463.71,4.6,78.4,0.62,1.52,1.77,11.0,2.0,,,,,1.4824000000000002
2025-03-10 07:41:34-07:00,2.56,267.212,11.501999999999999,18.805500000000002,1.8719999999999999,463.9,4.6,78.3,0.48,1.24,1.35,10.0,1.0,,,,,1.3664
2025-03-10 07:42:34-07:00,2.54,269.445,13.167000000000002,20.149500000000003,1.68,464.59,4.6,78.3,0.83,1.68,1.72,9.0,1.0,,,,,1.6800000000000002
2025-03-10 07:43:34-07:00,2.54,271.711,12.618,19.446,2.6759999999999997,465.72,4.6,78.4,0.63,1.43,1.44,8.0,0.0,,,,,1.6791999999999998
2025-03-10 07:44:34-07:00,2.53,281.446,11.826,19.845,1.116,466.02,4.6,78.5,0.57,1.53,1.54,10.0,1.0,,,,,1.4472000000000003
2025-03-10 07:45:34-07:00,2.52,294.78900000000004,11.277,19.404,2.256,466.01,4.6,78.4,0.48,1.18,1.18,11.0,1.0,,,,,1.3952
2025-03-10 07:46:34-07:00,2.47,367.23500000000007,11.601,19.3095,2.904,466.0,4.6,78.5,0.8,1.3,1.59,10.0,0.0,,,,,1.6208
2025-03-10 07:47:34-07:00,2.45,368.13700000000006,12.114,20.149500000000003,2.292,465.5,4.6,78.5,0.81,1.1,1.26,10.0,1.0,,,,,1.3384
2025-03-10 07:48:34-07:00,2.44,441.947,11.448,19.992,1.884,465.41,4.5,78.5,0.55,1.45,1.65,10.0,1.0,,,,,1.5368
2025-03-10 07:49:34-07:00,2.43,528.253,11.727,19.8555,4.212,465.5,4.5,78.6,0.56,1.41,1.48,10.0,1.0,,,,,1.9704
2025-03-10 07:50:35-07:00,2.42,871.673,9.495000000000001,20.7585,3.768,464.95,4.5,78.8,0.68,1.63,1.82,12.0,1.0,,,,,2.0576
2025-03-10 07:51:35-07:00,2.42,859.0670000000001,10.494,20.0865,2.088,464.33,4.5,78.9,0.88,1.71,2.03,11.0,0.0,,,,,1.7856
2025-03-10 07:52:35-07:00,2.39,626.769,11.349,19.446,1.9679999999999997,463.89,4.5,79.0,0.85,1.76,1.9,10.0,0.0,,,,,1.8016
2025-03-10 07:53:35-07:00,2.35,485.43000000000006,9.395999999999999,18.354000000000003,3.0119999999999996,461.47,4.5,79.1,0.28,1.43,1.64,12.0,1.0,,,,,1.7464
2025-03-10 07:54:35-07:00,2.34,396.759,9.639000000000001,19.151999999999997,3.024,456.76,4.5,79.2,0.37,1.22,1.37,10.0,1.0,,,,,1.5808
2025-03-10 07:55:35-07:00,2.34,331.925,11.357999999999999,18.879,6.323999999999999,450.74,4.5,79.3,0.24,0.74,0.89,9.0,0.0,,,,,1.8567999999999998
2025-03-10 07:56:35-07:00,2.33,298.023,10.971,17.482499999999998,5.207999999999999,446.56,4.5,79.3,0.49,1.25,1.3,10.0,0.0,,,,,2.0416
2025-03-10 07:57:35-07:00,2.33,288.838,10.926,17.3145,2.52,445.2,4.5,79.2,0.55,1.24,1.52,9.0,0.0,,,,,1.496
2025-03-10 07:58:35-07:00,2.33,274.34000000000003,11.349,18.186,1.44,445.07,4.5,79.1,0.63,1.25,1.34,9.0,0.0,,,,,1.288
2025-03-10 07:59:36-07:00,2.33,275.286,10.8,17.6295,2.928,445.38,4.5,78.9,0.75,1.43,1.46,10.0,0.0,,,,,1.7296
2025-03-10 08:00:36-07:00,2.33,266.29900000000004,11.925,18.049500000000002,2.7239999999999998,446.07,4.5,78.9,0.67,1.39,1.4,9.0,1.0,,,,,1.6567999999999998
2025-03-10 08:01:36-07:00,2.32,261.492,9.531,18.805500000000002,3.588,447.29,4.5,78.9,0.53,1.14,1.14,10.0,0.0,,,,,1.6296
2025-03-10 08:02:36-07:00,2.31,262.32800000000003,10.089,19.845,4.26,448.21,4.5,79.1,0.69,1.05,1.2,10.0,0.0,,,,,1.6920000000000002
2025-03-10 08:03:36-07:00,2.31,275.19800000000004,10.809,18.501,3.0,450.97,4.5,79.1,0.83,1.68,1.87,11.0,0.0,,,,,1.9440000000000002
2025-03-10 08:04:36-07:00,2.28,273.20700000000005,10.341000000000001,17.892,1.656,453.58,4.5,79.2,0.91,1.42,1.56,10.0,0.0,,,,,1.4671999999999998
2025-03-10 08:05:36-07:00,2.25,282.1170000000001,10.188,18.543,3.0,454.5,4.5,79.3,0.97,1.29,1.36,10.0,0.0,,,,,1.6320000000000001
2025-03-10 08:06:37-07:00,2.23,289.85,10.610999999999999,19.1835,3.1319999999999997,454.82,4.5,79.4,0.99,1.45,1.47,9.0,0.0,,,,,1.7864
2025-03-10 08:07:38-07:00,2.23,298.96900000000005,8.523000000000001,21.021,2.6759999999999997,454.27,4.5,79.6,0.95,1.73,2.21,11.0,1.0,,,,,1.9192
2025-03-10 08:08:38-07:00,2.23,305.15100000000007,10.754999999999999,19.8765,5.676,452.95,4.5,79.6,0.89,1.54,1.7,9.0,0.0,,,,,2.3672000000000004
2025-03-10 08:09:38-07:00,2.23,300.564,9.765,19.2255,4.896,451.56,4.5,79.7,0.95,1.3,1.35,10.0,0.0,,,,,2.0192
2025-03-10 08:10:38-07:00,2.22,275.297,8.712,18.417,4.428,448.69,4.5,79.9,0.8,1.54,1.55,11.0,1.0,,,,,2.1176000000000004
2025-03-10 08:11:38-07:00,2.23,251.82300000000004,8.270999999999999,18.186,5.568,444.39,4.5,80.2,0.56,1.44,1.45,10.0,0.0,,,,,2.2656
2025-03-10 08:12:38-07:00,2.23,229.95500000000004,8.046,16.453500000000002,6.276000000000001,440.17,4.5,80.4,0.55,1.32,1.32,10.0,0.0,,,,,2.3112000000000004
2025-03-10 08:13:38-07:00,2.23,218.43800000000005,8.964,16.180500000000002,6.144,437.01,4.5,80.4,0.44,0.83,1.17,10.0,0.0,,,,,1.8928000000000003
2025-03-10 08:14:38-07:00,2.23,214.74200000000002,8.316,15.561000000000002,6.624,434.56,4.5,80.5,0.17,1.11,1.36,11.0,0.0,,,,,2.2128
2025-03-10 08:15:38-07:00,2.23,222.629,9.027,16.716,7.3919999999999995,434.09,4.5,80.6,0.36,1.08,1.17,11.0,0.0,,,,,2.3424
2025-03-10 08:16:40-07:00,2.23,224.345,11.097,16.2645,5.22,435.26,4.6,80.4,0.69,1.32,1.36,9.0,0.0,,,,,2.1
2025-03-10 08:17:40-07:00,2.23,221.32,10.998000000000001,16.1175,8.58,436.73,4.5,80.4,0.65,1.3,1.31,9.0,0.0,,,,,2.7560000000000002
2025-03-10 08:18:40-07:00,2.23,221.50700000000003,10.575000000000001,17.367,7.247999999999999,436.78,4.6,80.3,0.23,1.2,1.2,9.0,0.0,,,,,2.4096
2025-03-10 08:19:40-07:00,2.23,214.544,9.279,16.737000000000002,6.371999999999999,436.27,4.6,80.3,0.44,1.34,1.6,10.0,0.0,,,,,2.3464
2025-03-10 08:20:40-07:00,2.23,211.75000000000003,10.035,17.5455,6.096,436.1,4.6,80.3,0.82,1.35,1.61,9.0,0.0,,,,,2.2992
2025-03-10 08:21:41-07:00,2.25,214.709,10.989,17.482499999999998,6.888,436.03,4.6,80.3,0.56,1.02,1.18,9.0,0.0,,,,,2.1936
2025-03-10 08:22:41-07:00,2.27,218.504,11.025,18.553500000000003,6.444,436.01,4.6,80.3,0.72,1.71,2.02,9.0,0.0,,,,,2.6568000000000005
2025-03-10 08:23:42-07:00,2.29,225.36800000000002,9.450000000000001,18.963,4.188,437.6,4.6,80.2,0.85,1.57,1.67,10.0,0.0,,,,,2.0936000000000003
2025-03-10 08:24:42-07:00,2.3,233.354,9.846,17.6295,4.776,440.23,4.6,80.0,0.95,1.54,1.57,10.0,0.0,,,,,2.1872000000000003
2025-03-10 08:25:42-07:00,2.3,242.077,9.9,20.055000000000003,3.564,442.02,4.6,80.0,0.83,1.21,1.22,10.0,0.0,,,,,1.6808
2025-03-10 08:26:43-07:00,2.31,252.637,8.775,20.034,3.5999999999999996,442.66,4.6,80.0,0.86,1.63,1.71,10.0,0.0,,,,,2.024
2025-03-10 08:27:43-07:00,2.31,255.31,9.81,18.879,3.84,442.88,4.6,80.0,0.49,1.21,1.24,9.0,0.0,,,,,1.736
2025-03-10 08:28:38-07:00,2.31,270.71000000000004,8.784,17.9235,4.08,442.72,4.6,79.9,0.74,1.46,1.47,11.0,0.0,,,,,1.984
2025-03-10 08:29:38-07:00,2.31,291.54400000000004,9.468,19.194000000000003,3.876,441.85,4.6,80.0,0.35,1.17,1.18,10.0,0.0,,,,,1.7111999999999998
2025-03-10 08:30:38-07:00,2.32,324.77500000000003,8.964,18.69,3.12,441.3,4.6,79.9,0.6,1.36,1.36,11.0,0.0,,,,,1.7120000000000002
2025-03-10 08:31:44-07:00,2.32,376.0350000000001,7.128,17.933999999999997,3.9,441.71,4.6,79.8,0.56,1.22,1.27,12.0,1.0,,,,,1.756
2025-03-10 08:32:39-07:00,2.33,407.17600000000004,8.73,18.753,3.528,442.24,4.6,79.7,0.53,1.2,1.28,10.0,0.0,,,,,1.6656
