DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,122,27,-4,-31,2025747427,97,-2,3370740356,AQI
2025-03-17 04:50:18-07:00,6.46,,,,,406.32,7.9,71.0,0.11,0.72,0.77,,,,STAT,,18.0,-1.0,,
2025-03-17 04:50:18-07:00,6.48,,,,,406.29,7.9,71.1,0.11,0.71,0.76,,,,STAT,,18.0,-1.0,,
2025-03-17 04:50:18-07:00,6.49,,,,,406.29,7.9,71.1,0.11,0.71,0.76,,,,STAT,,18.0,-1.0,,
2025-03-17 04:50:18-07:00,6.51,,,,,406.29,8.0,70.2,0.11,0.7,0.75,,,,STAT,,18.0,-1.0,,
2025-03-17 04:50:18-07:00,6.52,,,,,406.29,8.0,70.2,0.11,0.7,0.75,,,,STAT,,18.0,-1.0,,
2025-03-17 04:50:18-07:00,6.54,,,,,406.29,7.9,67.5,0.1,0.7,0.75,,,,STAT,,18.0,-1.0,,
2025-03-17 05:43:42-07:00,6.58,,,,,406.08,7.8,67.9,0.1,0.69,0.74,,,,STAT,,18.0,-1.0,,
2025-03-17 05:44:49-07:00,6.66,,,,,405.64,7.8,68.0,0.07,0.46,0.49,,,,STAT,,19.0,-1.0,,
2025-03-17 05:45:49-07:00,6.74,,,,,405.23,7.8,68.0,0.02,0.15,0.16,,,,STAT,,18.0,-1.0,,
2025-03-17 05:46:49-07:00,6.76,,,,,405.08,7.8,68.4,0.01,0.05,0.05,,,,STAT,,18.0,0.0,,
2025-03-17 05:47:49-07:00,6.77,,,,,405.53,7.8,68.2,0.0,0.02,0.02,,,,STAT,,17.0,0.0,,
2025-03-17 05:48:35-07:00,6.77,,,,,405.82,7.8,68.3,0.0,0.01,0.01,,,,STAT,,16.0,-1.0,,
2025-03-17 05:49:40-07:00,6.76,,,,,405.94,7.8,68.1,0.0,0.0,0.0,,,,STAT,,19.0,-1.0,,
2025-03-17 05:49:45-07:00,6.75,,,,,405.98,7.8,67.8,0.0,0.0,0.0,,,,STAT,,17.0,-1.0,,
2025-03-17 05:50:50-07:00,6.75,,,,,405.99,7.8,68.0,0.0,0.05,0.24,,,,STAT,,16.0,-1.0,,
2025-03-17 05:50:50-07:00,6.75,,,,,406.0,7.8,68.1,0.0,0.02,0.08,,,,STAT,,18.0,-1.0,,
2025-03-17 05:53:42-07:00,6.74,,,,,406.0,7.8,68.3,0.0,0.01,0.08,,,,STAT,,17.0,0.0,,
2025-03-17 05:54:37-07:00,6.73,,,,,406.0,7.9,68.3,0.0,0.0,0.02,,,,STAT,,19.0,0.0,,
2025-03-17 05:55:47-07:00,6.73,,,,,406.0,7.9,68.2,0.0,0.0,0.01,,,,STAT,,17.0,0.0,,
2025-03-17 05:56:47-07:00,6.73,,,,,406.13,7.9,68.3,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 05:57:47-07:00,6.72,,,,,406.7,7.9,67.9,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 05:58:48-07:00,6.72,,,,,406.89,7.9,67.9,0.0,0.0,0.0,,,,STAT,,19.0,0.0,,
2025-03-17 05:59:48-07:00,6.72,,,,,406.96,7.9,67.9,0.0,0.0,0.19,,,,STAT,,19.0,0.0,,
2025-03-17 06:00:23-07:00,6.72,,,,,406.99,7.9,68.1,0.0,0.0,0.06,,,,STAT,,16.0,0.0,,
2025-03-17 06:00:23-07:00,6.72,,,,,407.0,8.0,67.7,0.0,0.0,0.02,,,,STAT,,17.0,0.0,,
2025-03-17 06:00:23-07:00,6.72,,,,,406.93,7.9,67.6,0.0,0.0,0.01,,,,STAT,,16.0,-1.0,,
2025-03-17 06:03:50-07:00,6.72,,,,,406.88,7.9,67.9,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:04:50-07:00,6.72,,,,,406.96,7.9,67.7,0.0,0.0,0.0,,,,STAT,,18.0,0.0,,
2025-03-17 06:05:50-07:00,6.72,,,,,406.99,7.9,67.6,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:06:50-07:00,6.72,,,,,406.99,7.9,67.7,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:07:50-07:00,6.72,,,,,406.35,7.9,67.9,0.0,0.31,0.31,,,,STAT,,16.0,0.0,,
2025-03-17 06:08:50-07:00,6.72,,,,,406.12,7.9,68.0,0.0,0.2,0.41,,,,STAT,,17.0,0.0,,
2025-03-17 06:09:50-07:00,6.72,,,,,406.5,7.9,67.9,0.0,0.07,0.14,,,,STAT,,17.0,0.0,,
2025-03-17 06:10:50-07:00,6.72,,,,,406.82,7.9,68.1,0.0,0.34,0.36,,,,STAT,,18.0,0.0,,
2025-03-17 06:11:50-07:00,6.72,,,,,406.94,7.9,67.8,0.0,0.11,0.12,,,,STAT,,17.0,0.0,,
2025-03-17 06:12:06-07:00,6.72,,,,,406.98,7.9,67.8,0.0,0.04,0.2,,,,STAT,,17.0,0.0,,
2025-03-17 06:13:45-07:00,6.72,,,,,406.99,7.9,67.7,0.0,0.01,0.07,,,,STAT,,16.0,0.0,,
2025-03-17 06:14:52-07:00,6.72,,,,,407.0,7.9,67.5,0.0,0.0,0.02,,,,STAT,,15.0,0.0,,
2025-03-17 06:15:47-07:00,6.72,,,,,407.16,7.9,67.6,0.0,0.0,0.01,,,,STAT,,15.0,-1.0,,
2025-03-17 06:15:47-07:00,6.72,,,,,407.7,7.9,67.5,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:15:47-07:00,6.71,,,,,407.89,7.9,67.7,0.0,0.0,0.0,,,,STAT,,19.0,0.0,,
2025-03-17 06:17:41-07:00,6.71,,,,,407.96,7.9,66.9,0.0,0.0,0.28,,,,STAT,,16.0,0.0,,
2025-03-17 06:19:48-07:00,6.7,,,,,407.44,7.9,66.6,0.0,0.0,0.1,,,,STAT,,17.0,0.0,,
2025-03-17 06:20:13-07:00,6.7,,,,,407.16,7.8,66.6,0.0,0.0,0.03,,,,STAT,,18.0,0.0,,
2025-03-17 06:21:39-07:00,6.66,,,,,407.05,7.8,66.5,0.0,0.0,0.01,,,,STAT,,17.0,0.0,,
2025-03-17 06:21:39-07:00,6.63,,,,,407.02,7.8,66.6,0.0,0.05,0.05,,,,STAT,,16.0,0.0,,
2025-03-17 06:21:39-07:00,6.63,,,,,407.46,7.8,65.9,0.0,0.02,0.04,,,,STAT,,17.0,0.0,,
2025-03-17 06:21:39-07:00,6.62,,,,,407.19,7.8,66.1,0.0,0.01,0.01,,,,STAT,,17.0,0.0,,
2025-03-17 06:21:39-07:00,6.61,,,,,407.07,7.7,66.0,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:21:39-07:00,6.6,,,,,407.02,7.7,66.0,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:27:09-07:00,6.57,,,,,407.48,7.7,66.2,0.0,0.0,0.0,,,,STAT,,16.0,0.0,,
2025-03-17 06:28:09-07:00,6.54,,,,,407.88,7.7,65.9,0.0,0.0,0.0,,,,STAT,,16.0,0.0,,
2025-03-17 06:29:50-07:00,6.53,,,,,407.96,7.7,66.1,0.0,0.0,0.02,,,,STAT,,16.0,0.0,,
2025-03-17 06:30:51-07:00,6.52,,,,,408.6,7.7,65.7,0.0,0.0,0.06,,,,STAT,,15.0,0.0,,
2025-03-17 06:31:51-07:00,6.51,,,,,408.86,7.7,66.1,0.0,0.0,0.02,,,,STAT,,16.0,0.0,,
2025-03-17 06:32:51-07:00,6.51,,,,,408.95,7.7,66.0,0.0,0.0,0.01,,,,STAT,,17.0,0.0,,
2025-03-17 06:33:51-07:00,6.5,,,,,408.98,7.7,66.0,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:34:53-07:00,6.47,,,,,409.64,7.7,65.5,0.0,0.0,0.0,,,,STAT,,16.0,0.0,,
2025-03-17 06:35:53-07:00,6.44,,,,,409.7,7.7,65.4,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:36:53-07:00,6.42,,,,,408.7,7.7,65.5,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:37:53-07:00,6.42,,,,,407.7,7.7,65.8,0.0,0.0,0.0,,,,STAT,,15.0,0.0,,
2025-03-17 06:38:53-07:00,6.41,,,,,407.59,7.7,66.0,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:39:54-07:00,6.41,,,,,407.71,7.7,66.2,0.0,0.02,0.02,,,,STAT,,16.0,0.0,,
2025-03-17 06:40:54-07:00,6.41,,,,,407.9,7.7,66.0,0.0,0.01,0.01,,,,STAT,,16.0,0.0,,
2025-03-17 06:41:54-07:00,6.4,,,,,407.96,7.7,66.4,0.0,0.0,0.19,,,,STAT,,16.0,0.0,,
2025-03-17 06:42:54-07:00,6.39,,,,,407.99,7.7,66.4,0.0,0.0,0.06,,,,STAT,,16.0,0.0,,
2025-03-17 06:43:54-07:00,6.35,,,,,408.14,7.7,66.5,0.0,0.18,0.2,,,,STAT,,17.0,0.0,,
2025-03-17 06:44:55-07:00,6.33,,,,,408.05,7.7,66.5,0.0,0.06,0.07,,,,STAT,,16.0,0.0,,
2025-03-17 06:45:55-07:00,6.32,,,,,408.02,7.7,66.8,0.0,0.02,0.02,,,,STAT,,16.0,0.0,,
2025-03-17 06:46:55-07:00,6.31,,,,,408.01,7.6,66.8,0.0,0.01,0.01,,,,STAT,,15.0,0.0,,
2025-03-17 06:47:55-07:00,6.31,,,,,408.0,7.7,67.1,0.0,0.0,0.0,,,,STAT,,17.0,0.0,,
2025-03-17 06:48:55-07:00,6.31,,,,,408.0,7.7,67.2,0.0,0.0,0.0,,,,STAT,,16.0,0.0,,
2025-03-17 06:49:56-07:00,6.3,,,,,408.0,7.7,67.3,0.0,0.11,0.11,,,,STAT,,16.0,0.0,,
2025-03-17 06:50:51-07:00,6.29,,,,,408.0,7.6,67.2,0.0,0.04,0.04,,,,STAT,,15.0,0.0,,
2025-03-17 06:51:51-07:00,6.25,,,,,408.0,7.6,67.3,0.0,0.01,0.06,,,,STAT,,17.0,0.0,,
2025-03-17 06:52:52-07:00,6.22,,,,,408.08,7.6,67.1,0.04,0.35,0.53,,,,STAT,,15.0,0.0,,
2025-03-17 06:53:52-07:00,6.22,,,,,408.32,7.6,66.8,0.01,0.12,0.18,,,,STAT,,15.0,0.0,,
2025-03-17 06:54:52-07:00,6.21,,,,,408.11,7.6,67.0,0.0,0.2,0.57,,,,STAT,,16.0,0.0,,
2025-03-17 06:55:52-07:00,6.2,,,,,408.04,7.6,67.2,0.0,0.06,0.18,,,,STAT,,15.0,0.0,,
2025-03-17 06:56:53-07:00,6.19,,,,,408.01,7.6,67.2,0.0,0.02,0.06,,,,STAT,,16.0,0.0,,
2025-03-17 06:57:53-07:00,6.15,,,,,408.0,7.6,67.2,0.0,0.01,0.02,,,,STAT,,16.0,0.0,,
2025-03-17 06:58:53-07:00,6.12,,,,,408.0,7.5,67.3,0.0,0.0,0.01,,,,STAT,,15.0,0.0,,
2025-03-17 06:59:53-07:00,6.11,,,,,408.0,7.5,67.4,0.0,0.02,0.02,,,,STAT,,15.0,0.0,,
2025-03-17 07:00:54-07:00,6.11,,,,,408.0,7.5,67.5,0.0,0.36,0.36,,,,STAT,,17.0,0.0,,
2025-03-17 07:01:54-07:00,6.09,,,,,408.0,7.5,67.5,0.0,0.17,0.24,,,,STAT,,16.0,0.0,,
2025-03-17 07:02:54-07:00,6.07,,,,,408.0,7.5,67.8,0.0,0.06,0.08,,,,STAT,,17.0,0.0,,
2025-03-17 07:03:54-07:00,6.03,,,,,407.59,7.5,67.6,0.0,0.06,0.07,,,,STAT,,15.0,0.0,,
2025-03-17 07:04:55-07:00,6.01,,,,,407.43,7.4,67.7,0.0,0.43,0.43,,,,STAT,,17.0,0.0,,
2025-03-17 07:05:55-07:00,6.01,,,,,407.8,7.4,67.8,0.0,0.49,0.49,,,,STAT,,18.0,0.0,,
2025-03-17 07:06:55-07:00,5.99,,,,,407.93,7.4,67.9,0.0,0.26,0.26,,,,STAT,,14.0,0.0,,
2025-03-17 07:07:55-07:00,5.94,,,,,407.98,7.3,68.0,0.0,0.08,0.08,,,,STAT,,13.0,0.0,,
2025-03-17 07:08:55-07:00,5.91,,,,,407.99,7.3,68.2,0.0,0.03,0.03,,,,STAT,,13.0,0.0,,
2025-03-17 07:09:55-07:00,5.9,,,,,408.0,7.3,68.3,0.0,0.01,0.01,,,,STAT,,16.0,0.0,,
2025-03-17 07:10:57-07:00,5.87,,,,,408.08,7.3,68.6,0.0,0.04,0.04,,,,STAT,,16.0,0.0,,
2025-03-17 07:11:57-07:00,5.82,,,,,408.94,7.2,68.8,0.0,0.19,0.19,,,,STAT,,15.0,0.0,,
2025-03-17 07:12:27-07:00,5.81,,,,,409.74,7.2,68.9,0.0,0.18,0.18,,,,STAT,,14.0,0.0,,
2025-03-17 07:12:27-07:00,5.79,,,,,410.1,7.2,68.9,0.0,0.17,0.17,,,,STAT,,14.0,0.0,,
2025-03-17 07:16:06-07:00,5.76,,,,,411.05,7.1,69.5,0.0,0.19,0.19,,,,STAT,,15.0,0.0,,
2025-03-17 07:17:01-07:00,5.68,,,,,413.45,7.0,69.8,0.0,0.41,0.41,,,,STAT,,16.0,0.0,,
2025-03-17 07:18:01-07:00,5.62,,,,,415.07,7.0,70.1,0.09,0.65,0.82,,,,STAT,,16.0,0.0,,
2025-03-17 07:19:01-07:00,5.59,,,,,415.67,6.9,70.1,0.14,0.86,0.92,,,,STAT,,15.0,1.0,,
2025-03-17 07:20:08-07:00,5.56,,,,,416.29,6.9,70.2,0.09,1.02,1.04,,,,STAT,,16.0,0.0,,
2025-03-17 07:21:09-07:00,5.51,,,,,416.83,6.9,70.4,0.03,0.98,0.99,,,,STAT,,14.0,0.0,,
2025-03-17 07:22:09-07:00,5.49,,,,,417.67,6.8,70.5,0.04,0.61,0.61,,,,STAT,,15.0,1.0,,
2025-03-17 07:23:09-07:00,5.45,,,,,419.25,6.8,70.9,0.01,0.64,0.73,,,,STAT,,15.0,0.0,,
2025-03-17 07:24:09-07:00,5.41,,,,,421.91,6.8,71.2,0.0,0.63,0.66,,,,STAT,,15.0,0.0,,
2025-03-17 07:25:09-07:00,5.38,,,,,423.91,6.7,71.4,0.03,0.75,0.99,,,,STAT,,12.0,0.0,,
2025-03-17 07:26:09-07:00,5.32,,,,,424.26,6.7,71.3,0.01,0.44,0.59,,,,STAT,,13.0,0.0,,
2025-03-17 07:27:10-07:00,5.29,,,,,424.74,6.7,71.5,0.0,0.23,0.28,,,,STAT,,14.0,0.0,,
2025-03-17 07:28:10-07:00,5.24,,,,,424.95,6.6,71.5,0.0,0.31,0.33,,,,STAT,,13.0,0.0,,
2025-03-17 07:29:10-07:00,5.2,,,,,424.98,6.6,71.5,0.0,0.4,0.41,,,,STAT,,12.0,0.0,,
2025-03-17 07:30:09-07:00,5.16,,,,,424.99,6.5,71.9,0.0,0.13,0.13,,,,STAT,,13.0,1.0,,
2025-03-17 07:31:09-07:00,5.1,,,,,425.53,6.5,72.0,0.0,0.51,0.59,,,,STAT,,13.0,0.0,,
2025-03-17 07:32:09-07:00,5.08,,,,,426.89,6.5,72.3,0.0,0.18,0.2,,,,STAT,,14.0,1.0,,
2025-03-17 07:33:09-07:00,5.01,,,,,427.61,6.4,72.2,0.0,0.06,0.07,,,,STAT,,12.0,1.0,,
2025-03-17 07:34:09-07:00,4.98,,,,,427.36,6.4,72.2,0.0,0.02,0.02,,,,STAT,,13.0,1.0,,
2025-03-17 07:35:11-07:00,4.92,,,,,426.55,6.3,72.3,0.0,0.01,0.22,,,,STAT,,13.0,0.0,,
2025-03-17 07:36:08-07:00,4.88,,,,,425.22,6.3,72.4,0.0,0.0,0.24,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:08-07:00,4.83,,,,,424.43,6.2,72.7,0.0,0.22,0.3,,,,STAT,,12.0,1.0,,
2025-03-17 07:37:48-07:00,4.8,,,,,424.21,6.2,72.7,0.0,0.31,0.34,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.76,,,,,424.21,6.2,72.8,0.0,0.32,0.35,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.69,,,,,424.21,6.2,72.8,0.0,0.32,0.35,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.6,,,,,424.21,5.5,74.3,0.0,0.31,0.36,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.49,,,,,424.21,5.5,74.3,0.0,0.31,0.36,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.38,,,,,424.21,5.0,76.2,0.0,0.33,0.37,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.25,,,,,424.21,5.0,76.2,0.0,0.33,0.37,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,4.11,,,,,424.21,4.7,76.6,0.02,0.34,0.4,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,3.96,,,,,424.21,4.7,76.6,0.02,0.34,0.4,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,3.81,,,,,424.21,4.4,77.3,0.03,0.35,0.41,,,,STAT,,13.0,0.0,,
2025-03-17 07:37:48-07:00,3.66,,,,,425.53,4.4,77.3,0.03,0.35,0.41,,,,STAT,,13.0,0.0,,
2025-03-17 09:18:21-07:00,3.07,,,,,430.63,4.2,80.5,0.1,0.48,0.67,,,,STAT,,12.0,0.0,,
2025-03-17 09:19:23-07:00,2.49,,,,,436.18,4.3,80.5,0.41,0.99,1.23,,,,STAT,,9.0,0.0,,
2025-03-17 09:19:33-07:00,2.18,,,,,439.38,4.3,80.4,0.73,1.37,1.74,,,,STAT,,8.0,0.0,,
2025-03-17 09:21:26-07:00,2.08,,,,,440.9,4.3,80.3,0.86,1.64,1.83,,,,STAT,,7.0,0.0,,
2025-03-17 09:22:19-07:00,2.04,,,,,442.15,4.3,80.1,0.92,1.79,2.09,,,,STAT,,8.0,-1.0,,
2025-03-17 09:23:31-07:00,2.02,,,,,443.29,4.3,79.8,1.19,1.76,1.89,,,,STAT,,9.0,0.0,,
2025-03-17 09:24:31-07:00,2.02,,,,,443.75,4.3,79.4,1.09,1.56,1.61,,,,STAT,,8.0,0.0,,
2025-03-17 09:25:31-07:00,2.01,,,,,443.3,4.3,79.2,1.03,1.85,1.87,,,,STAT,,8.0,0.0,,
2025-03-17 09:26:31-07:00,2.01,,,,,443.1,4.3,78.9,0.89,1.92,2.08,,,,STAT,,9.0,0.0,,
2025-03-17 09:27:31-07:00,2.01,,,,,443.04,4.3,78.7,0.9,1.8,1.92,,,,STAT,,9.0,0.0,,
2025-03-17 09:28:31-07:00,2.01,,,,,443.01,4.3,78.4,0.97,1.5,1.92,,,,STAT,,9.0,0.0,,
2025-03-17 09:29:32-07:00,2.0,,,,,443.0,4.2,78.2,0.88,1.17,1.33,,,,STAT,,8.0,0.0,,
2025-03-17 09:30:32-07:00,1.99,,,,,443.0,4.2,78.0,0.91,1.78,1.84,,,,STAT,,8.0,0.0,,
2025-03-17 09:31:32-07:00,1.98,,,,,443.0,4.2,78.1,1.63,2.96,3.06,,,,STAT,,9.0,0.0,,
2025-03-17 09:32:32-07:00,1.94,,,,,443.0,4.2,78.2,1.34,2.51,2.54,,,,STAT,,8.0,0.0,,
2025-03-17 09:33:32-07:00,1.92,,,,,443.0,4.2,78.4,0.67,1.55,1.56,,,,STAT,,9.0,0.0,,
2025-03-17 09:34:27-07:00,1.91,,,,,443.0,4.2,78.4,0.8,1.65,1.66,,,,STAT,,9.0,0.0,,
2025-03-17 09:35:27-07:00,1.9,,,,,443.65,4.1,78.4,0.93,1.62,1.62,,,,STAT,,7.0,0.0,,
2025-03-17 09:36:12-07:00,1.89,,,,,444.35,4.1,78.2,1.01,1.9,2.07,,,,STAT,,9.0,0.0,,
2025-03-17 09:36:12-07:00,1.89,,,,,445.47,4.1,78.1,1.01,1.82,1.94,,,,STAT,,9.0,0.0,,
2025-03-17 09:36:12-07:00,1.86,,,,,447.25,4.1,78.0,1.0,1.69,1.86,,,,STAT,,9.0,0.0,,
2025-03-17 09:36:12-07:00,1.83,,,,,448.42,4.1,77.8,0.97,1.76,1.89,,,,STAT,,8.0,0.0,,
2025-03-17 09:36:12-07:00,1.81,,,,,449.66,4.1,77.8,0.93,1.72,1.81,,,,STAT,,8.0,0.0,,
2025-03-17 09:36:12-07:00,1.8,,,,,451.56,4.0,77.8,0.94,1.72,1.79,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:32-07:00,1.79,,,,,452.34,4.0,77.7,0.96,1.63,1.68,,,,STAT,,7.0,0.0,,
2025-03-17 09:42:37-07:00,1.77,,,,,452.67,4.0,77.7,1.09,1.61,1.72,,,,STAT,,9.0,0.0,,
2025-03-17 09:42:37-07:00,1.75,,,,,453.08,4.0,77.7,1.06,1.63,1.72,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.72,,,,,453.79,4.0,77.7,1.05,1.76,1.83,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.7,,,,,454.4,3.9,77.7,1.02,1.76,1.82,,,,STAT,,7.0,0.0,,
2025-03-17 09:42:37-07:00,1.7,,,,,454.7,4.0,77.7,1.01,1.66,1.71,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.68,,,,,454.7,4.0,77.7,1.01,1.64,1.7,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.66,,,,,454.7,4.0,77.7,1.01,1.64,1.7,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.62,,,,,454.7,3.7,77.8,1.01,1.63,1.68,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.57,,,,,454.7,3.7,77.8,1.01,1.63,1.68,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.52,,,,,454.7,3.4,78.4,0.99,1.62,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.45,,,,,454.7,3.4,78.4,0.99,1.62,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.39,,,,,454.7,3.3,79.0,0.99,1.63,1.68,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.31,,,,,454.7,3.3,79.0,0.99,1.63,1.68,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.24,,,,,454.7,3.3,79.0,0.99,1.63,1.68,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.15,,,,,454.7,2.9,77.9,0.99,1.62,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.07,,,,,454.7,2.9,77.9,0.99,1.62,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,1.0,,,,,454.7,2.8,79.4,0.99,1.63,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.92,,,,,454.7,2.8,79.4,0.99,1.63,1.67,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.85,,,,,454.7,2.8,78.7,1.01,1.66,1.71,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.78,,,,,454.7,2.8,78.7,1.01,1.66,1.71,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.71,,,,,454.7,2.7,79.1,1.02,1.7,1.77,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.64,,,,,454.7,2.7,79.1,1.02,1.7,1.77,,,,STAT,,8.0,0.0,,
2025-03-17 09:42:37-07:00,0.58,,,,,454.7,2.7,78.5,1.04,1.74,1.8,,,,STAT,,8.0,0.0,,
