timestamp_local,co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,url,AQHI
2025-04-04 16:59:21-07:00,896.3350000000002,583.26,"{'lat': None, 'lon': None}","{'rh': 36.1, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,23.992500000000003,45.936,13.64,21.61,14.89,354935400,36.1,MOD-00632,20.2,2025-04-04T23:59:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354935302,5.13168548601303
2025-04-04 16:58:21-07:00,890.2630000000001,580.01,"{'lat': None, 'lon': None}","{'rh': 36.5, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,23.7615,45.516,11.6,27.56,12.99,354933048,36.5,MOD-00632,20.3,2025-04-04T23:58:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354932950,5.065896170921633
2025-04-04 16:57:21-07:00,891.1650000000001,582.18,"{'lat': None, 'lon': None}","{'rh': 36.5, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,24.9795,45.516,11.0,20.04,12.34,354933050,36.5,MOD-00632,20.3,2025-04-04T23:57:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354932952,5.068480696974891
2025-04-04 16:56:21-07:00,890.0100000000001,580.73,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,24.738,45.888,10.48,16.13,11.57,354933047,36.4,MOD-00632,20.4,2025-04-04T23:56:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354932949,5.060463836850851
2025-04-04 16:55:21-07:00,887.3810000000001,579.41,"{'lat': None, 'lon': None}","{'rh': 36.3, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,24.244500000000002,45.57599999999999,9.93,12.74,11.2,354933049,36.3,MOD-00632,20.4,2025-04-04T23:55:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354932951,5.040424347874832
2025-04-04 16:54:21-07:00,888.03,579.65,"{'lat': None, 'lon': None}","{'rh': 36.2, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,24.255000000000003,45.936,9.15,11.45,10.33,354930787,36.2,MOD-00632,20.5,2025-04-04T23:54:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354930689,5.0235603546425835
2025-04-04 16:53:21-07:00,891.0110000000001,581.33,"{'lat': None, 'lon': None}","{'rh': 36.0, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,23.7825,45.995999999999995,9.57,16.69,10.56,354930786,36.0,MOD-00632,20.6,2025-04-04T23:53:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354930687,5.007743905738753
2025-04-04 16:52:21-07:00,887.2490000000001,583.5,"{'lat': None, 'lon': None}","{'rh': 36.2, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.529,22.8165,45.948,10.77,13.79,11.98,354930785,36.2,MOD-00632,20.6,2025-04-04T23:52:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354930688,4.993597662822518
2025-04-04 16:51:21-07:00,884.8070000000001,581.81,"{'lat': None, 'lon': None}","{'rh': 36.0, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.3400000000000003,23.7825,46.343999999999994,8.4,18.66,9.56,354930784,36.0,MOD-00632,20.7,2025-04-04T23:51:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354930686,4.98144006207393
2025-04-04 16:50:21-07:00,889.2620000000001,582.9,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.241,23.562,46.452,10.94,14.39,12.31,354928488,35.5,MOD-00632,20.7,2025-04-04T23:50:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354928390,4.983351762047552
2025-04-04 16:49:21-07:00,886.0060000000001,582.18,"{'lat': None, 'lon': None}","{'rh': 35.2, 'temp': 20.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.241,22.806,47.196,9.88,14.3,11.15,354928487,35.2,MOD-00632,20.8,2025-04-04T23:49:21,https://api.quant-aq.com/v1/devices/MOD-00632/data/354928389,4.977652278645332
