DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,131,17,-11,-39,3004041553,185,-16,-34,4107559339,AQI
2025-03-22 08:29:54-07:00,5.71,238.31500000000003,8.154,19.267500000000002,17.652,430.99,7.5,73.5,1.09,2.24,2.3,15.0,0.0,-2.0,STAT,,,,,,5.3224
2025-03-22 08:30:55-07:00,5.71,236.14800000000002,8.577,18.249,16.535999999999998,431.4,7.5,73.6,1.03,2.11,2.3,15.0,0.0,-3.0,STAT,,,,,,4.9952
2025-03-22 08:31:55-07:00,5.74,228.668,7.992000000000001,16.978500000000004,18.864,432.02,7.5,73.5,1.04,1.96,2.1,15.0,-1.0,-2.0,STAT,,,,,,5.3408
2025-03-22 08:32:55-07:00,5.75,236.02700000000002,7.488,16.8105,19.848,433.01,7.5,73.4,1.0,2.0,2.71,17.0,0.0,-2.0,STAT,,,,,,5.569599999999999
2025-03-22 08:33:55-07:00,5.77,254.71600000000004,8.865,17.387999999999998,19.74,434.3,7.5,73.5,1.29,2.02,2.31,15.0,0.0,-2.0,STAT,,,,,,5.564
2025-03-22 08:34:55-07:00,5.77,263.923,8.64,17.881500000000003,19.404,435.4,7.5,73.5,1.6,2.6,2.73,14.0,0.0,-2.0,STAT,,,,,,5.960800000000001
2025-03-22 08:35:55-07:00,5.78,258.73100000000005,10.719000000000001,18.858,17.772,436.33,7.5,73.4,1.43,2.54,2.84,12.0,0.0,-2.0,STAT,,,,,,5.586399999999999
2025-03-22 08:36:54-07:00,5.78,253.78100000000003,9.747,18.3645,17.796,436.76,7.5,73.3,1.4,2.42,2.55,14.0,-1.0,-1.0,STAT,,,,,,5.4952000000000005
2025-03-22 08:37:54-07:00,5.78,250.679,10.728,17.1465,19.464,437.0,7.5,73.4,1.48,2.48,2.67,13.0,-1.0,-1.0,STAT,,,,,,5.876799999999999
2025-03-22 08:38:54-07:00,5.79,246.98300000000003,8.307,17.304000000000002,20.987999999999996,437.03,7.5,73.2,1.29,2.58,2.82,15.0,-1.0,0.0,STAT,,,,,,6.2616
2025-03-22 08:39:55-07:00,5.79,251.28400000000002,9.0,16.9365,19.331999999999997,437.01,7.5,73.4,1.34,2.7,3.04,15.0,-1.0,-1.0,STAT,,,,,,6.0264
2025-03-22 08:40:55-07:00,5.79,259.71000000000004,7.3260000000000005,16.0755,18.576,437.0,7.5,73.4,1.29,2.41,2.7,16.0,-1.0,-1.0,STAT,,,,,,5.6432
2025-03-22 08:41:56-07:00,5.78,255.69500000000002,8.172,18.144000000000002,18.384,436.55,7.5,73.2,1.4,2.92,3.39,15.0,0.0,-1.0,STAT,,,,,,6.0128
2025-03-22 08:42:56-07:00,5.79,246.12500000000003,9.189000000000002,17.2725,18.672,435.74,7.5,73.2,1.53,2.96,3.28,14.0,0.0,-2.0,STAT,,,,,,6.1024
2025-03-22 08:43:56-07:00,5.79,243.419,8.622,18.1755,18.804,434.68,7.5,73.2,1.51,2.98,3.54,14.0,-1.0,-1.0,STAT,,,,,,6.1448
2025-03-22 08:44:56-07:00,5.78,242.286,9.405,19.477500000000003,17.016,434.24,7.4,73.5,1.22,2.59,3.0,15.0,0.0,-1.0,STAT,,,,,,5.4752
2025-03-22 08:45:56-07:00,5.78,238.678,8.325000000000001,19.236,16.488,434.03,7.5,73.4,1.07,2.1,2.33,15.0,-1.0,-3.0,STAT,,,,,,4.977600000000001
2025-03-22 08:46:58-07:00,5.78,233.10100000000003,10.107000000000001,19.089000000000002,17.052,433.61,7.5,73.4,1.39,2.68,3.07,13.0,0.0,-2.0,STAT,,,,,,5.5544
2025-03-22 08:47:58-07:00,5.77,237.567,7.578,20.685,16.092,433.82,7.5,73.5,1.3,2.6,3.29,15.0,0.0,-1.0,STAT,,,,,,5.2984
2025-03-22 08:48:58-07:00,5.77,246.741,9.468,20.643,16.008,434.67,7.5,73.6,1.31,2.7,3.26,14.0,0.0,-1.0,STAT,,,,,,5.3616
2025-03-22 08:49:58-07:00,5.77,262.79,9.207,19.740000000000002,17.868,435.53,7.5,73.7,1.7,3.14,3.41,13.0,0.0,-1.0,STAT,,,,,,6.0856
2025-03-22 08:50:58-07:00,5.77,248.853,9.549,18.585,17.88,435.38,7.4,73.7,1.81,3.08,3.17,13.0,0.0,-2.0,STAT,,,,,,6.040000000000001
2025-03-22 08:51:53-07:00,5.76,233.83800000000002,7.983,18.69,16.884,435.15,7.5,73.8,1.46,2.65,2.68,16.0,0.0,-2.0,STAT,,,,,,5.4968
2025-03-22 08:52:53-07:00,5.75,223.619,9.837,18.2175,16.548,435.05,7.5,73.9,2.04,3.27,3.51,14.0,-1.0,-2.0,STAT,,,,,,5.925599999999999
2025-03-22 08:53:53-07:00,5.75,221.287,9.648000000000001,18.816000000000003,15.924,435.02,7.5,73.9,1.84,3.2,3.32,15.0,0.0,-2.0,STAT,,,,,,5.744800000000001
2025-03-22 08:54:53-07:00,5.74,221.133,9.171,19.740000000000002,15.408,435.65,7.5,74.1,1.74,3.3,3.43,14.0,0.0,-1.0,STAT,,,,,,5.7216000000000005
2025-03-22 08:55:53-07:00,5.74,215.644,10.476,17.703,14.472,436.65,7.5,74.0,1.72,3.06,3.27,15.0,-1.0,-3.0,STAT,,,,,,5.3424000000000005
2025-03-22 08:56:55-07:00,5.75,217.591,8.082,18.186,14.543999999999999,437.53,7.5,73.9,1.36,2.6,3.07,15.0,0.0,-2.0,STAT,,,,,,4.9887999999999995
2025-03-22 08:57:55-07:00,5.75,214.69800000000004,7.488,17.745,17.268,437.83,7.5,73.7,1.12,2.2,2.55,15.0,0.0,-2.0,STAT,,,,,,5.2136000000000005
2025-03-22 08:58:55-07:00,5.75,215.61100000000002,9.081,18.1965,18.096,437.36,7.5,73.7,1.27,2.34,2.59,14.0,0.0,-1.0,STAT,,,,,,5.4912
2025-03-22 08:59:55-07:00,5.76,214.42300000000003,9.432,19.5825,14.556000000000001,437.13,7.6,73.6,1.18,2.1,2.18,14.0,0.0,-1.0,STAT,,,,,,4.591200000000001
2025-03-22 09:00:55-07:00,5.76,215.01700000000002,8.523000000000001,18.4065,14.76,437.04,7.6,73.6,1.1,1.95,2.18,14.0,0.0,-2.0,STAT,,,,,,4.5120000000000005
2025-03-22 09:01:56-07:00,5.77,219.45000000000002,9.288,19.257,13.596,437.02,7.6,73.6,1.03,1.85,2.22,14.0,0.0,-1.0,STAT,,,,,,4.1992
2025-03-22 09:02:55-07:00,5.77,235.80700000000002,9.171,18.711000000000002,14.915999999999999,437.01,7.6,73.5,0.96,1.8,1.93,14.0,0.0,-2.0,STAT,,,,,,4.4232000000000005
2025-03-22 09:03:55-07:00,5.76,229.95500000000004,8.289000000000001,20.674500000000002,13.968,436.35,7.6,73.6,0.99,1.75,1.83,15.0,-1.0,-2.0,STAT,,,,,,4.1936
2025-03-22 09:04:56-07:00,5.77,216.98600000000002,8.253,19.908,13.884,436.12,7.6,73.5,1.0,1.73,1.89,15.0,-1.0,-2.0,STAT,,,,,,4.1608
2025-03-22 09:05:56-07:00,5.77,213.48800000000003,8.19,19.614,12.984,435.81,7.6,73.5,0.75,1.41,1.71,15.0,0.0,-3.0,STAT,,,,,,3.7248
2025-03-22 09:06:56-07:00,5.77,215.52300000000002,7.569,19.95,13.404,434.79,7.6,73.4,0.9,1.56,1.88,15.0,0.0,-2.0,STAT,,,,,,3.9288000000000003
2025-03-22 09:07:56-07:00,5.77,212.894,8.217,18.774,15.588,433.92,7.6,73.4,0.64,1.32,1.65,15.0,0.0,-2.0,STAT,,,,,,4.1736
2025-03-22 09:08:56-07:00,5.77,210.47400000000002,7.281,19.151999999999997,14.399999999999999,433.25,7.6,73.4,0.27,1.13,1.23,16.0,0.0,-2.0,STAT,,,,,,3.784
2025-03-22 09:09:56-07:00,5.77,211.83800000000002,7.488,19.1415,15.564,432.44,7.6,73.4,0.43,0.99,1.02,17.0,-1.0,-2.0,STAT,,,,,,3.9048
2025-03-22 09:10:56-07:00,5.78,207.834,7.848000000000001,19.246499999999997,14.424,432.22,7.6,73.5,0.17,0.55,0.73,15.0,-1.0,-2.0,STAT,,,,,,3.3248
2025-03-22 09:11:56-07:00,5.78,208.52700000000002,5.319,18.879,14.46,432.42,7.6,73.6,0.08,0.85,1.03,18.0,0.0,-2.0,STAT,,,,,,3.5720000000000005
2025-03-22 09:12:58-07:00,5.78,213.24600000000004,7.848000000000001,20.034,14.531999999999998,432.79,7.6,73.6,0.31,1.02,1.11,16.0,0.0,-2.0,STAT,,,,,,3.7223999999999995
2025-03-22 09:13:58-07:00,5.78,213.25700000000003,8.829,20.317500000000003,14.399999999999999,433.47,7.6,73.5,0.64,1.36,1.62,15.0,0.0,-3.0,STAT,,,,,,3.968
2025-03-22 09:14:58-07:00,5.79,216.65600000000003,10.395000000000001,21.6405,13.956000000000001,433.81,7.6,73.6,0.51,1.24,1.77,14.0,0.0,-2.0,STAT,,,,,,3.7832000000000003
2025-03-22 09:15:59-07:00,5.79,218.88900000000004,9.270000000000001,19.151999999999997,15.947999999999999,433.93,7.6,73.4,0.37,0.95,1.13,15.0,0.0,-2.0,STAT,,,,,,3.9496
2025-03-22 09:16:59-07:00,5.79,220.59400000000002,8.739,19.7295,14.243999999999998,434.38,7.7,73.4,0.2,0.47,0.52,15.0,0.0,-2.0,STAT,,,,,,3.2247999999999997
2025-03-22 09:17:59-07:00,5.79,223.366,10.008,19.131,13.968,435.01,7.6,73.4,0.23,0.87,0.89,14.0,0.0,-2.0,STAT,,,,,,3.4896000000000003
2025-03-22 09:18:59-07:00,5.79,228.17300000000003,8.892000000000001,21.273000000000003,12.468,435.65,7.6,73.4,0.08,0.59,0.63,16.0,0.0,-2.0,STAT,,,,,,2.9656000000000002
2025-03-22 09:19:59-07:00,5.8,217.195,8.532,21.021,12.576,435.88,7.6,73.5,0.07,0.43,0.46,16.0,0.0,-1.0,STAT,,,,,,2.8592
2025-03-22 09:20:59-07:00,5.79,215.45700000000002,9.738000000000001,20.317500000000003,11.904,436.02,7.6,73.5,0.02,0.79,0.8,15.0,0.0,-2.0,STAT,,,,,,3.0128000000000004
2025-03-22 09:22:00-07:00,5.8,215.93000000000004,9.855,19.4985,12.408,436.55,7.6,73.6,0.49,0.95,0.95,15.0,0.0,-2.0,STAT,,,,,,3.2416
2025-03-22 09:22:59-07:00,5.79,214.467,10.584,22.102500000000003,12.96,437.07,7.6,73.7,0.38,1.23,1.43,14.0,0.0,-2.0,STAT,,,,,,3.5760000000000005
2025-03-22 09:23:59-07:00,5.79,208.92300000000003,10.503,22.071,12.156,437.67,7.7,73.7,0.21,1.06,1.18,14.0,0.0,-3.0,STAT,,,,,,3.2792000000000003
2025-03-22 09:24:59-07:00,5.78,201.751,11.178,23.268,11.639999999999999,437.99,7.6,73.4,0.12,0.86,0.91,14.0,0.0,-2.0,STAT,,,,,,3.016
2025-03-22 09:25:59-07:00,5.78,204.952,12.051,22.9005,13.176,438.5,7.7,73.5,0.06,0.86,0.88,13.0,0.0,-2.0,STAT,,,,,,3.3232000000000004
2025-03-22 09:26:59-07:00,5.79,203.115,9.306000000000001,22.6275,12.299999999999999,438.82,7.7,73.5,0.36,1.02,1.02,16.0,0.0,-2.0,STAT,,,,,,3.276
2025-03-22 09:27:59-07:00,5.79,202.983,10.035,21.105000000000004,14.472,438.78,7.6,73.5,0.12,0.81,0.99,14.0,-1.0,-2.0,STAT,,,,,,3.5424
2025-03-22 09:28:59-07:00,5.79,200.079,9.171,19.299,14.435999999999998,438.19,7.7,73.4,0.16,0.66,0.72,16.0,-1.0,-2.0,STAT,,,,,,3.4152
2025-03-22 09:30:00-07:00,5.79,199.276,10.512,18.312,16.139999999999997,437.13,7.7,73.3,0.32,0.94,1.28,14.0,-1.0,-2.0,STAT,,,,,,3.9799999999999995
2025-03-22 09:31:00-07:00,5.8,199.40800000000002,9.243,18.375,16.596,435.82,7.7,73.4,0.26,0.82,1.05,14.0,0.0,-1.0,STAT,,,,,,3.9752000000000005
2025-03-22 09:32:00-07:00,5.8,199.254,9.639000000000001,18.742500000000003,15.984,434.88,7.7,73.3,0.15,1.0,1.08,14.0,0.0,-2.0,STAT,,,,,,3.9968000000000004
2025-03-22 09:33:00-07:00,5.8,198.30800000000002,8.406,19.11,13.62,434.54,7.7,73.3,0.11,1.41,1.44,16.0,0.0,-2.0,STAT,,,,,,3.8520000000000003
2025-03-22 09:34:00-07:00,5.8,195.151,8.658,17.9865,14.879999999999999,434.84,7.7,73.4,0.17,1.31,1.5,15.0,0.0,-2.0,STAT,,,,,,4.024
2025-03-22 09:35:00-07:00,5.8,193.71,8.01,17.493000000000002,14.819999999999999,434.49,7.7,73.2,0.12,0.82,0.9,15.0,0.0,-2.0,STAT,,,,,,3.62
2025-03-22 09:36:00-07:00,5.8,192.335,7.812,17.787000000000003,14.868,434.17,7.7,73.2,0.22,0.92,0.95,16.0,0.0,-2.0,STAT,,,,,,3.7096000000000005
2025-03-22 09:37:00-07:00,5.8,190.91600000000003,8.343,17.776500000000002,15.828,434.06,7.7,73.2,0.45,0.98,0.98,15.0,0.0,-1.0,STAT,,,,,,3.9496
2025-03-22 09:38:01-07:00,5.8,188.32,9.603,17.9655,16.128,434.02,7.7,73.2,0.31,0.99,0.99,15.0,0.0,0.0,STAT,,,,,,4.0176
2025-03-22 09:39:02-07:00,5.8,186.758,7.901999999999999,17.787000000000003,15.876,434.01,7.7,73.3,0.19,0.95,0.95,15.0,0.0,-1.0,STAT,,,,,,3.9352
2025-03-22 09:40:02-07:00,5.8,190.223,8.118,17.293499999999998,16.188,434.0,7.7,73.4,0.42,1.08,1.08,16.0,0.0,-1.0,STAT,,,,,,4.1016
2025-03-22 09:41:02-07:00,5.8,188.44100000000003,8.360999999999999,18.459,16.488,434.0,7.7,73.5,0.14,0.85,0.85,15.0,0.0,-1.0,STAT,,,,,,3.9776000000000002
2025-03-22 09:42:02-07:00,5.8,189.55200000000002,9.216000000000001,17.178,16.596,434.0,7.7,73.5,0.3,0.99,0.99,13.0,0.0,-1.0,STAT,,,,,,4.1112
2025-03-22 09:43:02-07:00,5.8,191.62,6.9030000000000005,16.695,18.215999999999998,434.0,7.7,73.4,0.44,0.99,1.04,16.0,0.0,-1.0,STAT,,,,,,4.4352
2025-03-22 09:44:02-07:00,5.8,186.89000000000001,8.739,18.921,14.783999999999999,433.42,7.7,73.3,0.34,0.74,0.86,13.0,0.0,-2.0,STAT,,,,,,3.5488
2025-03-22 09:45:02-07:00,5.8,189.12300000000002,7.470000000000001,17.157,15.611999999999998,432.79,7.7,73.4,0.36,0.91,1.17,16.0,0.0,-2.0,STAT,,,,,,3.8504
2025-03-22 09:46:02-07:00,5.8,186.95600000000002,7.425,17.409,16.152,432.36,7.7,73.5,0.5,1.44,1.63,16.0,0.0,-2.0,STAT,,,,,,4.3824000000000005
2025-03-22 09:47:02-07:00,5.81,190.32200000000003,7.281,18.081,16.74,432.78,7.7,73.6,0.45,1.09,1.15,15.0,0.0,-1.0,STAT,,,,,,4.22
2025-03-22 09:48:02-07:00,5.83,190.443,8.082,16.548000000000002,17.927999999999997,432.84,7.7,73.5,0.3,1.03,1.05,15.0,0.0,-1.0,STAT,,,,,,4.409599999999999
2025-03-22 09:49:03-07:00,5.86,189.13400000000001,8.973,16.7895,17.58,432.33,7.7,73.5,0.25,1.05,1.06,14.0,-1.0,-1.0,STAT,,,,,,4.356
2025-03-22 09:50:03-07:00,5.87,197.318,6.7410000000000005,17.6295,17.003999999999998,432.12,7.7,73.5,0.08,0.93,1.0,15.0,0.0,-2.0,STAT,,,,,,4.1448
2025-03-22 09:51:04-07:00,5.87,200.01300000000003,6.867,19.005000000000003,16.764,432.09,7.7,73.5,0.34,1.42,1.71,15.0,0.0,-2.0,STAT,,,,,,4.4888
2025-03-22 09:52:04-07:00,5.88,202.56500000000003,8.694,17.724,16.068,432.3,7.7,73.5,0.13,1.16,1.61,14.0,0.0,-2.0,STAT,,,,,,4.1416
2025-03-22 09:53:04-07:00,5.88,204.061,9.036,18.616500000000002,16.572,432.11,7.7,73.3,0.34,1.05,1.22,14.0,0.0,-2.0,STAT,,,,,,4.1544
2025-03-22 09:54:00-07:00,5.88,201.26700000000002,8.244,17.776500000000002,17.412,431.9,7.7,73.3,0.11,0.61,0.81,14.0,0.0,-2.0,STAT,,,,,,3.9704
2025-03-22 09:55:00-07:00,5.88,204.28100000000003,8.270999999999999,16.8105,17.244,432.58,7.7,73.4,0.36,0.82,0.95,14.0,-1.0,-2.0,STAT,,,,,,4.1048
2025-03-22 09:56:00-07:00,5.88,209.63800000000003,7.226999999999999,17.7975,15.491999999999999,433.5,7.7,73.4,0.32,1.23,1.27,16.0,0.0,-2.0,STAT,,,,,,4.0824
2025-03-22 09:57:00-07:00,5.89,214.53300000000002,7.587,17.325,16.464,434.37,7.7,73.5,0.58,1.52,1.53,16.0,0.0,-2.0,STAT,,,,,,4.5088
2025-03-22 09:58:00-07:00,5.89,215.80900000000003,8.172,17.430000000000003,16.404,434.78,7.7,73.6,0.49,1.12,1.31,15.0,0.0,-2.0,STAT,,,,,,4.1768
2025-03-22 09:59:02-07:00,5.89,216.52400000000003,8.937,16.831500000000002,17.508,434.63,7.7,73.6,0.34,0.99,1.21,15.0,0.0,-2.0,STAT,,,,,,4.2936
2025-03-22 10:00:02-07:00,5.89,219.98900000000003,9.072000000000001,15.928500000000001,17.447999999999997,434.22,7.7,73.5,0.46,1.0,1.2,15.0,0.0,-2.0,STAT,,,,,,4.289599999999999
2025-03-22 10:01:02-07:00,5.89,218.37200000000004,9.846,15.078,17.724,434.08,7.7,73.4,0.52,1.04,1.34,14.0,0.0,-2.0,STAT,,,,,,4.3768
2025-03-22 10:02:02-07:00,5.89,216.711,9.288,16.2015,20.208,433.57,7.7,73.4,0.17,0.96,1.1,15.0,0.0,-1.0,STAT,,,,,,4.8096
2025-03-22 10:03:02-07:00,5.89,212.86100000000002,8.685,15.645000000000001,17.112,433.2,7.7,73.4,0.15,0.8,1.02,15.0,-1.0,-2.0,STAT,,,,,,4.0624
2025-03-22 10:04:01-07:00,5.9,208.65900000000002,8.163,16.6005,15.168,432.9,7.7,73.4,0.06,0.85,0.99,15.0,0.0,-2.0,STAT,,,,,,3.7136
2025-03-22 10:05:01-07:00,5.89,202.829,9.333,17.2725,16.523999999999997,432.96,7.7,73.3,0.11,0.95,1.0,15.0,-1.0,-1.0,STAT,,,,,,4.0648
2025-03-22 10:06:02-07:00,5.89,201.212,9.549,17.178,15.815999999999999,432.44,7.7,73.4,0.21,1.09,1.22,15.0,-1.0,-2.0,STAT,,,,,,4.0352
2025-03-22 10:07:02-07:00,5.89,202.69700000000003,8.91,17.9235,14.76,432.66,7.8,73.6,0.08,1.07,1.12,15.0,0.0,-1.0,STAT,,,,,,3.808
2025-03-22 10:08:02-07:00,5.89,193.61100000000002,7.002000000000001,17.1045,16.284,432.53,7.7,73.5,0.36,0.82,0.84,16.0,-1.0,-2.0,STAT,,,,,,3.9128000000000003
2025-03-22 10:09:04-07:00,5.88,189.88200000000003,8.136,17.6085,18.348,432.19,7.7,73.5,0.45,1.4,1.56,14.0,-1.0,-1.0,STAT,,,,,,4.7896
2025-03-22 10:10:04-07:00,5.89,183.98600000000002,9.279,16.38,17.556,431.32,7.7,73.5,0.16,0.77,1.09,14.0,0.0,-2.0,STAT,,,,,,4.1272
2025-03-22 10:11:04-07:00,5.89,181.14800000000002,7.677,17.367,14.676,430.47,7.7,73.6,0.06,0.77,1.11,15.0,0.0,-3.0,STAT,,,,,,3.5512
2025-03-22 10:12:04-07:00,5.88,176.99,7.344,16.8945,14.304,429.52,7.7,73.6,0.24,1.14,1.28,15.0,0.0,-2.0,STAT,,,,,,3.7728
2025-03-22 10:13:04-07:00,5.88,176.57200000000003,7.992000000000001,17.451,17.628,429.18,7.7,73.6,0.19,1.07,1.15,14.0,-1.0,-1.0,STAT,,,,,,4.381600000000001
2025-03-22 10:14:05-07:00,5.87,178.651,8.028,17.881500000000003,16.823999999999998,429.06,7.7,73.6,0.06,0.73,0.75,15.0,0.0,-1.0,STAT,,,,,,3.9488
