DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,104,23,-6,-32,3223509726,92,-1,-27,2684860687,AQI
2025-03-16 09:41:10-07:00,6.42,171.501,7.101,16.758000000000003,21.624,355.62,7.8,76.6,2.2,4.5,4.87,18.0,0,-2.0,STAT,,,,,,7.924799999999999
2025-03-16 09:42:10-07:00,6.42,172.48000000000002,8.118,16.0755,25.163999999999998,355.86,7.8,76.8,1.65,3.66,4.2,17.0,0,-1.0,STAT,,,,,,7.960800000000001
2025-03-16 09:43:10-07:00,6.42,167.684,9.485999999999999,16.338,24.66,355.95,7.8,76.7,1.83,3.78,4.2,17.0,0,-1.0,STAT,,,,,,7.956
2025-03-16 09:44:10-07:00,6.42,166.73800000000003,7.2,15.687,23.34,355.98,7.8,76.8,1.8,4.18,5.36,18.0,0,-1.0,STAT,,,,,,8.012
2025-03-16 09:45:10-07:00,6.42,169.62,9.738000000000001,16.548000000000002,20.784,356.07,7.9,76.9,1.85,3.97,4.93,17.0,0,-2.0,STAT,,,,,,7.3328
2025-03-16 09:46:10-07:00,6.42,171.16,9.765,18.4065,17.712,356.56,7.8,76.9,1.44,3.75,4.22,16.0,0,-3.0,STAT,,,,,,6.542400000000001
2025-03-16 09:47:10-07:00,6.42,174.21800000000002,9.558,17.6295,21.779999999999998,356.84,7.9,76.7,1.61,4.28,4.95,16.0,0,-3.0,STAT,,,,,,7.78
2025-03-16 09:48:11-07:00,6.42,190.35500000000002,8.055,18.0075,23.124,356.95,7.9,76.6,1.68,3.8,4.05,18.0,0,-2.0,STAT,,,,,,7.6648
2025-03-16 09:49:11-07:00,6.42,193.116,8.784,17.8185,21.695999999999998,356.98,7.9,76.6,2.01,4.34,4.65,17.0,0,-2.0,STAT,,,,,,7.8111999999999995
2025-03-16 09:50:11-07:00,6.42,198.836,8.253,18.081,21.791999999999998,356.99,7.9,76.6,2.0,4.64,5.2,18.0,0,-2.0,STAT,,,,,,8.0704
2025-03-16 09:51:06-07:00,6.42,210.60600000000002,10.44,17.682000000000002,20.255999999999997,357.0,7.9,76.6,1.97,4.39,4.74,17.0,0,-2.0,STAT,,,,,,7.5632
2025-03-16 09:52:06-07:00,6.42,218.58100000000002,7.641,18.6795,24.0,357.0,7.9,76.7,1.73,3.83,4.09,17.0,0,-1.0,STAT,,,,,,7.864000000000001
2025-03-16 09:53:06-07:00,6.42,230.59300000000002,11.196,19.1625,19.932,357.0,7.9,76.6,1.88,3.76,4.2,15.0,0,-2.0,STAT,,,,,,6.9944
2025-03-16 09:54:06-07:00,6.42,223.091,10.656,18.385500000000004,19.548,357.0,7.9,76.6,1.68,3.86,4.25,17.0,0,-2.0,STAT,,,,,,6.9976
2025-03-16 09:55:06-07:00,6.42,225.86300000000003,9.270000000000001,18.648000000000003,21.924,357.16,7.9,76.6,2.22,5.2,5.59,18.0,0,-1.0,STAT,,,,,,8.5448
2025-03-16 09:56:07-07:00,6.42,225.478,11.241,18.648000000000003,21.468,357.7,7.9,76.6,2.22,5.48,5.83,16.0,0,-2.0,STAT,,,,,,8.677600000000002
2025-03-16 09:57:07-07:00,6.42,217.459,10.395000000000001,18.605999999999998,25.956,357.9,7.9,76.6,2.12,5.39,5.8,16.0,0,-2.0,STAT,,,,,,9.5032
2025-03-16 09:58:07-07:00,6.42,216.304,8.226,19.1835,24.624,357.96,7.9,76.7,2.11,5.87,6.3,17.0,0,-2.0,STAT,,,,,,9.620800000000001
2025-03-16 09:59:07-07:00,6.42,203.401,8.838000000000001,18.480000000000004,23.195999999999998,357.99,7.9,76.3,2.13,6.38,6.62,17.0,0,-2.0,STAT,,,,,,9.7432
2025-03-16 10:00:07-07:00,6.42,197.27400000000003,8.577,18.238500000000002,25.08,358.0,7.9,76.2,2.05,5.86,6.05,16.0,0,-2.0,STAT,,,,,,9.704
2025-03-16 10:01:07-07:00,6.42,194.26000000000002,11.205,16.884,26.076,357.54,7.9,76.3,1.97,4.49,4.77,17.0,0,-3.0,STAT,,,,,,8.807200000000002
2025-03-16 10:02:07-07:00,6.42,196.75700000000003,7.685999999999999,17.041500000000003,24.228,357.19,7.9,76.5,1.75,4.12,4.21,20.0,0,-3.0,STAT,,,,,,8.1416
2025-03-16 10:03:08-07:00,6.42,195.657,8.739,17.020500000000002,25.595999999999997,357.07,7.9,76.3,1.81,4.28,4.6,18.0,0,-2.0,STAT,,,,,,8.543199999999999
2025-03-16 10:04:08-07:00,6.42,187.33000000000004,9.837,20.107499999999998,23.136,357.02,7.9,76.2,2.0,4.93,5.25,16.0,1,-1.0,STAT,,,,,,8.571200000000001
2025-03-16 10:05:08-07:00,6.41,178.629,9.729000000000001,16.863,26.88,357.01,7.9,76.1,1.85,4.85,5.56,16.0,0,-1.0,STAT,,,,,,9.256
2025-03-16 10:06:09-07:00,6.41,179.85000000000002,11.682,17.1045,28.044,356.6,7.9,76.0,1.28,3.66,4.02,15.0,0,-2.0,STAT,,,,,,8.536800000000001
2025-03-16 10:07:09-07:00,6.41,175.29600000000002,9.702,17.619000000000003,26.208,356.21,7.9,76.1,1.73,3.89,4.01,17.0,0,-2.0,STAT,,,,,,8.3536
2025-03-16 10:08:09-07:00,6.42,177.32,9.009,18.354000000000003,25.331999999999997,356.07,7.9,76.3,1.28,3.43,4.06,18.0,0,-2.0,STAT,,,,,,7.8104
2025-03-16 10:09:09-07:00,6.42,172.942,9.792000000000002,16.191,25.836000000000002,356.03,7.9,76.1,1.57,4.07,5.04,17.0,0,-2.0,STAT,,,,,,8.423200000000001
2025-03-16 10:10:09-07:00,6.42,171.40200000000002,6.5520000000000005,16.0545,26.736,355.66,7.9,76.2,1.69,3.98,4.4,19.0,0,-3.0,STAT,,,,,,8.531200000000002
2025-03-16 10:11:08-07:00,6.42,167.893,8.001000000000001,16.905,24.048,355.23,7.9,76.2,1.31,3.24,3.77,18.0,0,-2.0,STAT,,,,,,7.4016
2025-03-16 10:12:09-07:00,6.42,169.76300000000003,10.008,15.603,26.195999999999998,355.08,7.9,76.2,1.24,3.43,3.74,17.0,0,-2.0,STAT,,,,,,7.9832
2025-03-16 10:13:09-07:00,6.42,169.51000000000002,7.5329999999999995,16.695,24.599999999999998,355.03,8.0,76.2,1.36,3.64,4.41,18.0,0,-2.0,STAT,,,,,,7.832000000000001
2025-03-16 10:14:09-07:00,6.42,168.542,9.801,17.2515,24.84,355.01,7.9,76.0,1.66,3.99,4.82,16.0,0,-2.0,STAT,,,,,,8.16
2025-03-16 10:15:09-07:00,6.42,165.82500000000002,8.487,17.304000000000002,26.592,354.77,7.9,75.6,1.81,4.35,4.93,18.0,0,-3.0,STAT,,,,,,8.7984
2025-03-16 10:16:09-07:00,6.42,165.627,8.649,14.175,30.828,354.27,7.9,75.6,1.23,2.74,3.06,21.0,0,-2.0,STAT,,,,,,8.357600000000001
2025-03-16 10:17:09-07:00,6.43,168.41,7.3709999999999996,14.2695,28.523999999999997,354.1,7.9,75.7,1.48,3.44,3.89,19.0,0,-3.0,STAT,,,,,,8.4568
2025-03-16 10:18:09-07:00,6.45,159.962,5.8500000000000005,13.3665,28.572,354.03,7.9,75.9,1.83,4.37,4.53,21.0,0,-3.0,STAT,,,,,,9.2104
2025-03-16 10:19:09-07:00,6.47,157.06900000000002,7.785,12.684000000000001,30.671999999999997,353.47,7.9,75.7,1.7,3.48,3.78,20.0,-1,-3.0,STAT,,,,,,8.9184
2025-03-16 10:20:09-07:00,6.49,161.579,9.963000000000001,12.631499999999999,31.284,353.16,7.9,75.3,1.65,3.26,3.96,17.0,0,-2.0,STAT,,,,,,8.8648
2025-03-16 10:21:10-07:00,6.49,161.062,9.450000000000001,12.285,33.96,353.06,8.0,75.5,1.42,3.29,3.89,18.0,0,-1.0,STAT,,,,,,9.424000000000001
2025-03-16 10:22:10-07:00,6.49,160.501,8.082,13.7445,30.552,353.02,7.9,75.5,1.14,3.13,3.33,19.0,0,-2.0,STAT,,,,,,8.6144
2025-03-16 10:23:10-07:00,6.49,159.17,7.992000000000001,13.167,30.252,353.01,8.0,75.5,1.26,3.98,4.42,17.0,0,-2.0,STAT,,,,,,9.2344
2025-03-16 10:24:10-07:00,6.5,163.58100000000002,8.037,12.9885,31.152,353.0,8.0,75.3,1.29,3.52,3.92,18.0,0,-2.0,STAT,,,,,,9.0464
2025-03-16 10:25:10-07:00,6.5,159.962,7.272,12.1905,34.355999999999995,352.77,8.0,75.5,1.49,4.01,4.32,18.0,-1,-2.0,STAT,,,,,,10.0792
2025-03-16 10:26:10-07:00,6.51,160.611,5.166,12.81,32.568,352.46,8.0,75.2,1.43,3.89,4.31,20.0,-1,-2.0,STAT,,,,,,9.6256
2025-03-16 10:27:10-07:00,6.51,162.404,7.128,13.6815,31.704,352.16,7.9,75.3,1.2,3.47,3.6,18.0,0,-2.0,STAT,,,,,,9.116800000000001
2025-03-16 10:28:10-07:00,6.51,159.75300000000001,8.181000000000001,13.9545,33.3,352.06,8.0,75.1,1.43,3.15,3.48,17.0,0,-1.0,STAT,,,,,,9.18
2025-03-16 10:29:11-07:00,6.51,162.76700000000002,6.534,13.461,33.096,352.02,8.0,75.2,1.14,3.05,3.4,19.0,0,-2.0,STAT,,,,,,9.059199999999999
2025-03-16 10:30:11-07:00,6.51,161.92,6.327,13.943999999999999,32.16,352.25,7.9,75.2,0.98,2.74,2.86,20.0,0,-2.0,STAT,,,,,,8.623999999999999
2025-03-16 10:31:11-07:00,6.51,161.32600000000002,7.641,14.679,31.836,352.09,7.9,74.9,1.21,3.26,3.46,19.0,0,-2.0,STAT,,,,,,8.975200000000001
2025-03-16 10:32:11-07:00,6.51,163.262,5.931,16.359,30.839999999999996,352.03,7.9,75.1,1.31,3.74,4.12,20.0,0,-1.0,STAT,,,,,,9.16
2025-03-16 10:33:11-07:00,6.52,161.37,8.208,14.332500000000001,31.92,352.01,7.9,75.2,1.41,3.09,3.38,17.0,0,-2.0,STAT,,,,,,8.856
2025-03-16 10:34:11-07:00,6.52,163.306,3.375,15.592500000000001,30.947999999999997,352.12,8.0,75.2,1.32,3.62,4.0,22.0,0,-2.0,STAT,,,,,,9.0856
2025-03-16 10:35:12-07:00,6.52,166.02300000000002,6.066000000000001,15.9075,32.507999999999996,352.04,8.0,75.3,1.37,3.24,3.48,20.0,0,-2.0,STAT,,,,,,9.0936
2025-03-16 10:36:12-07:00,6.52,166.111,7.2,14.941500000000001,28.631999999999998,352.01,7.9,75.2,1.54,3.95,4.19,18.0,0,-3.0,STAT,,,,,,8.8864
2025-03-16 10:37:12-07:00,6.52,161.27100000000002,8.775,16.38,28.955999999999996,352.01,7.9,75.0,1.29,3.43,3.51,17.0,0,-2.0,STAT,,,,,,8.5352
2025-03-16 10:38:12-07:00,6.52,165.63800000000003,9.936,16.2225,29.352,352.0,8.0,75.0,1.1,3.25,3.37,15.0,0,-2.0,STAT,,,,,,8.4704
2025-03-16 10:39:12-07:00,6.52,168.71800000000002,10.143,15.8655,28.523999999999997,352.0,8.0,75.2,1.28,3.3,3.52,17.0,-1,-2.0,STAT,,,,,,8.3448
2025-03-16 10:40:12-07:00,6.53,166.716,10.314000000000002,16.107,27.744,352.58,8.0,75.3,1.3,4.03,4.35,17.0,0,-2.0,STAT,,,,,,8.7728
2025-03-16 10:41:12-07:00,6.55,160.567,7.722,17.020500000000002,28.272,352.85,8.0,75.3,1.36,3.06,3.3,20.0,0,-1.0,STAT,,,,,,8.1024
2025-03-16 10:42:12-07:00,6.57,161.45800000000003,9.684,17.335500000000003,29.316,352.95,8.0,75.2,1.49,2.68,3.19,17.0,0,-2.0,STAT,,,,,,8.007200000000001
2025-03-16 10:43:13-07:00,6.58,159.59900000000002,9.036,16.6215,28.74,352.98,8.0,75.0,1.39,2.97,3.72,18.0,0,-2.0,STAT,,,,,,8.124
2025-03-16 10:44:13-07:00,6.59,161.55700000000002,9.216000000000001,17.4615,27.708,352.99,8.0,75.0,1.24,3.27,3.62,17.0,0,-2.0,STAT,,,,,,8.1576
2025-03-16 10:45:13-07:00,6.59,164.626,9.315,17.2305,29.46,353.0,8.0,75.0,1.42,3.12,3.5,17.0,0,-2.0,STAT,,,,,,8.388000000000002
2025-03-16 10:46:13-07:00,6.59,161.282,6.696000000000001,15.6135,29.58,353.0,8.0,74.8,1.31,3.07,3.41,20.0,0,-3.0,STAT,,,,,,8.372
2025-03-16 10:47:13-07:00,6.6,161.678,8.523000000000001,16.002000000000002,32.988,352.84,8.0,74.6,1.57,3.5,3.71,19.0,0,-1.0,STAT,,,,,,9.3976
2025-03-16 10:48:13-07:00,6.6,166.122,8.433,16.3065,31.74,352.3,8.0,74.4,1.3,3.42,3.81,18.0,0,-2.0,STAT,,,,,,9.084
2025-03-16 10:49:13-07:00,6.59,163.812,10.125,17.598000000000003,30.528,352.1,7.9,74.3,1.32,3.33,3.46,17.0,0,-2.0,STAT,,,,,,8.7696
2025-03-16 10:50:13-07:00,6.59,163.823,9.081,14.920500000000002,34.391999999999996,351.46,7.9,74.3,1.37,3.11,3.43,17.0,-1,-2.0,STAT,,,,,,9.366399999999999
2025-03-16 10:51:13-07:00,6.6,160.60000000000002,8.172,15.7815,29.939999999999998,351.16,7.9,74.5,1.6,3.76,4.03,18.0,0,-2.0,STAT,,,,,,8.995999999999999
2025-03-16 10:52:15-07:00,6.6,156.91500000000002,7.821,15.099000000000002,32.46,351.06,7.9,74.6,1.65,3.23,3.45,17.0,0,-1.0,STAT,,,,,,9.076
2025-03-16 10:53:15-07:00,6.6,161.65600000000003,8.955,14.794500000000001,32.58,351.02,7.9,74.4,1.55,3.12,3.49,19.0,0,-2.0,STAT,,,,,,9.012
2025-03-16 10:54:15-07:00,6.6,161.359,9.756,15.099000000000002,32.052,351.01,7.9,74.5,1.41,2.76,2.89,17.0,0,-2.0,STAT,,,,,,8.6184
2025-03-16 10:55:15-07:00,6.6,157.74,9.063,16.233,31.067999999999998,351.09,7.9,74.3,1.13,2.77,2.81,19.0,0,-2.0,STAT,,,,,,8.4296
2025-03-16 10:56:15-07:00,6.6,161.92,8.874,15.771,31.476,351.68,7.9,74.4,1.12,2.45,2.59,18.0,0,-2.0,STAT,,,,,,8.2552
2025-03-16 10:57:17-07:00,6.6,160.89700000000002,3.672,15.015,31.487999999999996,351.89,7.9,74.3,1.04,2.53,2.6,24.0,0,-1.0,STAT,,,,,,8.3216
2025-03-16 10:58:17-07:00,6.6,158.675,7.479000000000001,14.794500000000001,31.344,351.96,7.9,74.3,1.19,2.74,2.77,18.0,-1,-2.0,STAT,,,,,,8.4608
2025-03-16 10:59:17-07:00,6.6,156.618,8.226,13.965000000000002,30.312,351.99,7.9,74.6,1.03,2.17,2.18,19.0,0,-2.0,STAT,,,,,,7.7984
2025-03-16 11:00:17-07:00,6.6,157.12400000000002,7.515,14.175,31.404,352.0,7.9,74.4,1.47,2.65,2.65,20.0,0,-2.0,STAT,,,,,,8.4008
2025-03-16 11:01:17-07:00,6.6,162.70100000000002,10.638,15.5085,32.424,352.0,7.9,74.3,1.66,3.06,3.23,16.0,0,-1.0,STAT,,,,,,8.9328
2025-03-16 11:02:16-07:00,6.6,155.837,4.7250000000000005,16.968,30.107999999999997,352.0,7.9,74.3,1.21,2.58,2.64,21.0,0,-2.0,STAT,,,,,,8.0856
2025-03-16 11:03:16-07:00,6.6,160.10500000000002,5.13,15.519,31.704,352.0,7.9,74.6,1.47,2.8,3.03,21.0,0,-1.0,STAT,,,,,,8.5808
2025-03-16 11:04:16-07:00,6.6,158.90600000000003,8.523000000000001,15.729000000000001,29.387999999999998,352.0,7.9,74.6,1.15,2.94,3.23,19.0,0,-2.0,STAT,,,,,,8.2296
2025-03-16 11:05:17-07:00,6.6,160.16,6.6240000000000006,15.1725,31.055999999999997,352.0,7.9,74.3,1.05,2.67,2.77,19.0,0,-2.0,STAT,,,,,,8.3472
2025-03-16 11:06:17-07:00,6.59,160.886,8.415,15.5085,30.384,351.49,7.9,74.4,1.17,2.8,3.09,18.0,0,-2.0,STAT,,,,,,8.3168
2025-03-16 11:07:18-07:00,6.6,163.295,6.3,16.401,32.279999999999994,351.33,7.9,74.5,0.92,2.54,2.64,19.0,0,-1.0,STAT,,,,,,8.488
2025-03-16 11:08:13-07:00,6.6,160.86400000000003,7.857,16.4745,32.471999999999994,351.74,7.9,74.3,0.95,2.45,2.53,19.0,0,-1.0,STAT,,,,,,8.4544
2025-03-16 11:09:13-07:00,6.6,165.187,8.793,16.212,31.139999999999997,351.91,7.9,74.5,0.98,2.71,3.01,18.0,0,-1.0,STAT,,,,,,8.396
2025-03-16 11:10:13-07:00,6.58,165.11,8.793,17.283,27.599999999999998,352.15,7.9,74.3,1.14,2.49,2.59,18.0,0,-2.0,STAT,,,,,,7.512
2025-03-16 11:11:13-07:00,6.58,164.681,6.849,17.472,30.491999999999997,352.05,7.9,74.4,1.1,2.95,2.98,18.0,0,-2.0,STAT,,,,,,8.458400000000001
2025-03-16 11:12:13-07:00,6.56,163.47100000000003,6.354,17.524500000000003,29.723999999999997,352.25,7.9,74.2,1.03,2.71,2.72,20.0,0,-2.0,STAT,,,,,,8.1128
2025-03-16 11:13:14-07:00,6.55,160.76500000000001,7.3709999999999996,17.346,31.464,352.27,7.9,74.4,1.63,3.21,3.42,18.0,0,-2.0,STAT,,,,,,8.8608
2025-03-16 11:14:14-07:00,6.53,161.37,8.244,19.404,29.387999999999998,352.26,7.9,74.3,1.25,2.94,3.04,18.0,0,-2.0,STAT,,,,,,8.2296
2025-03-16 11:15:14-07:00,6.52,162.55800000000002,7.29,17.787000000000003,31.487999999999996,352.09,7.9,74.3,1.02,2.57,2.74,18.0,0,-2.0,STAT,,,,,,8.3536
2025-03-16 11:16:14-07:00,6.52,159.14800000000002,9.234,18.018,28.776,352.03,7.8,74.4,1.23,2.62,3.01,19.0,0,-2.0,STAT,,,,,,7.8512
2025-03-16 11:17:14-07:00,6.52,163.94400000000002,11.799,16.768500000000003,30.023999999999997,352.01,7.8,74.4,1.08,2.84,2.99,16.0,0,-2.0,STAT,,,,,,8.2768
2025-03-16 11:18:15-07:00,6.52,165.44000000000003,10.53,16.485,31.116,352.0,7.8,74.5,1.47,3.12,3.18,15.0,0,-2.0,STAT,,,,,,8.7192
2025-03-16 11:19:15-07:00,6.52,164.494,9.612,17.198999999999998,29.328,352.0,7.9,74.6,1.23,2.56,2.78,16.0,0,-2.0,STAT,,,,,,7.913600000000001
2025-03-16 11:20:15-07:00,6.52,162.33800000000002,10.665,17.913,27.983999999999998,352.07,7.9,74.6,1.4,2.77,3.11,15.0,0,-2.0,STAT,,,,,,7.8128
2025-03-16 11:21:15-07:00,6.52,159.39000000000001,9.783,17.703,27.407999999999998,352.38,7.9,74.7,1.15,2.56,2.74,17.0,0,-1.0,STAT,,,,,,7.5296
2025-03-16 11:22:15-07:00,6.52,159.87400000000002,11.682,17.6295,26.376,352.78,7.9,74.7,1.32,2.53,2.61,17.0,0,-2.0,STAT,,,,,,7.299200000000001
2025-03-16 11:23:16-07:00,6.52,156.84900000000002,6.129,16.2645,30.9,352.92,7.9,74.5,1.23,2.84,3.12,20.0,0,-1.0,STAT,,,,,,8.452
2025-03-16 11:24:16-07:00,6.52,155.727,7.281,16.5795,31.404,352.97,7.8,74.4,1.0,2.63,2.72,19.0,0,-2.0,STAT,,,,,,8.3848
2025-03-16 11:25:16-07:00,6.52,155.98000000000002,8.613000000000001,16.338,29.639999999999997,352.99,7.9,74.6,1.13,2.77,2.8,16.0,0,-2.0,STAT,,,,,,8.144
2025-03-16 11:26:16-07:00,6.52,153.71400000000003,7.344,17.335500000000003,29.604,353.0,7.9,74.6,1.04,2.3,2.31,18.0,0,-1.0,STAT,,,,,,7.7608
2025-03-16 11:27:17-07:00,6.52,160.40200000000002,7.569,17.115000000000002,28.548,353.0,7.9,74.7,1.21,3.44,4.07,18.0,0,-2.0,STAT,,,,,,8.4616
2025-03-16 11:28:17-07:00,6.51,160.754,9.207,15.897000000000002,28.02,353.0,7.9,74.7,1.09,3.31,3.55,17.0,0,-2.0,STAT,,,,,,8.252
2025-03-16 11:29:17-07:00,6.51,159.75300000000001,9.954,17.398500000000002,29.052,353.0,7.9,74.4,1.03,2.7,2.94,18.0,0,-2.0,STAT,,,,,,7.970400000000001
2025-03-16 11:30:17-07:00,6.51,157.861,11.601,17.724,29.136,353.0,7.9,74.4,1.01,2.75,2.83,16.0,0,-1.0,STAT,,,,,,8.0272
2025-03-16 11:31:17-07:00,6.51,154.44000000000003,9.171,17.1255,28.979999999999997,353.0,7.9,74.5,1.0,2.37,2.45,17.0,0,-2.0,STAT,,,,,,7.691999999999999
2025-03-16 11:32:17-07:00,6.5,156.86,8.748000000000001,14.395500000000002,31.32,353.0,7.9,74.4,0.97,2.27,2.5,17.0,0,-2.0,STAT,,,,,,8.08
2025-03-16 11:33:17-07:00,6.51,152.40500000000003,8.631,16.107,28.2,353.0,7.9,74.7,0.99,2.43,2.64,17.0,0,-2.0,STAT,,,,,,7.5840000000000005
2025-03-16 11:34:17-07:00,6.51,154.03300000000002,9.351,16.7475,28.247999999999998,353.0,7.9,74.5,1.0,2.58,2.87,16.0,0,-2.0,STAT,,,,,,7.7136
2025-03-16 11:35:18-07:00,6.5,156.387,7.65,15.2565,30.012,352.54,7.9,74.5,1.18,2.98,3.13,18.0,0,-2.0,STAT,,,,,,8.3864
2025-03-16 11:36:18-07:00,6.5,156.15600000000003,8.163,16.464,27.708,352.19,7.9,74.6,1.13,2.71,2.76,18.0,0,-2.0,STAT,,,,,,7.7096
2025-03-16 11:37:18-07:00,6.5,156.761,8.73,17.745,28.512,352.17,7.9,74.4,1.11,2.6,2.89,17.0,1,-1.0,STAT,,,,,,7.782400000000001
2025-03-16 11:38:18-07:00,6.5,156.67300000000003,8.937,17.0625,29.52,352.06,7.9,74.5,1.0,2.96,3.11,18.0,0,-1.0,STAT,,,,,,8.272
2025-03-16 11:39:18-07:00,6.49,155.88100000000003,8.270999999999999,17.387999999999998,30.995999999999995,352.67,7.9,74.5,1.03,2.87,3.02,17.0,0,-1.0,STAT,,,,,,8.4952
2025-03-16 11:40:18-07:00,6.49,155.705,5.166,17.661,27.779999999999998,352.88,7.9,74.4,1.01,2.64,2.83,21.0,0,-2.0,STAT,,,,,,7.668
2025-03-16 11:41:19-07:00,6.49,156.33200000000002,5.742,18.2805,29.183999999999997,352.96,7.8,74.5,1.0,2.92,2.98,20.0,1,-1.0,STAT,,,,,,8.1728
2025-03-16 11:42:19-07:00,6.49,154.64900000000003,7.812,16.9995,30.036,352.99,7.9,74.7,1.47,3.29,3.31,19.0,1,-1.0,STAT,,,,,,8.6392
2025-03-16 11:43:20-07:00,6.47,153.285,8.658,15.6975,27.983999999999998,352.99,7.8,74.8,1.23,2.63,2.74,17.0,0,-2.0,STAT,,,,,,7.7008
2025-03-16 11:44:20-07:00,6.44,154.594,6.642,17.692500000000003,26.412000000000003,353.0,7.9,74.8,1.15,2.55,2.62,19.0,0,-1.0,STAT,,,,,,7.322400000000001
2025-03-16 11:45:20-07:00,6.43,155.848,7.722,15.6555,30.912,353.35,7.9,74.7,1.05,2.33,2.35,17.0,0,-1.0,STAT,,,,,,8.0464
2025-03-16 11:46:20-07:00,6.42,158.11400000000003,8.126999999999999,16.359,30.24,352.98,7.8,74.6,1.04,2.29,2.3,17.0,0,-2.0,STAT,,,,,,7.88
2025-03-16 11:47:20-07:00,6.42,157.685,8.658,15.120000000000001,30.887999999999998,352.99,7.8,74.6,1.01,2.36,2.37,18.0,0,-2.0,STAT,,,,,,8.0656
2025-03-16 11:48:21-07:00,6.41,160.52300000000002,6.093,13.545000000000002,32.663999999999994,353.0,7.8,74.7,1.0,1.98,1.98,19.0,0,-2.0,STAT,,,,,,8.1168
2025-03-16 11:49:21-07:00,6.41,159.86300000000003,8.415,16.831500000000002,31.055999999999997,353.0,7.8,74.8,0.91,2.03,2.85,19.0,0,-1.0,STAT,,,,,,7.8351999999999995
2025-03-16 11:50:21-07:00,6.42,157.861,7.7940000000000005,17.115000000000002,29.868,353.0,7.8,74.9,0.97,2.35,2.77,20.0,0,-2.0,STAT,,,,,,7.8536
2025-03-16 11:51:21-07:00,6.41,158.48800000000003,7.551000000000001,16.978500000000004,29.639999999999997,353.0,7.8,74.8,1.08,2.58,2.81,18.0,0,-2.0,STAT,,,,,,7.992
2025-03-16 11:52:21-07:00,6.41,159.09300000000002,7.901999999999999,17.493000000000002,30.12,353.0,7.8,74.7,0.91,2.18,2.33,19.0,0,-2.0,STAT,,,,,,7.768000000000001
2025-03-16 11:53:21-07:00,6.41,156.178,8.667000000000002,17.241000000000003,26.46,353.0,7.8,74.9,1.12,2.68,2.73,17.0,0,-2.0,STAT,,,,,,7.436000000000001
2025-03-16 11:54:21-07:00,6.41,153.43900000000002,5.553,17.041500000000003,27.312,353.0,7.8,75.1,1.04,2.42,2.46,19.0,0,-2.0,STAT,,,,,,7.3984000000000005
2025-03-16 11:55:21-07:00,6.4,156.15600000000003,7.146000000000001,16.8,30.9,353.0,7.8,74.9,1.01,2.41,2.51,19.0,0,0.0,STAT,,,,,,8.108
2025-03-16 11:56:21-07:00,6.4,158.42200000000003,8.604000000000001,17.913,32.04,353.15,7.8,74.9,0.78,2.27,2.31,17.0,0,-1.0,STAT,,,,,,8.224
2025-03-16 11:57:22-07:00,6.4,153.494,8.307,17.430000000000003,28.764,353.16,7.8,75.0,1.01,2.26,2.49,18.0,0,-2.0,STAT,,,,,,7.5608
2025-03-16 11:58:22-07:00,6.4,154.99,8.685,16.569,28.428,353.06,7.8,75.0,1.06,2.36,2.69,16.0,0,-2.0,STAT,,,,,,7.573600000000001
2025-03-16 11:59:22-07:00,6.39,157.59700000000004,9.279,16.107,32.364,352.67,7.8,75.1,0.92,2.29,2.57,17.0,0,-1.0,STAT,,,,,,8.3048
2025-03-16 12:00:22-07:00,6.39,160.96300000000002,11.556000000000001,16.9155,31.944,352.23,7.7,75.0,0.97,2.59,2.68,15.0,0,-1.0,STAT,,,,,,8.460799999999999
2025-03-16 12:01:22-07:00,6.38,157.311,10.179,15.970500000000001,32.004,352.37,7.7,75.1,1.11,2.26,2.29,15.0,0,-2.0,STAT,,,,,,8.2088
2025-03-16 12:02:22-07:00,6.36,153.23000000000002,10.899,16.5585,30.323999999999998,352.73,7.7,75.3,1.04,2.15,2.16,16.0,0,-2.0,STAT,,,,,,7.7848
2025-03-16 12:03:22-07:00,6.33,160.82,8.766,16.968,28.092,352.9,7.7,75.3,0.91,2.2,2.2,17.0,1,-2.0,STAT,,,,,,7.378400000000001
2025-03-16 12:04:22-07:00,6.32,162.316,7.056,16.569,28.236,352.97,7.7,75.3,0.97,2.03,2.23,17.0,0,-2.0,STAT,,,,,,7.2712
2025-03-16 12:05:22-07:00,6.32,164.637,8.073,16.5795,30.912,352.99,7.7,75.4,0.92,2.44,2.58,18.0,0,-2.0,STAT,,,,,,8.1344
2025-03-16 12:06:23-07:00,6.31,164.89000000000001,5.7509999999999994,16.569,27.36,353.04,7.7,75.3,0.89,2.26,2.51,19.0,0,-1.0,STAT,,,,,,7.28
2025-03-16 12:07:23-07:00,6.31,166.573,6.471,16.0545,29.291999999999998,353.66,7.7,75.3,0.97,2.98,3.05,19.0,0,-1.0,STAT,,,,,,8.2424
2025-03-16 12:08:23-07:00,6.31,165.693,5.607,15.2985,31.487999999999996,353.88,7.7,75.3,0.99,2.63,2.65,19.0,0,-1.0,STAT,,,,,,8.401599999999998
2025-03-16 12:09:19-07:00,6.31,162.393,8.037,17.7345,30.071999999999996,353.95,7.7,75.4,1.0,2.05,2.06,18.0,0,-1.0,STAT,,,,,,7.654399999999999
