DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-06T21:40:32,QAQ,762.4100000000001,599.1300000000001,1731.45,1987.08,1244.4,12.4,83.9,1.22,3.13,5.55,0.39445524213592537
2025-04-06T21:41:32,QAQ,760.98,599.1300000000001,1730.9250000000002,1986.7199999999998,1243.2,12.4,84.0,1.2,2.85,5.94,0.3878583743773726
2025-04-06T21:42:32,QAQ,761.2,599.1300000000001,1730.9250000000002,1986.84,1243.8,12.4,83.9,1.14,3.18,7.04,0.3908200739290477
2025-04-06T21:43:32,QAQ,761.3100000000001,599.22,1731.03,1986.9599999999998,1241.5,12.4,83.6,1.08,2.68,7.9,0.3864427228700284
2025-04-06T21:44:32,QAQ,760.3200000000002,599.0400000000001,1731.1350000000002,1987.1999999999998,1243.6,12.4,83.5,1.09,2.99,6.44,0.3867280722094848
2025-04-06T21:45:32,QAQ,759.7700000000001,600.5699999999999,1731.24,1987.1999999999998,1240.7,12.4,83.2,1.1,2.96,5.08,0.3866853001708602
2025-04-06T21:46:32,QAQ,757.7900000000001,599.0400000000001,1730.295,1986.84,1243.3,12.4,82.5,1.02,2.47,4.83,0.38335820303071644
2025-04-06T21:47:32,QAQ,759.44,599.4,1730.715,1986.9599999999998,1240.8,12.4,82.9,1.11,2.58,5.61,0.3815128978562834
2025-04-06T21:48:32,QAQ,759.33,599.67,1730.19,1986.48,1240.3,12.4,82.6,0.98,2.72,3.98,0.3807994594908471
2025-04-06T21:49:32,QAQ,758.23,599.4,1730.4,1986.84,1240.7,12.4,82.5,0.96,2.49,4.4,0.3791538372101384
2025-04-06T21:50:32,QAQ,758.1200000000001,599.4,1730.4,1986.48,1241.0,12.4,82.7,1.07,2.86,5.99,0.3793829795532939
2025-04-06T21:51:32,QAQ,758.5600000000001,599.0400000000001,1730.085,1986.7199999999998,1239.2,12.4,82.7,1.01,2.53,3.69,0.3782832661759024
2025-04-06T21:52:32,QAQ,758.0100000000001,598.95,1730.295,1986.6,1240.5,12.4,82.7,1.01,2.63,4.23,0.3777143204518436
2025-04-06T21:53:32,QAQ,757.7900000000001,599.67,1729.98,1986.48,1240.9,12.4,82.4,0.91,2.56,3.67,0.3769898753197126
2025-04-06T21:54:32,QAQ,758.78,599.49,1730.295,1986.7199999999998,1240.9,12.4,82.6,0.96,3.06,5.22,0.3779276145613976
2025-04-06T21:55:32,QAQ,758.5600000000001,599.22,1730.085,1986.48,1239.7,12.4,82.3,0.89,2.24,3.35,0.37634314683452436
2025-04-06T21:56:32,QAQ,757.5700000000002,599.4,1729.98,1986.6,1240.7,12.4,82.4,0.94,2.65,4.21,0.3760758119893019
2025-04-06T21:57:32,QAQ,758.5600000000001,599.4,1730.4,1986.7199999999998,1242.0,12.4,82.7,0.97,2.65,6.46,0.3758404833350249
2025-04-06T21:58:32,QAQ,758.78,598.5,1730.295,1986.84,1241.0,12.4,82.6,1.02,2.49,4.05,0.37523493364403593
