DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,123,30,-3,-32,4068865776,141,-34,1145484593,AQI
2025-03-20 04:11:42-07:00,9.44,178.64000000000001,5.886,13.86,26.244,411.0,10.1,59.4,0.27,1.45,1.7,24.0,-2.0,-1.0,STAT,,,,,6.4088
2025-03-20 04:12:42-07:00,9.44,175.835,6.03,14.322000000000001,25.452,411.0,10.1,59.4,0.29,1.41,1.68,23.0,-2.0,-2.0,STAT,,,,,6.218400000000001
2025-03-20 04:13:42-07:00,9.44,176.77,5.031,12.925500000000001,26.244,411.0,10.1,59.4,0.6,1.53,1.62,24.0,-2.0,-1.0,STAT,,,,,6.4728
2025-03-20 04:14:43-07:00,9.44,174.834,6.228,12.915000000000001,25.452,411.0,10.1,59.2,0.62,1.52,1.55,24.0,-3.0,-1.0,STAT,,,,,6.306400000000001
2025-03-20 04:15:43-07:00,9.44,179.751,6.516,13.23,25.32,411.05,10.1,59.0,0.32,1.24,2.16,23.0,-3.0,-2.0,STAT,,,,,6.056
2025-03-20 04:16:45-07:00,9.45,177.727,4.167,12.978,26.363999999999997,411.02,10.1,58.8,0.55,1.39,2.06,25.0,-2.0,-1.0,STAT,,,,,6.3848
2025-03-20 04:17:45-07:00,9.45,173.61300000000003,4.689,12.264,26.316,411.01,10.0,58.6,0.37,1.37,1.75,24.0,-3.0,-2.0,STAT,,,,,6.3592
2025-03-20 04:18:45-07:00,9.44,174.845,4.194,13.377,25.212,411.0,10.1,58.7,0.18,1.24,1.45,25.0,-3.0,-2.0,STAT,,,,,6.034400000000001
2025-03-20 04:19:45-07:00,9.45,174.383,4.473,13.482000000000001,26.04,411.0,10.1,58.8,0.1,1.01,1.48,25.0,-2.0,-2.0,STAT,,,,,6.016
2025-03-20 04:20:45-07:00,9.45,170.269,4.158,14.112,24.996,411.0,10.1,58.9,0.42,1.72,2.1,25.0,-2.0,-1.0,STAT,,,,,6.3752
2025-03-20 04:21:45-07:00,9.45,173.04100000000003,4.257000000000001,14.2905,24.828,411.0,10.1,59.0,0.31,1.36,1.87,24.0,-2.0,-2.0,STAT,,,,,6.0536
2025-03-20 04:22:45-07:00,9.46,174.19600000000003,4.833,14.741999999999999,23.964,411.0,10.1,59.2,0.47,1.32,1.74,25.0,-2.0,-2.0,STAT,,,,,5.8488
2025-03-20 04:23:45-07:00,9.45,172.865,5.022,14.049000000000001,24.348,411.0,10.1,59.4,0.73,2.21,2.63,24.0,-2.0,-2.0,STAT,,,,,6.6376
2025-03-20 04:24:45-07:00,9.46,172.54600000000002,4.041,13.4925,25.452,411.0,10.1,59.1,0.71,1.75,2.75,24.0,-2.0,-2.0,STAT,,,,,6.490400000000001
2025-03-20 04:25:45-07:00,9.45,171.76500000000001,5.526,13.104000000000001,26.316,411.0,10.1,58.9,0.27,0.99,1.59,24.0,-2.0,-1.0,STAT,,,,,6.0552
2025-03-20 04:26:46-07:00,9.46,170.434,7.416,13.6395,26.736,411.0,10.1,58.7,0.21,1.06,1.64,23.0,-2.0,-1.0,STAT,,,,,6.195200000000001
2025-03-20 04:27:46-07:00,9.46,171.46800000000002,6.678,12.6105,26.724,411.0,10.1,58.8,0.44,1.02,1.5,24.0,-2.0,-1.0,STAT,,,,,6.1608
2025-03-20 04:28:46-07:00,9.46,172.733,4.068,12.852,27.695999999999998,411.0,10.0,58.9,0.26,1.14,1.39,25.0,-3.0,-1.0,STAT,,,,,6.4512
2025-03-20 04:29:46-07:00,9.46,170.852,5.535,13.503,27.012,411.0,10.0,59.4,0.42,1.43,1.86,24.0,-2.0,-1.0,STAT,,,,,6.5464
2025-03-20 04:30:46-07:00,9.45,168.33300000000003,7.901999999999999,13.797,26.76,411.0,10.0,59.3,0.53,1.33,1.67,22.0,-2.0,-2.0,STAT,,,,,6.416
2025-03-20 04:31:47-07:00,9.46,171.512,5.229,13.314,27.9,411.0,10.0,59.5,0.47,1.44,1.89,23.0,-3.0,-1.0,STAT,,,,,6.732
2025-03-20 04:32:42-07:00,9.45,170.115,4.518,12.978,27.84,411.0,9.9,59.9,0.3,1.06,1.2,25.0,-2.0,-1.0,STAT,,,,,6.416
2025-03-20 04:33:42-07:00,9.45,170.236,5.373,14.605500000000001,25.704,411.0,9.9,60.1,0.25,1.43,1.66,24.0,-2.0,-2.0,STAT,,,,,6.284800000000001
2025-03-20 04:34:42-07:00,9.45,169.587,3.078,14.238000000000001,25.644000000000002,411.0,9.9,60.2,0.29,1.37,1.46,26.0,-2.0,-2.0,STAT,,,,,6.224800000000001
2025-03-20 04:35:42-07:00,9.45,170.09300000000002,5.103,14.490000000000002,25.836000000000002,411.0,9.9,60.5,0.37,1.2,1.37,22.0,-2.0,-1.0,STAT,,,,,6.127200000000001
2025-03-20 04:36:42-07:00,9.44,169.829,4.553999999999999,14.5635,26.279999999999998,411.0,9.9,60.8,0.54,1.25,1.42,24.0,-2.0,-1.0,STAT,,,,,6.256
2025-03-20 04:37:42-07:00,9.42,169.235,4.104,14.3745,26.496,411.0,9.9,61.0,0.44,1.52,1.79,24.0,-2.0,-1.0,STAT,,,,,6.5152
2025-03-20 04:38:42-07:00,9.38,168.93800000000002,5.265,14.700000000000001,25.32,410.84,9.8,61.0,0.52,1.72,1.82,24.0,-2.0,-1.0,STAT,,,,,6.44
2025-03-20 04:39:42-07:00,9.36,169.554,3.9960000000000004,15.350999999999999,26.424,410.52,9.8,61.1,0.59,1.38,1.42,24.0,-1.0,-1.0,STAT,,,,,6.388800000000001
2025-03-20 04:40:43-07:00,9.36,169.69700000000003,4.986,14.889000000000001,26.628,410.24,9.8,61.3,0.49,1.49,1.5,22.0,-1.0,-1.0,STAT,,,,,6.517600000000001
2025-03-20 04:41:43-07:00,9.35,170.89600000000002,5.913,14.931000000000001,26.124,410.09,9.8,61.7,0.42,1.21,1.49,22.0,-1.0,-1.0,STAT,,,,,6.1928
2025-03-20 04:42:44-07:00,9.34,170.45600000000002,4.887,13.870500000000002,27.348,410.03,9.7,61.9,0.67,2.03,2.37,23.0,-2.0,-1.0,STAT,,,,,7.0935999999999995
2025-03-20 04:43:44-07:00,9.33,169.70800000000003,5.895,14.395500000000002,26.46,410.01,9.7,62.2,0.62,2.35,2.79,22.0,-2.0,-1.0,STAT,,,,,7.172000000000001
2025-03-20 04:44:44-07:00,9.28,165.737,5.958,15.036000000000001,26.195999999999998,410.0,9.7,62.2,0.34,1.69,1.84,21.0,-1.0,-1.0,STAT,,,,,6.591200000000001
2025-03-20 04:45:44-07:00,9.26,168.64100000000002,6.039,15.309000000000001,25.536,410.0,9.7,62.3,0.15,1.57,1.63,22.0,-2.0,0.0,STAT,,,,,6.363200000000001
2025-03-20 04:46:45-07:00,9.26,170.115,5.949000000000001,14.6895,27.06,410.0,9.6,62.3,0.38,1.91,2.31,21.0,-1.0,0.0,STAT,,,,,6.9399999999999995
2025-03-20 04:47:45-07:00,9.25,170.14800000000002,4.401,14.595,26.304000000000002,410.0,9.7,62.5,0.18,1.27,1.64,24.0,-1.0,0.0,STAT,,,,,6.276800000000001
2025-03-20 04:48:45-07:00,9.24,169.57600000000002,4.401,15.0465,25.272,410.0,9.6,62.4,0.19,1.07,1.41,24.0,-1.0,-1.0,STAT,,,,,5.9104
2025-03-20 04:49:45-07:00,9.2,171.01700000000002,4.5,14.763000000000002,25.979999999999997,410.0,9.6,62.4,0.31,1.05,1.16,24.0,-1.0,-1.0,STAT,,,,,6.036
2025-03-20 04:50:45-07:00,9.17,169.686,3.9509999999999996,15.414,25.104000000000003,410.0,9.6,62.7,0.15,1.49,1.83,24.0,-1.0,-1.0,STAT,,,,,6.212800000000001
2025-03-20 04:51:45-07:00,9.16,169.598,4.5,16.369500000000002,24.684,410.0,9.6,62.9,0.27,1.61,2.22,23.0,-1.0,0.0,STAT,,,,,6.224800000000001
2025-03-20 04:52:45-07:00,9.16,169.42200000000003,4.32,15.225000000000001,25.104000000000003,410.08,9.6,62.8,0.55,1.53,1.87,23.0,-1.0,-1.0,STAT,,,,,6.2448000000000015
2025-03-20 04:53:46-07:00,9.15,169.125,5.13,14.28,27.228,410.68,9.6,62.7,0.45,1.5,1.79,23.0,-1.0,-1.0,STAT,,,,,6.645600000000001
2025-03-20 04:54:46-07:00,9.15,167.28800000000004,6.345,14.448,26.736,410.89,9.6,62.5,0.38,1.21,1.3,22.0,-1.0,-1.0,STAT,,,,,6.315200000000001
2025-03-20 04:55:46-07:00,9.14,169.587,5.463,15.225000000000001,26.087999999999997,410.96,9.6,62.6,0.12,1.33,1.49,22.0,0.0,-1.0,STAT,,,,,6.2816
2025-03-20 04:56:46-07:00,9.13,170.21400000000003,5.706,14.5005,26.483999999999998,410.99,9.6,62.7,0.04,1.3,1.38,23.0,-2.0,-1.0,STAT,,,,,6.3368
2025-03-20 04:57:46-07:00,9.12,170.67600000000002,4.689,15.918000000000001,26.208,411.0,9.6,62.6,0.32,1.39,1.6,23.0,-1.0,-1.0,STAT,,,,,6.3536
2025-03-20 04:58:46-07:00,9.08,170.67600000000002,4.941000000000001,15.519,25.956,411.0,9.6,62.6,0.2,1.4,2.5,22.0,-2.0,-1.0,STAT,,,,,6.3112
2025-03-20 04:59:46-07:00,9.06,171.44600000000003,4.581,15.9495,23.831999999999997,411.0,9.6,62.8,0.55,1.31,1.76,23.0,-1.0,-1.0,STAT,,,,,5.8144
2025-03-20 05:00:46-07:00,9.06,170.67600000000002,5.121,15.445500000000001,25.74,411.0,9.6,62.8,0.4,1.32,1.5,23.0,-2.0,-1.0,STAT,,,,,6.204
2025-03-20 05:01:46-07:00,9.06,169.95000000000002,4.464,15.288000000000002,24.936,411.0,9.6,62.7,0.29,1.42,1.79,23.0,-1.0,-1.0,STAT,,,,,6.123200000000001
2025-03-20 05:02:47-07:00,9.06,172.865,5.6610000000000005,15.9075,25.776,411.0,9.6,62.8,0.54,1.7,1.95,21.0,-2.0,-1.0,STAT,,,,,6.515200000000001
2025-03-20 05:03:47-07:00,9.06,170.15900000000002,4.068,15.9915,25.284,411.0,9.7,62.8,0.53,1.43,1.75,23.0,-1.0,-1.0,STAT,,,,,6.2008
2025-03-20 05:04:47-07:00,9.05,168.69600000000003,5.013000000000001,15.823500000000001,24.996,411.0,9.6,62.8,0.17,1.36,1.82,23.0,-2.0,-1.0,STAT,,,,,6.0872
2025-03-20 05:05:47-07:00,9.05,167.26600000000002,4.059,15.582,24.456,411.0,9.6,62.7,0.56,1.66,2.09,23.0,-1.0,-1.0,STAT,,,,,6.219200000000001
2025-03-20 05:06:47-07:00,9.05,169.43300000000002,2.9970000000000003,16.6635,23.795999999999996,410.63,9.6,62.7,0.3,1.48,1.78,23.0,-1.0,-1.0,STAT,,,,,5.943199999999999
2025-03-20 05:07:47-07:00,9.05,172.205,2.43,14.6895,25.092,410.67,9.6,62.6,0.46,1.26,1.55,25.0,-2.0,-2.0,STAT,,,,,6.0264
2025-03-20 05:08:47-07:00,9.05,174.108,4.14,14.385,26.424,410.41,9.6,62.6,0.2,1.09,1.19,23.0,-2.0,-1.0,STAT,,,,,6.1568000000000005
2025-03-20 05:09:47-07:00,9.05,172.31500000000003,4.338,14.553,27.312,410.14,9.6,62.6,0.24,1.25,1.28,23.0,-1.0,-1.0,STAT,,,,,6.462400000000001
2025-03-20 05:10:47-07:00,9.05,172.63400000000001,3.762,13.692,27.563999999999997,409.82,9.6,62.6,0.08,1.18,1.44,25.0,-1.0,-1.0,STAT,,,,,6.456799999999999
2025-03-20 05:11:48-07:00,9.05,169.43300000000002,3.9330000000000003,14.973,26.244,409.79,9.6,62.8,0.15,1.35,2.04,24.0,-1.0,-1.0,STAT,,,,,6.3288
2025-03-20 05:12:48-07:00,9.05,167.84900000000002,3.447,14.5005,27.252,409.89,9.6,62.7,0.44,1.23,1.64,24.0,-2.0,-1.0,STAT,,,,,6.4344
2025-03-20 05:13:49-07:00,9.05,169.80700000000002,4.518,15.466500000000002,26.304000000000002,409.89,9.6,62.8,0.22,1.23,1.85,22.0,-1.0,-1.0,STAT,,,,,6.244800000000001
2025-03-20 05:14:49-07:00,9.05,170.995,5.148,14.952000000000002,26.112000000000002,409.96,9.7,63.0,0.57,1.64,2.05,22.0,-1.0,-1.0,STAT,,,,,6.534400000000001
2025-03-20 05:15:49-07:00,9.05,169.42200000000003,4.887,15.1515,26.268,409.99,9.7,63.0,0.69,1.62,1.75,22.0,-2.0,-1.0,STAT,,,,,6.549600000000001
2025-03-20 05:16:49-07:00,9.05,170.21400000000003,5.589,14.185500000000001,26.220000000000002,409.99,9.7,63.0,0.43,1.43,1.47,23.0,-2.0,-1.0,STAT,,,,,6.388000000000001
2025-03-20 05:17:49-07:00,9.05,170.544,4.014,14.248500000000002,27.528000000000002,410.0,9.7,62.9,0.61,1.38,1.79,23.0,-2.0,-1.0,STAT,,,,,6.609600000000001
2025-03-20 05:18:49-07:00,9.05,172.27100000000002,5.409,15.9075,25.247999999999998,410.0,9.7,62.9,0.58,1.55,1.78,23.0,-1.0,-1.0,STAT,,,,,6.2896
2025-03-20 05:19:49-07:00,9.05,169.477,5.346,16.254,23.952,410.0,9.7,62.9,0.6,1.76,2.08,23.0,-1.0,-1.0,STAT,,,,,6.198400000000001
2025-03-20 05:20:50-07:00,9.04,170.775,5.607,14.5635,26.328,410.0,9.6,62.9,0.34,1.75,2.17,23.0,-2.0,-1.0,STAT,,,,,6.6656
2025-03-20 05:21:50-07:00,9.05,168.234,5.373,14.1645,26.604000000000003,410.0,9.7,62.9,0.44,1.71,2.16,23.0,-3.0,-1.0,STAT,,,,,6.688800000000001
2025-03-20 05:22:50-07:00,9.05,170.59900000000002,4.203,14.952000000000002,25.548,410.0,9.6,62.7,0.45,1.54,1.68,24.0,-1.0,-2.0,STAT,,,,,6.341600000000001
2025-03-20 05:23:51-07:00,9.05,167.87100000000004,3.564,13.692,27.215999999999998,409.42,9.6,62.6,0.22,1.47,1.59,25.0,-2.0,-2.0,STAT,,,,,6.6192
2025-03-20 05:24:51-07:00,9.04,166.65,5.085000000000001,14.1645,26.976,409.15,9.6,62.7,0.49,1.33,1.36,23.0,-2.0,-1.0,STAT,,,,,6.4592
2025-03-20 05:25:51-07:00,9.04,167.816,5.742,14.227500000000001,27.456,409.05,9.6,62.8,0.16,1.19,1.2,23.0,-2.0,-1.0,STAT,,,,,6.4432
2025-03-20 05:26:51-07:00,9.04,172.469,4.887,14.5635,27.228,409.02,9.6,62.8,0.58,1.51,1.81,24.0,-2.0,-1.0,STAT,,,,,6.653600000000001
2025-03-20 05:27:51-07:00,9.04,172.37,4.581,15.550500000000001,24.636,409.01,9.6,63.0,0.58,1.45,1.74,23.0,-1.0,-1.0,STAT,,,,,6.0872
2025-03-20 05:28:47-07:00,9.04,172.18300000000002,5.634,15.183000000000002,26.471999999999998,409.12,9.6,63.0,0.41,1.41,1.55,22.0,0.0,-1.0,STAT,,,,,6.4224
2025-03-20 05:29:47-07:00,9.03,171.193,3.564,16.086000000000002,24.504,409.5,9.6,63.2,0.65,1.59,1.63,24.0,-2.0,-1.0,STAT,,,,,6.1728000000000005
2025-03-20 05:30:47-07:00,9.03,170.15900000000002,5.814,16.0335,23.784,409.68,9.6,63.3,0.27,1.29,1.56,22.0,-2.0,-1.0,STAT,,,,,5.7888
2025-03-20 05:31:47-07:00,9.03,169.169,6.678,16.6215,24.215999999999998,409.89,9.6,63.2,0.68,1.48,1.71,22.0,-1.0,-2.0,STAT,,,,,6.0272
2025-03-20 05:32:47-07:00,9.0,169.411,6.8580000000000005,15.445500000000001,25.247999999999998,409.96,9.6,63.1,0.24,1.16,1.45,23.0,-1.0,-1.0,STAT,,,,,5.9776
2025-03-20 05:33:47-07:00,8.98,168.69600000000003,5.409,14.364,26.244,409.99,9.5,63.0,0.3,1.15,1.37,23.0,-2.0,-1.0,STAT,,,,,6.1688
2025-03-20 05:34:47-07:00,8.96,171.886,5.976,15.309000000000001,26.279999999999998,409.99,9.5,62.9,0.23,1.05,1.13,21.0,-2.0,-1.0,STAT,,,,,6.096
2025-03-20 05:35:47-07:00,8.96,169.42200000000003,4.986,15.445500000000001,25.968,410.0,9.5,63.2,0.13,0.86,0.88,23.0,-2.0,-1.0,STAT,,,,,5.8816
2025-03-20 05:36:47-07:00,8.96,167.78300000000002,5.598,14.038499999999999,28.152,410.0,9.5,63.1,0.04,0.7,0.71,22.0,-2.0,-1.0,STAT,,,,,6.1904
2025-03-20 05:37:48-07:00,8.95,168.08,6.723,15.75,26.099999999999998,410.0,9.5,63.3,0.17,0.8,1.24,22.0,-1.0,-1.0,STAT,,,,,5.859999999999999
2025-03-20 05:38:49-07:00,8.95,170.62100000000004,5.238,15.267,25.512,410.0,9.5,63.3,0.35,0.86,1.15,23.0,-2.0,-2.0,STAT,,,,,5.7904
2025-03-20 05:39:49-07:00,8.95,171.72100000000003,4.149,14.763000000000002,26.447999999999997,410.0,9.5,63.3,0.27,0.92,1.04,23.0,-3.0,-2.0,STAT,,,,,6.0256
2025-03-20 05:40:49-07:00,8.95,170.566,3.8160000000000003,13.608000000000002,28.344,410.0,9.4,63.3,0.15,0.96,1.3,23.0,-3.0,-2.0,STAT,,,,,6.436800000000001
2025-03-20 05:41:49-07:00,8.95,170.258,4.068,13.293000000000001,28.308,409.92,9.5,63.5,0.33,1.43,1.55,23.0,-2.0,-1.0,STAT,,,,,6.8056
2025-03-20 05:42:49-07:00,8.95,167.178,5.157000000000001,13.86,27.036,409.81,9.4,63.4,0.17,1.23,1.27,23.0,-2.0,-1.0,STAT,,,,,6.3912
2025-03-20 05:43:49-07:00,8.95,167.78300000000002,5.04,14.3115,26.639999999999997,409.69,9.4,63.4,0.31,1.24,1.25,22.0,-2.0,-1.0,STAT,,,,,6.319999999999999
2025-03-20 05:44:51-07:00,8.95,168.542,5.121,14.1225,26.663999999999998,409.5,9.4,63.6,0.56,1.43,1.43,22.0,-2.0,-2.0,STAT,,,,,6.4768
2025-03-20 05:45:51-07:00,8.94,164.89000000000001,4.464,14.332500000000001,26.772,409.54,9.4,63.6,0.3,1.11,1.11,23.0,-2.0,-1.0,STAT,,,,,6.2424
2025-03-20 05:46:51-07:00,8.94,169.345,3.582,14.248500000000002,27.12,409.36,9.4,63.6,0.16,0.89,0.89,23.0,-2.0,-1.0,STAT,,,,,6.136
2025-03-20 05:47:51-07:00,8.94,166.243,4.806,14.196,27.095999999999997,409.78,9.4,63.6,0.28,1.25,1.25,23.0,-2.0,-1.0,STAT,,,,,6.4192
2025-03-20 05:48:52-07:00,8.94,167.145,3.4019999999999997,13.9755,26.4,409.47,9.4,63.7,0.15,1.09,1.23,26.0,-2.0,-1.0,STAT,,,,,6.152
2025-03-20 05:49:52-07:00,8.93,167.244,3.906,14.532,26.052,409.16,9.4,63.8,0.2,1.21,1.83,24.0,-2.0,-1.0,STAT,,,,,6.1784
2025-03-20 05:50:52-07:00,8.93,166.276,4.716,14.3535,25.895999999999997,408.97,9.4,63.9,0.26,1.14,1.53,23.0,-2.0,-2.0,STAT,,,,,6.0912
2025-03-20 05:51:52-07:00,8.93,166.73800000000003,5.814,13.965000000000002,26.316,407.88,9.4,64.0,0.25,1.07,1.5,22.0,-1.0,-2.0,STAT,,,,,6.1192
2025-03-20 05:52:53-07:00,8.93,167.728,4.977,14.5425,25.812,407.96,9.4,63.9,0.24,0.99,1.2,23.0,-1.0,-2.0,STAT,,,,,5.954400000000001
2025-03-20 05:53:53-07:00,8.9,167.46400000000003,6.489,14.175,26.268,407.99,9.4,64.0,0.28,1.06,1.25,21.0,-2.0,-1.0,STAT,,,,,6.1016
2025-03-20 05:54:49-07:00,8.88,166.62800000000001,5.814,15.078,25.512,407.99,9.4,64.1,0.11,1.07,1.13,21.0,-2.0,-1.0,STAT,,,,,5.9584
2025-03-20 05:55:49-07:00,8.86,165.187,6.084,15.036000000000001,25.055999999999997,408.0,9.5,64.0,0.1,1.51,1.62,20.0,-1.0,-1.0,STAT,,,,,6.2192
2025-03-20 05:56:49-07:00,8.86,164.34000000000003,5.814,14.836500000000001,25.823999999999998,408.16,9.4,64.1,0.22,1.5,1.74,22.0,-2.0,-1.0,STAT,,,,,6.3648
2025-03-20 05:57:49-07:00,8.85,167.167,4.446000000000001,14.3115,26.868,408.7,9.4,64.1,0.07,1.33,1.48,22.0,-2.0,-1.0,STAT,,,,,6.4376
2025-03-20 05:58:49-07:00,8.85,168.19000000000003,3.672,14.6895,26.376,408.9,9.4,64.3,0.12,1.11,1.18,23.0,-3.0,-1.0,STAT,,,,,6.163200000000001
2025-03-20 05:59:50-07:00,8.85,166.969,3.9330000000000003,14.752500000000001,26.124,408.96,9.4,64.4,0.36,0.93,0.95,23.0,-2.0,-1.0,STAT,,,,,5.9688
2025-03-20 06:00:50-07:00,8.85,168.49800000000002,4.212,15.0675,26.424,408.99,9.4,64.4,0.23,1.38,1.63,23.0,-2.0,-1.0,STAT,,,,,6.388800000000001
2025-03-20 06:01:50-07:00,8.85,165.24200000000002,3.339,15.582,24.791999999999998,409.0,9.4,64.7,0.52,1.18,1.55,23.0,-2.0,-1.0,STAT,,,,,5.9024
2025-03-20 06:02:50-07:00,8.85,163.71300000000002,2.9250000000000003,15.2985,27.264,409.0,9.4,64.6,0.46,1.24,1.48,23.0,-1.0,-1.0,STAT,,,,,6.4448
2025-03-20 06:03:50-07:00,8.85,164.98900000000003,3.9600000000000004,15.519,26.099999999999998,409.0,9.4,64.7,0.24,1.54,1.72,22.0,-1.0,-1.0,STAT,,,,,6.452
2025-03-20 06:04:50-07:00,8.84,167.959,4.032000000000001,15.0465,26.328,409.0,9.4,64.9,0.08,1.22,1.54,22.0,-2.0,-2.0,STAT,,,,,6.2416
2025-03-20 06:05:51-07:00,8.84,168.212,4.5360000000000005,15.057,26.016,409.0,9.4,65.0,0.27,1.54,2.38,22.0,-2.0,-1.0,STAT,,,,,6.4352
2025-03-20 06:06:51-07:00,8.84,168.13500000000002,4.6080000000000005,14.5425,27.636,409.0,9.4,65.0,0.41,1.53,2.07,22.0,-2.0,-1.0,STAT,,,,,6.751200000000001
2025-03-20 06:07:51-07:00,8.84,169.917,4.14,14.7735,27.0,409.0,9.4,65.1,0.61,1.57,1.77,23.0,-2.0,-1.0,STAT,,,,,6.656000000000001
2025-03-20 06:08:51-07:00,8.83,169.004,5.274,15.435,25.38,409.0,9.4,65.2,0.47,1.34,1.83,22.0,-1.0,-1.0,STAT,,,,,6.148000000000001
2025-03-20 06:09:51-07:00,8.83,165.528,4.5,15.792,24.66,409.0,9.4,65.2,0.42,1.28,1.81,22.0,-1.0,-1.0,STAT,,,,,5.956
2025-03-20 06:10:51-07:00,8.82,165.94600000000003,6.48,15.792,25.116,409.0,9.4,65.2,0.14,1.06,1.38,21.0,-1.0,-1.0,STAT,,,,,5.8712
2025-03-20 06:11:51-07:00,8.79,167.728,5.382000000000001,15.5295,26.291999999999998,409.0,9.3,65.2,0.05,1.02,1.13,22.0,-2.0,-1.0,STAT,,,,,6.0744
2025-03-20 06:12:51-07:00,8.76,168.00300000000001,4.428,14.28,25.055999999999997,409.0,9.3,65.3,0.07,1.52,1.89,22.0,-2.0,-2.0,STAT,,,,,6.2272
2025-03-20 06:13:52-07:00,8.76,168.00300000000001,5.589,14.4585,26.412000000000003,408.59,9.3,65.3,0.07,1.25,1.84,21.0,-2.0,-1.0,STAT,,,,,6.282400000000001
2025-03-20 06:14:52-07:00,8.75,165.63800000000003,4.293,15.3825,26.363999999999997,408.66,9.3,65.3,0.48,1.41,1.79,22.0,-2.0,-2.0,STAT,,,,,6.4008
2025-03-20 06:15:53-07:00,8.75,166.22100000000003,7.829999999999999,15.0045,27.0,409.42,9.3,65.4,0.38,1.27,1.4,20.0,-2.0,-1.0,STAT,,,,,6.416
2025-03-20 06:16:53-07:00,8.75,167.904,4.941000000000001,14.7105,26.747999999999998,409.5,9.3,65.5,0.3,1.26,1.79,22.0,-2.0,-1.0,STAT,,,,,6.3576
2025-03-20 06:17:53-07:00,8.75,167.70600000000002,4.068,15.3405,26.964,409.59,9.3,65.4,0.31,1.21,1.39,22.0,-2.0,-1.0,STAT,,,,,6.3608
2025-03-20 06:18:53-07:00,8.75,167.60700000000003,5.49,14.931000000000001,27.348,409.24,9.3,65.4,0.13,1.36,1.56,21.0,-2.0,-1.0,STAT,,,,,6.5576
2025-03-20 06:19:53-07:00,8.75,164.95600000000002,5.364,15.498000000000001,27.084,409.09,9.3,65.6,0.5,1.27,2.11,21.0,-2.0,-1.0,STAT,,,,,6.4328
2025-03-20 06:20:53-07:00,8.75,163.845,3.591,15.897000000000002,24.287999999999997,409.03,9.3,65.6,0.57,1.49,1.81,23.0,-2.0,-2.0,STAT,,,,,6.0496
