DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,147,21,-3,-38,204134460,142,18,-4,-40,474613842,AQI
2025-03-21 06:35:36-07:00,8.25,199.144,6.849,7.9799999999999995,28.836,414.96,8.9,69.1,0.0,0.01,0.02,20.0,-2.0,-4.0,STAT,,,,,,,5.7752
2025-03-21 06:36:36-07:00,8.25,200.04600000000002,5.6610000000000005,9.66,25.932,414.99,8.9,68.9,0.0,0.0,0.01,20.0,-1.0,-4.0,STAT,,,,,,,5.1864
2025-03-21 06:37:36-07:00,8.26,202.32300000000004,6.408,9.9225,24.432,415.0,9.0,69.0,0.0,0.73,0.73,20.0,0.0,-4.0,STAT,,,,,,,5.4704
2025-03-21 06:38:36-07:00,8.28,198.89100000000002,5.6160000000000005,9.5235,24.264,415.0,9.0,69.0,0.0,0.26,0.26,20.0,-2.0,-4.0,STAT,,,,,,,5.0608
2025-03-21 06:39:37-07:00,8.31,203.28000000000003,4.986,8.368500000000001,27.228,414.65,9.0,68.6,0.0,0.09,0.09,20.0,-2.0,-4.0,STAT,,,,,,,5.517600000000001
2025-03-21 06:40:37-07:00,8.32,199.49600000000004,5.607,9.975,25.008,414.53,8.9,69.0,0.0,0.03,0.12,20.0,-2.0,-4.0,STAT,,,,,,,5.0256
2025-03-21 06:41:37-07:00,8.32,203.247,5.418,10.0485,23.964,414.19,9.0,69.1,0.0,0.01,0.04,20.0,-1.0,-4.0,STAT,,,,,,,4.8008
2025-03-21 06:42:36-07:00,8.33,205.98600000000002,7.6049999999999995,9.9015,24.671999999999997,414.07,9.0,69.0,0.0,0.28,0.46,18.0,-1.0,-4.0,STAT,,,,,,,5.1584
2025-03-21 06:43:36-07:00,8.33,200.64000000000001,7.362,10.038,24.252,414.02,9.0,68.9,0.0,0.2,0.27,19.0,-2.0,-4.0,STAT,,,,,,,5.010400000000001
2025-03-21 06:44:36-07:00,8.34,203.34600000000003,6.4350000000000005,10.027500000000002,24.36,414.01,9.0,68.9,0.0,0.27,0.51,20.0,-1.0,-4.0,STAT,,,,,,,5.088
2025-03-21 06:45:36-07:00,8.34,200.299,8.253,9.2925,25.104000000000003,414.0,9.0,68.9,0.0,0.17,0.57,18.0,-2.0,-5.0,STAT,,,,,,,5.156800000000001
2025-03-21 06:46:36-07:00,8.35,199.02300000000002,7.749,9.765,26.255999999999997,414.0,9.0,68.8,0.0,0.2,0.37,19.0,-2.0,-4.0,STAT,,,,,,,5.4112
2025-03-21 06:47:38-07:00,8.35,201.12400000000002,8.360999999999999,9.954,25.368,414.0,9.0,69.0,0.0,0.07,0.25,19.0,-1.0,-4.0,STAT,,,,,,,5.1296
2025-03-21 06:48:38-07:00,8.35,203.58800000000002,6.992999999999999,10.4055,23.328,414.05,9.0,69.0,0.0,0.02,0.38,19.0,-1.0,-5.0,STAT,,,,,,,4.6816
2025-03-21 06:49:38-07:00,8.35,198.29700000000003,7.829999999999999,10.416,25.055999999999997,414.36,9.1,69.1,0.0,0.12,0.24,18.0,-2.0,-4.0,STAT,,,,,,,5.1072
2025-03-21 06:50:38-07:00,8.37,198.473,8.82,9.5655,26.16,414.24,9.0,69.0,0.0,0.28,0.82,18.0,-2.0,-4.0,STAT,,,,,,,5.456
2025-03-21 06:51:38-07:00,8.4,201.168,5.886,9.1245,26.171999999999997,414.23,9.0,68.8,0.0,0.09,0.27,20.0,-2.0,-4.0,STAT,,,,,,,5.3064
2025-03-21 06:52:34-07:00,8.42,202.44400000000002,4.742999999999999,9.219,26.508,414.41,9.0,69.0,0.0,0.03,0.43,21.0,-1.0,-3.0,STAT,,,,,,,5.3256000000000006
2025-03-21 06:53:34-07:00,8.43,198.24200000000002,6.984,9.7545,24.624,414.5,9.0,68.8,0.0,0.01,0.2,20.0,-2.0,-5.0,STAT,,,,,,,4.9328
2025-03-21 06:54:35-07:00,8.43,200.94800000000004,6.372,9.261000000000001,25.679999999999996,414.33,9.0,68.8,0.0,0.03,0.5,20.0,-2.0,-4.0,STAT,,,,,,,5.159999999999999
2025-03-21 06:55:35-07:00,8.44,201.311,6.992999999999999,9.8595,24.371999999999996,414.6,9.0,68.7,0.0,0.01,0.18,19.0,-1.0,-4.0,STAT,,,,,,,4.8824
2025-03-21 06:56:35-07:00,8.44,199.199,7.011,10.4685,23.712,414.79,9.0,68.6,0.0,0.17,0.23,19.0,-1.0,-5.0,STAT,,,,,,,4.8784
2025-03-21 06:57:35-07:00,8.45,202.785,6.885000000000001,9.9225,24.12,414.93,9.0,68.8,0.0,0.15,0.26,19.0,-1.0,-4.0,STAT,,,,,,,4.944000000000001
2025-03-21 06:58:34-07:00,8.45,200.904,5.346,9.870000000000001,24.96,414.97,9.0,68.5,0.0,0.05,0.09,21.0,-2.0,-5.0,STAT,,,,,,,5.032000000000001
2025-03-21 06:59:34-07:00,8.45,199.02300000000002,6.264,9.996,24.852,414.94,9.1,68.6,0.0,0.02,0.16,21.0,-2.0,-5.0,STAT,,,,,,,4.986400000000001
