DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-11T17:00:54,QAQ,754.1600000000001,605.16,1728.5100000000002,1987.8,1444.4,17.0,39.7,0.86,2.39,8.39,0.3595473315391835
2025-04-11T17:01:54,QAQ,754.6,604.44,1728.5100000000002,1987.8,1443.8,16.9,39.9,0.82,2.47,7.61,0.3614226081270659
2025-04-11T17:02:54,QAQ,754.1600000000001,604.5300000000001,1728.405,1987.8,1443.2,16.9,40.1,0.83,2.29,4.72,0.3592318533263779
2025-04-11T17:03:54,QAQ,754.0500000000001,604.62,1728.7200000000003,1987.9199999999998,1444.3,16.9,40.4,0.84,2.14,3.29,0.35638663757418915
2025-04-11T17:04:54,QAQ,753.1700000000001,605.0699999999999,1727.9850000000001,1987.08,1447.6,16.9,39.6,0.84,2.08,3.48,0.3540959876387088
2025-04-11T17:05:54,QAQ,753.5000000000001,604.08,1728.7200000000003,1987.8,1448.8,16.8,40.0,0.81,2.5,5.22,0.3558669160613972
2025-04-11T17:06:54,QAQ,753.39,604.8000000000001,1728.5100000000002,1987.3199999999997,1447.1,16.8,40.1,0.83,2.01,3.41,0.35384426010145376
2025-04-11T17:07:54,QAQ,752.84,604.44,1728.5100000000002,1987.68,1448.1,16.8,39.4,0.91,2.47,4.49,0.3550251417397612
2025-04-11T17:08:54,QAQ,753.83,604.8000000000001,1728.3000000000002,1987.56,1447.7,16.8,39.3,0.79,1.79,2.74,0.35239901173961247
2025-04-11T17:09:54,QAQ,754.6,604.71,1728.405,1987.44,1447.8,16.8,39.3,0.8,1.79,3.17,0.35029841965860803
2025-04-11T17:10:54,QAQ,754.38,604.44,1728.5100000000002,1987.68,1448.9,16.8,39.1,0.86,2.33,3.76,0.3508829349270599
2025-04-11T17:11:54,QAQ,753.7200000000001,604.08,1729.14,1988.3999999999999,1447.9,16.8,39.8,0.9,2.19,4.87,0.350830636173655
2025-04-11T17:12:54,QAQ,754.38,605.16,1728.93,1988.1599999999999,1447.6,16.8,40.3,0.84,2.41,4.02,0.35157738378765585
2025-04-11T17:13:54,QAQ,754.6,604.98,1728.7200000000003,1987.68,1446.4,16.8,39.8,0.79,1.78,2.45,0.35010494557454663
2025-04-11T17:14:54,QAQ,753.7200000000001,604.62,1728.5100000000002,1987.68,1445.5,16.7,39.2,0.88,2.55,5.76,0.3512340200389186
2025-04-11T17:15:54,QAQ,754.2700000000001,604.35,1728.615,1988.04,1444.9,16.7,39.4,0.89,2.12,3.24,0.35096384945365594
2025-04-11T17:16:54,QAQ,754.9300000000001,603.36,1729.035,1988.04,1443.2,16.7,40.3,0.81,2.24,3.62,0.35105843468740383
2025-04-11T17:17:54,QAQ,754.38,604.98,1728.405,1987.44,1446.8,16.7,39.9,0.81,2.0,3.44,0.35051282241010095
2025-04-11T17:18:54,QAQ,754.0500000000001,604.44,1728.7200000000003,1987.9199999999998,1445.2,16.6,39.9,0.72,1.77,2.32,0.34945988746524725
2025-04-11T17:19:54,QAQ,754.38,605.7,1727.9850000000001,1986.6,1448.2,16.6,39.3,0.83,2.08,8.67,0.34923234391665
2025-04-11T17:20:54,QAQ,753.5000000000001,604.89,1728.1950000000002,1987.1999999999998,1448.2,16.6,38.5,0.74,1.72,3.73,0.3482251962309941
2025-04-11T17:21:54,QAQ,752.84,605.25,1728.09,1986.84,1448.5,16.5,38.1,0.8,1.81,2.46,0.34750013397823504
2025-04-11T17:22:54,QAQ,752.2900000000001,603.9,1728.405,1987.3199999999997,1448.2,16.5,38.4,0.81,1.76,3.66,0.3467384501047187
