DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,128,21,-4,-31,1955474069,167,-6,-27,409882187,AQI
2025-03-12 05:12:21-07:00,6.62,176.341,7.983,11.109,19.979999999999997,398.52,7.6,71.4,0.0,0.03,0.07,16.0,0.0,-4.0,STAT,,,,,,4.02
2025-03-12 05:13:21-07:00,6.62,174.20700000000002,7.092,11.4555,17.952,398.18,7.6,71.3,0.0,0.17,0.32,17.0,0.0,-4.0,STAT,,,,,,3.726400000000001
2025-03-12 05:14:21-07:00,6.62,174.691,6.174,10.773,18.983999999999998,397.42,7.5,71.3,0.0,0.06,0.11,17.0,0.0,-4.0,STAT,,,,,,3.8447999999999998
2025-03-12 05:15:17-07:00,6.62,171.93000000000004,9.315,10.899000000000001,19.728,397.16,7.5,71.3,0.0,0.02,0.04,15.0,0.0,-4.0,STAT,,,,,,3.9616000000000007
2025-03-12 05:16:17-07:00,6.61,164.615,7.641,10.8465,20.555999999999997,396.36,7.5,71.5,0.0,0.01,0.01,16.0,0.0,-3.0,STAT,,,,,,4.119199999999999
2025-03-12 05:17:17-07:00,6.61,165.66,7.506,11.791500000000001,18.264,396.13,7.5,71.5,0.0,0.0,0.0,16.0,0.0,-4.0,STAT,,,,,,3.6528
2025-03-12 05:18:18-07:00,6.6,165.66,6.417,11.277000000000001,17.916,395.96,7.5,71.4,0.0,0.0,0.0,17.0,-1.0,-4.0,STAT,,,,,,3.5832
2025-03-12 05:19:18-07:00,6.6,170.02700000000002,6.7860000000000005,11.634,19.392,395.34,7.5,71.4,0.0,0.0,0.0,17.0,0.0,-3.0,STAT,,,,,,3.8784
2025-03-12 05:20:19-07:00,6.6,172.38100000000003,6.507000000000001,10.6575,19.595999999999997,395.12,7.5,71.4,0.0,0.0,0.0,17.0,-1.0,-4.0,STAT,,,,,,3.9191999999999996
2025-03-12 05:21:19-07:00,6.59,174.47100000000003,6.6240000000000006,11.865000000000002,19.188,395.04,7.4,71.4,0.0,0.0,0.0,16.0,0.0,-4.0,STAT,,,,,,3.8376
2025-03-12 05:22:20-07:00,6.57,171.028,7.901999999999999,12.222000000000001,18.732,395.01,7.4,71.3,-1.0,-1.0,-1.0,16.0,0.0,-4.0,STAT,,,,,,2.9463999999999997
2025-03-12 05:23:20-07:00,6.55,165.90200000000002,6.912,12.1065,17.028,395.01,7.4,71.3,-1.0,-1.0,-1.0,17.0,0.0,-4.0,STAT,,,,,,2.6056
2025-03-12 05:24:20-07:00,6.54,166.518,6.930000000000001,12.453,17.652,395.0,7.4,71.3,-1.0,-1.0,-1.0,17.0,0.0,-3.0,STAT,,,,,,2.7304000000000004
2025-03-12 05:25:22-07:00,6.52,166.012,7.2,11.4975,19.008,395.0,7.4,71.3,0.0,0.0,0.0,16.0,-1.0,-4.0,STAT,,,,,,3.8016
2025-03-12 05:26:22-07:00,6.52,165.64900000000003,9.432,12.3375,19.38,395.0,7.5,71.4,0.0,0.21,0.21,15.0,0.0,-4.0,STAT,,,,,,4.044
2025-03-12 05:27:22-07:00,6.52,165.96800000000002,5.769,11.487,19.584,395.0,7.5,71.4,0.0,0.1,0.45,18.0,0.0,-4.0,STAT,,,,,,3.9968000000000004
2025-03-12 05:28:22-07:00,6.52,169.48800000000003,6.147,12.348,19.224,395.0,7.4,71.5,0.0,0.04,0.16,18.0,0.0,-3.0,STAT,,,,,,3.8768000000000002
2025-03-12 05:29:22-07:00,6.51,172.55700000000002,7.5600000000000005,11.5395,20.112000000000002,395.0,7.4,71.5,0.0,0.01,0.05,16.0,0.0,-4.0,STAT,,,,,,4.0304
2025-03-12 05:30:22-07:00,6.51,169.4,8.235000000000001,11.518500000000001,20.987999999999996,394.7,7.3,71.5,0.0,0.17,0.19,16.0,0.0,-3.0,STAT,,,,,,4.3336
2025-03-12 05:31:22-07:00,6.51,166.287,5.067,10.8885,20.808,394.25,7.3,71.6,0.0,0.11,0.11,18.0,-1.0,-3.0,STAT,,,,,,4.2496
2025-03-12 05:32:23-07:00,6.51,166.782,5.562,11.371500000000001,19.38,394.09,7.3,71.8,0.0,0.08,0.08,18.0,0.0,-4.0,STAT,,,,,,3.94
2025-03-12 05:33:23-07:00,6.5,169.554,5.724,11.413499999999999,19.74,394.65,7.3,71.9,0.0,0.03,0.03,17.0,0.0,-3.0,STAT,,,,,,3.972
2025-03-12 05:34:23-07:00,6.5,165.132,6.7410000000000005,11.4555,20.892,394.88,7.3,72.0,0.0,0.01,0.01,17.0,-1.0,-3.0,STAT,,,,,,4.1864
2025-03-12 05:35:23-07:00,6.49,167.882,7.281,12.537,18.096,394.96,7.3,72.1,0.0,0.0,0.0,16.0,0.0,-4.0,STAT,,,,,,3.6192
2025-03-12 05:36:20-07:00,6.48,166.661,9.162,11.697000000000001,18.06,394.98,7.3,72.4,0.0,0.0,0.0,15.0,-1.0,-4.0,STAT,,,,,,3.612
2025-03-12 05:37:20-07:00,6.45,169.587,9.144,11.4975,18.36,394.99,7.3,72.1,0.0,0.02,0.25,16.0,0.0,-3.0,STAT,,,,,,3.688
2025-03-12 05:38:20-07:00,6.43,165.429,8.748000000000001,11.97,19.043999999999997,395.0,7.3,72.3,0.0,0.04,0.31,15.0,-1.0,-3.0,STAT,,,,,,3.8407999999999998
2025-03-12 05:39:20-07:00,6.42,164.802,7.38,11.487,19.704,395.0,7.3,72.1,0.0,0.09,0.18,16.0,-1.0,-3.0,STAT,,,,,,4.0128
2025-03-12 05:40:20-07:00,6.42,166.18800000000002,9.576,10.962,20.676,395.0,7.3,72.1,0.0,0.03,0.06,15.0,-1.0,-4.0,STAT,,,,,,4.1592
2025-03-12 05:41:20-07:00,6.41,167.112,8.712,10.6785,21.3,395.0,7.3,71.8,0.0,0.03,0.04,15.0,-1.0,-3.0,STAT,,,,,,4.284000000000001
2025-03-12 05:42:21-07:00,6.41,164.186,7.713,11.718,19.956,394.88,7.3,72.0,0.0,0.01,0.21,15.0,0.0,-3.0,STAT,,,,,,3.9992
2025-03-12 05:43:21-07:00,6.4,163.71300000000002,7.965,11.6445,19.572,394.38,7.2,72.2,0.0,0.0,0.16,15.0,0.0,-4.0,STAT,,,,,,3.9144
2025-03-12 05:44:21-07:00,6.4,164.57100000000003,6.489,11.97,20.124,394.62,7.3,72.4,0.0,0.0,0.05,17.0,0.0,-3.0,STAT,,,,,,4.0248
2025-03-12 05:45:21-07:00,6.39,165.39600000000002,6.426,10.762500000000001,21.744,394.26,7.3,72.1,0.0,0.0,0.02,16.0,0.0,-3.0,STAT,,,,,,4.3488
2025-03-12 05:46:21-07:00,6.38,171.79800000000003,7.632000000000001,11.6655,21.612000000000002,394.43,7.2,72.0,0.0,0.0,0.01,16.0,0.0,-3.0,STAT,,,,,,4.322400000000001
2025-03-12 05:47:21-07:00,6.34,166.73800000000003,7.434,12.012,21.131999999999998,394.8,7.2,72.3,0.0,0.0,0.0,16.0,0.0,-3.0,STAT,,,,,,4.2264
2025-03-12 05:48:21-07:00,6.32,163.394,7.308,11.718,21.924,394.93,7.2,72.4,0.0,0.0,0.0,16.0,0.0,-3.0,STAT,,,,,,4.3848
2025-03-12 05:49:21-07:00,6.32,164.43900000000002,7.677,12.505500000000001,20.208,394.97,7.2,72.4,0.0,0.0,0.0,15.0,-1.0,-4.0,STAT,,,,,,4.0416
2025-03-12 05:50:21-07:00,6.31,167.079,8.046,11.6865,20.688,394.99,7.2,72.4,0.0,0.0,0.18,15.0,-1.0,-3.0,STAT,,,,,,4.1376
2025-03-12 05:51:22-07:00,6.31,166.98000000000002,5.103,10.6785,21.768,395.0,7.2,72.2,0.0,0.0,0.06,18.0,-1.0,-4.0,STAT,,,,,,4.3536
2025-03-12 05:52:22-07:00,6.31,167.761,6.561,11.571,21.215999999999998,395.0,7.2,72.3,0.0,0.0,0.02,17.0,-1.0,-4.0,STAT,,,,,,4.2432
2025-03-12 05:53:22-07:00,6.31,166.10000000000002,6.093,11.3925,21.732,395.0,7.3,72.4,0.0,0.0,0.01,17.0,-1.0,-3.0,STAT,,,,,,4.3464
2025-03-12 05:54:23-07:00,6.31,165.39600000000002,4.761,11.865000000000002,19.416,395.0,7.2,72.5,0.0,0.0,0.0,17.0,-1.0,-4.0,STAT,,,,,,3.8832000000000004
2025-03-12 05:55:23-07:00,6.31,169.037,5.22,12.852,19.272,395.05,7.3,72.5,0.0,0.0,0.0,17.0,0.0,-4.0,STAT,,,,,,3.8544
2025-03-12 05:56:24-07:00,6.3,169.08100000000002,7.452,12.2955,20.291999999999998,395.02,7.3,72.3,0.0,0.0,0.07,16.0,-1.0,-4.0,STAT,,,,,,4.0584
2025-03-12 05:57:24-07:00,6.31,168.091,7.5600000000000005,12.81,21.287999999999997,395.01,7.2,72.2,0.0,0.11,0.39,16.0,0.0,-4.0,STAT,,,,,,4.345599999999999
2025-03-12 05:58:24-07:00,6.3,165.91300000000004,6.507000000000001,13.251,20.232,395.0,7.2,72.3,0.0,0.04,0.13,17.0,0.0,-4.0,STAT,,,,,,4.0784
2025-03-12 05:59:24-07:00,6.3,166.254,6.498,13.870500000000002,17.76,395.08,7.2,72.4,0.0,0.01,0.04,17.0,0.0,-4.0,STAT,,,,,,3.5600000000000005
2025-03-12 06:00:24-07:00,6.29,167.83800000000002,7.308,13.818000000000001,17.639999999999997,395.68,7.2,72.5,0.0,0.0,0.01,16.0,0.0,-4.0,STAT,,,,,,3.5279999999999996
2025-03-12 06:01:25-07:00,6.29,165.63800000000003,5.958,13.7025,18.192,395.89,7.2,72.5,0.0,0.0,0.0,17.0,0.0,-4.0,STAT,,,,,,3.6384000000000003
2025-03-12 06:02:25-07:00,6.29,164.60399999999998,6.066000000000001,13.0305,18.144,395.96,7.2,72.5,0.0,0.18,0.18,17.0,0.0,-4.0,STAT,,,,,,3.7728
2025-03-12 06:03:25-07:00,6.25,178.376,7.119000000000001,12.8625,19.452,395.99,7.2,72.6,0.0,0.19,0.19,16.0,-1.0,-4.0,STAT,,,,,,4.042400000000001
2025-03-12 06:04:25-07:00,6.23,199.55100000000002,4.680000000000001,12.8625,21.9,396.0,7.2,72.5,0.0,0.1,0.1,17.0,0.0,-3.0,STAT,,,,,,4.46
2025-03-12 06:05:25-07:00,6.22,198.06600000000003,3.8970000000000002,12.400500000000001,21.516,395.92,7.2,72.7,0.0,0.03,0.03,18.0,-1.0,-3.0,STAT,,,,,,4.3271999999999995
2025-03-12 06:06:26-07:00,6.21,184.41500000000002,6.633,12.316500000000001,20.652,395.43,7.2,72.6,0.0,0.21,0.21,16.0,0.0,-3.0,STAT,,,,,,4.298400000000001
2025-03-12 06:07:26-07:00,6.21,171.89700000000002,5.256,12.5265,19.968,395.15,7.2,72.7,0.0,0.15,0.4,17.0,-1.0,-3.0,STAT,,,,,,4.1136
2025-03-12 06:08:26-07:00,6.2,168.41,7.38,12.2955,19.907999999999998,395.14,7.2,72.9,0.0,0.08,0.37,15.0,0.0,-3.0,STAT,,,,,,4.045599999999999
2025-03-12 06:09:26-07:00,6.19,167.552,7.6049999999999995,12.1485,20.208,395.11,7.2,72.9,0.0,0.03,0.22,15.0,-1.0,-3.0,STAT,,,,,,4.0656
2025-03-12 06:10:22-07:00,6.19,162.64600000000002,8.019,12.537,20.304000000000002,395.04,7.1,72.7,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,3.2608000000000006
2025-03-12 06:11:23-07:00,6.18,165.09900000000002,8.028,13.356000000000002,19.104,395.02,7.1,72.7,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,3.0208000000000004
2025-03-12 06:12:23-07:00,6.15,167.959,8.694,13.629000000000001,19.523999999999997,395.01,7.1,73.0,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,3.1048
2025-03-12 06:13:24-07:00,6.12,165.25300000000001,7.029,13.692,19.212,395.0,7.1,73.0,-1.0,-1.0,-1.0,16.0,0.0,-3.0,STAT,,,,,,3.0423999999999998
2025-03-12 06:14:24-07:00,6.11,164.637,6.696000000000001,12.369,19.043999999999997,395.0,7.1,73.0,-1.0,-1.0,-1.0,17.0,0.0,-4.0,STAT,,,,,,3.0088
2025-03-12 06:15:24-07:00,6.11,165.22,7.074000000000001,11.655,20.412000000000003,395.0,7.1,73.0,-1.0,-1.0,-1.0,17.0,0.0,-3.0,STAT,,,,,,3.282400000000001
2025-03-12 06:16:24-07:00,6.11,162.778,7.821,12.6945,18.828,395.46,7.1,73.0,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,2.9656000000000002
2025-03-12 06:17:25-07:00,6.1,169.983,5.283,12.033000000000001,19.992,395.81,7.1,73.3,0.0,0.01,0.05,17.0,-1.0,-3.0,STAT,,,,,,4.0064
2025-03-12 06:18:25-07:00,6.1,163.19600000000003,6.867,12.1065,20.471999999999998,395.93,7.2,73.3,0.0,0.0,0.02,16.0,-1.0,-4.0,STAT,,,,,,4.094399999999999
2025-03-12 06:19:25-07:00,6.1,163.46,7.3709999999999996,11.2665,20.808,395.98,7.2,73.3,0.0,0.0,0.01,15.0,-1.0,-3.0,STAT,,,,,,4.1616
2025-03-12 06:20:25-07:00,6.1,165.78100000000003,7.164,12.537,19.404,396.57,7.2,73.3,0.0,0.0,0.0,16.0,0.0,-3.0,STAT,,,,,,3.8808000000000002
2025-03-12 06:21:25-07:00,6.09,168.33300000000003,8.388,12.925500000000001,18.528,396.85,7.2,73.4,0.0,0.05,0.05,15.0,0.0,-3.0,STAT,,,,,,3.7456
2025-03-12 06:22:26-07:00,6.09,167.233,6.992999999999999,12.285,20.148,396.95,7.1,73.1,0.0,0.02,0.02,16.0,-1.0,-3.0,STAT,,,,,,4.0456
2025-03-12 06:23:27-07:00,6.08,164.769,6.507000000000001,12.0645,21.192,396.98,7.1,73.2,0.0,0.19,0.19,16.0,0.0,-3.0,STAT,,,,,,4.3904000000000005
2025-03-12 06:24:27-07:00,6.08,164.483,6.714,11.445,20.844,396.94,7.1,73.2,-1.0,-1.0,-1.0,16.0,0.0,-3.0,STAT,,,,,,3.3688000000000002
2025-03-12 06:25:27-07:00,6.06,168.245,8.325000000000001,13.524000000000001,18.876,396.64,7.1,73.2,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,2.9752
2025-03-12 06:26:27-07:00,6.04,166.804,8.946,12.589500000000001,20.268,396.22,7.1,73.2,-1.0,-1.0,-1.0,15.0,0.0,-3.0,STAT,,,,,,3.2536000000000005
2025-03-12 06:27:28-07:00,6.02,169.026,8.334,12.043500000000002,19.439999999999998,396.08,7.1,73.2,0.0,0.36,0.36,15.0,0.0,-3.0,STAT,,,,,,4.176
2025-03-12 06:28:25-07:00,6.01,171.89700000000002,8.154,12.127500000000001,19.176,396.2,7.1,73.4,0.0,0.27,0.27,15.0,0.0,-3.0,STAT,,,,,,4.0512
2025-03-12 06:29:26-07:00,6.01,173.69000000000003,7.092,11.466000000000001,20.063999999999997,396.11,7.1,73.2,-1.0,-1.0,-1.0,16.0,-1.0,-4.0,STAT,,,,,,3.2127999999999997
2025-03-12 06:30:26-07:00,6.01,174.592,8.757000000000001,12.169500000000001,17.244,396.04,7.1,73.2,-1.0,-1.0,-1.0,15.0,0.0,-4.0,STAT,,,,,,2.6488000000000005
2025-03-12 06:31:26-07:00,6.0,173.712,7.236,12.7575,18.564,396.37,7.1,73.2,-1.0,-1.0,-1.0,16.0,0.0,-4.0,STAT,,,,,,2.9128
2025-03-12 06:32:26-07:00,6.0,170.48900000000003,9.612,12.043500000000002,20.328,396.78,7.1,73.2,-1.0,-1.0,-1.0,14.0,0.0,-3.0,STAT,,,,,,3.2656
2025-03-12 06:33:30-07:00,6.0,173.34900000000002,6.777,12.4635,20.16,396.51,7.1,73.3,0.0,0.5,0.5,16.0,0.0,-3.0,STAT,,,,,,4.432
2025-03-12 06:34:26-07:00,6.0,174.58100000000002,8.217,11.518500000000001,20.855999999999998,396.2,7.1,73.4,-1.0,-1.0,-1.0,15.0,-1.0,-3.0,STAT,,,,,,3.3712
2025-03-12 06:35:26-07:00,5.99,168.96,8.028,11.2035,20.904,396.07,7.1,73.4,-1.0,-1.0,-1.0,16.0,-1.0,-4.0,STAT,,,,,,3.3808000000000007
2025-03-12 06:36:26-07:00,5.99,170.86300000000003,6.318,11.6445,19.92,396.23,7.1,73.4,-1.0,-1.0,-1.0,16.0,-1.0,-4.0,STAT,,,,,,3.184
2025-03-12 06:37:26-07:00,5.99,173.129,7.767000000000001,12.495000000000001,17.712,396.7,7.1,73.4,-1.0,-1.0,-1.0,15.0,-1.0,-4.0,STAT,,,,,,2.7424
2025-03-12 06:38:26-07:00,5.99,170.379,8.784,11.844,20.099999999999998,396.89,7.2,73.4,0.0,0.27,0.27,14.0,-2.0,-4.0,STAT,,,,,,4.236
2025-03-12 06:39:26-07:00,5.99,165.50600000000003,6.8580000000000005,10.9725,20.16,396.9,7.2,73.4,0.0,0.09,0.09,16.0,-2.0,-3.0,STAT,,,,,,4.104
2025-03-12 06:40:26-07:00,5.99,169.004,5.931,11.7495,19.823999999999998,396.96,7.2,73.2,0.0,0.03,0.03,17.0,-1.0,-4.0,STAT,,,,,,3.9888
2025-03-12 06:41:26-07:00,5.99,167.959,5.121,11.707500000000001,19.86,396.99,7.2,73.3,0.0,0.25,0.34,18.0,-1.0,-3.0,STAT,,,,,,4.172
2025-03-12 06:42:26-07:00,5.99,169.345,7.164,11.9385,18.492,396.87,7.2,73.3,0.0,0.45,0.48,15.0,-1.0,-4.0,STAT,,,,,,4.058400000000001
2025-03-12 06:43:27-07:00,5.99,175.032,5.805000000000001,11.3505,19.02,396.71,7.2,73.3,0.0,0.25,0.26,17.0,-1.0,-4.0,STAT,,,,,,4.0040000000000004
2025-03-12 06:44:27-07:00,6.0,173.61300000000003,5.13,13.0515,17.843999999999998,396.9,7.2,73.3,0.0,0.08,0.08,17.0,0.0,-4.0,STAT,,,,,,3.6327999999999996
