DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-05 23:10:47,,1077.23,2.043,28.119000000000003,43.992,655.72,17.1,47.1,12.93,13.49,20.61,5.316369655971662
2025-04-05 23:11:47,,1074.48,2.043,27.51,45.492,656.92,17.0,47.0,9.99,10.26,24.35,5.253804622094336
2025-04-05 23:12:47,,1065.6580000000001,2.034,27.069000000000003,44.772,648.97,17.0,45.0,8.79,9.33,16.2,5.193066617094258
2025-04-05 23:13:47,,1066.1090000000002,2.034,27.8145,45.504,643.55,17.0,45.0,8.86,9.27,14.38,5.187666741913091
2025-04-05 23:14:47,,1071.565,2.034,13.7025,46.032,650.18,17.0,46.1,8.3,8.73,19.46,4.943089549830786
2025-04-05 23:15:47,,1076.7130000000002,2.043,30.6915,45.74399999999999,652.47,17.0,47.6,9.46,9.97,13.43,5.0297798968627365
2025-04-05 23:16:47,,1075.8110000000001,2.043,10.185,44.256,650.9,17.0,47.6,9.15,9.81,24.11,4.828666256811528
2025-04-05 23:17:47,,1070.553,2.043,12.925500000000001,45.779999999999994,652.59,17.0,47.4,9.6,10.2,13.0,4.719693526493087
2025-04-05 23:18:47,,1065.922,1.989,30.145500000000002,44.412,656.56,17.0,48.7,9.0,9.42,17.04,4.7862752044963495
2025-04-05 23:19:47,,1063.612,2.052,29.862000000000002,45.072,654.39,16.9,49.2,8.98,9.46,17.67,4.840837541624509
2025-04-05 23:20:47,,1065.141,2.043,28.9065,44.484,654.03,16.9,48.4,8.93,9.51,31.68,4.875460268429584
2025-04-05 23:21:47,,1070.025,2.043,28.6545,44.088,654.88,16.9,48.5,8.38,8.84,9.87,4.898155263413191
2025-04-05 23:22:47,,1068.3310000000001,2.043,7.5075,45.083999999999996,649.82,16.9,47.2,6.87,7.35,10.32,4.7768980115313004
2025-04-05 23:23:47,,1061.324,2.043,29.694000000000003,44.652,650.78,16.9,47.5,7.54,8.05,17.15,4.809192602959477
2025-04-05 23:24:47,,1064.8990000000001,2.007,31.248000000000005,43.09199999999999,657.89,16.9,51.6,8.68,9.1,22.19,4.843847533928994
2025-04-05 23:25:47,,1067.7040000000002,2.061,29.988,43.044,658.25,16.8,51.9,8.06,8.59,18.29,4.8657894414665215
2025-04-05 23:26:47,,1071.5100000000002,2.007,28.056,42.936,656.56,16.8,50.5,8.16,8.64,16.49,4.875234093545826
2025-04-05 23:27:47,,1064.3600000000001,2.007,30.303,44.1,658.01,16.8,50.4,8.36,8.88,26.48,4.898364890572711
2025-04-05 23:28:47,,1063.084,2.007,28.3185,43.356,658.73,16.8,50.3,8.19,8.57,17.08,4.907285624354081
2025-04-05 23:29:47,,1058.387,2.007,30.0195,43.199999999999996,657.77,16.8,51.1,7.73,8.16,18.47,4.921222298665326
2025-04-05 23:30:47,,1066.8020000000001,2.061,29.242500000000003,43.8,661.86,16.8,51.9,7.99,8.54,24.09,4.933028486734039
2025-04-05 23:31:47,,1073.116,2.061,29.242500000000003,41.891999999999996,661.74,16.8,51.9,7.98,8.48,10.29,4.9390491015810065
2025-04-05 23:32:47,,1070.366,2.061,29.483999999999998,42.3,661.74,16.7,51.8,7.63,8.34,19.49,4.946099400540415
2025-04-05 23:33:47,,1077.131,2.061,29.956500000000002,42.564,663.31,16.7,52.4,8.89,9.46,21.18,4.95702750809301
2025-04-05 23:34:47,,1097.4260000000002,2.061,30.177,40.524,664.99,16.7,53.0,8.8,9.31,11.83,4.96324262035975
2025-04-05 23:35:47,,1107.612,2.052,31.836000000000002,37.391999999999996,671.38,16.7,55.0,8.51,9.04,11.97,4.967594164664942
2025-04-05 23:36:47,,1102.904,2.007,28.917,36.576,666.44,16.7,53.5,8.52,9.26,19.85,4.961146460779971
2025-04-05 23:37:47,,1099.516,2.052,31.143,35.724,668.13,16.7,53.8,8.43,9.12,27.96,4.960133566536577
2025-04-05 23:38:47,,1092.443,2.052,31.888500000000004,36.156,668.25,16.7,53.6,7.84,8.44,31.35,4.961082550873096
2025-04-05 23:39:47,,1091.123,2.061,30.954,36.828,669.09,16.7,52.4,8.62,9.2,23.84,4.96167571316693
2025-04-05 23:40:47,,1094.3790000000001,2.061,31.479000000000003,37.752,662.83,16.7,51.7,8.47,8.86,11.55,4.964744044049827
2025-04-05 23:41:47,,1097.1840000000002,2.007,30.765,39.42,662.58,16.7,51.0,9.23,9.65,22.41,4.969623603213073
2025-04-05 23:42:47,,1089.374,2.061,30.975,40.056000000000004,662.22,16.6,51.6,8.03,8.54,32.71,4.974190305202156
2025-04-05 23:43:47,,1087.4270000000001,2.007,30.5025,39.384,661.62,16.6,51.2,8.97,9.56,37.24,4.977664234021679
2025-04-05 23:44:47,,1090.1770000000001,2.061,31.941000000000003,39.144,661.5,16.6,52.3,8.63,9.32,21.21,4.98378177345459
2025-04-05 23:45:47,,1090.166,2.061,30.9225,39.779999999999994,663.67,16.6,52.9,8.5,9.15,19.33,4.98784423398848
2025-04-05 23:46:47,,1097.525,2.061,31.899,38.16,665.72,16.6,53.3,8.42,9.07,20.15,4.9915382903505
2025-04-05 23:47:47,,1096.997,2.061,31.153500000000005,38.52,665.11,16.6,53.4,8.28,8.75,18.48,4.993459721808181
2025-04-05 23:48:47,,1094.269,2.007,30.87,38.772,665.6,16.6,54.0,8.36,9.04,16.0,4.995350482835627
2025-04-05 23:49:47,,1088.912,2.052,31.353,37.116,668.73,16.6,54.5,9.91,10.31,13.99,4.9974908380052225
