DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,86,18,2618862233,27,-31,2745486701,AQI
2025-03-18 04:13:46-07:00,6.09,168.20100000000002,6.093,22.3545,24.996,411.0,7.3,64.4,0.79,1.66,2.31,16,2.0,,,,,6.3272
2025-03-18 04:14:46-07:00,6.06,163.19600000000003,6.543,22.197000000000003,23.747999999999998,411.0,7.3,64.5,0.93,1.83,2.05,17,2.0,,,,,6.2136000000000005
2025-03-18 04:15:46-07:00,6.02,166.529,5.463,22.8165,24.192,411.0,7.3,64.8,0.98,1.53,1.6,17,2.0,,,,,6.0624
2025-03-18 04:16:46-07:00,6.01,168.06900000000002,6.138000000000001,23.3835,22.968,410.71,7.3,64.9,0.99,2.05,2.26,16,2.0,,,,,6.2336
2025-03-18 04:17:47-07:00,6.0,171.79800000000003,5.571000000000001,24.612000000000002,22.116,410.83,7.3,65.2,1.47,2.75,3.0,16,2.0,,,,,6.623200000000001
2025-03-18 04:18:47-07:00,5.99,171.01700000000002,4.212,24.318,23.676,410.86,7.3,65.4,1.19,2.56,2.72,19,3.0,,,,,6.7832
2025-03-18 04:19:47-07:00,5.98,171.45700000000002,5.706,23.677500000000002,27.204,410.3,7.2,65.7,1.59,3.19,3.32,16,3.0,,,,,7.992800000000001
2025-03-18 04:20:47-07:00,5.95,170.48900000000003,4.464,22.659,26.52,410.11,7.2,65.8,1.86,3.14,3.18,18,2.0,,,,,7.816000000000001
2025-03-18 04:21:47-07:00,5.92,171.01700000000002,6.723,22.6905,26.063999999999997,409.97,7.3,65.9,1.64,2.79,3.04,17,2.0,,,,,7.4448
2025-03-18 04:22:48-07:00,5.91,174.21800000000002,6.354,22.428,26.688,409.91,7.3,66.1,1.72,3.18,3.27,16,1.0,,,,,7.881600000000001
2025-03-18 04:23:48-07:00,5.9,172.15,6.309,24.3075,24.095999999999997,409.71,7.2,66.2,1.47,2.7,2.74,16,2.0,,,,,6.9792
2025-03-18 04:24:48-07:00,5.9,171.07200000000003,6.992999999999999,22.753500000000003,25.56,409.74,7.2,66.4,1.18,2.55,2.66,16,2.0,,,,,7.152
2025-03-18 04:25:49-07:00,5.9,169.4,8.055,21.336000000000002,27.395999999999997,409.26,7.2,66.5,1.06,1.89,2.03,16,2.0,,,,,6.991199999999999
2025-03-18 04:26:49-07:00,5.89,169.741,7.272,22.3755,27.215999999999998,409.09,7.2,66.5,1.02,1.89,1.93,16,2.0,,,,,6.9552
2025-03-18 04:27:49-07:00,5.88,166.243,3.195,21.1575,27.144000000000002,409.03,7.2,66.6,1.01,1.92,1.94,18,2.0,,,,,6.9648
2025-03-18 04:28:49-07:00,5.88,166.705,3.42,23.635500000000004,25.812,409.47,7.2,66.8,0.94,1.61,1.79,17,2.0,,,,,6.450400000000001
2025-03-18 04:29:49-07:00,5.88,168.245,4.086,23.541000000000004,26.532,409.81,7.2,67.0,0.93,1.68,1.74,18,2.0,,,,,6.6504
2025-03-18 04:30:49-07:00,5.84,168.11300000000003,6.165,23.2365,24.215999999999998,409.93,7.2,67.1,0.72,1.21,1.23,16,2.0,,,,,5.8111999999999995
2025-03-18 04:31:49-07:00,5.82,167.145,6.057,24.0135,23.195999999999998,409.98,7.2,67.2,0.28,1.07,1.07,16,2.0,,,,,5.4952
2025-03-18 04:32:49-07:00,5.81,165.044,5.859,22.575,23.52,409.99,7.2,67.2,0.42,1.33,1.33,16,1.0,,,,,5.768
2025-03-18 04:33:51-07:00,5.8,179.00300000000001,5.724,24.6645,22.968,410.0,7.1,67.3,0.77,1.26,1.26,15,2.0,,,,,5.6016
2025-03-18 04:34:51-07:00,5.79,197.81300000000002,8.064000000000002,22.701,22.944,410.0,7.1,67.3,0.93,1.43,1.43,14,1.0,,,,,5.7328
2025-03-18 04:35:47-07:00,5.78,203.192,5.814,23.142,23.447999999999997,410.0,7.1,67.1,0.36,1.08,1.08,15,2.0,,,,,5.553599999999999
2025-03-18 04:36:47-07:00,5.78,198.23100000000002,6.588,22.081500000000002,26.376,410.27,7.1,67.1,-1.0,-1.0,-1.0,15,1.0,,,,,4.475200000000001
2025-03-18 04:37:47-07:00,5.78,186.92300000000003,7.893,21.052500000000002,24.876,410.74,7.1,67.1,-1.0,-1.0,-1.0,15,1.0,,,,,4.175200000000001
2025-03-18 04:38:48-07:00,5.76,179.38800000000003,6.696000000000001,23.1945,23.376,411.15,7.1,67.1,-1.0,-1.0,-1.0,16,1.0,,,,,3.8752000000000004
2025-03-18 04:39:48-07:00,5.72,177.562,5.931,22.6275,25.163999999999998,411.7,7.1,67.1,-1.0,-1.0,-1.0,16,2.0,,,,,4.2328
2025-03-18 04:40:50-07:00,5.7,173.778,8.360999999999999,21.567,26.795999999999996,411.89,7.0,65.4,0.33,1.06,1.09,15,1.0,,,,,6.207199999999999
2025-03-18 04:41:50-07:00,5.7,169.15800000000002,5.535,21.987000000000002,26.471999999999998,411.96,7.0,65.0,0.11,0.36,0.37,16,1.0,,,,,5.5824
2025-03-18 04:42:50-07:00,5.7,173.61300000000003,7.587,19.603500000000004,27.791999999999998,411.53,7.0,64.8,0.04,0.52,0.53,15,1.0,,,,,5.9744
2025-03-18 04:43:50-07:00,5.69,172.39200000000002,7.398000000000001,20.317500000000003,25.86,411.19,7.0,64.7,0.01,0.17,0.17,15,1.0,,,,,5.308000000000001
2025-03-18 04:44:50-07:00,5.69,168.278,7.947,19.656,24.816,410.66,7.0,64.5,0.0,0.39,0.39,15,1.0,,,,,5.275200000000001
2025-03-18 04:45:52-07:00,5.69,160.875,9.333,19.614,24.552,410.16,7.1,64.5,0.0,0.23,0.36,14,1.0,,,,,5.0944
2025-03-18 04:46:52-07:00,5.69,160.49,6.984,20.16,26.795999999999996,410.06,7.0,64.4,0.0,0.08,0.16,16,1.0,,,,,5.4232
2025-03-18 04:47:52-07:00,5.69,160.116,7.551000000000001,21.913500000000003,26.976,410.02,7.1,64.3,0.08,0.11,0.13,16,2.0,,,,,5.4832
2025-03-18 04:48:52-07:00,5.68,157.56400000000002,7.893,20.9685,27.444,410.01,7.1,64.3,0.18,0.51,0.51,16,1.0,,,,,5.896800000000001
2025-03-18 04:49:48-07:00,5.69,160.96300000000002,7.128,21.4725,26.387999999999998,410.41,7.0,64.3,-1.0,-1.0,-1.0,16,1.0,,,,,4.4776
2025-03-18 04:50:48-07:00,5.69,158.21300000000002,9.144,20.37,24.612000000000002,411.02,7.0,64.3,-1.0,-1.0,-1.0,14,1.0,,,,,4.122400000000001
2025-03-18 04:51:49-07:00,5.69,155.991,7.308,20.16,25.704,411.01,7.1,64.3,0.1,0.27,0.27,16,1.0,,,,,5.356800000000001
2025-03-18 04:52:51-07:00,5.68,156.98100000000002,5.931,20.317500000000003,26.483999999999998,411.0,7.1,64.3,0.04,0.12,0.29,17,1.0,,,,,5.3928
2025-03-18 04:53:54-07:00,5.68,158.48800000000003,7.659,20.4435,28.139999999999997,411.0,7.1,64.3,0.02,0.1,0.17,16,1.0,,,,,5.708
2025-03-18 04:54:50-07:00,5.68,162.074,8.307,21.7875,28.116,411.0,7.1,64.4,0.01,0.28,0.45,16,1.0,,,,,5.847200000000001
2025-03-18 04:55:50-07:00,5.67,159.58800000000002,10.494,22.585500000000003,23.447999999999997,411.0,7.1,64.4,-1.0,-1.0,-1.0,15,2.0,,,,,3.8895999999999997
2025-03-18 04:56:50-07:00,5.67,159.962,8.82,23.121000000000002,24.204,411.35,7.1,64.3,0.01,0.38,0.53,15,1.0,,,,,5.144800000000001
2025-03-18 04:57:52-07:00,5.67,159.10399999999998,9.567,21.5775,24.131999999999998,411.77,7.1,64.3,0.0,0.24,0.3,14,1.0,,,,,5.0184
2025-03-18 04:58:53-07:00,5.67,163.79000000000002,8.847,21.6405,25.536,412.54,7.1,64.3,-1.0,-1.0,-1.0,15,1.0,,,,,4.307200000000001
2025-03-18 04:59:53-07:00,5.67,161.425,9.684,21.9555,23.676,413.48,7.1,64.3,-1.0,-1.0,-1.0,15,1.0,,,,,3.9352
2025-03-18 05:00:53-07:00,5.66,159.258,7.226999999999999,20.5905,25.284,413.82,7.1,64.3,-1.0,-1.0,-1.0,16,1.0,,,,,4.2568
2025-03-18 05:01:53-07:00,5.65,159.973,6.246,22.3755,24.095999999999997,413.64,7.1,64.3,-1.0,-1.0,-1.0,18,1.0,,,,,4.0192
2025-03-18 05:02:49-07:00,5.63,158.026,7.839000000000001,21.2835,23.112000000000002,413.86,7.1,64.3,-1.0,-1.0,-1.0,17,1.0,,,,,3.822400000000001
2025-03-18 05:03:49-07:00,5.6,159.643,8.126999999999999,21.619500000000002,23.532,413.95,7.1,64.3,-1.0,-1.0,-1.0,16,1.0,,,,,3.9064000000000005
2025-03-18 05:04:49-07:00,5.6,157.59700000000004,8.946,21.230999999999998,25.823999999999998,413.17,7.1,64.3,-1.0,-1.0,-1.0,15,2.0,,,,,4.3648
2025-03-18 05:05:49-07:00,5.59,157.13500000000002,7.524,19.8135,22.572,412.64,7.1,64.3,-1.0,-1.0,-1.0,16,1.0,,,,,3.7144000000000004
2025-03-18 05:06:49-07:00,5.59,152.625,11.016,21.084,25.032,412.23,7.1,64.3,-1.0,-1.0,-1.0,13,1.0,,,,,4.2064
2025-03-18 05:07:50-07:00,5.58,157.949,8.757000000000001,21.419999999999998,27.084,412.08,7.1,64.0,0.0,0.33,0.35,15,1.0,,,,,5.6808000000000005
2025-03-18 05:08:51-07:00,5.58,153.30700000000002,9.225,20.118000000000002,26.136,412.03,7.0,64.0,0.0,0.51,0.51,14,1.0,,,,,5.6352
2025-03-18 05:09:52-07:00,5.57,153.098,8.19,20.107499999999998,24.06,411.36,7.1,64.1,0.0,0.52,0.52,15,1.0,,,,,5.228000000000001
2025-03-18 05:10:52-07:00,5.57,152.119,8.568,19.8135,24.24,411.13,7.1,64.1,0.0,0.19,0.19,14,2.0,,,,,5.0
2025-03-18 05:11:53-07:00,5.56,150.216,7.226999999999999,18.375,24.492,411.04,7.1,64.0,0.0,0.33,0.59,15,1.0,,,,,5.162400000000001
2025-03-18 05:12:54-07:00,5.53,151.42600000000002,6.354,18.4065,25.08,411.02,7.1,64.0,0.0,0.25,0.34,15,1.0,,,,,5.216
2025-03-18 05:13:50-07:00,5.5,146.50900000000001,8.217,20.0865,20.376,410.85,7.0,64.0,0.0,0.58,0.61,15,1.0,,,,,4.539200000000001
2025-03-18 05:14:51-07:00,5.49,148.14800000000002,6.912,18.983999999999998,21.695999999999998,410.3,7.1,64.0,0.0,0.39,0.4,15,2.0,,,,,4.6512
2025-03-18 05:15:51-07:00,5.48,148.52200000000002,7.460999999999999,20.496,23.352,410.1,7.0,64.1,0.0,0.52,0.61,14,2.0,,,,,5.0864
2025-03-18 05:16:51-07:00,5.47,158.202,5.319,19.078500000000002,25.536,410.04,7.0,64.1,0.0,0.61,0.64,16,1.0,,,,,5.5952
2025-03-18 05:17:51-07:00,5.43,157.50900000000001,7.767000000000001,18.3645,25.331999999999997,410.04,7.0,64.3,0.0,0.81,0.82,14,0.0,,,,,5.7143999999999995
2025-03-18 05:18:52-07:00,5.4,151.217,7.7940000000000005,19.194000000000003,25.188,410.52,7.0,64.3,0.0,0.53,0.92,14,1.0,,,,,5.461600000000001
2025-03-18 05:19:52-07:00,5.39,148.45600000000002,7.857,19.3935,25.355999999999998,410.91,6.9,64.4,0.0,0.41,0.61,14,1.0,,,,,5.3992
2025-03-18 05:20:52-07:00,5.37,152.65800000000002,8.595,20.958000000000002,21.384,411.62,6.9,64.5,0.22,0.6,0.66,14,1.0,,,,,4.7568
2025-03-18 05:21:52-07:00,5.36,154.68200000000002,6.102,21.703500000000002,22.163999999999998,412.16,6.9,64.5,0.07,0.42,0.44,16,1.0,,,,,4.7688
2025-03-18 05:22:53-07:00,5.32,157.65200000000002,3.6630000000000003,20.916000000000004,22.104000000000003,412.06,6.9,64.6,0.02,0.32,0.64,17,1.0,,,,,4.676800000000001
2025-03-18 05:23:52-07:00,5.29,157.179,6.084,21.367500000000003,20.508,412.67,6.8,64.7,0.07,0.55,0.72,16,2.0,,,,,4.541600000000001
2025-03-18 05:24:52-07:00,5.28,154.352,6.291,22.826999999999998,18.9,412.88,6.8,64.7,0.33,0.75,0.8,16,2.0,,,,,4.38
2025-03-18 05:25:52-07:00,5.27,154.12100000000004,4.455,23.268,20.663999999999998,412.96,6.8,64.9,0.24,1.0,1.26,17,3.0,,,,,4.932799999999999
2025-03-18 05:26:52-07:00,5.22,152.19600000000003,6.102,20.874,25.679999999999996,412.28,6.7,65.1,0.08,0.63,0.75,15,1.0,,,,,5.639999999999999
2025-03-18 05:27:53-07:00,5.19,157.08,6.7410000000000005,21.084,27.252,411.45,6.7,65.2,0.03,0.91,1.03,16,1.0,,,,,6.1784
2025-03-18 05:28:54-07:00,5.18,155.925,8.136,20.16,21.9,411.16,6.7,65.3,0.01,0.87,0.91,15,1.0,,,,,5.076
2025-03-18 05:29:54-07:00,5.16,151.954,8.802,18.837000000000003,20.688,411.06,6.7,65.4,0.0,0.57,0.59,14,1.0,,,,,4.5936
2025-03-18 05:30:54-07:00,5.16,146.949,9.297,20.307000000000002,19.728,410.73,6.7,65.4,0.0,0.54,0.54,13,2.0,,,,,4.377600000000001
2025-03-18 05:31:54-07:00,5.12,149.809,7.947,18.375,25.272,410.49,6.7,65.4,0.0,0.44,0.47,13,1.0,,,,,5.4064000000000005
2025-03-18 05:32:54-07:00,5.09,150.44700000000003,8.235000000000001,19.2045,27.648,410.82,6.6,65.5,0.0,0.59,0.72,14,1.0,,,,,6.0016
2025-03-18 05:33:54-07:00,5.08,148.434,9.189000000000002,20.8425,26.747999999999998,410.94,6.6,65.6,0.0,0.25,0.57,13,1.0,,,,,5.5496
2025-03-18 05:34:54-07:00,5.07,153.835,7.776000000000001,21.105000000000004,23.652,410.98,6.6,65.6,0.0,0.47,0.77,15,1.0,,,,,5.106400000000001
2025-03-18 05:35:54-07:00,5.06,152.119,6.39,20.201999999999998,22.907999999999998,410.99,6.6,65.7,0.0,0.28,0.38,15,1.0,,,,,4.8056
2025-03-18 05:36:55-07:00,5.05,151.20600000000002,6.885000000000001,21.6825,22.272,411.0,6.6,65.7,0.0,0.09,0.12,14,2.0,,,,,4.5264
2025-03-18 05:37:55-07:00,5.0,149.90800000000002,8.604000000000001,23.635500000000004,20.568,411.0,6.6,65.5,0.0,0.11,0.47,13,3.0,,,,,4.201600000000001
2025-03-18 05:38:56-07:00,4.98,149.941,8.163,20.863500000000002,24.264,411.0,6.6,65.3,0.0,0.04,0.17,13,2.0,,,,,4.8848
2025-03-18 05:39:56-07:00,4.97,147.719,8.504999999999999,21.021,25.823999999999998,410.35,6.6,65.1,0.0,0.01,0.05,15,2.0,,,,,5.1728
2025-03-18 05:40:56-07:00,4.97,144.804,10.539000000000001,21.724500000000003,23.844,410.12,6.5,65.1,0.0,0.0,0.27,13,2.0,,,,,4.768800000000001
2025-03-18 05:41:56-07:00,4.96,145.80500000000004,8.739,19.456500000000002,24.348,410.04,6.6,65.0,0.0,0.0,0.1,14,2.0,,,,,4.8696
2025-03-18 05:42:56-07:00,4.96,146.586,8.1,18.1965,23.555999999999997,410.02,6.6,64.9,0.0,0.03,0.06,14,1.0,,,,,4.7352
2025-03-18 05:43:55-07:00,4.95,146.04700000000003,7.029,18.049500000000002,26.724,409.71,6.6,64.7,0.0,0.02,0.04,15,1.0,,,,,5.3608
2025-03-18 05:44:56-07:00,4.95,146.927,6.9750000000000005,17.387999999999998,28.548,408.97,6.5,64.7,0.0,0.01,0.01,15,1.0,,,,,5.7176
2025-03-18 05:45:56-07:00,4.93,145.86,7.757999999999999,16.3485,31.415999999999997,408.34,6.6,64.7,0.0,0.0,0.37,14,0.0,,,,,6.2832
2025-03-18 05:46:56-07:00,4.9,147.29000000000002,9.081,18.9525,26.604000000000003,408.12,6.6,64.6,0.0,0.14,0.27,14,1.0,,,,,5.432800000000001
2025-03-18 05:47:56-07:00,4.88,143.16500000000002,10.539000000000001,19.299,24.12,408.04,6.6,64.6,0.0,0.16,0.51,12,1.0,,,,,4.952000000000001
2025-03-18 05:48:57-07:00,4.87,140.96500000000003,7.821,19.645500000000002,22.656,408.34,6.5,64.5,0.0,0.05,0.17,14,1.0,,,,,4.5712
2025-03-18 05:49:57-07:00,4.87,143.81400000000002,8.037,19.7085,23.652,408.77,6.5,64.5,0.0,0.1,0.14,14,1.0,,,,,4.8104000000000005
2025-03-18 05:50:57-07:00,4.86,144.23200000000003,8.937,21.0,23.76,408.92,6.5,64.5,0.0,0.05,0.06,13,1.0,,,,,4.792000000000001
2025-03-18 05:51:57-07:00,4.86,141.24,6.7410000000000005,19.9395,24.624,408.97,6.5,64.3,0.0,0.07,0.07,15,1.0,,,,,4.9808
2025-03-18 05:52:57-07:00,4.85,143.77,6.4350000000000005,20.349,23.255999999999997,409.34,6.5,64.2,0.0,0.16,0.17,16,1.0,,,,,4.7791999999999994
2025-03-18 05:53:57-07:00,4.85,144.10000000000002,5.9399999999999995,19.267500000000002,23.568,409.77,6.5,64.2,0.0,0.69,0.69,16,1.0,,,,,5.2656
2025-03-18 05:54:58-07:00,4.84,146.817,7.3260000000000005,20.464499999999997,21.528000000000002,409.92,6.5,64.2,0.0,0.27,0.27,14,2.0,,,,,4.521600000000001
2025-03-18 05:55:58-07:00,4.8,145.002,7.839000000000001,20.937,22.176,409.97,6.5,64.2,0.0,0.09,0.09,15,1.0,,,,,4.5072
2025-03-18 05:56:58-07:00,4.78,146.91600000000003,8.946,22.0185,25.523999999999997,409.99,6.5,64.2,0.0,0.58,0.58,15,2.0,,,,,5.5687999999999995
2025-03-18 05:57:58-07:00,4.77,145.101,7.623000000000001,21.0945,25.764,410.07,6.5,64.3,0.0,0.5,0.5,15,1.0,,,,,5.5528
2025-03-18 05:58:59-07:00,4.76,142.703,7.785,20.118000000000002,25.188,410.38,6.5,64.3,0.0,0.44,0.49,16,1.0,,,,,5.389600000000001
2025-03-18 05:59:59-07:00,4.76,142.23000000000002,9.567,22.228500000000004,25.116,410.78,6.5,64.3,0.0,0.4,0.42,14,0.0,,,,,5.3432
2025-03-18 06:00:59-07:00,4.76,144.32,10.376999999999999,22.102500000000003,26.352,411.01,6.5,64.4,0.0,0.52,0.52,13,0.0,,,,,5.686400000000001
2025-03-18 06:01:59-07:00,4.76,143.57200000000003,9.981,22.05,25.116,411.03,6.5,64.4,0.0,0.2,0.2,13,1.0,,,,,5.1832
2025-03-18 06:02:59-07:00,4.76,144.36400000000003,8.883,19.1415,24.804000000000002,411.01,6.5,64.4,0.0,0.41,0.41,14,0.0,,,,,5.288800000000001
2025-03-18 06:04:00-07:00,4.76,144.55100000000002,5.049,19.740000000000002,27.587999999999997,411.0,6.5,64.4,0.0,0.48,0.48,15,1.0,,,,,5.9016
2025-03-18 06:04:55-07:00,4.75,146.168,5.787,20.076,25.979999999999997,411.0,6.5,64.5,0.0,0.54,0.54,15,0.0,,,,,5.628
2025-03-18 06:05:55-07:00,4.75,144.54000000000002,6.4350000000000005,20.328,26.016,411.0,6.5,64.4,0.0,0.53,0.53,17,1.0,,,,,5.6272
2025-03-18 06:06:55-07:00,4.75,144.903,7.848000000000001,19.5405,24.671999999999997,411.25,6.5,64.4,0.0,0.17,0.17,15,1.0,,,,,5.0704
2025-03-18 06:07:55-07:00,4.74,143.077,8.757000000000001,18.427500000000002,25.656,411.09,6.5,64.3,0.0,0.34,0.54,15,0.0,,,,,5.4032
2025-03-18 06:08:55-07:00,4.74,148.5,9.531,20.0025,23.279999999999998,411.03,6.5,64.3,0.0,0.41,0.56,14,0.0,,,,,4.984
2025-03-18 06:09:55-07:00,4.74,145.145,7.488,20.454,24.84,410.96,6.5,64.3,0.0,0.71,0.76,15,1.0,,,,,5.536
2025-03-18 06:10:55-07:00,4.72,143.99,7.632000000000001,19.4145,26.099999999999998,410.98,6.5,64.4,0.0,0.47,0.58,15,0.0,,,,,5.596
2025-03-18 06:11:56-07:00,4.69,142.109,9.54,21.294,25.884,410.99,6.5,64.4,0.0,0.37,0.41,14,1.0,,,,,5.4728
2025-03-18 06:12:56-07:00,4.67,141.27300000000002,9.378,21.745500000000003,22.5,411.0,6.5,64.5,0.0,0.42,0.56,14,1.0,,,,,4.836
2025-03-18 06:13:56-07:00,4.66,142.054,10.674,20.349,25.02,411.0,6.5,64.5,0.0,0.31,0.5,13,1.0,,,,,5.252000000000001
2025-03-18 06:14:56-07:00,4.66,146.78400000000002,8.847,18.931500000000003,28.355999999999998,410.62,6.5,64.5,0.0,0.67,0.74,13,0.0,,,,,6.2072
2025-03-18 06:15:56-07:00,4.66,144.26500000000001,6.48,20.265,24.24,410.22,6.5,64.5,0.0,0.22,0.3,15,1.0,,,,,5.024
2025-03-18 06:16:57-07:00,4.66,142.79100000000003,8.307,22.081500000000002,24.095999999999997,410.16,6.4,64.5,0.0,0.13,0.15,14,2.0,,,,,4.9232
2025-03-18 06:17:57-07:00,4.66,141.65800000000002,7.0649999999999995,18.711000000000002,24.936,410.38,6.5,64.5,0.0,0.28,0.29,15,1.0,,,,,5.211200000000001
2025-03-18 06:18:57-07:00,4.65,139.667,-1.215,19.960500000000003,25.404,410.62,6.5,64.5,0.0,0.1,0.1,20,1.0,,,,,5.1608
2025-03-18 06:19:58-07:00,4.64,139.97500000000002,5.103,19.53,23.508,410.84,6.4,64.6,0.0,0.31,0.31,16,1.0,,,,,4.9496
2025-03-18 06:20:58-07:00,4.64,144.144,8.748000000000001,18.4695,23.82,410.94,6.5,64.6,0.0,0.5,0.5,14,0.0,,,,,5.164000000000001
2025-03-18 06:21:58-07:00,4.64,136.66400000000002,8.352,19.1835,23.255999999999997,411.01,6.4,64.7,0.0,0.62,0.79,12,1.0,,,,,5.1472
2025-03-18 06:22:58-07:00,4.63,134.662,8.046,17.881500000000003,22.5,411.46,6.4,64.7,0.0,0.48,0.53,12,0.0,,,,,4.884
2025-03-18 06:23:58-07:00,4.59,135.93800000000002,10.116,19.1625,20.7,411.52,6.4,64.7,0.0,0.22,0.24,11,1.0,,,,,4.316
2025-03-18 06:24:59-07:00,4.57,138.93,8.244,18.983999999999998,19.848,411.63,6.4,64.7,0.0,0.43,0.44,13,1.0,,,,,4.3136
2025-03-18 06:25:59-07:00,4.56,147.818,9.135,21.1575,20.4,411.55,6.4,64.8,0.0,0.36,0.45,12,1.0,,,,,4.368
2025-03-18 06:26:59-07:00,4.55,152.383,7.5329999999999995,18.7215,24.192,411.81,6.4,64.8,0.2,0.55,0.58,13,1.0,,,,,5.2784
2025-03-18 06:27:59-07:00,4.54,151.04100000000003,8.091000000000001,19.0365,21.996,411.93,6.3,64.9,0.07,0.24,0.25,13,2.0,,,,,4.5912
2025-03-18 06:28:59-07:00,4.51,148.126,6.156,19.341,21.816,411.98,6.3,64.9,0.02,0.08,0.08,14,2.0,,,,,4.4272
2025-03-18 06:29:59-07:00,4.47,142.71400000000003,6.705,19.089000000000002,25.404,411.83,6.3,65.1,0.01,0.13,0.36,15,2.0,,,,,5.1848
2025-03-18 06:30:59-07:00,4.46,145.365,7.506,19.362000000000002,24.407999999999998,411.29,6.3,65.2,0.0,0.3,0.38,14,1.0,,,,,5.1216
2025-03-18 06:31:59-07:00,4.45,146.13500000000002,6.651,20.107499999999998,23.04,411.1,6.3,65.2,0.0,0.24,0.27,14,1.0,,,,,4.8
2025-03-18 06:33:00-07:00,4.44,143.198,8.487,21.357,22.584,411.04,6.3,65.2,0.0,0.33,0.34,13,2.0,,,,,4.7808
2025-03-18 06:34:00-07:00,4.43,138.435,9.783,18.9735,25.787999999999997,411.01,6.3,65.3,0.0,0.11,0.11,14,1.0,,,,,5.2456
2025-03-18 06:35:01-07:00,4.43,142.07600000000002,8.226,19.151999999999997,21.96,411.0,6.3,65.3,0.0,0.04,0.04,13,1.0,,,,,4.424
2025-03-18 06:36:01-07:00,4.42,142.549,6.372,18.805500000000002,23.916,411.0,6.3,65.4,0.0,0.1,0.1,15,0.0,,,,,4.8632
2025-03-18 06:37:01-07:00,4.38,143.264,5.49,21.357,24.432,411.0,6.3,65.6,0.0,0.34,0.54,15,1.0,,,,,5.1584
2025-03-18 06:38:01-07:00,4.36,144.77100000000002,7.2,19.960500000000003,25.476,411.0,6.2,65.7,0.0,0.17,0.24,14,0.0,,,,,5.2312
2025-03-18 06:39:01-07:00,4.35,146.50900000000001,8.181000000000001,19.603500000000004,23.220000000000002,411.0,6.2,66.0,0.0,0.06,0.1,14,0.0,,,,,4.692000000000001
2025-03-18 06:40:01-07:00,4.35,144.54000000000002,10.620000000000001,20.506500000000003,24.444,411.0,6.2,66.2,0.0,0.02,0.03,12,1.0,,,,,4.9048
2025-03-18 06:41:01-07:00,4.34,145.15600000000003,11.511,19.7715,23.568,411.0,6.2,66.4,0.0,0.45,0.46,11,0.0,,,,,5.073600000000001
2025-03-18 06:42:01-07:00,4.34,143.30800000000002,7.2,18.417,23.268,411.0,6.2,66.5,0.0,0.14,0.14,14,0.0,,,,,4.7656
2025-03-18 06:43:01-07:00,4.34,147.76300000000003,7.209,19.047,26.208,411.0,6.2,66.7,0.0,0.34,0.34,14,0.0,,,,,5.5136
2025-03-18 06:44:01-07:00,4.34,148.03800000000004,6.9479999999999995,18.711000000000002,27.192,410.84,6.2,66.9,0.0,0.11,0.11,14,0.0,,,,,5.526400000000001
