DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,104,44,-1,-31,6,0,0.00000,0.00000.1,0.1,4266968776,110,23,-6,-30,2399998905,AQI
2025-03-09 19:15:07-07:00,9.56,187.53900000000002,5.805000000000001,14.1645,20.412000000000003,416.62,10.1,76.0,1.1,2.71,2.96,0.0,0.0,1,13.84,1.32,37.74,1,-18,28.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.250400000000001
2025-03-09 19:16:06-07:00,9.56,183.711,6.984,14.007,21.612000000000002,416.87,10.1,76.4,1.1,3.4,3.75,0.0,0.0,1,14.05,81.66,45.48,1,-15,26.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.042400000000001
2025-03-09 19:17:07-07:00,9.56,183.70000000000002,4.4190000000000005,13.671,21.192,416.95,10.1,76.0,1.03,2.53,2.79,0.0,0.0,1,13.95,65.73,42.03,1,-19,28.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2624
2025-03-09 19:18:07-07:00,9.56,180.928,5.058,13.9755,20.604000000000003,416.91,10.1,76.5,1.03,2.41,2.75,0.0,0.0,1,13.91,18.56,35.82,1,-17,28.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.048800000000001
2025-03-09 19:19:07-07:00,9.56,179.20100000000002,3.5730000000000004,13.86,21.504,416.67,10.1,76.1,1.63,3.16,3.45,0.0,0.0,1,13.87,5.24,34.24,1,-19,28.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.828800000000001
2025-03-09 19:20:07-07:00,9.56,178.25500000000002,5.157000000000001,13.062,22.104000000000003,416.89,10.1,76.2,1.21,2.33,2.7,0.0,0.0,1,13.84,1.48,36.83,1,-20,27.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.284800000000001
2025-03-09 19:21:09-07:00,9.56,173.976,6.156,13.020000000000001,21.804000000000002,416.96,10.1,76.7,1.36,2.61,3.18,0.0,0.0,1,13.8,0.42,35.55,1,-19,28.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4488
2025-03-09 19:22:08-07:00,9.56,170.29100000000003,5.688000000000001,13.209000000000001,22.631999999999998,416.99,10.1,77.2,1.56,2.83,3.36,0.0,0.0,1,13.98,100.4,42.33,1,-17,27.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7904
2025-03-09 19:23:08-07:00,9.56,168.85000000000002,5.481,11.980500000000001,24.552,416.99,10.1,77.0,1.27,3.27,3.51,0.0,0.0,1,13.91,28.36,40.27,1,-16,26.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.526400000000001
2025-03-09 19:24:09-07:00,9.56,169.37800000000001,6.255,13.209000000000001,22.26,417.0,10.1,76.9,1.31,2.81,3.2,0.0,0.0,1,13.87,8.01,35.6,1,-18,26.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.700000000000001
