DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,113,23,-4,1495931650,149,26,-6,-22,3167531299,AQI
2025-03-12 07:50:30-07:00,5.68,188.46300000000002,8.181000000000001,14.0805,22.139999999999997,411.0,6.8,76.4,0.0,0.04,0.06,17.0,0.0,-2.0,,,,,,,4.46
2025-03-12 07:51:31-07:00,5.69,183.084,8.253,14.1225,20.855999999999998,411.0,6.8,76.8,0.0,0.06,0.06,18.0,-1.0,-2.0,,,,,,,4.2192
2025-03-12 07:52:31-07:00,5.69,188.16600000000003,9.135,13.776,22.428,411.0,6.8,76.6,0.0,0.02,0.02,17.0,0.0,-2.0,,,,,,,4.501600000000001
2025-03-12 07:53:31-07:00,5.69,189.365,9.450000000000001,14.175,22.871999999999996,411.0,6.8,76.7,0.0,0.01,0.01,16.0,0.0,-1.0,,,,,,,4.5824
2025-03-12 07:54:31-07:00,5.69,184.151,9.126000000000001,13.387500000000001,22.092,411.65,6.8,76.7,0.0,0.0,0.0,16.0,-1.0,-2.0,,,,,,,4.4184
2025-03-12 07:55:32-07:00,5.69,175.43900000000002,9.621,13.9545,21.84,411.63,6.8,76.5,0.0,0.0,0.42,16.0,-1.0,-2.0,,,,,,,4.368
2025-03-12 07:56:32-07:00,5.69,165.484,8.667000000000002,14.154000000000002,22.836000000000002,411.37,6.8,76.5,0.0,0.0,0.2,17.0,-1.0,-2.0,,,,,,,4.567200000000001
2025-03-12 07:57:32-07:00,5.69,164.252,8.073,13.356000000000002,23.855999999999998,411.13,6.8,76.7,0.0,0.0,0.06,17.0,-1.0,-1.0,,,,,,,4.771199999999999
2025-03-12 07:58:32-07:00,5.69,166.26500000000001,8.874,14.1645,23.952,411.34,6.8,76.5,0.0,0.24,0.26,16.0,-1.0,-1.0,,,,,,,4.982400000000001
2025-03-12 07:59:33-07:00,5.69,165.209,9.207,13.0935,24.131999999999998,411.19,6.8,76.6,0.0,0.08,0.08,17.0,-1.0,-2.0,,,,,,,4.8904
2025-03-12 08:00:34-07:00,5.69,164.417,9.054,14.931000000000001,20.784,411.71,6.8,76.9,0.0,0.03,0.03,17.0,0.0,-2.0,,,,,,,4.1808
2025-03-12 08:01:29-07:00,5.7,164.29600000000002,8.676,13.818000000000001,22.5,411.39,6.8,76.7,0.0,0.01,0.01,17.0,-1.0,-2.0,,,,,,,4.508
2025-03-12 08:02:30-07:00,5.7,159.88500000000002,9.873000000000001,14.238000000000001,20.808,411.14,6.8,77.1,0.0,0.19,0.19,16.0,0.0,-1.0,,,,,,,4.3136
2025-03-12 08:03:30-07:00,5.7,162.37100000000004,10.8,13.943999999999999,21.624,411.66,6.8,76.9,0.0,0.14,0.15,14.0,-1.0,-2.0,,,,,,,4.4368
2025-03-12 08:04:30-07:00,5.7,161.216,9.549,13.146,22.163999999999998,411.88,6.8,77.1,0.06,0.53,0.57,15.0,-1.0,-1.0,,,,,,,4.8568
2025-03-12 08:05:35-07:00,5.7,161.62300000000002,9.549,14.238000000000001,21.66,412.37,6.8,76.7,0.02,0.32,0.33,16.0,-1.0,-1.0,,,,,,,4.588
2025-03-12 08:06:30-07:00,5.7,162.58,9.936,13.870500000000002,21.624,412.76,6.8,77.2,0.01,0.22,0.22,15.0,-1.0,-1.0,,,,,,,4.5008
2025-03-12 08:07:30-07:00,5.7,165.473,9.72,13.314,21.54,412.91,6.8,76.9,0.0,0.08,0.08,16.0,-1.0,-2.0,,,,,,,4.372
2025-03-12 08:08:30-07:00,5.7,161.48000000000002,10.476,14.112,18.852,412.97,6.9,77.3,0.0,0.34,0.67,15.0,-1.0,-2.0,,,,,,,4.042400000000001
2025-03-12 08:09:30-07:00,5.7,160.919,9.423,11.8755,21.108,412.83,6.9,77.3,0.0,0.81,0.99,16.0,-1.0,-2.0,,,,,,,4.8696
2025-03-12 08:10:31-07:00,5.7,162.92100000000002,8.622,13.5975,19.871999999999996,412.38,6.9,77.1,0.0,0.54,0.6,17.0,0.0,-2.0,,,,,,,4.4064
2025-03-12 08:11:32-07:00,5.7,166.804,10.26,13.912500000000001,19.74,412.13,6.9,77.1,0.0,0.77,0.79,16.0,-1.0,-2.0,,,,,,,4.564
2025-03-12 08:12:32-07:00,5.7,189.02400000000003,10.854000000000001,14.4795,20.904,412.05,6.9,76.7,0.0,0.32,0.33,15.0,-1.0,-2.0,,,,,,,4.436800000000001
2025-03-12 08:13:32-07:00,5.7,207.185,10.647,14.2065,21.816,412.02,6.9,76.6,0.07,0.78,0.86,15.0,-1.0,-2.0,,,,,,,4.9872
2025-03-12 08:14:32-07:00,5.7,217.92100000000002,8.163,15.025500000000001,19.308,412.01,6.9,76.9,0.02,0.7,0.91,18.0,0.0,-2.0,,,,,,,4.4216
2025-03-12 08:15:32-07:00,5.7,209.77,9.747,14.4585,20.412000000000003,412.0,6.9,76.8,0.01,0.57,0.93,16.0,-1.0,-2.0,,,,,,,4.538400000000001
2025-03-12 08:16:33-07:00,5.7,233.211,10.224,16.065,21.371999999999996,412.08,6.9,76.6,0.09,0.79,0.91,15.0,-1.0,-1.0,,,,,,,4.9064
2025-03-12 08:17:34-07:00,5.7,250.8,11.034,16.0335,20.04,412.68,6.8,76.8,0.17,0.93,0.97,14.0,-1.0,-1.0,,,,,,,4.752
2025-03-12 08:18:34-07:00,5.7,241.53800000000004,9.756,15.634500000000001,17.676,412.89,6.9,77.0,0.14,1.08,1.09,15.0,-1.0,-2.0,,,,,,,4.3991999999999996
2025-03-12 08:19:34-07:00,5.7,220.08800000000002,10.251000000000001,15.267,17.291999999999998,412.96,6.9,77.0,0.05,0.64,0.92,16.0,-1.0,-2.0,,,,,,,3.9703999999999997
2025-03-12 08:20:34-07:00,5.7,202.609,9.207,15.9495,19.331999999999997,412.99,6.9,76.9,0.02,0.43,0.63,17.0,-1.0,-1.0,,,,,,,4.2104
2025-03-12 08:21:34-07:00,5.7,192.39000000000001,9.567,15.6555,20.304000000000002,412.99,6.9,76.8,0.02,0.28,0.74,16.0,-1.0,-1.0,,,,,,,4.284800000000001
2025-03-12 08:22:34-07:00,5.7,182.00600000000003,9.0,13.629000000000001,19.26,413.0,6.9,77.2,0.01,0.55,0.82,17.0,-1.0,-2.0,,,,,,,4.292000000000001
2025-03-12 08:23:34-07:00,5.7,177.94700000000003,9.018,16.002000000000002,16.896,413.08,6.9,77.0,0.32,1.06,1.23,16.0,-1.0,-2.0,,,,,,,4.227200000000001
2025-03-12 08:24:34-07:00,5.7,181.83000000000004,7.803,17.409,16.619999999999997,413.67,7.0,76.9,0.12,0.69,0.78,17.0,-1.0,-2.0,,,,,,,3.876
2025-03-12 08:25:35-07:00,5.7,180.19100000000003,9.333,17.482499999999998,16.68,413.89,7.0,77.1,0.04,0.7,0.73,17.0,0.0,-1.0,,,,,,,3.8960000000000004
2025-03-12 08:26:35-07:00,5.7,185.317,8.721,16.831500000000002,18.576,413.96,7.0,77.0,0.01,0.4,0.5,17.0,-1.0,-1.0,,,,,,,4.035200000000001
2025-03-12 08:27:35-07:00,5.7,183.90900000000002,10.44,18.732,16.02,413.99,7.0,77.1,0.0,0.59,0.66,15.0,-1.0,-1.0,,,,,,,3.676
2025-03-12 08:28:35-07:00,5.7,186.38400000000001,11.151000000000002,18.6795,18.096,413.99,7.0,76.8,0.0,0.41,0.43,15.0,0.0,-1.0,,,,,,,3.9472
2025-03-12 08:29:35-07:00,5.7,185.911,9.045000000000002,16.653,18.924,414.0,6.9,77.1,0.0,0.13,0.32,16.0,-1.0,-2.0,,,,,,,3.8888000000000003
2025-03-12 08:30:35-07:00,5.7,186.098,10.197000000000001,16.8735,17.808,414.0,7.0,77.2,0.0,0.2,0.27,15.0,0.0,-1.0,,,,,,,3.7216000000000005
2025-03-12 08:31:35-07:00,5.7,186.51600000000002,8.397,17.335500000000003,18.864,414.0,7.0,77.0,0.26,0.41,0.43,17.0,0.0,-1.0,,,,,,,4.1008000000000004
2025-03-12 08:32:35-07:00,5.7,183.535,9.423,15.981000000000002,18.252,414.0,7.0,77.0,0.12,0.21,0.22,17.0,-1.0,-1.0,,,,,,,3.8184
2025-03-12 08:33:36-07:00,5.7,183.029,8.703,18.249,17.988,414.0,7.0,77.0,0.04,0.27,0.27,17.0,0.0,-2.0,,,,,,,3.8136
2025-03-12 08:34:36-07:00,5.7,192.269,9.513,18.816000000000003,16.836,414.35,6.9,77.4,0.01,0.14,0.14,16.0,-1.0,-1.0,,,,,,,3.4792
2025-03-12 08:35:36-07:00,5.7,197.38400000000001,10.404,17.2515,16.692,414.77,6.9,77.6,0.04,0.46,0.46,15.0,-1.0,-2.0,,,,,,,3.7064
2025-03-12 08:36:36-07:00,5.7,197.087,9.954,16.2435,17.46,414.92,7.0,77.7,0.01,0.53,0.61,15.0,-1.0,-1.0,,,,,,,3.9160000000000004
2025-03-12 08:37:36-07:00,5.7,189.112,9.081,17.335500000000003,16.619999999999997,414.47,7.0,77.6,0.0,0.18,0.21,17.0,0.0,-2.0,,,,,,,3.468
2025-03-12 08:38:36-07:00,5.7,222.937,9.351,17.367,17.628,414.25,7.0,77.2,0.0,0.06,0.33,17.0,-1.0,-1.0,,,,,,,3.5736000000000003
2025-03-12 08:39:36-07:00,5.7,236.06,9.918,15.959999999999999,16.788,414.24,7.0,77.4,0.0,0.36,0.46,16.0,-1.0,-2.0,,,,,,,3.6456
2025-03-12 08:40:36-07:00,5.7,218.47100000000003,10.512,16.401,15.6,414.12,7.1,77.5,0.0,0.27,0.36,16.0,0.0,-1.0,,,,,,,3.3360000000000003
2025-03-12 08:41:37-07:00,5.7,232.15500000000003,9.558,15.813,17.772,414.19,7.1,77.4,0.0,0.22,0.26,16.0,0.0,-1.0,,,,,,,3.7304
2025-03-12 08:42:37-07:00,5.7,282.711,9.234,15.5085,18.144,414.68,7.0,77.2,0.0,0.1,0.11,16.0,-1.0,-2.0,,,,,,,3.7088
2025-03-12 08:43:37-07:00,5.7,294.514,10.089,15.015,18.144,414.89,7.0,77.5,0.0,0.28,0.28,16.0,0.0,-2.0,,,,,,,3.8528000000000002
2025-03-12 08:44:37-07:00,5.7,284.273,8.82,15.1725,18.72,415.4,7.0,77.4,0.0,0.14,0.14,16.0,-1.0,-2.0,,,,,,,3.856
2025-03-12 08:45:37-07:00,5.7,262.735,10.620000000000001,13.713000000000001,18.204,415.63,7.0,77.6,0.0,0.08,0.08,15.0,-1.0,-1.0,,,,,,,3.7048000000000005
2025-03-12 08:46:38-07:00,5.7,240.51500000000001,9.999,15.771,16.032,415.43,7.0,77.7,0.0,0.37,0.37,15.0,0.0,-1.0,,,,,,,3.5024
2025-03-12 08:47:38-07:00,5.7,208.81300000000002,8.928,16.065,15.384,415.15,7.0,77.6,0.0,0.2,0.38,17.0,-1.0,-2.0,,,,,,,3.2368000000000006
2025-03-12 08:48:34-07:00,5.7,189.32100000000003,10.278,15.3825,16.416,415.06,7.0,77.9,0.0,0.09,0.15,16.0,0.0,-2.0,,,,,,,3.3552000000000004
2025-03-12 08:49:35-07:00,5.7,180.62,9.432,14.1225,17.483999999999998,415.02,7.0,77.7,0.0,0.03,0.05,16.0,-1.0,-2.0,,,,,,,3.5208
2025-03-12 08:50:35-07:00,5.7,173.99800000000002,9.243,13.3665,18.72,415.55,7.1,77.7,0.0,0.13,0.13,17.0,-1.0,-1.0,,,,,,,3.848
2025-03-12 08:51:36-07:00,5.7,171.787,9.423,14.395500000000002,17.364,415.19,7.1,77.6,0.0,0.31,0.31,16.0,-1.0,-1.0,,,,,,,3.7208000000000006
2025-03-12 08:52:36-07:00,5.7,166.639,9.414000000000001,15.2355,17.34,415.07,7.1,77.7,0.0,0.14,0.15,16.0,-1.0,-1.0,,,,,,,3.58
2025-03-12 08:53:36-07:00,5.7,166.485,9.171,15.6135,18.0,415.02,7.1,77.6,0.0,0.39,0.58,16.0,-1.0,0.0,,,,,,,3.912
2025-03-12 08:54:37-07:00,5.7,166.15500000000003,11.115,14.143500000000001,18.78,414.56,7.1,77.7,-1.0,-1.0,-1.0,15.0,0.0,-2.0,,,,,,,2.9560000000000004
2025-03-12 08:55:38-07:00,5.7,169.752,9.162,14.521500000000001,16.656,414.2,7.1,77.7,-1.0,-1.0,-1.0,16.0,0.0,-1.0,,,,,,,2.5312
2025-03-12 08:56:38-07:00,5.7,164.736,9.288,15.288000000000002,16.104,414.07,7.1,77.7,-1.0,-1.0,-1.0,16.0,0.0,-2.0,,,,,,,2.4208
2025-03-12 08:57:35-07:00,5.7,165.143,8.622,14.805,16.331999999999997,413.53,7.1,77.6,0.0,0.45,0.52,17.0,0.0,-1.0,,,,,,,3.6263999999999994
2025-03-12 08:58:36-07:00,5.7,165.561,8.136,14.343,17.735999999999997,413.03,7.1,77.6,-1.0,-1.0,-1.0,17.0,-1.0,-2.0,,,,,,,2.7471999999999994
2025-03-12 08:59:36-07:00,5.7,163.28400000000002,8.892000000000001,13.2195,19.608,412.36,7.1,77.6,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,,,,,,,3.1216
2025-03-12 09:00:36-07:00,5.7,161.55700000000002,8.631,15.246,17.556,412.13,7.1,77.6,-1.0,-1.0,-1.0,17.0,0.0,-1.0,,,,,,,2.7112000000000007
2025-03-12 09:01:36-07:00,5.7,166.705,8.613000000000001,15.225000000000001,17.988,412.04,7.1,77.6,-1.0,-1.0,-1.0,17.0,0.0,-2.0,,,,,,,2.7976
2025-03-12 09:02:37-07:00,5.7,167.25500000000002,8.757000000000001,14.7105,18.72,412.02,7.2,77.2,0.0,0.71,0.74,16.0,0.0,-1.0,,,,,,,4.311999999999999
2025-03-12 09:03:37-07:00,5.7,162.162,8.82,13.986,18.396,412.01,7.1,77.3,0.0,0.25,0.26,16.0,0.0,-1.0,,,,,,,3.8792000000000004
2025-03-12 09:04:38-07:00,5.7,161.55700000000002,8.901000000000002,14.0175,18.624,412.5,7.2,77.4,0.0,0.09,0.09,17.0,-1.0,-1.0,,,,,,,3.7968
2025-03-12 09:05:39-07:00,5.7,162.294,9.882000000000001,14.038499999999999,19.944,412.78,7.1,77.2,0.0,0.03,0.03,16.0,0.0,-1.0,,,,,,,4.0127999999999995
2025-03-12 09:06:35-07:00,5.7,170.654,11.133,14.175,18.96,412.62,7.1,77.4,0.0,0.25,0.25,14.0,0.0,-2.0,,,,,,,3.9920000000000004
2025-03-12 09:07:37-07:00,5.7,170.42300000000003,10.053,13.4715,19.692,412.87,7.1,77.5,0.0,0.16,0.21,16.0,0.0,-2.0,,,,,,,4.0664
2025-03-12 09:08:38-07:00,5.7,165.36300000000003,9.360000000000001,12.736500000000001,20.844,412.95,7.1,77.4,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,,,,,,,3.3688000000000002
2025-03-12 09:09:38-07:00,5.7,165.616,9.702,13.334999999999999,19.86,412.6,7.1,77.4,-1.0,-1.0,-1.0,16.0,-1.0,-2.0,,,,,,,3.1719999999999997
2025-03-12 09:10:38-07:00,5.71,165.89100000000002,9.135,12.894,21.215999999999998,412.45,7.1,77.4,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,,,,,,,3.4432
2025-03-12 09:11:38-07:00,5.72,165.57200000000003,8.82,14.637,19.284,412.45,7.1,77.4,-1.0,-1.0,-1.0,17.0,0.0,-1.0,,,,,,,3.0568
2025-03-12 09:12:39-07:00,5.74,169.477,9.864,13.534500000000001,20.7,412.16,7.1,77.4,-1.0,-1.0,-1.0,16.0,-1.0,-2.0,,,,,,,3.34
