DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,113,23,-2,1438089330,20,-4,-31,2665281937,AQI
2025-03-17 12:29:09-07:00,0.16,429.27500000000003,28.323,24.024,-0.216,510.91,2.8,78.3,4.14,6.91,7.32,7.0,0.0,0.0,,,,,,5.484800000000001
2025-03-17 12:30:10-07:00,0.16,582.219,28.854000000000003,25.830000000000002,-2.5319999999999996,511.77,2.8,78.2,4.05,6.53,6.67,7.0,0.0,-1.0,,,,,,4.7176
2025-03-17 12:31:10-07:00,0.15,1548.6680000000003,31.428,25.567500000000003,-1.212,513.52,2.7,78.2,4.12,7.69,7.86,8.0,0.0,-1.0,,,,,,5.909600000000001
2025-03-17 12:32:11-07:00,0.15,1546.127,29.466,23.730000000000004,-0.324,515.97,2.7,78.4,4.3,7.75,8.23,7.0,0.0,-1.0,,,,,,6.1352
2025-03-17 12:33:11-07:00,0.14,1070.1350000000002,29.016000000000002,23.457,-0.048,517.95,2.8,78.4,4.16,7.42,7.84,7.0,0.0,-1.0,,,,,,5.9264
2025-03-17 12:34:11-07:00,0.14,792.176,31.356000000000005,24.171,-1.7999999999999998,519.28,2.7,78.4,4.43,7.73,7.88,6.0,-1.0,-1.0,,,,,,5.824000000000001
2025-03-17 12:35:11-07:00,0.13,619.498,29.880000000000003,25.788,-2.808,519.75,2.7,78.3,3.7,8.02,8.56,7.0,0.0,-1.0,,,,,,5.8544
2025-03-17 12:36:11-07:00,0.13,524.3370000000001,30.546,26.103,-2.568,519.91,2.7,78.3,3.87,7.83,8.22,6.0,0.0,-1.0,,,,,,5.7504
2025-03-17 12:37:12-07:00,0.13,473.836,32.589,24.370500000000003,-1.032,519.97,2.7,78.3,3.96,7.62,7.81,5.0,-1.0,-1.0,,,,,,5.8896
2025-03-17 12:38:12-07:00,0.1,445.731,31.284,23.352,-2.016,519.99,2.7,78.3,3.88,7.29,7.37,5.0,0.0,-1.0,,,,,,5.428800000000001
2025-03-17 12:39:13-07:00,0.08,433.4440000000001,31.086,26.575499999999998,-2.472,521.07,2.7,78.3,4.08,6.99,7.42,7.0,0.0,-1.0,,,,,,5.097600000000001
2025-03-17 12:40:13-07:00,0.06,410.058,31.095,25.168499999999998,0.804,522.17,2.7,78.2,3.86,6.89,7.49,7.0,0.0,0.0,,,,,,5.6728000000000005
2025-03-17 12:41:13-07:00,0.05,387.61800000000005,32.04,26.953500000000002,-1.2,523.33,2.7,78.2,3.76,7.33,7.64,9.0,0.0,-1.0,,,,,,5.6240000000000006
2025-03-17 12:42:13-07:00,0.05,376.112,33.039,25.451999999999998,2.208,524.12,2.7,78.1,3.86,7.57,8.21,8.0,0.0,0.0,,,,,,6.497600000000001
2025-03-17 12:43:14-07:00,0.04,373.58200000000005,34.839,24.7905,0.648,525.3,2.6,78.1,3.92,7.14,7.35,7.0,0.0,-1.0,,,,,,5.8416
2025-03-17 12:44:14-07:00,0.04,384.571,34.425000000000004,25.2525,0.564,525.4,2.6,78.1,4.19,7.07,7.33,6.0,0.0,-1.0,,,,,,5.768800000000001
2025-03-17 12:45:14-07:00,0.03,406.549,33.147,26.0085,0.516,524.6,2.6,78.2,4.35,7.29,7.38,7.0,0.0,-1.0,,,,,,5.935200000000001
2025-03-17 12:46:14-07:00,0.03,438.83400000000006,34.605000000000004,26.313,-0.336,524.21,2.6,78.2,4.58,7.92,8.92,6.0,0.0,0.0,,,,,,6.268800000000001
2025-03-17 12:47:14-07:00,0.02,477.68600000000004,31.77,27.2895,-0.48,523.99,2.6,78.3,4.63,7.96,8.28,7.0,0.0,0.0,,,,,,6.272
2025-03-17 12:48:14-07:00,0.01,550.2420000000001,32.841,25.998,-0.612,523.12,2.6,78.2,4.55,7.62,8.05,7.0,0.0,0.0,,,,,,5.9736
2025-03-17 12:49:14-07:00,-0.02,598.312,35.784,25.662000000000003,-0.324,522.39,2.6,78.2,3.24,8.6,9.06,6.0,0.0,0.0,,,,,,6.8152
2025-03-17 12:50:09-07:00,-0.05,597.498,34.911,26.995500000000003,-0.49199999999999994,522.15,2.6,78.1,3.76,6.69,7.27,6.0,0.0,0.0,,,,,,5.2536000000000005
2025-03-17 12:51:10-07:00,-0.06,586.9490000000001,34.272,24.612000000000002,0.216,522.76,2.5,78.1,3.97,7.36,7.91,7.0,0.0,0.0,,,,,,5.9312000000000005
2025-03-17 12:52:11-07:00,-0.06,581.1080000000001,35.730000000000004,24.906,-0.636,524.93,2.6,78.2,3.64,7.09,7.3,6.0,0.0,0.0,,,,,,5.5448
2025-03-17 12:53:11-07:00,-0.07,554.9390000000001,34.839,23.1735,-0.252,528.55,2.5,78.2,2.82,5.69,6.03,6.0,0.0,-1.0,,,,,,4.501600000000001
2025-03-17 12:54:11-07:00,-0.08,509.2780000000001,34.50600000000001,23.1945,1.92,530.92,2.5,78.3,3.62,6.32,7.16,6.0,0.0,0.0,,,,,,5.440000000000001
2025-03-17 12:55:11-07:00,-0.08,542.9820000000001,33.831,25.5045,-2.172,531.86,2.5,78.2,3.96,7.16,7.49,6.0,0.0,-1.0,,,,,,5.2936000000000005
2025-03-17 12:56:11-07:00,-0.08,642.73,33.480000000000004,25.399500000000003,-0.216,530.88,2.5,78.3,3.66,7.23,7.9,7.0,0.0,-1.0,,,,,,5.740800000000001
2025-03-17 12:57:16-07:00,-0.09,654.2909999999999,34.956,25.924500000000002,1.488,528.16,2.5,78.4,3.97,7.23,7.75,7.0,0.0,-1.0,,,,,,6.081600000000001
2025-03-17 12:58:11-07:00,-0.09,694.3860000000001,34.335,25.851000000000003,0.24,526.33,2.5,78.5,4.25,7.7,8.07,6.0,0.0,-1.0,,,,,,6.208
2025-03-17 12:59:11-07:00,-0.11,752.741,34.344,25.262999999999998,-1.248,526.13,2.5,78.8,3.58,7.23,7.53,6.0,0.0,-1.0,,,,,,5.534400000000001
2025-03-17 13:00:12-07:00,-0.14,848.2320000000001,34.596,22.47,0.552,527.1,2.5,78.8,3.53,7.02,7.32,7.0,0.0,-1.0,,,,,,5.7264
2025-03-17 13:01:12-07:00,-0.16,982.201,35.784,23.877,-0.9359999999999999,528.48,2.5,78.9,4.14,8.14,8.65,6.0,0.0,0.0,,,,,,6.324800000000001
2025-03-17 13:02:12-07:00,-0.17,914.3750000000001,33.147,24.171,0.672,530.16,2.5,79.0,3.91,7.39,7.98,6.0,0.0,-1.0,,,,,,6.0464
2025-03-17 13:03:12-07:00,-0.18,810.5790000000001,32.742000000000004,23.352,1.668,530.74,2.5,79.0,4.78,7.96,8.32,6.0,0.0,0.0,,,,,,6.7016
2025-03-17 13:04:12-07:00,-0.17,734.69,32.49,22.617,0.696,530.91,2.5,79.0,4.85,7.71,7.83,7.0,0.0,0.0,,,,,,6.3072
2025-03-17 13:05:12-07:00,-0.18,704.462,31.895999999999997,22.554000000000002,1.608,531.26,2.5,79.0,4.69,7.7,7.74,7.0,-1.0,0.0,,,,,,6.4816
2025-03-17 13:06:12-07:00,-0.18,650.6170000000001,37.377,23.625,0.8999999999999999,532.36,2.5,79.0,4.32,7.78,7.8,6.0,0.0,-1.0,,,,,,6.404
2025-03-17 13:07:12-07:00,-0.18,595.5070000000001,32.751000000000005,25.4835,-1.248,534.46,2.5,79.0,4.37,7.69,7.69,8.0,0.0,-1.0,,,,,,5.902400000000001
2025-03-17 13:08:13-07:00,-0.19,542.993,32.337,26.649,-0.45599999999999996,534.88,2.5,79.0,4.4,7.6,7.96,7.0,0.0,-1.0,,,,,,5.9888
2025-03-17 13:09:13-07:00,-0.19,508.002,35.091,28.2555,0.40800000000000003,534.37,2.5,79.0,4.15,8.24,8.64,5.0,0.0,-1.0,,,,,,6.6736
2025-03-17 13:10:13-07:00,-0.19,486.904,33.147,28.182000000000002,-1.272,532.9,2.5,79.1,4.45,8.66,9.41,6.0,0.0,-1.0,,,,,,6.6736
2025-03-17 13:11:13-07:00,-0.2,484.05500000000006,32.318999999999996,25.158,-1.944,532.02,2.5,79.0,4.23,8.25,8.65,5.0,0.0,-1.0,,,,,,6.211200000000001
2025-03-17 13:12:13-07:00,-0.2,481.415,30.879,25.357499999999998,-2.208,530.9,2.5,79.0,4.33,8.67,9.36,5.0,0.0,-2.0,,,,,,6.4944
2025-03-17 13:13:14-07:00,-0.2,478.70900000000006,29.205000000000002,21.840000000000003,-0.012,529.82,2.5,78.9,4.51,8.36,8.6,6.0,0.0,-2.0,,,,,,6.6856
2025-03-17 13:14:14-07:00,-0.22,477.95000000000005,30.672,19.7295,2.112,529.29,2.5,78.8,4.19,8.3,8.74,6.0,-1.0,-1.0,,,,,,7.0624
2025-03-17 13:15:14-07:00,-0.24,475.92600000000004,33.687,21.5775,0.612,529.6,2.5,78.7,4.03,8.19,8.36,6.0,0.0,0.0,,,,,,6.6743999999999994
2025-03-17 13:16:14-07:00,-0.27,462.099,31.311,24.444000000000003,-0.252,529.21,2.5,78.7,4.44,8.49,8.95,6.0,0.0,-1.0,,,,,,6.741600000000001
2025-03-17 13:17:14-07:00,-0.28,452.8260000000001,32.076,24.3075,-1.596,529.07,2.5,78.8,4.69,8.46,8.61,5.0,0.0,-1.0,,,,,,6.4488
2025-03-17 13:18:14-07:00,-0.28,445.88500000000005,31.14,23.646,-0.972,529.03,2.5,78.8,4.76,8.87,9.33,6.0,0.0,-1.0,,,,,,6.9016
2025-03-17 13:19:14-07:00,-0.29,431.80500000000006,29.781000000000002,23.152500000000003,1.536,528.39,2.5,78.8,4.82,7.88,8.58,6.0,0.0,0.0,,,,,,6.6112
2025-03-17 13:20:14-07:00,-0.29,419.815,30.996,25.599,-2.172,527.47,2.5,78.9,4.67,8.94,9.5,4.0,0.0,0.0,,,,,,6.7176
2025-03-17 13:21:14-07:00,-0.29,412.08200000000005,28.233,23.625,-1.896,525.64,2.5,78.9,3.94,7.82,8.56,6.0,0.0,-1.0,,,,,,5.8768
2025-03-17 13:22:14-07:00,-0.3,405.66900000000004,30.699,23.855999999999998,-1.572,524.58,2.4,79.0,3.91,7.34,7.59,6.0,0.0,-1.0,,,,,,5.5576
2025-03-17 13:23:15-07:00,-0.3,409.79400000000004,31.302000000000003,23.688,-2.004,524.5,2.5,78.9,4.63,7.45,7.54,6.0,0.0,-1.0,,,,,,5.559200000000001
2025-03-17 13:24:15-07:00,-0.3,414.656,28.512,25.0215,-2.088,524.82,2.5,79.0,4.37,7.74,7.9,7.0,0.0,-1.0,,,,,,5.7744
2025-03-17 13:25:15-07:00,-0.31,419.672,31.418999999999997,22.092,-0.504,524.94,2.5,78.9,4.16,7.69,7.89,4.0,-1.0,-1.0,,,,,,6.0512000000000015
2025-03-17 13:26:15-07:00,-0.31,428.208,31.788,22.270500000000002,-0.084,524.57,2.5,78.9,4.43,8.35,8.51,3.0,0.0,-1.0,,,,,,6.6632
2025-03-17 13:27:15-07:00,-0.31,460.196,28.521,21.042,0.3,524.2,2.5,78.9,4.69,8.72,8.93,6.0,0.0,-1.0,,,,,,7.0360000000000005
2025-03-17 13:28:16-07:00,-0.32,508.4530000000001,28.782,22.722,-1.5,524.07,2.4,78.8,4.28,8.12,8.3,7.0,0.0,0.0,,,,,,6.196
2025-03-17 13:29:16-07:00,-0.34,561.869,28.674,24.916500000000003,-3.888,523.8,2.4,78.7,4.15,7.68,8.53,7.0,0.0,-1.0,,,,,,5.3664000000000005
2025-03-17 13:30:16-07:00,-0.37,578.787,29.565,25.777500000000003,-3.384,523.28,2.4,78.8,4.27,7.69,8.08,5.0,0.0,-1.0,,,,,,5.475200000000001
2025-03-17 13:31:16-07:00,-0.39,631.807,28.062,24.129,-1.116,523.02,2.4,78.8,4.76,8.74,8.87,6.0,0.0,-1.0,,,,,,6.768800000000001
2025-03-17 13:32:16-07:00,-0.39,801.7570000000001,27.909000000000002,22.2075,0.972,522.36,2.4,78.8,4.72,9.48,9.73,6.0,0.0,-1.0,,,,,,7.7784
2025-03-17 13:33:16-07:00,-0.4,942.9530000000001,28.566,21.462000000000003,-0.264,522.13,2.4,78.9,4.85,9.13,9.77,6.0,-1.0,-1.0,,,,,,7.251200000000001
2025-03-17 13:34:17-07:00,-0.4,964.4030000000001,30.968999999999998,22.2495,-0.372,522.04,2.4,79.0,5.88,10.46,10.66,4.0,0.0,-1.0,,,,,,8.2936
2025-03-17 13:35:18-07:00,-0.4,921.019,29.988,24.36,-3.0119999999999996,522.02,2.4,78.9,5.12,9.44,10.54,6.0,0.0,-1.0,,,,,,6.949599999999999
2025-03-17 13:36:18-07:00,-0.4,863.104,30.221999999999998,23.961000000000002,-1.524,521.85,2.4,79.0,5.62,9.46,9.92,6.0,0.0,-1.0,,,,,,7.263200000000001
2025-03-17 13:37:18-07:00,-0.4,796.6530000000001,28.116,24.864,-2.136,521.58,2.4,79.0,5.86,10.8,11.86,7.0,0.0,-1.0,,,,,,8.212800000000001
2025-03-17 13:38:18-07:00,-0.41,784.2450000000001,28.683,22.344,-0.504,521.21,2.4,79.0,5.21,10.28,11.1,7.0,0.0,-1.0,,,,,,8.1232
2025-03-17 13:39:17-07:00,-0.42,752.0810000000001,29.448,23.635500000000004,-1.776,521.07,2.4,79.0,4.54,9.5,9.76,6.0,0.0,-1.0,,,,,,7.244800000000001
2025-03-17 13:40:17-07:00,-0.42,751.894,30.951,22.753500000000003,-1.26,521.52,2.3,79.1,5.52,10.2,10.8,6.0,0.0,-1.0,,,,,,7.908
2025-03-17 13:41:17-07:00,-0.42,840.3450000000001,30.402,20.538,2.304,522.1,2.4,79.0,5.13,8.69,9.65,5.0,0.0,0.0,,,,,,7.4128
2025-03-17 13:42:18-07:00,-0.42,750.4200000000001,31.293000000000003,22.291500000000003,2.616,522.04,2.3,79.0,4.95,8.88,9.32,4.0,-1.0,-1.0,,,,,,7.627200000000001
2025-03-17 13:43:18-07:00,-0.43,629.783,30.6,24.612000000000002,1.056,521.66,2.4,79.0,5.56,9.98,10.9,5.0,0.0,-1.0,,,,,,8.195200000000002
2025-03-17 13:44:20-07:00,-0.45,579.9200000000001,30.159,25.41,-1.572,520.13,2.3,79.0,5.14,9.62,10.29,5.0,0.0,-1.0,,,,,,7.3816
2025-03-17 13:45:20-07:00,-0.47,569.085,30.861,23.4255,-1.212,519.4,2.3,78.9,5.3,10.59,11.12,7.0,-1.0,-1.0,,,,,,8.2296
2025-03-17 13:46:20-07:00,-0.49,548.647,32.940000000000005,22.963500000000003,-0.336,519.14,2.3,78.9,4.95,10.09,10.25,5.0,0.0,-1.0,,,,,,8.004800000000001
2025-03-17 13:47:20-07:00,-0.5,526.009,34.587,25.651500000000002,-3.552,519.05,2.3,78.8,4.97,9.37,10.02,5.0,0.0,-1.0,,,,,,6.7856
2025-03-17 13:48:20-07:00,-0.51,547.811,33.138,23.877,-1.932,519.18,2.3,78.8,5.11,8.9,9.33,5.0,0.0,-1.0,,,,,,6.733600000000001
2025-03-17 13:49:19-07:00,-0.51,602.2060000000001,34.236,24.7695,-3.3,519.94,2.3,78.8,4.88,8.83,9.83,4.0,-1.0,-1.0,,,,,,6.404
2025-03-17 13:50:19-07:00,-0.51,600.7320000000001,34.299,23.1,0.024,521.58,2.3,78.7,5.03,8.3,8.9,4.0,-1.0,-1.0,,,,,,6.644800000000001
2025-03-17 13:51:15-07:00,-0.51,608.597,33.156000000000006,23.373,-1.404,522.86,2.3,78.6,4.97,9.03,9.55,4.0,0.0,-1.0,,,,,,6.9432
2025-03-17 13:52:15-07:00,-0.52,621.643,32.13,21.987000000000002,-1.3559999999999999,523.6,2.3,78.5,4.49,8.51,9.46,5.0,-1.0,-2.0,,,,,,6.5367999999999995
2025-03-17 13:53:15-07:00,-0.52,613.0960000000001,30.816000000000003,23.992500000000003,-3.348,523.86,2.3,78.4,5.2,9.78,10.17,6.0,0.0,-1.0,,,,,,7.1544
2025-03-17 13:54:16-07:00,-0.52,611.655,32.481,23.646,-2.796,523.49,2.3,78.4,4.71,8.93,9.35,5.0,0.0,-1.0,,,,,,6.5848
2025-03-17 13:55:16-07:00,-0.53,601.821,29.556000000000004,23.058000000000003,-1.32,523.01,2.2,78.4,4.86,8.93,9.11,6.0,0.0,-1.0,,,,,,6.88
2025-03-17 13:56:16-07:00,-0.53,576.488,33.083999999999996,23.9085,-1.344,522.36,2.2,78.4,4.62,9.18,9.49,5.0,0.0,-1.0,,,,,,7.075200000000001
2025-03-17 13:57:17-07:00,-0.53,552.332,32.454,24.9375,-3.0359999999999996,522.13,2.2,78.5,5.12,9.17,9.48,5.0,0.0,-2.0,,,,,,6.728800000000001
2025-03-17 13:58:17-07:00,-0.53,543.422,32.202000000000005,25.179000000000002,-3.2039999999999997,522.04,2.2,78.6,4.79,9.14,9.86,5.0,0.0,-1.0,,,,,,6.671200000000001
2025-03-17 13:59:19-07:00,-0.54,539.033,34.974000000000004,25.200000000000003,-2.6279999999999997,522.02,2.2,78.5,4.8,8.82,9.37,3.0,0.0,-1.0,,,,,,6.530400000000001
2025-03-17 14:00:19-07:00,-0.56,554.1690000000001,33.066,25.956,-3.312,522.59,2.2,78.5,4.95,8.52,8.71,4.0,0.0,-1.0,,,,,,6.1536
2025-03-17 14:01:19-07:00,-0.59,547.965,33.174,26.985,-2.7359999999999998,523.88,2.2,78.4,4.35,8.36,8.42,6.0,0.0,0.0,,,,,,6.1408
2025-03-17 14:02:19-07:00,-0.61,529.9140000000001,35.208,26.523000000000003,-1.2,525.3,2.2,78.4,4.74,9.03,9.17,5.0,0.0,0.0,,,,,,6.984
2025-03-17 14:03:19-07:00,-0.62,519.365,35.064,22.3965,3.1799999999999997,526.4,2.2,78.6,5.67,9.8,10.27,5.0,-1.0,-1.0,,,,,,8.476
2025-03-17 14:04:20-07:00,-0.62,516.835,33.795,25.756500000000003,-2.256,526.87,2.2,78.6,5.17,9.25,9.82,6.0,0.0,-2.0,,,,,,6.9488
2025-03-17 14:05:19-07:00,-0.62,521.081,36.315000000000005,25.431,-1.8719999999999999,528.9,2.2,78.6,5.59,8.97,9.17,6.0,0.0,-1.0,,,,,,6.801600000000001
2025-03-17 14:06:19-07:00,-0.63,540.6500000000001,39.897,24.2655,-2.304,533.74,2.2,78.6,5.15,9.23,9.52,5.0,-1.0,-2.0,,,,,,6.9232000000000005
2025-03-17 14:07:19-07:00,-0.63,550.418,39.357,25.515,-3.0,538.97,2.1,78.7,5.26,8.38,8.74,5.0,-1.0,-1.0,,,,,,6.104000000000001
2025-03-17 14:08:19-07:00,-0.63,550.22,39.654,24.496499999999997,1.44,542.55,2.1,78.7,5.05,8.45,8.78,4.0,-1.0,-1.0,,,,,,7.048
2025-03-17 14:09:19-07:00,-0.63,541.7170000000001,39.24,25.326,1.944,544.64,2.1,78.8,4.94,9.18,9.29,5.0,0.0,-1.0,,,,,,7.7328
2025-03-17 14:10:21-07:00,-0.63,524.359,35.775,24.496499999999997,-0.24,545.74,2.2,79.0,5.17,8.68,9.11,7.0,0.0,0.0,,,,,,6.896
2025-03-17 14:11:21-07:00,-0.64,503.65700000000004,38.574,24.486,-3.096,545.83,2.2,79.0,5.6,8.98,9.12,5.0,0.0,-2.0,,,,,,6.564800000000001
2025-03-17 14:12:21-07:00,-0.64,498.047,40.896,25.1475,-2.184,545.06,2.2,79.0,4.91,9.63,9.76,5.0,0.0,-1.0,,,,,,7.267200000000001
2025-03-17 14:13:21-07:00,-0.64,496.28700000000003,40.284,22.302,-0.336,544.37,2.2,79.0,5.23,9.14,9.66,5.0,-1.0,-1.0,,,,,,7.2448000000000015
2025-03-17 14:14:21-07:00,-0.65,497.88200000000006,41.373,24.181500000000003,-1.572,543.63,2.2,79.0,5.98,9.53,9.7,3.0,0.0,-1.0,,,,,,7.3096
2025-03-17 14:15:21-07:00,-0.65,493.07500000000005,40.527,21.2625,0.372,542.93,2.2,79.1,5.62,9.46,9.51,4.0,-1.0,-2.0,,,,,,7.642400000000001
2025-03-17 14:16:21-07:00,-0.65,486.43100000000004,40.005,24.1185,0.264,541.87,2.2,79.2,5.29,10.07,10.62,4.0,-1.0,-2.0,,,,,,8.1088
2025-03-17 14:17:21-07:00,-0.65,491.12800000000004,39.843,23.855999999999998,-0.9839999999999999,542.01,2.2,79.4,4.96,10.28,10.46,4.0,0.0,-1.0,,,,,,8.0272
2025-03-17 14:18:21-07:00,-0.64,499.74100000000004,39.276,22.5015,1.008,544.03,2.2,79.4,4.93,9.13,9.93,5.0,-1.0,-2.0,,,,,,7.505600000000001
2025-03-17 14:19:21-07:00,-0.64,506.74800000000005,40.968,22.596,0.96,546.76,2.2,79.4,5.24,8.85,9.14,4.0,-2.0,-1.0,,,,,,7.272
2025-03-17 14:20:19-07:00,-0.64,512.9190000000001,38.673,21.703500000000002,0.372,549.41,2.2,79.5,4.82,8.45,9.2,5.0,-1.0,-1.0,,,,,,6.8344
2025-03-17 14:21:19-07:00,-0.63,510.12500000000006,40.167,21.1365,0.78,552.35,2.3,79.5,4.97,9.47,9.75,5.0,-2.0,-2.0,,,,,,7.732
2025-03-17 14:22:19-07:00,-0.62,508.1120000000001,39.825,21.021,1.272,554.07,2.3,79.5,4.93,9.55,9.64,4.0,-1.0,-1.0,,,,,,7.894400000000001
2025-03-17 14:23:19-07:00,-0.62,509.26700000000005,40.914,22.806,-0.828,554.67,2.3,79.6,4.7,10.02,10.57,4.0,-1.0,-1.0,,,,,,7.8504
2025-03-17 14:24:19-07:00,-0.62,511.54400000000004,40.995,22.743000000000002,0.852,554.78,2.3,79.6,4.9,10.01,10.52,5.0,-2.0,-2.0,,,,,,8.178400000000002
2025-03-17 14:25:18-07:00,-0.6,511.72,39.249,23.7195,-0.072,554.92,2.3,79.7,5.07,9.75,10.26,6.0,-1.0,-2.0,,,,,,7.7856000000000005
2025-03-17 14:26:18-07:00,-0.56,513.1940000000001,41.607,23.94,1.584,554.97,2.4,79.9,6.6,11.57,12.12,5.0,-1.0,-2.0,,,,,,9.5728
2025-03-17 14:27:18-07:00,-0.54,514.041,41.796,23.855999999999998,2.7239999999999998,554.99,2.4,80.0,5.6,10.76,11.36,6.0,-2.0,-2.0,,,,,,9.152800000000001
2025-03-17 14:28:19-07:00,-0.54,511.25800000000004,42.38100000000001,24.0135,-0.576,554.5,2.4,80.1,5.64,11.02,11.3,5.0,-2.0,-2.0,,,,,,8.700800000000001
2025-03-17 14:29:19-07:00,-0.52,501.03900000000004,42.678000000000004,21.3885,2.148,554.17,2.5,80.1,5.13,10.06,10.63,4.0,-2.0,-2.0,,,,,,8.4776
2025-03-17 14:30:21-07:00,-0.51,505.69200000000006,45.369,22.837500000000002,-0.156,554.06,2.5,80.2,6.14,10.88,11.11,3.0,-1.0,-2.0,,,,,,8.6728
2025-03-17 14:31:21-07:00,-0.5,516.0100000000001,44.946,22.0395,-1.26,553.41,2.5,80.2,6.84,10.84,11.15,5.0,-1.0,-3.0,,,,,,8.42
2025-03-17 14:32:21-07:00,-0.45,509.17900000000003,44.118,20.012999999999998,2.832,552.74,2.6,80.3,6.52,11.29,11.39,4.0,-2.0,-2.0,,,,,,9.5984
2025-03-17 14:33:22-07:00,-0.43,506.71500000000003,42.66,21.084,0.06,552.26,2.6,80.2,5.58,11.04,11.17,5.0,-2.0,-3.0,,,,,,8.844
2025-03-17 14:34:22-07:00,-0.41,503.877,41.418000000000006,19.551000000000002,2.256,552.09,2.6,80.2,5.22,10.18,10.7,5.0,-2.0,-2.0,,,,,,8.5952
2025-03-17 14:35:22-07:00,-0.4,502.3260000000001,40.716,21.052500000000002,-0.696,552.03,2.7,80.2,5.58,9.2,9.53,5.0,-2.0,-3.0,,,,,,7.2208
2025-03-17 14:36:22-07:00,-0.36,503.107,39.744,19.5405,0.18,552.01,2.7,80.2,5.38,9.28,9.67,5.0,-2.0,-3.0,,,,,,7.459999999999999
