DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,99,22,-32,2092089509,124,32,-7,-25,979238531,AQI
2025-03-12 04:42:26-07:00,6.11,178.574,7.677,19.078500000000002,24.072,355.2,7.3,77.0,1.2,1.65,1.71,18.0,0.0,STAT,,,,,,,6.1344
2025-03-12 04:43:26-07:00,6.11,178.34300000000002,8.19,19.404,25.32,355.07,7.3,77.1,1.04,1.41,1.6,18.0,0.0,STAT,,,,,,,6.192
2025-03-12 04:44:26-07:00,6.11,177.32,8.064000000000002,18.7215,27.708,355.02,7.3,77.0,0.64,1.3,1.36,17.0,0.0,STAT,,,,,,,6.5816
2025-03-12 04:45:26-07:00,6.11,177.452,8.343,17.524500000000003,27.252,354.51,7.3,76.9,0.82,1.57,1.59,17.0,-1.0,STAT,,,,,,,6.7064
2025-03-12 04:46:26-07:00,6.11,177.837,8.982000000000001,18.438,23.328,354.18,7.3,77.2,0.77,1.41,1.42,18.0,0.0,STAT,,,,,,,5.7936000000000005
2025-03-12 04:47:25-07:00,6.11,175.692,8.73,18.049500000000002,22.944,354.06,7.3,77.3,0.83,1.39,1.39,19.0,0.0,STAT,,,,,,,5.7008
2025-03-12 04:48:26-07:00,6.11,174.812,9.963000000000001,17.9235,23.532,354.02,7.3,77.2,0.75,1.28,1.28,17.0,0.0,STAT,,,,,,,5.7304
2025-03-12 04:49:26-07:00,6.11,173.877,8.739,17.829,25.163999999999998,354.01,7.3,77.2,0.65,1.09,1.09,17.0,-1.0,STAT,,,,,,,5.9048
2025-03-12 04:50:26-07:00,6.11,170.434,6.84,17.115000000000002,26.447999999999997,354.0,7.3,77.2,0.86,1.55,1.88,19.0,-1.0,STAT,,,,,,,6.5296
2025-03-12 04:51:26-07:00,6.11,172.31500000000003,8.757000000000001,18.2805,26.916,353.84,7.3,77.2,0.74,1.17,1.3,18.0,-1.0,STAT,,,,,,,6.3192
2025-03-12 04:52:27-07:00,6.11,170.75300000000001,9.279,17.64,23.616,353.75,7.3,77.4,0.6,0.81,0.86,18.0,0.0,STAT,,,,,,,5.3712
2025-03-12 04:53:27-07:00,6.12,177.46300000000002,9.342,17.031,23.4,353.91,7.3,77.4,0.39,0.77,0.78,18.0,0.0,STAT,,,,,,,5.295999999999999
2025-03-12 04:54:27-07:00,6.14,179.036,6.345,17.871,23.387999999999998,354.05,7.3,77.4,0.73,0.92,0.93,21.0,0.0,STAT,,,,,,,5.4136
2025-03-12 04:55:28-07:00,6.15,177.276,8.154,19.845,19.968,354.67,7.4,77.6,0.77,1.01,1.01,19.0,0.0,STAT,,,,,,,4.8016000000000005
2025-03-12 04:56:28-07:00,6.16,179.90500000000003,6.39,20.0445,20.268,355.38,7.4,77.7,0.82,1.07,1.07,20.0,0.0,STAT,,,,,,,4.9096
2025-03-12 04:57:29-07:00,6.16,179.278,8.145000000000001,21.3885,19.595999999999997,355.78,7.3,77.5,0.94,1.85,1.85,19.0,1.0,STAT,,,,,,,5.3991999999999996
2025-03-12 04:58:29-07:00,6.16,179.586,7.983,19.2045,23.736,355.92,7.3,77.5,0.72,1.46,1.53,18.0,0.0,STAT,,,,,,,5.9152000000000005
2025-03-12 04:59:29-07:00,6.16,182.578,9.936,20.769000000000002,23.316,355.97,7.3,77.4,0.65,1.43,1.45,17.0,0.0,STAT,,,,,,,5.8072
2025-03-12 05:00:29-07:00,6.15,181.852,8.126999999999999,19.477500000000003,22.704,355.64,7.3,77.3,0.61,1.47,1.67,18.0,0.0,STAT,,,,,,,5.7168
2025-03-12 05:01:30-07:00,6.14,174.43800000000002,8.856,18.7215,24.0,355.22,7.3,77.2,0.63,1.31,1.38,18.0,0.0,STAT,,,,,,,5.848000000000001
2025-03-12 05:02:26-07:00,6.13,175.02100000000002,10.863000000000001,18.805500000000002,22.992,354.93,7.3,77.4,0.51,1.07,1.09,15.0,0.0,STAT,,,,,,,5.454400000000001
2025-03-12 05:03:26-07:00,6.12,175.912,10.431000000000001,19.2255,21.744,354.39,7.3,77.3,0.19,0.7,0.89,17.0,0.0,STAT,,,,,,,4.908799999999999
2025-03-12 05:04:26-07:00,6.11,173.63500000000002,9.251999999999999,18.396,23.939999999999998,354.14,7.3,77.5,0.39,1.19,1.26,16.0,0.0,STAT,,,,,,,5.739999999999999
2025-03-12 05:05:26-07:00,6.11,174.79000000000002,9.693,17.241000000000003,24.563999999999997,354.05,7.3,77.5,0.37,1.25,1.27,16.0,0.0,STAT,,,,,,,5.9128
2025-03-12 05:06:27-07:00,6.11,174.306,10.520999999999999,17.052,24.732,354.09,7.3,77.4,0.47,1.3,1.31,16.0,0.0,STAT,,,,,,,5.986400000000001
2025-03-12 05:07:27-07:00,6.11,170.445,10.566,17.241000000000003,27.023999999999997,354.03,7.2,77.1,0.37,1.01,1.01,16.0,0.0,STAT,,,,,,,6.2128
2025-03-12 05:08:28-07:00,6.11,168.025,10.89,17.598000000000003,26.291999999999998,354.01,7.2,77.1,0.2,0.72,0.72,16.0,0.0,STAT,,,,,,,5.8344
2025-03-12 05:09:28-07:00,6.11,167.178,7.29,17.5665,25.728,354.0,7.2,77.2,0.3,0.52,0.52,20.0,0.0,STAT,,,,,,,5.561600000000001
2025-03-12 05:10:28-07:00,6.11,161.403,11.493,18.081,23.616,354.0,7.2,77.0,0.1,0.43,0.43,16.0,0.0,STAT,,,,,,,5.067200000000001
2025-03-12 05:11:28-07:00,6.11,162.82200000000003,8.442,16.9365,27.9,353.71,7.2,76.9,0.22,0.33,0.33,17.0,0.0,STAT,,,,,,,5.844
2025-03-12 05:12:28-07:00,6.11,157.65200000000002,7.596,15.708000000000002,28.812,353.09,7.2,76.7,0.08,0.22,0.22,18.0,0.0,STAT,,,,,,,5.938400000000001
2025-03-12 05:13:28-07:00,6.1,158.829,9.225,16.506,28.32,352.56,7.2,76.7,0.03,0.16,0.16,17.0,0.0,STAT,,,,,,,5.792000000000001
2025-03-12 05:14:28-07:00,6.1,157.19000000000003,13.104000000000001,16.527,29.304000000000002,352.24,7.1,76.8,0.01,0.05,0.05,15.0,0.0,STAT,,,,,,,5.900800000000001
2025-03-12 05:15:28-07:00,6.1,155.716,10.386,15.970500000000001,29.7,352.08,7.1,76.7,0.0,0.02,0.02,16.0,0.0,STAT,,,,,,,5.956
2025-03-12 05:16:29-07:00,6.09,154.836,10.296,16.3275,30.276,352.03,7.1,76.7,-1.0,-1.0,-1.0,18.0,0.0,STAT,,,,,,,5.2552
2025-03-12 05:17:29-07:00,6.09,157.59700000000004,9.657,15.918000000000001,29.82,352.01,7.1,76.5,0.0,0.01,0.01,18.0,0.0,STAT,,,,,,,5.972
2025-03-12 05:18:30-07:00,6.08,155.22100000000003,9.621,16.5585,30.299999999999997,352.0,7.1,76.5,-1.0,-1.0,-1.0,16.0,0.0,STAT,,,,,,,5.26
2025-03-12 05:19:30-07:00,6.08,157.542,9.936,14.6895,32.724,351.95,7.1,76.5,-1.0,-1.0,-1.0,16.0,0.0,STAT,,,,,,,5.7448
2025-03-12 05:20:30-07:00,6.08,159.00500000000002,9.018,18.354000000000003,28.428,351.6,7.1,76.5,-1.0,-1.0,-1.0,17.0,0.0,STAT,,,,,,,4.885600000000001
2025-03-12 05:21:30-07:00,6.05,155.94700000000003,9.432,18.228,28.572,351.21,7.1,76.5,-1.0,-1.0,-1.0,17.0,0.0,STAT,,,,,,,4.9144000000000005
2025-03-12 05:22:30-07:00,6.02,158.29000000000002,10.629000000000001,17.6505,27.624,351.07,7.1,76.5,-1.0,-1.0,-1.0,17.0,0.0,STAT,,,,,,,4.7248
2025-03-12 05:23:28-07:00,6.01,152.54800000000003,10.044,17.576999999999998,28.56,351.03,7.1,77.0,0.0,0.14,0.14,16.0,0.0,STAT,,,,,,,5.824
2025-03-12 05:24:28-07:00,6.01,154.71500000000003,9.243,17.587500000000002,29.052,351.05,7.1,76.9,-1.0,-1.0,-1.0,17.0,0.0,STAT,,,,,,,5.010400000000001
2025-03-12 05:25:29-07:00,6.01,154.08800000000002,7.685999999999999,18.8265,29.04,351.02,7.1,76.9,-1.0,-1.0,-1.0,18.0,0.0,STAT,,,,,,,5.008
2025-03-12 05:26:29-07:00,6.01,153.47200000000004,9.072000000000001,17.115000000000002,30.971999999999998,351.01,7.1,76.9,-1.0,-1.0,-1.0,18.0,0.0,STAT,,,,,,,5.3944
2025-03-12 05:27:29-07:00,6.01,154.44000000000003,8.388,15.802500000000002,30.599999999999998,351.0,7.1,76.9,-1.0,-1.0,-1.0,18.0,0.0,STAT,,,,,,,5.32
2025-03-12 05:28:31-07:00,6.0,152.504,8.91,16.0545,30.636,351.0,7.0,76.9,0.0,0.09,0.13,18.0,0.0,STAT,,,,,,,6.1992
2025-03-12 05:29:31-07:00,5.99,155.254,8.370000000000001,17.2725,31.055999999999997,351.0,7.0,76.9,0.0,0.03,0.16,18.0,0.0,STAT,,,,,,,6.2352
2025-03-12 05:30:31-07:00,5.99,152.042,6.966,17.346,31.044,351.0,7.0,77.0,0.0,0.01,0.1,19.0,0.0,STAT,,,,,,,6.2168
2025-03-12 05:31:31-07:00,5.98,155.639,11.061,17.304000000000002,29.244,350.83,7.0,76.9,0.0,0.0,0.03,15.0,0.0,STAT,,,,,,,5.848800000000001
2025-03-12 05:32:31-07:00,5.98,153.175,10.134,17.997,28.548,350.84,7.0,77.2,0.0,0.15,0.16,16.0,0.0,STAT,,,,,,,5.8296
2025-03-12 05:33:31-07:00,5.98,153.879,10.638,18.3645,28.32,350.72,7.0,77.2,0.0,0.3,0.3,17.0,0.0,STAT,,,,,,,5.904000000000001
2025-03-12 05:34:31-07:00,5.98,154.24200000000002,8.01,20.433000000000003,26.568,350.9,7.0,77.5,0.0,0.34,0.48,18.0,1.0,STAT,,,,,,,5.585600000000001
2025-03-12 05:35:31-07:00,5.96,152.702,10.269,18.879,27.252,350.97,7.0,77.5,0.0,0.34,0.39,17.0,0.0,STAT,,,,,,,5.7224
2025-03-12 05:36:32-07:00,5.94,152.48200000000003,6.489,18.070500000000003,28.572,350.99,7.0,77.5,0.0,0.22,0.23,20.0,0.0,STAT,,,,,,,5.8904000000000005
2025-03-12 05:37:32-07:00,5.91,152.812,5.7780000000000005,19.089000000000002,28.812,351.0,7.0,77.5,0.0,0.07,0.27,18.0,0.0,STAT,,,,,,,5.8184000000000005
2025-03-12 05:38:32-07:00,5.91,150.535,8.874,18.5325,28.871999999999996,351.0,7.0,77.6,0.0,0.02,0.09,18.0,1.0,STAT,,,,,,,5.7904
2025-03-12 05:39:32-07:00,5.9,151.89900000000003,9.351,17.283,30.36,351.0,7.0,77.4,0.0,0.31,0.33,16.0,0.0,STAT,,,,,,,6.32
2025-03-12 05:40:32-07:00,5.9,152.48200000000003,6.291,16.5375,28.979999999999997,350.76,6.9,77.3,0.0,0.1,0.11,19.0,0.0,STAT,,,,,,,5.8759999999999994
2025-03-12 05:41:32-07:00,5.9,152.911,6.363,16.7055,29.795999999999996,350.27,6.9,77.2,0.0,0.09,0.09,19.0,0.0,STAT,,,,,,,6.031199999999999
2025-03-12 05:42:32-07:00,5.9,154.57200000000003,7.6049999999999995,16.212,30.107999999999997,350.09,6.9,77.4,0.0,0.03,0.03,18.0,0.0,STAT,,,,,,,6.045599999999999
2025-03-12 05:43:32-07:00,5.9,152.042,7.092,16.4115,31.476,349.42,6.9,77.5,0.0,0.01,0.01,18.0,0.0,STAT,,,,,,,6.3032
2025-03-12 05:44:32-07:00,5.9,152.537,7.596,17.3145,30.348,349.15,6.9,77.5,0.0,0.0,0.0,19.0,0.0,STAT,,,,,,,6.0696
2025-03-12 05:45:33-07:00,5.89,153.461,11.007000000000001,19.3305,29.868,349.05,6.9,77.5,0.0,0.06,0.06,15.0,1.0,STAT,,,,,,,6.0216
2025-03-12 05:46:33-07:00,5.89,150.491,6.759,18.2805,31.979999999999997,349.1,6.9,77.4,0.0,0.02,0.02,20.0,2.0,STAT,,,,,,,6.412
2025-03-12 05:47:33-07:00,5.88,149.65500000000003,7.641,18.070500000000003,32.076,349.68,6.8,77.5,0.0,0.01,0.01,17.0,0.0,STAT,,,,,,,6.4232000000000005
2025-03-12 05:48:34-07:00,5.88,150.85399999999998,9.459,18.3435,33.06,349.81,6.9,77.6,0.0,0.0,0.0,17.0,0.0,STAT,,,,,,,6.612000000000001
2025-03-12 05:49:34-07:00,5.87,152.504,9.666,18.3645,30.384,349.58,6.8,77.7,0.0,0.0,0.0,16.0,0.0,STAT,,,,,,,6.0768
2025-03-12 05:50:34-07:00,5.85,154.077,10.953,18.2805,31.104,349.85,6.8,77.6,0.0,0.0,0.0,14.0,0.0,STAT,,,,,,,6.2208000000000006
2025-03-12 05:51:34-07:00,5.82,150.90900000000002,9.099,18.249,32.748,349.45,6.8,77.5,0.0,0.15,0.15,16.0,0.0,STAT,,,,,,,6.6696
2025-03-12 05:52:34-07:00,5.81,151.404,8.082,17.576999999999998,31.715999999999998,349.56,6.8,77.7,0.0,0.6,0.6,18.0,0.0,STAT,,,,,,,6.8232
2025-03-12 05:53:29-07:00,5.8,151.76700000000002,8.838000000000001,18.312,30.131999999999998,349.83,6.8,77.8,0.0,0.2,0.22,17.0,0.0,STAT,,,,,,,6.1864
2025-03-12 05:54:30-07:00,5.8,149.05,9.414000000000001,19.131,28.631999999999998,349.94,6.8,78.0,0.0,0.07,0.07,16.0,0.0,STAT,,,,,,,5.7824
2025-03-12 05:55:30-07:00,5.8,150.65600000000003,10.251000000000001,17.052,32.04,349.98,6.8,77.9,0.0,0.15,0.15,16.0,0.0,STAT,,,,,,,6.5280000000000005
2025-03-12 05:56:30-07:00,5.79,155.573,9.666,19.068,28.584,350.54,6.8,77.8,0.0,0.09,0.09,16.0,0.0,STAT,,,,,,,5.7888
2025-03-12 05:57:30-07:00,5.79,154.33,7.965,17.808000000000003,29.592,350.84,6.8,77.9,0.0,0.15,0.15,18.0,0.0,STAT,,,,,,,6.0384
2025-03-12 05:58:30-07:00,5.79,155.859,6.075,19.257,30.131999999999998,350.94,6.8,77.9,0.0,0.05,0.05,19.0,0.0,STAT,,,,,,,6.0664
2025-03-12 05:59:30-07:00,5.78,153.19700000000003,6.75,19.971,29.147999999999996,350.98,6.8,78.1,0.0,0.19,0.19,19.0,0.0,STAT,,,,,,,5.981599999999999
2025-03-12 06:00:30-07:00,5.78,154.63800000000003,8.802,20.401500000000002,29.16,350.99,6.8,78.3,0.0,0.06,0.06,17.0,0.0,STAT,,,,,,,5.880000000000001
2025-03-12 06:01:30-07:00,5.77,156.684,8.667000000000002,19.593,29.795999999999996,351.0,6.8,78.1,0.0,0.29,0.38,17.0,0.0,STAT,,,,,,,6.191199999999999
2025-03-12 06:02:30-07:00,5.75,151.34900000000002,8.613000000000001,20.1915,29.904,351.0,6.8,78.0,0.0,0.16,0.31,18.0,1.0,STAT,,,,,,,6.1088000000000005
2025-03-12 06:03:30-07:00,5.72,165.473,10.161,19.792500000000004,28.572,351.0,6.7,78.1,0.0,0.27,0.33,15.0,0.0,STAT,,,,,,,5.930400000000001
2025-03-12 06:04:30-07:00,5.71,174.526,9.855,19.341,31.044,351.0,6.7,78.0,0.0,0.26,0.27,16.0,0.0,STAT,,,,,,,6.4168
2025-03-12 06:05:30-07:00,5.7,173.118,11.853,20.328,28.212,351.0,6.8,78.3,0.0,0.13,0.14,14.0,0.0,STAT,,,,,,,5.7464
2025-03-12 06:06:31-07:00,5.69,163.262,8.82,20.769000000000002,25.776,351.0,6.8,78.3,0.0,0.04,0.04,17.0,1.0,STAT,,,,,,,5.187200000000001
2025-03-12 06:07:31-07:00,5.69,157.06900000000002,8.397,20.622,26.496,351.0,6.7,78.4,0.0,0.06,0.06,16.0,1.0,STAT,,,,,,,5.3472
2025-03-12 06:08:31-07:00,5.69,153.912,9.342,20.1705,27.804000000000002,351.0,6.7,78.5,0.0,0.02,0.02,16.0,0.0,STAT,,,,,,,5.5768
2025-03-12 06:09:32-07:00,5.69,151.14000000000001,10.242,19.026000000000003,30.12,351.0,6.7,78.4,0.0,0.01,0.01,16.0,0.0,STAT,,,,,,,6.032000000000001
2025-03-12 06:10:32-07:00,5.68,150.337,7.497,19.215,30.204,351.0,6.7,78.5,0.0,0.0,0.0,18.0,0.0,STAT,,,,,,,6.040800000000001
2025-03-12 06:11:32-07:00,5.68,149.79800000000003,9.846,17.209500000000002,31.344,351.0,6.7,78.6,0.0,0.09,0.09,13.0,0.0,STAT,,,,,,,6.340800000000001
2025-03-12 06:12:32-07:00,5.68,150.612,7.155,17.304000000000002,32.388,351.0,6.7,78.6,0.0,0.03,0.03,18.0,0.0,STAT,,,,,,,6.5016
2025-03-12 06:13:32-07:00,5.67,149.58900000000003,7.2,19.215,28.428,351.0,6.7,78.8,0.0,0.42,0.42,17.0,0.0,STAT,,,,,,,6.021600000000001
2025-03-12 06:14:32-07:00,5.66,147.4,7.137,19.278,28.608,351.0,6.7,78.8,0.0,0.15,0.15,17.0,0.0,STAT,,,,,,,5.841600000000001
2025-03-12 06:15:32-07:00,5.64,147.235,7.578,20.2545,26.831999999999997,351.0,6.7,78.8,0.0,0.05,0.05,17.0,1.0,STAT,,,,,,,5.4064
2025-03-12 06:16:32-07:00,5.61,151.162,5.193,20.012999999999998,27.648,351.0,6.7,78.9,0.0,0.05,0.05,20.0,0.0,STAT,,,,,,,5.5696
2025-03-12 06:17:32-07:00,5.6,151.448,7.2540000000000004,18.8265,30.828,351.0,6.7,78.8,0.0,0.27,0.27,18.0,0.0,STAT,,,,,,,6.381600000000001
2025-03-12 06:18:32-07:00,5.6,151.129,8.046,17.556,29.436,351.0,6.7,79.0,0.0,0.08,0.08,18.0,0.0,STAT,,,,,,,5.9512
2025-03-12 06:19:32-07:00,5.59,151.56900000000002,8.504999999999999,19.467,27.96,351.0,6.7,79.1,0.0,0.05,0.05,17.0,2.0,STAT,,,,,,,5.632000000000001
2025-03-12 06:20:33-07:00,5.59,151.54700000000003,8.55,18.385500000000004,30.504,351.0,6.7,79.0,0.0,0.14,0.2,16.0,0.0,STAT,,,,,,,6.2128000000000005
2025-03-12 06:21:33-07:00,5.59,153.494,6.165,18.049500000000002,31.704,351.0,6.7,79.0,0.0,0.11,0.21,19.0,0.0,STAT,,,,,,,6.428800000000001
2025-03-12 06:22:33-07:00,5.59,155.68300000000002,9.801,17.514,32.855999999999995,351.0,6.7,79.0,0.0,0.57,0.61,16.0,0.0,STAT,,,,,,,7.027199999999999
2025-03-12 06:23:33-07:00,5.58,155.77100000000002,8.667000000000002,18.070500000000003,33.132,351.5,6.7,78.9,0.0,0.32,0.34,17.0,0.0,STAT,,,,,,,6.8824000000000005
2025-03-12 06:24:33-07:00,5.58,155.94700000000003,10.053,18.858,31.62,351.82,6.7,79.1,0.0,0.15,0.16,16.0,0.0,STAT,,,,,,,6.444000000000001
