DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,133,23,-3,-34,1727984765,126,16,-4,-36,1736904785,AQI
2025-03-21 12:49:43-07:00,7.3,164.27400000000003,9.81,11.781,25.116,421.02,8.6,65.1,0.8,1.93,2.21,18.0,-1.0,-2.0,STAT,,,,,,,6.5672
2025-03-21 12:50:43-07:00,7.32,164.087,9.747,11.434500000000002,24.936,420.6,8.7,65.1,0.41,1.45,1.71,18.0,0.0,-1.0,STAT,,,,,,,6.147200000000001
2025-03-21 12:51:43-07:00,7.33,164.92300000000003,8.622,11.8545,23.316,420.75,8.7,65.5,0.57,1.58,1.87,19.0,0.0,-2.0,STAT,,,,,,,5.9272
2025-03-21 12:52:43-07:00,7.33,163.042,8.784,12.3795,21.708,421.56,8.7,65.2,0.93,2.19,2.58,19.0,-1.0,-2.0,STAT,,,,,,,6.0935999999999995
2025-03-21 12:53:44-07:00,7.35,166.837,9.261,12.736500000000001,21.66,421.85,8.7,65.4,0.95,2.53,3.4,18.0,0.0,-2.0,STAT,,,,,,,6.356
2025-03-21 12:54:44-07:00,7.39,167.376,9.270000000000001,12.043500000000002,22.068,421.95,8.7,65.2,0.69,2.59,3.05,18.0,-1.0,-2.0,STAT,,,,,,,6.485600000000001
2025-03-21 12:55:44-07:00,7.41,171.369,7.749,10.9305,23.676,422.26,8.7,65.2,0.81,2.51,3.12,19.0,-1.0,-1.0,STAT,,,,,,,6.7432
2025-03-21 12:56:44-07:00,7.42,168.795,8.676,11.823,20.772,422.74,8.7,65.6,0.76,1.91,2.4,20.0,-1.0,-2.0,STAT,,,,,,,5.6823999999999995
2025-03-21 12:57:45-07:00,7.43,170.89600000000002,9.711,14.416500000000001,18.3,422.97,8.8,65.3,0.92,1.92,2.09,19.0,0.0,-2.0,STAT,,,,,,,5.196
2025-03-21 12:58:45-07:00,7.43,172.568,9.747,13.041,20.291999999999998,423.3,8.8,65.3,0.77,2.0,2.49,18.0,-1.0,-1.0,STAT,,,,,,,5.6584
2025-03-21 12:59:45-07:00,7.43,173.052,10.683,13.0305,20.663999999999998,423.75,8.8,65.6,0.88,2.38,2.96,17.0,-1.0,-1.0,STAT,,,,,,,6.0367999999999995
2025-03-21 13:00:45-07:00,7.44,172.469,11.376000000000001,13.618500000000001,21.179999999999996,423.91,8.8,65.2,0.96,2.08,2.42,17.0,-1.0,-2.0,STAT,,,,,,,5.9
2025-03-21 13:01:45-07:00,7.44,172.887,10.376999999999999,13.566,20.76,423.97,8.8,65.4,0.96,1.97,2.14,18.0,0.0,-2.0,STAT,,,,,,,5.728
2025-03-21 13:02:45-07:00,7.44,173.25,9.107999999999999,14.616,19.428,423.99,8.8,65.3,0.99,2.67,2.95,19.0,0.0,-2.0,STAT,,,,,,,6.0216
2025-03-21 13:03:45-07:00,7.44,170.709,9.891,12.5475,22.548,424.0,8.8,65.1,1.0,2.69,3.08,18.0,0.0,-2.0,STAT,,,,,,,6.6616
2025-03-21 13:04:46-07:00,7.44,169.14700000000002,9.738000000000001,11.318999999999999,23.112000000000002,424.0,8.8,65.4,1.0,2.77,3.03,18.0,-1.0,-2.0,STAT,,,,,,,6.838400000000001
2025-03-21 13:05:46-07:00,7.44,169.389,7.938000000000001,14.647499999999999,20.004,424.35,8.8,65.4,1.07,2.57,2.94,20.0,0.0,-1.0,STAT,,,,,,,6.056800000000001
