DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,127,26,-4,-30,930781992,101,21,-2,3548070687,AQI
2025-03-16 17:53:53-07:00,12.56,175.098,10.512,1.9949999999999999,31.104,409.2,13.8,48.8,0.0,0.07,0.1,35.0,-4.0,-3.0,STAT,,,,,,6.276800000000001
2025-03-16 17:54:53-07:00,12.61,174.74600000000004,12.132000000000001,2.6774999999999998,31.715999999999998,411.66,13.8,48.3,0.12,0.66,0.81,34.0,-3.0,-1.0,STAT,,,,,,6.8712
2025-03-16 17:55:53-07:00,12.66,169.466,9.009,3.6854999999999998,31.331999999999997,412.53,13.7,48.5,0.04,0.25,0.3,35.0,-3.0,-1.0,STAT,,,,,,6.4664
2025-03-16 17:56:53-07:00,12.7,179.157,7.757999999999999,5.670000000000001,31.236,412.83,13.6,49.2,0.01,0.09,0.29,35.0,-1.0,-1.0,STAT,,,,,,6.3192
2025-03-16 17:57:54-07:00,12.72,175.13100000000003,8.037,4.3260000000000005,33.852,412.94,13.6,49.8,0.0,0.03,0.1,34.0,-2.0,-1.0,STAT,,,,,,6.7943999999999996
2025-03-16 17:58:54-07:00,12.74,177.012,9.657,3.1710000000000003,31.787999999999997,412.98,13.6,49.8,0.0,0.01,0.03,34.0,-3.0,-2.0,STAT,,,,,,6.3656
2025-03-16 17:59:54-07:00,12.79,180.01500000000001,9.936,3.3705000000000003,32.172,412.99,13.6,50.0,0.0,0.0,0.2,35.0,-4.0,-2.0,STAT,,,,,,6.4344
2025-03-16 18:00:54-07:00,12.82,170.89600000000002,7.146000000000001,3.3705000000000003,31.763999999999996,413.0,13.7,50.4,0.0,0.0,0.06,36.0,-3.0,-2.0,STAT,,,,,,6.352799999999999
2025-03-16 18:01:54-07:00,12.88,167.816,9.549,1.9635000000000002,32.147999999999996,413.0,13.8,48.7,0.0,0.0,0.02,36.0,-3.0,-2.0,STAT,,,,,,6.4296
2025-03-16 18:02:54-07:00,12.91,165.64900000000003,10.854000000000001,2.8140000000000005,31.236,413.0,13.9,48.4,0.0,0.51,0.52,35.0,-2.0,-2.0,STAT,,,,,,6.655200000000001
2025-03-16 18:03:54-07:00,12.92,162.162,7.2540000000000004,3.7065,30.875999999999998,413.0,13.8,49.0,0.0,0.39,0.39,37.0,-3.0,-2.0,STAT,,,,,,6.4872000000000005
2025-03-16 18:04:54-07:00,12.93,163.87800000000001,10.026000000000002,3.1710000000000003,28.464,413.0,13.8,48.7,0.0,0.18,0.19,36.0,-3.0,-3.0,STAT,,,,,,5.8368
2025-03-16 18:05:55-07:00,12.92,162.36,9.531,3.0135,31.212,413.46,13.6,47.8,0.0,0.06,0.06,37.0,-1.0,-1.0,STAT,,,,,,6.2904
2025-03-16 18:06:55-07:00,12.91,154.51700000000002,8.667000000000002,3.3915,29.676,413.52,13.6,47.9,0.0,0.05,0.05,36.0,-1.0,-1.0,STAT,,,,,,5.9752
2025-03-16 18:07:55-07:00,12.87,153.219,7.956,3.213,31.644,413.66,13.5,48.0,0.0,0.16,0.16,36.0,-1.0,0.0,STAT,,,,,,6.4568
2025-03-16 18:08:55-07:00,12.85,155.16600000000003,10.764000000000001,2.1630000000000003,31.607999999999997,413.88,13.5,47.8,0.0,0.32,0.32,35.0,-2.0,-1.0,STAT,,,,,,6.5776
2025-03-16 18:09:55-07:00,12.84,156.618,6.210000000000001,4.221,31.163999999999998,413.96,13.4,49.0,0.0,0.11,0.11,37.0,-3.0,-2.0,STAT,,,,,,6.3208
2025-03-16 18:10:55-07:00,12.84,151.723,8.928,3.7065,31.055999999999997,413.48,13.5,50.4,0.0,0.04,0.04,36.0,-4.0,-2.0,STAT,,,,,,6.2432
2025-03-16 18:11:55-07:00,12.86,162.712,9.144,3.2235,29.232,413.17,13.5,49.5,0.0,0.05,0.05,36.0,-4.0,-3.0,STAT,,,,,,5.8864
2025-03-16 18:12:55-07:00,12.91,173.92100000000002,8.334,2.7195,30.516,413.06,13.5,48.9,0.0,0.09,0.09,38.0,-3.0,-2.0,STAT,,,,,,6.1752
2025-03-16 18:13:56-07:00,12.93,176.17600000000002,8.073,3.3180000000000005,30.479999999999997,413.02,13.6,48.3,0.0,0.12,0.33,39.0,-3.0,-1.0,STAT,,,,,,6.192
2025-03-16 18:14:56-07:00,12.98,174.042,8.091000000000001,3.969,32.556,413.01,13.6,48.6,0.0,0.35,0.41,37.0,-1.0,0.0,STAT,,,,,,6.7912
2025-03-16 18:15:56-07:00,13.02,172.986,9.441,3.7695,33.708,413.0,13.5,48.0,0.0,0.38,0.4,36.0,0.0,0.0,STAT,,,,,,7.0456
2025-03-16 18:16:56-07:00,13.03,230.186,7.776000000000001,5.376,31.692,412.39,13.5,48.8,0.0,0.16,0.17,37.0,0.0,0.0,STAT,,,,,,6.4664
2025-03-16 18:17:56-07:00,13.07,550.682,9.459,1.2705,32.268,412.14,13.5,46.9,0.0,0.25,0.25,38.0,-2.0,0.0,STAT,,,,,,6.653600000000001
2025-03-16 18:18:56-07:00,13.1,358.22600000000006,8.451,2.1630000000000003,34.152,412.5,13.4,47.3,0.0,0.41,0.41,36.0,-1.0,0.0,STAT,,,,,,7.158400000000001
2025-03-16 18:19:57-07:00,13.11,247.34600000000003,10.026000000000002,5.3865,33.132,412.83,13.4,47.8,0.0,0.13,0.13,35.0,1.0,1.0,STAT,,,,,,6.7304
2025-03-16 18:20:57-07:00,13.11,194.89800000000002,11.781,4.1265,33.876,412.94,13.3,47.0,0.0,0.23,0.23,34.0,1.0,1.0,STAT,,,,,,6.9592
2025-03-16 18:21:57-07:00,13.11,163.65800000000002,6.399,5.376,32.796,412.98,13.2,47.9,0.0,0.11,0.11,37.0,0.0,0.0,STAT,,,,,,6.647200000000001
2025-03-16 18:22:57-07:00,13.09,145.761,7.623000000000001,4.000500000000001,29.976,412.54,13.3,48.4,0.0,0.08,0.17,37.0,-1.0,-1.0,STAT,,,,,,6.059200000000001
2025-03-16 18:23:57-07:00,13.1,152.99900000000002,6.165,3.6854999999999998,29.483999999999998,412.19,13.4,49.0,0.0,0.25,0.28,38.0,-3.0,-2.0,STAT,,,,,,6.0968
