DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,142,26,-12,-27,2395887645,122,27,-4,-31,2025747427,AQI
2025-03-15 19:53:33-07:00,5.37,,,,,352.33,7.1,76.5,0.87,1.53,1.53,15.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:53:58-07:00,5.41,,,,,352.18,7.1,76.4,0.89,1.31,1.31,15.0,-4.0,-2.0,STAT,,,,,,,
2025-03-15 19:55:24-07:00,5.45,,,,,352.33,7.1,76.3,0.58,1.22,1.22,15.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:56:32-07:00,5.48,,,,,352.77,7.1,76.2,0.85,1.58,1.58,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.5,,,,,352.92,7.1,76.3,-1.0,-1.0,-1.0,13.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.54,,,,,352.97,7.2,76.4,0.9,1.54,1.6,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.58,,,,,352.99,7.2,76.8,0.97,1.64,1.66,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.59,,,,,353.08,7.2,76.3,1.17,1.79,1.79,15.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.65,,,,,353.68,7.3,76.1,1.09,1.91,1.91,13.0,-3.0,-3.0,STAT,,,,,,,
2025-03-15 19:57:28-07:00,5.68,,,,,353.89,7.3,76.5,1.03,1.9,1.9,13.0,-3.0,-2.0,STAT,,,,,,,
2025-03-15 20:02:00-07:00,5.69,,,,,354.13,7.4,76.2,1.37,1.95,1.95,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:02:00-07:00,5.74,,,,,354.15,7.4,76.1,0.91,1.53,1.53,15.0,-3.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.77,,,,,354.05,7.4,76.0,1.08,1.66,1.66,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.78,,,,,354.11,7.4,75.8,1.26,1.8,1.8,15.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.84,,,,,354.63,7.5,75.7,1.11,1.67,1.8,16.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.88,,,,,354.86,7.5,75.6,1.09,1.84,1.9,16.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.9,,,,,354.93,7.5,75.5,1.05,1.66,1.69,16.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.96,,,,,354.98,7.6,75.2,1.02,1.88,1.89,14.0,-4.0,-4.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,5.99,,,,,354.99,7.6,74.8,1.08,1.83,1.83,14.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.03,,,,,355.0,7.6,75.6,1.05,1.8,1.8,17.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.08,,,,,355.0,7.7,75.6,1.2,2.16,2.22,18.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.1,,,,,355.0,7.7,75.1,1.08,1.94,2.15,18.0,-4.0,-3.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.16,,,,,355.0,7.7,75.1,1.18,1.98,2.06,18.0,-4.0,-4.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.18,,,,,355.0,7.8,75.8,1.3,1.98,2.05,18.0,-5.0,-4.0,STAT,,,,,,,
2025-03-15 20:04:37-07:00,6.24,,,,,355.29,7.9,76.6,1.5,2.04,2.18,18.0,-5.0,-4.0,STAT,,,,,,,
2025-03-15 20:16:23-07:00,6.29,,,,,355.83,8.0,76.6,1.84,2.68,2.73,16.0,-5.0,-4.0,STAT,,,,,,,
2025-03-15 20:17:23-07:00,6.36,,,,,356.88,8.0,76.2,2.06,3.01,3.03,15.0,-5.0,-3.0,STAT,,,,,,,
2025-03-15 20:18:23-07:00,6.4,,,,,357.61,8.1,75.7,1.89,2.8,2.8,17.0,-5.0,-4.0,STAT,,,,,,,
