DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,3023022787,106,23,-4,785222029,AQI
2025-03-11 03:55:49-07:00,4.74,208.901,10.161,20.8005,24.732,423.0,6.7,76.7,2.33,4.68,4.69,,,,,,8.6904
2025-03-11 03:56:49-07:00,4.74,209.704,8.154,20.506500000000003,25.176,423.0,6.7,76.6,1.93,4.32,4.33,,,,,,8.4912
2025-03-11 03:57:49-07:00,4.73,208.098,8.901000000000002,19.8555,26.004,422.38,6.7,76.7,1.32,2.63,2.79,,,,,,7.304800000000001
2025-03-11 03:58:50-07:00,4.72,209.02200000000002,8.685,18.994500000000002,26.16,422.78,6.7,76.6,1.4,2.18,2.23,,,,,,6.976000000000001
2025-03-11 03:59:50-07:00,4.7,211.64000000000001,7.749,20.0865,25.848,422.92,6.7,76.5,1.45,2.39,2.41,,,,,,7.0816
2025-03-11 04:00:50-07:00,4.69,213.58700000000002,10.008,19.3095,25.476,422.97,6.7,76.5,1.08,1.94,2.1,,,,,,6.6472
2025-03-11 04:01:50-07:00,4.68,208.71400000000003,8.946,19.7505,25.092,422.99,6.7,76.5,0.64,1.52,1.57,,,,,,6.2344
2025-03-11 04:02:50-07:00,4.67,213.71900000000002,8.244,19.887,27.407999999999998,423.0,6.7,76.5,0.83,1.38,1.4,,,,,,6.5856
2025-03-11 04:03:50-07:00,4.66,213.51000000000002,8.964,22.774500000000003,22.884,423.0,6.7,76.6,0.94,1.55,1.56,,,,,,5.816800000000001
2025-03-11 04:04:50-07:00,4.66,211.508,10.044,20.622,22.464,423.0,6.7,76.5,0.88,1.65,1.73,,,,,,5.8128
2025-03-11 04:05:50-07:00,4.66,211.717,8.991,21.1575,22.176,423.49,6.7,76.4,0.83,1.92,1.95,,,,,,5.9712
2025-03-11 04:06:50-07:00,4.66,213.477,7.587,21.2835,24.983999999999998,423.74,6.7,76.3,0.87,1.68,1.71,,,,,,6.340800000000001
2025-03-11 04:07:50-07:00,4.66,209.528,8.784,22.449,22.871999999999996,423.8,6.7,76.4,0.76,1.56,1.73,,,,,,5.8224
2025-03-11 04:08:51-07:00,4.66,208.109,10.737,20.328,24.504,423.93,6.7,76.4,1.15,2.08,2.14,,,,,,6.5648
2025-03-11 04:09:51-07:00,4.66,208.824,10.376999999999999,20.338500000000003,26.04,423.98,6.7,76.2,1.14,2.15,2.17,,,,,,6.928
2025-03-11 04:10:52-07:00,4.66,209.561,9.414000000000001,20.2545,24.12,423.99,6.7,76.2,1.32,2.87,2.88,,,,,,7.120000000000001
2025-03-11 04:11:52-07:00,4.66,208.483,7.641,20.558999999999997,23.904,424.0,6.7,76.2,1.11,2.59,2.81,,,,,,6.8528
2025-03-11 04:12:47-07:00,4.66,212.39900000000003,7.767000000000001,21.010500000000004,24.323999999999998,424.0,6.7,76.2,1.1,2.25,2.35,,,,,,6.6648
2025-03-11 04:13:47-07:00,4.65,213.202,10.242,20.7375,24.456,424.34,6.7,76.2,1.37,2.39,2.42,,,,,,6.8032
2025-03-11 04:14:47-07:00,4.65,213.79600000000002,8.955,21.672,22.548,424.84,6.7,76.2,1.04,2.23,2.76,,,,,,6.2936
2025-03-11 04:15:48-07:00,4.65,212.64100000000002,9.450000000000001,21.252,22.584,425.53,6.7,76.3,1.21,2.39,2.87,,,,,,6.4288
2025-03-11 04:16:49-07:00,4.65,210.925,9.009,21.987000000000002,20.387999999999998,425.83,6.7,76.3,1.07,2.24,2.42,,,,,,5.8696
2025-03-11 04:17:49-07:00,4.64,212.25600000000003,9.567,22.680000000000003,20.544,425.94,6.7,76.2,1.15,2.25,2.61,,,,,,5.9088
2025-03-11 04:18:49-07:00,4.64,212.50900000000001,9.972,21.357,23.387999999999998,425.98,6.6,76.3,1.45,2.94,3.05,,,,,,7.0296
2025-03-11 04:19:49-07:00,4.63,218.48200000000003,9.414000000000001,21.8505,23.424,425.99,6.6,76.3,1.54,2.63,2.67,,,,,,6.7888
2025-03-11 04:20:50-07:00,4.61,217.97600000000003,9.18,20.884500000000003,22.668,426.0,6.6,76.3,1.72,3.07,3.25,,,,,,6.989599999999999
2025-03-11 04:21:50-07:00,4.57,219.703,9.288,21.630000000000003,22.308,426.0,6.6,76.4,1.53,2.9,2.96,,,,,,6.781599999999999
2025-03-11 04:22:50-07:00,4.56,224.85100000000003,10.035,22.176000000000002,20.076,426.08,6.7,76.4,1.67,3.42,3.57,,,,,,6.751200000000001
2025-03-11 04:23:50-07:00,4.56,223.65200000000002,9.675,21.9975,20.195999999999998,426.1,6.6,76.3,1.85,3.18,3.36,,,,,,6.583200000000001
2025-03-11 04:24:51-07:00,4.56,225.58800000000002,8.568,22.554000000000002,22.836000000000002,426.24,6.6,76.3,1.93,3.67,4.18,,,,,,7.5032000000000005
2025-03-11 04:25:51-07:00,4.55,225.918,8.199,23.814,23.232,426.17,6.6,76.3,1.82,3.35,3.52,,,,,,7.3264
2025-03-11 04:26:51-07:00,4.55,225.08200000000002,9.837,23.6145,22.56,426.71,6.6,76.4,1.99,3.92,3.98,,,,,,7.648
2025-03-11 04:27:51-07:00,4.55,222.13400000000001,8.856,24.2025,18.023999999999997,428.0,6.6,76.5,1.97,4.31,4.33,,,,,,7.0527999999999995
2025-03-11 04:28:51-07:00,4.54,222.68400000000003,8.856,24.276000000000003,17.964,429.1,6.6,76.6,2.24,4.87,5.06,,,,,,7.4888
2025-03-11 04:29:51-07:00,4.54,222.508,8.721,23.4255,22.787999999999997,429.39,6.6,76.6,2.14,4.59,4.65,,,,,,8.2296
2025-03-11 04:30:53-07:00,4.54,219.769,7.848000000000001,24.2025,21.432,429.17,6.6,76.6,2.16,4.79,4.81,,,,,,8.1184
2025-03-11 04:31:52-07:00,4.53,218.36100000000002,8.568,23.8455,19.523999999999997,429.06,6.6,76.7,2.7,4.93,5.05,,,,,,7.8488
2025-03-11 04:32:52-07:00,4.53,214.63200000000003,8.685,25.053,21.684,429.67,6.5,76.7,2.6,5.56,5.74,,,,,,8.7848
2025-03-11 04:33:52-07:00,4.51,210.76000000000002,10.026000000000002,22.921499999999998,19.895999999999997,429.88,6.5,76.8,2.27,4.71,4.76,,,,,,7.747199999999999
2025-03-11 04:34:52-07:00,4.48,211.904,7.6049999999999995,23.373,20.436,429.96,6.5,76.8,2.47,4.73,5.35,,,,,,7.871200000000001
2025-03-11 04:35:52-07:00,4.46,221.46300000000002,8.172,23.436,19.008,429.99,6.5,76.9,2.33,4.83,5.17,,,,,,7.6656
2025-03-11 04:36:52-07:00,4.45,225.09300000000002,7.965,23.803500000000003,21.828,430.22,6.5,76.8,2.43,3.87,4.42,,,,,,7.4616
2025-03-11 04:37:52-07:00,4.45,225.75300000000001,9.585,23.824500000000004,23.099999999999998,430.43,6.5,76.8,2.14,3.2,3.45,,,,,,7.180000000000001
2025-03-11 04:38:52-07:00,4.45,227.38100000000003,9.405,22.774500000000003,23.052,430.15,6.5,76.8,2.42,4.09,4.17,,,,,,7.8824000000000005
2025-03-11 04:39:53-07:00,4.45,222.178,9.441,24.727500000000003,19.836000000000002,430.49,6.5,76.9,3.42,5.16,5.31,,,,,,8.0952
2025-03-11 04:40:53-07:00,4.44,218.834,8.658,21.892500000000002,20.964,430.37,6.5,76.9,2.81,5.19,5.28,,,,,,8.3448
2025-03-11 04:41:54-07:00,4.43,218.394,9.945,22.764,20.4,430.17,6.4,77.0,3.55,5.22,5.7,,,,,,8.256
2025-03-11 04:42:54-07:00,4.43,218.504,9.243,24.507,20.939999999999998,430.06,6.4,76.9,3.16,4.44,4.62,,,,,,7.74
2025-03-11 04:43:54-07:00,4.43,216.82100000000003,10.323,24.4755,20.424,430.02,6.4,77.0,2.81,5.3,5.66,,,,,,8.3248
2025-03-11 04:44:54-07:00,4.4,217.31600000000003,9.063,23.9715,22.776,429.46,6.4,77.0,2.46,5.51,5.63,,,,,,8.9632
2025-03-11 04:45:54-07:00,4.37,214.07100000000003,8.541,23.635500000000004,19.331999999999997,429.16,6.4,77.1,2.73,4.8,4.84,,,,,,7.7063999999999995
2025-03-11 04:46:54-07:00,4.35,211.728,10.395000000000001,23.079,19.308,429.06,6.4,77.0,3.03,5.58,5.59,,,,,,8.325600000000001
2025-03-11 04:47:55-07:00,4.35,214.14800000000002,8.532,24.0345,17.052,429.02,6.4,77.1,2.69,4.93,4.94,,,,,,7.3544
2025-03-11 04:48:55-07:00,4.34,215.14900000000003,9.270000000000001,22.6065,19.092,429.01,6.4,77.0,2.77,5.03,5.26,,,,,,7.8424
2025-03-11 04:49:55-07:00,4.34,215.886,10.098,22.1865,17.784,429.0,6.4,77.1,2.59,5.08,5.16,,,,,,7.6208
2025-03-11 04:50:55-07:00,4.34,213.35600000000002,10.368,22.102500000000003,19.752,429.62,6.4,77.1,2.87,5.46,5.48,,,,,,8.3184
2025-03-11 04:51:55-07:00,4.33,214.87400000000002,11.115,21.651000000000003,18.78,429.87,6.3,77.0,2.67,5.23,5.24,,,,,,7.94
2025-03-11 04:52:55-07:00,4.33,210.936,10.701,23.3835,16.644,429.95,6.3,77.0,3.3,5.29,5.29,,,,,,7.5608
2025-03-11 04:53:55-07:00,4.32,212.234,10.836,24.822000000000003,16.992,430.07,6.4,77.1,3.02,4.58,4.69,,,,,,7.0624
2025-03-11 04:54:55-07:00,4.31,215.127,11.16,24.2655,17.868,430.25,6.3,77.1,2.92,5.2,5.23,,,,,,7.7336
2025-03-11 04:55:56-07:00,4.28,214.841,9.72,23.289,18.576,430.7,6.3,77.1,2.68,4.61,4.69,,,,,,7.403200000000001
2025-03-11 04:56:51-07:00,4.25,213.73000000000002,9.315,23.0055,19.032,430.6,6.3,77.1,2.81,4.67,4.95,,,,,,7.542400000000001
2025-03-11 04:57:52-07:00,4.25,214.654,8.559,22.417500000000004,20.16,430.74,6.3,77.2,2.83,4.73,5.09,,,,,,7.816000000000001
2025-03-11 04:58:52-07:00,4.24,218.99900000000002,9.485999999999999,23.121000000000002,21.0,430.91,6.3,77.2,2.75,3.8,4.32,,,,,,7.24
2025-03-11 04:59:52-07:00,4.24,222.54100000000003,9.378,20.8005,24.479999999999997,430.86,6.3,77.2,2.89,4.46,4.7,,,,,,8.464
2025-03-11 05:00:52-07:00,4.24,220.09900000000002,8.955,22.680000000000003,19.92,430.65,6.3,77.3,2.73,4.74,5.09,,,,,,7.776000000000001
2025-03-11 05:01:51-07:00,4.24,229.526,10.341000000000001,23.4465,21.492,430.23,6.3,77.3,2.74,4.18,4.3,,,,,,7.6424
2025-03-11 05:02:51-07:00,4.24,247.74200000000002,10.593,23.289,23.7,430.08,6.3,77.3,2.74,4.47,4.71,,,,,,8.316
2025-03-11 05:03:51-07:00,4.24,243.133,9.162,23.793000000000003,24.576,430.03,6.3,77.4,2.83,4.41,4.52,,,,,,8.443200000000001
2025-03-11 05:04:52-07:00,4.24,238.83200000000002,9.756,23.394000000000002,22.476,430.01,6.3,77.4,2.89,5.08,5.16,,,,,,8.5592
2025-03-11 05:05:52-07:00,4.24,234.13500000000002,10.251000000000001,23.1945,22.392,430.08,6.3,77.5,2.4,4.88,4.91,,,,,,8.3824
2025-03-11 05:06:58-07:00,4.24,227.18300000000002,10.098,22.449,22.679999999999996,430.67,6.3,77.5,2.21,4.41,4.42,,,,,,8.064
2025-03-11 05:07:53-07:00,4.24,222.97,9.855,21.8505,22.907999999999998,430.87,6.3,77.5,2.65,5.31,5.32,,,,,,8.8296
2025-03-11 05:08:53-07:00,4.24,220.81400000000002,8.757000000000001,22.8165,22.572,430.96,6.3,77.5,2.66,4.72,5.0,,,,,,8.2904
2025-03-11 05:09:53-07:00,4.24,222.75000000000003,8.676,24.276000000000003,23.076,430.98,6.3,77.4,2.33,4.07,4.31,,,,,,7.871200000000001
2025-03-11 05:10:53-07:00,4.24,224.80700000000002,9.324,23.6565,22.428,430.99,6.3,77.5,2.33,3.84,3.96,,,,,,7.557600000000001
2025-03-11 05:11:53-07:00,4.24,223.377,8.676,23.4465,23.892,431.0,6.3,77.4,2.17,3.82,3.86,,,,,,7.8344000000000005
2025-03-11 05:12:54-07:00,4.24,221.39700000000002,9.774,23.919,24.407999999999998,430.54,6.3,77.5,2.22,4.1,4.11,,,,,,8.1616
2025-03-11 05:13:54-07:00,4.24,215.38000000000002,8.937,23.152500000000003,24.095999999999997,430.19,6.3,77.5,2.38,4.41,4.41,,,,,,8.3472
2025-03-11 05:14:54-07:00,4.24,216.17200000000003,9.072000000000001,23.2785,24.287999999999997,430.07,6.3,77.4,2.66,4.9,4.9,,,,,,8.7776
2025-03-11 05:15:54-07:00,4.24,219.824,9.234,22.732499999999998,21.048,430.02,6.3,77.6,2.85,5.11,5.16,,,,,,8.2976
2025-03-11 05:16:54-07:00,4.24,222.585,9.765,22.8165,20.220000000000002,430.01,6.3,77.7,2.95,5.07,5.24,,,,,,8.100000000000001
2025-03-11 05:17:54-07:00,4.26,219.07600000000002,9.288,25.473000000000003,21.828,430.0,6.4,77.6,3.12,5.72,5.84,,,,,,8.9416
2025-03-11 05:18:54-07:00,4.29,229.92200000000003,9.153,23.950499999999998,22.776,430.16,6.4,77.7,4.46,6.96,7.79,,,,,,10.1232
2025-03-11 05:19:55-07:00,4.31,281.32500000000005,8.433,23.4045,23.279999999999998,430.09,6.4,77.7,5.1,7.46,7.99,,,,,,10.623999999999999
2025-03-11 05:20:55-07:00,4.31,285.945,9.395999999999999,24.759,21.276,430.03,6.4,77.8,4.16,7.09,7.35,,,,,,9.927200000000001
2025-03-11 05:21:55-07:00,4.32,267.817,9.801,25.735500000000002,22.728,430.01,6.4,77.7,5.0,7.31,7.4,,,,,,10.3936
2025-03-11 05:22:55-07:00,4.33,253.429,10.278,24.822000000000003,20.88,430.0,6.4,77.9,5.61,8.07,8.54,,,,,,10.632000000000001
2025-03-11 05:23:55-07:00,4.33,268.43300000000005,9.765,25.756500000000003,20.784,430.0,6.4,77.9,5.83,8.29,8.58,,,,,,10.788799999999998
2025-03-11 05:24:55-07:00,4.34,287.397,10.26,26.355000000000004,19.992,430.41,6.4,78.0,5.98,9.02,9.23,,,,,,11.214400000000001
2025-03-11 05:25:56-07:00,4.34,310.838,10.512,26.880000000000003,18.947999999999997,430.79,6.4,78.0,5.74,9.71,10.01,,,,,,11.5576
2025-03-11 05:26:56-07:00,4.34,293.524,8.802,27.3105,17.028,430.93,6.4,78.0,6.05,9.28,9.43,,,,,,10.8296
2025-03-11 05:27:57-07:00,4.34,301.19100000000003,9.342,27.184500000000003,16.98,431.2,6.5,78.0,6.42,10.08,10.13,,,,,,11.46
2025-03-11 05:28:57-07:00,4.34,304.348,9.648000000000001,30.114,18.204,431.72,6.5,78.1,6.44,10.05,10.06,,,,,,11.680800000000001
2025-03-11 05:29:57-07:00,4.35,309.98,10.98,32.550000000000004,16.164,432.48,6.5,78.2,7.02,10.55,10.72,,,,,,11.672800000000002
2025-03-11 05:30:57-07:00,4.36,306.05300000000005,10.791,36.2145,15.456,433.17,6.5,78.1,8.44,12.81,13.05,,,,,,13.339200000000002
2025-03-11 05:31:57-07:00,4.39,310.365,8.865,33.4635,14.808,433.71,6.5,78.2,7.91,11.96,12.12,,,,,,12.529600000000002
2025-03-11 05:32:56-07:00,4.41,305.47,10.152,31.573500000000003,12.672,433.9,6.5,78.2,7.16,11.47,12.41,,,,,,11.7104
2025-03-11 05:33:56-07:00,4.43,295.20700000000005,9.036,33.106500000000004,12.360000000000001,434.54,6.6,78.2,6.72,11.01,11.5,,,,,,11.280000000000001
2025-03-11 05:34:57-07:00,4.43,271.30400000000003,9.099,32.4975,11.927999999999999,434.84,6.5,78.2,6.99,11.26,11.72,,,,,,11.393600000000001
2025-03-11 05:35:57-07:00,4.44,258.21400000000006,10.008,32.3505,13.284,435.48,6.6,78.2,7.21,11.56,11.72,,,,,,11.904800000000002
2025-03-11 05:36:57-07:00,4.44,249.99700000000004,9.684,31.741500000000002,12.947999999999999,436.82,6.6,78.3,7.19,12.44,12.57,,,,,,12.541599999999999
2025-03-11 05:37:59-07:00,4.44,248.16000000000003,10.017000000000001,33.7995,14.172,437.99,6.6,78.2,6.86,11.27,11.31,,,,,,11.8504
2025-03-11 05:38:59-07:00,4.45,247.17000000000002,9.261,35.4165,10.776,438.53,6.6,78.2,6.82,11.65,11.67,,,,,,11.475200000000001
2025-03-11 05:39:59-07:00,4.45,248.127,10.674,35.721000000000004,12.239999999999998,438.84,6.6,78.2,6.63,11.21,11.28,,,,,,11.416000000000002
2025-03-11 05:40:59-07:00,4.45,249.89800000000002,10.215,35.2485,12.564,438.69,6.6,78.1,7.09,12.39,12.46,,,,,,12.424800000000001
2025-03-11 05:41:59-07:00,4.45,259.50100000000003,10.08,36.886500000000005,11.208,438.44,6.6,78.0,7.1,12.2,12.26,,,,,,12.0016
2025-03-11 05:42:58-07:00,4.46,263.153,11.592,37.38,12.096,438.61,6.6,77.9,7.16,11.95,12.05,,,,,,11.9792
2025-03-11 05:43:59-07:00,4.49,260.777,10.854000000000001,36.624,11.76,439.32,6.6,77.9,7.31,11.82,11.86,,,,,,11.808000000000002
2025-03-11 05:44:59-07:00,4.52,260.51300000000003,10.413,38.60850000000001,9.432,439.84,6.6,77.9,7.87,11.85,12.02,,,,,,11.3664
2025-03-11 05:45:59-07:00,4.53,261.94300000000004,9.963000000000001,38.451,13.607999999999999,439.94,6.6,77.9,7.11,11.5,11.79,,,,,,11.921600000000002
2025-03-11 05:46:59-07:00,4.53,263.41700000000003,10.386,37.359,11.831999999999999,439.98,6.6,77.9,7.15,11.25,11.5,,,,,,11.3664
2025-03-11 05:47:59-07:00,4.54,262.46000000000004,11.097,38.010000000000005,12.096,439.83,6.7,77.9,6.88,11.63,12.07,,,,,,11.7232
2025-03-11 05:49:00-07:00,4.54,266.178,10.026000000000002,37.6215,11.616,439.59,6.7,78.0,6.36,10.98,11.13,,,,,,11.1072
2025-03-11 05:50:00-07:00,4.55,262.053,10.296,36.8235,13.212,439.56,6.7,77.9,6.83,10.38,10.43,,,,,,10.9464
2025-03-11 05:51:00-07:00,4.55,258.434,11.151000000000002,36.6345,12.804,439.2,6.7,77.9,6.4,10.12,10.28,,,,,,10.6568
2025-03-11 05:52:01-07:00,4.55,265.88100000000003,11.412,35.61600000000001,13.824,439.07,6.7,77.8,6.64,9.95,10.32,,,,,,10.7248
2025-03-11 05:53:01-07:00,4.55,287.01200000000006,11.673,36.876,12.48,439.02,6.7,77.8,6.79,10.77,10.99,,,,,,11.112
2025-03-11 05:53:57-07:00,4.55,288.618,11.484,36.697500000000005,11.268,439.01,6.7,77.9,6.76,10.27,10.68,,,,,,10.4696
2025-03-11 05:54:57-07:00,4.58,288.156,10.809,36.225,10.835999999999999,439.0,6.7,77.8,6.89,10.55,10.69,,,,,,10.6072
2025-03-11 05:55:57-07:00,4.61,274.19700000000006,9.981,35.763000000000005,11.184,438.59,6.7,77.7,6.35,9.59,9.91,,,,,,9.908800000000001
2025-03-11 05:56:57-07:00,4.62,269.41200000000003,10.575000000000001,35.112,11.424,438.21,6.8,77.7,6.17,9.21,9.49,,,,,,9.652800000000001
2025-03-11 05:57:57-07:00,4.64,262.284,10.935,34.8495,11.328,438.07,6.8,77.7,5.82,8.4,8.76,,,,,,8.985600000000002
2025-03-11 05:58:56-07:00,4.64,253.81400000000002,8.991,38.3145,10.356,438.03,6.8,77.6,5.76,8.89,9.02,,,,,,9.183200000000001
2025-03-11 05:59:56-07:00,4.65,251.735,10.296,36.477000000000004,12.0,438.01,6.7,77.5,5.85,9.71,9.75,,,,,,10.168000000000001
2025-03-11 06:00:56-07:00,4.65,248.644,10.305,34.828500000000005,13.031999999999998,438.0,6.8,77.5,5.8,8.8,9.07,,,,,,9.6464
2025-03-11 06:01:57-07:00,4.66,247.918,10.719000000000001,34.3875,11.819999999999999,438.0,6.8,77.5,5.63,8.27,8.78,,,,,,8.98
2025-03-11 06:02:57-07:00,4.66,251.94400000000002,9.603,35.112,9.384,438.0,6.8,77.6,5.76,8.14,8.88,,,,,,8.3888
2025-03-11 06:03:59-07:00,4.66,248.21500000000003,9.603,33.579,11.088,438.0,6.8,77.6,5.76,8.93,9.29,,,,,,9.3616
2025-03-11 06:04:59-07:00,4.66,246.12500000000003,10.935,34.230000000000004,10.008,438.15,6.8,77.6,4.8,7.83,7.96,,,,,,8.2656
2025-03-11 06:05:59-07:00,4.67,248.14900000000003,11.052,34.797000000000004,11.784,438.44,6.8,77.5,5.16,7.98,8.02,,,,,,8.7408
2025-03-11 06:06:59-07:00,4.7,249.60100000000003,11.241,34.692,11.315999999999999,438.45,6.8,77.5,4.93,8.4,8.75,,,,,,8.9832
2025-03-11 06:07:59-07:00,4.72,250.954,11.034,35.542500000000004,10.860000000000001,438.81,6.8,77.5,5.22,8.68,8.8,,,,,,9.116
2025-03-11 06:08:59-07:00,4.73,249.20500000000004,9.918,34.5345,13.476,438.93,6.8,77.4,5.12,7.89,8.07,,,,,,9.007200000000001
2025-03-11 06:09:59-07:00,4.74,248.13800000000003,9.405,33.9675,13.164,438.98,6.8,77.4,5.06,8.03,8.09,,,,,,9.056799999999999
2025-03-11 06:11:00-07:00,4.74,248.567,10.359,32.6655,14.136,438.99,6.8,77.4,5.25,8.7,8.94,,,,,,9.7872
2025-03-11 06:12:00-07:00,4.74,250.19500000000002,9.792000000000002,34.3455,11.748,439.0,6.8,77.4,4.71,8.07,8.62,,,,,,8.8056
2025-03-11 06:13:00-07:00,4.75,251.13000000000002,9.585,35.763000000000005,11.988,439.0,6.9,77.4,4.64,7.73,7.92,,,,,,8.581600000000002
2025-03-11 06:14:01-07:00,4.76,249.48000000000005,10.071,33.9045,12.876,439.35,6.9,77.4,5.29,8.31,8.38,,,,,,9.2232
2025-03-11 06:15:01-07:00,4.76,250.085,9.485999999999999,33.81,12.312,439.6,6.9,77.3,5.45,9.37,9.39,,,,,,9.9584
2025-03-11 06:16:01-07:00,4.76,246.48800000000003,10.8,32.466,12.132,439.44,6.9,77.3,5.14,8.44,8.45,,,,,,9.1784
2025-03-11 06:17:01-07:00,4.76,243.848,10.539000000000001,32.0985,10.319999999999999,439.62,6.9,77.3,5.04,7.85,7.85,,,,,,8.344
2025-03-11 06:18:01-07:00,4.76,248.31400000000002,10.467,33.285000000000004,12.372,439.76,6.9,77.3,4.91,7.62,7.63,,,,,,8.5704
2025-03-11 06:19:02-07:00,4.76,246.25700000000003,9.423,33.138,10.776,439.3,6.9,77.3,5.27,8.12,8.12,,,,,,8.6512
2025-03-11 06:20:02-07:00,4.76,254.89200000000002,10.593,33.0015,11.388,439.11,6.9,77.3,4.99,8.01,8.01,,,,,,8.6856
2025-03-11 06:21:02-07:00,4.77,264.12100000000004,9.972,32.907000000000004,12.168000000000001,439.04,6.9,77.3,4.62,7.83,7.83,,,,,,8.697600000000001
2025-03-11 06:22:02-07:00,4.79,266.904,10.773000000000001,33.075,12.972,439.01,6.9,77.2,4.48,7.65,7.65,,,,,,8.714400000000001
2025-03-11 06:23:02-07:00,4.81,259.34700000000004,9.099,34.188,11.627999999999998,439.0,6.9,77.2,5.08,7.7,7.97,,,,,,8.4856
2025-03-11 06:24:03-07:00,4.83,255.03500000000003,8.91,33.652499999999996,10.872,439.0,6.9,77.2,4.88,7.79,7.88,,,,,,8.4064
2025-03-11 06:25:02-07:00,4.84,253.704,11.898000000000001,33.075,12.647999999999998,439.0,6.9,77.2,4.43,8.1,8.3,,,,,,9.0096
2025-03-11 06:26:03-07:00,4.84,253.616,10.116,33.0645,13.991999999999999,439.0,6.9,77.1,5.29,8.57,8.67,,,,,,9.6544
2025-03-11 06:27:03-07:00,4.84,249.304,9.135,31.983,13.464,439.0,6.9,77.2,5.28,8.02,8.25,,,,,,9.1088
2025-03-11 06:28:03-07:00,4.84,248.644,8.982000000000001,32.6235,11.531999999999998,439.0,6.9,77.3,5.28,8.31,8.39,,,,,,8.9544
2025-03-11 06:29:03-07:00,4.85,246.59800000000004,9.693,33.138,12.984,439.0,6.9,77.2,4.73,7.56,7.95,,,,,,8.6448
2025-03-11 06:30:02-07:00,4.85,248.35800000000003,11.097,34.356,12.072000000000001,439.0,6.9,77.1,4.46,7.33,7.45,,,,,,8.278400000000001
2025-03-11 06:31:02-07:00,4.85,252.15300000000002,11.925,33.117,12.972,439.0,6.9,77.3,4.43,7.59,7.63,,,,,,8.6664
2025-03-11 06:32:02-07:00,4.85,255.26600000000002,10.215,32.487,15.78,439.0,6.9,77.0,4.16,7.03,7.05,,,,,,8.780000000000001
2025-03-11 06:33:03-07:00,4.85,257.367,10.44,33.306,13.464,439.0,6.9,77.1,4.12,7.87,8.69,,,,,,8.988800000000001
2025-03-11 06:34:03-07:00,4.85,262.603,9.387,32.6235,13.031999999999998,439.0,6.9,77.0,4.55,7.48,7.77,,,,,,8.5904
2025-03-11 06:35:04-07:00,4.85,288.981,10.215,32.214,13.943999999999999,439.0,6.8,76.9,3.6,6.04,6.47,,,,,,7.620800000000001
2025-03-11 06:36:04-07:00,4.86,285.71400000000006,8.568,31.206,13.956000000000001,438.59,6.9,76.7,3.28,5.61,5.77,,,,,,7.279200000000001
2025-03-11 06:37:04-07:00,4.86,289.245,9.954,31.741500000000002,15.264,438.21,6.9,76.6,3.49,6.23,6.46,,,,,,8.036800000000001
2025-03-11 06:38:05-07:00,4.86,292.105,9.603,30.0405,13.895999999999999,438.07,6.8,76.8,4.02,6.56,6.67,,,,,,8.0272
2025-03-11 06:39:05-07:00,4.85,295.15200000000004,11.475,30.786,15.828,438.03,6.8,76.8,3.45,6.09,6.52,,,,,,8.0376
2025-03-11 06:40:05-07:00,4.86,283.591,10.431000000000001,30.597,15.491999999999999,438.01,6.9,76.7,3.13,6.35,7.08,,,,,,8.1784
2025-03-11 06:41:05-07:00,4.86,283.63500000000005,10.674,32.319,15.024,437.13,6.8,76.7,3.02,5.45,5.78,,,,,,7.364800000000001
2025-03-11 06:42:05-07:00,4.86,287.29800000000006,10.737,31.836000000000002,14.424,436.47,6.8,76.7,3.15,5.55,5.66,,,,,,7.324800000000001
2025-03-11 06:43:05-07:00,4.86,275.92400000000004,11.565,32.4135,14.232,436.52,6.8,76.7,2.84,4.98,5.13,,,,,,6.830400000000001
2025-03-11 06:44:05-07:00,4.86,262.35,10.71,31.521,14.064,436.24,6.8,76.6,2.56,4.51,4.59,,,,,,6.4208
2025-03-11 06:45:06-07:00,4.86,254.22100000000003,10.728,30.093,15.768,436.08,6.8,76.6,2.19,4.12,4.15,,,,,,6.4496
2025-03-11 06:46:06-07:00,4.86,247.87400000000002,9.477,30.303,15.924,436.03,6.8,76.5,3.21,5.21,5.22,,,,,,7.3528
2025-03-11 06:47:06-07:00,4.87,249.45800000000003,8.73,29.242500000000003,18.012,436.01,6.8,76.4,2.73,5.51,6.23,,,,,,8.0104
2025-03-11 06:48:06-07:00,4.86,242.429,10.881,29.946,14.664,436.0,6.8,76.6,2.8,5.28,5.55,,,,,,7.1568000000000005
2025-03-11 06:49:06-07:00,4.86,243.342,10.809,29.200499999999998,15.384,435.84,6.8,76.5,2.81,4.65,4.74,,,,,,6.796800000000001
2025-03-11 06:50:06-07:00,4.86,241.93400000000003,10.683,28.9905,16.224,435.67,6.8,76.7,2.79,5.27,5.43,,,,,,7.460800000000001
2025-03-11 06:51:06-07:00,4.86,241.252,8.757000000000001,29.977500000000003,15.864,435.8,6.8,76.7,2.85,5.22,5.28,,,,,,7.348800000000001
2025-03-11 06:52:01-07:00,4.87,242.275,8.73,28.402500000000003,16.872,435.92,6.8,76.6,2.48,4.53,4.55,,,,,,6.9984
2025-03-11 06:53:01-07:00,4.87,237.27,11.097,27.4155,19.331999999999997,435.97,6.8,76.4,2.83,4.84,5.07,,,,,,7.7383999999999995
