DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,161,27,-12,-27,1570878764,144,23,-9,-31,1053119601,AQI
2025-03-15 19:53:23-07:00,5.47,221.65,9.612,16.852500000000003,7.871999999999999,411.55,7.5,72.0,0.6,1.53,1.65,17.0,-2.0,-4.0,STAT,,,,,,,2.7984
2025-03-15 19:54:28-07:00,5.51,223.98200000000003,9.216000000000001,17.6085,7.319999999999999,411.85,7.6,71.8,0.82,1.42,1.45,17.0,-2.0,-5.0,STAT,,,,,,,2.5999999999999996
2025-03-15 19:55:23-07:00,5.55,222.453,10.449,16.968,7.9559999999999995,411.94,7.6,71.8,0.9,1.14,1.38,17.0,-3.0,-4.0,STAT,,,,,,,2.5031999999999996
2025-03-15 19:56:23-07:00,5.57,219.329,8.883,16.8945,6.659999999999999,411.98,7.6,71.9,0.89,1.14,1.43,18.0,-3.0,-5.0,STAT,,,,,,,2.2439999999999998
2025-03-15 19:57:24-07:00,5.6,218.537,11.061,17.1885,5.712,411.99,7.7,72.0,0.91,1.21,1.31,17.0,-2.0,-5.0,STAT,,,,,,,2.1104000000000003
2025-03-15 19:58:24-07:00,5.65,223.53100000000003,11.799,16.653,7.98,412.0,7.7,71.8,0.97,1.25,1.42,16.0,-3.0,-4.0,STAT,,,,,,,2.596
2025-03-15 19:59:24-07:00,5.68,221.95800000000003,12.303,17.1885,8.352,412.0,7.8,72.1,0.99,1.39,1.45,15.0,-2.0,-3.0,STAT,,,,,,,2.7824
2025-03-15 20:00:25-07:00,5.7,222.02400000000003,10.899,17.398500000000002,5.328,412.0,7.8,71.8,1.0,1.81,1.83,17.0,-3.0,-5.0,STAT,,,,,,,2.5136000000000003
2025-03-15 20:01:25-07:00,5.75,222.77200000000002,9.0,17.514,6.288,412.41,7.8,71.6,1.15,1.94,1.95,19.0,-3.0,-5.0,STAT,,,,,,,2.8096
2025-03-15 20:02:25-07:00,5.78,222.92600000000002,11.619,18.259500000000003,5.052,412.79,7.8,71.9,1.1,2.3,2.31,16.0,-2.0,-5.0,STAT,,,,,,,2.8503999999999996
2025-03-15 20:03:25-07:00,5.82,227.44700000000003,11.133,17.839499999999997,5.351999999999999,412.93,7.9,71.6,1.32,2.26,2.26,17.0,-2.0,-5.0,STAT,,,,,,,2.8784
2025-03-15 20:04:25-07:00,5.86,226.02800000000002,6.7410000000000005,18.207,4.032,412.97,7.9,71.6,1.15,2.13,2.13,20.0,-3.0,-5.0,STAT,,,,,,,2.5103999999999997
2025-03-15 20:05:28-07:00,5.89,224.79600000000002,9.459,17.482499999999998,6.5760000000000005,412.99,7.9,71.6,1.14,2.08,2.08,19.0,-3.0,-5.0,STAT,,,,,,,2.9792000000000005
2025-03-15 20:06:28-07:00,5.93,224.42200000000003,9.072000000000001,18.1755,5.364,413.0,8.0,71.6,1.05,1.82,1.82,19.0,-3.0,-5.0,STAT,,,,,,,2.5288000000000004
2025-03-15 20:07:28-07:00,5.97,221.40800000000002,11.079,17.167500000000004,6.816,413.0,8.0,71.5,1.09,1.92,2.26,18.0,-3.0,-5.0,STAT,,,,,,,2.8992
2025-03-15 20:08:28-07:00,6.0,222.651,11.106,17.4405,5.784,412.52,8.1,71.0,1.13,1.97,2.09,18.0,-3.0,-5.0,STAT,,,,,,,2.7328
2025-03-15 20:09:28-07:00,6.06,224.07,9.162,17.073000000000004,6.816,412.59,8.1,70.9,0.93,1.77,1.81,19.0,-3.0,-5.0,STAT,,,,,,,2.7792000000000003
2025-03-15 20:10:27-07:00,6.09,226.10500000000002,10.935,16.8,5.928,412.69,8.2,70.7,0.98,1.9,1.92,17.0,-3.0,-5.0,STAT,,,,,,,2.7056
2025-03-15 20:11:27-07:00,6.14,226.501,11.412,16.9155,7.919999999999999,412.89,8.2,70.4,1.24,2.11,2.35,17.0,-2.0,-4.0,STAT,,,,,,,3.272
2025-03-15 20:12:28-07:00,6.18,225.467,11.628,17.451,7.644,412.96,8.2,70.9,1.21,2.04,2.12,17.0,-3.0,-4.0,STAT,,,,,,,3.1608
2025-03-15 20:13:28-07:00,6.23,224.24600000000004,12.294,17.136000000000003,7.512,412.99,8.3,71.0,1.44,2.09,2.2,18.0,-3.0,-5.0,STAT,,,,,,,3.1744
2025-03-15 20:14:28-07:00,6.28,227.27100000000004,13.167000000000002,16.7895,7.704,413.0,8.3,70.7,1.24,1.99,2.09,17.0,-4.0,-5.0,STAT,,,,,,,3.1328
2025-03-15 20:15:30-07:00,6.33,228.151,12.312,16.863,8.459999999999999,413.0,8.4,70.6,1.08,1.95,1.98,18.0,-4.0,-5.0,STAT,,,,,,,3.252
2025-03-15 20:16:30-07:00,6.39,231.46200000000002,11.178,17.1885,6.096,413.0,8.5,70.9,1.35,2.01,2.03,20.0,-3.0,-6.0,STAT,,,,,,,2.8272
2025-03-15 20:17:30-07:00,6.45,232.95800000000003,10.170000000000002,18.511499999999998,5.196,413.0,8.5,71.5,1.67,2.26,2.26,20.0,-4.0,-6.0,STAT,,,,,,,2.8472
2025-03-15 20:18:30-07:00,6.51,242.00000000000003,11.394,18.238500000000002,5.904,413.22,8.6,71.3,1.88,2.84,2.84,19.0,-4.0,-6.0,STAT,,,,,,,3.4528
2025-03-15 20:19:31-07:00,6.58,267.861,12.249,17.3775,6.936,413.72,8.7,71.3,1.87,2.66,2.66,18.0,-4.0,-6.0,STAT,,,,,,,3.5152
2025-03-15 20:20:31-07:00,6.64,260.854,12.159,16.369500000000002,6.54,414.45,8.8,70.8,1.68,2.44,2.55,20.0,-3.0,-5.0,STAT,,,,,,,3.26
2025-03-15 20:21:31-07:00,6.7,250.71200000000002,13.751999999999999,16.59,6.707999999999999,415.39,8.8,70.5,1.72,2.62,2.66,18.0,-4.0,-5.0,STAT,,,,,,,3.4375999999999998
2025-03-15 20:22:31-07:00,6.77,244.20000000000002,13.059,16.978500000000004,6.06,416.48,8.8,70.0,2.13,3.17,3.18,18.0,-4.0,-6.0,STAT,,,,,,,3.748
2025-03-15 20:23:31-07:00,6.82,246.18000000000004,10.881,16.5375,6.276000000000001,417.47,8.8,69.5,2.51,3.39,3.4,20.0,-4.0,-5.0,STAT,,,,,,,3.9672000000000005
2025-03-15 20:24:31-07:00,6.88,242.75900000000001,9.828,17.661,4.044,417.81,8.8,69.6,2.16,3.11,3.12,22.0,-3.0,-6.0,STAT,,,,,,,3.2968
2025-03-15 20:25:26-07:00,6.91,240.00900000000001,11.421,16.863,5.712,417.93,8.8,69.4,2.25,3.1,3.28,20.0,-4.0,-5.0,STAT,,,,,,,3.6224000000000007
2025-03-15 20:26:26-07:00,6.97,241.14200000000002,11.520000000000001,16.695,6.204,417.97,8.8,70.0,2.15,3.26,3.4,19.0,-4.0,-6.0,STAT,,,,,,,3.8488
2025-03-15 20:27:27-07:00,7.01,237.09400000000002,12.735000000000001,17.482499999999998,3.792,417.99,8.9,69.8,2.13,3.3,3.35,19.0,-4.0,-6.0,STAT,,,,,,,3.3984
2025-03-15 20:28:27-07:00,7.03,233.28800000000004,9.936,16.5165,5.9159999999999995,418.0,8.9,70.2,2.05,3.46,3.48,20.0,-4.0,-6.0,STAT,,,,,,,3.9512
2025-03-15 20:29:27-07:00,7.08,235.25700000000003,9.297,16.978500000000004,6.5280000000000005,417.92,8.9,69.9,2.04,3.71,3.71,21.0,-3.0,-5.0,STAT,,,,,,,4.2736
2025-03-15 20:30:33-07:00,7.11,238.32600000000002,9.738000000000001,16.338,6.563999999999999,417.3,8.9,69.6,2.14,3.45,3.45,22.0,-4.0,-6.0,STAT,,,,,,,4.0728
2025-03-15 20:31:28-07:00,7.14,240.72400000000002,14.319,16.3065,5.328,417.11,8.9,69.1,2.05,3.34,3.34,19.0,-4.0,-6.0,STAT,,,,,,,3.7376000000000005
2025-03-15 20:32:28-07:00,7.19,241.79100000000003,15.578999999999999,16.1385,6.563999999999999,417.04,8.9,69.0,2.02,2.78,2.78,18.0,-4.0,-5.0,STAT,,,,,,,3.5367999999999995
2025-03-15 20:33:28-07:00,7.22,241.901,12.294,16.401,5.832,417.01,8.9,68.8,1.93,3.2,3.21,20.0,-3.0,-5.0,STAT,,,,,,,3.726400000000001
2025-03-15 20:34:28-07:00,7.26,255.05700000000002,10.638,17.325,6.0360000000000005,417.0,8.9,69.1,2.23,3.51,3.51,20.0,-3.0,-6.0,STAT,,,,,,,4.0152
2025-03-15 20:35:28-07:00,7.3,253.693,10.764000000000001,18.448500000000003,4.296,417.0,8.9,69.2,2.11,3.2,3.2,21.0,-2.0,-6.0,STAT,,,,,,,3.4192000000000005
2025-03-15 20:36:28-07:00,7.32,248.83100000000002,11.997,16.695,4.8,417.35,8.9,69.4,1.9,2.73,3.04,20.0,-3.0,-6.0,STAT,,,,,,,3.144
2025-03-15 20:37:29-07:00,7.36,249.12800000000001,9.270000000000001,17.1465,5.159999999999999,417.55,9.0,69.5,1.62,2.57,2.83,23.0,-2.0,-5.0,STAT,,,,,,,3.088
